x^2-x-4090 16361 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[385],[-384]] 1 [1,2,1,1,1,2,2,2,1,1,2,1,1,1,2,1,2,1,2,2,1,1,1,2,1,1,2,2,2,2,2,1,2,2,1,2,1,1,1,2,2,2,2,2,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,2,2,1,1,2,2,1,1,1,2,2,2,1,1,1,1,1,2,2,2,1,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,2,1,1,1,2,2,1,1,2,1,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,2,1,2,1,2,2,1,2,2,2,2,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<16361,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[66916490,16361,1]>,[[-8180,-1],[8181,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[16361],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,16361,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[16361],[3],1,[1.000000000,2.170366712,1.275654253],<"1.16361.2t1.1",1>,[2,1]>]
x^4-x^3-21*x^2-34*x-34 -2^3*7^2*17^2 2 1 8 "D8" [[2,1,4,3],[1,4,3,2]] [<1,1,[1,2,3,4]>,<2,1,[3,4,1,2]>,<2,2,[2,1,4,3]>,<2,2,[3,2,1,4]>,<4,2,[4,1,2,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 43 x-1 5 [[45902076],[-48892276],[40243900],[-37253699]] 4 [4,3,5,5,3,4,1,1,5,5,5,5,3,1,4,4,2,5,2,5,3,5,2,1,3,4,4,3,5,3,4,3,1,3,4,4,4,3,5,5,2,5,4,3,5,5,3,4,3,4,3,4,3,1,2,4,5,4,5,2,3,4,2,5,3,5,1,3,3,4,1,4,5,4,3,4,4,5,3,1,3,4,5,1,5,2,3,2,4,4,1,5,5,2,3,5,4,3,1,5,3,4,2,1,3,2,1,2,4,3,5,4,3,3,4,3,3,4,5,1,4,3,5,3,3,4,5,5,4,4,2,5,5,4,2,2,4,3,4,3,3,5,5,3,4,5,5,3,2,4,5,3,2,5,3,5,4,3,1,5,3,2,4,2,1,5,5,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+51,2>,<x^2+72*x+1394,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[3],[[[1,2,4,3]]],20,<<[],[1,1,1]>,[[-7874,0],[-421004,0],[1,0]]>,[[[372600,117627],[0,0]],[[254973,-117627],[0,0]],[[0,0],[1,0]],[[-103284,0],[262143,0]]]>,<7,4,2,[[3,4,2,1]],[[1,2,3,4],[2,1,4,3],[3,4,2,1],[4,3,1,2]],[3,4,2,1],[1,2,5,5],[1],[[[2,1,4,3]]],20,<<[],[3,6,1]>,[[15828246284123917,-23633863613354036],[15828246284123973,-8022628954894001],[1,0]]>,[[[-15828246284123973,8022628954894005],[-1,0]],[[0,4],[1,0]],[[-14963348822680191,38372732188856054],[1471609194437450,-2724982425201185]],[[30791595106804165,33396905153861938],[-1471609194437450,2724982425201185]]]>,<17,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-425155053871339880022003,-1154567474418712599583166,1]>,[[1154567474418712599583166,-1],[0,1],[1484830065566635692802959,-85549883982914981194852],[1424833866662224230015477,85549883982914981194852]]>,<19,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[-12387869223238460731947632,8500529462981255389423959,480140789958292468425020,-549640341021714304149304]>*] [x,x^2-x-4,x^2+2,x^2+34,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,17,19],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,17,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,7,17,19],[1,3,6,1],1,[1.000000000,1.016084834,1.126461493],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,7,17,19],[6,4,1,1],1,[1.000000000,1.110720735,1.064734171],<"notfaithful",0>,[4,3]>,<1,2^3*17,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,7,17,19],[6,1,6,1],1,[1.000000000,1.077557390,0.9505371827],<"notfaithful",0>,[4,3]>,<2,2^3*7^2*17,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1]],[[1],[-1]]],[2,7,17,19],[6,7,8,1],1,[1.000000000,0.8367468483,0.8161436439],<"2.2e3_7e2_17.4t3.4",1>,[4,3]>]
x^4-x^3+21*x^2-38*x+92 3*13^2*347 0 2 8 "D8" [[2,1,4,3],[1,4,3,2]] [<1,1,[1,2,3,4]>,<2,1,[3,4,1,2]>,<2,2,[2,1,4,3]>,<2,2,[3,2,1,4]>,<4,2,[4,1,2,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 17 x-1 6 [[1045537],[-287804],[5593690],[-6351422]] 2 [3,1,3,5,5,1,1,5,1,4,3,5,3,2,3,4,5,2,3,5,3,4,5,5,5,2,4,4,3,4,2,4,5,4,5,5,1,5,5,4,2,2,2,5,5,2,4,5,3,3,1,3,3,4,2,4,4,3,1,5,4,5,5,2,4,3,5,4,4,5,3,5,4,4,5,5,4,5,3,5,1,3,3,4,4,1,5,3,5,3,4,5,3,4,3,4,3,2,1,3,4,3,1,4,2,5,3,5,1,4,4,5,5,5,3,1,3,4,4,2,5,1,4,3,5,1,5,4,2,3,5,5,4,4,5,3,3,3,2,4,3,5,1,5,4,3,3,2,4,5,3,1,4,1,1,2,2,5,2,3,3,4,5,4,3,5,2,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+14,2>,<x^2+79*x+1300,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[1,1,1]>,[[233878,-155663],[389541,155663],[-165472,-231814],[66342,231814]]>,<3,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-257012628,1119426030,1]>,[[-44382938,0],[1547498,0],[42835439,-1],[2,1]]>,<5,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[2,4,1]>,[[14947146612195,24101618230924],[13908105329124,-24101618230924],[-30737958974,-2338299158220],[9322458673906,2338299158220]]>,<13,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[4049662936652036277938,-1122735792666507843369,1]>,[[1122735792666507843373,-1],[4,1],[-6031966863035450286115,-205775748988638994260],[4909231070368942442739,205775748988638994260]]>,<347,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,343,1]>,[[100902391471839135108335954312580346766723631571981,0],[34588539021745875774720332901128466302752399721292,0],[1,0]]>,[[[40350043602061182431673573257820023846028143022390,61766869481352102654040660833753883205210775069262],[0,0]],[[-5761504580315306656953240356691557543275743301243,-61766869481352102654040660833753883205210775069262],[0,0]],[[-34588539021745875774720332901128466302752399721219,0],[-1,0]],[[73,0],[1,0]]]>*] [x,x^2-x-3,x^2-x-260,x^2-x-3383,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,13,347],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,13,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,13,347],[3,1,3,6,1],1,[1.000000000,0.6627353911,0.8422571535],<"notfaithful",0>,[4,3]>,<1,3*347,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,13,347],[1,6,1,1,6],1,[1.000000000,2.167813968,1.361106794],<"notfaithful",0>,[4,3]>,<1,3*13*347,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,13,347],[3,6,3,6,6],1,[1.000000000,0.8052941922,0.7968339709],<"notfaithful",0>,[4,3]>,<2,3*13*347,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1],[1]]],[2,3,5,13,347],[3,6,3,6,7],1,[1.000000000,2.375531184,1.219002152],<"2.3_13_347.4t3.1",1>,[4,3]>]
x^4-x^3-18*x^2+x+53 3*13^2*347 4 0 8 "D8" [[2,1,4,3],[3,2,1,4]] [<1,1,[1,2,3,4]>,<2,1,[3,4,1,2]>,<2,2,[2,1,4,3]>,<2,2,[1,4,3,2]>,<4,2,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 101 x-1 5 [[-2108078140],[937048764],[-1426642107],[2597671484]] 1 [3,1,3,5,5,1,2,5,2,4,3,5,3,2,3,4,5,2,3,5,3,4,5,5,5,1,4,4,3,4,2,4,5,4,5,5,1,5,5,4,1,2,1,5,5,2,4,5,3,3,2,3,3,4,1,4,4,3,1,5,4,5,5,1,4,3,5,4,1,5,3,5,4,4,5,5,4,5,3,5,2,3,3,4,4,2,5,3,5,3,4,5,3,4,3,4,3,1,1,3,4,3,2,4,2,5,3,5,2,4,4,5,5,5,3,2,3,4,4,1,5,1,4,3,5,2,5,4,2,3,5,5,4,4,5,3,3,3,1,4,3,5,1,5,4,3,3,1,4,5,3,2,4,2,1,1,2,5,2,3,3,4,5,4,3,5,2,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+14,2>,<x^2+x-260,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[1,1,1]>,[[100758,-63457],[164215,63457],[136005,12694],[123311,-12694]]>,<3,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-128506326,-1205096904,1]>,[[859233565,0],[260192462,0],[42835439,-1],[2,1]]>,<13,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[3825827840051407239192,5096567334959084957713,1]>,[[-5096567334959084957709,-1],[4,1],[-3059287635680699503350,123133354322578440601],[8155854970639784461056,-123133354322578440601]]>,<347,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[315591689585810620296220562696363774937071948895606,-34588539021745875774720332901128466302752399720945,1]>,[[263425977778342240672792193207320422851806582442609,0],[-298014516800088116447512526108448889154558982163755,0],[34588539021745875774720332901128466302752399721046,-1],[101,1]]>*] [x,x^2-x-3,x^2-x-260,x^2-x-3383,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,13,347],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,13,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,13,347],[3,1,6,1],1,[1.000000000,0.6627353911,0.8422571535],<"notfaithful",0>,[4,3]>,<1,3*347,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,13,347],[1,6,1,6],1,[1.000000000,2.167813968,1.361106794],<"notfaithful",0>,[4,3]>,<1,3*13*347,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,13,347],[3,6,6,6],1,[1.000000000,0.8052941922,0.7968339709],<"notfaithful",0>,[4,3]>,<2,3*13*347,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[2,3,13,347],[3,6,6,6],1,[1.000000000,1.688705090,1.193921185],<"2.3_13_347.4t3.2",1>,[4,3]>]
x^6-x^5+19*x^4-7*x^3+54*x^2-10*x+50 -2^4*7^3*347^2 0 3 12 "D12" [[5,6,4,3,1,2],[2,1,3,5,4,6],[1,3,2,6,5,4]] [<1,1,[1,2,3,4,5,6]>,<2,1,[5,4,6,2,1,3]>,<2,3,[5,6,4,3,1,2]>,<2,3,[2,1,3,5,4,6]>,<3,2,[3,1,2,5,6,4]>,<6,2,[4,6,5,3,2,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 23 x^2+21*x+5 8 [[-19238973434,-6129631335],[-26442151851,0],[31172299320,6129631335],[9334060553,0],[16537238970,-6129631335],[-11362473557,6129631335]] 3 [4,6,3,4,5,2,3,3,4,5,2,4,3,5,3,1,2,6,5,1,6,4,6,6,3,3,3,5,1,1,5,6,5,3,5,4,6,4,6,6,4,6,4,4,5,6,4,3,3,6,4,4,6,2,3,1,6,2,5,1,3,6,3,3,3,4,4,4,1,3,3,5,3,4,4,2,5,3,4,3,3,5,4,3,3,4,5,5,2,5,6,6,5,1,1,6,3,3,2,5,4,4,3,5,5,3,3,6,4,3,3,4,5,3,5,4,6,6,5,4,3,5,2,4,3,4,4,2,6,2,4,5,4,4,6,6,3,6,3,5,6,5,5,1,3,3,6,3,3,5,5,3,4,3,1,4,5,6,6,3,4,5,4,6,4,6,5,3] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x+28,2>,<x^3+8*x^2+928*x-13856,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,6,3,[[2,3,1,5,6,4],[1,3,2,4,6,5]],[[1,2,3,4,5,6],[1,3,2,4,6,5],[2,3,1,5,6,4]],[1,3,2,4,6,5],[1,4,5],[1],[[[2,3,1,5,6,4]]],20,<<[],[1,1,1]>,[[138814,0],[-237476,0],[-336144,0],[1,0]]>,[[[0,0],[1,0],[0,0]],[[-303808,104816],[156400,312801],[63866,127732]],[[-408624,-104816],[367887,211487],[460422,396556]],[[474955,0],[1,0],[0,0]],[[171147,104816],[156400,312801],[63866,127732]],[[66331,-104816],[367887,211487],[460422,396556]]]>,<5,2,1,[[4,3,2,1,6,5]],[[1,2,3,4,5,6],[4,3,2,1,6,5]],[4,3,2,1,6,5],[1,3],[1],[[]],20,<[],[2,4,1]>,[[4492703358284,40587099215482],[7355881641870,46205735299036],[13267803726976,-46205735299036],[32879169777606,-40587099215482],[7893761364375,-5396087601785],[-8668860884735,5396087601785]]>,<7,4,2,[[2,1,4,3,6,5],[3,4,1,2,5,6]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[3,4,1,2,5,6],[4,3,2,1,6,5]],[3,4,1,2,5,6],[1,2,4,3],[1],[[[2,1,4,3,6,5]]],20,<<[],[3,6,1]>,[[-20678848064706839,0],[-34839781516812944,0],[1,0]]>,[[[8701023338212891,-33249751637668448],[-1,0]],[[-26138758178600053,-33249751637668448],[1,0]],[[-31177265728612424,33249751637668448],[-1,0]],[[13775219052186633,33249751637668448],[1,0]],[[34839781516812949,0],[-1,0]],[[5,0],[1,0]]]>,<41,2,1,[[3,4,1,2,6,5]],[[1,2,3,4,5,6],[3,4,1,2,6,5]],[3,4,1,2,6,5],[1,3],[1],[[]],20,<[],[6,38,1]>,[[1817735642682042303831860040381,-7851790536265502169128866500392],[-1752079897316735734664624218783,30026479273724622397602146946004],[-60149789892070734275330905074325,7851790536265502169128866500392],[-61751594560326809825367131778129,-30026479273724622397602146946004],[-150275229060660184628397514979,1989706538682699585175899636985],[-1055408814633590724934354864272,-1989706538682699585175899636985]]>,<347,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[1,2,4,3,6,5]]],20,<[],[-305326319174259759319051472996175102070415511222471,278811303107314245766839905397329538255984312679450,1]>,[[296956206812572141612903938885293887905779947176041,0],[-307357764077560391581250413907355302430931570570299,0],[-278811303107314245766839905397329538255984312679230,-1],[220,1],[-315101110517830037458967972373258237555575581673291,-1],[-36289807410515791692128066975928699299591268993841,1]]>*] [x,x^2-x+87,x^2-x+2,x^2-x-607,x^3-x^2+7*x-5,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,7,41,347],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,347,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,5,7,41,347],[3,3,3,3,7],1,[1.000000000,0.8432476501,0.8555864253],<"notfaithful",0>,[6,3]>,<1,7,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,7,41,347],[1,2,7,2,1],1,[1.000000000,1.187410412,1.151925471],<"notfaithful",0>,[6,3]>,<1,7*347,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,7,41,347],[2,1,7,1,7],1,[1.000000000,0.7113989471,0.7558455801],<"notfaithful",0>,[6,3]>,<2,2^2*347,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,5,7,41,347],[7,3,3,3,8],1,[1.000000000,0.7883203863,0.8959434240],<"notfaithful",0>,[6,3]>,<2,2^2*7^2*347,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[-1]]],[2,5,7,41,347],[7,3,7,3,8],1,[1.000000000,1.050766367,1.086573678],<"2.2e2_7e2_347.6t3.2",1>,[6,3]>]
