x^4-x^3-15*x^2+46*x-33 -23*307^2 2 1 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 271 x-1 5 [[-378492680315],[-93575050048],[-280004946074],[-709587633913]] 3 [4,4,5,3,3,4,3,5,1,4,4,5,4,5,4,5,2,5,3,4,4,5,5,5,3,2,3,3,5,5,4,4,3,4,5,4,3,4,2,2,4,3,3,4,4,3,2,2,3,5,4,4,3,5,4,3,4,1,4,5,3,5,2,4,3,1,4,5,2,4,4,5,5,3,3,3,3,4,5,4,3,5,5,3,4,4,2,5,4,1,3,3,4,4,4,3,4,5,5,4,4,5,3,3,3,4,4,2,2,4,2,5,5,3,5,5,5,4,4,3,5,4,3,4,2,3,5,1,5,5,4,3,3,3,4,3,3,3,3,2,4,1,4,3,2,3,2,4,4,4,2,3,1,4,5,5,5,4,5,5,4,3,4,3,3,5,2,2] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<23,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,3],[1],[[[1,2,4,3]]],20,<[],[-494776379742570321603612025,-52511364803412974701661818,1]>,[[130706045155656377679559355,0],[-183217409959069352381221216,0],[52511364803412974701661840,-1],[22,1]]>,<307,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,2,2,2],[1],[[[2,1,4,3]]],20,<<[],[5,306,1]>,[[8893731758233131153075938336046923367730577435724,-9191334872627226466529911773642666451628796238356],[-26491036397538526893661264741256968485680926038570,-4330085588949493872055908158649883925689133537699],[1,0]]>,[[[26491036397538526893661264741256968485680926038758,4330085588949493872055908158649883925689133537784],[-1,0]],[[188,85],[1,0]],[[-14503276967187650026245363329552520641933571066616,27327803061257983501167352074806408546535857313028],[-80925840315546167314960170145663576990607637258,12303851867685279359144381560500385338110808127]],[[-11987759430350876867415901411704447843747354972329,23647507759508525716419581812819818149058183519104],[80925840315546167314960170145663576990607637258,-12303851867685279359144381560500385338110808127]]]>*] [x,x^2-x+6,x^3-x^2+1,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[23,307],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,23,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[23,307],[6,1],1,[1.000000000,1.965202054,1.403216905],<"notfaithful",0>,[4,5]>,<2,23,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]]],[23,307],[6,1],1,[1.000000000,0.3684093207,0.6747996946],<"notfaithful",0>,[4,5]>,<3,23^2*307^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1]],[[1],[1]]],[23,307],[6,7],1,[0,0,0],<"3.23e2_307e2.6t8.1",1>,[4,5]>,<3,23*307^2,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-2],[1]],[[1],[1]]],[23,307],[6,7],1,[0,0,0],<"3.23_307e2.4t5.1",1>,[4,5]>]
x^4-12905*x^2+40328125 2^4*5^2*29^3*89^3 4 0 4 "C4" [[4,3,2,1],[2,4,1,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<4,1,[2,4,1,3]>,<4,1,[3,1,4,2]>] [[1,1,1,1],[2,2],[4]] 19 x-1 9 [[-73561913289],[-46253520591],[46253520591],[73561913289]] 1 [3,1,1,3,3,4,4,1,3,1,1,2,2,1,4,1,3,1,2,2,4,4,3,1,4,1,3,2,1,1,2,3,2,2,3,4,3,1,2,2,1,3,1,1,3,1,1,1,2,1,1,4,3,3,1,4,3,4,1,3,2,1,3,3,4,4,4,2,1,3,3,2,4,1,2,3,2,4,1,3,4,2,4,1,3,3,4,3,3,1,4,3,2,1,4,1,1,3,1,1,4,3,1,1,3,1,2,4,2,4,3,2,1,4,1,3,1,4,2,4,4,1,2,4,1,2,4,4,2,3,1,1,4,3,2,3,2,4,3,3,2,1,4,1,1,2,2,4,2,3,3,3,4,1,4,3,3,1,2,3,4,3,2,3,2,3,3,4] [[*[1,1,1,1],"CYC",0,1*],[*[2,2],"CYC",0,2*],[*[4],"RES",<[1],x^3-7*x^2+11*x-5>,[<x+29036250,3>,<x-29036250,4>]*]] [*<2,4,2,[[4,3,1,2]],[[1,2,3,4],[2,1,4,3],[4,3,1,2],[3,4,2,1]],[4,3,1,2],[1,2,3,4],[2],[[[2,1,4,3]]],20,<<[],[1,1,1]>,[[-149918,-286930],[0,2],[1,0]]>,[[[0,1],[1,0]],[[0,-1],[-1,0]],[[-54781,-100791],[-46010,54781]],[[54781,100791],[46010,-54781]]]>,<3,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[171539696,-126063412,126063412,-171539696]>,<5,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,2],[1],[[[2,1,4,3]]],20,<[],[-1298659380,0,1]>,[[0,-1862654991241],[0,1862654991241],[0,-25],[0,25]]>,<29,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,4,3],[1],[[[2,4,1,3]]],20,<[],[40328125,0,-12905,0,1]>,[[0,-1,0,0],[0,-1329154671479598146619393922,0,3005517093876315809090384637],[0,1329154671479598146619393922,0,-3005517093876315809090384637],[0,1,0,0]]>,<89,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,3,4],[1],[[[2,4,1,3]]],20,<[],[40328125,0,-12905,0,1]>,[[0,-1,0,0],[0,5292417612943954181017749505895815458,0,-5234152464911543676272599970051090890],[0,-5292417612943954181017749505895815458,0,5234152464911543676272599970051090890],[0,1,0,0]]>*] [x,0,x^2-x-645,0] [1,2,2,4] <[1],[2,4],[3]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,29,89],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,1]>,<1,2^2*5*29*89,4,[[1,0],[-1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[2,3,5,29,89],[5,1,5,5,5],0,[0.6414230280+0.7671873951*i,1.611129553+0.2441098999*i,1.128305877+0.02367528365*i],<"1.2e2_5_29_89.4t1.2",1>,[4,1]>,<1,29*89,1,[[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,29,89],[3,1,1,5,5],1,[1.000000000,0.9983364308,0.9062420828],<"notfaithful",0>,[4,1]>,<1,2^2*5*29*89,4,[[1,0],[-1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[2,3,5,29,89],[5,1,5,5,5],0,[0.6414230280-0.7671873951*i,1.611129553-0.2441098999*i,1.128305877-0.02367528365*i],<"1.2e2_5_29_89.4t1.2",2>,[4,1]>]
x^4-12905*x^2+14518125 2^4*5^2*29^3*89^3 4 0 4 "C4" [[4,3,2,1],[2,4,1,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<4,1,[2,4,1,3]>,<4,1,[3,1,4,2]>] [[1,1,1,1],[2,2],[4]] 37 x-1 8 [[-389364429778],[-1250881439446],[1250881439446],[389364429778]] 1 [4,2,1,3,4,4,3,2,3,1,2,1,1,2,3,1,3,2,2,2,3,3,3,1,3,2,3,2,1,2,1,4,1,2,3,4,4,2,2,2,1,3,2,2,3,1,2,1,2,2,1,4,3,4,1,3,4,3,1,3,2,2,4,4,4,3,3,1,1,3,3,1,3,1,1,3,1,4,1,4,4,1,4,2,3,4,3,3,4,1,3,4,2,2,4,2,1,3,1,2,4,3,2,2,3,2,2,4,1,3,4,2,2,3,1,4,1,4,1,3,4,1,1,4,1,2,4,4,1,4,2,2,3,4,2,4,1,4,4,4,2,1,3,2,2,1,1,4,1,3,3,4,4,2,3,4,3,1,2,3,3,3,1,4,2,4,3,3] [[*[1,1,1,1],"CYC",0,1*],[*[2,2],"CYC",0,2*],[*[4],"RES",<[1],x^3-7*x^2+11*x-5>,[<x+79365750,3>,<x-79365750,4>]*]] [*<2,4,2,[[4,3,1,2]],[[1,2,3,4],[2,1,4,3],[4,3,1,2],[3,4,2,1]],[4,3,1,2],[1,2,4,3],[2],[[[2,1,4,3]]],20,<<[],[1,1,1]>,[[388562,-258546],[0,2],[1,0]]>,[[[0,1],[1,0]],[[0,-1],[-1,0]],[[-83461,98081],[181542,83461]],[[83461,-98081],[-181542,-83461]]]>,<3,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,2],[1],[[]],20,<[],[2,2,1]>,[[-130591342,-130591342],[130591342,130591342],[-355574316,-355574316],[355574316,355574316]]>,<5,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,2],[1],[[[2,1,4,3]]],20,<[],[-1547518134545,0,1]>,[[0,-1221064033547],[0,1221064033547],[0,5],[0,-5]]>,<29,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,3,4],[1],[[[2,4,1,3]]],20,<[],[14518125,0,-12905,0,1]>,[[0,-1,0,0],[0,287796058782292281622417298,0,-3034759819849137231728800372],[0,-287796058782292281622417298,0,3034759819849137231728800372],[0,1,0,0]]>,<41,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[-1171210769144867222412279918413,-2035835492335119472085694088247,2035835492335119472085694088247,1171210769144867222412279918413]>,<89,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,3,4],[1],[[[2,4,1,3]]],20,<[],[14518125,0,-12905,0,1]>,[[0,-1,0,0],[0,1580975053318455768999484356762343618,0,-849107949984518941103093845542022754],[0,-1580975053318455768999484356762343618,0,849107949984518941103093845542022754],[0,1,0,0]]>*] [x,0,x^2-x-645,0] [1,2,2,4] <[1],[2,4],[3]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,29,41,89],[1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,1]>,<1,2^2*5*29*89,4,[[1,0],[-1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[2,3,5,29,41,89],[5,2,5,5,1,5],0,[-0.3106200850-0.9505341460*i,0.6535813226+0.1050031640*i,0.8964933091+0.01162137715*i],<"1.2e2_5_29_89.4t1.3",1>,[4,1]>,<1,29*89,1,[[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,29,41,89],[3,1,1,5,1,5],1,[1.000000000,0.9983364308,0.9062420828],<"notfaithful",0>,[4,1]>,<1,2^2*5*29*89,4,[[1,0],[-1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[2,3,5,29,41,89],[5,2,5,5,1,5],0,[-0.3106200850+0.9505341460*i,0.6535813226-0.1050031640*i,0.8964933091-0.01162137715*i],<"1.2e2_5_29_89.4t1.3",2>,[4,1]>]
