x^2-x+326 -1303 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 13 x-1 5 [[93799],[-93798]] 2 [1,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,1,2,2,1,1,1,2,2,1,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,2,1,1,2,2,2,2,1,2,1,1,2,2,1,2,1,1,1,1,2,1,1,1,2,2,1,2,1,2,2,1,1,2,1,1,1,1,2,2,2,2,1,2,1,1,2,1,2,2,2,1,1,1,2,2,1,1,2,2,1,1,2,2,1,2,2,1,2,2,1,2,1,2,2,1,2,1,2,2,1,2,1,1,2,2,1,1,1,2,2,2,1,1,2,1,2,2,2,1,1,2,1,2,1,2,1,2,2,1,2,2,2,1,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<1303,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[424778,1303,1]>,[[-651,-1],[652,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[1303],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,1303,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[1303],[3],1,[1.000000000,0.9573491367,1.119621885],<"1.1303.2t1.1",1>,[2,1]>]
x^4-33*x^2+271 2^4*5^2*271 4 0 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 41 x-1 6 [[-1705900276],[581610641],[-581610641],[1705900276]] 1 [3,3,1,5,4,5,3,2,3,4,4,3,1,3,3,3,2,1,5,1,5,4,5,2,5,4,5,3,4,5,3,1,5,4,4,4,5,5,5,5,4,4,2,5,5,2,4,5,3,2,3,1,2,2,5,3,4,4,5,2,3,3,5,4,5,5,2,5,3,2,3,4,3,5,1,5,4,3,4,2,4,4,4,3,2,3,2,5,4,3,5,1,3,4,4,3,1,1,5,4,5,5,3,4,2,3,5,5,4,4,3,5,5,4,4,1,3,3,5,1,1,5,5,5,1,4,2,4,5,5,2,3,2,5,2,4,5,5,5,4,1,1,5,5,2,1,3,3,2,5,3,2,5,5,3,4,4,4,3,2,5,3,5,4,3,5,4,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x-198,2>,<x^2-39024,3>]*],[*[4],"CYC",0,5*]] [*<2,8,4,[[2,1,3,4],[4,3,2,1]],[[1,2,3,4],[2,1,4,3],[2,1,3,4],[4,3,2,1],[3,4,2,1]],[4,3,2,1],[1,2,4,3,5],[2],[[[2,1,3,4],[2,1,4,3]]],20,<<[],[1,1,1]>,[[375622,-277930],[-58188,-505744],[-10760,-154884],[306450,-366838],[1,0]]>,[[[-77412,-6687],[-48152,204288],[196642,-3181],[59493,139706]],[[77412,6687],[48152,-204288],[-196642,3181],[-59493,-139706]],[[-57755,39089],[223776,-137264],[193353,202338],[240137,50378]],[[57755,-39089],[-223776,137264],[-193353,-202338],[-240137,-50378]]]>,<5,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-18337748227645,106793686400,1]>,[[-106793686397,-1],[3,1],[-3,-1],[106793686397,1]]>,<271,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[6,269,1]>,[[1977034919354371097130188473163964018717894593862,0],[0,0],[1,0]]>,[[[-1108126600694304286325398130099537911805621331486,110537928715167005437200807131480585112474756215],[0,0]],[[1108126600694304286325398130099537911805621331486,-110537928715167005437200807131480585112474756215],[0,0]],[[0,0],[-1,0]],[[0,0],[1,0]]]>*] [x,x^2-x-1,x^2-271,x^2-1355,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,271],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,5,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,271],[3,3,6,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[4,3]>,<1,2^2*271,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,271],[6,1,1,6],1,[1.000000000,1.589701380,1.141551504],<"notfaithful",0>,[4,3]>,<1,2^2*5*271,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,271],[6,3,6,6],1,[1.000000000,0.8209272752,0.9122034868],<"notfaithful",0>,[4,3]>,<2,2^4*5*271,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[-1]],[[1],[1]]],[2,3,5,271],[6,3,7,8],1,[1.000000000,1.271156999,1.049709231],<"2.2e4_5_271.4t3.1",1>,[4,3]>]
x^4+33*x^2+271 2^4*5^2*271 0 2 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 19 x-1 7 [[-88223739],[-361847848],[361847848],[88223739]] 2 [3,3,1,5,4,5,3,1,3,4,4,3,1,3,3,3,1,1,5,2,5,4,5,2,5,4,5,3,4,5,3,2,5,4,4,4,5,5,5,5,4,4,1,5,5,1,4,5,3,2,3,2,2,1,5,3,4,1,5,2,3,3,5,4,5,5,1,5,3,2,3,4,3,5,2,5,4,3,4,2,4,4,4,3,1,3,2,5,4,3,5,2,3,4,4,3,1,1,5,4,5,5,3,4,1,3,5,5,4,4,3,5,5,4,4,1,3,3,5,2,1,5,5,5,2,4,2,4,5,5,1,3,1,5,2,4,5,5,5,4,2,1,5,5,2,2,3,3,1,5,3,2,5,5,3,4,4,4,3,2,5,3,5,4,3,5,4,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+198,2>,<x^2-39024,3>]*],[*[4],"CYC",0,5*]] [*<2,8,4,[[2,1,3,4],[4,3,2,1]],[[1,2,3,4],[2,1,4,3],[4,3,2,1],[1,2,4,3],[4,3,1,2]],[4,3,2,1],[1,2,3,4,5],[2],[[[2,1,4,3],[2,1,3,4]]],20,<<[],[1,1,1]>,[[-83254,478016],[342832,-458696],[-328376,36948],[-83006,-62180],[1,0]]>,[[[248614,95661],[-186830,108150],[-160905,125054],[-222763,-136085]],[[-248614,-95661],[186830,-108150],[160905,-125054],[222763,136085]],[[-203477,146753],[149040,-208866],[-241629,-51988],[178794,54981]],[[203477,-146753],[-149040,208866],[241629,51988],[-178794,-54981]]]>,<5,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-25973052875480,-11157795540575,1]>,[[11157795540579,-1],[4,1],[-4,-1],[-11157795540579,1]]>,<271,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-1977034919354371097130188473163964018717894593862,0,1]>,[[-812955412784917724922924125991195382054456993715,0],[812955412784917724922924125991195382054456993715,0],[0,-1],[0,1]]>*] [x,x^2-x-1,x^2-271,x^2-1355,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,271],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,5,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,271],[3,3,6,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[4,3]>,<1,2^2*271,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,271],[6,1,1,6],1,[1.000000000,1.589701380,1.141551504],<"notfaithful",0>,[4,3]>,<1,2^2*5*271,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,271],[6,3,6,6],1,[1.000000000,0.8209272752,0.9122034868],<"notfaithful",0>,[4,3]>,<2,2^4*5*271,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[-1]]],[2,3,5,271],[6,3,7,7],1,[1.000000000,1.608723286,1.061797072],<"2.2e4_5_271.4t3.4",1>,[4,3]>]
x^5-x^4+8*x^3-22*x^2+18*x-86 2^6*619^2 1 2 60 "A5" [[2,3,1,4,5],[1,2,4,5,3]] [<1,1,[1,2,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<5,12,[2,3,4,5,1]>,<5,12,[3,1,4,5,2]>] [[1,1,1,1,1],[1,1,3],[1,2,2],[5]] 433 x-1 5 [[1503590186936],[3998992946582],[-6081505086774],[-2156291901639],[2735213854896]] 2 [3,5,5,2,4,5,2,2,3,3,3,3,3,3,2,3,3,2,2,3,2,3,2,5,4,2,3,3,2,3,2,5,4,5,4,2,4,2,3,2,3,5,4,3,5,4,3,5,4,4,4,4,5,3,3,2,3,4,3,2,2,3,3,3,3,2,2,4,5,4,5,5,4,3,4,3,3,2,5,4,5,3,2,1,3,2,5,3,5,5,4,5,5,4,5,4,2,3,3,3,3,3,5,3,4,5,2,3,4,2,4,3,2,2,3,4,3,5,2,5,3,2,4,3,5,3,5,3,5,3,4,5,4,3,3,3,5,2,3,2,5,5,4,4,5,2,3,4,5,3,4,2,3,3,3,2,1,2,3,3,3,4,3,3,5,2,3,5] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,3],"CYC",0,3*],[*[1,2,2],"CYC",0,2*],[*[5],"ALT",[2,3,4,5,1],[<x+94088,4>,<x-94088,5>]*]] [*<2,12,4,[[1,4,5,2,3],[1,2,4,5,3]],[[1,2,3,4,5],[1,4,5,2,3],[1,2,4,5,3],[1,2,5,3,4]],[1,2,4,5,3],[1,2,3,3],[2],[[[1,3,2,5,4],[1,4,5,2,3]]],20,<<[],[1,1,0,1]>,[[328410,0,0],[403832,0,0],[-127646,0,0],[-155402,0,0],[1,0,0]]>,[[[-155401,0,0],[0,0,0],[0,0,0],[0,0,0]],[[0,0,0],[1,0,0],[0,0,0],[0,0,0]],[[211434,-122582,-22694],[218433,-249672,-196638],[247828,116781,109598],[155862,124098,102721]],[[12558,206846,-58864],[-28183,-110690,-42274],[101890,42526,152835],[56158,49223,215309]],[[-68590,-84264,81558],[-190251,-163926,238912],[174570,102837,261855],[50124,88823,206258]]]>,<19,2,1,[[2,1,3,5,4]],[[1,2,3,4,5],[2,1,3,5,4]],[2,1,3,5,4],[1,2],[1],[[]],20,<[],[2,18,1]>,[[-15596335816683447233584620,10521168415057129969939654],[-17027499999981995725720387,-10521168415057129969939654],[11463658936812373767529782,0],[44511862807441081657057,148326817426976446723702],[-646951195217821370245600,-148326817426976446723702]]>,<619,4,2,[[1,3,2,5,4],[1,4,5,2,3]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,2,3],[1,5,4,3,2]],[1,4,5,2,3],[1,2,2,2],[1],[[[1,3,2,5,4]]],20,<<[],[2,618,1]>,[[12613491278173279377360945248476315389743085953500733459,3867697291446484452382517723315522470432983911557227471],[-16217029851986616460095132013062233607711574376064553931,-19484299102395594247913733725887515935890319220022029013],[1,0]]>,[[[4872142794701728808788158527959052057067828757156921941,0],[0,0]],[[16217029851986616460095132013062233607711574376064554091,19484299102395594247913733725887515935890319220022029607],[-1,0]],[[160,594],[1,0]],[[-13185459315283494177959425201943322087480202068782719975,8131824031675458734347136985620813211087821656930361929],[6441356155156653388246999652307737462311467639858693,-8520280717360274903495170334685851343448092768308938]],[[-7903713331404851090923865339077963577299201064438756216,-27616123134071052982260870711508329146978140876952392130],[-6441356155156653388246999652307737462311467639858693,8520280717360274903495170334685851343448092768308938]]]>*] [x,0,0,0,0] [1,2,3,4,5] <[1],[2,3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,19,619],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,4]>,<3,2^6*619^2,5,[[3,0,0,0],[-1,0,0,0],[0,0,0,0],[0,0,-1,-1],[1,0,1,1]],[[[1,0,0,0],[-3,0,0,0],[3,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,0,0],[-1,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,1,1],[0,0,-1,-1],[-1,0,0,0]],[[1,0,0,0],[-1,0,-1,-1],[1,0,1,1],[-1,0,0,0]],[[1,0,0,0]],[[1,0,0,0],[1,0,0,0]]],[2,19,619],[6,2,7],1,[0,0,0],<"3.2e6_619e2.12t33.1",1>,[5,4]>,<3,2^6*619^2,5,[[3,0,0,0],[-1,0,0,0],[0,0,0,0],[1,0,1,1],[0,0,-1,-1]],[[[1,0,0,0],[-3,0,0,0],[3,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,0,0],[-1,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[-1,0,-1,-1],[1,0,1,1],[-1,0,0,0]],[[1,0,0,0],[0,0,1,1],[0,0,-1,-1],[-1,0,0,0]],[[1,0,0,0]],[[1,0,0,0],[1,0,0,0]]],[2,19,619],[6,2,7],1,[0,0,0],<"3.2e6_619e2.12t33.1",2>,[5,4]>,<4,2^6*619^2,1,[[4],[0],[1],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[1],[1],[1],[1]],[[1],[1],[1],[1],[1]],[[1],[-1]],[[1],[0],[-1]]],[2,19,619],[6,2,7],1,[0,0,0],<"4.2e6_619e2.5t4.1",1>,[5,4]>,<5,2^6*619^2,1,[[5],[1],[-1],[0],[0]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1]],[[1],[-1],[-1],[1]]],[2,19,619],[6,2,7],1,[0,0,0],<"5.2e6_619e2.6t12.1",1>,[5,4]>]
x^6-2*x^5+10*x^4-34*x^3-23*x^2-24*x-32 2^6*3^3*293^2 2 2 12 "D12" [[6,5,4,3,2,1],[2,1,6,5,4,3],[1,4,5,2,3,6]] [<1,1,[1,2,3,4,5,6]>,<2,1,[6,3,2,5,4,1]>,<2,3,[6,5,4,3,2,1]>,<2,3,[1,4,5,2,3,6]>,<3,2,[3,4,5,6,1,2]>,<6,2,[4,1,6,3,2,5]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 13 x^2+12*x+2 9 [[-600053726,0],[-4548556305,-554156019],[-2315011011,-1543902544],[2101315923,554156019],[-4997179229,1543902544],[-245015023,0]] 4 [1,5,3,6,1,4,2,6,5,3,3,5,3,3,5,6,4,5,3,4,5,2,4,3,5,3,6,4,5,3,2,5,6,6,6,2,4,6,4,3,5,4,4,5,6,3,3,6,5,1,6,4,4,5,6,1,2,3,5,3,3,3,3,1,4,6,3,4,4,1,2,5,2,4,6,4,6,5,3,4,4,4,5,1,6,4,6,4,3,3,1,4,6,4,3,4,6,6,6,4,3,3,5,6,3,5,4,3,5,5,3,4,2,3,6,6,3,4,2,4,4,5,2,4,2,2,5,4,3,4,3,5,6,4,3,4,3,2,6,3,3,6,3,5,4,4,1,6,2,4,4,3,3,5,2,5,3,3,5,3,4,3,3,5,3,4,6,4] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x+10,2>,<x^3-8*x^2+194*x+1396,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,3],[2],[[[2,1,4,3,6,5]]],20,<[],[31854,139450,1]>,[[0,4],[-33512,-4],[-2733,45402],[-9745,-45402],[-121327,-37535],[-94825,37535]]>,<3,6,2,[[2,1,4,3,6,5],[5,6,1,2,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[5,6,1,2,3,4],[3,4,5,6,1,2],[6,5,2,1,4,3],[4,3,6,5,2,1]],[5,6,1,2,3,4],[1,2,5,5,6,6],[1],[[[2,1,4,3,6,5]]],20,<<[],[1,2,0,1]>,[[129705708,227333034,1499505375],[-1665015072,1489887345,494630901],[1,0,0]]>,[[[1665015072,-1489887344,-494630899],[-1,0,0]],[[0,1,2],[1,0,0]],[[1079765058,4822517,1137540905],[-305526178,387000185,8840306]],[[782840676,726626675,259413395],[305526178,-387000185,-8840306]],[[-1147363412,98625012,124941836],[460546303,245306415,-546347288]],[[1106527009,659813139,-1027265239],[-460546303,-245306415,546347288]]]>,<11,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[172409580904982881002,-142669752171947078075,-26508149218564663916,2854126603809397563,4318015499148387217,-10403821617428923789]>,<293,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,3,4,2],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,292,1]>,[[7023020663021712550306613224668056156040449290253,-1023502531074767201776809236798942806315914247086],[9979410327301855844964937846825674120214967577934,-2527790745320721160144487490478422146855768547720],[1,0]]>,[[[1639041973774181603688452942757169831147405832989,7244856401048742326189304328957015253551996502700],[0,0]],[[-4628048084329391357785702286338111772485237517314,-7244856401048742326189304328957015253551996502700],[0,0]],[[-9979410327301855844964937846825674120214967577780,2527790745320721160144487490478422146855768547919],[-1,0]],[[154,199],[1,0]],[[-2497426846323602180455849410804786151244655579569,5991186078761504615854244068371319748544043487133],[12664134108925546213264502098575564300231767986,32618826136806529050055733383290818420665239466]],[[-6278805984356746512088176891843785131878321812479,-8518976824082225775998731558849741895399812035251],[-12664134108925546213264502098575564300231767986,-32618826136806529050055733383290818420665239466]]]>*] [x,x^2+293,x^2-3,x^2-x+220,x^3-x^2+5*x+11,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,11,293],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,2^2*293,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,11,293],[7,1,1,7],1,[1.000000000,1.651804222,1.113828143],<"notfaithful",0>,[6,3]>,<1,2^2*3,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,11,293],[7,7,1,2],1,[1.000000000,0.7603459963,0.9497031263],<"notfaithful",0>,[6,3]>,<1,3*293,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,11,293],[1,7,1,7],1,[1.000000000,2.331192386,1.364061104],<"notfaithful",0>,[6,3]>,<2,2^2*293,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,3,11,293],[7,5,1,7],1,[1.000000000,1.381015770,1.184252672],<"notfaithful",0>,[6,3]>,<2,2^2*3^2*293,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[-1]],[[1]],[[1],[1]]],[2,3,11,293],[7,8,1,9],1,[1.000000000,2.359579946,1.374819377],<"2.2e2_3e2_293.6t3.1",1>,[6,3]>]
x^4-81*x^2-900 -2^2*3^2*1129^2 2 1 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 97 x-1 6 [[196073435435],[-114079897032],[114079897032],[-196073435435]] 4 [4,4,1,4,5,3,3,5,4,3,5,3,3,4,4,2,5,3,5,4,3,4,5,3,1,3,5,5,3,1,4,4,3,5,1,4,2,4,4,3,5,1,5,3,1,5,5,4,4,2,1,5,3,4,3,5,2,4,2,1,4,2,5,4,3,3,5,3,5,3,1,5,4,2,4,4,3,3,3,1,4,3,5,3,4,4,3,2,1,5,5,5,5,4,4,5,3,3,5,1,4,2,4,2,5,1,4,3,4,3,5,2,1,5,5,3,4,5,3,4,3,3,2,4,5,3,1,5,5,3,5,5,4,3,2,2,3,5,3,1,4,3,5,4,1,5,2,3,4,5,1,3,5,4,5,5,4,2,2,1,5,3,4,4,3,5,4,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x-486,2>,<x^2+129600,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[2,1,3,4],[1,2,4,3]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[1,2,4,3],[1,4,4,2],[2],[[[2,1,3,4]]],20,<<[],[1,1,1]>,[[256814,0],[2,0],[1,0]]>,[[[2,0],[-131070,0]],[[-2,0],[131070,0]],[[50061,100122],[0,0]],[[-50061,-100122],[0,0]]]>,<3,4,2,[[3,4,1,2],[1,4,3,2]],[[1,2,3,4],[3,4,1,2],[1,4,3,2],[3,2,1,4]],[1,4,3,2],[1,2,4,4],[1],[[[3,4,1,2]]],20,<<[],[2,2,1]>,[[-201861204,0],[0,0],[1,0]]>,[[[0,0],[387420488,0]],[[0,0],[45470753,45470753]],[[0,0],[1,0]],[[0,0],[341949736,341949736]]]>,<5,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[-32917818074566,32917818074566,6367497450315,-6367497450315]>,<1129,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[1910351669961537691409658155388368497435332981442501835250975,-8509085455402688647717308003865308924891763197302597179291,1]>,[[8509085455402688647717308003865308924891763197302597179989,-1],[698,1],[-698,-1],[-8509085455402688647717308003865308924891763197302597179989,1]]>*] [x,x^2-x-282,x^2+1,x^2+1129,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,1129],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,1129,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,1129],[1,1,1,6],1,[1.000000000,3.116259090,1.561025807],<"notfaithful",0>,[4,3]>,<1,2^2,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,1129],[6,4,1,1],1,[1.000000000,0.7853981634,0.9159655942],<"notfaithful",0>,[4,3]>,<1,2^2*1129,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,1129],[6,3,1,6],1,[1.000000000,0.7479850001,0.9165112323],<"notfaithful",0>,[4,3]>,<2,2^2*3^2*1129,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1]],[[1],[-1]]],[2,3,5,1129],[6,7,1,8],1,[1.000000000,1.058595303,0.8681552602],<"2.2e2_3e2_1129.4t3.1",1>,[4,3]>]
