x^6-x^5+2*x^4-3*x^3+2*x^2-x+1 -2^4*11^3 0 3 6 "S3" [[6,4,5,2,3,1],[3,1,2,5,6,4]] [<1,1,[1,2,3,4,5,6]>,<2,3,[6,4,5,2,3,1]>,<3,2,[3,1,2,5,6,4]>] [[1,1,1,1,1,1],[2,2,2],[3,3]] 7 x^2+6*x+3 5 [[-6131,8163],[-5365,4244],[2593,-1369],[-4688,-8163],[2785,-4244],[-6000,1369]] 2 [2,3,3,2,1,2,2,2,3,2,3,3,2,2,1,1,3,2,3,3,2,2,2,3,3,2,1,2,2,3,2,2,3,2,2,2,3,1,2,2,3,3,3,2,2,1,2,3,2,3,2,2,2,3,1,2,1,2,2,2,2,2,2,1,3,3,3,2,2,2,3,2,3,2,3,3,3,1,1,2,1,1,2,3,2,3,3,2,2,3,3,2,3,2,1,2,3,3,2,2,2,2,2,2,2,3,1,2,1,2,2,2,1,3,3,3,3,3,3,2,3,2,2,1,3,2,3,3,3,2,2,2,3,1,2,2,1,2,3,2,2,2,3,2,3,3,2,2,3,1,2,3,1,2,1,1,2,1,2,2,3,2,2,3,3,3,1,2] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[2,2,2],"CYC",0,2*],[*[3,3],"CYC",0,3*]] [*<2,6,3,[[2,3,1,5,6,4],[4,6,5,1,3,2]],[[1,2,3,4,5,6],[4,6,5,1,3,2],[2,3,1,5,6,4]],[4,6,5,1,3,2],[1,2,3],[1],[[[2,3,1,5,6,4]]],20,<<[],[1,1,1]>,[[85050,0],[207776,-462926],[377874,-292824],[1,0]]>,[[[0,1],[1,0],[0,0]],[[85050,-1],[207778,61365],[377874,231461]],[[-462924,292827],[316509,462923],[146414,292827]],[[377875,-292825],[1,524286],[524287,0]],[[85049,85049],[146414,292825],[524287,0]],[[-85049,-85051],[377873,231465],[2,0]]]>,<11,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,2],[1],[[[2,1,4,3,6,5]]],20,<[],[145795960152521956981,14579596015252195708,1]>,[[-14579596015252195698,-1],[10,1],[-131216364137269761192,-14579596015252195688],[211621220504511381810,14579596015252195688],[145713755549935521094,9913426111677317049],[-211539015901924946023,-9913426111677317049]]>*] [x,x^2-x+3,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,11],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,2]>,<1,11,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,11],[2,4],1,[1.000000000,0.9472258251,0.9095391053],<"notfaithful",0>,[6,2]>,<2,2^2*11,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,11],[4,5],1,[1.000000000,0.5772184495,0.8595438191],<"2.2e2_11.3t2.2",1>,[6,2]>]
x^4-2*x^3-4*x^2-6*x-2 -2^4*11^3 2 1 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 311 x-1 5 [[-122754328848],[733720377662],[-486755698631],[-124210350181]] 3 [3,4,4,5,3,3,5,3,4,3,4,4,3,5,2,2,4,3,4,4,3,5,5,4,4,5,2,5,5,4,3,5,4,5,5,5,4,2,3,5,4,4,4,3,5,2,3,4,5,4,3,5,3,4,2,5,2,3,5,5,3,3,3,1,4,4,4,5,3,5,4,3,4,5,4,4,4,2,2,5,2,2,5,4,3,4,4,3,3,4,4,3,4,3,2,5,4,4,3,3,3,5,3,3,3,4,2,3,2,5,5,3,2,4,4,4,4,4,4,5,4,5,5,1,4,5,4,4,4,3,5,3,4,1,3,3,2,3,4,3,5,5,4,3,4,4,5,3,4,2,3,4,2,5,2,1,5,2,3,5,4,5,3,4,4,4,2,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<2,24,12,[[3,4,1,2],[1,3,4,2],[1,2,4,3]],[[1,2,3,4],[2,1,4,3],[2,1,3,4],[2,3,1,4],[2,3,4,1]],[1,2,4,3],[1,2,3,4,5],[1,2],[[[3,4,1,2],[1,3,4,2]],[[2,1,4,3],[3,4,1,2]]],20,<<[],[1,1,1]>,[[2662,0],[15972,0],[42592,0],[66550,0],[68244,0],[49368,0],[26862,0],[11616,0],[4048,0],[1078,0],[198,0],[22,0],[1,0]]>,[[[144760,0],[69850,0],[-180784,0],[55507,0],[-215268,0],[-89834,0],[-245517,0],[47600,0],[18122,0],[137110,0],[43349,0],[-38979,0]],[[97834,0],[-66946,0],[186826,0],[-249851,0],[210091,0],[-126790,0],[239699,0],[121603,0],[42026,0],[231554,0],[33981,0],[-186668,0]],[[132890,-15916],[-6182,-9460],[-114804,-223566],[33303,-127738],[-118308,-241793],[223686,230748],[178905,-172296],[-110670,-52137],[-90140,-120132],[-75942,216780],[32995,143320],[-70332,157977]],[[148806,15916],[3278,9460],[108762,223566],[161041,127738],[123485,241793],[-7062,-230748],[-173087,172296],[-58533,52137],[29992,120132],[231566,-216780],[-110325,-143320],[-228309,-157977]]]>,<11,8,4,[[2,3,4,1],[1,4,3,2]],[[1,2,3,4],[3,4,1,2],[1,4,3,2],[2,1,4,3],[2,3,4,1]],[1,4,3,2],[1,2,3,2,5],[1],[[[2,3,4,1]]],20,<<[],[2,7,1]>,[[682,0],[594,0],[176,0],[22,0],[1,0]]>,[[[201591609415862643434,0],[27651700104072943612,0],[18811609352117985663,0],[3293810159525085899,0]],[[-290549489970324682058,-54215338646398102954],[-11443123049846766473,9417792064684850994],[17838228643970545786,7784009520008439605],[-19714131375954690493,12311961186349256785]],[[6,0],[1,0],[0,0],[0,0]],[[88957880554462038620,54215338646398102954],[-16208577054226177140,-9417792064684850994],[24509252452326014842,-7784009520008439605],[16420321216429604594,-12311961186349256785]]]>*] [x,x^2-x+3,x^3-x^2+x+1,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,11],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,11,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,11],[3,6],1,[1.000000000,0.9472258251,0.9095391053],<"notfaithful",0>,[4,5]>,<2,2^2*11,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1]],[[1],[-1]]],[2,11],[6,7],1,[1.000000000,0.5772184495,0.8595438191],<"notfaithful",0>,[4,5]>,<3,2^4*11^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1]],[[1],[1]]],[2,11],[6,7],1,[1.000000000,0.9592036207,1.006237355],<"3.2e4_11e2.6t8.2",1>,[4,5]>,<3,2^4*11^3,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1]]],[2,11],[6,6],1,[1.000000000,0.9184468998,0.9862429091],<"3.2e4_11e3.4t5.2",1>,[4,5]>]
x^2-x+12804 -5*10243 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[69],[-68]] 2 [1,1,1,1,1,2,2,1,1,1,1,1,2,1,2,1,2,1,1,2,2,2,2,1,1,2,1,2,1,1,2,2,2,2,2,1,1,2,1,2,1,2,2,2,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,2,1,1,2,2,1,1,2,1,2,1,1,2,1,2,1,2,2,2,2,2,1,1,2,1,1,2,1,2,2,2,1,2,1,2,1,2,1,1,2,2,1,2,1,1,2,1,1,1,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,1,2,2,1,2,1,1,1,2,2,2,2,2,2,1,1,2,1,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<5,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[12810,5,1]>,[[-2,-1],[3,1]]>,<10243,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[26242566,10243,1]>,[[-5121,-1],[5122,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[5,10243],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,5*10243,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[5,10243],[3,3],1,[1.000000000,3.914717186,1.540517158],<"1.5_10243.2t1.1",1>,[2,1]>]
x^3-x^2+14*x+256 -5*10243 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 89 x-1 5 [[-1185300797],[1338032010],[-152731212]] 2 [1,1,1,3,3,2,2,3,3,3,3,3,2,3,2,3,2,3,3,2,2,2,2,1,3,2,1,2,3,1,2,2,2,2,2,3,3,2,3,2,1,2,2,2,2,2,3,2,1,3,2,3,1,1,1,3,1,3,1,2,2,1,3,3,3,2,2,3,2,3,3,2,2,3,3,2,1,2,3,3,2,1,2,3,2,2,2,2,2,3,3,2,1,3,2,3,2,2,2,3,2,1,2,1,2,3,3,2,2,1,2,3,3,2,3,3,1,2,2,1,2,2,2,3,2,1,2,2,2,2,2,2,1,2,2,1,3,2,2,2,2,2,2,2,3,2,1,2,3,2,2,3,2,1,3,3,2,2,2,2,2,2,3,3,2,3,3,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[-97617,-129920,227538]>,<3,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[1288899308,115037614,-241675454]>,<5,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[25377897431085,32139772368640,1]>,[[32139772368639,0],[-32139772368639,-1],[1,1]]>,<10243,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-58068578972067157196648518798388939201933395596419894238569024681476782153403143,-501981312539810672006424735916742028592129658070565636535144314150318914981930,1]>,[[-501981312539810672006424735916742028592129658070565636535144314150318914989867,0],[501981312539810672006424735916742028592129658070565636535144314150318914985899,-1],[3969,1]]>*] [x,x^2-x+12804,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,10243],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,5*10243,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,10243],[1,1,4,4],1,[1.000000000,3.914717186,1.540517158],<"notfaithful",0>,[3,2]>,<2,5*10243,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,3,5,10243],[1,1,4,4],1,[1.000000000,7.057276872,2.257543591],<"2.5_10243.3t2.1",1>,[3,2]>]
x^2+15297 -2^2*3*5099 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 11 x-1 5 [[684],[-684]] 2 [1,1,2,2,1,1,2,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,1,1,2,1,2,2,2,1,2,1,2,2,1,1,1,2,2,2,1,2,1,2,1,1,2,1,1,1,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,1,1,2,2,2,2,1,2,1,1,2,1,2,2,1,1,2,2,1,2,2,1,1,1,1,1,2,1,1,2,2,2,1,1,2,2,1,1,2,1,1,2,1,2,1,1,1,1,1,2,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[2],[[[2,1]]],20,<[],[15298,2,1]>,[[1,1],[-1,-1]]>,<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[15297,0,1]>,[[0,-1],[0,1]]>,<5099,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[15297,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,3,5099],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^2*3*5099,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,3,5099],[3,3,3],1,[1.000000000,0.7620228496,0.9520435203],<"1.2e2_3_5099.2t1.1",1>,[2,1]>]
x^3-x^2-20*x+66 -2^2*3*5099 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 11 x-1 5 [[-29799],[-10225],[40025]] 2 [1,1,2,2,1,3,2,3,2,2,2,3,3,3,1,2,2,3,2,2,2,2,2,1,2,2,3,3,2,2,3,2,2,2,2,3,3,1,2,1,2,2,2,3,2,3,2,2,3,3,1,2,2,2,3,2,3,2,3,1,2,3,3,3,2,1,2,2,2,2,2,2,3,3,2,1,2,2,2,3,3,2,2,2,2,3,2,1,1,2,3,2,2,3,3,2,2,3,2,2,3,3,3,1,3,2,3,3,2,2,2,3,3,2,2,3,3,2,3,3,2,3,2,3,3,3,1,1,2,2,1,2,1,2,3,2,1,2,3,2,3,1,1,3,3,3,1,2,3,2,3,1,2,2,3,3,2,2,2,2,2,3,2,2,2,2,3,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[2],[[[1,3,2]]],20,<[],[-461382,205802,1]>,[[205803,0],[0,1],[-205802,-1]]>,<3,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-1216038117,384742890,1]>,[[1547004354,0],[-384742888,-1],[2,1]]>,<5099,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-63943393992271482588805238382450648981367893051165704783979179841706223937,-64229596887645291514455245440809766668534179439830766878653696991216505059,1]>,[[-64229596887645291514455245440809766668534179439830766878653696991216510250,0],[64229596887645291514455245440809766668534179439830766878653696991216507655,-1],[2596,1]]>*] [x,x^2+15297,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5099],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,2^2*3*5099,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5099],[4,4,4],1,[1.000000000,0.7620228496,0.9520435203],<"notfaithful",0>,[3,2]>,<2,2^2*3*5099,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,3,5099],[4,4,4],1,[1.000000000,3.144497617,1.513016302],<"2.2e2_3_5099.3t2.1",1>,[3,2]>]
x^4-x^3+x^2-3*x+30 2^2*3^2*7^2*101 0 2 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 409 x-1 5 [[3646987034515],[5076087533486],[-1311230674916],[4033175687965]] 2 [3,3,4,3,5,4,4,4,4,3,4,2,3,2,4,5,5,5,5,4,3,4,3,3,2,3,5,4,5,3,5,4,4,3,3,5,4,5,3,5,2,4,3,4,4,3,4,2,4,5,2,4,3,4,5,5,5,3,5,4,2,5,4,5,3,4,3,3,5,3,5,4,4,4,2,2,3,3,3,1,5,4,5,5,5,3,4,5,3,3,5,3,3,4,4,3,2,4,5,4,3,2,4,4,5,3,4,2,3,4,4,5,5,4,4,3,4,5,2,5,5,3,4,1,2,4,3,3,4,3,3,4,5,3,2,5,3,4,5,2,5,2,3,2,4,2,2,4,3,3,3,3,5,2,5,5,3,4,5,5,3,5,4,3,4,3,1,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<2,6,3,[[1,4,2,3],[1,2,4,3]],[[1,2,3,4],[1,2,4,3],[1,4,2,3]],[1,2,4,3],[1,3,4],[1],[[[1,4,2,3]]],20,<<[],[1,1,1]>,[[105774,0],[31748,0],[203716,0],[1,0]]>,[[[-487746,0],[524288,0],[524288,0]],[[-172351,0],[15702,0],[261467,0]],[[-191079,6320],[-40102,-64502],[179948,97075]],[[-197399,-6320],[24400,64502],[82873,165069]]]>,<3,4,2,[[2,1,4,3],[1,2,4,3]],[[1,2,3,4],[2,1,4,3],[1,2,4,3],[2,1,3,4]],[1,2,4,3],[1,2,3,3],[1],[[[2,1,4,3]]],20,<<[],[2,2,1]>,[[332454684,0],[970455366,0],[1,0]]>,[[[-970455366,0],[-1,0]],[[0,0],[1,0]],[[-422029570,-326126520],[50742525,50742525]],[[230223470,326126520],[336677964,336677964]]]>,<7,4,2,[[2,1,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,4,3],[1,2,4,3],[2,1,3,4]],[2,1,3,4],[1,2,3,3],[1],[[[2,1,4,3]]],20,<<[],[3,6,1]>,[[-18472823819516206,0],[26641052034983295,0],[1,0]]>,[[[34340105925118449,-19590895463328399],[2346551768148807,782183922716269]],[[-7699053890135159,19590895463328399],[-2346551768148807,-782183922716269]],[[-26641052034983292,0],[-1,0]],[[3,0],[1,0]]]>,<101,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,3,3,2],[1],[[[1,2,4,3]]],20,<<[],[2,97,1]>,[[909718251812472444573467757430343451510,0],[-5608967069091064011843904235496772002501,0],[1,0]]>,[[[-5177394292884800107932225849198333468933,1712173031711719785809941498499578264874],[0,0]],[[-431572776206263903911678386298438533697,-1712173031711719785809941498499578264874],[0,0]],[[5608967069091064011843904235496772002566,0],[-1,0]],[[65,0],[1,0]]]>*] [x,x^2-x-25,x^3-x^2-5*x-1,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,101],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,101,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,101],[3,3,3,6],1,[1.000000000,0.5966686680,0.7389776048],<"notfaithful",0>,[4,5]>,<2,2^2*101,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1]],[[1],[-1]]],[2,3,7,101],[6,3,3,7],1,[1.000000000,0.7482439114,0.9596600816],<"notfaithful",0>,[4,5]>,<3,2^2*3^2*7^2*101^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1]]],[2,3,7,101],[6,6,6,6],1,[0,0,0],<"3.2e2_3e2_7e2_101e2.6t8.1",1>,[4,5]>,<3,2^2*3^2*7^2*101,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1]],[[1],[0],[-1]]],[2,3,7,101],[6,6,6,7],1,[1.000000000,3.016358899,1.517962433],<"3.2e2_3e2_7e2_101.4t5.1",1>,[4,5]>]
