x^2-x+3618 -29*499 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[-27],[28]] 2 [1,1,1,2,1,2,1,1,2,1,2,1,1,2,2,2,2,1,1,2,2,1,2,1,1,2,1,1,1,1,2,2,2,1,2,1,1,1,1,2,2,1,1,1,1,1,2,2,1,1,1,1,2,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,1,2,1,2,1,1,1,2,2,2,1,2,1,1,2,1,1,2,2,1,1,2,1,2,2,1,1,1,2,2,2,2,2,1,1,2,2,1,1,2,2,2,1,2,1,2,1,1,2,1,2,1,2,2,2,2,2,2,1,1,1,2,2,2,1,2,2,1,2,2,2,2,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,2,1,2,1,2,2,2,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<29,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[3828,29,1]>,[[-14,-1],[15,1]]>,<499,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[65868,499,1]>,[[-249,-1],[250,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[29,499],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,29*499,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[29,499],[3,3],1,[1.000000000,3.551726448,1.540505998],<"1.29_499.2t1.1",1>,[2,1]>]
x^6-3*x^5-8*x^4+21*x^3+14*x^2-25*x+5 2^4*5^3*179^2 6 0 12 "D12" [[5,6,4,3,1,2],[1,3,2,6,5,4],[2,1,6,5,4,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[5,4,6,2,1,3]>,<2,3,[5,6,4,3,1,2]>,<2,3,[1,3,2,6,5,4]>,<3,2,[4,3,5,6,2,1]>,<6,2,[3,1,4,5,6,2]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 19 x^2+18*x+2 7 [[366732872,0],[318184252,-198571219],[316979238,198571219],[-318184251,198571219],[-366732871,0],[-316979237,-198571219]] 1 [3,6,1,3,5,3,3,4,3,5,4,6,4,6,6,6,4,5,2,5,6,5,2,5,2,5,3,6,4,2,3,5,6,4,5,4,6,3,3,3,1,4,4,3,6,4,5,3,2,4,6,4,4,5,6,3,4,5,6,4,3,6,3,1,2,3,1,3,6,4,6,4,6,3,5,2,1,3,1,1,4,4,5,3,4,2,4,6,4,3,3,4,6,5,4,2,5,4,3,1,3,3,3,4,1,6,3,3,5,5,6,3,3,4,1,4,6,6,3,1,5,6,2,2,5,4,5,4,3,3,5,2,1,2,5,4,3,3,3,1,4,4,6,3,4,5,2,3,1,6,3,4,3,6,2,4,5,4,3,5,6,6,3,4,3,6,5,6] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x+11,2>,<x^3-35*x^2+23*x+91,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,4,2,[[1,3,2,4,6,5],[4,6,5,1,3,2]],[[1,2,3,4,5,6],[4,6,5,1,3,2],[1,3,2,4,6,5],[4,5,6,1,2,3]],[4,6,5,1,3,2],[1,3,4,2],[2],[[[1,3,2,4,6,5]]],20,<<[],[1,1,1]>,[[-300146,-233648],[116822,233648],[1,0]]>,[[[76848,153695],[0,0]],[[0,1],[1,0]],[[-116822,-233647],[262143,0]],[[-76847,-153695],[0,0]],[[1,-1],[262143,0]],[[116823,233647],[1,0]]]>,<5,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,3],[1],[[[2,1,4,3,6,5]]],20,<[],[-12455994650280,30016035234020,1]>,[[-30016035234020,-1],[0,1],[-1229641850462,1047016822485],[1229641850463,-1047016822485],[1,-1],[30016035234021,1]]>,<179,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[1,2,4,3,6,5]]],20,<[],[234408586274731813108128706257845440170903371,-181998924389178001815505001706122117431607770,1]>,[[295428178259638646056632506282613637538751747,0],[-295428178259638646056632506282613637538751746,0],[181998924389178001815505001706122117431607910,-1],[140,1],[-139,-1],[-181998924389178001815505001706122117431607909,1]]>*] [x,x^2-895,x^2-x-1,x^2-179,x^3-x^2-15*x+7,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,179],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,2^2*5*179,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,5,179],[7,7,7],1,[1.000000000,1.318962413,1.099190159],<"notfaithful",0>,[6,3]>,<1,5,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,179],[2,7,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[6,3]>,<1,2^2*179,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,179],[7,1,7],1,[1.000000000,1.191516821,0.9705347957],<"notfaithful",0>,[6,3]>,<2,2^2*5*179,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,5,179],[7,7,7],1,[1.000000000,1.410255057,1.222374313],<"notfaithful",0>,[6,3]>,<2,2^2*5*179,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[1]],[[1],[-1]]],[2,5,179],[7,8,8],1,[1.000000000,0.9471197210,0.9167807350],<"2.2e2_5_179.6t3.1",1>,[6,3]>]
x^6-3*x^5-6*x^4+17*x^3-49*x^2+40*x-32 2^4*5^3*179^2 2 2 48 "C2*S4" [[3,6,4,1,2,5],[1,2,4,3,6,5],[1,2,6,4,5,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[2,1,6,5,4,3]>,<2,3,[2,1,3,4,5,6]>,<2,3,[2,1,6,4,5,3]>,<2,6,[1,2,4,3,6,5]>,<2,6,[2,1,4,3,6,5]>,<3,8,[3,6,4,1,2,5]>,<4,6,[6,3,1,4,5,2]>,<4,6,[6,3,1,5,4,2]>,<6,8,[6,3,4,1,2,5]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 19 x^2+18*x+2 14 [[-87528109801077095,103730334256907788],[87528109801077096,-103730334256907788],[356660754859649038,103730334256907788],[224652182196281551,0],[-224652182196281550,0],[-356660754859649037,-103730334256907788]] 4 [3,10,1,8,7,6,6,5,6,7,9,10,9,10,10,10,9,7,3,7,10,7,3,7,2,7,8,10,9,3,6,7,10,5,7,9,10,6,8,6,1,9,5,6,10,5,7,8,3,9,10,9,9,7,10,8,5,7,10,5,8,10,8,4,3,8,4,8,10,5,10,9,10,6,7,3,4,6,4,4,5,5,7,8,5,3,9,10,5,6,6,9,10,7,9,2,7,5,6,4,6,8,6,5,4,10,6,8,7,7,10,6,8,9,1,9,10,10,6,4,7,10,3,2,7,9,7,9,6,6,7,3,4,3,7,9,8,6,8,4,5,9,10,6,9,7,3,8,4,10,8,9,8,10,3,5,7,9,8,7,10,10,6,9,8,10,7,10] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2>,[<x^3-12*x^2-1024*x-8960,4>,<x^6-102*x^5+4364*x^4-115208*x^3+2006096*x^2-20359200*x+134331520,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2>,[<x+9,2>,<x^6-24*x^5+269*x^4+13232*x^3-233869*x^2+1544040*x+42438271,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<2,4,2,[[1,2,4,3,6,5],[2,1,3,4,5,6]],[[1,2,3,4,5,6],[2,1,3,4,5,6],[1,2,4,3,6,5],[2,1,4,3,6,5]],[2,1,3,4,5,6],[1,3,5,6],[2],[[[1,2,4,3,6,5]]],20,<<[],[1,1,1]>,[[44850,0],[143246,0],[1,0]]>,[[[356394,-335789],[0,0]],[[-356393,335789],[0,0]],[[0,0],[4,0]],[[-48696,0],[-4,0]],[[1,0],[-4,0]],[[48697,0],[4,0]]]>,<5,4,4,[[1,2,4,6,3,5]],[[1,2,3,4,5,6],[1,2,6,5,4,3],[1,2,4,6,3,5],[1,2,5,3,6,4]],[1,2,3,4,5,6],[1,4,8,8],[1],[[[1,2,4,6,3,5]]],20,<[],[-7815070057420,-44037247663525,-8807449532680,10,1]>,[[-10326011212631,0,0,0],[10326011212632,0,0,0],[-2,-1,0,0],[3965007544633,4174384308903,5367726040255,3258828315784],[-3965007544632,-4174384308903,-5367726040255,-3258828315784],[3,1,0,0]]>,<17,2,1,[[4,3,2,1,6,5]],[[1,2,3,4,5,6],[4,3,2,1,6,5]],[4,3,2,1,6,5],[1,6],[1],[[]],20,<[],[3,16,1]>,[[1254675535978210077962273,488992322623114745126462],[-1559261187303519200742082,488992322623114745126462],[-1254675535978210077962272,-488992322623114745126462],[1559261187303519200742083,-488992322623114745126462],[18773624101906650596330,-42479378678227542084300],[-18773624101906650596329,42479378678227542084300]]>,<179,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,5],[1],[[[1,2,4,3,6,5]]],20,<[],[89720140593160262389216744731471897561366712,-381924751879864990452409097201403581229911371,1]>,[[-431197709155411860375010673725107594550512834,0],[431197709155411860375010673725107594550512835,0],[381924751879864990452409097201403581229911528,-1],[157,1],[-156,-1],[-381924751879864990452409097201403581229911527,1]]>*] [x,x^2-179,x^2-895,x^2-x-1,x^6-2*x^5-21*x^4+28*x^3+115*x^2-66*x-170,x^3-x^2-15*x+7,x^4-x^3+x^2+4*x+6,0,0,x^4-x^3+x^2+4*x+6] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,17,179],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,2^2*179,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,17,179],[11,1,1,11],1,[1.000000000,1.191516821,0.9705347957],<"notfaithful",0>,[6,11]>,<1,2^2*5*179,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,17,179],[11,11,5,11],1,[1.000000000,1.318962413,1.099190159],<"notfaithful",0>,[6,11]>,<1,5,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,17,179],[2,11,2,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[6,11]>,<2,2^2*5*179,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1],[1]],[[1],[-1]]],[2,5,17,179],[11,12,5,12],1,[1.000000000,0.9471197210,0.9167807350],<"notfaithful",0>,[6,11]>,<2,2^2*5*179,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,5,17,179],[11,11,5,11],1,[1.000000000,1.410255057,1.222374313],<"notfaithful",0>,[6,11]>,<3,2^2*5^3*179,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1],[0],[-1]],[[1]],[[1],[-2],[1]]],[2,5,17,179],[11,12,5,13],1,[1.000000000,1.367977446,1.058915425],<"notfaithful",0>,[6,11]>,<3,2^2*5^2*179,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1],[0],[-1]],[[1],[-1]],[[1],[-2],[1]]],[2,5,17,179],[11,12,4,13],1,[1.000000000,1.531096033,1.120728849],<"3.2e2_5e2_179.6t11.2",1>,[6,11]>,<3,2^4*5^3*179^2,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1],[-1]],[[1]]],[2,5,17,179],[11,12,3,11],1,[0,0,0],<"3.2e4_5e3_179e2.6t11.2",1>,[6,11]>,<3,2^4*5^2*179^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1],[1]],[[1],[-1]]],[2,5,17,179],[11,12,3,12],1,[0,0,0],<"notfaithful",0>,[6,11]>]
x^6-2*x^5+8*x^3+2*x^2-6*x-4 2^4*5^3*179^2 2 2 120 "S5" [[6,5,4,3,2,1],[5,3,6,1,2,4]] [<1,1,[1,2,3,4,5,6]>,<2,10,[6,5,4,3,2,1]>,<2,15,[1,5,6,4,2,3]>,<3,20,[2,6,4,5,3,1]>,<4,30,[1,3,5,4,6,2]>,<5,24,[3,1,6,2,5,4]>,<6,20,[5,3,6,1,2,4]>] [[1,1,1,1,1,1],[1,1,2,2],[1,1,4],[1,5],[2,2,2],[3,3],[6]] 29 x^2+24*x+2 5 [[9086598,1284538],[5307077,6185382],[-4471833,0],[-1231165,-1284538],[435952,-6185382],[-9126627,0]] 3 [5,7,3,5,4,5,7,4,7,3,6,5,6,5,5,7,4,3,7,6,5,6,5,6,2,4,5,7,4,7,5,4,2,4,6,6,5,2,2,2,3,4,3,5,5,4,3,7,5,4,7,6,3,4,5,7,4,6,5,6,5,7,2,4,5,5,6,5,5,6,7,6,7,5,4,7,3,7,3,4,6,6,6,5,3,5,4,7,3,5,5,4,5,4,4,5,3,4,7,4,7,5,7,6,6,7,7,5,6,6,7,5,5,6,6,3,2,5,5,4,4,5,7,5,6,6,3,3,5,7,4,7,6,7,6,6,5,5,5,4,6,4,7,7,3,6,2,7,4,5,7,4,7,5,5,6,3,4,5,6,5,2,7,4,7,5,3,2] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,3*],[*[1,1,4],"CYC",0,5*],[*[1,5],"CYC",0,6*],[*[2,2,2],"CYC",0,2*],[*[3,3],"CYC",0,4*],[*[6],"CYC",0,7*]] [*<2,20,5,[[1,3,4,5,6,2],[1,2,4,6,3,5]],[[1,2,3,4,5,6],[1,2,6,5,4,3],[1,2,5,3,6,4],[1,2,4,6,3,5],[1,3,4,5,6,2]],[1,2,4,6,3,5],[1,3,5,5,6],[1],[[[1,3,4,5,6,2]]],20,<<[],[1,1,0,0,1]>,[[-163578,0,0,0],[-195438,0,0,0],[-349480,0,0,0],[-478152,0,0,0],[466004,0,0,0],[1,0,0,0]]>,[[[-58282,0,0,0],[0,0,0,0],[262144,0,0,0],[0,0,0,0],[0,0,0,0]],[[0,0,0,0],[1,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[-195684,-117984,-44536,243948],[-5170,148770,259474,-6893],[51178,175074,-65233,243000],[166494,-240243,95026,221992],[83667,194390,-260486,111556]],[[-196980,178840,-145692,242220],[-46954,-63102,-160057,-62605],[241347,131413,129774,-202492],[-195622,-192236,-215797,88696],[178173,251978,-240698,237564]],[[47204,-56996,187208,-131252],[-165666,136983,-77688,-46125],[-195848,29761,24300,-86368],[216197,-217270,-177849,113500],[104797,111658,12774,-209796]],[[-120544,-3860,3020,169372],[217789,-222651,-21729,115623],[-96677,188040,-88841,45860],[-187069,125461,-225668,100100],[157651,-33738,-35878,-139324]]]>,<5,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,2,3,2],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,4,1]>,[[-21032847983105,0],[20303576189165,0],[1,0]]>,[[[-20303576189162,0],[-1,0]],[[3,0],[1,0]],[[-35847656431405,-43618377026622],[192225060027,5122630920399]],[[10687721717390,2120657712168],[-192225060027,-5122630920399]],[[43258420034458,43618377026622],[-1224812293444,-5122630920399]],[[2205090868718,-2120657712168],[1224812293444,5122630920399]]]>,<179,4,2,[[1,2,4,3,6,5],[2,1,3,4,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5],[2,1,3,4,6,5],[2,1,4,3,5,6]],[2,1,3,4,6,5],[1,3,3,3],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,172,1]>,[[213141947703515514814680350829315631674868030,0],[-11128007277596962524708570482059573355423405,0],[1,0]]>,[[[-569551816065913340959986811284570376929917071,-246352907906395466854469109948140355893886415],[0,0]],[[-391983056551598499323098513234912442315332528,246352907906395466854469109948140355893886415],[0,0]],[[11128007277596962524708570482059573355423562,0],[-1,0]],[[157,0],[1,0]],[[49468879963068468083786005671347668958632057,339824399107439802002261746134173506901316297],[-2439892605483098779579269900109799545199881,-2176731227921900111099402828631567963444412]],[[-239470971390334818901944349283396944126478576,-339824399107439802002261746134173506901316297],[2439892605483098779579269900109799545199881,2176731227921900111099402828631567963444412]]]>*] [x,x^2-x-1,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,179],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,14]>,<1,5,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,179],[2,8,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[6,14]>,<4,2^4*5^3*179^2,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]],[[1],[1]],[[1],[0],[-1]]],[2,5,179],[8,9,10],1,[0,0,0],<"4.2e4_5e3_179e2.10t12.2",1>,[6,14]>,<4,2^4*5*179^2,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1]],[[1],[-1],[-1],[1]],[[1],[0],[-1]]],[2,5,179],[8,9,10],1,[0,0,0],<"4.2e4_5_179e2.5t5.2",1>,[6,14]>,<5,2^4*5^2*179^2,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[1]],[[1],[-1],[-1],[1]]],[2,5,179],[8,9,9],1,[0,0,0],<"5.2e4_5e2_179e2.10t13.2",1>,[6,14]>,<5,2^4*5^3*179^2,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1],[0],[-1]],[[1],[-1],[-1],[1]]],[2,5,179],[8,9,10],1,[0,0,0],<"5.2e4_5e3_179e2.6t14.2",1>,[6,14]>,<6,2^4*5^3*179^4,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[0],[1]],[[1],[1],[-1],[-1]],[[1],[2],[1]]],[2,5,179],[8,9,10],1,[0,0,0],<"6.2e4_5e3_179e4.20t35.2",1>,[6,14]>]
