x^2-x+2739 -5*7*313 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[21],[-20]] 2 [2,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,1,2,2,2,1,2,1,2,2,1,2,1,2,1,2,1,2,2,2,1,1,1,1,1,2,1,2,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,2,1,1,1,1,2,1,2,2,1,2,2,2,2,2,1,2,1,2,2,1,1,1,1,2,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,2,2,2,1,2,1,2,1,1,2,2,2,1,1,2,2,1,1,2,2,1,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<5,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[2745,5,1]>,[[-2,-1],[3,1]]>,<7,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[2751,7,1]>,[[-3,-1],[4,1]]>,<313,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[27231,313,1]>,[[-156,-1],[157,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[5,7,313],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,5*7*313,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[5,7,313],[3,3,3],1,[1.000000000,1.320676221,0.9135593931],<"1.5_7_313.2t1.1",1>,[2,1]>]
x^4-2*x^3-130*x^2+131*x+3929 5^2*63389 4 0 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 29 x-1 7 [[633325119],[395982307],[-395982306],[-633325118]] 1 [5,5,3,3,4,3,3,2,3,1,1,5,4,5,5,3,4,4,5,1,3,2,5,2,3,4,5,5,1,3,3,4,5,2,1,4,3,3,3,5,4,2,4,3,5,4,4,5,5,1,3,1,1,4,5,3,4,4,5,4,3,5,5,2,3,3,4,5,3,4,5,2,5,3,2,5,4,3,4,1,4,1,2,5,4,3,2,3,2,5,5,2,5,4,2,3,4,4,5,2,3,3,5,4,4,3,5,3,2,4,5,3,3,4,2,2,3,5,5,1,4,3,3,3,1,4,4,2,5,5,2,5,1,3,1,4,5,3,3,4,4,2,3,3,4,4,5,3,2,3,5,1,3,5,3,1,4,1,5,2,3,3,3,1,3,3,2,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+131,2>,<x^2-264*x-45965,3>]*],[*[4],"CYC",0,5*]] [*<5,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[2,4,1]>,[[22978392864365,6110914416325],[-23962217861190,35702606889720],[1,0]]>,[[[23962217861190,-35702606889719],[-1,0]],[[0,1],[1,0]],[[1,-1],[-1,0]],[[-23962217861189,35702606889719],[1,0]]]>,<17,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[3,16,1]>,[[-37488317841621605077508,103117959230620522085730],[-13868615735490684519117,-103117959230620522085730],[13868615735490684519118,103117959230620522085730],[37488317841621605077509,-103117959230620522085730]]>,<63389,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,63385,1]>,[[423321852765324910452290187360018724426643169721482888811329308654291131462294956563598626706144,0],[63389,0],[1,0]]>,[[[-175951697923323022379986898543192774489117038529666465951720814711917419670981017457279727087049,-377549135999298308231774338958660978273329190265940244633286112119685025550297159020150284758886],[0,0]],[[175951697923323022379986898543192774489117038529666465951720814711917419670981017457279727087050,377549135999298308231774338958660978273329190265940244633286112119685025550297159020150284758886],[0,0]],[[-31694,0],[-1,0]],[[31695,0],[1,0]]]>*] [x,x^2-x-1,x^2-x-15847,x^2-x-79236,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,17,63389],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,5,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[5,17,63389],[6,3,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[4,3]>,<1,63389,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[5,17,63389],[1,1,6],1,[1.000000000,0.8350528490,0.7701102125],<"notfaithful",0>,[4,3]>,<1,5*63389,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[5,17,63389],[6,3,6],1,[1.000000000,2.371993830,1.449955913],<"notfaithful",0>,[4,3]>,<2,5*63389,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]]],[5,17,63389],[6,3,6],1,[1.000000000,0.6420280825,0.8934197846],<"2.5_63389.4t3.2",1>,[4,3]>]
x^4+51*x^2-112 -7*3049^2 2 1 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 23 x-1 7 [[958184057],[1220609045],[-1220609045],[-958184057]] 4 [2,4,4,4,3,5,5,4,1,2,5,3,5,3,5,2,5,4,3,3,5,3,4,5,5,4,5,1,1,1,2,4,3,5,1,1,5,2,5,5,3,5,2,3,3,4,1,5,5,5,3,3,5,5,4,2,5,4,3,3,5,5,4,4,4,2,2,1,3,4,4,3,4,3,3,4,1,4,2,5,4,3,1,4,4,3,3,1,5,1,5,4,1,3,3,5,4,5,5,3,3,3,5,3,3,5,4,4,2,5,4,2,1,4,2,3,4,5,1,3,4,3,4,2,4,2,3,5,5,5,3,3,1,1,4,4,5,5,5,1,5,3,1,3,5,4,4,5,5,1,3,4,1,5,3,3,3,4,5,4,3,1,3,5,3,4,2,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+306,2>,<x^2+16128,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,2],[1],[[]],20,<[],[1,1,1]>,[[37476,-56120],[-37476,56120],[181377,-161534],[-181377,161534]]>,<7,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[3,6,1]>,[[14897491115216605,0],[0,0],[1,0]]>,[[[-4636950468876416,-28143072255496139],[0,0]],[[4636950468876416,28143072255496139],[0,0]],[[0,0],[-1,0]],[[0,0],[1,0]]]>,<3049,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[11,3048,1]>,[[-2214408390146110887354856785199755022691327523670260539761155338687002,-1706521959462066715869532810446568165080554667160712311714253175930816],[1180930037599300010147572009902653562398030621347904490207543064626487,-748967156281861758666734665769026306425699813483764460458456032900993],[1,0]]>,[[[-1180930037599300010147572009902653562398030621347904490207543064624280,748967156281861758666734665769026306425699813483764460458456032902677],[-1,0]],[[2207,1684],[1,0]],[[-2207,-1684],[-1,0]],[[1180930037599300010147572009902653562398030621347904490207543064624280,-748967156281861758666734665769026306425699813483764460458456032902677],[1,0]]]>*] [x,x^2-x-762,x^2-x+2,x^2-x+5336,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,3049],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,3049,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,7,3049],[1,1,6],1,[1.000000000,3.406931370,1.570611393],<"notfaithful",0>,[4,3]>,<1,7,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,7,3049],[1,6,1],1,[1.000000000,1.187410412,1.151925471],<"notfaithful",0>,[4,3]>,<1,7*3049,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,7,3049],[1,6,6],1,[1.000000000,1.462281728,1.157091019],<"notfaithful",0>,[4,3]>,<2,7*3049,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]]],[2,7,3049],[2,6,6],1,[1.000000000,0.4746363251,0.6368137962],<"2.7_3049.4t3.2",1>,[4,3]>]
x^4-2*x^3+2*x^2+8*x-6 -2^6*3*109 2 1 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 101 x-1 5 [[-3365609732],[-3315674723],[2541550514],[4139733943]] 3 [4,1,5,4,2,5,4,5,4,5,4,3,4,4,4,2,4,4,5,3,4,5,5,5,4,1,5,4,3,5,5,5,3,3,4,5,2,3,2,3,4,3,5,4,3,3,4,4,3,3,5,3,5,4,1,5,1,3,3,5,5,3,4,5,5,4,2,5,3,4,3,4,5,4,5,4,4,5,5,2,4,4,3,4,2,3,4,4,5,2,3,3,3,2,4,2,5,4,2,2,3,3,2,4,4,5,2,5,4,3,5,5,1,4,3,2,3,5,5,5,4,3,4,3,5,4,3,4,1,3,5,5,4,3,2,3,4,3,5,3,2,4,4,3,4,2,3,3,5,3,2,3,3,5,4,4,3,4,5,4,5,3,3,4,5,4,3,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<2,12,4,[[3,4,1,2],[1,3,4,2]],[[1,2,3,4],[2,1,4,3],[2,3,1,4],[3,1,2,4]],[1,3,4,2],[1,2,4,4],[2],[[[2,1,4,3],[3,4,1,2]]],20,<<[],[1,1,0,1]>,[[-6,0,0],[8,0,0],[2,0,0],[-2,0,0],[1,0,0]]>,[[[0,0,0],[1,0,0],[0,0,0],[0,0,0]],[[-104382,248266,-156574],[18033,-261448,27050],[53956,65889,212006],[173622,91690,129361]],[[-135034,56822,59592],[24185,-51882,-225866],[261674,78854,130367],[19886,116759,29829]],[[239418,219200,96982],[-42219,-210958,198816],[208658,117401,181915],[68636,53695,102954]]]>,<3,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,3],[1],[[[1,2,4,3]]],20,<[],[82103646,530741574,1]>,[[-1434717996,0],[-459841691,0],[5,3],[-429963250,387420486]]>,<109,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,3,3,2],[1],[[[1,2,4,3]]],20,<<[],[6,108,1]>,[[7902464410646643564755924185716189623286,0],[2652963859839925972594979677028452441447,0],[1,0]]>,[[[-8615638431563923882053411161846710996805,-15232994105358078107354285222641678459558],[0,0]],[[11268602291403849854648390838875163438230,15232994105358078107354285222641678459558],[0,0]],[[-2652963859839925972594979677028452441435,0],[-1,0]],[[12,0],[1,0]]]>*] [x,x^2-x+82,x^3-x^2-2*x-3,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,109],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,3*109,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,109],[1,6,6],1,[1.000000000,2.084765649,1.316275522],<"notfaithful",0>,[4,5]>,<2,3*109,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]]],[2,3,109],[4,6,6],1,[1.000000000,0.7639247208,0.8483875813],<"notfaithful",0>,[4,5]>,<3,2^6*3^2*109^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1]],[[1],[-1]],[[1],[1]]],[2,3,109],[6,7,8],1,[0,0,0],<"3.2e6_3e2_109e2.6t8.2",1>,[4,5]>,<3,2^6*3*109,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1]],[[1],[-2],[1]],[[1],[0],[-1]]],[2,3,109],[6,7,8],1,[1.000000000,1.393298038,1.193352770],<"3.2e6_3_109.4t5.1",1>,[4,5]>]
x^4-x^3+786*x^2-786*x+124031 5^3*17^2*37^2 0 2 4 "C4" [[2,3,4,1],[3,4,1,2]] [<1,1,[1,2,3,4]>,<2,1,[3,4,1,2]>,<4,1,[2,3,4,1]>,<4,1,[4,1,2,3]>] [[1,1,1,1],[2,2],[4]] 19 x-1 6 [[-4921111],[19469938],[18765780],[13731275]] 2 [3,4,1,3,2,4,3,1,3,2,1,3,2,4,4,3,1,1,4,2,4,2,3,1,4,1,4,3,2,3,4,1,4,1,2,1,4,3,4,4,1,2,2,3,3,2,2,3,4,2,4,1,1,2,3,3,1,1,4,2,3,3,4,1,3,3,2,3,4,2,4,2,3,3,1,4,1,3,1,1,1,2,1,3,2,3,2,3,2,4,3,2,4,1,2,3,2,2,4,1,4,3,4,1,2,3,3,3,2,2,4,3,3,1,2,2,3,3,3,2,2,4,3,3,2,2,2,1,3,3,2,4,2,3,1,1,3,3,3,2,2,2,4,4,1,1,3,4,1,3,3,2,4,3,4,1,1,1,4,2,4,3,3,1,3,4,1,4] [[*[1,1,1,1],"CYC",0,1*],[*[2,2],"CYC",0,2*],[*[4],"RES",<[1],x^2>,[<x+2359,3>,<x-786,4>]*]] [*<5,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,4,3],[1],[[[2,4,1,3]]],20,<[],[133655,5710,870,15,1]>,[[8530337920324,-3124373880031,-2020403133599,5892652656844],[-12649348442586,-2259571486502,-5025572469482,3561710296773],[4119010522259,5383945366532,7045975603081,-9454362953617],[4,1,0,0]]>,<17,4,2,[[3,4,2,1]],[[1,2,3,4],[2,1,4,3],[3,4,2,1],[4,3,1,2]],[3,4,2,1],[1,2,3,4],[1],[[[2,1,4,3]]],20,<<[],[3,16,1]>,[[1890125188015133377321744,-1599365454480798739395475],[285241491937820958760152,1813756426900540598395729],[1,0]]>,[[[-285241491937820958760150,-1813756426900540598395724],[-1,0]],[[2,5],[1,0]],[[1813756426900540598395719,-1862926012535596119410908],[46169056252669633912995,-98823058580670000381505]],[[-1528514934962719639635570,-387548967211435804594974],[-46169056252669633912995,98823058580670000381505]]]>,<37,4,2,[[3,4,2,1]],[[1,2,3,4],[2,1,4,3],[3,4,2,1],[4,3,1,2]],[3,4,2,1],[1,2,3,4],[1],[[[2,1,4,3]]],20,<<[],[2,33,1]>,[[-294068715678091402314884794570,8484555285384922447280368449850],[1608081336057792662258334738425,798140798144749819733421917142],[1,0]]>,[[[-1608081336057792662258334738422,-798140798144749819733421917111],[-1,0]],[[3,31],[1,0]],[[1584481856521206616675352929900,-1211131690035005617435603566178],[-266714636914733720986496649700,173208807153907691985144787707]],[[23599479536586045582981808520,2009272488179755437169025483258],[266714636914733720986496649700,-173208807153907691985144787707]]]>,<25121,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[2664829840903308929648786527799940910784048548780525859170051211251805975111327114425843,-843737537131115377630779178795606560778466021058733218781933812354782751648546261903667,75112745457669560912637832692657323438929954601205665342145804362990655942078503020,-72599331776255631180357751550562989059691054630887020126969981443023238747515238068]>*] [x,0,x^2-x-1,0] [1,2,2,4] <[1],[2,4],[3]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,17,37,25121],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,1]>,<1,5*17*37,4,[[1,0],[-1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[5,17,37,25121],[5,5,5,1],0,[-0.8506508084+0.5257311121*i,0.7710428373+0.1820185232*i,0.9476588399+0.1429417414*i],<"1.5_17_37.4t1.1",1>,[4,1]>,<1,5,1,[[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[5,17,37,25121],[5,3,3,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[4,1]>,<1,5*17*37,4,[[1,0],[-1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[5,17,37,25121],[5,5,5,1],0,[-0.8506508084-0.5257311121*i,0.7710428373-0.1820185232*i,0.9476588399-0.1429417414*i],<"1.5_17_37.4t1.1",2>,[4,1]>]
x^5-x^4-2*x^3+11*x^2-8*x-33 5^3*17^2*37^2 1 2 20 "F5" [[3,4,2,5,1],[3,5,1,4,2],[5,1,2,4,3]] [<1,1,[1,2,3,4,5]>,<2,5,[3,5,1,4,2]>,<4,5,[5,1,2,4,3]>,<4,5,[2,3,5,4,1]>,<5,4,[3,4,2,5,1]>] [[1,1,1,1,1],[1,2,2],[1,4],[5]] 11 x^2+7*x+2 11 [[123831096180,0],[59097266000,126179847929],[-39554735176,-21388490922],[31773342330,-126179847929],[110164701278,21388490922]] 2 [4,3,1,4,2,3,3,5,4,2,5,3,2,3,3,4,1,5,3,2,3,2,4,5,3,1,3,4,2,4,3,5,3,5,2,5,3,4,3,3,5,2,2,4,4,2,2,4,3,2,3,5,5,2,4,4,5,5,3,2,4,4,3,1,4,4,2,4,3,2,3,2,4,4,5,3,5,4,5,5,5,2,5,4,2,4,2,4,2,3,4,2,3,5,2,4,2,2,3,5,3,4,3,1,2,4,4,4,2,2,3,4,4,5,2,2,4,4,4,2,2,3,4,4,2,2,2,1,4,4,2,3,2,4,5,5,4,4,4,2,2,2,3,3,5,1,4,3,5,4,4,2,3,4,3,1,5,5,3,2,3,4,4,5,4,3,1,3] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[1,4],"RES",<[1],x^2>,[<x^5-5*x^4-270*x^3+19125*x^2+398790*x-30316599,3>,<x^5-5*x^4-270*x^3-2890*x^2-6915*x-5089,4>]*],[*[5],"CYC",0,5*]] [*<5,4,4,[[1,3,5,2,4]],[[1,2,3,4,5],[1,5,4,3,2],[1,3,5,2,4],[1,4,2,5,3]],[1,2,3,4,5],[1,2,3,4],[1],[[[1,3,5,2,4]]],20,<[],[-44744410896120,-36881515457555,-13729749836610,5657139467360,1]>,[[5657139467353,0,0,0],[-3318893893223,5551039826789,-7322244166763,-8284140353324],[-47488048044988,-348747786837,-2544169884044,2454529627639],[45149802470857,-5202292039953,-9207072277318,5829610725685],[2,1,0,0]]>,<17,4,2,[[1,4,5,3,2]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,3,2],[1,5,4,2,3]],[1,4,5,3,2],[1,2,3,4],[1],[[[1,3,2,5,4]]],20,<<[],[3,16,1]>,[[-194081329512120092604863,334886165090825363228483],[-90062783035086257384856,-253605897387079130954574],[1,0]]>,[[[-186662614524478941897848,0],[0,0]],[[90062783035086257384858,253605897387079130954583],[-1,0]],[[2,9],[1,0]],[[1700513971366399621642407,7476554840339045464154],[110917979727439585338866,-90088931389313544643029]],[[-1603914139877006937129418,-261082452227418176418746],[-110917979727439585338866,90088931389313544643029]]]>,<37,4,2,[[1,4,5,3,2]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,3,2],[1,5,4,2,3]],[1,4,5,3,2],[1,2,3,4],[1],[[[1,3,2,5,4]]],20,<<[],[2,33,1]>,[[11021877879202648414215689817185,7025031501798786881738930843787],[-2756182650736657241747375694584,11062609970442575962922664830798],[1,0]]>,[[[-618755659499781632962630216559,0],[0,0]],[[2756182650736657241747375694602,-11062609970442575962922664830795],[-1,0]],[[18,3],[1,0]],[[-3059538061916701969270907599053,157509207582182161783773729206],[40109101499366647017580320589,213156542943562775292973942958]],[[922111070679826360486162120993,10905100762860393801138891101586],[-40109101499366647017580320589,-213156542943562775292973942958]]]>*] [x,x^2-x-1,x^4-x^3+786*x^2-786*x+124031,x^4-x^3+786*x^2-786*x+124031,0] [1,2,2,2,5] <[1],[2],[3,4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,17,37],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,3]>,<1,5,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,17,37],[3,6,3,3],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[5,3]>,<1,5*17*37,4,[[1,0],[-1,0],[0,-1],[0,1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[-1,0]],[[1,0]]],[2,5,17,37],[4,6,6,6],0,[-0.8506508084+0.5257311121*i,0.7710428373+0.1820185232*i,0.9476588399+0.1429417414*i],<"notfaithful",0>,[5,3]>,<1,5*17*37,4,[[1,0],[-1,0],[0,1],[0,-1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[-1,0]],[[1,0]]],[2,5,17,37],[4,6,6,6],0,[-0.8506508084-0.5257311121*i,0.7710428373-0.1820185232*i,0.9476588399-0.1429417414*i],<"notfaithful",0>,[5,3]>,<4,5^3*17^2*37^2,1,[[4],[0],[0],[0],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1]],[[1],[0],[-1]]],[2,5,17,37],[3,6,7,7],1,[0,0,0],<"4.5e3_17e2_37e2.5t3.1",1>,[5,3]>]
