x^2+265 -2^2*5*53 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[799],[-799]] 2 [1,2,1,1,2,2,2,1,2,1,1,2,2,1,1,1,2,2,2,1,1,1,2,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,1,2,2,1,1,2,1,1,1,1,1,2,2,1,2,1,1,2,2,2,2,2,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,2,2,1,2,1,2,2,2,1,1,1,2,1,2,1,1,2,1,1,2,1,1,1,2,2,1,1,2,1,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,1,2,1,1,2,1,1,2,1,2,1,1,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[2],[[[2,1]]],20,<[],[266,2,1]>,[[1,1],[-1,-1]]>,<5,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[265,0,1]>,[[0,-1],[0,1]]>,<53,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[265,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,5,53],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^2*5*53,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,5,53],[3,3,3],1,[1.000000000,0.7719460105,0.9049617522],<"1.2e2_5_53.2t1.1",1>,[2,1]>]
x^4+35*x^2+1620 5^3*1051^2 0 2 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 29 x-1 7 [[2997061438],[-2711584674],[2711584674],[-2997061438]] 3 [4,4,1,4,2,4,4,3,4,1,3,4,3,5,4,5,3,1,5,3,4,2,5,2,5,3,5,5,3,4,4,3,4,3,3,3,5,5,4,5,3,3,3,5,4,3,2,5,5,1,4,1,1,1,5,5,2,3,5,3,5,5,5,1,4,5,3,4,4,2,5,3,5,5,1,5,3,5,3,3,2,3,1,4,1,4,3,4,3,5,4,1,4,2,1,5,3,2,5,1,4,5,5,2,3,4,4,5,2,2,4,5,5,2,3,3,5,5,4,1,2,5,4,5,1,3,3,3,4,4,2,5,2,4,1,2,4,4,4,2,2,3,4,4,2,3,5,5,2,5,4,3,5,5,4,1,2,2,5,2,4,5,4,3,4,5,1,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+210,2>,<x^2-233280,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[2,1,3,4]],[[1,2,3,4],[2,1,3,4]],[2,1,3,4],[1,4],[1],[[]],20,<[],[1,1,1]>,[[-48366,-96732],[48366,96732],[143757,0],[-143757,0]]>,<3,2,1,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,4,3],[1,4],[1],[[]],20,<[],[2,2,1]>,[[251668556,0],[-251668556,0],[154824012,154824012],[-154824012,-154824012]]>,<5,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,5,5],[1],[[[2,4,1,3]]],20,<[],[1620,0,35,0,1]>,[[0,-1,0,0],[0,2632020869628,0,-5677838757157],[0,-2632020869628,0,5677838757157],[0,1,0,0]]>,<1051,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[7,1049,1]>,[[568722700791797993759216101554426187459598591911770172438094,1131947958285879073164519514158153735665143576236327855639327],[536085645609218256454517551872822532332961332484508679320050,-970874779046753903157528806902258484072623546355442396781359],[1,0]]>,[[[-536085645609218256454517551872822532332961332484508679319694,970874779046753903157528806902258484072623546355442396782054],[-1,0]],[[356,695],[1,0]],[[-356,-695],[-1,0]],[[536085645609218256454517551872822532332961332484508679319694,-970874779046753903157528806902258484072623546355442396782054],[1,0]]]>*] [x,x^2-x+1314,x^2-x-1,x^2-x+263,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,1051],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,5*1051,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,1051],[1,1,6,6],1,[1.000000000,3.987046859,1.555775158],<"notfaithful",0>,[4,3]>,<1,5,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,1051],[4,4,6,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[4,3]>,<1,1051,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,1051],[3,3,1,6],1,[1.000000000,0.4845275981,0.7303770899],<"notfaithful",0>,[4,3]>,<2,5^2*1051,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[1]]],[2,3,5,1051],[3,3,6,7],1,[1.000000000,1.370956479,1.065425551],<"2.5e2_1051.4t3.1",1>,[4,3]>]
x^4-2*x^3-59*x^2+60*x+802 2^6*17*769 4 0 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 23 x-1 6 [[40488402],[37462227],[-37462226],[-40488401]] 1 [1,5,5,1,3,5,1,3,1,3,4,3,4,3,2,5,5,3,5,2,2,2,5,1,2,5,4,3,3,4,4,5,4,3,3,4,3,3,2,5,5,5,2,4,5,4,5,2,3,3,1,4,2,3,1,2,5,4,5,4,5,5,3,4,4,5,5,4,5,5,4,1,2,5,3,2,3,5,1,2,3,5,4,4,2,5,4,4,3,1,5,1,4,5,5,1,5,4,3,5,3,5,5,2,3,1,3,4,1,2,4,5,4,5,4,4,3,4,3,5,3,4,3,5,3,3,5,4,4,3,3,2,4,3,1,1,3,5,5,4,3,3,4,3,3,1,3,1,3,2,5,1,3,2,3,1,2,4,4,5,5,4,4,5,4,1,1,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+60,2>,<x^2-122*x-9352,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[3],[[[2,1,4,3]]],20,<[],[-389874,497688,1]>,[[0,1],[26600,262143],[-26599,1],[1,262143]]>,<7,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[3153162052323170,-861971202726502,-3153162052323169,861971202726503]>,<17,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[283741667469984480615647,17,1]>,[[-357682134779279413742710,0],[357682134779279413742711,0],[-8,-1],[9,1]]>,<769,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-800551101029234707772513475491144824368953492460982915514,769,1]>,[[1217368578203913189640369945007817285710984573793183957601,0],[-1217368578203913189640369945007817285710984573793183957600,0],[-384,-1],[385,1]]>*] [x,x^2-2,x^2-x-3268,x^2-26146,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,17,769],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,7,17,769],[6,1,1,1],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[4,3]>,<1,17*769,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,7,17,769],[1,1,6,6],1,[1.000000000,1.673724920,1.187471370],<"notfaithful",0>,[4,3]>,<1,2^3*17*769,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,7,17,769],[6,1,6,6],1,[1.000000000,2.072064121,1.189599644],<"notfaithful",0>,[4,3]>,<2,2^3*17*769,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[2,7,17,769],[6,1,6,6],1,[1.000000000,2.383556285,1.377452320],<"2.2e3_17_769.4t3.1",1>,[4,3]>]
x^2-x-2228 3*2971 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[842],[-841]] 1 [1,1,2,1,1,2,2,2,1,2,1,1,1,2,2,1,1,2,2,1,2,1,2,2,1,1,1,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,2,1,1,2,2,1,2,2,2,2,1,1,1,1,1,2,2,1,2,1,1,2,2,2,1,2,1,1,2,1,1,1,2,1,2,2,2,2,2,2,1,1,1,2,2,2,1,1,2,2,1,2,1,1,1,2,2,1,2,2,1,2,2,1,1,2,1,2,2,2,1,2,1,1,1,2,2,1,2,1,1,1,2,1,1,1,1,2,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-2226,3,1]>,[[-1,-1],[2,1]]>,<2971,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[2204482,2971,1]>,[[-1485,-1],[1486,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[3,2971],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,3*2971,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[3,2971],[3,3],1,[1.000000000,1.944584034,1.307182319],<"1.3_2971.2t1.1",1>,[2,1]>]
x^2-x+7745 -13*2383 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[-1230],[1231]] 2 [2,2,1,2,2,1,2,2,1,1,2,1,2,1,2,2,2,1,2,1,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,1,2,1,2,2,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,2,2,1,2,2,2,2,1,2,1,2,1,1,1,1,1,2,1,2,1,1,2,2,1,2,1,1,1,2,2,1,2,2,1,1,2,2,2,1,1,2,2,1,2,1,1,2,1,2,2,1,2,1,1,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,2,1,2,1,1,2,1,2,2,1,2,1,2,2,1,2,2,2,1,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<13,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[7787,13,1]>,[[-6,-1],[7,1]]>,<2383,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[1427417,2383,1]>,[[-1191,-1],[1192,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[13,2383],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,13*2383,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[13,2383],[3,3],1,[1.000000000,0.4283782547,0.7254579465],<"1.13_2383.2t1.1",1>,[2,1]>]
x^3-x^2-39*x-126 -13*2383 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 5 x-1 5 [[1396],[802],[928]] 2 [2,2,1,2,2,1,2,2,3,3,2,3,2,3,2,2,2,3,2,3,3,2,3,2,3,2,2,2,2,2,3,2,3,2,2,1,2,2,2,2,2,2,3,2,2,3,2,3,3,1,2,3,2,2,3,2,3,2,2,3,3,2,1,1,3,3,2,3,1,2,2,3,2,2,2,2,1,2,3,2,3,3,3,1,3,2,3,2,3,1,2,2,1,2,3,1,3,2,2,3,2,2,3,1,2,2,2,1,1,2,2,3,2,3,3,2,1,2,2,3,2,3,1,2,3,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,3,2,2,1,2,3,3,2,1,2,3,1,2,3,2,2,3,2,3,2,2,3,2,2,2,3,1,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<3,2,1,[[1,3,2]],[[1,2,3],[1,3,2]],[1,3,2],[1,2],[1],[[]],20,<[],[2,2,1]>,[[202980649,0],[562332177,-498438966],[396948642,498438966]]>,<13,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-500871084027637811371,336457264001507164997,1]>,[[336457264001507164988,0],[-336457264001507164992,-1],[5,1]]>,<2383,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[3656912351386304123654472593282461321666020994062601307511708877876,4870902027987221205957006291252459673265543462350032555145660306347,1]>,[[4870902027987221205957006291252459673265543462350032555145660305328,0],[-4870902027987221205957006291252459673265543462350032555145660305837,-1],[510,1]]>*] [x,x^2-x+7745,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,13,2383],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,13*2383,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[3,13,2383],[2,4,4],1,[1.000000000,0.4283782547,0.7254579465],<"notfaithful",0>,[3,2]>,<2,13*2383,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[3,13,2383],[2,4,4],1,[1.000000000,2.122794084,1.173115669],<"2.13_2383.3t2.1",1>,[3,2]>]
x^2+10238 -2^3*5119 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[88],[-88]] 2 [1,1,2,2,1,2,1,2,2,1,2,1,2,2,1,1,1,2,2,1,1,1,2,2,1,1,2,1,2,2,1,2,1,2,2,2,1,2,1,1,1,1,2,1,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,1,1,2,1,2,1,2,1,1,2,1,1,2,2,2,1,2,2,1,2,1,2,1,2,2,2,1,2,1,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2,2,1,1,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,1,1,1,2,1,2,1,2,2,2,2,1,1,2,1,2,2,2,2,2,1,2,1,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[3],[[[2,1]]],20,<[],[10238,0,1]>,[[0,1],[0,262143]]>,<5119,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[10238,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,5119],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^3*5119,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,5119],[3,3],1,[1.000000000,1.117750340,1.062080382],<"1.2e3_5119.2t1.1",1>,[2,1]>]
x^3-x^2-3*x+79 -2^3*5119 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 11 x-1 5 [[28712],[39713],[-68424]] 2 [1,3,2,2,1,2,3,2,2,3,2,3,2,2,1,3,3,2,2,3,1,1,2,2,3,3,2,1,2,2,3,2,3,2,2,2,1,2,3,3,3,3,2,3,1,2,1,2,2,2,1,2,1,2,3,2,3,2,2,2,3,3,2,3,2,1,2,3,3,2,3,3,2,2,2,3,2,2,1,2,3,2,1,2,2,2,3,2,1,3,1,3,3,2,2,1,2,2,2,3,3,2,1,3,2,2,3,3,1,2,3,3,3,1,2,1,2,2,2,2,2,2,2,2,3,1,3,3,2,2,2,3,2,1,2,2,3,2,2,2,2,2,2,3,1,3,2,1,2,1,2,2,2,2,3,3,2,3,2,2,2,2,2,3,2,3,1,1] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[3],[[[1,3,2]]],20,<[],[-181362,-194216,1]>,[[-194217,0],[1,1],[-67927,-1]]>,<5119,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-53127694489010705360102623982307158720143085261984317382216039463696458693,-72017784160138596445267960685149017572829538133950611832855685200440622558,1]>,[[-72017784160138596445267960685149017572829538133950611832855685200440626723,0],[72017784160138596445267960685149017572829538133950611832855685200440624641,-1],[2083,1]]>*] [x,x^2+10238,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5119],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,2^3*5119,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5119],[4,4],1,[1.000000000,1.117750340,1.062080382],<"notfaithful",0>,[3,2]>,<2,2^3*5119,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,5119],[4,4],1,[1.000000000,1.628691628,1.203445449],<"2.2e3_5119.3t2.1",1>,[3,2]>]
x^2-x-12201 5*43*227 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[93],[-92]] 1 [2,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,1,1,1,2,1,1,1,2,2,1,2,1,1,1,1,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,2,1,2,2,1,1,2,1,1,2,1,2,2,1,1,1,1,2,2,2,2,1,2,1,1,1,2,2,2,1,1,2,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,1,2,2,1,2,2,2,1,1,1,2,1,2,2,1,2,2,2,1,1,2,1,1,2,1,1,2,2,1,2,1,1,1,1,2,2,1,1,2,2,1,2,1,2,1,2,1,1,1,2,2,1,2,1,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<5,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-12195,5,1]>,[[-2,-1],[3,1]]>,<43,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-11739,43,1]>,[[-21,-1],[22,1]]>,<227,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[681,227,1]>,[[-113,-1],[114,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[5,43,227],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,5*43*227,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[5,43,227],[3,3,3],1,[1.000000000,1.269497683,0.9278917057],<"1.5_43_227.2t1.1",1>,[2,1]>]
x^3-x^2-65*x+180 5*43*227 3 0 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 101 x-1 5 [[-2743118071],[-140822237],[2883940309]] 1 [2,1,1,3,3,3,3,2,2,2,2,2,2,1,2,2,3,3,3,2,3,3,3,2,2,1,2,1,3,1,3,2,2,3,1,3,2,2,2,2,3,3,3,3,3,3,1,2,1,2,2,3,3,2,3,3,2,1,2,2,3,1,3,3,2,2,2,2,3,2,3,3,3,2,2,2,3,1,2,2,2,3,2,2,3,1,2,1,3,1,2,1,2,3,3,3,2,3,3,3,3,2,2,2,3,2,1,1,2,2,2,2,3,2,2,3,2,2,2,3,3,3,2,3,2,2,1,2,2,2,1,1,2,1,3,2,1,1,2,2,1,2,3,3,1,3,2,2,1,3,2,2,1,2,3,2,3,2,3,1,1,2,2,3,2,3,3,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<3,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[1518395958,90037892,-446172382]>,<5,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[15893186050245,-23862879535665,1]>,[[-23862879535664,0],[23862879535665,-1],[0,1]]>,<43,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[150830754296135061200825819627217,124387118425850747360670423466409,1]>,[[124387118425850747360670423466390,0],[-124387118425850747360670423466399,-1],[10,1]]>,<227,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-61854981208934653043835702759737452021114839560,56385234602677935857613843876879009124803352598,1]>,[[56385234602677935857613843876879009124803352305,0],[-56385234602677935857613843876879009124803352451,-1],[147,1]]>*] [x,x^2-x-12201,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,43,227],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,5*43*227,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[3,5,43,227],[1,4,4,4],1,[1.000000000,1.269497683,0.9278917057],<"notfaithful",0>,[3,2]>,<2,5*43*227,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[3,5,43,227],[1,4,4,4],1,[1.000000000,2.429155811,1.352714168],<"2.5_43_227.3t2.1",1>,[3,2]>]
