x^2-x-438 1753 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[-105],[106]] 1 [1,1,2,2,1,2,1,1,2,1,2,2,1,2,1,1,2,1,2,1,1,2,1,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,1,1,2,1,1,2,1,1,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,2,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,1,2,1,1,2,2,1,1,2,1,1,1,2,1,2,1,2,1,1,1,2,1,2,2,2,2,2,1,1,1,2,1,2,2,1,2,1,2,1,1,2,2,2,1,1,2,1,1,2,1,1,1,1,2,2,1,2,2,1,1,2,1,1,2,2,2,1,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<1753,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[767814,1753,1]>,[[-876,-1],[877,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[1753],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,1753,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[1753],[3],1,[1.000000000,2.337871921,1.423235285],<"1.1753.2t1.1",1>,[2,1]>]
x^4-58*x^2+1682 2^9*29^2 0 2 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 17 x-1 8 [[1817848627],[3161427158],[-3161427158],[-1817848627]] 3 [1,5,4,3,5,4,1,5,3,4,3,4,2,5,3,4,5,4,5,3,1,3,5,1,1,4,3,5,4,2,3,5,2,5,4,3,4,5,3,4,5,4,3,1,4,3,5,3,5,4,2,3,2,5,1,3,4,3,4,2,5,4,5,3,1,4,5,2,5,4,1,3,3,4,5,3,4,4,2,2,5,4,3,1,3,5,1,1,4,3,5,3,3,5,5,3,4,1,5,4,5,4,5,2,5,2,5,1,3,1,3,4,1,5,3,1,5,3,4,5,4,2,4,5,5,4,4,3,3,4,5,3,3,4,1,1,4,5,4,2,5,4,3,5,4,3,4,1,5,3,4,2,5,3,5,3,3,2,2,4,5,1,3,5,2,3,3,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x-348,2>,<x^2-242208,3>]*],[*[4],"CYC",0,5*]] [*<2,8,8,[[1,2,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[2,1,3,4],[4,3,1,2]],[1,2,3,4],[1,2,3,4,5],[2,4,6],[[[1,2,4,3],[3,4,1,2]],[[2,1,4,3],[1,2,4,3]],[[2,1,4,3]]],20,<[],[-295326,190608,376324,-263928,-246866,180488,-118448,-325420,1]>,[[64036,-23426,-28467,14230,-5968,110321,126041,67706],[-64036,23426,28467,-14230,5968,-110321,5031,63366],[-3962,100880,20237,80174,-66865,-879,29423,95349],[3962,-100880,-20237,-80174,66865,879,101649,35723]]>,<29,4,2,[[3,4,1,2],[1,4,3,2]],[[1,2,3,4],[3,4,1,2],[1,4,3,2],[3,2,1,4]],[1,4,3,2],[1,2,4,4],[1],[[[3,4,1,2]]],20,<<[],[2,24,1]>,[[85012463692967192779451044201,0],[0,0],[1,0]]>,[[[0,0],[-1,0]],[[0,0],[-49403919565892033925656801,83573541854997380643822417]],[[0,0],[1,0]],[[0,0],[49403919565892033925656801,-83573541854997380643822417]]]>*] [x,x^2+1,x^2-2,x^2+2,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,29],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^2,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,29],[6,1],1,[1.000000000,0.7853981634,0.9159655942],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,29],[6,4],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,29],[6,3],1,[1.000000000,1.110720735,1.064734171],<"notfaithful",0>,[4,3]>,<2,2^7*29^2,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]]],[2,29],[6,6],1,[1.000000000,1.078919127,0.9960667330],<"2.2e7_29e2.4t3.1",1>,[4,3]>]
x^4-20*x^2-4*x+73 2^9*29^2 4 0 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 127 x-1 5 [[13748109443],[14553032150],[14434797200],[-9697569386]] 1 [1,5,3,4,5,5,4,3,4,3,4,5,2,5,4,3,3,3,5,4,4,4,5,4,4,3,4,3,3,4,1,3,4,5,3,4,3,3,2,5,3,5,4,2,5,4,5,4,5,3,4,4,4,5,4,2,5,4,3,4,3,5,3,2,2,5,5,4,3,3,4,4,4,5,3,4,5,5,4,2,3,3,4,4,4,3,2,2,3,4,3,4,2,3,5,1,5,4,5,5,3,5,5,4,5,4,5,2,2,4,2,5,2,3,4,2,5,4,3,5,5,4,3,3,5,3,3,2,1,3,5,1,4,5,4,2,3,5,5,2,3,5,2,3,3,2,5,4,5,4,3,2,5,4,3,4,2,4,4,3,3,2,4,5,2,4,2,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<2,8,8,[[2,1,3,4],[4,3,2,1]],[[1,2,3,4],[2,1,4,3],[2,1,3,4],[4,3,2,1],[3,4,2,1]],[1,2,3,4],[1,2,3,2,5],[2,4,6],[[[2,1,3,4],[4,3,2,1]],[[2,1,4,3],[2,1,3,4]],[[2,1,4,3]]],20,<[],[161362,27696,356148,-459768,-219586,183552,-5368,241892,1]>,[[46805,-13206,-79119,-107098,-7502,-64995,101796,32709],[9589,-60746,29339,31930,119944,-83181,89192,60311],[-42161,71460,92929,-17876,-53867,-117091,102688,118142],[-14233,2492,-43149,93044,-58575,3123,99540,50982]]>,<5,2,1,[[2,1,3,4]],[[1,2,3,4],[2,1,3,4]],[2,1,3,4],[1,3],[1],[[]],20,<[],[2,4,1]>,[[7288369578080,5668832104588],[-15386958840272,-5668832104588],[8198392581381,0],[-99803319189,0]]>,<29,6,3,[[1,3,4,2],[1,4,3,2]],[[1,2,3,4],[1,4,3,2],[1,3,4,2]],[1,4,3,2],[1,3,4],[1],[[[1,3,4,2]]],20,<<[],[2,24,1]>,[[16744015515655407611859558179,0],[60146027078621110684773103289,0],[85940292405370201352473567434,0],[1,0]]>,[[[85940292405370201352473567404,0],[0,0],[0,0]],[[-57598217943070536220240691446,-15968553990957932395149212345],[698566582713625310106006541,2346936849364048917767569171],[-1903459001615942348791894793,349983520414504095065579573]],[[10,0],[1,0],[0,0]],[[-28342074462299665132232875968,15968553990957932395149212345],[-698566582713625310106006542,-2346936849364048917767569171],[1903459001615942348791894793,-349983520414504095065579573]]]>*] [x,x^2-2,x^3-x^2-19*x+15,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,29],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,2^3,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,29],[6,3,3],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[4,5]>,<2,2^3*29^2,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]],[[1]]],[2,5,29],[6,3,7],1,[1.000000000,1.707629253,1.316062201],<"notfaithful",0>,[4,5]>,<3,2^10*29^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1]],[[1],[1]]],[2,5,29],[6,2,7],1,[1.000000000,1.221573053,1.081095974],<"3.2e10_29e2.6t8.3",1>,[4,5]>,<3,2^9*29^2,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1]],[[1],[-1]]],[2,5,29],[6,3,7],1,[1.000000000,0.7807214944,0.9172096968],<"3.2e9_29e2.4t5.1",1>,[4,5]>]
x^4-6*x^2-8*x+26 2^9*29^2 0 2 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 167 x-1 5 [[46151318742],[-43279552618],[5028897441],[-7900663565]] 2 [1,5,5,4,3,3,4,5,4,3,4,5,2,3,4,5,5,5,3,4,4,4,5,4,4,5,4,3,3,4,2,3,4,5,3,4,5,3,1,5,5,5,4,2,5,4,3,4,3,3,4,4,4,5,4,1,5,4,5,4,3,5,5,2,1,3,3,4,5,3,4,4,4,5,5,4,5,5,4,2,3,5,4,4,4,5,2,1,3,4,3,4,2,3,3,2,3,4,5,3,5,5,3,4,3,4,5,2,2,4,2,5,2,3,4,1,3,4,5,5,5,4,3,3,5,5,3,2,2,5,5,1,4,3,4,1,3,3,3,2,3,3,1,5,5,2,3,4,5,4,5,2,3,4,3,4,2,4,4,5,3,2,4,5,2,4,2,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<2,8,8,[[2,1,3,4],[4,3,1,2]],[[1,2,3,4],[2,1,4,3],[2,1,3,4],[4,3,2,1],[4,3,1,2]],[1,2,3,4],[1,2,3,2,5],[2,4,6],[[[2,1,3,4],[4,3,1,2]],[[2,1,4,3],[2,1,3,4]],[[2,1,4,3]]],20,<[],[152994,-354056,-106156,-50880,438914,-417008,348996,295492,1]>,[[-57238,34016,120941,-21730,31738,96923,46315,57687],[-32878,58096,119659,95378,-50550,-5803,125973,111617],[13914,-60700,43021,3712,-17803,-25405,13597,6002],[76202,-31412,-21477,-77360,36615,-65715,76259,86838]]>,<29,6,3,[[1,3,4,2],[1,4,3,2]],[[1,2,3,4],[1,4,3,2],[1,3,4,2]],[1,4,3,2],[1,3,4],[1],[[[1,3,4,2]]],20,<<[],[2,24,1]>,[[-11732697111055312702130056266,0],[-35828461521785076912274261535,0],[-51428491508951253250190269052,0],[1,0]]>,[[[-51428491508951253250190269136,0],[0,0],[0,0]],[[76195704168081875703076956671,48455432238911292389278478610],[-660576805721925520669527978,1725069796445253724404703822],[2578668597323381325842073606,-2836741573518047300969252034]],[[28,0],[1,0],[0,0]],[[-24767212659130622452886687563,-48455432238911292389278478610],[660576805721925520669527977,-1725069796445253724404703822],[-2578668597323381325842073606,2836741573518047300969252034]]]>*] [x,x^2-2,x^3-x^2-19*x+15,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,29],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,2^3,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,29],[6,3],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[4,5]>,<2,2^3*29^2,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]],[[1]]],[2,29],[6,7],1,[1.000000000,1.707629253,1.316062201],<"notfaithful",0>,[4,5]>,<3,2^10*29^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1]],[[1],[1]]],[2,29],[6,7],1,[1.000000000,1.499813335,1.142004878],<"3.2e10_29e2.6t8.4",1>,[4,5]>,<3,2^9*29^2,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1]],[[1],[-1]]],[2,29],[6,7],1,[1.000000000,0.6158589380,0.8631185918],<"3.2e9_29e2.4t5.2",1>,[4,5]>]
x^4-7*x^2-6 -2^3*3*73^2 2 1 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 149 x-1 5 [[18353814818],[-28400819483],[28400819483],[-18353814818]] 4 [4,1,3,3,3,5,5,4,4,3,3,4,4,5,5,3,3,4,4,4,3,2,3,4,2,3,3,3,4,5,2,3,4,5,1,3,5,5,5,1,3,4,5,3,3,3,4,2,2,5,5,5,3,2,4,5,2,3,5,5,4,1,5,4,3,2,5,3,2,4,4,4,2,4,5,4,1,4,4,3,2,5,5,3,1,3,5,2,2,1,3,4,1,3,4,4,1,5,4,5,4,2,3,5,5,3,1,4,5,3,1,5,5,4,3,4,5,5,1,1,4,2,3,3,5,3,5,5,1,4,4,5,3,4,5,3,3,4,2,4,4,1,3,1,5,4,4,4,5,5,4,5,5,5,5,4,3,5,2,2,1,4,1,3,5,5,3,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x-42,2>,<x^2+864,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[2,1,3,4],[1,2,4,3]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[1,2,4,3],[1,4,4,2],[3],[[[2,1,3,4]]],20,<<[],[1,1,1]>,[[-460882,0],[0,0],[1,0]]>,[[[0,0],[1,0]],[[0,0],[262143,0]],[[15365,30730],[0,0]],[[-15365,-30730],[0,0]]]>,<3,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[118411161,0,1]>,[[-649474153,0],[649474153,0],[0,-1],[0,1]]>,<73,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[5,70,1]>,[[-2596410336804356560503760967433307872,96670718686724793882063712839277791],[-2153879080272136252800988701994011026,8909403229886460933906658377855283241],[1,0]]>,[[[2153879080272136252800988701994011089,-8909403229886460933906658377855283210],[-1,0]],[[63,31],[1,0]],[[-63,-31],[-1,0]],[[-2153879080272136252800988701994011089,8909403229886460933906658377855283210],[1,0]]]>*] [x,x^2-x-18,x^2+6,x^2+438,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,73],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,73,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,73],[1,1,6],1,[1.000000000,1.794636484,1.392509374],<"notfaithful",0>,[4,3]>,<1,2^3*3,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,73],[6,6,1],1,[1.000000000,1.282549830,1.057806613],<"notfaithful",0>,[4,3]>,<1,2^3*3*73,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,73],[6,6,6],1,[1.000000000,0.6004444138,0.9352298382],<"notfaithful",0>,[4,3]>,<2,2^3*3*73,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1],[-1]]],[2,3,73],[6,7,6],1,[1.000000000,0.9925736230,0.9011120916],<"2.2e3_3_73.4t3.6",1>,[4,3]>]
x^4-14*x^2-24 -2^3*3*73^2 2 1 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 227 x-1 5 [[-47037426106],[-15133117447],[15133117447],[47037426106]] 4 [1,4,3,3,3,5,5,4,4,3,3,4,4,5,5,3,3,4,4,4,3,2,3,4,2,3,3,3,4,5,2,3,4,5,2,3,5,5,5,2,3,4,5,3,3,3,4,2,1,5,5,5,3,1,4,5,1,3,5,5,4,2,5,4,3,1,5,3,1,4,4,4,2,4,5,4,2,4,4,3,1,5,5,3,1,3,5,2,1,1,3,4,1,3,4,4,2,5,4,5,4,1,3,5,5,3,2,4,5,3,1,5,5,4,3,4,5,5,2,2,4,2,3,3,5,3,5,5,1,4,4,5,3,4,5,3,3,4,1,4,4,2,3,2,5,4,4,4,5,5,4,5,5,5,5,4,3,5,2,1,2,4,1,3,5,5,3,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x-84,2>,<x^2+3456,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[3],[[[1,2,4,3]]],20,<[],[397462,0,1]>,[[-40550,0],[40550,0],[0,1],[0,131071]]>,<3,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,2,1]>,[[236822322,0],[0,0],[1,0]]>,[[[-1368305803,-1368305803],[0,0]],[[1368305803,1368305803],[0,0]],[[0,0],[-1,0]],[[0,0],[1,0]]]>,<73,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[5,70,1]>,[[5347506973631453710656279209762317408,-6448357873304947643387227754624892978],[4268963000512677339143031176794857513,-8848972260736731188582600021432401796],[1,0]]>,[[[-4268963000512677339143031176794857485,8848972260736731188582600021432401826],[-1,0]],[[28,30],[1,0]],[[-28,-30],[-1,0]],[[4268963000512677339143031176794857485,-8848972260736731188582600021432401826],[1,0]]]>*] [x,x^2-x-18,x^2+6,x^2+438,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,73],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,73,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,73],[1,1,6],1,[1.000000000,1.794636484,1.392509374],<"notfaithful",0>,[4,3]>,<1,2^3*3,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,73],[6,6,1],1,[1.000000000,1.282549830,1.057806613],<"notfaithful",0>,[4,3]>,<1,2^3*3*73,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,73],[6,6,6],1,[1.000000000,0.6004444138,0.9352298382],<"notfaithful",0>,[4,3]>,<2,2^3*3*73,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1],[1]]],[2,3,73],[6,7,7],1,[1.000000000,1.480020164,1.201345466],<"2.2e3_3_73.4t3.7",1>,[4,3]>]
