x^2-x-437 3*11*53 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[472],[-471]] 1 [2,1,1,2,1,2,1,1,1,1,2,1,2,2,2,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,1,2,1,1,1,2,2,2,1,1,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,1,1,2,1,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,2,1,2,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,1,1,1,1,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,2,2,1,2,2,1,2,1,2,2,1,2,1,2,2,1,2,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-435,3,1]>,[[-1,-1],[2,1]]>,<11,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-407,11,1]>,[[-5,-1],[6,1]]>,<53,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[265,53,1]>,[[-26,-1],[27,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[3,11,53],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,3*11*53,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[3,11,53],[3,3,3],1,[1.000000000,0.7926417171,0.8182277865],<"1.3_11_53.2t1.1",1>,[2,1]>]
x^5-x^4-3*x^3-3*x^2+7*x+1 -2^4*10487 3 1 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 379 x-1 5 [[-2072699883110],[1664339304288],[-3560509160711],[463312796483],[3505556943051]] 2 [3,6,5,5,7,3,6,4,6,5,5,6,6,7,5,6,6,6,2,5,4,4,2,5,3,6,6,5,5,6,7,5,2,6,5,5,7,7,2,5,6,3,4,3,5,7,5,6,6,7,3,6,5,5,3,4,3,4,4,6,7,4,2,7,3,6,6,7,3,4,5,3,5,7,1,7,3,7,2,3,5,3,4,6,4,3,6,4,7,4,5,7,7,5,6,7,5,5,3,5,3,4,4,4,4,7,1,5,5,4,4,6,3,6,5,5,6,6,5,4,5,4,2,6,3,4,7,3,3,4,7,7,5,7,3,6,5,7,4,5,5,5,4,5,6,6,4,5,5,6,6,7,5,7,5,6,7,7,5,1,4,3,5,5,3,6,5,6] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,4,2,[[1,3,2,5,4],[1,5,4,3,2]],[[1,2,3,4,5],[1,3,2,5,4],[1,5,4,3,2],[1,4,5,2,3]],[1,5,4,3,2],[1,3,3,3],[2],[[[1,3,2,5,4]]],20,<<[],[1,1,1]>,[[243610,106034],[25760,365806],[1,0]]>,[[[420007,0],[0,0]],[[-51520,54821],[-2,0]],[[0,1],[2,0]],[[-5897,98727],[-42352,52698]],[[-100445,108595],[42352,-52698]]]>,<10487,4,2,[[1,2,3,5,4],[1,3,2,4,5]],[[1,2,3,4,5],[1,3,2,4,5],[1,2,3,5,4],[1,3,2,5,4]],[1,3,2,4,5],[1,2,2,3],[1],[[[1,2,3,5,4]]],20,<<[],[5,10486,1]>,[[-17009801813897085003725310192142763048181996034739574731208062986870638520489644,0],[-100479687823576719638996860902066006084251426240913431864057510387390996631755697,0],[1,0]]>,[[[-40492949189147830898670945980732084250232259280186772788501606977837317795002522,0],[0,0]],[[-112830596188757224747183359400171548729318889412300460517336556868191610935160322,-53333235775634088807316668739368215825411025185975308839021181475458300636861927],[0,0]],[[52843857554328336006857444478837626895299722451573801441780653458637932098396040,53333235775634088807316668739368215825411025185975308839021181475458300636861927],[0,0]],[[100479687823576719638996860902066006084251426240913431864057510387390996631761251,0],[-1,0]],[[5554,0],[1,0]]]>*] [x,x^2-x+2622,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,10487],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,10487,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,10487],[1,8],1,[1.000000000,2.484901954,1.419880545],<"notfaithful",0>,[5,5]>,<4,2^4*10487^3,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[0],[-1]],[[1],[1]]],[2,10487],[8,9],1,[0,0,0],<"4.2e4_10487e3.10t12.1",1>,[5,5]>,<4,2^4*10487,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[0],[-1]],[[1],[-1],[-1],[1]]],[2,10487],[8,9],1,[1.000000000,0.7211448535,0.9361187627],<"4.2e4_10487.5t5.1",1>,[5,5]>,<5,2^4*10487^2,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1],[-1],[1]]],[2,10487],[8,8],1,[0,0,0],<"5.2e4_10487e2.10t13.2",1>,[5,5]>,<5,2^4*10487^3,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[-1]]],[2,10487],[8,9],1,[0,0,0],<"5.2e4_10487e3.6t14.1",1>,[5,5]>,<6,2^8*10487^3,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[2],[1]],[[1],[1],[-1],[-1]]],[2,10487],[8,9],1,[0,0,0],<"6.2e8_10487e3.20t35.1",1>,[5,5]>]
x^4-x^2+162 2^5*647^2 0 2 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 41 x-1 5 [[-5520272],[-10341126],[10341126],[5520272]] 3 [1,4,5,2,5,4,2,5,3,4,2,5,1,4,3,4,5,5,4,3,3,1,4,3,2,5,3,4,4,1,1,5,1,5,5,3,4,5,2,5,5,5,1,3,5,3,5,3,4,5,1,3,3,4,2,3,5,1,5,2,5,4,4,3,3,5,5,2,5,4,3,3,1,5,5,1,5,4,3,3,4,5,3,3,3,5,1,3,5,2,4,3,1,5,4,3,4,3,5,5,5,4,5,3,4,1,4,3,3,2,1,5,1,5,3,3,5,1,4,4,4,1,5,4,5,4,4,1,3,4,5,2,2,4,3,3,4,5,4,2,4,4,3,5,4,1,5,3,4,1,4,2,5,3,5,3,2,3,3,4,4,2,3,4,2,1,2,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x-6,2>,<x^2-23328,3>]*],[*[4],"CYC",0,5*]] [*<2,4,4,[[2,1,3,4],[2,1,4,3]],[[1,2,3,4],[2,1,4,3],[2,1,3,4],[1,2,4,3]],[1,2,3,4],[1,2,4,4],[2,4],[[[2,1,3,4],[2,1,4,3]],[[2,1,3,4]]],20,<[],[-333202,382172,-333198,4,1]>,[[136644,-250998,204969,68323],[-136644,250998,57175,193821],[136645,136646,68323,0],[-136645,-136646,-68323,0]]>,<3,2,1,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,4,3],[1,4],[1],[[]],20,<[],[2,2,1]>,[[134736776,0],[-134736776,0],[186377400,186377400],[-186377400,-186377400]]>,<647,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[51130124832793932203825934437791898422767722519198140406,-59948360487842888157435316114343573877260537253640989198,1]>,[[59948360487842888157435316114343573877260537253640989827,-1],[629,1],[-629,-1],[-59948360487842888157435316114343573877260537253640989827,1]]>*] [x,x^2-x+162,x^2-2,x^2+1294,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,647],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,647,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,647],[1,1,6],1,[1.000000000,2.840701289,1.469981113],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,647],[6,4,1],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[4,3]>,<1,2^3*647,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,647],[6,3,6],1,[1.000000000,1.222674262,0.9635593074],<"notfaithful",0>,[4,3]>,<2,2^5*647,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[-1]]],[2,3,647],[6,3,7],1,[1.000000000,0.7781467690,0.9637745185],<"2.2e5_647.4t3.2",1>,[4,3]>]
x^4-2*x^3-6*x^2+7*x-143 -3^2*23^2*251 2 1 8 "D8" [[2,1,3,4],[3,4,1,2]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[1,2,4,3]>,<4,2,[3,4,2,1]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 13 x-1 6 [[-1254032],[1254033],[358766],[-358765]] 4 [5,1,2,3,4,1,1,5,3,5,2,5,3,5,5,4,5,5,3,5,2,3,1,2,5,3,3,4,5,1,4,3,4,4,1,4,5,4,5,3,3,3,4,4,3,5,2,4,1,5,3,5,3,4,5,1,5,1,4,4,5,4,4,3,5,3,2,3,5,4,5,2,5,3,5,4,4,4,4,4,4,5,1,5,4,3,3,5,5,4,4,4,4,3,4,2,3,4,3,2,1,4,4,2,3,1,3,3,5,4,1,5,1,3,5,4,5,5,5,4,5,4,1,3,2,4,3,3,3,5,1,2,3,3,5,3,1,5,4,5,2,3,4,1,4,1,1,5,2,3,1,4,4,5,3,4,5,5,5,4,3,4,1,2,4,4,4,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+7,2>,<x^2-16*x+2323,3>]*],[*[4],"CYC",0,5*]] [*<3,2,2,[[3,4,1,2]],[[1,2,3,4],[3,4,1,2]],[1,2,3,4],[1,3],[1],[[[3,4,1,2]]],20,<[],[1344065898,-1064239596,1]>,[[-98021869,-1],[-1,-1],[2,1],[98021870,1]]>,<23,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[5,21,1]>,[[-747868399016572523051433297,-386670889339053473628957816],[-246016997662442360133089538,-186873602761621781243522332],[1,0]]>,[[[246016997662442360133089559,186873602761621781243522346],[-1,0]],[[21,14],[1,0]],[[-20,-14],[-1,0]],[[-246016997662442360133089558,-186873602761621781243522346],[1,0]]]>,<251,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[6,242,1]>,[[307877263917912704738531298691992638461358942644,0],[251,0],[1,0]]>,[[[-57162487505408373404043444445039824106053924554,378093936593956640207428343071734657945943040252],[0,0]],[[57162487505408373404043444445039824106053924555,-378093936593956640207428343071734657945943040252],[0,0]],[[-125,0],[-1,0]],[[126,0],[1,0]]]>*] [x,x^2-x-17,x^2-x+63,x^2-x+4330,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,23,251],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,3*23,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,23,251],[6,6,1],1,[1.000000000,0.7746280617,0.8265466055],<"notfaithful",0>,[4,3]>,<1,251,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,23,251],[1,1,6],1,[1.000000000,1.388068990,0.9555866966],<"notfaithful",0>,[4,3]>,<1,3*23*251,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,23,251],[6,6,6],1,[1.000000000,2.673661912,1.371274538],<"notfaithful",0>,[4,3]>,<2,3*23*251,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1],[1]]],[3,23,251],[6,7,7],1,[1.000000000,1.018892098,0.9939668514],<"2.3_23_251.4t3.1",1>,[4,3]>]
x^4-2*x^3+4*x^2-3*x-15 -3^2*23^2*251 2 1 8 "D8" [[2,1,3,4],[3,4,1,2]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[1,2,4,3]>,<4,2,[3,4,2,1]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 5 x-1 7 [[-30680],[30681],[38757],[-38756]] 4 [5,1,1,3,4,1,2,5,1,5,2,5,3,5,5,4,5,5,3,5,2,3,2,1,5,3,3,4,5,2,4,3,4,4,2,4,5,4,5,3,3,3,4,4,3,5,2,4,2,5,3,5,3,1,5,2,5,1,4,4,5,4,4,3,5,3,2,3,5,4,5,1,5,3,5,4,4,4,4,4,4,5,2,5,4,3,3,5,5,4,4,4,4,3,4,1,3,4,3,2,1,4,4,1,3,1,3,3,5,4,1,5,2,3,5,4,5,5,5,4,5,4,2,3,2,4,3,3,3,5,1,1,3,3,5,3,2,5,4,5,2,3,4,2,4,2,1,5,2,3,1,4,4,5,3,4,5,5,5,4,3,4,1,1,4,4,4,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-3,2>,<x^2+4*x+255,3>]*],[*[4],"CYC",0,5*]] [*<3,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[466604436,-1297448277,1]>,[[1297448277,-1],[0,1],[1,-1],[-1297448276,1]]>,<23,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-818608478698059752604128888,-610818406229894011062817194,1]>,[[610818406229894011062817210,-1],[16,1],[-15,-1],[-610818406229894011062817209,1]]>,<251,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-102625754639304234912843766230664212820452959881,251,1]>,[[110703676327148886166188475599275918146286524067,0],[-110703676327148886166188475599275918146286524066,0],[-125,-1],[126,1]]>*] [x,x^2-x-17,x^2-x+63,x^2-x+4330,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,23,251],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,3*23,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,23,251],[6,6,1],1,[1.000000000,0.7746280617,0.8265466055],<"notfaithful",0>,[4,3]>,<1,251,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,23,251],[1,1,6],1,[1.000000000,1.388068990,0.9555866966],<"notfaithful",0>,[4,3]>,<1,3*23*251,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,23,251],[6,6,6],1,[1.000000000,2.673661912,1.371274538],<"notfaithful",0>,[4,3]>,<2,3*23*251,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[3,23,251],[6,6,6],1,[1.000000000,1.833000272,1.154098453],<"2.3_23_251.4t3.2",1>,[4,3]>]
