x^2-x-5434 21737 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[7464],[-7463]] 1 [1,2,2,1,1,1,2,1,1,1,2,2,2,2,2,1,1,2,1,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,2,1,2,1,1,1,2,1,2,2,2,2,2,1,2,1,2,2,1,1,1,1,2,2,1,1,2,2,1,1,2,2,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,1,2,1,1,2,2,2,2,1,1,2,1,2,1,2,2,2,2,2,1,1,1,2,2,1,2,2,1,1,1,1,2,2,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<21737,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[118118858,21737,1]>,[[-10868,-1],[10869,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[21737],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,21737,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[21737],[3],1,[1.000000000,1.716172590,1.194260815],<"1.21737.2t1.1",1>,[2,1]>]
x^3-x^2-44*x+20 21737 3 0 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 29 x-1 5 [[-3714486],[-2331546],[6046033]] 1 [1,2,2,3,3,3,2,3,3,1,2,2,2,2,2,3,3,2,3,2,2,2,2,1,3,3,3,3,3,3,2,2,2,2,3,1,3,3,1,2,2,2,1,3,2,3,3,3,3,2,2,2,3,2,2,2,1,3,3,3,2,3,2,3,3,1,2,1,2,2,2,2,2,1,2,3,2,2,3,1,3,1,2,2,1,1,2,2,3,3,2,2,2,3,3,1,1,3,1,2,2,2,1,2,2,2,2,2,2,3,2,2,1,2,3,1,1,2,1,3,2,2,2,2,3,1,2,3,2,3,2,2,2,2,2,1,3,3,2,2,3,2,2,1,3,3,1,2,2,3,2,3,3,1,1,3,2,3,1,2,1,3,3,1,2,3,2,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[448313,-111182,-74986]>,<21737,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-198426977106308679554892903607704841713208780760437873014765127216313016060622644164249,31397777942447531369829386774502991766082911331748727072019977849832124964713967040046,1]>,[[31397777942447531369829386774502991766082911331748727072019977849832124964713967037431,0],[-31397777942447531369829386774502991766082911331748727072019977849832124964713967038738,-1],[1308,1]]>*] [x,x^2-x-5434,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,21737],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,21737,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,21737],[1,4],1,[1.000000000,1.716172590,1.194260815],<"notfaithful",0>,[3,2]>,<2,21737,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,21737],[1,4],1,[1.000000000,3.048460067,1.735181509],<"2.21737.3t2.1",1>,[3,2]>]
x^4-x^3-9*x^2+4*x+4 21737 4 0 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 337 x-1 5 [[-651548581065],[-1816979335159],[-884760881908],[-993309487324]] 1 [2,5,5,4,4,4,3,4,4,2,5,3,3,3,5,4,4,5,4,5,3,5,5,2,4,4,4,4,4,4,5,5,3,3,4,2,4,4,2,5,5,5,2,4,5,4,4,4,4,5,3,3,4,3,5,3,2,4,4,4,3,4,5,4,4,2,5,1,5,3,5,3,3,2,5,4,3,3,4,2,4,2,3,5,2,2,5,3,4,4,5,5,5,4,4,2,1,4,2,5,3,3,1,5,5,5,3,3,3,4,3,3,2,3,4,2,2,3,2,4,3,3,5,5,4,2,3,4,5,4,3,3,5,3,3,2,4,4,5,3,4,3,5,1,4,4,1,3,3,4,5,4,4,2,2,4,5,4,1,5,1,4,4,1,3,4,3,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<2,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,2],[1],[[]],20,<[],[1,1,1]>,[[-454906,-397733],[-57173,397733],[45546,103300],[-57754,-103300]]>,<21737,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,3],[1],[[[1,2,4,3]]],20,<[],[97258566945942249927435793922981333448481292437986588952939657112096160273294070756094,262067313794556944237100291506653977499672194587297012414880198185954683194707944435028,1]>,[[85994013428812047167950698325494803701235452315019619029711211256554882693958786367102,0],[176073300365744897069149593181159173798436742272277393385168986929399800500749158045817,0],[-262067313794556944237100291506653977499672194587297012414880198185954683194707944423973,-1],[11055,1]]>*] [x,x^2-x-5434,x^3-x^2-44*x+20,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,21737],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,21737,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,21737],[1,6],1,[1.000000000,1.716172590,1.194260815],<"notfaithful",0>,[4,5]>,<2,21737,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]]],[2,21737],[1,6],1,[1.000000000,3.048460067,1.735181509],<"notfaithful",0>,[4,5]>,<3,21737^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1]]],[2,21737],[2,6],1,[0,0,0],<"3.21737e2.6t8.1",1>,[4,5]>,<3,21737,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-2],[1]]],[2,21737],[2,6],1,[1.000000000,0.4678423583,0.7295640049],<"3.21737.4t5.1",1>,[4,5]>]
x^4-3445*x^2+223925 2^4*5^2*13^2*53^3 4 0 4 "C4" [[4,3,2,1],[2,4,1,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<4,1,[2,4,1,3]>,<4,1,[3,1,4,2]>] [[1,1,1,1],[2,2],[4]] 17 x-1 9 [[-5340826740],[6542591480],[-6542591480],[5340826740]] 1 [3,4,4,1,2,1,1,4,3,2,4,2,3,2,2,1,2,3,4,3,4,3,3,2,1,4,3,1,3,1,3,1,4,4,1,4,4,1,4,4,3,3,3,3,2,1,1,1,2,1,4,3,1,3,3,3,2,2,4,2,3,1,2,2,3,2,1,3,2,3,4,4,1,3,3,4,3,4,3,1,3,4,2,1,2,4,1,3,1,3,2,4,2,4,3,4,3,1,1,1,2,3,3,4,3,1,1,1,2,3,1,4,3,1,4,3,1,2,1,4,1,1,3,2,4,3,3,3,2,1,3,2,1,2,3,4,4,3,3,3,1,3,1,3,3,1,3,1,1,2,2,3,4,4,2,2,4,2,2,1,2,1,2,1,3,1,1,1] [[*[1,1,1,1],"CYC",0,1*],[*[2,2],"CYC",0,2*],[*[4],"RES",<[1],x^3-7*x^2+11*x-5>,[<x-3134950,3>,<x+3134950,4>]*]] [*<2,4,2,[[4,3,1,2]],[[1,2,3,4],[2,1,4,3],[4,3,1,2],[3,4,2,1]],[4,3,1,2],[1,2,3,4],[2],[[[2,1,4,3]]],20,<<[],[1,1,1]>,[[440470,-164190],[0,2],[1,0]]>,[[[0,1],[1,0]],[[0,-1],[-1,0]],[[-187461,168417],[-168410,187461]],[[187461,-168417],[168410,-187461]]]>,<5,4,2,[[2,3,4,1]],[[1,2,3,4],[3,4,1,2],[2,3,4,1],[4,1,2,3]],[2,3,4,1],[1,2,4,3],[1],[[[3,4,1,2]]],20,<<[],[2,4,1]>,[[41032959211105,44358337516570],[0,0],[1,0]]>,[[[0,0],[-1,0]],[[0,0],[-341700828974,782823901921]],[[0,0],[1,0]],[[0,0],[341700828974,-782823901921]]]>,<7,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[-68266188465526,1769059280006681,-1769059280006681,68266188465526]>,<13,2,2,[[4,3,2,1]],[[1,2,3,4],[4,3,2,1]],[1,2,3,4],[1,2],[1],[[[4,3,2,1]]],20,<[],[879447344948417870469,0,1]>,[[0,-1],[0,36623288218806451548],[0,-36623288218806451548],[0,1]]>,<53,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,3,4],[1],[[[2,4,1,3]]],20,<[],[223925,0,-3445,0,1]>,[[0,-1,0,0],[0,247323131731926185310985301800086,0,-15219885029656996019137557033851],[0,-247323131731926185310985301800086,0,15219885029656996019137557033851],[0,1,0,0]]>*] [x,0,x^2-x-13,0] [1,2,2,4] <[1],[2,4],[3]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,7,13,53],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,1]>,<1,2^2*5*13*53,4,[[1,0],[-1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[2,5,7,13,53],[5,5,1,5,5],0,[0.9903342738+0.1387012119*i,0.9613900865-0.2754241471*i,1.000601044-0.1120634495*i],<"1.2e2_5_13_53.4t1.1",1>,[4,1]>,<1,53,1,[[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,7,13,53],[3,3,1,1,5],1,[1.000000000,0.5400249451,0.7162159234],<"notfaithful",0>,[4,1]>,<1,2^2*5*13*53,4,[[1,0],[-1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[2,5,7,13,53],[5,5,1,5,5],0,[0.9903342738-0.1387012119*i,0.9613900865+0.2754241471*i,1.000601044+0.1120634495*i],<"1.2e2_5_13_53.4t1.1",2>,[4,1]>]
x^2-x+4539 -5*3631 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[-96],[97]] 2 [2,1,1,2,2,2,1,1,2,1,2,1,1,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,2,1,1,2,1,1,2,1,2,2,2,2,2,1,2,1,1,1,1,2,1,2,2,1,2,2,1,2,2,2,1,2,2,1,1,2,1,2,1,1,1,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,2,1,1,1,2,1,1,1,2,1,2,1,2,1,2,2,2,2,1,2,2,2,2,1,2,1,2,1,1,2,1,2,2,1,2,2,2,2,1,1,1,2,1,2,2,2,2,1,1,2,1,2,2,2,1,2,1,1,2,2,1,2,1,2,1,1,2,2,1,1,2,2,2,2,2,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<5,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[4545,5,1]>,[[-2,-1],[3,1]]>,<3631,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[3300579,3631,1]>,[[-1815,-1],[1816,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[5,3631],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,5*3631,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[5,3631],[3,3],1,[1.000000000,0.8393715536,0.8744846008],<"1.5_3631.2t1.1",1>,[2,1]>]
x^3-x^2-5*x-128 -5*3631 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 19 x-1 5 [[-92719],[-443736],[536456]] 2 [2,3,1,2,2,2,3,1,2,3,2,3,3,2,1,1,3,2,2,2,2,2,2,3,1,3,3,3,3,2,2,2,2,3,2,3,1,2,3,1,2,1,2,2,2,2,2,1,2,1,3,1,3,2,3,2,2,3,2,2,3,2,2,2,3,2,2,3,1,2,3,2,1,3,3,3,2,3,1,3,1,2,2,2,3,2,1,2,2,2,3,2,3,3,3,2,3,3,3,2,1,2,3,2,3,2,2,2,2,3,2,2,2,2,3,2,3,2,3,1,2,1,2,2,3,2,2,2,2,1,3,3,2,1,2,2,2,2,1,3,2,3,2,2,2,3,2,3,3,2,2,3,2,1,2,3,1,2,2,1,1,2,2,2,2,2,2,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<5,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-1641819537505,-1453052010340,1]>,[[-7265260051747,0],[24,5],[7265260051724,-5]]>,<3631,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[27764599430730014809412695527260865298946617344789953015852313666382764,-69380247824686742529707896223210156813974116806127057240108771261326848,1]>,[[-69380247824686742529707896223210156813974116806127057240108771261329271,0],[69380247824686742529707896223210156813974116806127057240108771261328060,-1],[1212,1]]>*] [x,x^2-x+4539,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,3631],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,5*3631,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[5,3631],[4,4],1,[1.000000000,0.8393715536,0.8744846008],<"notfaithful",0>,[3,2]>,<2,5*3631,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[5,3631],[4,4],1,[1.000000000,1.189520863,0.9902191721],<"2.5_3631.3t2.1",1>,[3,2]>]
x^2-x-15407 3*20543 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[-1063],[1064]] 1 [2,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,2,1,1,1,2,1,2,2,2,1,2,2,2,1,1,1,2,1,2,1,2,1,1,1,2,2,2,1,2,2,2,1,1,2,1,2,1,2,2,2,2,1,2,1,1,2,1,2,1,1,2,1,2,1,1,1,1,1,2,2,2,2,1,2,1,1,2,1,1,1,2,2,2,1,1,2,2,2,2,1,2,1,1,1,2,1,1,1,1,2,1,2,2,2,2,1,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,1,2,1,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,2,2,1,2,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-15405,3,1]>,[[-1,-1],[2,1]]>,<20543,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[105488305,20543,1]>,[[-10271,-1],[10272,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[3,20543],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,3*20543,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[3,20543],[3,3],1,[1.000000000,1.088209072,0.8528537111],<"1.3_20543.2t1.1",1>,[2,1]>]
x^3-x^2-42*x+60 3*20543 3 0 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 5 x-1 5 [[-645],[-1028],[-1451]] 1 [2,1,1,3,2,3,3,2,3,3,1,2,2,1,3,3,2,3,3,3,2,3,2,2,2,1,2,2,2,3,3,3,2,3,2,1,2,3,3,3,2,2,2,3,2,2,2,3,3,2,3,2,3,2,2,2,2,1,2,3,1,2,3,2,1,1,2,3,2,3,3,3,1,3,2,2,2,2,1,2,3,3,2,3,3,1,2,2,2,3,1,2,2,2,2,1,2,3,3,1,2,1,1,3,3,2,3,2,2,2,2,1,3,3,2,3,1,3,1,2,2,2,3,1,3,2,2,3,1,3,3,3,3,2,2,2,2,2,2,2,2,1,1,2,3,2,3,2,2,2,3,3,1,1,3,2,2,2,2,3,3,3,2,2,3,2,3,1] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,2,1,[[1,3,2]],[[1,2,3],[1,3,2]],[1,3,2],[1,2],[1],[[]],20,<[],[1,1,1]>,[[449683,0],[-142508,164666],[217114,-164666]]>,<3,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[1723740096,518011479,1]>,[[518011480,0],[-518011479,-1],[0,1]]>,<20543,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-80130073935803708155304361289432874892879495031409305046749006150340689039487515700441,-5225002890746288964728194221103167742516431950854191385153256925976256334885798022276,1]>,[[-5225002890746288964728194221103167742516431950854191385153256925976256334885798038131,0],[5225002890746288964728194221103167742516431950854191385153256925976256334885798030204,-1],[7928,1]]>*] [x,x^2-x-15407,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,20543],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,3*20543,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,20543],[2,4,4],1,[1.000000000,1.088209072,0.8528537111],<"notfaithful",0>,[3,2]>,<2,3*20543,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,3,20543],[2,4,4],1,[1.000000000,2.165973369,1.261544968],<"2.3_20543.3t2.1",1>,[3,2]>]
x^4-x^3+x^2-4*x+12 21737 0 2 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 151 x-1 5 [[23881632264],[19942970779],[13016000735],[21662121974]] 2 [2,3,5,4,4,4,3,4,4,2,5,5,3,5,3,4,4,5,4,5,5,3,5,2,4,4,4,4,4,4,5,3,3,5,4,1,4,4,2,3,5,5,2,4,3,4,4,4,4,3,5,5,4,5,3,3,1,4,4,4,5,4,5,4,4,2,3,2,5,5,5,3,5,2,5,4,3,5,4,2,4,2,5,5,2,2,3,3,4,4,3,3,3,4,4,2,1,4,2,3,5,5,2,5,5,3,5,5,5,4,5,5,2,5,4,2,2,5,1,4,5,3,3,3,4,1,5,4,3,4,3,3,5,3,5,1,4,4,3,3,4,5,3,1,4,4,2,3,5,4,5,4,4,2,1,4,3,4,2,5,2,4,4,2,5,4,5,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<2,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,2],[1],[[]],20,<[],[1,1,1]>,[[473324,273119],[200205,-273119],[91818,70732],[21086,-70732]]>,<21737,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,3,3,2],[1],[[[1,2,4,3]]],20,<<[],[6,21735,1]>,[[-247668710934098764422622001264392745356589791628065402723970013139655776650986327891185,0],[15393399921730889966460638557065255720251235857970624767998309484320557846304459286193,0],[1,0]]>,[[[230980578740782090370591978928338247206186286089298291999338520481610624000106944345978,133730503263227972569259084047699276125430995462196624451687129475167718465018503786976],[0,0]],[[-215587178819051200404131340371272991485935050231327667231340210997290066153802485060142,-133730503263227972569259084047699276125430995462196624451687129475167718465018503786976],[0,0]],[[-15393399921730889966460638557065255720251235857970624767998309484320557846304459286014,0],[-1,0]],[[179,0],[1,0]]]>*] [x,x^2-x-5434,x^3-x^2-44*x+20,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,21737],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,21737,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,21737],[1,6],1,[1.000000000,1.716172590,1.194260815],<"notfaithful",0>,[4,5]>,<2,21737,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]]],[2,21737],[1,6],1,[1.000000000,3.048460067,1.735181509],<"notfaithful",0>,[4,5]>,<3,21737^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1]]],[2,21737],[2,6],1,[0,0,0],<"3.21737e2.6t8.2",1>,[4,5]>,<3,21737,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[0],[-1]]],[2,21737],[2,6],1,[1.000000000,1.127656353,0.9333901464],<"3.21737.4t5.2",1>,[4,5]>]
x^4+7*x^2-10*x+7 21737 0 2 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 167 x-1 5 [[-51582320003],[-27551631195],[-3640808318],[-47117226091]] 2 [2,5,3,4,4,4,3,4,4,2,3,5,3,5,5,4,4,3,4,3,5,5,3,2,4,4,4,4,4,4,3,5,3,5,4,2,4,4,1,5,3,3,2,4,5,4,4,4,4,5,5,5,4,5,5,3,2,4,4,4,5,4,3,4,4,2,5,2,3,5,3,3,5,2,3,4,3,5,4,2,4,1,5,3,2,1,5,3,4,4,5,5,5,4,4,1,1,4,2,5,5,5,2,3,3,5,5,5,5,4,5,5,2,5,4,2,2,5,2,4,5,3,5,5,4,2,5,4,5,4,3,3,3,3,5,2,4,4,5,3,4,5,5,1,4,4,2,3,5,4,3,4,4,2,2,4,5,4,2,3,2,4,4,2,5,4,5,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<2,2,1,[[4,3,2,1]],[[1,2,3,4],[4,3,2,1]],[4,3,2,1],[1,2],[1],[[]],20,<[],[1,1,1]>,[[65896,236345],[-30102,-164757],[134655,164757],[-170449,-236345]]>,<21737,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,3,3,2],[1],[[[1,2,4,3]]],20,<<[],[6,21735,1]>,[[-271592940432446281257886848895547216065163312557002028705445240192694336852424955608693,0],[-17358848022673164191423119641236468610883134728056733533274230536203381967075427140408,0],[1,0]]>,[[[-96615834682582484862941873390023542618349299059634219675920307448780700449406461678074,-252321843064146561946077432130902027507851332586038396556654698378990015698753096388336],[0,0]],[[79256986659909320671518753748787074007466164331577486142646076912577318482331034500598,252321843064146561946077432130902027507851332586038396556654698378990015698753096388336],[0,0]],[[17358848022673164191423119641236468610883134728056733533274230536203381967075427158942,0],[-1,0]],[[18534,0],[1,0]]]>*] [x,x^2-x-5434,x^3-x^2-44*x+20,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,21737],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,21737,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,21737],[1,6],1,[1.000000000,1.716172590,1.194260815],<"notfaithful",0>,[4,5]>,<2,21737,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]]],[2,21737],[1,6],1,[1.000000000,3.048460067,1.735181509],<"notfaithful",0>,[4,5]>,<3,21737^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1]]],[2,21737],[2,6],1,[0,0,0],<"3.21737e2.6t8.3",1>,[4,5]>,<3,21737,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[0],[-1]]],[2,21737],[2,6],1,[1.000000000,0.7757419694,0.7933067404],<"3.21737.4t5.3",1>,[4,5]>]
