x^2-x+1118 -17*263 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[637],[-636]] 2 [1,2,1,1,2,1,1,2,2,1,2,2,1,1,2,2,2,2,2,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,2,2,2,1,2,2,1,2,1,1,1,1,2,1,2,2,2,1,2,1,1,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,1,1,2,1,1,1,2,2,2,2,1,2,2,1,2,1,2,1,2,2,1,1,2,1,1,1,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,1,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<17,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[1190,17,1]>,[[-8,-1],[9,1]]>,<263,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[18410,263,1]>,[[-131,-1],[132,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[17,263],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,17*263,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[17,263],[3,3],1,[1.000000000,2.067284337,1.267530533],<"1.17_263.2t1.1",1>,[2,1]>]
x^3-x^2-17*x-69 -2^2*23*157 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 43 x-1 5 [[47137246],[-13493381],[-33643864]] 2 [2,1,3,3,2,3,2,2,1,2,3,2,2,1,1,1,2,3,2,1,2,1,1,2,3,3,3,3,2,2,3,2,3,2,3,2,1,2,3,3,2,1,3,1,3,2,2,2,3,3,3,3,3,3,3,2,2,2,1,2,2,3,2,3,2,3,3,3,3,3,3,3,3,1,1,1,2,2,1,2,2,3,2,3,2,2,2,2,1,2,2,3,1,2,2,1,2,3,2,2,3,2,3,1,2,3,2,1,2,1,2,3,2,2,2,2,3,1,3,2,2,2,2,2,2,3,2,2,2,2,1,2,3,3,2,2,2,3,2,2,2,3,2,2,3,1,3,2,2,2,2,3,2,2,2,2,3,3,1,2,2,2,3,3,2,1,3,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,6,3,[[2,3,1],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,3,2],[1,2,3],[1],[[[2,3,1]]],20,<<[],[1,1,1]>,[[-86,0],[-16,0],[2,0],[1,0]]>,[[[1,0],[1,0],[0,0]],[[444611,-159354],[77416,154833],[491538,458788]],[[-444611,159354],[446871,369455],[32750,65500]]]>,<3,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[213495396,88628264,-302123659]>,<23,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-547825591468869277011314197,21889290560160792605900380,1]>,[[618813057980886477101168253,-820770180203497816180993357],[-21889290560160792605900368,-1],[12,1]]>,<157,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[18366293605896080599282026041806352147775784,-32314412309513341112847341740678923474219382,1]>,[[-32314412309513341112847341740678923474219411,0],[32314412309513341112847341740678923474219397,-1],[15,1]]>*] [x,x^2-x+903,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,23,157],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,23*157,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,23,157],[2,1,4,4],1,[1.000000000,1.359281720,0.9490995720],<"notfaithful",0>,[3,2]>,<2,2^2*23*157,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,3,23,157],[4,1,5,5],1,[1.000000000,1.622829286,1.187666270],<"2.2e2_23_157.3t2.1",1>,[3,2]>]
x^4-2*x^3-15*x^2+16*x+92 7^2*29*53 0 2 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 191 x-1 5 [[-101873497464],[-41559300850],[41559300851],[101873497465]] 3 [1,3,5,3,4,3,5,3,4,4,3,4,3,4,5,1,3,3,4,4,3,2,5,5,5,3,5,2,4,4,2,5,2,5,2,4,3,4,5,5,4,5,1,2,1,3,4,3,3,5,4,4,3,3,5,2,5,5,4,1,5,5,5,5,5,4,4,1,1,5,5,1,5,4,1,5,2,5,4,5,5,2,2,5,3,2,4,4,5,4,5,3,2,2,4,3,5,3,3,4,2,4,3,2,4,5,3,3,4,3,5,4,2,5,4,1,3,3,4,2,3,1,3,1,5,4,4,5,5,5,2,4,4,4,5,3,3,5,3,1,3,4,4,1,3,5,3,3,5,2,1,3,4,3,4,4,4,3,3,3,4,1,4,5,4,5,2,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+16,2>,<x^2-34*x-1248,3>]*],[*[4],"CYC",0,5*]] [*<2,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[78546,84870,-84869,-78545]>,<7,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[3,6,1]>,[[26585540004408343,-15479860863279421],[1869556983152068,27220607760254692],[1,0]]>,[[[-1869556983152065,-27220607760254690],[-1,0]],[[3,2],[1,0]],[[-2,-2],[-1,0]],[[1869556983152066,27220607760254690],[1,0]]]>,<29,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,24,1]>,[[-79657709803238525409392359069,0],[29,0],[1,0]]>,[[[27139887737670736042103452628,68634623368138718786011944536],[0,0]],[[-27139887737670736042103452627,-68634623368138718786011944536],[0,0]],[[-14,0],[-1,0]],[[15,0],[1,0]]]>,<53,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[4343081071568156629081005590274838,53,1]>,[[-1971236701797063548120799286117835,0],[1971236701797063548120799286117836,0],[-26,-1],[27,1]]>*] [x,x^2-x+2,x^2-x-384,x^2-x+2690,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,29,53],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,7,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,7,29,53],[1,6,1,1],1,[1.000000000,1.187410412,1.151925471],<"notfaithful",0>,[4,3]>,<1,29*53,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,7,29,53],[1,1,6,6],1,[1.000000000,2.625709958,1.464943026],<"notfaithful",0>,[4,3]>,<1,7*29*53,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,7,29,53],[1,6,6,6],1,[1.000000000,1.453801646,1.227495848],<"notfaithful",0>,[4,3]>,<2,7*29*53,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1],[-1]]],[2,7,29,53],[1,6,6,7],1,[1.000000000,3.513896432,1.758560926],<"2.7_29_53.4t3.1",1>,[4,3]>]
x^4-2*x^3+13*x^2-12*x+99 7^2*29*53 0 2 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 79 x-1 5 [[-1507369283],[463296387],[-463296386],[1507369284]] 3 [2,3,5,3,4,3,5,3,4,4,3,4,3,4,5,1,3,3,4,4,3,1,5,5,5,3,5,2,4,4,1,5,1,5,2,4,3,4,5,5,4,5,2,1,1,3,4,3,3,5,4,4,3,3,5,1,5,5,4,1,5,5,5,5,5,4,4,2,1,5,5,2,5,4,2,5,1,5,4,5,5,1,2,5,3,1,4,4,5,4,5,3,2,1,4,3,5,3,3,4,2,4,3,1,4,5,3,3,4,3,5,4,1,5,4,2,3,3,4,1,3,1,3,1,5,4,4,5,5,5,1,4,4,4,5,3,3,5,3,2,3,4,4,2,3,5,3,3,5,2,1,3,4,3,4,4,4,3,3,3,4,1,4,5,4,5,2,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-12,2>,<x^2+22*x-1416,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[3,4,1,2]],[[1,2,3,4],[3,4,1,2]],[3,4,1,2],[1,2],[1],[[]],20,<[],[1,1,1]>,[[244228,-35833],[-124190,-248381],[-244227,35833],[124191,248381]]>,<3,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[2,2,1]>,[[-376187274,542066304],[-298058415,-542066304],[376187275,-542066304],[298058416,542066304]]>,<7,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[3,6,1]>,[[-33721359569404801,-7750872353735420],[-38951975866862219,13613430143583263],[1,0]]>,[[[38951975866862222,-13613430143583261],[-1,0]],[[3,2],[1,0]],[[-2,-2],[-1,0]],[[-38951975866862221,13613430143583261],[1,0]]]>,<29,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,24,1]>,[[-30989276629302911515195218490,0],[29,0],[1,0]]>,[[[-10169189894106347489932890874,-22971754510064248107217737623],[0,0]],[[10169189894106347489932890875,22971754510064248107217737623],[0,0]],[[-14,0],[-1,0]],[[15,0],[1,0]]]>,<53,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-6514621607352234943621508385410508,53,1]>,[[3141915408219601249674842972513499,0],[-3141915408219601249674842972513498,0],[-26,-1],[27,1]]>*] [x,x^2-x+2,x^2-x-384,x^2-x+2690,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,29,53],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,7,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,29,53],[1,3,6,1,1],1,[1.000000000,1.187410412,1.151925471],<"notfaithful",0>,[4,3]>,<1,29*53,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,7,29,53],[1,1,1,6,6],1,[1.000000000,2.625709958,1.464943026],<"notfaithful",0>,[4,3]>,<1,7*29*53,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,7,29,53],[1,3,6,6,6],1,[1.000000000,1.453801646,1.227495848],<"notfaithful",0>,[4,3]>,<2,7*29*53,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1],[-1]]],[2,3,7,29,53],[2,3,6,6,7],1,[1.000000000,0.4409362241,0.6338137309],<"2.7_29_53.4t3.2",1>,[4,3]>]
x^4-2*x^3+13*x^2-12*x+10 2^6*13^2*113 0 2 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 83 x-1 5 [[-248528884],[-370214077],[370214078],[248528885]] 2 [1,5,4,3,2,1,4,4,4,5,3,4,3,5,5,3,4,3,4,5,5,4,1,5,3,5,4,5,2,4,1,3,5,3,1,5,3,1,5,3,5,5,4,5,4,4,3,5,1,4,1,3,3,3,1,4,5,5,3,5,3,4,2,1,1,2,1,2,3,4,3,5,2,5,4,3,3,4,3,5,5,2,5,4,2,3,5,5,2,3,3,5,5,5,4,1,2,2,5,4,3,1,3,1,5,5,2,3,4,2,4,4,3,4,5,4,4,1,3,5,4,4,3,4,2,5,1,2,2,4,2,5,4,5,3,3,1,2,5,2,4,2,1,1,5,5,2,4,5,3,4,4,5,4,5,1,1,3,4,4,4,1,3,5,5,5,2,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-12,2>,<x^2+22*x+8,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[3],[[[2,1,4,3]]],20,<[],[-512282,216512,1]>,[[0,1],[-216512,262143],[216513,1],[1,262143]]>,<13,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[325495117144165753915,-2155182467038364751234,1]>,[[2155182467038364751243,-1],[9,1],[-8,-1],[-2155182467038364751242,1]]>,<113,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[3,101,1]>,[[-22581086837225138586446406642491381830902,0],[113,0],[1,0]]>,[[[37971852861855778189888941298631149459069,11020015886621933345449831955168664078746],[0,0]],[[-37971852861855778189888941298631149459068,-11020015886621933345449831955168664078746],[0,0]],[[-56,0],[-1,0]],[[57,0],[1,0]]]>*] [x,x^2-26,x^2-x-28,x^2-2938,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,13,113],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^3*13,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,13,113],[6,6,1],1,[1.000000000,0.9070129404,0.9305714762],<"notfaithful",0>,[4,3]>,<1,113,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,13,113],[1,1,6],1,[1.000000000,1.382351709,1.183162979],<"notfaithful",0>,[4,3]>,<1,2^3*13*113,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,13,113],[6,6,6],1,[1.000000000,1.052980378,1.059662025],<"notfaithful",0>,[4,3]>,<2,2^3*13*113,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1],[1]]],[2,13,113],[6,6,7],1,[1.000000000,1.820848655,1.306448333],<"2.2e3_13_113.4t3.3",1>,[4,3]>]
x^4-2*x^3+13*x^2+14*x+49 2^6*13^2*113 0 2 8 "D8" [[3,4,1,2],[1,2,4,3]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[2,1,3,4]>,<4,2,[4,3,1,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 131 x-1 5 [[506654039],[-4982666566],[617671499],[3858341030]] 3 [2,4,4,1,3,1,4,5,5,5,2,4,3,4,4,3,5,3,5,4,5,5,3,5,3,5,5,4,2,4,3,1,5,2,2,4,3,3,4,3,4,5,5,5,4,5,2,4,3,4,2,1,3,2,1,5,5,4,3,5,2,4,3,3,2,2,3,1,2,4,3,4,3,5,5,2,3,4,3,5,4,1,4,4,3,1,5,5,1,2,2,4,4,4,5,3,1,2,4,4,1,1,1,1,4,5,3,3,5,2,5,4,3,5,4,4,5,3,3,4,4,4,3,5,3,5,1,3,3,4,3,4,5,5,3,3,2,3,5,1,5,1,3,3,5,4,2,4,4,1,4,4,4,5,4,3,3,3,4,4,5,2,2,4,5,4,3,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+14,2>,<x^2-82*x+1568,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,2,3],[3],[[[2,1,4,3]]],20,<<[],[1,1,1]>,[[-402490,128570],[231012,462028],[1,0]]>,[[[0,1],[1,0]],[[-231012,62261],[262143,0]],[[207485,-128655],[219280,23529]],[[23529,66393],[42864,238615]]]>,<7,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[33558140689175086,-3444029593835309,654928671201966,3427645789577688]>,<13,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-1245073836285593660437,7566085453905403421100,1]>,[[-7566085453905403421091,-1],[9,1],[3480699677415580527562,195810598334662394354],[4085385776489822893522,-195810598334662394354]]>,<113,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[3,101,1]>,[[-36728346845252159793453285357324773097895,0],[48072935175769742460265008612227580629161,0],[1,0]]>,[[[-31803050820283094344160143408397478294341,-7951131709898400054346753056226446065095],[0,0]],[[-35354891651180908918980975187683026969353,7951131709898400054346753056226446065095],[0,0]],[[-48072935175769742460265008612227580629133,0],[-1,0]],[[28,0],[1,0]]]>*] [x,x^2+26,x^2-x-28,x^2+2938,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,13,113],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^3*13,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,7,13,113],[6,1,6,1],1,[1.000000000,1.848351028,1.184397141],<"notfaithful",0>,[4,3]>,<1,113,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,7,13,113],[1,1,1,6],1,[1.000000000,1.382351709,1.183162979],<"notfaithful",0>,[4,3]>,<1,2^3*13*113,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,7,13,113],[6,1,6,6],1,[1.000000000,0.6955129537,0.8772554927],<"notfaithful",0>,[4,3]>,<2,2^3*13*113,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1],[-1]]],[2,7,13,113],[6,1,7,6],1,[1.000000000,1.027991061,0.8484261601],<"2.2e3_13_113.4t3.4",1>,[4,3]>]
x^4+16*x^2-52*x+51 2^6*13^2*113 0 2 8 "D8" [[3,4,1,2],[1,2,4,3]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[2,1,3,4]>,<4,2,[4,3,1,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 31 x-1 6 [[290422641],[43722664],[-104038338],[-230106967]] 3 [1,4,4,2,3,3,4,5,5,5,1,4,3,4,4,3,5,3,5,4,5,5,3,5,3,5,5,4,1,4,3,1,5,2,1,4,3,3,4,3,4,5,5,5,4,5,2,4,3,4,2,2,3,2,1,5,5,4,3,5,2,4,3,3,2,1,3,1,2,4,3,4,3,5,5,1,3,4,3,5,4,2,4,4,3,1,5,5,2,1,2,4,4,4,5,3,2,2,4,4,1,2,1,1,4,5,3,3,5,2,5,4,3,5,4,4,5,3,3,4,4,4,3,5,3,5,2,3,3,4,3,4,5,5,3,3,1,3,5,1,5,2,3,3,5,4,1,4,4,2,4,4,4,5,4,3,3,3,4,4,5,2,1,4,5,4,3,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x-8,2>,<x^2+260*x+12832,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[3],[[[2,1,4,3]]],20,<[],[25342,38060,1]>,[[1,2],[54953,65534],[1,94593],[76117,36479]]>,<13,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[2,12,1]>,[[-6606761345414166922921,680715748480741803076],[-3309414149527169949746,-6886556949881461471216],[1,0]]>,[[[3309414149527169949750,6886556949881461471221],[-1,0]],[[4,5],[1,0]],[[-7604178374919723077550,2613164542096488639241],[-65643552495279026986,263591327753126993616]],[[4294764225392553127796,-9499721491977950110467],[65643552495279026986,-263591327753126993616]]]>,<113,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[3,101,1]>,[[-43027098064292476117218737475893814025186,0],[48072935175769742460265008612227580629274,0],[1,0]]>,[[[2352987297374119218910985256459097979592,52052013972195354448061770430523391746524],[0,0]],[[45719947878395623241354023355768482649514,-52052013972195354448061770430523391746524],[0,0]],[[-48072935175769742460265008612227580629190,0],[-1,0]],[[84,0],[1,0]]]>*] [x,x^2+26,x^2-x-28,x^2+2938,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,13,113],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^3*13,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,13,113],[6,6,1],1,[1.000000000,1.848351028,1.184397141],<"notfaithful",0>,[4,3]>,<1,113,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,13,113],[1,1,6],1,[1.000000000,1.382351709,1.183162979],<"notfaithful",0>,[4,3]>,<1,2^3*13*113,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,13,113],[6,6,6],1,[1.000000000,0.6955129537,0.8772554927],<"notfaithful",0>,[4,3]>,<2,2^3*13*113,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1],[1]]],[2,13,113],[6,7,7],1,[1.000000000,1.756149713,1.293808472],<"2.2e3_13_113.4t3.5",1>,[4,3]>]
