x^2-x-4954 7*19*149 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 31 x-1 5 [[-11535061],[11535062]] 1 [1,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,2,2,1,1,2,1,2,2,1,2,1,1,1,1,2,2,1,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,2,2,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,2,2,2,1,1,2,1,1,2,1,1,2,2,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,2,1,2,1,1,2,2,1,2,2,2,1,1,1,2,2,1,2,1,1,1,1,2,2,2,2,1,1,2,1,2,1,2,2,2,2,1,1,2,2,2,1,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<7,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-4942,7,1]>,[[-3,-1],[4,1]]>,<19,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-4864,19,1]>,[[-9,-1],[10,1]]>,<149,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[596,149,1]>,[[-74,-1],[75,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[7,19,149],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,7*19*149,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[7,19,149],[3,3,3],1,[1.000000000,0.8250586962,1.127705763],<"1.7_19_149.2t1.1",1>,[2,1]>]
x^5-x^4+3*x^3-2*x^2+x+1 7*19*149 1 2 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 463 x-1 5 [[-4016035935846],[-7570305060502],[-8943601388066],[-10335470011030],[9588678836902]] 3 [6,5,5,2,5,7,5,4,7,7,4,7,7,5,5,5,5,7,5,3,7,6,6,5,5,3,6,5,6,5,5,3,2,6,1,4,6,5,7,3,7,7,6,4,5,4,4,5,5,2,5,7,2,7,2,3,4,6,5,5,6,4,4,3,6,5,2,5,4,4,4,6,5,4,7,3,2,6,7,5,5,5,5,7,7,6,3,5,3,1,5,6,6,5,5,4,7,5,6,7,7,6,3,6,4,7,2,6,4,3,7,6,7,4,6,5,5,6,5,2,7,3,3,3,7,2,3,5,4,3,3,6,5,7,7,7,3,6,7,3,5,4,7,5,5,5,6,4,7,5,7,4,7,4,3,2,6,5,6,4,6,3,3,5,4,2,6,5] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<7,4,2,[[1,2,3,5,4],[1,3,2,4,5]],[[1,2,3,4,5],[1,3,2,4,5],[1,2,3,5,4],[1,3,2,5,4]],[1,3,2,4,5],[1,2,2,3],[1],[[[1,2,3,5,4]]],20,<<[],[3,6,1]>,[[-25293865786651385,0],[-24523624235980919,0],[1,0]]>,[[[19158149158723707,0],[0,0]],[[-39253094249799742,34092063964656858],[0,0]],[[-4428679144904887,-34092063964656858],[0,0]],[[24523624235980921,0],[-1,0]],[[2,0],[1,0]]]>,<19,6,2,[[1,2,3,5,4],[2,3,1,4,5]],[[1,2,3,4,5],[1,2,3,5,4],[2,3,1,4,5],[3,1,2,4,5],[2,3,1,5,4],[3,1,2,5,4]],[2,3,1,4,5],[1,2,4,4,7,7],[1],[[[1,2,3,5,4]]],20,<<[],[17,4,0,1]>,[[4832219400550480939841572,0,0],[-472168001489563174927093,0,0],[1,0,0]]>,[[[-11109716750162566659115797,-17327412746017990101670450,591623901068477673866914],[0,0,0]],[[11960394224975475759989014,14440590000108673202271676,4544168834551998806861768],[0,0,0]],[[-1322845476302472275800319,2886822745909316899398774,-5135792735620476480728682],[0,0,0]],[[472168001489563174927098,0,0],[-1,0,0]],[[5,0,0],[1,0,0]]]>,<149,2,2,[[1,2,3,5,4]],[[1,2,3,4,5],[1,2,3,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,2,3,5,4]]],20,<[],[-1506536734491443563428986598340976117760090,-11026118567034577082423109110893251827702637,1]>,[[-10580404118588028610192714471596820716869217,0],[-5214531679587374916189160315423791128598974,0],[4768817231140826443958765676127360017765545,0],[11026118567034577082423109110893251827702642,-1],[5,1]]>*] [x,x^2-x-4954,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[7,19,149],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,7*19*149,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[7,19,149],[8,8,8],1,[1.000000000,0.8250586962,1.127705763],<"notfaithful",0>,[5,5]>,<4,7^3*19^3*149^3,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[1]],[[1],[-1]]],[7,19,149],[8,9,9],1,[0,0,0],<"4.7e3_19e3_149e3.10t12.1",1>,[5,5]>,<4,7*19*149,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[-3],[3],[-1]]],[7,19,149],[8,9,10],1,[1.000000000,0.5026061240,0.7591903124],<"4.7_19_149.5t5.1",1>,[5,5]>,<5,7^2*19^2*149^2,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[-3],[3],[-1]]],[7,19,149],[8,9,10],1,[0,0,0],<"5.7e2_19e2_149e2.10t13.1",1>,[5,5]>,<5,7^3*19^3*149^3,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-2],[1]]],[7,19,149],[8,9,10],1,[0,0,0],<"5.7e3_19e3_149e3.6t14.1",1>,[5,5]>,<6,7^3*19^3*149^3,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-3],[3],[-1]]],[7,19,149],[8,9,10],1,[0,0,0],<"6.7e3_19e3_149e3.20t35.1",1>,[5,5]>]
x^6-x^5-x^4+x^3+4*x^2-6*x+3 -3^3*2221 0 3 72 "S3wrC2" [[4,2,3,6,5,1],[2,1,4,3,6,5],[4,2,3,1,5,6]] [<1,1,[1,2,3,4,5,6]>,<2,6,[2,1,4,3,6,5]>,<2,6,[1,2,5,4,3,6]>,<2,9,[1,2,5,6,3,4]>,<3,4,[4,2,3,6,5,1]>,<3,4,[4,3,5,6,2,1]>,<4,18,[2,1,6,3,4,5]>,<6,12,[3,1,4,5,6,2]>,<6,12,[4,2,5,6,3,1]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,1,3],[1,1,2,2],[1,2,3],[2,2,2],[2,4],[3,3],[6]] 37 x^2+33*x+2 5 [[-336281,14549549],[-24113445,6149299],[-27575430,0],[-3246660,0],[-19008441,-6149299],[4936301,-14549549]] 2 [7,4,8,6,7,9,7,6,8,7,5,4,7,9,8,7,7,4,4,8,3,5,8,8,9,8,4,2,9,7,4,8,7,5,7,9,3,3,8,7,7,6,8,5,8,4,3,9,7,9,2,7,9,7,8,2,7,4,9,7,6,8,3,7,9,7,9,3,7,9,7,7,9,6,4,8,8,9,7,9,7,9,8,3,4,7,7,4,8,9,7,8,9,2,6,7,8,7,9,4,9,8,8,7,1,3,8,7,8,4,4,9,7,9,4,8,3,7,7,8,4,3,7,7,4,8,9,8,3,4,4,7,9,3,7,5,7,4,2,7,9,7,9,7,9,7,9,7,6,2,5,8,5,8,4,7,9,7,6,8,8,7,6,7,7,2,4,6] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,1,3],"CYC",0,5*],[*[1,1,2,2],"CYC",0,4*],[*[1,2,3],"CYC",0,9*],[*[2,2,2],"CYC",0,2*],[*[2,4],"CYC",0,7*],[*[3,3],"CYC",0,6*],[*[6],"CYC",0,8*]] [*<3,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,2,4,2],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,2,1]>,[[1037483112,0],[212739912,0],[1,0]]>,[[[-212739912,0],[-1,0]],[[0,0],[1,0]],[[-1031759298,-670691491],[-116071554,52207112]],[[-323969148,951985289],[116071554,-52207112]],[[309623684,670691491],[-220485778,-52207112]],[[1258844675,-951985289],[220485778,52207112]]]>,<2221,4,2,[[1,2,3,4,6,5],[1,2,4,3,5,6]],[[1,2,3,4,5,6],[1,2,4,3,5,6],[1,2,3,4,6,5],[1,2,4,3,6,5]],[1,2,4,3,5,6],[1,3,3,4],[1],[[[1,2,3,4,6,5]]],20,<<[],[2,2217,1]>,[[3188443913588671898548954551006780660249342170388442426481383528275,0],[-3304946600063580535242865092052316629484364471764087648155102151239,0],[1,0]]>,[[[-2422112251511966105451975752061258397480114569112826121391520965949,0],[0,0]],[[566818279364356721541436583986574837988097626785491472469554154591,0],[0,0]],[[2081282341449699452930316964893164019639478501504047836321495495921,-1117160273778382649845240821914673110967604798104075820511648153967],[0,0]],[[-3530934969365670604262642888870797089631826030940800835554630835931,1117160273778382649845240821914673110967604798104075820511648153967],[0,0]],[[3304946600063580535242865092052316629484364471764087648155102151304,0],[-1,0]],[[65,0],[1,0]]]>*] [x,x^2-x+1666,x^2-x+1,x^2-x-555,x^4-47*x^2-3,0,0,0,0] [1,2,2,2,5,6,7,8,9] <[1],[2],[3],[4],[5],[6],[7],[8],[9]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,2221],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,13]>,<1,3*2221,1,[[1],[-1],[-1],[1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,2221],[10,10],1,[1.000000000,2.309224818,1.321622372],<"notfaithful",0>,[6,13]>,<1,3,1,[[1],[-1],[1],[1],[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,2221],[10,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[6,13]>,<1,2221,1,[[1],[1],[-1],[1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,2221],[1,10],1,[1.000000000,1.275250219,0.9448103216],<"notfaithful",0>,[6,13]>,<2,3*2221,1,[[2],[0],[0],[-2],[2],[2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1]]],[3,2221],[10,10],1,[1.000000000,0.8941537775,0.8888189780],<"notfaithful",0>,[6,13]>,<4,3^2*2221,1,[[4],[0],[2],[0],[1],[-2],[0],[0],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[2],[3],[2],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[1],[0],[1]],[[1],[1],[0],[-1],[-1]],[[1],[0],[-1]],[[1],[-1],[-1],[1]]],[3,2221],[10,11],1,[1.000000000,0.7302530602,0.9636459759],<"4.3e2_2221.6t13.1",1>,[6,13]>,<4,3^2*2221^3,1,[[4],[0],[-2],[0],[1],[-2],[0],[0],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[2],[3],[2],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[1],[0],[1]],[[1],[-1],[0],[1],[-1]],[[1],[0],[-1]],[[1],[1]]],[3,2221],[10,11],1,[0,0,0],<"4.3e2_2221e3.12t36.1",1>,[6,13]>,<4,3*2221^2,1,[[4],[2],[0],[0],[-2],[1],[0],[-1],[0]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[0],[-2],[0],[1]],[[1],[2],[3],[2],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[0],[-1],[-1]],[[1],[0],[1],[0],[1]],[[1],[-1],[-1],[1]],[[1],[0],[-1]]],[3,2221],[10,11],1,[0,0,0],<"4.3_2221e2.6t13.1",1>,[6,13]>,<4,3^3*2221^2,1,[[4],[-2],[0],[0],[-2],[1],[0],[1],[0]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[0],[-2],[0],[1]],[[1],[2],[3],[2],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[-1],[0],[1],[-1]],[[1],[0],[1],[0],[1]],[[1],[1]],[[1],[0],[-1]]],[3,2221],[10,11],1,[0,0,0],<"4.3e3_2221e2.12t34.1",1>,[6,13]>]
x^4-x^3-49*x^2-124*x-81 7^2*29^2*41^2 4 0 12 "A4" [[2,3,1,4],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<3,4,[2,3,1,4]>,<3,4,[3,1,2,4]>] [[1,1,1,1],[1,3],[2,2]] 71 x-1 5 [[527828158],[-291897011],[-737318492],[501387346]] 1 [3,4,3,1,4,2,4,3,3,2,4,3,2,2,3,4,4,3,4,1,4,3,2,3,2,4,3,3,4,1,1,3,4,2,3,4,4,3,1,3,4,2,3,4,2,4,2,1,4,3,3,2,4,2,3,4,4,3,4,2,4,2,2,4,3,3,3,2,4,2,4,3,4,3,2,3,4,3,3,4,2,2,4,2,3,3,2,3,2,2,3,4,4,1,3,1,3,4,3,3,1,4,4,3,4,4,2,3,4,2,3,4,2,4,2,4,1,4,3,2,4,2,3,4,3,2,3,3,2,3,4,2,3,1,3,2,4,4,1,4,2,3,4,1,4,2,2,4,3,3,3,2,2,3,4,2,3,3,2,4,3,2,2,3,4,4,4,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,3],"ALT",[1,3,4,2],[<x+8323,4>,<x-8323,3>]*],[*[2,2],"CYC",0,2*]] [*<7,3,3,[[1,4,2,3]],[[1,2,3,4],[1,4,2,3],[1,3,4,2]],[1,2,3,4],[1,4,3],[1],[[[1,4,2,3]]],20,<[],[23947660887049270,-31620417310576514,-35193798942085112,1]>,[[-35193798942085123,0,0],[-7461587977940561,5505380042781042,-426468608871576],[-37136879377586320,-5505380042781043,426468608871576],[4,1,0]]>,<29,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,2,2,2],[1],[[[2,1,4,3]]],20,<<[],[2,24,1]>,[[35614420495528464212281810857,13418341472446499614506754329],[-19028448599503859694287221958,20538617968930064175199394893],[1,0]]>,[[[19028448599503859694287221982,-20538617968930064175199394888],[-1,0]],[[24,5],[1,0]],[[38986841974854869706204332109,83624160984515083653690723697],[-2318641271108968496943100152,2617120996127788908927349973]],[[-58015290574358729400491554114,-63085543015585019478491328814],[2318641271108968496943100152,-2617120996127788908927349973]]]>,<41,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,2,2,2],[1],[[[2,1,4,3]]],20,<<[],[6,38,1]>,[[-51520166583503076702088796184646,55439255300715929053914407711702],[40277145716057719014098967938519,-68999011918794697487296046186670],[1,0]]>,[[[-40277145716057719014098967938499,68999011918794697487296046186691],[-1,0]],[[20,21],[1,0]],[[59494692704900530005514646353287,-61557513739389106654084355421455],[2062614002304398732872432150906,-417717270843434918936194896954]],[[-19217546988842810991415678414807,-7441498179405590833211690765257],[-2062614002304398732872432150906,417717270843434918936194896954]]]>*] [x,x^3-x^2-2*x+1,x^3-x^2-2*x+1,0] [1,2,3,4] <[1],[2,3],[4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,29,41],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,4]>,<1,7,3,[[1,0],[1,0],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,7,29,41],[3,5,1,1],0,[0.8959532197+0.4441484303*i,0.5377473805+0.1052975456*i,0.7992187436+0.1018472971*i],<"notfaithful",0>,[4,4]>,<1,7,3,[[1,0],[1,0],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,7,29,41],[3,5,1,1],0,[0.8959532197-0.4441484303*i,0.5377473805-0.1052975456*i,0.7992187436-0.1018472971*i],<"notfaithful",0>,[4,4]>,<3,7^2*29^2*41^2,1,[[3],[-1],[0],[0]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[-1]],[[1],[-1]],[[1],[1]]],[2,7,29,41],[3,5,6,6],1,[0,0,0],<"3.7e2_29e2_41e2.4t4.1",1>,[4,4]>]
x^3-x^2+17*x+2 -5^2*11*73 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 17 x-1 5 [[297641],[262324],[-559964]] 2 [2,3,2,3,1,3,1,2,3,3,2,3,2,3,2,2,2,2,1,1,1,2,1,1,3,3,2,3,2,2,2,3,1,3,2,3,2,2,3,2,2,1,2,3,3,2,2,3,2,2,1,1,3,3,1,3,3,1,1,3,2,2,3,3,2,1,2,1,2,2,1,2,3,2,2,3,3,1,3,3,3,2,1,2,2,2,2,2,2,1,2,2,3,3,1,2,1,2,2,1,2,2,1,1,1,2,3,2,2,3,2,1,2,3,2,1,2,2,3,2,3,2,3,2,2,3,2,2,1,2,2,3,2,1,3,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,1,3,2,2,2,3,2,2,2,2,2,2,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<5,6,3,[[2,3,1],[3,2,1]],[[1,2,3],[2,1,3],[2,3,1]],[3,2,1],[1,2,3],[1],[[[2,3,1]]],20,<<[],[2,4,1]>,[[40,0],[25,0],[5,0],[1,0]]>,[[[-45995608422053,844053699130],[2781796069693,6159269616878],[5368259572290,2684129786145]],[[2,0],[1,0],[0,0]],[[45995608422052,-844053699130],[-2781796069694,-6159269616878],[-5368259572290,-2684129786145]]]>,<11,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-186148238875895636472,65534741742413568152,1]>,[[65534741742413568135,0],[-65534741742413568143,-1],[9,1]]>,<73,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[3539305910873948004099593531818028454,-2665086841016960883492146014572402322,1]>,[[-2665086841016960883492146014572402459,0],[2665086841016960883492146014572402391,-1],[69,1]]>*] [x,x^2-x+201,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,11,73],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,11*73,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[5,11,73],[2,4,4],1,[1.000000000,1.108643972,0.8910833740],<"notfaithful",0>,[3,2]>,<2,5^2*11*73,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[5,11,73],[4,5,5],1,[1.000000000,0.8855656589,0.9359260982],<"2.5e2_11_73.3t2.1",1>,[3,2]>]
x^5-2*x^4+6*x^3+4*x^2+185*x-450 59^2*197^2 1 2 10 "D10" [[2,1,3,5,4],[5,3,2,4,1]] [<1,1,[1,2,3,4,5]>,<2,5,[5,3,2,4,1]>,<5,2,[4,3,1,5,2]>,<5,2,[5,1,4,2,3]>] [[1,1,1,1,1],[1,2,2],[5]] 17 x^2+16*x+3 8 [[-2051049419,-301141887],[2767220773,301141887],[344050547,0],[3209610553,1775419708],[2705924989,-1775419708]] 2 [1,2,2,3,4,3,2,4,2,3,4,2,4,2,2,4,1,2,4,2,4,2,2,3,2,2,3,3,2,3,3,3,3,2,4,3,2,3,2,2,4,3,2,1,1,2,4,4,3,1,2,4,2,4,3,2,4,2,2,2,3,4,2,1,2,2,3,4,2,3,2,2,1,2,4,2,2,3,2,2,2,1,2,1,2,2,4,2,2,3,3,3,3,4,4,2,3,4,2,3,2,1,2,2,3,2,2,2,2,2,1,2,4,4,3,2,2,2,4,3,3,3,2,2,2,4,2,4,1,4,2,2,2,2,2,2,2,3,2,4,2,2,4,4,3,2,1,4,3,4,2,2,2,4,2,2,3,3,4,4,2,2,1,2,1,3,2,2] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[5],"ALT",[2,3,4,5,1],[<x+14877440,3>,<x-14877440,4>]*]] [*<2,1,1,[],[[1,2,3,4,5]],[1,2,3,4,5],[1],[1],[[]],20,[],[-195054,28177,27677,19883,-11753]>,<5,2,1,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,3,2,5,4],[1,2],[1],[[]],20,<[],[2,4,1]>,[[5254470516254,0],[-44875600067308,37430252633974],[-3861747321954,-37430252633974],[-8630359086375,3887587566685],[-5107223024990,-3887587566685]]>,<59,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[124040532920922234330104308984923271,-33952481105213161577740009645006909,1]>,[[-97453678920186921853185227644387582,0],[33952481105213161577740009645006947,-1],[38,1],[24449475341668582071388754952624055,-1648648744063621149400440171149618],[39051722473305178204056463046756544,1648648744063621149400440171149618]]>,<197,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[-1296072626759687411480124949535320772108064548,556256449889753911842524058669495498492765708,1]>,[[-1530825600768156027479737377884912355865017356,0],[-556256449889753911842524058669495498492765518,-1],[190,1],[-2054747015818122937522860084662711954514647176,7919714235427977521628071253249536994155996],[-3608578180857672647512014335093081886724886539,-7919714235427977521628071253249536994155996]]>*] [x,x^2-x+2906,0,0] [1,2,3,4] <[1],[2],[3,4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,59,197],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,2]>,<1,59*197,1,[[1],[-1],[1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,5,59,197],[1,2,5,5],1,[1.000000000,1.748404857,1.193394294],<"notfaithful",0>,[5,2]>,<2,59*197,5,[[2,0,0,0],[0,0,0,0],[0,0,1,1],[-1,0,-1,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,5,59,197],[1,2,5,5],1,[1.000000000,3.358958730,1.737813700],<"2.59_197.5t2.1",1>,[5,2]>,<2,59*197,5,[[2,0,0,0],[0,0,0,0],[-1,0,-1,-1],[0,0,1,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,5,59,197],[1,2,5,5],1,[1.000000000,3.794185720,1.794837054],<"2.59_197.5t2.1",2>,[5,2]>]
