x^4-2*x^3-6*x^2-58*x-199 -2^4*3^3*5^2*13^2 2 1 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 199 x-1 5 [[-8293157442],[82516724950],[16683811715],[-90907379221]] 3 [3,1,3,4,3,2,3,4,5,5,4,4,5,4,5,5,5,4,2,5,4,4,3,5,4,3,4,3,4,3,2,5,5,4,5,4,4,2,3,5,5,2,5,4,3,1,2,4,3,4,5,5,1,3,3,5,3,4,4,3,4,5,4,5,2,5,4,2,5,4,5,5,2,4,2,5,5,4,3,1,5,4,5,4,4,3,3,1,5,4,5,3,1,3,4,3,5,5,4,4,4,5,5,3,4,4,5,5,3,4,4,4,5,4,2,5,2,3,5,3,4,4,3,5,2,5,4,5,4,2,2,3,4,4,3,2,3,4,5,5,4,3,2,3,4,3,2,5,4,5,4,5,4,3,4,5,4,3,4,3,5,3,4,5,5,3,4,1] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<2,4,2,[[2,1,4,3],[1,2,4,3]],[[1,2,3,4],[2,1,4,3],[1,2,4,3],[2,1,3,4]],[1,2,4,3],[1,2,3,3],[2],[[[2,1,4,3]]],20,<<[],[1,1,1]>,[[88314,0],[158802,0],[1,0]]>,[[[-1,0],[2,0]],[[-55461,0],[-2,0]],[[-64311,78058],[-40595,-81190]],[[119775,-78058],[40595,81190]]]>,<3,6,6,[[1,3,4,2],[1,2,4,3]],[[1,2,3,4],[1,2,4,3],[1,3,4,2]],[1,2,3,4],[1,3,4],[1,2],[[[1,3,4,2],[1,2,4,3]],[[1,3,4,2]]],20,<[],[-364020846,-1092062538,1468563681,1270447191,540140187,1466298369,1]>,[[1688849441,0,0,0,0,0],[-360342314,523418817,-566877221,72141603,453914797,-419448657],[-388419362,-109520439,-118444361,-446908801,93509293,439694939],[222173704,-413898378,-476939885,374767198,-547424090,-20246282]]>,<5,6,3,[[1,3,4,2],[1,4,3,2]],[[1,2,3,4],[1,4,3,2],[1,3,4,2]],[1,4,3,2],[1,3,4],[1],[[[1,3,4,2]]],20,<<[],[2,4,1]>,[[7444415631910,0],[-13231723571345,0],[-38016468787300,0],[1,0]]>,[[[130503868943,0],[0,0],[0,0]],[[-7070253444912,-3502500755220],[8362656003873,8949699583968],[9309091769058,4654545884529]],[[3,0],[1,0],[0,0]],[[6939749575968,3502500755220],[-8362656003874,-8949699583968],[-9309091769058,-4654545884529]]]>,<13,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,2,2,2],[1],[[[2,1,4,3]]],20,<<[],[2,12,1]>,[[-232320609865798262484,123422031853539979092],[-1497631313620890820775,6085382706023451342824],[1,0]]>,[[[1497631313620890820777,-6085382706023451342814],[-1,0]],[[2,10],[1,0]],[[2314531083619390087347,-7895970732776781080605],[-505667776098331639237,-313254219368684243420]],[[-3812162397240280908124,-5023610336080567015392],[505667776098331639237,313254219368684243420]]]>*] [x,x^2-x+1,x^3-5,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,13],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,3,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,13],[3,6,3,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[4,5]>,<2,3^3*5^2,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1]]],[2,3,5,13],[3,6,6,1],1,[1.000000000,1.163730417,1.051795683],<"notfaithful",0>,[4,5]>,<3,2^4*3^4*5^2*13^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1]],[[1]]],[2,3,5,13],[6,7,6,6],1,[0,0,0],<"3.2e4_3e4_5e2_13e2.6t8.1",1>,[4,5]>,<3,2^4*3^3*5^2*13^2,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1]],[[1],[1]]],[2,3,5,13],[6,6,6,7],1,[0,0,0],<"3.2e4_3e3_5e2_13e2.4t5.1",1>,[4,5]>]
x^8-4*x^7+7*x^6-7*x^5+10*x^4-13*x^3-62*x^2+68*x-20 -2^4*3^7*47^4 2 3 48 "GL2(F3)" [[1,8,5,6,3,4,7,2],[1,6,4,8,2,5,7,3],[7,4,5,2,3,8,1,6],[8,3,4,5,2,1,6,7],[2,7,8,1,6,3,4,5]] [<1,1,[1,2,3,4,5,6,7,8]>,<2,1,[7,4,5,2,3,8,1,6]>,<2,12,[1,8,5,6,3,4,7,2]>,<3,8,[8,2,7,4,1,3,6,5]>,<4,6,[8,3,4,5,2,1,6,7]>,<6,8,[3,4,8,2,6,1,5,7]>,<8,6,[8,7,2,1,4,5,6,3]>,<8,6,[6,1,4,7,2,3,8,5]>] [[1,1,1,1,1,1,1,1],[1,1,2,2,2],[1,1,3,3],[2,2,2,2],[2,6],[4,4],[8]] 41 x^2+38*x+6 9 [[-8699324942225,-102478009175000],[-87083207105049,0],[-43118189019757,102478009175000],[87083207105050,0],[43118189019758,-102478009175000],[-116445863512659,-14744043721560],[8699324942226,102478009175000],[116445863512660,14744043721560]] 3 [3,3,3,5,8,4,7,6,7,7,2,4,3,5,3,8,3,4,4,8,6,4,8,8,6,3,6,3,6,3,5,8,7,4,8,6,6,5,8,3,3,5,8,6,3,5,5,6,7,4,7,3,6,8,3,7,3,6,6,8,4,7,4,3,1,8,5,6,8,6,7,7,6,5,6,3,3,6,7,6,3,6,3,6,5,7,8,4,3,6,8,3,5,8,4,3,3,3,1,5,4,3,8,8,6,6,7,3,3,6,4,4,3,6,5,3,6,3,7,3,4,6,8,8,6,7,6,7,4,5,5,8,4,4,3,4,3,5,8,8,5,8,6,8,4,3,6,8,5,7,4,3,6,8,4,8,6,3,6,3,8,7,4,7,3,3,6,4] [[*[1,1,1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2,2],"CYC",0,3*],[*[1,1,3,3],"CYC",0,4*],[*[2,2,2,2],"CYC",0,2*],[*[2,6],"CYC",0,6*],[*[4,4],"CYC",0,5*],[*[8],"RES",<[1,3],x^3-7*x^2+11*x-5>,[<x^3+27*x^2+243*x-1095687,7>,<x^3+27*x^2+243*x+1097145,8>]*]] [*<2,6,3,[[1,2,5,3,4,8,6,7],[2,1,3,5,4,6,8,7]],[[1,2,3,4,5,6,7,8],[2,1,3,5,4,6,8,7],[1,2,5,3,4,8,6,7]],[2,1,3,5,4,6,8,7],[1,3,4],[1],[[[1,2,5,3,4,8,6,7]]],20,<<[],[1,1,1]>,[[60638,0],[109824,0],[50666,0],[1,0]]>,[[[295754,-457069],[0,0],[0,0]],[[-295753,457069],[0,0],[0,0]],[[21958,0],[-82140,0],[7429,0]],[[-228534,250492],[0,-82140],[0,7429]],[[45262,-250492],[82140,82140],[254715,254715]],[[-21957,0],[82140,0],[254715,0]],[[228535,-250492],[0,82140],[0,254715]],[[-45261,250492],[-82140,-82140],[7429,7429]]]>,<3,16,8,[[4,5,6,7,8,1,2,3],[1,4,7,2,5,8,3,6]],[[1,2,3,4,5,6,7,8],[5,6,7,8,1,2,3,4],[5,8,3,6,1,4,7,2],[7,8,1,2,3,4,5,6],[2,5,8,3,6,1,4,7],[4,5,6,7,8,1,2,3],[8,1,2,3,4,5,6,7]],[1,4,7,2,5,8,3,6],[1,2,3,5,5,7,8],[1],[[[4,5,6,7,8,1,2,3]]],20,<<[],[2,2,1]>,[[-192,0],[7344,0],[7884,0],[729,0],[-171,0],[1494,0],[54,0],[9,0],[1,0]]>,[[[-41791180,0],[89076339,0],[99694179,0],[93583751,0],[10370736,0],[110401524,0],[129059820,0],[77219666,0]],[[-89873104,188034750],[89312076,-170503155],[-133513839,159980535],[2338956,112745798],[105459732,15646356],[18230202,6366744],[86258304,107846658],[67094325,86714881]],[[178620593,-15089652],[85391073,85391073],[-39203163,-39203163],[28331771,28331771],[54640314,54640314],[57559428,57559428],[123172200,123172200],[11392667,11392667]],[[-78522115,-188034750],[42897897,170503155],[-66054420,-159980535],[35127686,16394365],[74167020,113493807],[5496714,122773419],[128845314,21293505],[22804726,42425282]],[[41791181,0],[-89076339,0],[-99694179,0],[35556412,0],[118769427,0],[18738639,0],[80343,0],[51920497,0]],[[89873105,-188034750],[-89312076,170503155],[133513839,-159980535],[126801207,16394365],[23680431,113493807],[110909961,122773419],[42881859,21293505],[62045838,42425282]],[[-178620592,15089652],[-85391073,-85391073],[39203163,39203163],[100808392,100808392],[74499849,74499849],[71580735,71580735],[5967963,5967963],[117747496,117747496]],[[78522116,188034750],[-42897897,-170503155],[66054420,159980535],[94012477,112745798],[54973143,15646356],[123643449,6366744],[294849,107846658],[106335437,86714881]]]>,<5,2,1,[[1,4,5,2,3,6,8,7]],[[1,2,3,4,5,6,7,8],[1,4,5,2,3,6,8,7]],[1,4,5,2,3,6,8,7],[1,3],[1],[[]],20,<[],[2,4,1]>,[[-34658377432335,0],[-33137576966975,1790690311279],[40300338212092,1790690311279],[-40300338212091,-1790690311279],[33137576966976,-1790690311279],[34658377432336,0],[-8150505357922,693118903070],[8150505357923,-693118903070]]>,<47,6,3,[[1,2,4,5,3,7,8,6],[1,2,6,8,7,3,5,4]],[[1,2,3,4,5,6,7,8],[1,2,6,8,7,3,5,4],[1,2,4,5,3,7,8,6]],[1,2,6,8,7,3,5,4],[1,3,4],[1],[[[1,2,4,5,3,7,8,6]]],20,<<[],[5,45,1]>,[[-880218894278220687762599789091341,-917585957155789524947056348661241],[-1006958656788251920967487731775930,-1185191514823155948879415074428970],[347467515283847299300442924015194,-107520053185710600451124670547832],[1,0]]>,[[[-374700314553253896056737982394722,0],[0,0],[0,0]],[[374700314553253896056737982394723,0],[0,0],[0,0]],[[44271959192346062355723801452632,483262990765068170976725053287607],[25287325026992076503126750511908,15513174649703522030852076913894],[0,0]],[[9,15],[1,0],[0,0]],[[-391739474476193361656166725467808,-375742937579357570525600382739745],[-25287325026992076503126750511909,-15513174649703522030852076913894],[0,0]],[[-8,-15],[-1,0],[0,0]],[[391739474476193361656166725467809,375742937579357570525600382739745],[25287325026992076503126750511909,15513174649703522030852076913894],[0,0]],[[-44271959192346062355723801452631,-483262990765068170976725053287607],[-25287325026992076503126750511908,-15513174649703522030852076913894],[0,0]]]>*] [x,x^2-x+1,x^3-188,0,0,x^4-12*x^2-18*x-12,x^4-12*x^2-18*x-12,0] [1,2,3,4,5,4,5,8] <[1],[2],[3],[4,5],[6],[7],[8]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,47],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[8,23]>,<1,3,1,[[1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,47],[3,9,3,3],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[8,23]>,<2,2^2*3*47^2,1,[[2],[2],[0],[-1],[2],[-1],[0],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-2],[1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1]],[[1],[-1]]],[2,3,5,47],[9,10,3,9],1,[1.000000000,1.874473602,1.165771149],<"notfaithful",0>,[8,23]>,<2,2^2*3^2*47^2,8,[[2,0,0,0],[-2,0,0,0],[0,0,0,0],[-1,0,0,0],[0,0,0,0],[1,0,0,0],[0,-1,0,-1],[0,1,0,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,1,0,1],[-1,0,0,0]],[[1,0,0,0],[0,-1,0,-1],[-1,0,0,0]],[[1,0,0,0]]],[2,3,5,47],[9,9,3,9],0,[0.5773502692+0.8164965810*i,0.9428417248+0.04215999174*i,0.9951906939+0.003723191230*i],<"2.2e2_3e2_47e2.24t22.1",1>,[8,23]>,<2,2^2*3^2*47^2,8,[[2,0,0,0],[-2,0,0,0],[0,0,0,0],[-1,0,0,0],[0,0,0,0],[1,0,0,0],[0,1,0,1],[0,-1,0,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,-1,0,-1],[-1,0,0,0]],[[1,0,0,0],[0,1,0,1],[-1,0,0,0]],[[1,0,0,0]]],[2,3,5,47],[9,9,3,9],0,[0.5773502692-0.8164965810*i,0.9428417248-0.04215999174*i,0.9951906939-0.003723191230*i],<"2.2e2_3e2_47e2.24t22.1",2>,[8,23]>,<3,2^2*3^2*47^2,1,[[3],[3],[-1],[0],[-1],[0],[1],[1]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[1]]],[2,3,5,47],[9,9,3,9],1,[1.000000000,0.5000627806,0.6911954964],<"notfaithful",0>,[8,23]>,<3,2^2*3^3*47^2,1,[[3],[3],[1],[0],[-1],[0],[-1],[-1]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,5,47],[9,10,3,9],1,[1.000000000,1.937132089,1.347797139],<"notfaithful",0>,[8,23]>,<4,2^2*3^4*47^2,1,[[4],[-4],[0],[1],[0],[-1],[0],[0]],[[[1],[-4],[6],[-4],[1]],[[1],[4],[6],[4],[1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[2],[0],[1]],[[1],[1],[0],[1],[1]],[[1],[0],[0],[0],[1]],[[1],[0],[0],[0],[1]],[[1],[0],[-1]],[[1]]],[2,3,5,47],[9,10,3,9],1,[1.000000000,1.275153787,1.069024457],<"4.2e2_3e4_47e2.8t23.1",1>,[8,23]>]
x^8-9*x^6+36*x^4-108 -2^4*3^7*47^4 2 3 48 "GL2(F3)" [[7,6,5,4,3,2,1,8],[6,1,8,3,2,5,4,7],[3,1,2,4,7,5,6,8],[5,6,7,8,1,2,3,4],[4,3,6,5,8,7,2,1]] [<1,1,[1,2,3,4,5,6,7,8]>,<2,1,[5,6,7,8,1,2,3,4]>,<2,12,[7,6,5,4,3,2,1,8]>,<3,8,[1,8,6,3,5,4,2,7]>,<4,6,[6,1,8,3,2,5,4,7]>,<6,8,[5,3,8,2,1,7,4,6]>,<8,6,[4,5,2,3,8,1,6,7]>,<8,6,[8,1,6,7,4,5,2,3]>] [[1,1,1,1,1,1,1,1],[1,1,2,2,2],[1,1,3,3],[2,2,2,2],[2,6],[4,4],[8]] 41 x^2+38*x+6 9 [[162659309398395,0],[8923762968925,-137375353272777],[12000948127161,-147581876499571],[-54619370413522,-147581876499571],[-162659309398395,0],[-8923762968925,137375353272777],[-12000948127161,147581876499571],[54619370413522,147581876499571]] 3 [3,3,3,5,7,4,8,6,8,8,2,4,3,5,3,7,3,4,4,7,6,4,7,7,6,3,6,3,6,3,5,7,8,4,7,6,6,5,7,3,3,5,7,6,3,5,5,6,8,4,8,3,6,7,3,8,3,6,6,7,4,8,4,3,1,7,5,6,7,6,8,8,6,5,6,3,3,6,8,6,3,6,3,6,5,8,7,4,3,6,7,3,5,7,4,3,3,3,1,5,4,3,7,7,6,6,8,3,3,6,4,4,3,6,5,3,6,3,8,3,4,6,7,7,6,8,6,8,4,5,5,7,4,4,3,4,3,5,7,7,5,7,6,7,4,3,6,7,5,8,4,3,6,7,4,7,6,3,6,3,7,8,4,8,3,3,6,4] [[*[1,1,1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2,2],"CYC",0,3*],[*[1,1,3,3],"CYC",0,4*],[*[2,2,2,2],"CYC",0,2*],[*[2,6],"CYC",0,6*],[*[4,4],"CYC",0,5*],[*[8],"RES",<[1,3],x^3-7*x^2+11*x-5>,[<x^3+10152*x+913680,7>,<x^3+10152*x-913680,8>]*]] [*<2,6,3,[[1,2,6,5,8,7,3,4],[1,2,4,3,7,8,5,6]],[[1,2,3,4,5,6,7,8],[1,2,4,3,7,8,5,6],[1,2,6,5,8,7,3,4]],[1,2,4,3,7,8,5,6],[1,3,4],[1],[[[1,2,6,5,8,7,3,4]]],20,<<[],[1,1,1]>,[[168106,-177836],[350094,88064],[515702,-17172],[1,0]]>,[[[-29431,0],[0,0],[0,0]],[[29431,0],[0,0],[0,0]],[[-16384,-22528],[13313,44032],[36864,119808]],[[16384,22528],[117759,87040],[94208,11264]],[[41354,-127370],[23110,35979],[105785,70656]],[[-41354,127370],[107962,95093],[25287,60416]],[[-107756,88458],[9797,123019],[68921,81920]],[[107756,-88458],[121275,8053],[62151,49152]]]>,<3,16,8,[[4,5,6,7,8,1,2,3],[1,4,7,2,5,8,3,6]],[[1,2,3,4,5,6,7,8],[5,6,7,8,1,2,3,4],[5,8,3,6,1,4,7,2],[7,8,1,2,3,4,5,6],[2,5,8,3,6,1,4,7],[4,5,6,7,8,1,2,3],[8,1,2,3,4,5,6,7]],[1,4,7,2,5,8,3,6],[1,2,3,5,5,8,7],[1],[[[4,5,6,7,8,1,2,3]]],20,<<[],[2,2,1]>,[[-192,0],[0,0],[-432,0],[0,0],[396,0],[0,0],[27,0],[0,0],[1,0]]>,[[[0,0],[175588965,0],[0,0],[17392262,0],[0,0],[18056190,0],[0,0],[2981159,0]],[[0,0],[-7264566,122152158],[0,0],[29849553,107298899],[0,0],[24525879,124650669],[0,0],[7065252,74715766]],[[0,0],[18824589,18824589],[0,0],[26736422,26736422],[0,0],[113428194,113428194],[0,0],[91180088,91180088]],[[0,0],[135851607,-122152158],[0,0],[73532081,21841264],[0,0],[33504867,4489494],[0,0],[115914046,54424397]],[[0,0],[-175588965,0],[0,0],[111747901,0],[0,0],[111083973,0],[0,0],[126159004,0]],[[0,0],[7264566,-122152158],[0,0],[99290610,21841264],[0,0],[104614284,4489494],[0,0],[122074911,54424397]],[[0,0],[-18824589,-18824589],[0,0],[102403741,102403741],[0,0],[15711969,15711969],[0,0],[37960075,37960075]],[[0,0],[-135851607,122152158],[0,0],[55608082,107298899],[0,0],[95635296,124650669],[0,0],[13226117,74715766]]]>,<47,6,3,[[1,2,4,5,3,7,8,6],[2,1,3,5,4,8,7,6]],[[1,2,3,4,5,6,7,8],[2,1,3,5,4,8,7,6],[1,2,4,5,3,7,8,6]],[2,1,3,5,4,8,7,6],[1,3,4],[1],[[[1,2,4,5,3,7,8,6]]],20,<<[],[5,45,1]>,[[597208226864682222698664517828229,0],[-307516106865884840745301973021601,0],[-871896343827846815021739566774445,0],[1,0]]>,[[[-585093161506252756255396949008492,-87485667443885362710256486874653],[0,0],[0,0]],[[585093161506252756255396949008492,87485667443885362710256486874653],[0,0],[0,0]],[[-31,0],[-1,0],[0,0]],[[996864295755787910791084453659426,125162081051150187690103477454128],[29093585050728210257813198329276,-20944950878766551771360886784808],[1181774833012680305077797800240,-26109828560256985456424419495804]],[[897908072378701083637923990908468,-125162081051150187690103477454128],[-29093585050728210257813198329275,20944950878766551771360886784808],[-1181774833012680305077797800240,26109828560256985456424419495804]],[[-897908072378701083637923990908468,125162081051150187690103477454128],[29093585050728210257813198329275,-20944950878766551771360886784808],[1181774833012680305077797800240,-26109828560256985456424419495804]],[[31,0],[1,0],[0,0]],[[-996864295755787910791084453659426,-125162081051150187690103477454128],[-29093585050728210257813198329276,20944950878766551771360886784808],[-1181774833012680305077797800240,26109828560256985456424419495804]]]>*] [x,x^2-x+1,x^3-188,0,0,x^4-12*x^2-18*x-12,x^4-12*x^2-18*x-12,0] [1,2,3,4,5,4,5,8] <[1],[2],[3],[4,5],[6],[7],[8]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,47],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[8,23]>,<1,3,1,[[1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,47],[3,9,3],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[8,23]>,<2,2^2*3*47^2,1,[[2],[2],[0],[-1],[2],[-1],[0],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-2],[1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1]],[[1],[-1]]],[2,3,47],[9,10,9],1,[1.000000000,1.874473602,1.165771149],<"notfaithful",0>,[8,23]>,<2,2^2*3^2*47^2,8,[[2,0,0,0],[-2,0,0,0],[0,0,0,0],[-1,0,0,0],[0,0,0,0],[1,0,0,0],[0,-1,0,-1],[0,1,0,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,1,0,1],[-1,0,0,0]],[[1,0,0,0],[0,-1,0,-1],[-1,0,0,0]],[[1,0,0,0]]],[2,3,47],[9,9,9],0,[0.5773502692-0.8164965810*i,0.9428417248-0.04215999174*i,0.9951906939-0.003723191230*i],<"2.2e2_3e2_47e2.24t22.2",1>,[8,23]>,<2,2^2*3^2*47^2,8,[[2,0,0,0],[-2,0,0,0],[0,0,0,0],[-1,0,0,0],[0,0,0,0],[1,0,0,0],[0,1,0,1],[0,-1,0,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,-1,0,-1],[-1,0,0,0]],[[1,0,0,0],[0,1,0,1],[-1,0,0,0]],[[1,0,0,0]]],[2,3,47],[9,9,9],0,[0.5773502692+0.8164965810*i,0.9428417248+0.04215999174*i,0.9951906939+0.003723191230*i],<"2.2e2_3e2_47e2.24t22.2",2>,[8,23]>,<3,2^2*3^2*47^2,1,[[3],[3],[-1],[0],[-1],[0],[1],[1]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[1]]],[2,3,47],[9,9,9],1,[1.000000000,0.5000627806,0.6911954964],<"notfaithful",0>,[8,23]>,<3,2^2*3^3*47^2,1,[[3],[3],[1],[0],[-1],[0],[-1],[-1]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,47],[9,10,9],1,[1.000000000,1.937132089,1.347797139],<"notfaithful",0>,[8,23]>,<4,2^2*3^4*47^2,1,[[4],[-4],[0],[1],[0],[-1],[0],[0]],[[[1],[-4],[6],[-4],[1]],[[1],[4],[6],[4],[1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[2],[0],[1]],[[1],[1],[0],[1],[1]],[[1],[0],[0],[0],[1]],[[1],[0],[0],[0],[1]],[[1],[0],[-1]],[[1]]],[2,3,47],[9,10,9],1,[1.000000000,1.275153787,1.069024457],<"4.2e2_3e4_47e2.8t23.2",1>,[8,23]>]
