x^2-x-3630 13*1117 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[105],[-104]] 1 [1,1,1,2,1,1,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,2,1,2,1,2,2,1,1,1,1,2,1,2,2,1,2,1,1,2,1,1,2,2,1,2,2,1,1,1,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,2,1,2,1,2,2,1,2,2,1,2,2,2,1,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,1,2,2,2,1,1,1,1,2,1,1,2,1,2,1,2,1,2,2,2,2,1,1,1,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1,2,2,1,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<13,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-3588,13,1]>,[[-6,-1],[7,1]]>,<1117,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[308292,1117,1]>,[[-558,-1],[559,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[13,1117],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,13*1117,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[13,1117],[3,3],1,[1.000000000,3.378759675,1.540939728],<"1.13_1117.2t1.1",1>,[2,1]>]
x^4-32*x^2+271 2^2*3^2*5^2*271 0 2 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 23 x-1 6 [[50944547],[-50921552],[50921552],[-50944547]] 3 [1,1,1,5,5,5,2,2,1,5,4,3,3,3,2,1,3,1,5,3,5,4,4,3,5,5,5,2,4,4,3,3,4,4,5,4,5,5,4,4,5,4,3,5,4,2,4,5,1,2,2,3,2,3,4,2,5,1,5,3,3,2,5,5,5,4,1,5,2,2,2,5,3,5,2,4,5,3,5,1,5,4,5,3,1,2,3,5,5,3,4,3,3,5,4,1,3,3,5,4,5,4,2,5,1,3,4,4,5,4,3,5,4,4,4,3,3,1,4,3,2,5,4,4,1,5,1,5,5,5,1,1,1,5,3,4,4,5,4,5,1,3,5,4,1,3,3,1,1,4,3,3,5,4,3,5,4,5,3,3,4,1,5,5,2,4,4,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x-192,2>,<x^2-39024,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[2],[[[1,2,4,3]]],20,<[],[-113462,-524286,1]>,[[-30547,0],[30547,0],[1,1],[-1,-1]]>,<3,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-670979235,-963200601,1]>,[[963200603,-1],[2,1],[-2,-1],[-963200603,1]]>,<5,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[44065895864310,-41331774175940,1]>,[[41331774175944,-1],[4,1],[-4,-1],[-41331774175944,1]]>,<271,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[381779669423944026263578306727825598137559945139,0,1]>,[[883230866821783866552853762018564713633588011894,0],[-883230866821783866552853762018564713633588011894,0],[0,-1],[0,1]]>*] [x,x^2-x+4,x^2-271,x^2+4065,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,271],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,3*5,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,271],[1,6,6,1],1,[1.000000000,1.622311470,1.296618597],<"notfaithful",0>,[4,3]>,<1,2^2*271,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,271],[6,1,1,6],1,[1.000000000,1.589701380,1.141551504],<"notfaithful",0>,[4,3]>,<1,2^2*3*5*271,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,271],[6,6,6,6],1,[1.000000000,1.576774457,1.042863847],<"notfaithful",0>,[4,3]>,<2,2^2*3*5*271,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[2,3,5,271],[6,6,6,6],1,[1.000000000,3.133782241,1.548249295],<"2.2e2_3_5_271.4t3.1",1>,[4,3]>]
x^4+32*x^2+271 2^2*3^2*5^2*271 0 2 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 19 x-1 7 [[217609034],[89051318],[-89051318],[-217609034]] 3 [1,3,1,5,5,5,2,1,2,5,4,3,3,3,1,1,3,1,5,3,5,4,4,3,5,5,5,1,4,4,3,3,4,4,5,4,5,5,4,4,5,4,3,5,4,1,4,5,2,2,2,3,2,3,4,1,5,4,5,3,3,2,5,5,5,4,2,5,1,2,2,5,3,5,1,4,5,3,5,1,5,4,5,3,2,1,3,5,5,3,4,3,3,5,4,2,3,3,5,4,5,4,1,5,2,3,4,4,5,4,3,5,4,4,4,3,3,2,4,3,2,5,4,4,2,5,1,5,5,5,2,2,2,5,3,4,4,5,4,5,2,3,5,4,1,3,3,1,2,4,3,3,5,4,3,5,4,5,3,3,4,1,5,5,2,4,4,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+192,2>,<x^2-39024,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[2],[[[1,2,4,3]]],20,<[],[-113430,2,1]>,[[106461,0],[-106461,0],[1,1],[-1,-1]]>,<3,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[2,2,1]>,[[670979235,0],[-963200601,-963200601],[1,0]]>,[[[963200603,963200603],[-1,0]],[[2,2],[1,0]],[[-2,-2],[-1,0]],[[-963200603,-963200603],[1,0]]]>,<5,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[12547880184940,42191147037470,1]>,[[-42191147037467,-1],[3,1],[-3,-1],[42191147037467,1]]>,<271,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[6,269,1]>,[[-381779669423944026263578306727825598137559945139,0],[0,0],[1,0]]>,[[[1990772570401366099789771872895946825347424856584,-646955108348036995739775844685917960690890697459],[0,0]],[[-1990772570401366099789771872895946825347424856584,646955108348036995739775844685917960690890697459],[0,0]],[[0,0],[-1,0]],[[0,0],[1,0]]]>*] [x,x^2-x+4,x^2-271,x^2+4065,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,271],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,3*5,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,271],[1,6,6,1],1,[1.000000000,1.622311470,1.296618597],<"notfaithful",0>,[4,3]>,<1,2^2*271,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,271],[6,1,1,6],1,[1.000000000,1.589701380,1.141551504],<"notfaithful",0>,[4,3]>,<1,2^2*3*5*271,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,271],[6,6,6,6],1,[1.000000000,1.576774457,1.042863847],<"notfaithful",0>,[4,3]>,<2,2^2*3*5*271,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1],[1]]],[2,3,5,271],[6,7,6,7],1,[1.000000000,1.804791461,1.245670677],<"2.2e2_3_5_271.4t3.2",1>,[4,3]>]
x^4-x^3+2*x^2+31*x+61 2^2*3^2*5^2*271 0 2 8 "D8" [[2,1,4,3],[3,2,1,4]] [<1,1,[1,2,3,4]>,<2,1,[3,4,1,2]>,<2,2,[2,1,4,3]>,<2,2,[1,4,3,2]>,<4,2,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 47 x-1 5 [[-68237607],[11957659],[-82698484],[-90366574]] 3 [4,2,2,5,5,5,1,2,2,5,4,3,3,3,1,2,3,1,5,3,5,4,4,3,5,5,5,1,4,4,3,3,4,4,5,4,5,5,4,4,5,4,3,5,4,2,4,5,2,2,1,3,2,3,4,1,5,1,5,3,3,1,5,5,5,4,1,5,1,2,1,5,3,5,2,4,5,3,5,1,5,4,5,3,1,1,3,5,5,3,4,3,3,5,4,2,3,3,5,4,5,4,1,5,1,3,4,4,5,4,3,5,4,4,4,3,3,2,4,3,2,5,4,4,1,5,1,5,5,5,1,2,1,5,3,4,4,5,4,5,1,3,5,4,1,3,3,2,1,4,3,3,5,4,3,5,4,5,3,3,4,2,5,5,1,4,4,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-29,2>,<x^2-66*x+818,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[2],[[[1,2,4,3]]],20,<<[],[1,1,1]>,[[240670,0],[467566,0],[1,0]]>,[[[494804,522043],[0,0]],[[-27239,-522043],[0,0]],[[1,0],[1,0]],[[56723,0],[-1,0]]]>,<3,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,2,3],[1],[[[2,1,4,3]]],20,<<[],[2,2,1]>,[[731777100,1365123759],[1502224923,-241167273],[1,0]]>,[[[-1502224923,241167275],[-1,0]],[[0,2],[1,0]],[[968116562,-1374129473],[-105934003,233167589]],[[534108362,1132962196],[105934003,-233167589]]]>,<5,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,2,3],[1],[[[2,1,4,3]]],20,<<[],[2,4,1]>,[[-46761273004545,42957026081955],[40689008599195,44186362209760],[1,0]]>,[[[-40689008599193,-44186362209756],[-1,0]],[[2,4],[1,0]],[[5075213624581,2035787008716],[5318098505174,5738357966823]],[[35613794974611,42150575201036],[-5318098505174,-5738357966823]]]>,<17,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[475936618198164541094279,-780004587332033039043760,110150008898230792271545,-45154475449513619169216]>,<271,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-712758107772417265005971876354223899980227039870,190889834711972013131789153363912799068779972705,1]>,[[481546868723908387188105194301613609995281741820,0],[-290657034011936374056316040937700810926501769242,0],[-190889834711972013131789153363912799068779972641,-1],[64,1]]>*] [x,x^2-x+4,x^2-271,x^2+4065,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,17,271],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,3*5,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,17,271],[1,6,6,1,1],1,[1.000000000,1.622311470,1.296618597],<"notfaithful",0>,[4,3]>,<1,2^2*271,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,17,271],[6,1,1,1,6],1,[1.000000000,1.589701380,1.141551504],<"notfaithful",0>,[4,3]>,<1,2^2*3*5*271,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,17,271],[6,6,6,1,6],1,[1.000000000,1.576774457,1.042863847],<"notfaithful",0>,[4,3]>,<2,2^2*3*5*271,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1],[-1]]],[2,3,5,17,271],[6,6,6,1,7],1,[1.000000000,0.4097103065,0.6909404662],<"2.2e2_3_5_271.4t3.3",1>,[4,3]>]
x^4-x^3+10*x^2-33*x+69 2^2*3^2*5^2*271 0 2 8 "D8" [[2,1,3,4],[3,4,1,2]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[1,2,4,3]>,<4,2,[3,4,2,1]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 19 x-1 6 [[21100833],[11075866],[-2654877],[17524060]] 3 [4,1,2,5,5,5,1,1,1,5,4,3,3,3,2,2,3,1,5,3,5,4,4,3,5,5,5,2,4,4,3,3,4,4,5,4,5,5,4,4,5,4,3,5,4,1,4,5,1,2,1,3,2,3,4,2,5,4,5,3,3,1,5,5,5,4,2,5,2,2,1,5,3,5,1,4,5,3,5,1,5,4,5,3,2,2,3,5,5,3,4,3,3,5,4,1,3,3,5,4,5,4,2,5,2,3,4,4,5,4,3,5,4,4,4,3,3,1,4,3,2,5,4,4,2,5,1,5,5,5,2,1,2,5,3,4,4,5,4,5,2,3,5,4,1,3,3,2,2,4,3,3,5,4,3,5,4,5,3,3,4,2,5,5,1,4,4,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+27,2>,<x^2+62*x+690,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[2],[[[1,2,4,3]]],20,<<[],[1,1,1]>,[[-354114,0],[467566,0],[1,0]]>,[[[-161284,258443],[0,0]],[[-419727,-258443],[0,0]],[[1,0],[1,0]],[[56723,0],[-1,0]]]>,<3,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[1356848493,860602986,1]>,[[-860602986,-1],[0,1],[1014421226,327525428],[-153818239,-327525428]]>,<5,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,2,3],[1],[[[2,1,4,3]]],20,<<[],[2,4,1]>,[[24598238896065,-15621801724425],[-32179456586500,-39931586203400],[1,0]]>,[[[32179456586500,39931586203403],[-1,0]],[[0,3],[1,0]],[[-46586451425812,43667621765747],[1120263532409,7017566216030]],[[14406994839313,11768223671472],[-1120263532409,-7017566216030]]]>,<17,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[-250682922863194853572157,517009945370751295479235,-35752241443608199044239,8497654621203081984315]>,<271,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[6,269,1]>,[[712758107772417265005971876354223899980227049084,0],[-190889834711972013131789153363912799068779972434,0],[1,0]]>,[[[2274892638000368225479956153819574246443300142762,1646562137147513611595003714588150471617055263913],[0,0]],[[2098639816683164480710799461183277700040341611062,-1646562137147513611595003714588150471617055263913],[0,0]],[[190889834711972013131789153363912799068779972506,0],[-1,0]],[[72,0],[1,0]]]>*] [x,x^2-x+4,x^2-271,x^2+4065,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,17,271],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,3*5,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,17,271],[1,6,6,1,1],1,[1.000000000,1.622311470,1.296618597],<"notfaithful",0>,[4,3]>,<1,2^2*271,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,17,271],[6,1,1,1,6],1,[1.000000000,1.589701380,1.141551504],<"notfaithful",0>,[4,3]>,<1,2^2*3*5*271,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,17,271],[6,6,6,1,6],1,[1.000000000,1.576774457,1.042863847],<"notfaithful",0>,[4,3]>,<2,2^2*3*5*271,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1],[-1]]],[2,3,5,17,271],[6,7,6,1,6],1,[1.000000000,1.024904980,0.8780112891],<"2.2e2_3_5_271.4t3.4",1>,[4,3]>]
x^5-x^4+x^3-69*x^2-96*x-36 2^4*3^2*619^2 1 2 10 "D10" [[3,5,1,4,2],[4,2,5,1,3]] [<1,1,[1,2,3,4,5]>,<2,5,[3,5,1,4,2]>,<5,2,[5,3,4,1,2]>,<5,2,[2,4,1,5,3]>] [[1,1,1,1,1],[1,2,2],[5]] 7 x^2+6*x+3 9 [[5579076,-1335017],[11701308,0],[19648182,18419922],[13589178,1335017],[-10164136,-18419922]] 2 [1,1,2,2,2,2,3,3,4,4,2,4,2,4,2,2,2,4,4,3,3,2,2,2,2,2,3,3,3,3,2,4,4,3,3,2,3,2,3,2,2,2,2,2,2,2,2,2,4,3,4,3,2,2,4,2,2,4,2,2,2,2,2,1,2,2,2,4,1,2,4,4,4,2,2,1,2,2,2,2,4,2,1,2,4,3,3,4,2,3,2,2,3,1,4,3,3,2,4,3,2,2,1,2,2,2,3,4,2,3,2,2,2,1,1,2,2,1,2,2,4,3,2,4,4,3,2,3,1,2,2,1,2,3,4,4,2,2,4,2,1,3,2,2,4,2,4,2,4,4,2,4,3,2,3,3,1,1,4,1,2,1,2,1,2,2,3,3] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[5],"ALT",[2,3,4,5,1],[<x-891360,4>,<x+891360,3>]*]] [*<2,2,2,[[2,1,3,5,4]],[[1,2,3,4,5],[2,1,3,5,4]],[1,2,3,4,5],[1,2],[2],[[[2,1,3,5,4]]],20,<[],[2050,43402,1]>,[[-65534,4],[23002,-4],[-8123,0],[248105,92901],[-66377,169243]]>,<3,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[-1688375040,-509490471,1]>,[[224595435,-387420489],[-473788569,-500382172],[127123149,500382172],[509490473,-1],[2,1]]>,<5,2,1,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,3,2,5,4],[1,2],[1],[[]],20,<[],[2,4,1]>,[[-6841780753138,0],[-29353514381315,-21991803439858],[-36753732262508,21991803439858],[-7277893669534,6734025808180],[3932975753996,-6734025808180]]>,<619,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[-19915314402068391526799638163211164540198119353395740342,33963644376698783503732746260642088022615600984005346094,1]>,[[-11860690700510180189925370239614990090899000306523846199,0],[-33963644376698783503732746260642088022615600984005345748,-1],[346,1],[-24519767816891613708261468728310412507815642824374885857,38451047235632344186170692433594780804588030695924678],[2139610605567609882137147614678846705945435589538573858,-38451047235632344186170692433594780804588030695924678]]>*] [x,x^2+1857,0,0] [1,2,3,4] <[1],[2],[3,4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,619],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,2]>,<1,2^2*3*619,1,[[1],[-1],[1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,619],[5,5,2,5],1,[1.000000000,0.7290275167,0.9368721229],<"notfaithful",0>,[5,2]>,<2,2^2*3*619,5,[[2,0,0,0],[0,0,0,0],[0,0,1,1],[-1,0,-1,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,5,619],[5,5,2,5],1,[1.000000000,2.655108897,1.490576809],<"2.2e2_3_619.5t2.1",1>,[5,2]>,<2,2^2*3*619,5,[[2,0,0,0],[0,0,0,0],[-1,0,-1,-1],[0,0,1,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,5,619],[5,5,2,5],1,[1.000000000,2.722531525,1.497651401],<"2.2e2_3_619.5t2.1",2>,[5,2]>]
