x^2-x+1346 -7*769 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 13 x-1 5 [[68279],[-68278]] 2 [1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,1,2,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,1,1,1,2,1,2,1,2,2,2,1,2,2,1,2,1,1,2,2,1,2,2,2,1,2,1,1,1,1,1,1,2,2,2,1,2,2,2,1,2,1,1,1,2,1,2,2,1,1,1,1,2,1,1,1,2,2,1,2,2,1,1,2,2,2,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,1,1,1,1,2,1,2,1,2,1,1,2,1,2,2,1,1,1,2,1,2,2,1,1,1,2,1,1,1,1,1,2,2,1,2,1,2,1,2,2,1,2,1,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<7,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[1358,7,1]>,[[-3,-1],[4,1]]>,<769,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[149186,769,1]>,[[-384,-1],[385,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[7,769],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,7*769,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[7,769],[3,3],1,[1.000000000,0.9420205211,1.137743246],<"1.7_769.2t1.1",1>,[2,1]>]
x^4-x^3-5*x^2+27*x-121 -5^2*1811 2 1 8 "D8" [[2,1,4,3],[3,2,1,4]] [<1,1,[1,2,3,4]>,<2,1,[3,4,1,2]>,<2,2,[2,1,4,3]>,<2,2,[1,4,3,2]>,<4,2,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 11 x-1 6 [[-42834],[-287671],[-685186],[-755869]] 4 [5,3,3,3,1,3,3,4,3,2,1,5,4,3,5,3,4,2,3,4,5,4,5,4,3,4,5,5,4,5,3,4,3,4,4,1,5,3,5,3,1,2,4,5,5,4,4,3,5,4,5,1,4,1,5,5,4,4,5,2,5,3,5,4,5,5,4,3,3,1,3,4,5,5,2,5,4,5,4,4,4,4,4,3,4,5,4,3,1,5,5,2,3,2,4,3,1,2,3,1,3,5,3,2,2,5,3,3,2,2,5,3,5,4,1,1,3,5,5,2,2,3,3,5,1,4,4,4,3,3,4,3,4,3,2,2,3,5,3,4,1,2,3,5,1,4,3,3,2,3,5,2,3,5,5,4,4,2,5,1,3,3,3,2,5,5,1,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-23,2>,<x^2-53*x+1155,3>]*],[*[4],"CYC",0,5*]] [*<3,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[2,2,1]>,[[1505053206,473478737],[558095732,-473478737],[-529505759,-79062024],[-371381711,79062024]]>,<5,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[2,4,1]>,[[-45807636558020,-24428728277940],[32842989744945,40263352782635],[1,0]]>,[[[-32842989744945,-40263352782632],[-1,0]],[[0,3],[1,0]],[[22605319127173,35670190859237],[5638987234193,1844709543368]],[[10237670617773,4593161923392],[-5638987234193,-1844709543368]]]>,<31,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[98291151140684743150510421300,119284652876699926287981218072,9965975933314668528650337734,-10835157750995376019999202395]>,<1811,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[6,1809,1]>,[[46160568258531852345616135526141458973085149702448952622358253193,0],[71430909370088045267603514761322868657375782866537715348012917569,0],[1,0]]>,[[[-59664931009670516257065784152710041717666908412433156386931276168,-46673313618573049526263204080772845859450936951995564665803081985],[0,0]],[[-12906319559744374398798053392037748099579591364565149551065893089,46673313618573049526263204080772845859450936951995564665803081985],[0,0]],[[-71430909370088045267603514761322868657375782866537715348012916756,0],[-1,0]],[[813,0],[1,0]]]>*] [x,x^2-x-1,x^2-x+453,x^2-x+2264,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,31,1811],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,5,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,31,1811],[3,6,1,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[4,3]>,<1,1811,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,5,31,1811],[1,1,1,6],1,[1.000000000,1.697924925,0.9734920424],<"notfaithful",0>,[4,3]>,<1,5*1811,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,5,31,1811],[3,6,1,6],1,[1.000000000,1.188524521,1.170912314],<"notfaithful",0>,[4,3]>,<2,5*1811,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]]],[3,5,31,1811],[3,6,1,6],1,[1.000000000,0.9053783567,0.9313886682],<"2.5_1811.4t3.2",1>,[4,3]>]
x^4-x^3+1830*x^2+x+791317 17^3*431^2 0 2 4 "C4" [[2,1,4,3],[3,4,2,1]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<4,1,[3,4,2,1]>,<4,1,[4,3,1,2]>] [[1,1,1,1],[2,2],[4]] 43 x-1 5 [[-63645738],[-22500237],[30210118],[55935858]] 2 [2,4,4,4,3,2,1,2,3,4,3,3,3,1,2,2,2,3,2,3,3,4,1,2,4,2,2,3,3,4,1,3,2,4,1,2,1,3,3,4,2,4,2,4,3,3,4,2,3,2,3,2,3,2,1,2,3,2,4,1,3,2,1,3,4,4,1,4,3,1,1,1,4,2,4,1,2,3,4,2,4,2,4,2,4,1,3,1,2,1,2,4,4,2,4,3,2,3,1,4,4,2,2,2,4,2,1,2,2,4,4,1,3,4,2,3,4,1,4,1,2,3,4,3,4,1,4,4,2,2,1,3,4,2,1,1,2,3,2,4,4,3,3,3,2,4,3,4,1,1,3,4,2,4,3,3,1,4,2,4,3,1,1,2,2,4,3,3] [[*[1,1,1,1],"CYC",0,1*],[*[2,2],"CYC",0,2*],[*[4],"RES",<[1],x^2>,[<x+7328,3>,<x-7326,4>]*]] [*<2,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,2],[1],[[]],20,<[],[1,1,1]>,[[96470,-434633],[-517473,434633],[-194623,238326],[91339,-238326]]>,<17,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,3,4],[1],[[[2,4,1,3]]],20,<[],[1126964,55862,2805,51,1]>,[[874359674376563259189912,20382323087071255283527,53742155255798365991026,-104430778962971824823471],[-913941077075613618233009,-35010647662202451140100,59457984623380614078495,73275214880908318971074],[39581402699050359043085,14628324575131195856572,-113200139879178980069521,31155564082063505852397],[13,1,0,0]]>,<431,4,2,[[3,4,2,1]],[[1,2,3,4],[2,1,4,3],[3,4,2,1],[4,3,1,2]],[3,4,2,1],[1,2,4,3],[1],[[[2,1,4,3]]],20,<<[],[7,430,1]>,[[-505559273875573787033741584457816742898102012978462,17499413048482879319448455662039148785419276661471461],[9414347219026791221252527210129902122397599586781190,-16682296679758085685536575846015446335809121500919139],[1,0]]>,[[[-9414347219026791221252527210129902122397599586780849,16682296679758085685536575846015446335809121500919535],[-1,0]],[[341,396],[1,0]],[[-14148383878000276285450296296190125337181884399062392,3073622977424663632005110354451490861725205457047158],[3860294703380163633315537422641813127206392976192,-2490020601270877908316100434158187829450206116753]],[[23562731097027067506702823506320027459579483985842901,-19755919657182749317541686200466937197534326957967089],[-3860294703380163633315537422641813127206392976192,2490020601270877908316100434158187829450206116753]]]>,<12527,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[2757432262374551272477656474027975871591455520157926825954040459729633813357279051,219827266495258296698289918947400695515807060047445138418979433377848955309482267,147504195420594696374509230029402041527310802423182042217389181134574076766684,329457447139602314767371313286959943486802502766812312344627188524786538449496]>*] [x,0,x^2-x-4,0] [1,2,2,4] <[1],[2,4],[3]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,17,431,12527],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,1]>,<1,17*431,4,[[1,0],[-1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[2,17,431,12527],[2,5,5,1],0,[-0.7882054380-0.6154122094*i,0.4446115787-0.2116219990*i,0.7766657555-0.1246916571*i],<"1.17_431.4t1.1",1>,[4,1]>,<1,17,1,[[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,17,431,12527],[1,5,3,1],1,[1.000000000,1.016084834,1.126461493],<"notfaithful",0>,[4,1]>,<1,17*431,4,[[1,0],[-1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[2,17,431,12527],[2,5,5,1],0,[-0.7882054380+0.6154122094*i,0.4446115787+0.2116219990*i,0.7766657555+0.1246916571*i],<"1.17_431.4t1.1",2>,[4,1]>]
x^5-2*x^4-35*x^3-49*x^2+470*x-873 17^3*431^2 1 2 20 "F5" [[2,1,4,3,5],[4,3,1,2,5],[5,4,1,3,2]] [<1,1,[1,2,3,4,5]>,<2,5,[2,1,4,3,5]>,<4,5,[4,3,1,2,5]>,<4,5,[3,4,2,1,5]>,<5,4,[5,4,1,3,2]>] [[1,1,1,1,1],[1,2,2],[1,4],[5]] 13 x^2+12*x+2 16 [[298614059397524398,-175755048452242515],[-53303749863685643,41943085133374742],[-100114351344551261,0],[-253991795908284786,175755048452242515],[108795837718997294,-41943085133374742]] 2 [2,4,4,4,3,2,1,2,3,4,3,3,3,1,2,2,2,3,2,3,3,4,5,2,4,2,2,3,3,4,5,3,2,4,1,2,5,3,3,4,2,4,2,4,3,3,4,2,3,2,3,2,3,2,5,2,3,2,4,1,3,2,5,3,4,4,5,4,3,5,5,5,4,2,4,5,2,3,4,2,4,2,3,2,4,5,3,5,2,5,2,4,4,2,4,3,2,3,5,4,4,2,2,2,4,2,5,2,2,4,4,5,3,4,2,3,4,5,4,5,2,3,4,3,4,5,4,4,2,2,5,3,4,2,5,5,2,3,2,4,4,3,3,3,2,4,3,4,5,5,3,4,2,4,3,3,5,4,2,4,3,5,5,2,2,4,3,3] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[1,4],"RES",<[1],x^2>,[<x^5-148*x^4-55620*x^3+1640839*x^2+9326287498*x-2390829008236,3>,<x^5-148*x^4-55620*x^3-13247625*x^2-8699114320*x-1169546330736,4>]*],[*[5],"CYC",0,5*]] [*<2,2,1,[[2,1,3,5,4]],[[1,2,3,4,5],[2,1,3,5,4]],[2,1,3,5,4],[1,2],[1],[[]],20,<[],[1,1,1]>,[[-170908,-211195],[40287,211195],[-15549,0],[-100779,-85586],[-15193,85586]]>,<17,4,4,[[1,3,5,2,4]],[[1,2,3,4,5],[1,5,4,3,2],[1,3,5,2,4],[1,4,2,5,3]],[1,2,3,4,5],[1,2,3,4],[1],[[[1,3,5,2,4]]],20,<[],[-1394511824294505803225855,221570036012446492517418,915567229966484143493874,350160051996419254722851,1]>,[[350160051996419254722789,0,0,0],[-1884699138661642127076549,70154642922529699200128,113358938290540362602544,-51242477335044870654768],[-1988537585368354720949132,-2239411329881133971342,85677316115247656612217,18001548337747803962059],[-541154734613994929098723,-67915231592648565228787,40036181279363305632392,33240928997297066692709],[16,1,0,0]]>,<431,4,2,[[1,4,5,3,2]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,3,2],[1,5,4,2,3]],[1,4,5,3,2],[1,2,3,4],[1],[[[1,3,2,5,4]]],20,<<[],[7,430,1]>,[[-15516996219180100799373089137334030199378224785873940,-7363467686656361870309533493356470436795845431182548],[5610136979046539659710696262178574636615713908783621,-14687078933729059095411030461180504718423328570719414],[1,0]]>,[[[15127491592949544007409292201427763263898425135717507,0],[0,0]],[[-5610136979046539659710696262178574636615713908783604,14687078933729059095411030461180504718423328570719508],[-1,0]],[[17,94],[1,0]],[[1333344227223018889625801301654771270790533070825152,2614842241724711012383449100270273699213750371221605],[5629149576715377665607265235823207075554276347939,-8967040787832371804063238092706106048461647495436]],[[-10850698841126023237324397240903959898073244297759070,-17301921175453770107794479561450778417637078941941207],[-5629149576715377665607265235823207075554276347939,8967040787832371804063238092706106048461647495436]]]>,<461,2,1,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,3,2,5,4],[1,2],[1],[[]],20,<[],[2,460,1]>,[[34956437044234242538275039486442688016262899371128152,0],[-59756352040758092584033670738588660371066816379386352,71789316765770671103927562693731263310917765370101425],[-5456500398085460892376737037163818884846168779878476,-71789316765770671103927562693731263310917765370101425],[-55526866386071105656500938402221316321087852020169,54514734829840050613841352343070173420870285457316],[143748959274919867657023447928468366294321674067613,-54514734829840050613841352343070173420870285457316]]>*] [x,x^2-x-4,x^4-x^3+1830*x^2+x+791317,x^4-x^3+1830*x^2+x+791317,0] [1,2,2,4,5] <[1],[2],[3,4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,17,37,431,461,541],[1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,3]>,<1,17,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,17,37,431,461,541],[1,6,3,3,1,3],1,[1.000000000,1.016084834,1.126461493],<"notfaithful",0>,[5,3]>,<1,17*431,4,[[1,0],[-1,0],[0,-1],[0,1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[-1,0]],[[1,0]]],[2,17,37,431,461,541],[2,6,3,6,2,4],0,[-0.7882054380+0.6154122094*i,0.4446115787+0.2116219990*i,0.7766657555+0.1246916571*i],<"notfaithful",0>,[5,3]>,<1,17*431,4,[[1,0],[-1,0],[0,1],[0,-1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[-1,0]],[[1,0]]],[2,17,37,431,461,541],[2,6,3,6,2,4],0,[-0.7882054380-0.6154122094*i,0.4446115787-0.2116219990*i,0.7766657555-0.1246916571*i],<"notfaithful",0>,[5,3]>,<4,17^3*431^2,1,[[4],[0],[0],[0],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1]],[[1],[0],[-1]]],[2,17,37,431,461,541],[2,6,3,7,2,3],1,[0,0,0],<"4.17e3_431e2.5t3.1",1>,[5,3]>]
x^6+15*x^4-112*x^3+9*x^2-84*x+112 2^4*3^7*7^3*29^2 2 2 12 "D12" [[5,6,4,3,1,2],[2,1,3,4,6,5],[1,4,6,2,5,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[5,6,4,3,1,2]>,<2,3,[2,1,3,4,6,5]>,<2,3,[6,5,4,3,2,1]>,<3,2,[4,1,6,2,3,5]>,<6,2,[3,5,2,6,4,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 17 x^2+16*x+3 9 [[46656871159,58465314364],[12016152027,0],[-45491345512,55297437366],[-58673023186,-58465314364],[18452668608,-55297437366],[27038676904,0]] 3 [4,1,5,3,4,4,3,4,6,2,4,3,3,1,5,4,3,6,3,2,2,5,3,3,2,3,6,2,1,6,5,5,6,6,4,3,6,5,3,5,6,4,4,3,4,6,5,2,3,2,4,6,4,5,1,4,3,4,5,4,6,3,4,1,4,6,5,3,6,4,1,4,4,5,1,3,6,4,4,6,3,3,6,6,2,4,6,1,3,3,5,1,3,4,3,5,5,5,6,3,3,4,1,6,3,6,3,1,4,6,4,5,6,4,3,6,6,3,2,4,4,5,3,2,6,4,5,3,4,6,5,4,5,3,1,6,3,6,3,6,2,4,5,4,6,1,6,5,4,6,5,3,3,5,5,4,3,5,4,1,4,4,1,5,4,1,3,6] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,3*],[*[2,2,2],"RES",<[1],x^2>,[<x-84,2>,<x^3+189*x+5292,4>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,4,2,[[1,2,4,3,6,5],[2,1,6,5,4,3]],[[1,2,3,4,5,6],[2,1,6,5,4,3],[1,2,4,3,6,5],[2,1,5,6,3,4]],[2,1,6,5,4,3],[1,4,3,2],[2],[[[1,2,4,3,6,5]]],20,<<[],[1,1,1]>,[[-212118,-160358],[-252248,-500002],[1,0]]>,[[[9896,24284],[0,0]],[[-14388,-24284],[0,0]],[[0,1],[1,0]],[[252248,-24285],[-1,0]],[[49333,-237475],[237480,-49333]],[[227199,261759],[-237480,49333]]]>,<3,6,6,[[5,6,1,2,3,4],[2,1,6,5,4,3]],[[1,2,3,4,5,6],[2,1,6,5,4,3],[5,6,1,2,3,4]],[1,2,3,4,5,6],[1,4,5],[1,2],[[[5,6,1,2,3,4],[2,1,6,5,4,3]],[[5,6,1,2,3,4]]],20,<[],[1149,-24885,163581,-65988,17550,18,1]>,[[314240,79686135,55624523,67053597,74031155,97896533],[-167807182,85875477,63787730,85313004,34921415,68264977],[-154257508,13391388,47281691,123120269,75231587,107990915],[-185499310,64613103,22597085,84567239,104133872,120965104],[153943268,36062640,26233949,68106460,109017584,52392878],[-34113997,107791746,42755348,88400083,119225039,69050245]]>,<7,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,4,3,2],[1],[[[2,1,4,3,6,5]]],20,<<[],[3,6,1]>,[[11541651808934898,0],[-23624956947672171,0],[1,0]]>,[[[23624956947672171,0],[-1,0]],[[0,0],[1,0]],[[36815348911541971,-14325639128690010],[1600459955882613,-1366329212267986]],[[-24058584455079012,35814097821725025],[-1600459955882613,1366329212267986]],[[-36815348911541971,14325639128690010],[-1600459955882614,1366329212267986]],[[433627507406841,-35814097821725025],[1600459955882614,-1366329212267986]]]>,<29,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,2,3,4],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,24,1]>,[[-76825212967596998057059748330,-42793682170952075746535688949],[-42429369693526566470540291418,-34179804182073050093326326659],[1,0]]>,[[[-42429369693526566470540291444,-34179804182073050093326326689],[0,0]],[[69907626071787622978144987488,34179804182073050093326326689],[0,0]],[[42429369693526566470540291431,34179804182073050093326326674],[-1,0]],[[13,15],[1,0]],[[67289696201000714720954534998,31912178922015989935719084148],[714573407881049385290377812,-194754767951162196624920585]],[[39797253878321415498687117915,-66091983104089040029045410837],[-714573407881049385290377812,194754767951162196624920585]]]>,<43,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[-69687073331677163176069941135305,200715211301642023308418041662085,103594578460093569542471784592396,142280579181100015598849480642047,-180192139243927633457575049085,3438893556200063881578523294607]>*] [x,x^2+609,x^2+29,x^2-x-5,x^3-3*x-114,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,29,43],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,2^2*3*7*29,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,7,29,43],[7,7,7,7,1],1,[1.000000000,1.018430069,1.021441472],<"notfaithful",0>,[6,3]>,<1,2^2*29,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,29,43],[7,1,2,7,1],1,[1.000000000,1.750137331,1.161305134],<"notfaithful",0>,[6,3]>,<1,3*7,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,29,43],[2,7,7,2,1],1,[1.000000000,0.6838072478,0.8204663809],<"notfaithful",0>,[6,3]>,<2,2^2*3^3*7*29,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,7,29,43],[7,8,7,7,1],1,[1.000000000,1.937184431,1.307253497],<"notfaithful",0>,[6,3]>,<2,2^2*3^3*7*29,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[1]],[[1]]],[2,3,7,29,43],[7,8,7,7,1],1,[1.000000000,0.4874448435,0.7532802599],<"2.2e2_3e3_7_29.6t3.6",1>,[6,3]>]
