x^2-x+1353 -7*773 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[-42],[43]] 2 [2,1,1,1,1,1,2,1,2,2,1,1,1,2,2,2,1,2,1,2,1,1,2,1,2,1,2,2,2,1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,1,2,2,2,2,2,2,1,2,1,2,1,1,1,2,2,1,2,2,2,1,1,1,1,2,2,1,1,1,2,1,2,1,1,2,2,1,1,1,2,1,2,1,1,2,1,2,1,2,1,2,1,2,2,1,2,1,1,2,1,1,1,1,2,1,2,1,2,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,1,2,2,2,1,2,2,1,2,2,1,1,1,1,1,2,2,1,2,1,1,2,2,2,1,2,2,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<7,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[1365,7,1]>,[[-3,-1],[4,1]]>,<773,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[150735,773,1]>,[[-386,-1],[387,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[7,773],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,7*773,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[7,773],[3,3],1,[1.000000000,1.452078258,0.9487540100],<"1.7_773.2t1.1",1>,[2,1]>]
x^3-x^2-47*x+149 -2^2*13*1063 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 17 x-1 5 [[-136543],[566975],[-430431]] 2 [2,2,3,2,2,1,1,2,3,2,3,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,3,3,1,3,2,2,2,2,3,3,3,3,3,2,3,2,1,3,1,2,3,3,2,3,2,2,2,2,2,2,1,3,3,2,2,3,2,2,3,2,2,1,2,2,2,1,2,3,1,2,3,1,2,2,2,3,1,2,2,1,2,3,2,2,2,1,3,2,2,2,3,2,3,3,1,3,2,2,2,2,3,2,2,3,2,2,2,2,1,3,1,3,3,3,3,2,3,2,3,2,1,2,2,3,3,3,2,2,2,1,3,1,1,3,1,2,3,2,1,2,2,3,2,2,2,3,2,2,2,2,2,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,6,3,[[2,3,1],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,3,2],[1,2,3],[1],[[[2,3,1]]],20,<<[],[1,1,1]>,[[102,0],[-46,0],[2,0],[1,0]]>,[[[1,0],[1,0],[0,0]],[[386559,-275458],[519886,515485],[490271,456254]],[[-386559,275458],[4401,8803],[34017,68034]]]>,<13,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-5920209817403300325114,7916551307498271951721,1]>,[[7916551307498271951716,0],[-7916551307498271951718,-1],[3,1]]>,<1063,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-157645269867384126909881014686011916481675984607013141764924,-1603559422011145598163195101758307414272307558799468351163646,1]>,[[-1603559422011145598163195101758307414272307558799468351164777,0],[1603559422011145598163195101758307414272307558799468351164212,-1],[566,1]]>*] [x,x^2-x+3455,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,13,1063],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,13*1063,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,13,1063],[2,4,4],1,[1.000000000,0.4275939452,0.7285263683],<"notfaithful",0>,[3,2]>,<2,2^2*13*1063,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,13,1063],[4,5,5],1,[1.000000000,1.075848881,0.9823066554],<"2.2e2_13_1063.3t2.1",1>,[3,2]>]
x^4-2*x^3-3*x^2+4*x+9 2^4*5^2*7*23 0 2 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 127 x-1 5 [[-9060168562],[-9969109684],[9969109685],[9060168563]] 3 [3,4,1,1,5,5,3,3,1,2,5,5,4,4,4,5,5,2,4,3,5,5,2,2,3,4,2,4,4,5,1,5,5,5,4,3,3,1,4,5,3,1,5,3,3,3,3,4,1,2,3,3,1,3,5,4,4,5,3,4,2,3,4,5,3,3,3,5,1,4,5,5,1,5,5,2,4,5,4,4,3,4,5,3,5,2,2,5,4,2,1,3,2,3,3,2,4,2,1,2,2,5,1,4,5,5,4,5,3,4,4,5,5,3,5,4,2,4,3,5,1,3,3,1,5,4,4,5,2,3,3,4,5,5,4,1,3,2,3,1,5,1,2,4,4,3,5,5,5,1,3,1,2,4,4,5,5,4,3,2,2,5,1,3,5,2,3,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+4,2>,<x^2-10*x-136,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[2,1,4,3],[4,3,2,1]],[[1,2,3,4],[2,1,4,3],[4,3,2,1],[3,4,1,2]],[4,3,2,1],[1,3,3,2],[2],[[[2,1,4,3]]],20,<<[],[1,1,1]>,[[-446334,439408],[304582,-439408],[1,0]]>,[[[0,1],[1,0]],[[219706,-84879],[-1,0]],[[1,-1],[-1,0]],[[-219705,84879],[1,0]]]>,<5,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[46663320347820,13750416274140,1]>,[[-13750416274136,-1],[4,1],[-3,-1],[13750416274137,1]]>,<7,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-3261264624822169,7,1]>,[[19109000822031475,0],[-19109000822031474,0],[-3,-1],[4,1]]>,<23,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-541567678504597692629656883,23,1]>,[[-644099553268029861749652005,0],[644099553268029861749652006,0],[-11,-1],[12,1]]>*] [x,x^2+5,x^2-x-40,x^2+805,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,7,23],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^2*5,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,7,23],[6,6,1,1],1,[1.000000000,1.404962946,1.128043325],<"notfaithful",0>,[4,3]>,<1,7*23,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,7,23],[1,1,6,6],1,[1.000000000,1.586762750,1.236804044],<"notfaithful",0>,[4,3]>,<1,2^2*5*7*23,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,7,23],[6,6,6,6],1,[1.000000000,0.8858127346,0.9093739553],<"notfaithful",0>,[4,3]>,<2,2^2*5*7*23,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1],[-1]]],[2,5,7,23],[6,7,7,7],1,[1.000000000,0.9912652828,0.8599625056],<"2.2e2_5_7_23.4t3.1",1>,[4,3]>]
x^4+7*x^2-10*x+6 2^4*5^2*7*23 0 2 8 "D8" [[3,4,1,2],[1,2,4,3]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[2,1,3,4]>,<4,2,[4,3,1,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 83 x-1 5 [[1289385418],[-16052929],[1223856816],[1441851338]] 3 [1,4,1,4,5,5,3,3,4,2,5,5,4,4,4,5,5,2,4,3,5,5,1,2,3,4,1,4,4,5,2,5,5,5,4,3,3,2,4,5,3,1,5,3,3,3,3,4,2,2,3,3,1,3,5,4,4,5,3,4,1,3,4,5,3,3,3,5,2,4,5,5,2,5,5,1,4,5,4,4,3,4,5,3,5,1,2,5,4,1,2,3,1,3,3,1,4,2,2,2,1,5,2,4,5,5,4,5,3,4,4,5,5,3,5,4,1,4,3,5,1,3,3,2,5,4,4,5,1,3,3,4,5,5,4,1,3,1,3,1,5,1,1,4,4,3,5,5,5,2,3,1,1,4,4,5,5,4,3,2,1,5,2,3,5,1,3,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+22,2>,<x^2+50*x-824,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[2],[[[2,1,4,3]]],20,<[],[466462,-120086,1]>,[[0,1],[120086,-1],[21851,120206],[120207,-120206]]>,<5,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[20552395997820,41720012117800,1]>,[[-41720012117797,-1],[3,1],[-29553530179528,-5240021925702],[-24093889343303,5240021925702]]>,<7,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[3,6,1]>,[[-13045058499288690,0],[-3261264624822169,0],[1,0]]>,[[[-21443617639761038,-19903039492051983],[0,0]],[[18182353014938859,19903039492051983],[0,0]],[[3261264624822174,0],[-1,0]],[[5,0],[1,0]]]>,<23,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[5,21,1]>,[[548716774924759590209545334,0],[-541567678504597692629656975,0],[1,0]]>,[[[324781232716385658624417286,138442189298664540609637466],[0,0]],[[849806920113602991669820902,-138442189298664540609637466],[0,0]],[[541567678504597692629656994,0],[-1,0]],[[19,0],[1,0]]]>*] [x,x^2+5,x^2-x-40,x^2+805,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,7,23],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^2*5,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,7,23],[6,6,1,1],1,[1.000000000,1.404962946,1.128043325],<"notfaithful",0>,[4,3]>,<1,7*23,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,7,23],[1,1,6,6],1,[1.000000000,1.586762750,1.236804044],<"notfaithful",0>,[4,3]>,<1,2^2*5*7*23,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,7,23],[6,6,6,6],1,[1.000000000,0.8858127346,0.9093739553],<"notfaithful",0>,[4,3]>,<2,2^2*5*7*23,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1],[1]]],[2,5,7,23],[6,6,7,7],1,[1.000000000,2.121037148,1.371502176],<"2.2e2_5_7_23.4t3.2",1>,[4,3]>]
x^4-2*x^3-2*x^2-22*x+61 2^4*5^2*7*23 0 2 8 "D8" [[2,1,4,3],[3,2,1,4]] [<1,1,[1,2,3,4]>,<2,1,[3,4,1,2]>,<2,2,[2,1,4,3]>,<2,2,[1,4,3,2]>,<4,2,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 61 x-1 5 [[401988597],[-211676260],[386518125],[267765841]] 3 [2,4,2,4,5,5,3,3,1,2,5,5,4,4,4,5,5,1,4,3,5,5,1,1,3,4,1,4,4,5,1,5,5,5,4,3,3,1,4,5,3,2,5,3,3,3,3,4,2,1,3,3,2,3,5,4,4,5,3,4,1,3,4,5,3,3,3,5,1,4,5,5,2,5,5,1,4,5,4,4,3,4,5,3,5,2,2,5,4,2,2,3,2,3,3,1,4,1,2,2,2,5,2,4,5,5,4,5,3,4,4,5,5,3,5,4,1,4,3,5,2,3,3,1,5,4,4,5,1,3,3,4,5,5,4,2,3,1,3,1,5,1,2,4,4,3,5,5,5,1,3,2,2,4,4,5,5,4,3,1,2,5,1,3,5,1,3,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+38,2>,<x^2+32*x-388,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,2,3],[2],[[[2,1,4,3]]],20,<<[],[1,1,1]>,[[108784,429486],[-467386,113802],[1,0]]>,[[[1,0],[1,0]],[[-56901,-113802],[-1,0]],[[-115455,-19000],[-44895,66401]],[[-89787,-129342],[44895,-66401]]]>,<5,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,2,3],[1],[[[2,1,4,3]]],20,<<[],[2,4,1]>,[[-46099848842905,41817129359175],[19358160832225,9679080416115],[1,0]]>,[[[-19358160832221,-9679080416112],[-1,0]],[[4,3],[1,0]],[[38837052030197,39185875153072],[-2918706351511,2577450100445]],[[-19478891197978,-29506794736963],[2918706351511,-2577450100445]]]>,<7,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[3,6,1]>,[[9783793874466563,0],[3261264624822190,0],[1,0]]>,[[[31825074710625685,-16532607966465802],[0,0]],[[-28563810085803505,16532607966465802],[0,0]],[[-3261264624822184,0],[-1,0]],[[6,0],[1,0]]]>,<23,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[724473270146184222699505389,-541567678504597692629656998,1]>,[[-42917353561194215296357079,0],[-498650324943403477333299933,0],[541567678504597692629657006,-1],[8,1]]>*] [x,x^2+5,x^2-x-40,x^2+805,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,7,23],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^2*5,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,7,23],[6,6,1,1],1,[1.000000000,1.404962946,1.128043325],<"notfaithful",0>,[4,3]>,<1,7*23,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,7,23],[1,1,6,6],1,[1.000000000,1.586762750,1.236804044],<"notfaithful",0>,[4,3]>,<1,2^2*5*7*23,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,7,23],[6,6,6,6],1,[1.000000000,0.8858127346,0.9093739553],<"notfaithful",0>,[4,3]>,<2,2^2*5*7*23,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1],[-1]]],[2,5,7,23],[6,6,6,7],1,[1.000000000,0.5807862235,0.7638747051],<"2.2e2_5_7_23.4t3.3",1>,[4,3]>]
x^4-2*x^3+10*x^2+16*x+24 2^4*5^2*7*23 0 2 8 "D8" [[3,4,1,2],[1,2,4,3]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[2,1,3,4]>,<4,2,[4,3,1,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 61 x-1 5 [[243841292],[-299930871],[-163745685],[219835266]] 3 [1,4,2,1,5,5,3,3,4,2,5,5,4,4,4,5,5,1,4,3,5,5,2,1,3,4,2,4,4,5,2,5,5,5,4,3,3,2,4,5,3,2,5,3,3,3,3,4,1,1,3,3,2,3,5,4,4,5,3,4,2,3,4,5,3,3,3,5,2,4,5,5,1,5,5,2,4,5,4,4,3,4,5,3,5,1,2,5,4,1,1,3,1,3,3,2,4,1,1,2,1,5,1,4,5,5,4,5,3,4,4,5,5,3,5,4,2,4,3,5,2,3,3,2,5,4,4,5,2,3,3,4,5,5,4,2,3,2,3,1,5,1,1,4,4,3,5,5,5,2,3,2,1,4,4,5,5,4,3,1,1,5,2,3,5,2,3,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-24,2>,<x^2-44*x-160,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[2],[[[2,1,4,3]]],20,<[],[17310,234546,1]>,[[32766,-32764],[12086,32764],[86224,-83247],[65534,83247]]>,<5,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,2,3],[1],[[[2,1,4,3]]],20,<<[],[2,4,1]>,[[22558484847395,-9088065068050],[43660888206800,-25853271716910],[1,0]]>,[[[-43660888206800,25853271716911],[-1,0]],[[0,1],[1,0]],[[-22301409948974,47317931667399],[6674603696129,-1248177657510]],[[-29405133484849,22196228256314],[-6674603696129,1248177657510]]]>,<7,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[26090116998577464,3261264624822190,1]>,[[-9976001920238498,0],[13237266545060678,0],[-3261264624822184,-1],[6,1]]>,<23,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[5,21,1]>,[[-267209291042217897524884469,0],[-541567678504597692629656998,0],[1,0]]>,[[[236390216127214868429412445,211745703496580957873155824],[0,0]],[[-777957894631812561059069457,-211745703496580957873155824],[0,0]],[[541567678504597692629657006,0],[-1,0]],[[8,0],[1,0]]]>*] [x,x^2+5,x^2-x-40,x^2+805,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,7,23],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^2*5,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,7,23],[6,6,1,1],1,[1.000000000,1.404962946,1.128043325],<"notfaithful",0>,[4,3]>,<1,7*23,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,7,23],[1,1,6,6],1,[1.000000000,1.586762750,1.236804044],<"notfaithful",0>,[4,3]>,<1,2^2*5*7*23,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,7,23],[6,6,6,6],1,[1.000000000,0.8858127346,0.9093739553],<"notfaithful",0>,[4,3]>,<2,2^2*5*7*23,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1],[1]]],[2,5,7,23],[6,7,6,7],1,[1.000000000,1.913560000,1.319482318],<"2.2e2_5_7_23.4t3.4",1>,[4,3]>]
x^4-2*x^3-3*x^2+4*x-94 -2^6*1487 2 1 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 31 x-1 5 [[5372157],[-9498262],[9498263],[-5372156]] 4 [1,3,5,1,3,5,2,5,2,5,1,3,4,5,1,5,5,5,3,2,2,4,3,4,2,5,2,3,5,1,1,5,4,3,5,4,5,3,2,5,3,3,4,4,5,4,3,2,3,5,2,2,1,5,4,4,3,1,3,4,3,3,5,4,2,5,5,4,5,3,4,4,2,5,5,4,3,5,4,4,3,5,4,4,2,3,1,1,3,4,3,4,1,5,5,2,5,4,5,3,3,3,5,4,3,4,5,1,4,4,2,3,4,5,4,4,5,1,5,5,3,4,3,5,3,3,5,4,4,5,5,4,4,3,4,2,5,5,3,4,5,5,4,3,5,4,3,1,3,2,5,1,3,4,5,4,4,4,4,3,3,1,4,3,1,4,4,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+4,2>,<x^2-10*x+1512,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[3],[[[2,1,4,3]]],20,<[],[-34658,-171712,1]>,[[0,1],[171712,262143],[-171711,1],[1,262143]]>,<7,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[2200156391014035,3603180954658627,-2200156391014034,-3603180954658626]>,<1487,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[543538816929085104767990833745327221580177928733393876474451910,1487,1]>,[[-83590522302077026080337366221464465484183875294808263072070725,0],[83590522302077026080337366221464465484183875294808263072070726,0],[-743,-1],[744,1]]>*] [x,x^2-2,x^2-x+372,x^2+2974,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,1487],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,7,1487],[6,1,1],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[4,3]>,<1,1487,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,7,1487],[1,1,6],1,[1.000000000,3.014366902,1.478991445],<"notfaithful",0>,[4,3]>,<1,2^3*1487,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,7,1487],[6,1,6],1,[1.000000000,1.382581153,0.9653685408],<"notfaithful",0>,[4,3]>,<2,2^3*1487,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[2,7,1487],[6,1,6],1,[1.000000000,2.463278757,1.392412142],<"2.2e3_1487.4t3.1",1>,[4,3]>]
