x^2-x+1351 -3*1801 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[7280],[-7279]] 2 [2,1,2,1,1,2,2,2,1,1,2,1,1,1,1,2,1,2,1,1,1,2,1,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,1,2,2,1,1,2,1,1,2,2,1,2,2,1,2,1,1,2,2,1,1,2,1,2,2,2,2,2,2,1,2,1,1,2,1,2,1,2,1,1,1,2,2,1,2,2,1,1,1,2,1,2,1,2,1,2,1,1,2,2,1,2,1,1,2,1,1,2,2,1,1,1,1,2,2,2,1,2,2,1,2,1,1,2,1,1,1,2,2,2,2,1,1,2,1,2,2,2,1,1,2,2,2,1,1,1,2,1,2,2,1,2,1,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[1353,3,1]>,[[-1,-1],[2,1]]>,<1801,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[812251,1801,1]>,[[-900,-1],[901,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[3,1801],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,3*1801,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[3,1801],[3,3],1,[1.000000000,0.6838366478,0.7855457875],<"1.3_1801.2t1.1",1>,[2,1]>]
x^4-x^3-93*x^2-272*x+63 7^2*2549^2 4 0 12 "A4" [[2,3,1,4],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<3,4,[2,3,1,4]>,<3,4,[3,1,2,4]>] [[1,1,1,1],[1,3],[2,2]] 211 x-1 5 [[106854222691],[72254347328],[-56509942272],[-122598627746]] 1 [4,3,4,1,3,2,3,4,4,2,3,4,2,2,4,3,3,4,3,2,3,4,2,4,2,3,4,4,3,2,2,4,3,2,4,3,3,4,2,4,3,2,4,3,2,3,1,1,3,4,4,1,3,2,4,3,3,4,3,1,3,2,2,3,4,4,4,2,3,2,3,4,3,4,2,4,3,4,4,3,2,1,3,1,4,4,2,4,2,2,4,3,3,2,4,2,4,3,4,4,1,3,3,4,3,3,2,4,3,2,4,3,1,3,2,3,2,3,4,2,3,2,4,3,4,2,4,4,1,4,3,2,4,1,4,1,3,3,2,3,1,4,3,1,3,2,2,3,4,4,4,2,2,4,3,1,4,4,2,3,4,2,1,4,3,3,3,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,3],"ALT",[1,3,4,2],[<x-231959,4>,<x+231959,3>]*],[*[2,2],"CYC",0,2*]] [*<7,3,3,[[1,4,2,3]],[[1,2,3,4],[1,4,2,3],[1,3,4,2]],[1,2,3,4],[1,3,4],[1],[[[1,4,2,3]]],20,<[],[-1169342160634424,-24796185943728556,-34336057715015245,1]>,[[-34336057715015259,-34196685556119429,22797790370746286],[-2317904539624529,1974456632743949,2664338977191994],[36653962254639784,-1974456632743950,-2664338977191994],[5,1,0]]>,<13,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,2],[1],[[]],20,<[],[2,12,1]>,[[-8192199193147341192661,2263562922827690101854],[2654973282681976462693,-2263562922827690101854],[-635431179536828532622,529099528653332766740],[324975928500408819883,-529099528653332766740]]>,<2549,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,2],[1],[[[2,1,4,3]]],20,<[],[-63122843813145592276468006917083797645611812824026110822116300756025,-40381385550017848448449167682416412298809860508180696152575151177170,1]>,[[40381385550017848448449167682416412298809860508180696152575151179602,-1],[2432,1],[-40720575356482510272683181343120895014085420193147115386415049312753,20161823498982105891119427201103096739192992811979329934656091068],[339189806464661824234013660704482715275559684966419233839898130720,-20161823498982105891119427201103096739192992811979329934656091068]]>*] [x,x^3-x^2-2*x+1,x^3-x^2-2*x+1,0] [1,2,3,4] <[1],[2,3],[4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,13,2549],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,4]>,<1,7,3,[[1,0],[1,0],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,7,13,2549],[4,5,1,1],0,[0.8959532197-0.4441484303*i,0.5377473805-0.1052975456*i,0.7992187436-0.1018472971*i],<"notfaithful",0>,[4,4]>,<1,7,3,[[1,0],[1,0],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,7,13,2549],[4,5,1,1],0,[0.8959532197+0.4441484303*i,0.5377473805+0.1052975456*i,0.7992187436+0.1018472971*i],<"notfaithful",0>,[4,4]>,<3,7^2*2549^2,1,[[3],[-1],[0],[0]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[-1]],[[1],[-1]]],[2,7,13,2549],[3,5,2,5],1,[0,0,0],<"3.7e2_2549e2.4t4.1",1>,[4,4]>]
x^8-2*x^7-8*x^6+6*x^5+17*x^4-14*x^3-14*x^2+10*x+5 2^8*5^4*269^2 4 2 192 "C2^3:S4" [[3,8,1,5,4,7,6,2],[3,6,1,5,4,2,8,7],[5,2,3,1,4,7,8,6],[1,2,3,5,4,6,8,7],[3,2,1,5,4,6,7,8],[2,1,6,7,8,3,4,5],[4,2,5,1,3,6,7,8]] [<1,1,[1,2,3,4,5,6,7,8]>,<2,3,[3,6,1,5,4,2,8,7]>,<2,4,[2,1,6,7,8,3,4,5]>,<2,6,[3,8,1,5,4,7,6,2]>,<2,6,[1,6,3,4,5,2,8,7]>,<2,12,[8,4,7,2,6,5,3,1]>,<2,12,[1,7,5,4,3,6,2,8]>,<3,32,[5,6,1,4,3,7,2,8]>,<4,12,[2,4,6,7,8,5,1,3]>,<4,12,[4,7,5,3,1,8,6,2]>,<4,12,[2,3,6,8,7,1,4,5]>,<4,24,[3,7,1,4,5,8,6,2]>,<4,24,[8,1,7,2,6,3,5,4]>,<6,32,[2,5,7,8,6,3,1,4]>] [[1,1,1,1,1,1,1,1],[1,1,1,1,2,2],[1,1,2,4],[1,1,3,3],[2,2,2,2],[2,6],[4,4]] 41 x^3+x+35 35 [[119760490297855681878877369887718412316857396708485847446,-6098112580579762302589831137447500957839872578518659073,43769668208364829768683180043452014870062446211149675689],[128521748905673633258819750643864457135351129897092404747,0,0],[-5494568585217713190480430279871777855576347019081659879,0,0],[92117575430984460954120446007550336911435016143583610247,28558605791632098546632609954571458934448218901769700104,-137784011937587656651709742341600956466846290810672796810],[59864068747997243266267933680982457982154884851088733267,-22460493211052336244042778817123957976608346323251041031,94014343729222826883026562298148941596783844599523121121],[-28522846981292548519651818269764681416238334997405881606,17084224700719459427947495253978825464283627465504220208,-125578228764583479762190265564126795336796794554462587897],[-135965678910312892127486201749658901863410611445403555090,-3233141136130991463633823923204956401476201739864807305,-6563860966822685107426767654366409550004876877520864722],[49897826785603444546048023208781413246977198210578734271,-13851083564588467964313671330773869062807425725639412903,132142089731406164869617033218493204886801671431983452619]] 5 [6,13,8,13,8,9,13,7,14,12,10,14,8,14,14,14,10,8,14,7,3,5,13,8,14,12,14,13,12,13,14,4,11,12,4,8,13,13,11,14,12,12,8,13,11,8,8,13,11,10,9,8,12,7,13,14,7,12,13,7,9,3,3,12,14,13,5,13,3,8,14,10,6,6,12,6,8,13,12,7,8,8,7,14,8,11,8,9,12,11,6,10,14,8,10,13,12,7,13,10,9,13,14,7,12,6,14,14,8,12,11,13,14,8,4,5,14,13,14,4,10,11,11,6,12,7,10,10,14,13,10,9,8,11,12,8,9,9,13,10,8,4,3,14,12,10,6,13,8,14,14,10,13,9,9,12,12,12,13,10,13,11,13,8,9,14,12,14] [[*[1,1,1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2,2],"RES",<[1],x^2>,[<x^6-116*x^5+3692*x^4+10144*x^3-1542288*x^2+821952*x+124279616,5>,<x^12-232*x^11+21976*x^10-1062528*x^9+25755184*x^8-200406528*x^7-2722032896*x^6+21230521344*x^5+797446921984*x^4-4627426621440*x^3-61533318612992*x^2+68398010974208*x+2179010846445568,7>]*],[*[1,1,2,4],"CYC",0,12*],[*[1,1,3,3],"CYC",0,8*],[*[2,2,2,2],"RES",<[1],x^2>,[<x^3-2*x^2-68*x-152,2>,<x^4-112*x^2+2592*x+29056,3>,<x^6-4*x^5-548*x^4-704*x^3+79792*x^2+499008*x+472896,4>,<x^12-416*x^10+9280*x^9+160768*x^8-2897920*x^7-6925312*x^6+918360064*x^5+2251534336*x^4-87754571776*x^3+269664337920*x^2+12587846926336*x+54898857279488,6>]*],[*[2,6],"CYC",0,14*],[*[4,4],"RES",<[1],x^2>,[<x^12-1552*x^10-800*x^9+1183616*x^8+1991680*x^7-522519552*x^6-1960919040*x^5+129997996032*x^4+833844838400*x^3-18268239298560*x^2-130881864335360*x+1818208749223936,9>,<x^12-8*x^11-328*x^10+2176*x^9+41136*x^8-167936*x^7-3549440*x^6-13532160*x^5+207531776*x^4+2947450880*x^3+7459198976*x^2-25837879296*x-89296646144,10>,<x^12-800*x^10-2304*x^9+477056*x^8+1778688*x^7-182639616*x^6-848683008*x^5+40300830720*x^4+209496932352*x^3-5020429762560*x^2-27421308813312*x+431296997687296,11>,<x^24-2432*x^22-1600*x^21+3004288*x^20+4910080*x^19-2485219328*x^18-7565004800*x^17+1536166744064*x^16+7438261944320*x^15-743179408932864*x^14-5166753691074560*x^13+283176561952292864*x^12+2613512921672581120*x^11-83469963603281444864*x^10-956322112437380710400*x^9+18623037042998196043776*x^8+247746820308565187624960*x^7-3108428419456109444595712*x^6-43893659529524555567595520*x^5+391914910463026354880249856*x^4+4865260738951013048527093760*x^3-36690476182495789343578259456*x^2-256284344396104067561407119360*x+1961885270336624228406883516416,13>]*]] [*<2,24,12,[[3,4,1,2,7,8,5,6],[1,3,4,2,5,7,8,6],[5,6,8,7,1,2,4,3]],[[1,2,3,4,5,6,7,8],[3,4,1,2,7,8,5,6],[5,6,8,7,1,2,4,3],[4,2,1,3,8,6,5,7],[8,7,5,6,4,3,1,2]],[5,6,8,7,1,2,4,3],[1,2,6,8,11],[1,2],[[[3,4,1,2,7,8,5,6],[1,3,4,2,5,7,8,6]],[[2,1,4,3,6,5,8,7],[3,4,1,2,7,8,5,6]]],20,<<[],[1,1,1]>,[[448190,520016],[-456588,-25632],[-241500,389092],[356450,-441020],[-339868,497580],[-132032,160184],[259880,-521962],[-103010,-26846],[-215216,89704],[-491192,453046],[-137180,10820],[-447898,-183058],[1,0]]>,[[[195450,-184075],[-236390,35878],[-97080,-103470],[-961,-136298],[-8480,207110],[130712,203250],[56369,-128946],[-119821,-153607],[-78544,169150],[149733,203090],[107978,213902],[-15191,-145973]],[[-60292,-13589],[-2528,-173858],[248554,168500],[100673,-47430],[-238977,-85464],[7200,-78168],[-183341,43124],[-150324,-40319],[170443,-48617],[196319,229924],[128727,-35492],[-101417,-7661]],[[-182408,-49565],[-8090,39596],[-66844,-193440],[169723,162214],[-19062,34451],[113476,-43264],[-218385,-104028],[-21285,197596],[88882,-55755],[-159129,33474],[-127548,-190913],[210716,-155448]],[[-89696,-26665],[247008,98384],[-84630,128410],[254853,21514],[-257769,-156097],[-251388,-81818],[-178931,189850],[-232858,-3670],[-180781,-64778],[-186923,57800],[-109157,12503],[-94108,-215206]],[[-147353,-15357],[241588,-229552],[-256552,-73576],[-133741,-239646],[-164522,52776],[234062,250432],[257792,-61558],[40013,-194711],[-126704,-133382],[251538,-187108],[-142952,-98830],[90761,-184925]],[[-61853,-243351],[49364,84312],[229392,90116],[-25617,178452],[-188899,-4170],[161544,177172],[38592,68032],[169514,225717],[-227048,235737],[85000,-209628],[-33338,256042],[-92870,-206883]],[[132743,-153587],[-25688,203400],[-22276,171364],[12423,-92012],[148444,-9047],[211556,99414],[-201660,-141476],[15907,130286],[-220317,-186992],[172024,-215358],[-154164,204710],[225595,-160769]],[[213411,161901],[259024,-58160],[49436,-187904],[146935,153206],[204977,-39559],[-82874,-2730],[-94724,135002],[-225434,-161292],[49781,84637],[15726,87806],[-193834,162366],[-223486,28289]]]>,<5,6,2,[[2,1,4,3,6,5,8,7],[1,2,7,8,3,4,5,6]],[[1,2,3,4,5,6,7,8],[2,1,4,3,6,5,8,7],[1,2,7,8,3,4,5,6],[1,2,5,6,7,8,3,4],[2,1,8,7,4,3,6,5],[2,1,6,5,8,7,4,3]],[1,2,7,8,3,4,5,6],[1,3,8,8,14,14],[1],[[[2,1,4,3,6,5,8,7]]],20,<<[],[3,3,0,1]>,[[-4780595251345,0,0],[39481910414530,0,0],[1,0,0]]>,[[[-39481910414530,0,0],[-1,0,0]],[[0,0,0],[1,0,0]],[[-23563972084994,-8964208998483,-5832612832948],[8501445236382,5479825835973,549465395600]],[[47511369312671,-11259686604923,-36457722775948],[-8501445236382,-5479825835973,-549465395600]],[[44883809510445,26948299117861,-19292437855541],[-6609804927870,1490311425765,-7006159686526]],[[-36794273741580,27856572846161,-30926828482761],[6609804927870,-1490311425765,7006159686526]],[[38351354957880,-17984090119378,25125050688489],[1242416698909,-6970137261738,6456694290926]],[[-30906377539890,-16596886241238,-27982880381916],[-1242416698909,6970137261738,-6456694290926]]]>,<11,3,1,[[5,6,1,2,3,4,7,8]],[[1,2,3,4,5,6,7,8],[5,6,1,2,3,4,7,8],[3,4,5,6,1,2,7,8]],[5,6,1,2,3,4,7,8],[1,8,8],[1],[[]],20,<[],[9,2,0,1]>,[[-104772034281697507759,-207153424133813555471,-10278880170890572337],[212209281189064270089,-35134470399855094946,-210643448751727971284],[-234089273181687315517,156350662579476256205,229108188120397076445],[-108517346782103702072,157286022732517267727,53374076469316056496],[65660725301854589347,50802761554337299266,-218829307949506504108],[30009714302024108984,-122151552332662172781,157269372282411914788],[26024995954337795490,0,0],[-8844243398621331142,0,0]]>,<19,2,1,[[5,6,3,4,1,2,7,8]],[[1,2,3,4,5,6,7,8],[5,6,3,4,1,2,7,8]],[5,6,3,4,1,2,7,8],[1,7],[1],[[]],20,<[],[2,18,1]>,[[-7128416842598618536656799,14019248417022068334600807],[10279766640981415039957587,12531149825336020658554267],[14176630500318412127818013,0],[7384764655904920041956737,0],[3654925853825858794017882,-14019248417022068334600807],[10258910530208792346114387,-12531149825336020658554267],[593819221857921935838590,0],[347992552707570033433185,0]]>,<269,4,2,[[1,2,3,4,6,5,8,7],[1,3,2,4,5,6,8,7]],[[1,2,3,4,5,6,7,8],[1,3,2,4,5,6,8,7],[1,2,3,4,6,5,8,7],[1,3,2,4,6,5,7,8]],[1,3,2,4,5,6,8,7],[1,7,7,5],[1],[[[1,2,3,4,6,5,8,7]]],20,<<[],[2,268,1]>,[[1429249988103102856275779641108146942614878559537,0],[-838993536508587722178106528314148499937720654514,0],[1,0]]>,[[[1574161160128829994952963210893853300152794030613,0],[0,0]],[[1073666373927945420038184587388794529928913943633,-1676719772606338149043297317686832119899871904441],[0,0]],[[1740369896921943468863923338712729354305432515307,1676719772606338149043297317686832119899871904441],[0,0]],[[-671687623051595650268256347810869204655908739212,0],[0,0]],[[838993536508587722178106528314148499937720654640,0],[-1,0]],[[126,0],[1,0]],[[1103077142382482339839979292253699809827533137916,-1869295700914873648795026127890798705862492224894],[-5097935427620742679381527972216616235472364134,-1348341357741101089578338313680316776804313723]],[[-1722666490892714121089304623886153892050966667420,1869295700914873648795026127890798705862492224894],[5097935427620742679381527972216616235472364134,1348341357741101089578338313680316776804313723]]]>*] [x,x^2-x-336,x^2-x-1,x^2-x-67,x^6-64*x^4-66*x^3+1024*x^2+2112*x-256,x^3-8*x-6,x^4-x^3+3*x^2-3*x+2,x^6-x^5+21*x^4-93*x^3+212*x^2-542*x-274,x^4-x^3+3*x^2-3*x+2,x^6-x^5+21*x^4-93*x^3+212*x^2-542*x-274,0,0,0,0] [1,2,2,2,6,3,4,8,5,9,11,12,13,14] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,11,19,251,269],[1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[8,41]>,<1,5*269,1,[[1],[1],[-1],[1],[1],[1],[-1],[1],[-1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,11,19,251,269],[1,15,1,3,3,15],1,[1.000000000,3.003096456,1.527055004],<"notfaithful",0>,[8,41]>,<1,5,1,[[1],[1],[-1],[1],[1],[-1],[1],[1],[-1],[1],[-1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,11,19,251,269],[3,15,1,1,1,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[8,41]>,<1,269,1,[[1],[1],[1],[1],[1],[-1],[-1],[1],[1],[-1],[-1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,11,19,251,269],[6,1,1,6,6,15],1,[1.000000000,0.6218932216,0.7426931342],<"notfaithful",0>,[8,41]>,<2,2^2*5^2*269,1,[[2],[2],[-2],[2],[2],[0],[0],[-1],[-2],[0],[0],[0],[0],[1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1]],[[1],[-1]]],[2,5,11,19,251,269],[15,15,8,6,6,16],1,[1.000000000,0.9969163293,0.9961853754],<"notfaithful",0>,[8,41]>,<2,2^2*269,1,[[2],[2],[2],[2],[2],[0],[0],[-1],[2],[0],[0],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,5,11,19,251,269],[15,8,8,6,6,16],1,[1.000000000,0.8453428443,0.9714573696],<"notfaithful",0>,[8,41]>,<3,2^2*269^2,1,[[3],[3],[3],[-1],[-1],[-1],[-1],[0],[-1],[-1],[-1],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1],[1]]],[2,5,11,19,251,269],[15,8,8,4,4,15],1,[1.000000000,1.020962744,0.9030699744],<"notfaithful",0>,[8,41]>,<3,2^2*5^3*269^2,1,[[3],[3],[-3],[-1],[-1],[1],[-1],[0],[1],[-1],[1],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1],[-1]],[[1]],[[1],[1]]],[2,5,11,19,251,269],[15,16,8,4,4,17],1,[0,0,0],<"notfaithful",0>,[8,41]>,<3,2^2*269,1,[[3],[3],[3],[-1],[-1],[1],[1],[0],[-1],[1],[1],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1],[-1]],[[1],[0],[-1]]],[2,5,11,19,251,269],[15,8,8,6,6,16],1,[1.000000000,1.069344125,1.153747437],<"notfaithful",0>,[8,41]>,<3,2^2*5^3*269,1,[[3],[3],[-3],[-1],[-1],[-1],[1],[0],[1],[1],[-1],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1],[1]],[[1]],[[1],[0],[-1]]],[2,5,11,19,251,269],[15,16,8,7,7,17],1,[1.000000000,1.187628687,0.9178466361],<"notfaithful",0>,[8,41]>,<6,2^8*5^3*269^3,1,[[6],[-2],[0],[2],[-2],[-2],[0],[0],[0],[0],[2],[0],[0],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[-2],[-1],[4],[-1],[-2],[1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-2],[3],[-4],[3],[-2],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[0],[-1],[0],[-1],[0],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1]],[[1],[0],[0],[-1]],[[1],[1],[-1],[-1]]],[2,5,11,19,251,269],[15,16,8,3,3,17],1,[0,0,0],<"6.2e8_5e3_269e3.12t108.1",1>,[8,41]>,<6,2^8*5^3*269^2,1,[[6],[-2],[0],[-2],[2],[0],[2],[0],[0],[-2],[0],[0],[0],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[-2],[-1],[4],[-1],[-2],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[-2],[-1],[4],[-1],[-2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[2],[3],[4],[3],[2],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[0],[-1],[0],[-1],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1]],[[1],[0],[0],[-1]],[[1],[-2],[0],[2],[-1]]],[2,5,11,19,251,269],[15,16,8,5,5,17],1,[0,0,0],<"6.2e8_5e3_269e2.8t41.1",1>,[8,41]>,<6,2^8*5^3*269^4,1,[[6],[-2],[0],[-2],[2],[0],[-2],[0],[0],[2],[0],[0],[0],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[-2],[-1],[4],[-1],[-2],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-2],[3],[-4],[3],[-2],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[0],[-1],[0],[-1],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1]],[[1],[0],[0],[-1]],[[1],[0],[-1]]],[2,5,11,19,251,269],[15,16,8,2,2,17],1,[0,0,0],<"6.2e8_5e3_269e4.12t108.1",1>,[8,41]>,<6,2^8*5^3*269^3,1,[[6],[-2],[0],[2],[-2],[2],[0],[0],[0],[0],[-2],[0],[0],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[-2],[-1],[4],[-1],[-2],[1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[-2],[-1],[4],[-1],[-2],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[2],[3],[4],[3],[2],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[0],[-1],[0],[-1],[0],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1]],[[1],[0],[0],[-1]],[[1],[1],[-1],[-1]]],[2,5,11,19,251,269],[15,16,8,3,3,17],1,[0,0,0],<"6.2e8_5e3_269e3.8t41.1",1>,[8,41]>]
