x^2-x+143 -571 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[-788],[789]] 2 [2,2,1,2,1,1,2,2,1,1,1,1,2,1,2,2,1,1,2,2,2,2,1,2,1,2,2,2,1,2,1,1,2,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,2,2,2,1,1,2,1,2,1,1,1,2,2,2,1,1,1,2,2,1,1,2,1,1,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,1,2,1,2,1,1,2,2,2,1,1,1,1,2,1,1,1,2,2,2,2,1,1,2,2,2,2,2,1,2,1,2,1,2,2,2,1,2,1,2,1,1,1,2,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<571,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[81653,571,1]>,[[-285,-1],[286,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[571],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,571,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[571],[3],1,[1.000000000,0.6573578037,0.7438983761],<"1.571.2t1.1",1>,[2,1]>]
x^4-x^3-5*x^2+20*x-17 -31*139^2 2 1 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 173 x-1 5 [[65095826727],[-35728126027],[57656142804],[67940048590]] 3 [4,5,4,4,3,3,3,4,5,5,3,5,4,3,2,3,4,3,2,4,5,5,5,3,4,4,4,4,4,4,3,2,5,5,2,3,4,4,3,1,5,3,4,4,5,3,4,3,2,3,4,3,3,5,4,5,3,3,3,4,2,1,4,4,3,4,5,5,5,2,5,4,3,4,2,3,3,4,5,3,4,4,2,5,4,4,3,3,3,5,4,4,5,5,3,4,5,2,5,4,4,3,4,3,5,2,3,4,4,3,2,5,2,3,3,3,5,5,2,4,4,5,5,4,4,4,3,3,4,4,5,5,4,5,5,4,3,3,3,3,2,5,3,5,5,2,1,1,5,5,4,3,3,4,4,3,2,5,2,5,5,5,3,2,4,3,3,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<31,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,3,3,2],[1],[[[1,2,4,3]]],20,<<[],[3,29,1]>,[[264435640430757941178792328270,0],[-23811377960250791000834834844,0],[1,0]]>,[[[282034749528884528267611371472,-304040914705142486240342718779],[0,0]],[[-305846127489135319268446206351,304040914705142486240342718779],[0,0]],[[23811377960250791000834834862,0],[-1,0]],[[18,0],[1,0]]]>,<139,4,2,[[3,4,2,1]],[[1,2,3,4],[2,1,4,3],[3,4,2,1],[4,3,1,2]],[3,4,2,1],[1,2,5,5],[1],[[[2,1,4,3]]],20,<<[],[2,138,1]>,[[-1625747598958683446693192491528683582888134,170039451134966384007869905812339874219188],[3509242822041772805136925007439055020474775,-2628230121898909852206480868011325292596068],[1,0]]>,[[[-3509242822041772805136925007439055020474766,2628230121898909852206480868011325292596120],[-1,0]],[[9,52],[1,0]],[[3292626145064181736719083141075856039622256,647019696209765583701990342313218277954156],[-19563346540983199985908373229286431444676,24116087160209198199623278748874828079063]],[[216616676977591068417841866363198980852502,-3275249818108675435908471210324543570550328],[19563346540983199985908373229286431444676,-24116087160209198199623278748874828079063]]]>*] [x,x^2-x+8,x^3+x-1,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[31,139],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,31,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[31,139],[6,3],1,[1.000000000,1.692740092,1.252979949],<"notfaithful",0>,[4,5]>,<2,31,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]]],[31,139],[6,3],1,[1.000000000,0.4313610546,0.7242255250],<"notfaithful",0>,[4,5]>,<3,31^2*139^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1]],[[1],[-1]]],[31,139],[6,7],1,[0,0,0],<"3.31e2_139e2.6t8.1",1>,[4,5]>,<3,31*139^2,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[0],[-1]],[[1],[1]]],[31,139],[6,7],1,[1.000000000,0.8992176724,0.9161144816],<"3.31_139e2.4t5.1",1>,[4,5]>]
x^3-39*x-160 -2^2*3^3*467 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 5 x-1 5 [[-315],[-188],[503]] 2 [1,1,1,2,2,3,2,3,1,3,3,2,2,2,3,2,1,2,3,1,2,3,3,2,3,1,3,2,1,2,2,2,2,2,2,2,3,2,2,2,1,2,2,3,3,2,3,2,1,3,2,3,3,3,3,2,1,3,3,3,2,3,3,2,2,2,2,2,2,3,1,2,3,3,1,2,2,2,3,2,2,3,2,3,1,3,2,2,2,1,1,3,3,2,3,1,3,3,1,3,3,2,2,3,1,2,3,3,2,1,3,3,1,2,2,2,3,2,2,3,2,3,2,2,3,3,2,3,3,3,2,3,2,2,3,2,3,3,3,2,1,3,2,1,3,2,2,2,3,2,3,3,3,2,3,2,2,2,1,2,1,3,1,2,2,1,1,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[2],[[[1,3,2]]],20,<[],[-105094,-278110,1]>,[[246176,524288],[1,1],[-246177,-1]]>,<3,6,6,[[3,1,2],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,2,3],[1,2,3],[1,2],[[[3,1,2],[1,3,2]],[[3,1,2]]],20,<[],[92156721,-758860722,892389471,-1339924041,-867663387,-381440220,1]>,[[221851615,-320160732,262732671,350752002,358802191,72055020],[192323815,-546580431,364354293,222102216,218082049,95125379],[-414175430,-295520304,147754014,201986760,197956738,220240090]]>,<467,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-4139602834662364853499310602905785398257207358344250,95228010057426749565783827042637914436943806402096894,1]>,[[95228010057426749565783827042637914436943806402096116,0],[-95228010057426749565783827042637914436943806402096505,-1],[389,1]]>*] [x,x^2+1401,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,467],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,2^2*3*467,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,467],[4,4,4],1,[1.000000000,1.175056748,1.020611385],<"notfaithful",0>,[3,2]>,<2,2^2*3^3*467,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,467],[4,5,4],1,[1.000000000,2.817508197,1.437157090],<"2.2e2_3e3_467.3t2.1",1>,[3,2]>]
x^5-5*x^3+5*x-210 5^5*13^2*53^2 1 2 20 "F5" [[5,1,2,3,4],[1,5,4,3,2],[1,4,2,5,3]] [<1,1,[1,2,3,4,5]>,<2,5,[1,5,4,3,2]>,<4,5,[1,4,2,5,3]>,<4,5,[1,3,5,2,4]>,<5,4,[5,1,2,3,4]>] [[1,1,1,1,1],[1,2,2],[1,4],[5]] 11 x^2+7*x+2 13 [[9731501263815,0],[-10900213764502,10971805489971],[-11758509060793,8603568271869],[-2938062676014,-8603568271869],[15865284237494,-10971805489971]] 2 [4,4,1,3,2,3,4,2,4,2,5,3,5,3,3,3,5,2,4,5,3,5,3,5,3,2,4,4,2,3,3,5,4,5,5,5,3,4,4,4,5,2,2,3,3,2,1,4,3,5,4,2,2,2,3,4,2,2,3,2,4,4,3,5,4,3,2,3,4,2,3,2,4,4,2,3,5,4,1,5,5,5,2,3,2,4,5,4,2,3,4,2,3,2,2,4,2,5,3,2,4,4,4,5,2,3,3,4,2,2,4,3,4,5,1,2,4,4,3,5,2,3,3,4,5,2,2,5,4,4,2,4,1,4,5,2,3,4,3,1,2,5,3,4,5,5,3,4,2,4,3,2,4,3,4,5,1,5,4,2,3,3,3,5,4,4,5,4] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[1,4],"RES",<[1],x^2>,[<x^5-125*x^3+3125*x-28938656250,3>,<x^5-125*x^3+3125*x-656250,4>]*],[*[5],"CYC",0,5*]] [*<2,4,1,[[1,5,4,2,3]],[[1,2,3,4,5],[1,3,2,5,4],[1,5,4,2,3],[1,4,5,3,2]],[1,5,4,2,3],[1,2,4,3],[1],[[]],20,<[],[1,1,0,0,1]>,[[-131246,0,0,0],[-29350,-29159,-24537,48190],[34346,64801,-23121,2046],[-319,58295,44497,-44174],[-4503,37135,3161,-6062]]>,<5,20,20,[[4,5,1,2,3],[1,3,5,2,4]],[[1,2,3,4,5],[1,5,4,3,2],[1,3,5,2,4],[1,4,2,5,3],[4,5,1,2,3]],[1,2,3,4,5],[1,2,4,3,5],[1,2],[[[4,5,1,2,3],[1,3,5,2,4]],[[4,5,1,2,3]]],20,<[],[40235257604355,20882849481050,10082965224250,-27577364988550,-19561334692595,32250828562825,-21381428385225,-4880882148550,10404406687230,2697400922025,34119196136800,23267637961125,-8619703231555,-22727861909940,20411605125745,31263836262425,-40249263749935,16597393150640,46332136574005,25,1]>,[[5940118555085,-7926177342580,8468524720730,1887531091395,-1582354260917,-771258013875,8696900684050,-1243015213655,-3031459341052,5070743830490,-441527986060,1156095493685,992064397774,-6582042586849,9361458481767,7701898114195,5587311513280,3715644986914,2170634705343,3775920452900],[-6170784666640,-2342959980075,7714560841775,-2238745465070,5544853520068,-4807428011206,8973682307240,-9393319761050,5147696571708,-567360338326,7892213747825,7863645066920,-4683881562016,4806216573888,-276010532894,-231092783966,-7368252714350,9059937593059,6383198971713,6752034187803],[-3934224293165,-5362055629370,2546444709400,631180654000,-807861737772,-4482202045417,-3278056114825,5553411031020,6923071947043,6120867335688,-3323644781820,8718165401375,5131462010334,6324917621300,-3254152765582,2056535954087,9357927063975,6828399612944,1094822593382,6915975476368],[2376049164310,-976078781665,-1204915748520,6357790935470,-8644583461547,-4052349686633,929930208230,-7156912611385,-9224935732077,3965158293867,6116629307630,-3212159155865,-5844550338531,1717714853317,-7958092115042,2651492180208,-735409457035,5826749746969,4714337107755,8557239645162],[1788841240410,-2466214594435,1548871804740,-6637757215795,5489945940168,-4960248570994,3751029243430,-6833649773055,185626554378,4484077206406,8829816040550,4547739522010,4404905492439,-6266806461656,2126796931751,6894652863601,-6841576405870,-6357245611761,4710492949932,-6927683434108]]>,<13,4,2,[[1,4,5,3,2]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,3,2],[1,5,4,2,3]],[1,4,5,3,2],[1,2,3,4],[1],[[[1,3,2,5,4]]],20,<<[],[2,12,1]>,[[-6781904397913070285977,2490458544868845226741],[352190703739345981003,5549024046862074002094],[1,0]]>,[[[-8869015830223797746535,0],[0,0]],[[-352190703739345980995,-5549024046862074002085],[-1,0]],[[8,9],[1,0]],[[-7487051846621440929975,-894146721174393262390],[-201180925580610902880,-155356845128055659703]],[[-2296705394296214781304,6443170768036467264466],[201180925580610902880,155356845128055659703]]]>,<53,4,2,[[1,4,5,3,2]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,3,2],[1,5,4,2,3]],[1,4,5,3,2],[1,2,3,4],[1],[[[1,3,2,5,4]]],20,<<[],[2,49,1]>,[[12287721101922695808797851295942526,1125398500599043874409072702868498],[-2022066880104292409179641978672384,-7564786731386973785960939435238870],[1,0]]>,[[[-397111412425328307775439501952924,0],[0,0]],[[2022066880104292409179641978672431,7564786731386973785960939435238913],[-1,0]],[[47,43],[1,0]],[[-1112870960748584466991006628750147,-5678221957658740036699722753912074],[81455334856000180916349332096400,15101999532377444780101993912782]],[[-512084506930379634413195847969407,-1886564773728233749261216681326882],[-81455334856000180916349332096400,-15101999532377444780101993912782]]]>*] [x,x^2-x-1,x^4-x^3+861*x^2-861*x+148781,x^4-x^3+861*x^2-861*x+148781,0] [1,2,4,2,5] <[1],[2],[3,4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,7,13,53],[1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,3]>,<1,5,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,7,13,53],[3,3,6,3,3,3],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[5,3]>,<1,5*13*53,4,[[1,0],[-1,0],[0,-1],[0,1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[-1,0]],[[1,0]]],[2,3,5,7,13,53],[4,4,6,3,6,6],0,[-0.8506508084-0.5257311121*i,0.5811537723+0.4850171961*i,0.9000217961+0.3171530844*i],<"notfaithful",0>,[5,3]>,<1,5*13*53,4,[[1,0],[-1,0],[0,1],[0,-1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[-1,0]],[[1,0]]],[2,3,5,7,13,53],[4,4,6,3,6,6],0,[-0.8506508084+0.5257311121*i,0.5811537723-0.4850171961*i,0.9000217961-0.3171530844*i],<"notfaithful",0>,[5,3]>,<4,5^5*13^2*53^2,1,[[4],[0],[0],[0],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1]],[[1],[0],[-1]]],[2,3,5,7,13,53],[3,3,6,3,7,7],1,[0,0,0],<"4.5e5_13e2_53e2.5t3.1",1>,[5,3]>]
x^6-2*x^5+12*x^4-36*x^3+109*x^2-90*x+70 -2^6*5^3*11^2*59^2 0 3 12 "D12" [[3,6,1,5,4,2],[1,4,3,2,6,5],[2,1,6,5,4,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[3,6,1,5,4,2]>,<2,3,[2,1,6,5,4,3]>,<2,3,[6,3,2,4,5,1]>,<3,2,[6,4,2,3,1,5]>,<6,2,[4,1,5,6,2,3]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 7 x^2+6*x+3 10 [[58561790,0],[-94321510,-43764687],[-48630361,0],[-114208637,43764687],[-100477839,121724433],[16601310,-121724433]] 3 [1,5,1,4,2,3,6,6,4,4,6,2,4,5,4,3,2,1,4,3,3,2,5,4,6,1,4,4,5,6,4,3,3,6,5,3,6,1,4,3,6,5,6,6,2,3,3,5,5,4,3,6,4,3,3,4,4,6,2,4,5,2,4,3,6,3,3,3,1,5,2,6,4,6,3,5,5,6,4,5,6,4,3,3,2,4,5,3,4,4,4,2,1,6,3,5,4,5,4,5,4,6,5,5,3,3,4,2,3,5,4,3,3,3,3,5,5,1,3,3,5,3,6,4,2,5,5,6,1,6,3,4,2,3,4,5,6,4,2,5,3,5,4,4,1,6,6,3,6,4,6,4,5,1,5,3,3,4,3,5,5,2,5,3,6,4,6,6] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x-8,2>,<x^3+80*x^2+3828*x+15664,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,3],[2],[[[2,1,4,3,6,5]]],20,<[],[-117130,522086,1]>,[[0,1],[2202,-1],[13869,-13868],[16309,13868],[1683,-1296],[-1293,1296]]>,<5,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,3],[1],[[[2,1,4,3,6,5]]],20,<[],[47287661745730,-32566728872015,1]>,[[32566728872015,-1],[0,1],[20357939395914,-1284453067786],[1726884580874,1284453067786],[46619007581582,-8472034925331],[-5903128789758,8472034925331]]>,<11,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,2,4,3],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,7,1]>,[[-12115178564923161772,-144457181345720979197],[-100152693007558475878,-97084949851807067084],[1,0]]>,[[[-6213383340544054305,-166352289223025805095],[0,0]],[[-187247348644483437042,166352289223025805095],[0,0]],[[100152693007558475887,97084949851807067088],[-1,0]],[[9,4],[1,0]],[[68898561604916950151,19767604721544897433],[1885038649619899085,8562491061108916889]],[[24409477372552065302,-116852554573351964525],[-1885038649619899085,-8562491061108916889]]]>,<59,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,2,4,3],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,58,1]>,[[117001449366308237173693949379738640,3880976100605469172754570148931340],[76067843792975175038315457952648692,101378045145804779331181801583309887],[1,0]]>,[[[91537291227193891168210824534616509,-123295711412143473977586597840797142],[0,0]],[[-72040840996968847666046924565947683,123295711412143473977586597840797142],[0,0]],[[-76067843792975175038315457952648638,-101378045145804779331181801583309857],[-1,0]],[[54,30],[1,0]],[[121906583187615510327131118321429066,61930318252886576771401633113998535],[598002124980868242058423910737530,341376447559485295395518231014975]],[[-65335189624865378790979560337449306,39447726892918202559780168469311292],[-598002124980868242058423910737530,-341376447559485295395518231014975]]]>*] [x,x^2+3245,x^2+5,x^2-x-162,x^3-x^2+22,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,11,59],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,2^2*5*11*59,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,5,11,59],[7,7,7,7],1,[1.000000000,1.323590873,1.100487656],<"notfaithful",0>,[6,3]>,<1,2^2*5,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,11,59],[7,7,2,2],1,[1.000000000,1.404962946,1.128043325],<"notfaithful",0>,[6,3]>,<1,11*59,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,11,59],[1,1,7,7],1,[1.000000000,2.775096491,1.523397962],<"notfaithful",0>,[6,3]>,<2,2^2*5*11*59,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,5,11,59],[7,7,7,7],1,[1.000000000,1.758737633,1.240122894],<"notfaithful",0>,[6,3]>,<2,2^2*5*11*59,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[-1]],[[1],[1]]],[2,5,11,59],[7,7,8,8],1,[1.000000000,1.720450261,1.233282475],<"2.2e2_5_11_59.6t3.2",1>,[6,3]>]
x^6-3*x^5-21*x^4+47*x^3+637*x^2-661*x-1243 47^2*401^3 2 2 12 "D12" [[3,6,1,5,4,2],[1,4,3,2,6,5],[2,1,6,5,4,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[3,6,1,5,4,2]>,<2,3,[2,1,6,5,4,3]>,<2,3,[6,3,2,4,5,1]>,<3,2,[6,4,2,3,1,5]>,<6,2,[4,1,5,6,2,3]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 29 x^2+24*x+2 8 [[246847638478,-1660589885],[213544617244,-1660589885],[-246847638477,1660589885],[-8419313920,0],[8419313921,0],[-213544617243,1660589885]] 4 [5,3,4,5,4,6,3,2,2,4,2,3,4,4,1,3,3,3,6,3,4,3,1,5,3,3,5,6,4,4,6,3,6,6,5,4,3,6,6,1,4,4,3,2,5,6,6,4,2,4,6,1,1,3,4,5,3,3,3,2,3,6,5,4,4,2,1,5,3,6,3,6,2,4,5,5,6,5,1,4,4,4,3,4,3,6,6,5,6,6,6,5,5,1,4,4,6,3,3,5,4,4,4,6,3,4,4,6,4,5,4,3,3,1,6,2,1,3,5,3,3,6,4,3,4,6,1,5,6,1,5,6,4,4,5,3,5,6,4,4,5,2,3,5,6,6,5,4,4,3,6,2,1,2,3,1,2,3,2,3,5,4,3,4,5,4,3,4] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x+24,2>,<x^3+124*x^2+4900*x+105496,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<3,2,1,[[3,4,1,2,6,5]],[[1,2,3,4,5,6],[3,4,1,2,6,5]],[3,4,1,2,6,5],[1,3],[1],[[]],20,<[],[2,2,1]>,[[-403336755,-1163747248],[1562626661,-1163747248],[-1562626660,1163747248],[403336756,1163747248],[505551494,-75579240],[-505551493,75579240]]>,<5,2,1,[[3,4,1,2,5,6]],[[1,2,3,4,5,6],[3,4,1,2,5,6]],[3,4,1,2,5,6],[1,4],[1],[[]],20,<[],[2,4,1]>,[[-4586397288090,21938804322569],[-3025817062258,21938804322569],[3025817062259,-21938804322569],[4586397288091,-21938804322569],[-7539437684682,0],[7539437684683,0]]>,<11,2,1,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,4,3,6,5],[1,4],[1],[[]],20,<[],[2,7,1]>,[[-293724495052655155687,0],[293724495052655155688,0],[30339146801209467907,30503962565756147446],[288680186160074658,-30503962565756147446],[-288680186160074657,30503962565756147446],[-30339146801209467906,-30503962565756147446]]>,<17,2,1,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[2,1,4,3,6,5],[1,3],[1],[[]],20,<[],[3,16,1]>,[[86715178423534812939695,772882786049361699567762],[-86715178423534812939694,-772882786049361699567762],[-85964761242806080118511,5738455195384383054602],[61292391316195115855010,-5738455195384383054602],[85964761242806080118512,-5738455195384383054602],[-61292391316195115855009,5738455195384383054602]]>,<47,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[1,2,4,3,6,5]]],20,<[],[594134131769633843004138844485274,981964997452656554515827332981739,1]>,[[703580639314147632748018510448745,0],[-703580639314147632748018510448744,0],[-981964997452656554515827332981711,-1],[28,1],[-27,-1],[981964997452656554515827332981712,1]]>,<401,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,3],[1],[[[2,1,4,3,6,5]]],20,<[],[-5228838433036691889350725247579776690240531314193449,-4674164052872575525353164356840203052751898810507140,1]>,[[4674164052872575525353164356840203052751898810507415,-1],[275,1],[2466988045810289045967340063054219692811951170454895,-3234973143946023006780588031546965378224879119822],[-2466988045810289045967340063054219692811951170454894,3234973143946023006780588031546965378224879119822],[-274,-1],[-4674164052872575525353164356840203052751898810507414,1]]>*] [x,x^2-x+4712,x^2-x-100,x^2-x+12,x^3-x^2+2*x-27,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,11,17,47,401],[1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,47*401,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[3,5,11,17,47,401],[3,3,3,3,7,7],1,[1.000000000,1.373029941,1.173152788],<"notfaithful",0>,[6,3]>,<1,401,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,11,17,47,401],[2,1,1,2,1,7],1,[1.000000000,1.842450309,1.268419423],<"notfaithful",0>,[6,3]>,<1,47,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,11,17,47,401],[1,2,2,1,7,1],1,[1.000000000,2.291241928,1.447558489],<"notfaithful",0>,[6,3]>,<2,47*401,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[3,5,11,17,47,401],[3,3,3,3,7,7],1,[1.000000000,0.6754946732,0.7611409784],<"notfaithful",0>,[6,3]>,<2,47*401,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[-1]]],[3,5,11,17,47,401],[3,3,3,3,7,7],1,[1.000000000,0.5356389443,0.7536393147],<"2.47_401.6t3.1",1>,[6,3]>]
