x^4-x^3-381731*x^2+70650441*x-1741403910 2^3*3^2*97^3*1657^3 4 0 8 "D8" [[2,1,4,3],[3,2,1,4]] [<1,1,[1,2,3,4]>,<2,1,[3,4,1,2]>,<2,2,[2,1,4,3]>,<2,2,[1,4,3,2]>,<4,2,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 7 x-1 23 [[-5735594511781021208],[-6664160958186856660],[-4005687496503836509],[-10963304373609201965]] 1 [1,4,4,1,3,4,5,3,5,3,1,4,2,4,1,3,3,3,3,5,5,5,4,1,1,3,1,3,4,5,1,4,1,4,4,5,4,3,1,3,3,4,2,5,4,5,3,2,3,3,5,2,1,4,1,2,4,5,4,5,3,3,4,2,5,4,4,5,3,3,5,2,2,3,4,2,3,4,1,1,4,4,1,5,2,4,5,5,3,2,4,1,2,4,4,5,4,2,4,3,4,3,3,5,3,2,4,5,5,2,5,4,1,3,2,2,4,2,4,4,3,5,3,4,3,3,4,1,5,4,3,2,5,3,1,2,3,3,4,5,4,4,5,3,4,2,3,2,4,5,4,2,3,2,4,5,1,5,5,3,4,2,5,3,2,5,1,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-70308892,2>,<x^2-141260700*x+4988639108317500,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[3],[[[1,2,4,3]]],20,<[],[19618,19356,1]>,[[79802,524288],[-41095,0],[3,2],[-38709,65534]]>,<3,4,2,[[2,1,4,3],[1,2,4,3]],[[1,2,3,4],[2,1,4,3],[1,2,4,3],[2,1,3,4]],[1,2,4,3],[1,2,4,4],[1],[[[2,1,4,3]]],20,<<[],[2,2,1]>,[[52868274,0],[632093136,0],[1,0]]>,[[[-632093136,0],[-1,0]],[[0,0],[1,0]],[[-674310334,753035298],[373039853,373039853]],[[1306403471,-753035298],[-373039853,-373039853]]]>,<5,2,1,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,4,3],[1,4],[1],[[]],20,<[],[2,4,1]>,[[21219942238485,0],[-40263459655971,0],[1301396419581,658190437450],[-1331365330219,-658190437450]]>,<11,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[2,7,1]>,[[81187554634453000888,-333796179739140948193],[-273239166921800398565,333796179739140948193],[26300762043993176660,-2447415328933135968],[-17726421101889417855,2447415328933135968]]>,<97,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,5,5],[1],[[[2,4,1,3]]],20,<[],[1409843008,16457796,-349976,291,1]>,[[502398321892598935327647198283337943560,-22790327363592465868192880773743512328,5404297064649012375865064323225608912,-1991767423868196358377167567415840145],[-484042627063556473383857693404515601813,-19927816451013051148314391653825956935,-15424801479880798611990066472380957148,16868682722652906293846883560147858619],[-18355694829042461943789504878822341819,-13343128652069457978335382717137468371,10020504415231786236125002149155348236,-14876915298784709935469715992732018474],[73,1,0,0]]>,<107,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[2,103,1]>,[[-14645480980050993968313757981032331219595,-7235291682583153643756021126248092832024],[-4650485546360194476386241608738932483142,7235291682583153643756021126248092832024],[38801951085969294494897130675073337863,-98806250355871061042723608717800117679],[89568639646014345388594362462255963996,98806250355871061042723608717800117679]]>,<127,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[463596817097238893756917488088320953643279,-301884064937505914890707300751459701412051,-1861529239287276346477842638322563804751,-366304881947850691233711308046428590205]>,<1657,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,5,5],[1],[[[2,4,1,3]]],20,<[],[1881539910928,6799015656,8884834,4971,1]>,[[1894955623644258534305038659375911538899985622452696745221764011,-6358250446928522447962640021999286738310035753378246930244930,-2714983655389423154184501750809560470145766430118714896520447,2261679511549296980865705243822412211813333953630243648760998],[9953401628102426877351420938504192401231089184264652513930911064,2789167420647571325920272732350912660857582457008647347258007,-2919207844710922138856647407306187031011551530362939969791583,5777366897221883087119984517035034176888376978902789733275918],[-11848357251746685411656459597880103940131074806717349259152676317,3569083026280951122042367289648374077452453296369599582986922,5634191500100345293041149158115747501157317960481654866312030,6654534880847863683834842184915498316334323796518293440869877],[1243,1,0,0]]>*] [x,x^2-x-40182,x^2-321458,x^2-2,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,11,97,107,127,1657],[1,1,1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,97*1657,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,11,97,107,127,1657],[1,1,1,3,6,3,1,6],1,[1.000000000,3.870726613,1.580055745],<"notfaithful",0>,[4,3]>,<1,2^3*97*1657,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,11,97,107,127,1657],[6,4,4,1,6,1,1,6],1,[1.000000000,0.7948691924,0.8856513071],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,11,97,107,127,1657],[6,3,3,3,1,3,1,1],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[4,3]>,<2,2^3*3^2*97^2*1657^2,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1]]],[2,3,5,11,97,107,127,1657],[6,7,3,3,7,3,1,7],1,[0,0,0],<"2.2e3_3e2_97e2_1657e2.4t3.2",1>,[4,3]>]
x^5+10*x^3-40*x^2-90*x-712 2^9*3^3*5^8 1 2 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 509 x-1 5 [[4075387012296],[6271387022690],[-9548108510680],[4964802681430],[-5763468205736]] 3 [1,2,3,7,7,7,7,3,6,6,7,2,5,4,4,4,5,7,4,3,4,5,5,5,3,4,5,2,7,7,5,7,5,3,6,7,5,4,6,6,7,5,4,6,6,7,6,5,2,2,5,4,6,5,5,4,4,7,5,7,4,3,4,3,6,3,6,4,7,5,5,3,7,7,3,4,3,5,5,3,2,2,3,6,7,5,7,6,6,7,5,6,7,5,3,6,1,2,4,5,4,4,7,2,4,4,7,5,3,6,7,7,5,4,5,7,3,6,6,5,2,4,6,2,6,6,5,4,5,2,4,6,5,5,7,4,4,4,4,7,4,6,5,7,5,6,5,2,3,3,5,5,6,4,3,3,7,5,6,6,2,5,5,7,7,6,5,5] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,8,8,[[1,2,3,5,4],[1,5,4,2,3]],[[1,2,3,4,5],[1,3,2,5,4],[1,2,3,5,4],[1,5,4,3,2],[1,5,4,2,3]],[1,2,3,4,5],[1,3,2,3,5],[2,4,6],[[[1,2,3,5,4],[1,5,4,2,3]],[[1,3,2,5,4],[1,2,3,5,4]],[[1,3,2,5,4]]],20,<[],[-464306,108088,-267668,363648,326038,-280752,-404044,500836,1]>,[[232716,0,0,0,0,0,0,0],[-93230,75838,35517,-100462,81304,4853,12710,104840],[73642,127482,126831,23062,123546,47811,73434,122076],[95826,-67154,119209,82146,62795,103825,39288,38455],[-46810,125978,-19413,-4746,125571,105655,5640,127845]]>,<3,12,6,[[1,2,5,3,4],[1,2,3,5,4],[2,1,3,4,5]],[[1,2,3,4,5],[2,1,3,4,5],[1,2,3,5,4],[2,1,3,5,4],[1,2,5,3,4],[2,1,5,3,4]],[2,1,3,4,5],[1,2,2,3,4,7],[1,2],[[[1,2,5,3,4],[1,2,3,5,4]],[[1,2,5,3,4]]],20,<<[],[2,2,1]>,[[1138319565,0],[-71825706,0],[1742048673,0],[1279283922,0],[-399089463,0],[1273820559,0],[1,0]]>,[[[558238814,-737348263],[0,0],[0,0],[0,0],[0,0],[0,0]],[[-1453849061,737348263],[0,0],[0,0],[0,0],[0,0],[0,0]],[[-482805062,0],[327156255,0],[543507701,0],[-375944898,0],[15917976,0],[172620752,0]],[[528161947,0],[552729285,0],[458137055,0],[98981291,0],[269135073,0],[-385917217,0]],[[-312008105,0],[282375927,0],[160616711,0],[276963607,0],[-285053049,0],[213296465,0]]]>,<5,10,5,[[4,1,2,5,3],[1,4,5,2,3]],[[1,2,3,4,5],[1,4,5,2,3],[4,1,2,5,3],[5,4,1,3,2]],[1,4,5,2,3],[1,3,6,6],[2],[[[4,1,2,5,3]]],20,<<[],[2,4,1]>,[[-940,0],[-50,0],[100,0],[50,0],[10,0],[1,0]]>,[[[2,0],[1,0],[0,0],[0,0],[0,0]],[[8939341574067,2903400140835],[-6186726492084,5988013420420],[964138755727,1420895872306],[1699943864898,44749065508],[-276274094642,1027366955459]],[[-3707836399953,9249095610285],[5907669987786,8177573073525],[1535302027979,-171175480453],[-544896761255,-1374574146499],[-114034753110,-1222521379335]],[[-2674258989273,-2903400140835],[8008192482486,-5988013420420],[-904747467872,-1420895872306],[1520947602866,-44749065508],[-571044650853,-1027366955459]],[[-2557246184843,-9249095610285],[-7729135978189,-8177573073525],[-1594693315834,171175480453],[1138702559116,1374574146499],[961353498605,1222521379335]]]>,<131,6,1,[[3,1,2,5,4]],[[1,2,3,4,5],[1,2,3,5,4],[2,3,1,4,5],[3,1,2,4,5],[3,1,2,5,4],[2,3,1,5,4]],[3,1,2,5,4],[1,2,4,4,7,7],[1],[[]],20,<[],[2,22,4,66,2,0,1]>,[[-878941939215578000937731884398897268734603,-225272709269710564172951507351949466324601,-903873245590529769146416588765357824290828,-893894314133522642988174466741274117333233,551509941709816310872059494413210001698167,902083571539917956841454098842382105796735],[599058175291150563423634412625284609756219,516681284233964097970358063660126428060736,607757147852504815671108524425627210549194,-885060616559452679027833248382338683970605,-779007486819110687647102567918005273439729,-255046616112264450002653965355603666279598],[-691906038304352577579878451034157307327996,-291408574964253533797406556308176961736135,296116097738024953475308064339730613741634,-436311228125700307747664634932878394139763,227497545109294376775043073504795271741562,-647036955427653506838800133486778439517137],[970326974871797724049630814664596343463,6135360735717796388843989566760680525315,-6737709645797103518514525828973832179961,6601765756547274942892997679383189427959,-4429672640245367432281362392989310443704,-1916551259271927701462254843701123972090],[6925039737385233426954353418906910876770,-6135360735717796388843989566760680525315,6737709645797103518514525828973832179961,-6601765756547274942892997679383189427959,4429672640245367432281362392989310443704,1916551259271927701462254843701123972090]]>*] [x,x^2-6,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,131],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,2^3*3,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,131],[8,8,1,2],1,[1.000000000,0.9358813101,1.007312281],<"notfaithful",0>,[5,5]>,<4,2^13*3^5*5^8,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]]],[2,3,5,131],[8,8,8,7],1,[0,0,0],<"4.2e13_3e5_5e8.10t12.3",1>,[5,5]>,<4,2^9*3^3*5^8,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-1]],[[1],[0],[-1]],[[1]]],[2,3,5,131],[8,9,10,7],1,[0,0,0],<"4.2e9_3e3_5e8.5t5.3",1>,[5,5]>,<5,2^12*3^6*5^8,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1]]],[2,3,5,131],[8,8,8,7],1,[0,0,0],<"5.2e12_3e6_5e8.10t13.13",1>,[5,5]>,<5,2^13*3^7*5^8,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,5,131],[8,9,8,7],1,[0,0,0],<"5.2e13_3e7_5e8.6t14.3",1>,[5,5]>,<6,2^19*3^7*5^8,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1]],[[1],[1]],[[1],[2],[1]]],[2,3,5,131],[8,9,10,7],1,[0,0,0],<"6.2e19_3e7_5e8.20t35.12",1>,[5,5]>]
x^5+50*x^3-100*x^2+1125*x-2300 2^9*3^3*5^8 1 2 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 557 x-1 5 [[13448883141489],[25217423701367],[1124730897241],[11560573420070],[2262113034390]] 3 [1,2,1,7,5,2,2,6,4,6,7,5,5,4,6,3,7,7,4,3,6,5,5,5,6,3,5,5,5,7,5,5,5,3,3,5,5,4,6,6,2,5,6,4,6,5,6,7,2,7,2,4,4,2,5,3,6,5,2,5,6,4,6,4,3,3,4,3,5,2,5,6,2,2,4,6,3,7,5,6,7,7,6,6,5,7,5,6,6,5,2,6,7,7,3,6,3,7,6,5,4,1,5,5,6,6,7,5,6,6,7,7,7,4,7,5,4,4,6,5,2,4,3,5,6,4,7,3,5,2,3,3,2,7,5,6,6,6,4,2,6,3,5,7,7,4,7,5,4,3,5,5,3,4,4,4,5,2,4,3,5,5,7,5,5,4,7,2] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,8,8,[[1,2,3,5,4],[1,5,4,3,2]],[[1,2,3,4,5],[1,3,2,5,4],[1,5,4,3,2],[1,3,2,4,5],[1,4,5,3,2]],[1,2,3,4,5],[1,3,3,2,5],[2,4,6],[[[1,2,3,5,4],[1,5,4,3,2]],[[1,3,2,5,4],[1,2,3,5,4]],[[1,3,2,5,4]]],20,<[],[-221842,-283344,-306812,310144,502466,38480,-322424,171620,1]>,[[443148,0,0,0,0,0,0,0],[-27199,49922,17892,63532,10488,37624,63293,45224],[-32455,-41730,35100,25044,52360,8456,64963,49240],[-46545,40922,28762,7314,28932,48688,61643,26788],[56267,-49114,49318,35182,39292,36304,6709,9820]]>,<3,8,4,[[1,5,4,2,3],[1,3,2,4,5]],[[1,2,3,4,5],[1,3,2,5,4],[1,3,2,4,5],[1,5,4,3,2],[1,5,4,2,3]],[1,3,2,4,5],[1,3,2,3,5],[1],[[[1,5,4,2,3]]],20,<<[],[2,2,1]>,[[-192738,0],[-1998498,0],[2334990,0],[-158275377,0],[1,0]]>,[[[-1230094978,0],[0,0],[0,0],[0,0]],[[95310601,-188038539],[64699575,30821613],[138057509,-158885979],[123030836,44846460]],[[83967190,188038539],[3056349,-30821613],[68408978,158885979],[33337916,84293703]],[[49743793,0],[17001303,0],[-49290890,0],[18776500,0]],[[-161188073,0],[-84757227,0],[-157175597,0],[83135074,0]]]>,<5,5,5,[[5,1,2,3,4]],[[1,2,3,4,5],[5,1,2,3,4],[4,5,1,2,3],[3,4,5,1,2],[2,3,4,5,1]],[1,2,3,4,5],[1,6,6,6,6],[2],[[[5,1,2,3,4]]],20,<[],[-3893440,2305725,51100,-550,-60,1]>,[[583245188375,177324803690,-832814687247,38699538615,126255313540],[-1005455810550,594956217515,1762890471568,290753628094,-50754892823],[-1886250089945,-1116899574605,1289191773718,358336200773,206282535557],[702683509060,-596639244955,484152327478,33858891497,167211085130],[1605777203060,941257798355,1111277380108,41291194146,313945411721]]>*] [x,x^2-6,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,2^3*3,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5],[8,8,1],1,[1.000000000,0.9358813101,1.007312281],<"notfaithful",0>,[5,5]>,<4,2^13*3^3*5^8,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]],[[1],[1]]],[2,3,5],[8,9,8],1,[0,0,0],<"4.2e13_3e3_5e8.10t12.3",1>,[5,5]>,<4,2^9*3^3*5^8,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-1]],[[1]]],[2,3,5],[8,8,9],1,[0,0,0],<"4.2e9_3e3_5e8.5t5.4",1>,[5,5]>,<5,2^12*3^4*5^8,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1]]],[2,3,5],[8,8,8],1,[0,0,0],<"5.2e12_3e4_5e8.10t13.6",1>,[5,5]>,<5,2^13*3^3*5^8,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1],[0],[-1]]],[2,3,5],[8,9,8],1,[0,0,0],<"5.2e13_3e3_5e8.6t14.3",1>,[5,5]>,<6,2^19*3^5*5^8,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1]],[[1],[1]],[[1],[-2],[1]]],[2,3,5],[8,9,10],1,[0,0,0],<"6.2e19_3e5_5e8.20t35.6",1>,[5,5]>]
