x^6+10*x^4+25*x^2-2875 2^6*5^3*23^3 2 2 12 "D12" [[1,3,2,4,6,5],[4,6,5,1,3,2],[2,1,6,5,4,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[4,6,5,1,3,2]>,<2,3,[1,3,2,4,6,5]>,<3,2,[5,3,4,2,6,1]>,<6,2,[3,1,5,6,4,2]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 11 x^2+7*x+2 11 [[-78106028597,0],[-128091070101,-25439444515],[49985041504,25439444515],[78106028597,0],[128091070101,25439444515],[-49985041504,-25439444515]] 4 [5,5,4,3,4,6,4,4,1,5,6,4,5,3,5,4,2,3,3,6,6,4,3,3,4,1,3,3,3,4,5,6,4,6,3,6,4,5,1,2,6,3,4,6,6,4,2,1,3,3,6,6,3,4,6,3,5,2,6,3,3,4,1,6,4,2,6,4,1,5,6,4,3,4,4,3,3,6,3,5,4,3,4,4,6,5,1,4,5,1,3,4,5,6,6,3,5,3,3,5,5,4,3,3,4,6,5,2,2,5,1,4,4,4,4,3,3,5,6,4,3,6,4,5,2,3,3,2,3,4,6,3,4,4,5,3,4,3,4,1,6,1,5,3,1,4,2,6,6,5,2,3,1,5,3,4,4,5,4,3,5,4,5,4,4,3,2,2] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x+60,2>,<x^3-2700*x-16821000,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,6,2,[[2,1,4,3,6,5],[4,3,5,6,2,1]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[4,3,5,6,2,1],[6,5,2,1,3,4],[3,4,6,5,1,2],[5,6,1,2,4,3]],[4,3,5,6,2,1],[1,2,5,5,6,6],[2],[[[2,1,4,3,6,5]]],20,<<[],[1,1,0,1]>,[[320660,-59880,480986],[0,2,0],[1,0,0]]>,[[[0,1,0],[1,0,0]],[[0,-1,0],[-1,0,0]],[[228092,-119420,-211639],[176776,-211639,-228092]],[[-228092,119420,211639],[-176776,211639,228092]],[[-228092,119421,211639],[-176775,211639,228092]],[[228092,-119421,-211639],[176775,-211639,-228092]]]>,<5,4,2,[[2,1,5,6,3,4],[1,2,4,3,6,5]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[1,2,4,3,6,5],[1,2,4,3],[1],[[[2,1,5,6,3,4]]],20,<<[],[2,4,1]>,[[1014488920710,6104112685875],[44844188281250,-1481463671875],[1,0]]>,[[[1643936718750,1737205859375],[256398381798,-280273341600]],[[-1643936718750,-1737205859375],[-256398381798,280273341600]],[[-52709375000,-37466406250],[-6278281251,277343750]],[[18179296875,-56382421875],[-11981540076,-5892482225]],[[52709375000,37466406250],[6278281251,-277343750]],[[-18179296875,56382421875],[11981540076,5892482225]]]>,<23,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,3],[1],[[[2,1,4,3,6,5]]],20,<[],[-371724313198670394118801780,0,1]>,[[0,-1],[0,1],[-685153000945419588976009691,-37307735463795355280954243],[-685153000945419588976009691,37307735463795355280954243],[685153000945419588976009691,-37307735463795355280954243],[685153000945419588976009691,37307735463795355280954243]]>*] [x,x^2-x+6,x^2-115,x^2+5,x^3-x^2+1,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,23],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,23,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,5,23],[1,3,7],1,[1.000000000,1.965202054,1.403216905],<"notfaithful",0>,[6,3]>,<1,2^2*5*23,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,23],[7,7,7],1,[1.000000000,1.439707936,1.112417430],<"notfaithful",0>,[6,3]>,<1,2^2*5,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,23],[7,7,1],1,[1.000000000,1.404962946,1.128043325],<"notfaithful",0>,[6,3]>,<2,23,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,5,23],[5,3,7],1,[1.000000000,0.3684093207,0.6747996946],<"notfaithful",0>,[6,3]>,<2,2^4*5^2*23,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[-1]]],[2,5,23],[7,7,8],1,[1.000000000,0.7954892410,0.8966225976],<"2.2e4_5e2_23.6t3.1",1>,[6,3]>]
x^5-2*x^4-11*x^3+38*x^2-37*x+8 -2^6*3^4*7^4 3 1 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 13 x^2+12*x+2 5 [[-157704,0],[-119852,27135],[-123638,-142741],[-74179,-27135],[104082,142741]] 2 [3,5,6,5,7,3,4,5,2,6,7,6,6,5,7,3,5,6,5,5,4,5,2,3,4,6,7,5,4,4,2,5,4,2,4,7,4,2,5,3,5,4,7,4,6,7,7,7,7,6,6,7,6,5,4,7,6,5,4,6,2,6,2,5,4,4,5,4,5,6,4,5,2,3,7,5,4,4,4,6,5,3,5,3,7,7,4,6,3,7,2,5,7,5,2,5,6,6,5,3,5,4,5,6,5,6,7,6,5,4,5,6,3,5,7,6,7,7,4,2,4,6,3,5,7,6,6,5,5,3,5,5,5,6,6,6,4,7,6,4,7,6,7,7,4,7,3,6,7,5,6,3,5,5,7,5,7,6,6,6,7,6,5,7,4,7,5,4] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,8,4,[[1,3,2,4,5],[1,4,5,2,3]],[[1,2,3,4,5],[1,3,2,5,4],[1,3,2,4,5],[1,4,5,2,3],[1,5,4,2,3]],[1,4,5,2,3],[1,3,2,3,5],[2,4],[[[1,3,2,5,4],[1,3,2,4,5]],[[1,3,2,5,4]]],20,<<[],[1,1,1]>,[[506586,398784],[108620,-86760],[249386,226240],[375660,-164032],[1,0]]>,[[[85736,0],[524288,0],[0,0],[0,524288]],[[-224302,101167],[-132436,167710],[50483,120315],[33391,162421]],[[-130858,-201465],[132436,-167710],[211661,141829],[228753,99723]],[[120827,97185],[-259214,-170734],[99168,33921],[249226,97717]],[[148599,3113],[259214,170734],[162976,228223],[12918,164427]]]>,<3,20,5,[[2,3,4,5,1],[2,5,3,1,4]],[[1,2,3,4,5],[2,1,5,4,3],[5,3,1,4,2],[3,5,2,4,1],[2,3,4,5,1]],[2,5,3,1,4],[1,3,5,5,6],[1],[[[2,3,4,5,1]]],20,<<[],[2,0,0,2,1]>,[[-3,0,0,0],[3,0,0,0],[3,0,0,0],[-9,0,0,0],[3,0,0,0],[1,0,0,0]]>,[[[-123405359,860311539,1096407831,-164424699],[132221902,143841845,134821958,533409519],[-247773653,-106961155,-125262942,130787358],[-58070447,170114093,187174227,-268542000],[54636884,403703359,429472869,-149436330]],[[72888442,-478176720,-1236958323,1716749490],[-346862217,-369244198,192519533,160422391],[-395002193,456939426,11918919,275354240],[-238835462,-274315509,161832390,320642708],[133580786,-368000589,526719543,131584945]],[[1,0,0,0],[1,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[1139041618,478176720,705496182,1238572770],[-282667933,369244198,-240918949,-208821807],[240388632,-456939426,-166532480,-429967801],[-556456098,274315509,205137517,46327199],[-238411485,368000589,530711225,-236415644]],[[-1088524700,-860311539,-564945690,695886840],[497308247,-143841845,-86422542,-485010103],[402387214,106961155,279876503,23826203],[-308899460,-170114093,-554144134,-98427907],[50193815,-403703359,-324642170,254267029]]]>,<7,20,5,[[2,3,4,5,1],[4,1,3,5,2]],[[1,2,3,4,5],[2,1,5,4,3],[5,3,1,4,2],[3,5,2,4,1],[2,3,4,5,1]],[4,1,3,5,2],[1,3,5,5,6],[1],[[[2,3,4,5,1]]],20,<<[],[3,4,5,0,1]>,[[3962,0,0,0],[3983,0,0,0],[1568,0,0,0],[301,0,0,0],[28,0,0,0],[1,0,0,0]]>,[[[14948272095816093,-27293708173000073,-20105095289614111,8438292390348457],[5321454702718281,-319578504204199,4074082278124055,5028105193937048],[3285275780538864,-5495839981345927,2726570309224380,-1177049997507362],[-1848694003918357,2650590648235516,-4833448493665755,1511826545853153],[3139505671470008,-1878894631085079,4911293981995046,-3046243094505869]],[[7484527377928572,33816208219790682,-30512063470655823,-38571993229820624],[-140087314081685,3167668263836290,758489650710134,-3528494276628959],[2426966642043019,3179417355130269,-3255560467699910,3521955937097598],[90184145309120,335221400067672,-4604670352896177,1967470811620997],[2402821118919783,1110358017004650,2443599473117878,2564239207166077]],[[6,0,0,0],[1,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[33873174895835183,-7902364963849650,-34945191855741741,515918362923845],[1026266400891593,-1056697019556120,-1306646590779057,4280684755623031],[5063102088646946,3033383200008610,-3381178187509586,705717457349256],[-481133590606510,-131239469141709,-3026745882895973,4261726236439998],[394740544185013,-4544784560730255,-354757148298134,427211138310116]],[[23486291928032149,1379864917059041,5770084318399674,29617782476548322],[5191261395844953,-1791392740075971,-3525925338055132,5618599512442023],[623550674144314,-716960573792952,3910168345985116,-3050623396939492],[2239643449215747,-2854572579161479,1065969544084762,3657871591458995],[5461827850798339,5313321174810684,4398758878558353,54792749029676]]]>*] [x,x^2+1,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,2^2,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7],[8,2,2],1,[1.000000000,0.7853981634,0.9159655942],<"notfaithful",0>,[5,5]>,<4,2^10*3^4*7^4,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]]],[2,3,7],[8,8,8],1,[0,0,0],<"4.2e10_3e4_7e4.10t12.1",1>,[5,5]>,<4,2^6*3^4*7^4,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[0],[-1]],[[1]]],[2,3,7],[8,9,9],1,[0,0,0],<"4.2e6_3e4_7e4.5t5.1",1>,[5,5]>,<5,2^8*3^4*7^4,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[0],[-1]],[[1],[1]]],[2,3,7],[8,9,9],1,[0,0,0],<"5.2e8_3e4_7e4.10t13.4",1>,[5,5]>,<5,2^10*3^4*7^4,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]]],[2,3,7],[8,8,8],1,[0,0,0],<"5.2e10_3e4_7e4.6t14.2",1>,[5,5]>,<6,2^14*3^4*7^4,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[1]],[[1],[0],[1]]],[2,3,7],[8,9,9],1,[0,0,0],<"6.2e14_3e4_7e4.20t35.2",1>,[5,5]>]
x^5-2*x^4-11*x^3+24*x^2+12*x-48 -2^6*3^4*7^4 3 1 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 17 x^2+16*x+3 5 [[-663644,212816],[458014,-482264],[-344904,482264],[359665,0],[190871,-212816]] 2 [1,2,6,5,5,6,3,5,7,6,5,6,6,5,7,4,5,6,7,5,6,5,5,4,6,4,5,5,4,6,7,7,6,5,6,5,4,7,5,3,5,3,5,4,3,5,2,5,5,4,3,2,4,7,6,5,4,5,4,4,7,3,5,7,6,6,5,4,5,4,4,5,7,4,7,7,3,3,6,4,7,3,5,4,7,7,4,3,6,7,7,2,5,7,2,7,4,6,2,3,5,3,7,3,5,4,2,4,7,4,7,6,6,7,7,6,5,2,6,5,6,4,4,5,5,6,6,5,5,4,7,7,5,4,6,3,4,2,4,6,7,6,2,5,1,5,6,4,7,7,4,6,2,7,5,5,5,4,3,4,7,3,7,5,6,5,2,3] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,4,4,[[1,3,2,5,4],[1,3,2,4,5]],[[1,2,3,4,5],[1,3,2,5,4],[1,2,3,5,4],[1,3,2,4,5]],[1,2,3,4,5],[1,3,2,2],[2,4],[[[1,3,2,5,4],[1,3,2,4,5]],[[1,3,2,5,4]]],20,<[],[-119038,-152788,-293210,-86236,1]>,[[118324,0,0,0],[41030,-46244,51346,44762],[-37466,46244,14190,20774],[-100691,104624,8338,67042],[109877,-104624,122734,64030]]>,<3,12,6,[[3,1,2,4,5],[1,3,2,5,4],[1,3,2,4,5]],[[1,2,3,4,5],[1,2,3,5,4],[2,1,3,5,4],[2,1,3,4,5],[3,1,2,4,5],[3,1,2,5,4]],[1,3,2,4,5],[1,2,3,2,4,7],[1,2],[[[3,1,2,4,5],[1,3,2,5,4]],[[3,1,2,4,5]]],20,<<[],[2,2,1]>,[[-868760988,0],[-1076368824,0],[-659660007,0],[-597250152,0],[414316758,0],[140523105,0],[1,0]]>,[[[13354695,0],[300207534,0],[553037495,0],[525400971,0],[-425803306,0],[-65641313,0]],[[217815825,29310822],[-355352808,-205249041],[430887917,126275931],[350436086,32005838],[-98138995,-311040648],[-556828583,-8518506]],[[159194181,-29310822],[55145274,205249041],[178336055,-126275931],[286424410,-32005838],[523942301,311040648],[-539791571,8518506]],[[-184508795,0],[-946460139,0],[-379361769,0],[41434796,0],[-380521857,0],[211608022,0]],[[-1368117371,0],[946460139,0],[379361769,0],[-41434796,0],[380521857,0],[-211608022,0]]]>,<7,20,5,[[2,3,4,5,1],[4,1,3,5,2]],[[1,2,3,4,5],[2,1,5,4,3],[5,3,1,4,2],[3,5,2,4,1],[2,3,4,5,1]],[4,1,3,5,2],[1,3,5,5,6],[1],[[[2,3,4,5,1]]],20,<<[],[3,4,5,0,1]>,[[3696,0,0,0],[3864,0,0,0],[1554,0,0,0],[301,0,0,0],[28,0,0,0],[1,0,0,0]]>,[[[-19042136920962450,27352602920929636,-21354711174557747,-28447919476995361],[2816057869030708,1854155057386875,2009279412752802,214194377830663],[4790057589519181,5202089443414699,171266673531391,-4245483957456337],[5179254997246313,5090492814752648,-1911659460180340,3319467882565721],[-5497690565027777,1426158586878897,4559470781491390,-5632122506252084]],[[7155488937695874,-4853452860494903,39331898922292494,22803424742396214],[-2282293108108340,-4258971963213166,4565752733484761,-1715834517596795],[-890907252098849,754529496009274,-4624979398592498,3557180414794132],[-3937577140082136,3583933828990271,1009162617266978,5445768895832235],[-5455455229863136,-3446787559869113,-5505865526190717,869920330975695]],[[6,0,0,0],[1,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[2135798674165638,13233907657152588,37496534454563660,-3937757054877170],[-2354513150419947,4417011913485677,-5499255994846386,-2851479912568994],[-2852874003395382,-4241180083844222,2780222022721761,2431637905953310],[-3883501891154377,-5126150166654752,3440101454765065,-2261435978460156],[1782051215835836,4621412592397496,-2984660879244400,3081234471315612]],[[9750849309100934,-35733057717587321,24318544095313594,9582251789476317],[1820748389497578,-2012195007659386,-1075776151391177,4353120052335126],[-1046276334024950,-1715438855579751,1673490702339346,-1743334363291105],[2641824033990200,-3548276477088167,-2537604611851703,4895094385435343],[-2227800606318066,-2600783619407280,3931055623943727,1680967703960777]]]>*] [x,x^2+1,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,2^2,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7],[8,2,2],1,[1.000000000,0.7853981634,0.9159655942],<"notfaithful",0>,[5,5]>,<4,2^10*3^4*7^4,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]],[[1],[1]]],[2,3,7],[8,9,8],1,[0,0,0],<"4.2e10_3e4_7e4.10t12.2",1>,[5,5]>,<4,2^6*3^4*7^4,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-2],[1]],[[1],[-1]],[[1]]],[2,3,7],[8,9,10],1,[0,0,0],<"4.2e6_3e4_7e4.5t5.2",1>,[5,5]>,<5,2^8*3^6*7^4,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-2],[1]],[[1],[-1]],[[1],[1]]],[2,3,7],[8,9,10],1,[0,0,0],<"5.2e8_3e6_7e4.10t13.2",1>,[5,5]>,<5,2^10*3^6*7^4,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1],[1]]],[2,3,7],[8,9,8],1,[0,0,0],<"5.2e10_3e6_7e4.6t14.1",1>,[5,5]>,<6,2^14*3^8*7^4,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[-1]],[[1]],[[1],[0],[1]]],[2,3,7],[8,9,10],1,[0,0,0],<"6.2e14_3e8_7e4.20t35.1",1>,[5,5]>]
