x^2-2354 2^3*11*107 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[-348],[348]] 1 [1,2,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1,2,1,2,1,1,2,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,1,2,2,1,1,2,1,1,1,2,2,2,2,2,2,1,2,2,1,1,1,2,2,1,1,2,2,2,2,2,1,2,1,1,1,1,2,2,1,1,2,2,2,2,1,2,2,1,1,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2,1,2,1,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,1,2,1,1,2,1,2,2,1,1,1,2,1,1,2,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[3],[[[2,1]]],20,<[],[-2354,0,1]>,[[0,1],[0,262143]]>,<11,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-2354,0,1]>,[[0,-1],[0,1]]>,<107,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-2354,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,11,107],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^3*11*107,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,11,107],[3,3,3],1,[1.000000000,1.303206083,0.9695783614],<"1.2e3_11_107.2t1.1",1>,[2,1]>]
x^3-x^2+39*x+27 -2^2*19*401 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 7 x-1 5 [[5352],[-1192],[-4159]] 2 [2,1,3,1,1,3,2,1,2,2,3,3,2,3,3,1,3,2,3,3,3,3,3,2,3,2,2,3,2,2,1,2,2,2,3,2,2,2,3,2,2,2,2,3,3,2,3,2,3,3,2,3,2,2,2,3,3,2,2,3,2,3,2,3,1,3,2,2,2,2,2,2,2,2,2,2,2,1,1,2,3,2,3,2,1,2,1,1,2,2,2,3,2,3,1,1,3,3,1,1,2,1,2,1,2,3,3,2,2,2,2,2,2,3,2,3,3,2,1,3,1,1,2,1,3,2,1,3,2,3,1,1,2,3,3,2,2,1,2,3,2,2,2,2,1,1,1,2,3,3,3,2,3,3,3,2,2,2,2,1,3,2,2,2,2,2,3,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,6,3,[[2,3,1],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,3,2],[1,2,3],[1],[[[2,3,1]]],20,<<[],[1,1,1]>,[[66,0],[40,0],[2,0],[1,0]]>,[[[1,0],[1,0],[0,0]],[[199123,398246],[487416,450545],[422742,321196]],[[-199123,-398246],[36871,73743],[101546,203092]]]>,<3,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[471017491,340742988,350500989]>,<19,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-12280583004630387904044113,-21079313457996585210580,1]>,[[-21079313457996585210609,0],[21079313457996585210595,-1],[15,1]]>,<401,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-2440658618065835208636998265864087871628281992701816,2752116313819285071547474342906233558835302548034144,1]>,[[2752116313819285071547474342906233558835302548033781,0],[-2752116313819285071547474342906233558835302548033962,-1],[182,1]]>*] [x,x^2-x+1905,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,19,401],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,19*401,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,19,401],[2,1,4,4],1,[1.000000000,1.655612580,0.9672301508],<"notfaithful",0>,[3,2]>,<2,2^2*19*401,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,3,19,401],[4,1,5,5],1,[1.000000000,2.450772827,1.278877012],<"2.2e2_19_401.3t2.1",1>,[3,2]>]
x^4+3*x^2-32 -2^3*137^2 2 1 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 17 x-1 6 [[2205040],[3862424],[-3862424],[-2205040]] 4 [4,3,5,4,2,5,1,1,5,5,5,4,3,3,5,5,1,4,3,5,2,5,3,3,3,4,4,2,4,3,5,3,3,2,5,4,5,3,4,4,3,4,5,2,4,5,2,5,3,5,3,5,3,3,2,4,5,5,5,2,1,4,3,4,1,5,3,2,1,5,3,5,4,4,2,4,4,4,3,2,2,5,5,2,4,1,1,3,4,5,1,4,4,3,1,5,4,3,2,4,1,4,1,3,3,3,2,3,5,3,4,4,1,3,5,1,3,4,4,3,5,3,4,1,3,4,5,4,5,5,3,5,5,4,2,3,4,3,4,3,1,4,4,3,4,4,5,3,2,5,5,2,2,4,3,5,5,1,2,4,3,3,4,3,2,5,4,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+18,2>,<x^2+4608,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[2,1,3,4],[1,2,4,3]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[1,2,4,3],[1,4,4,2],[3],[[[2,1,3,4]]],20,<<[],[1,1,1]>,[[32618,0],[0,0],[1,0]]>,[[[0,0],[4,0]],[[0,0],[65532,0]],[[-233199,57890],[0,0]],[[233199,-57890],[0,0]]]>,<137,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[3,131,1]>,[[282177232914483060416490538258233934347330,538090646321471569723062804817199267473084],[-369303420775830399113938409924305995819412,905454818358416358975855349842287316612942],[1,0]]>,[[[369303420775830399113938409924305995819536,-905454818358416358975855349842287316612892],[-1,0]],[[124,50],[1,0]],[[-124,-50],[-1,0]],[[-369303420775830399113938409924305995819536,905454818358416358975855349842287316612892],[1,0]]]>*] [x,x^2-x-34,x^2+2,x^2+274,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,137],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,137,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,137],[1,3,6],1,[1.000000000,1.393813413,1.181735068],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,137],[6,1,1],1,[1.000000000,1.110720735,1.064734171],<"notfaithful",0>,[4,3]>,<1,2^3*137,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,137],[6,3,6],1,[1.000000000,1.138743318,0.9403740429],<"notfaithful",0>,[4,3]>,<2,2^3*137,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]]],[2,3,137],[6,3,6],1,[1.000000000,0.7322831841,0.8055986345],<"2.2e3_137.4t3.4",1>,[4,3]>]
x^4-2*x^3+6*x^2-5*x+34 3^3*7*37^2 0 2 8 "D8" [[2,1,3,4],[3,4,1,2]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[1,2,4,3]>,<4,2,[3,4,2,1]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 17 x-1 5 [[-566780],[566781],[-102064],[102065]] 3 [4,4,2,4,5,5,1,5,4,4,5,1,3,3,3,5,1,5,2,5,4,3,3,1,5,3,5,5,3,4,2,2,5,4,5,1,4,3,1,3,4,4,4,3,5,5,1,4,2,4,5,4,5,1,2,5,3,4,3,4,5,3,4,1,5,5,3,2,4,4,1,5,4,1,2,2,4,4,4,5,3,3,4,4,5,5,4,3,2,3,2,2,3,5,3,1,3,3,5,3,3,4,2,4,2,5,2,3,5,4,5,1,5,4,3,5,5,2,4,5,5,1,3,4,4,4,3,3,5,4,1,5,2,3,3,5,3,4,1,4,4,5,1,4,5,3,5,1,5,5,2,3,3,3,3,4,3,3,4,3,4,5,3,3,4,3,3,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-5,2>,<x^2+8*x-509,3>]*],[*[4],"CYC",0,5*]] [*<3,8,4,[[2,3,4,1],[1,4,3,2]],[[1,2,3,4],[3,4,1,2],[1,4,3,2],[2,1,4,3],[2,3,4,1]],[1,4,3,2],[1,2,4,3,5],[1],[[[2,3,4,1]]],20,<<[],[2,2,1]>,[[48,0],[27,0],[18,0],[6,0],[1,0]]>,[[[-1,0],[-1,0],[0,0],[0,0]],[[-607665808,1135726392],[-469135072,-469135072],[-64024533,-64024533],[373192815,373192815]],[[2,0],[1,0],[0,0],[0,0]],[[607665809,-1135726392],[469135072,469135072],[64024533,64024533],[-373192815,-373192815]]]>,<5,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,2],[1],[[]],20,<[],[2,4,1]>,[[18079955987934,32881835904123],[-18079955987933,-32881835904123],[-15488158022,4760627503020],[15488158023,-4760627503020]]>,<7,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[3,6,1]>,[[-35615004125577618,0],[7,0],[1,0]]>,[[[17686876002935902,-7403085715290033],[0,0]],[[-17686876002935901,7403085715290033],[0,0]],[[-3,0],[-1,0]],[[4,0],[1,0]]]>,<37,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[6419567981226677568598283371632,4820329110329725239396181776531,1]>,[[-4820329110329725239396181776503,-1],[28,1],[-27,-1],[4820329110329725239396181776504,1]]>*] [x,x^2-x+28,x^2-x-5,x^2-x+65,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,7,37],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,3*37,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,7,37],[6,1,1,6],1,[1.000000000,2.385494229,1.398869164],<"notfaithful",0>,[4,3]>,<1,3*7,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,5,7,37],[6,1,6,1],1,[1.000000000,0.6838072478,0.8204663809],<"notfaithful",0>,[4,3]>,<1,7*37,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,5,7,37],[3,1,6,6],1,[1.000000000,0.7808362768,0.7635552179],<"notfaithful",0>,[4,3]>,<2,3^2*7*37,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[1]],[[1],[-1]]],[3,5,7,37],[6,2,7,8],1,[1.000000000,0.9276176023,0.9740690662],<"2.3e2_7_37.4t3.6",1>,[4,3]>]
x^4+15*x^2+84 3^3*7*37^2 0 2 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 5 x-1 9 [[64226],[-541403],[541403],[-64226]] 3 [4,4,1,4,5,5,2,5,4,4,5,1,3,3,3,5,2,5,2,5,4,3,3,2,5,3,5,5,3,4,2,1,5,4,5,1,4,3,2,3,4,4,4,3,5,5,1,4,1,4,5,4,5,2,1,5,3,4,3,4,5,3,4,2,5,5,3,2,4,4,2,5,4,1,2,1,4,4,4,5,3,3,4,4,5,5,4,3,1,3,1,1,3,5,3,2,3,3,5,3,3,4,1,4,2,5,1,3,5,4,5,1,5,4,3,5,5,1,4,5,5,1,3,4,4,4,3,3,5,4,1,5,2,3,3,5,3,4,2,4,4,5,1,4,5,3,5,2,5,5,2,3,3,3,3,4,3,3,4,3,4,5,3,3,4,3,3,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+90,2>,<x^2-12096,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,4,3],[1,4],[1],[[]],20,<[],[1,1,1]>,[[-7334,0],[7334,0],[48169,96338],[-48169,-96338]]>,<3,8,4,[[2,3,4,1],[1,4,3,2]],[[1,2,3,4],[3,4,1,2],[1,4,3,2],[2,1,4,3],[2,3,4,1]],[1,4,3,2],[1,2,4,3,5],[1],[[[2,3,4,1]]],20,<<[],[2,2,1]>,[[84,0],[0,0],[15,0],[0,0],[1,0]]>,[[[0,0],[-1,0],[0,0],[0,0]],[[0,0],[-48065671,-48065671],[0,0],[293209420,293209420]],[[0,0],[1,0],[0,0],[0,0]],[[0,0],[48065671,48065671],[0,0],[-293209420,-293209420]]]>,<7,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[3,6,1]>,[[-35615004125577625,0],[0,0],[1,0]]>,[[[-3120568799851234,25557232499253589],[0,0]],[[3120568799851234,-25557232499253589],[0,0]],[[0,0],[-1,0]],[[0,0],[1,0]]]>,<37,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[119137981190340383037877674073,-1933528050872130726050884406378,1]>,[[1933528050872130726050884406401,-1],[23,1],[-23,-1],[-1933528050872130726050884406401,1]]>*] [x,x^2-x+28,x^2-x-5,x^2-x+65,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,37],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,3*37,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,37],[1,6,1,6],1,[1.000000000,2.385494229,1.398869164],<"notfaithful",0>,[4,3]>,<1,3*7,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,7,37],[4,6,6,1],1,[1.000000000,0.6838072478,0.8204663809],<"notfaithful",0>,[4,3]>,<1,7*37,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,7,37],[3,3,6,6],1,[1.000000000,0.7808362768,0.7635552179],<"notfaithful",0>,[4,3]>,<2,3^2*7*37,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[1]],[[1],[-1]]],[2,3,7,37],[3,6,7,8],1,[1.000000000,1.537960813,1.125812413],<"2.3e2_7_37.4t3.7",1>,[4,3]>]
x^4+24*x^2+92 2^6*13^2*23 0 2 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 79 x-1 5 [[924269289],[-1102857899],[1102857899],[-924269289]] 2 [3,4,5,3,3,1,4,3,4,2,5,5,3,2,5,4,5,4,3,5,3,1,3,5,5,1,1,1,5,4,4,4,5,4,5,5,4,5,5,2,4,4,1,3,3,1,4,5,3,5,2,5,5,2,1,1,1,5,1,5,2,5,5,4,4,3,5,4,4,3,3,3,2,4,3,3,4,3,5,3,2,5,3,4,4,4,3,5,3,5,1,3,5,4,5,1,3,4,1,3,4,5,1,4,1,3,5,3,4,2,4,5,5,3,3,4,3,4,2,1,5,2,4,5,5,4,5,4,1,5,5,3,1,4,3,5,5,3,4,1,5,3,4,3,2,3,3,2,4,5,3,4,4,4,1,2,2,3,4,5,5,4,5,1,5,3,4,1] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+144,2>,<x^2-13248,3>]*],[*[4],"CYC",0,5*]] [*<2,8,4,[[2,1,3,4],[4,3,2,1]],[[1,2,3,4],[2,1,4,3],[4,3,2,1],[1,2,4,3],[4,3,1,2]],[4,3,2,1],[1,2,3,4,5],[2,4],[[[2,1,4,3],[2,1,3,4]],[[2,1,4,3]]],20,<<[],[1,1,1]>,[[227442,120080],[-378052,-446400],[-189022,-223200],[-524284,0],[1,0]]>,[[[47552,29290],[-39042,-13310],[1181,1636],[22239,44236]],[[-47552,-29290],[39042,13310],[64355,63900],[43297,21300]],[[39226,45938],[-38020,-42534],[15203,63900],[26913,21300]],[[-39226,-45938],[38020,42534],[50333,1636],[38623,44236]]]>,<13,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-4226755330379676420079,8156539409361444156523,1]>,[[-8156539409361444156511,-1],[12,1],[-12,-1],[8156539409361444156511,1]]>,<23,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[5,21,1]>,[[-751525237160812595394192495,0],[0,0],[1,0]]>,[[[846182259950792770536395162,489197317932119869318679349],[0,0]],[[-846182259950792770536395162,-489197317932119869318679349],[0,0]],[[0,0],[-1,0]],[[0,0],[1,0]]]>*] [x,x^2-x-3,x^2-23,x^2-299,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,13,23],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,13,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,13,23],[3,6,1],1,[1.000000000,0.6627353911,0.8422571535],<"notfaithful",0>,[4,3]>,<1,2^2*23,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,13,23],[6,1,6],1,[1.000000000,0.8071106505,0.8947629472],<"notfaithful",0>,[4,3]>,<1,2^2*13*23,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,13,23],[6,6,6],1,[1.000000000,0.7774200015,0.9086568724],<"notfaithful",0>,[4,3]>,<2,2^6*13*23,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[-1]],[[1],[1]]],[2,13,23],[6,7,8],1,[1.000000000,1.141547920,1.012934198],<"2.2e6_13_23.4t3.5",1>,[4,3]>]
x^4-24*x^2+92 2^6*13^2*23 4 0 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 43 x-1 6 [[2498856681],[-2521453725],[2521453725],[-2498856681]] 1 [3,4,5,3,3,1,4,3,1,2,5,5,3,1,5,4,5,4,3,5,3,2,3,5,5,1,2,2,5,4,4,4,5,4,5,5,4,5,5,2,4,4,2,3,3,2,4,5,3,5,2,5,5,1,1,2,1,5,1,5,1,5,5,4,4,3,5,4,4,3,3,3,1,4,3,3,4,3,5,3,1,5,3,4,4,4,3,5,3,5,2,3,5,4,5,2,3,4,2,3,4,5,2,4,2,3,5,3,4,2,4,5,5,3,3,4,3,4,2,2,5,2,4,5,5,4,5,4,2,5,5,3,2,4,3,5,5,3,4,1,5,3,4,3,2,3,3,2,4,5,3,4,4,4,2,1,1,3,4,5,5,4,5,2,5,3,4,1] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x-144,2>,<x^2-13248,3>]*],[*[4],"CYC",0,5*]] [*<2,8,4,[[2,1,3,4],[4,3,2,1]],[[1,2,3,4],[2,1,4,3],[4,3,2,1],[1,2,4,3],[4,3,1,2]],[4,3,2,1],[1,2,3,4,5],[2,4],[[[2,1,4,3],[2,1,3,4]],[[2,1,4,3]]],20,<<[],[1,1,1]>,[[366698,88880],[-396020,-511936],[129674,137248],[-393212,524288],[1,0]]>,[[[-45872,-10030],[-24330,32570],[65081,31132],[10771,54068]],[[45872,10030],[24330,-32570],[455,34404],[54765,11468]],[[-31214,19722],[-52756,-55646],[33223,50788],[21997,60620]],[[31214,-19722],[52756,55646],[32313,14748],[43539,4916]]]>,<13,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-3604116735344698328184,-6086806706677413288741,1]>,[[6086806706677413288749,-1],[8,1],[-8,-1],[-6086806706677413288749,1]]>,<23,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[751525237160812595394192495,0,1]>,[[313915558659822953235541958,0],[-313915558659822953235541958,0],[0,-1],[0,1]]>*] [x,x^2-x-3,x^2-23,x^2-299,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,13,23],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,13,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,13,23],[3,6,1],1,[1.000000000,0.6627353911,0.8422571535],<"notfaithful",0>,[4,3]>,<1,2^2*23,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,13,23],[6,1,6],1,[1.000000000,0.8071106505,0.8947629472],<"notfaithful",0>,[4,3]>,<1,2^2*13*23,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,13,23],[6,6,6],1,[1.000000000,0.7774200015,0.9086568724],<"notfaithful",0>,[4,3]>,<2,2^6*13*23,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[-1]]],[2,13,23],[6,7,7],1,[1.000000000,1.151834338,1.017387666],<"2.2e6_13_23.4t3.6",1>,[4,3]>]
