x^2-x+138 -19*29 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[-42],[43]] 2 [1,1,1,1,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,1,1,1,2,1,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,2,2,1,2,1,1,1,1,2,2,2,1,1,2,1,2,1,2,1,2,2,1,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,1,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<19,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[228,19,1]>,[[-9,-1],[10,1]]>,<29,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[348,29,1]>,[[-14,-1],[15,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[19,29],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,19*29,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[19,29],[3,3],1,[1.000000000,3.479745014,1.570152349],<"1.19_29.2t1.1",1>,[2,1]>]
x^4+5*x^2-180 -2^2*5^3*149^2 2 1 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 29 x-1 6 [[294175566],[-7932970],[7932970],[-294175566]] 4 [4,1,1,3,5,4,5,4,2,1,4,5,3,1,3,5,5,2,3,5,5,5,2,3,4,3,3,3,3,5,3,5,4,5,3,5,4,1,1,5,4,3,4,4,4,5,5,2,2,1,4,5,3,4,4,3,1,5,4,2,2,5,3,5,4,5,4,5,3,3,4,4,3,4,4,3,3,4,2,3,4,1,4,4,5,3,3,4,3,3,3,5,2,5,5,2,3,3,3,3,3,5,3,3,4,5,3,4,5,2,2,5,4,5,4,2,3,2,4,4,3,4,5,1,4,3,2,4,2,4,4,1,4,4,2,1,5,3,4,1,5,2,1,3,3,5,4,5,4,3,5,3,2,3,1,4,4,2,4,2,3,4,3,5,4,1,5,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+30,2>,<x^2+25920,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[2],[[[1,2,4,3]]],20,<<[],[1,1,1]>,[[205274,0],[2,0],[1,0]]>,[[[82122,-97900],[131072,0]],[[-82122,97900],[131072,0]],[[1,0],[1,0]],[[-1,0],[-1,0]]]>,<3,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[821442557,-821442557,-357856104,357856104]>,<5,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,5,5],[1],[[[2,4,1,3]]],20,<[],[-180,0,5,0,1]>,[[0,-1,0,0],[0,4902508165483,0,-8853805190221],[0,-4902508165483,0,8853805190221],[0,1,0,0]]>,<149,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[2,145,1]>,[[-756310380101674926747419679710252449801705,2056390144099579872116689537744420200051791],[-13434473498342262359493200628016195420657461,-7206730493453758542232917664942966404634783],[1,0]]>,[[[13434473498342262359493200628016195420657473,7206730493453758542232917664942966404634926],[-1,0]],[[12,143],[1,0]],[[-12,-143],[-1,0]],[[-13434473498342262359493200628016195420657473,-7206730493453758542232917664942966404634926],[1,0]]]>*] [x,x^2-x-186,x^2+5,x^2+149,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,149],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,5*149,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,149],[1,1,6,6],1,[1.000000000,2.499486801,1.467733217],<"notfaithful",0>,[4,3]>,<1,2^2*5,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,149],[6,1,6,1],1,[1.000000000,1.404962946,1.128043325],<"notfaithful",0>,[4,3]>,<1,2^2*149,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,149],[6,1,1,6],1,[1.000000000,1.801585088,1.155551436],<"notfaithful",0>,[4,3]>,<2,2^2*5^2*149,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1]]],[2,3,5,149],[6,1,7,6],1,[1.000000000,1.464669063,1.011725124],<"2.2e2_5e2_149.4t3.3",1>,[4,3]>]
x^4-5*x^2-180 -2^2*5^3*149^2 2 1 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 23 x-1 6 [[-16018855],[6684285],[-6684285],[16018855]] 4 [1,2,1,3,5,4,5,4,1,1,4,5,3,2,3,5,5,2,3,5,5,5,1,3,4,3,3,3,3,5,3,5,4,5,3,5,4,2,2,5,4,3,4,4,4,5,5,1,1,1,4,5,3,4,4,3,1,5,4,2,1,5,3,5,4,5,4,5,3,3,4,4,3,4,4,3,3,4,2,3,4,1,4,4,5,3,3,4,3,3,3,5,1,5,5,1,3,3,3,3,3,5,3,3,4,5,3,4,5,2,1,5,4,5,4,2,3,1,4,4,3,4,5,2,4,3,2,4,1,4,4,2,4,4,2,1,5,3,4,1,5,2,2,3,3,5,4,5,4,3,5,3,1,3,2,4,4,2,4,2,3,4,3,5,4,2,5,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x-30,2>,<x^2+25920,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[2,1,3,4]],[[1,2,3,4],[2,1,3,4]],[1,2,3,4],[1,4],[2],[[[2,1,3,4]]],20,<[],[51318,2,1]>,[[-131070,-131070],[131070,131070],[47461,0],[-47461,0]]>,<3,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,2],[1],[[]],20,<[],[2,2,1]>,[[821442557,821442557],[-821442557,-821442557],[-357856104,-357856104],[357856104,357856104]]>,<5,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,5,5],[1],[[[2,4,1,3]]],20,<[],[-180,0,-5,0,1]>,[[0,-1,0,0],[0,4902508165483,0,8853805190221],[0,-4902508165483,0,-8853805190221],[0,1,0,0]]>,<149,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[2,145,1]>,[[-3121305455486091391668551265576740292069756,-829107430777931476159282641220966124901248],[-13662114113002770116048635801723625396848047,-6006197093591999480071372936114460724112421],[1,0]]>,[[[13662114113002770116048635801723625396848115,6006197093591999480071372936114460724112536],[-1,0]],[[68,115],[1,0]],[[-68,-115],[-1,0]],[[-13662114113002770116048635801723625396848115,-6006197093591999480071372936114460724112536],[1,0]]]>*] [x,x^2-x-186,x^2+5,x^2+149,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,149],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,5*149,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,149],[1,1,6,6],1,[1.000000000,2.499486801,1.467733217],<"notfaithful",0>,[4,3]>,<1,2^2*5,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,149],[6,1,6,1],1,[1.000000000,1.404962946,1.128043325],<"notfaithful",0>,[4,3]>,<1,2^2*149,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,149],[6,1,1,6],1,[1.000000000,1.801585088,1.155551436],<"notfaithful",0>,[4,3]>,<2,2^2*5^2*149,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1]],[[1],[1]]],[2,3,5,149],[6,2,7,8],1,[1.000000000,1.251526492,1.085580784],<"2.2e2_5e2_149.4t3.4",1>,[4,3]>]
x^6+8*x^4+69*x^2+450 -2^9*3^2*7^2*11^4 0 3 12 "D12" [[1,3,2,4,6,5],[4,6,5,1,3,2],[2,1,6,5,4,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[4,6,5,1,3,2]>,<2,3,[1,3,2,4,6,5]>,<3,2,[5,3,4,2,6,1]>,<6,2,[3,1,5,6,4,2]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 19 x^2+18*x+2 8 [[-7020926237,5118407824],[3835354055,0],[-2749111177,5118407824],[7020926237,-5118407824],[-3835354055,0],[2749111177,-5118407824]] 3 [4,1,3,3,4,6,1,4,6,6,6,3,5,5,3,2,5,6,5,6,4,3,5,5,4,3,6,4,3,4,3,5,4,4,6,3,2,1,3,3,4,6,2,1,6,6,5,2,5,2,4,6,4,5,5,2,3,6,3,4,4,3,4,3,4,6,5,5,4,6,5,6,2,3,5,3,2,6,4,4,1,3,2,4,6,4,4,1,3,3,5,3,3,4,1,3,3,5,4,3,1,6,1,4,5,4,1,5,6,4,6,3,4,4,3,4,4,3,6,4,6,1,3,4,4,6,3,3,6,2,5,6,3,3,5,4,3,4,3,4,4,6,3,4,2,3,2,5,4,2,3,5,5,3,5,6,3,5,4,3,4,4,3,5,4,3,3,2] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x+48,2>,<x^3+12*x^2-1404*x+2210976,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,3,4,2],[3],[[[2,1,4,3,6,5]]],20,<<[],[1,1,1]>,[[-420782,0],[0,0],[1,0]]>,[[[0,0],[1,0]],[[0,0],[262143,0]],[[2041,4082],[28030,0]],[[2041,4082],[4738,0]],[[-2041,-4082],[28030,0]],[[-2041,-4082],[4738,0]]]>,<3,2,2,[[1,2,6,5,4,3]],[[1,2,3,4,5,6],[1,2,6,5,4,3]],[1,2,3,4,5,6],[1,4],[1],[[[1,2,6,5,4,3]]],20,<[],[976778025,785455545,1]>,[[1391501243,0],[-1391501243,0],[0,-1],[-10614567,-1],[0,1],[10614567,1]]>,<5,2,1,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[2,1,4,3,6,5],[1,3],[1],[[]],20,<[],[2,4,1]>,[[-12491055146095,10144677833139],[42297665161974,-10144677833139],[12491055146095,-10144677833139],[-42297665161974,10144677833139],[9350930642920,4675465321460],[-9350930642920,-4675465321460]]>,<7,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,3,4,2],[1],[[[1,2,4,3,6,5]]],20,<<[],[3,6,1]>,[[17696695781099447,511744187368659],[-34416004493563154,-11472001497854380],[1,0]]>,[[[9871150057676363,29887805451762788],[0,0]],[[-9871150057676363,-29887805451762788],[0,0]],[[34416004493563156,11472001497854383],[-1,0]],[[2,3],[1,0]],[[-2,-3],[-1,0]],[[-34416004493563156,-11472001497854383],[1,0]]]>,<11,6,3,[[2,3,1,5,6,4],[3,2,1,4,6,5]],[[1,2,3,4,5,6],[3,2,1,4,6,5],[2,3,1,5,6,4]],[3,2,1,4,6,5],[1,4,5],[1],[[[2,3,1,5,6,4]]],20,<<[],[2,7,1]>,[[-250947248745792310921,0],[219606998235211775738,0],[179167848644900591102,0],[1,0]]>,[[[-199666029289260846863,-127559172123740158835],[-6971764771249201932,15482093050618669817],[6285066715851589879,19269759189790324620]],[[10,0],[1,0],[0,0]],[[20498180644360255781,127559172123740158835],[6971764771249201931,-15482093050618669817],[-6285066715851589879,-19269759189790324620]],[[-10,0],[-1,0],[0,0]],[[-20498180644360255781,-127559172123740158835],[-6971764771249201931,15482093050618669817],[6285066715851589879,19269759189790324620]],[[199666029289260846863,127559172123740158835],[6971764771249201932,-15482093050618669817],[-6285066715851589879,-19269759189790324620]]]>*] [x,x^2+42,x^2+2,x^2-x-5,x^3-x^2-7*x-53,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,7,11],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,2^3*3*7,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,7,11],[7,7,3,7,3],1,[1.000000000,0.9695165413,0.9648297611],<"notfaithful",0>,[6,3]>,<1,2^3,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,7,11],[7,1,2,2,1],1,[1.000000000,1.110720735,1.064734171],<"notfaithful",0>,[6,3]>,<1,3*7,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,7,11],[2,7,1,7,2],1,[1.000000000,0.6838072478,0.8204663809],<"notfaithful",0>,[6,3]>,<2,2^3*3*7*11^2,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,5,7,11],[7,7,3,7,8],1,[1.000000000,3.108270754,1.526340065],<"notfaithful",0>,[6,3]>,<2,2^3*3*7*11^2,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,7,11],[7,8,3,7,9],1,[1.000000000,1.096100214,0.8965861331],<"2.2e3_3_7_11e2.6t3.1",1>,[6,3]>]
x^6-16*x^4-36*x^3+37*x^2-36*x+306 2^9*1031^2 2 2 12 "D12" [[2,1,3,4,6,5],[6,5,4,3,2,1],[1,4,5,2,3,6]] [<1,1,[1,2,3,4,5,6]>,<2,1,[6,5,4,3,2,1]>,<2,3,[2,1,3,4,6,5]>,<2,3,[5,6,4,3,1,2]>,<3,2,[4,1,5,2,6,3]>,<6,2,[3,6,2,5,1,4]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 7 x^2+6*x+3 11 [[-813190528,652608216],[-343475416,0],[-805169312,-652608216],[-774186338,-652608216],[-374458390,0],[-844173502,652608216]] 3 [1,4,4,3,4,4,3,6,5,4,3,2,3,4,5,4,2,6,6,3,5,3,4,3,5,4,3,4,6,5,3,6,5,4,6,3,4,2,3,6,4,4,5,3,6,3,4,3,4,2,3,3,5,2,3,3,4,5,6,3,4,4,6,3,3,2,4,3,4,4,3,5,3,4,4,3,6,4,5,5,4,4,3,3,5,6,3,3,4,5,6,3,5,6,6,3,6,5,4,6,2,4,2,5,6,3,4,3,3,3,3,4,3,4,3,3,6,3,4,4,4,3,4,6,4,2,4,3,5,4,2,3,5,6,3,5,6,4,6,5,2,4,3,4,6,3,4,3,2,5,4,3,4,3,4,3,5,5,3,2,4,3,3,6,3,3,3,4] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,3*],[*[2,2,2],"RES",<[1],x^2>,[<x-108,2>,<x^3-500*x-18000,4>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,4],[3],[[[2,1,4,3,6,5]]],20,<[],[310082,431396,1]>,[[0,1],[92892,262143],[-7983,932],[-5695,7260],[16101,15454],[2989,930]]>,<3,2,1,[[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4]],[2,1,5,6,3,4],[1,4],[1],[[]],20,<[],[2,2,1]>,[[-422962176,326420079],[86459133,-326420079],[-5829064,-418708276],[-198483592,-534986635],[-330673979,418708276],[-290771789,534986635]]>,<5,2,1,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[2,1,4,3,6,5],[1,4],[1],[[]],20,<[],[2,4,1]>,[[25590278399810,-1],[25590278399814,1],[-43752273310570,-15478567055332],[18161994910758,15478567055332],[-911491417371,-3594919272795],[-5605300654316,3594919272795]]>,<1031,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,3],[1],[[[1,2,4,3,6,5]]],20,<[],[754394572708508295707679279292768593444819787837930431487337,-681173944724862664462312824285147845250352994516569832639581,1]>,[[247009552951398296595986230239684868142673956051891743521430,0],[-371779445499442344109546472776870274119344010993749307253864,0],[681173944724862664462312824285147845250352994516569832640546,-1],[965,1],[62384946274022023756780121268592702988335027470928781865252,-1],[-618788998450840640705532703016555142262017967045641050774329,1]]>*] [x,x^2+2062,x^2-x+258,x^2-2,x^3-5*x-18,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,1031],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,2^3*1031,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,1031],[7,3,3,7],1,[1.000000000,0.4151038798,0.8351250177],<"notfaithful",0>,[6,3]>,<1,1031,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,1031],[1,1,1,7],1,[1.000000000,3.424432297,1.545256499],<"notfaithful",0>,[6,3]>,<1,2^3,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,1031],[7,2,2,1],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[6,3]>,<2,2^3*1031,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,3,5,1031],[7,3,3,7],1,[1.000000000,2.124355937,1.347189915],<"notfaithful",0>,[6,3]>,<2,2^3*1031,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[-1]]],[2,3,5,1031],[7,3,3,7],1,[1.000000000,2.161926331,1.350832452],<"2.2e3_1031.6t3.1",1>,[6,3]>]
x^6-26*x^4+169*x^2-180 2^6*5^3*491^2 6 0 12 "D12" [[1,3,2,4,6,5],[4,6,5,1,3,2],[2,1,6,5,4,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[4,6,5,1,3,2]>,<2,3,[1,3,2,4,6,5]>,<3,2,[5,3,4,2,6,1]>,<6,2,[3,1,5,6,4,2]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 19 x^2+18*x+2 9 [[-87443092043,0],[-31692973465,55117791025],[-55750118578,-55117791025],[87443092043,0],[31692973465,-55117791025],[55750118578,55117791025]] 1 [3,3,4,3,5,6,3,4,3,5,4,6,5,3,3,3,4,4,6,4,6,4,3,4,3,4,3,3,5,6,6,1,2,5,1,5,3,3,3,3,5,4,5,6,6,4,4,6,3,4,3,4,1,4,3,6,4,5,2,4,2,6,6,5,6,3,1,6,6,4,6,5,3,3,5,3,4,3,1,5,1,1,5,2,5,6,4,3,4,2,3,5,3,1,4,6,1,4,6,5,3,3,6,4,5,2,2,6,4,4,3,3,3,4,5,4,3,6,3,5,5,3,3,3,4,4,4,1,3,3,4,3,4,3,4,4,2,6,3,1,5,5,2,6,5,5,3,2,4,6,2,4,6,2,2,5,4,5,2,1,3,3,3,4,2,6,4,2] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x-156,2>,<x^3-18252*x-100656,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,3,4,2],[3],[[[1,2,4,3,6,5]]],20,<<[],[1,1,1]>,[[-4246,492292],[508292,-31996],[1,0]]>,[[[15998,31996],[0,0]],[[-15998,-31996],[0,0]],[[1,0],[1,0]],[[15997,31996],[65535,0]],[[-15997,-31996],[1,0]],[[-1,0],[65535,0]]]>,<3,2,1,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[2,1,4,3,6,5],[1,3],[1],[[]],20,<[],[2,2,1]>,[[-454278189,-454278189],[454278189,454278189],[-526684357,-353991639],[181298921,353991639],[526684357,353991639],[-181298921,-353991639]]>,<5,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,3,4,2],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,4,1]>,[[-44828658285445,0],[0,0],[1,0]]>,[[[0,0],[-1,0]],[[0,0],[1,0]],[[33156715085464,16578357542732],[-9536743164062,0]],[[33156715085464,16578357542732],[9536743164062,0]],[[-33156715085464,-16578357542732],[-9536743164062,0]],[[-33156715085464,-16578357542732],[9536743164062,0]]]>,<491,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[1,2,4,3,6,5]]],20,<[],[-149137469794799666772905938618562897446885286100223269,120275050862298141717461251843082095084901190803089146,1]>,[[-120275050862298141717461251843082095084901190803088292,0],[120275050862298141717461251843082095084901190803088292,0],[-120275050862298141717461251843082095084901190803088719,-1],[427,1],[-427,-1],[120275050862298141717461251843082095084901190803088719,1]]>*] [x,x^2-4910,x^2-x-1,x^2-982,x^3-x^2-31*x+51,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,491],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,2^3*5*491,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,491],[7,3,7,7],1,[1.000000000,0.6491995503,0.8868430319],<"notfaithful",0>,[6,3]>,<1,5,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,491],[2,2,7,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[6,3]>,<1,2^3*491,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,491],[7,1,2,7],1,[1.000000000,1.560437757,1.110188820],<"notfaithful",0>,[6,3]>,<2,2^3*5*491,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,3,5,491],[7,3,7,7],1,[1.000000000,2.134746235,1.382779422],<"notfaithful",0>,[6,3]>,<2,2^3*5*491,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[1]],[[1],[-1]]],[2,3,5,491],[7,3,7,8],1,[1.000000000,0.6272506564,0.7768932706],<"2.2e3_5_491.6t3.2",1>,[6,3]>]
