x^2-x+621 -13*191 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[-108],[109]] 2 [2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,1,1,2,2,2,2,1,2,2,1,2,2,1,2,2,2,1,2,2,1,1,2,2,1,2,2,2,1,2,1,1,2,1,2,1,2,1,1,2,1,1,2,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,2,1,1,2,2,1,2,1,2,2,2,2,1,2,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,2,1,2,2,1,1,2,2,2,2,1,1,1,1,1,1,2,1,2,2,1,1,1,2,2,2,1,2,1,2,2,1,2,2,1,1,1,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<13,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[663,13,1]>,[[-6,-1],[7,1]]>,<191,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[9741,191,1]>,[[-95,-1],[96,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[13,191],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,13*191,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[13,191],[3,3],1,[1.000000000,1.260931542,0.8992306560],<"1.13_191.2t1.1",1>,[2,1]>]
x^6+3*x^4+9*x^2+3 -2^8*3^9 0 3 48 "C2*S4" [[1,3,2,4,6,5],[3,1,2,6,4,5],[1,2,6,4,5,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[4,2,3,1,5,6]>,<2,3,[4,2,6,1,5,3]>,<2,6,[1,3,2,4,6,5]>,<2,6,[4,3,2,1,6,5]>,<3,8,[3,1,2,6,4,5]>,<4,6,[6,2,1,3,5,4]>,<4,6,[6,5,1,3,2,4]>,<6,8,[6,1,2,3,4,5]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 31 x^2+29*x+3 10 [[47005159404774,290880074511808],[-192234131629648,-290880074511808],[8204320453804,0],[-47005159404774,-290880074511808],[192234131629648,290880074511808],[-8204320453804,0]] 6 [3,5,10,9,8,7,10,9,8,10,5,7,3,9,6,3,6,7,9,8,7,9,6,10,4,2,5,6,7,10,9,8,10,5,10,5,7,5,8,10,6,4,8,7,10,5,9,9,8,7,10,6,7,8,10,6,10,9,4,10,5,10,5,6,7,10,9,4,8,1,2,8,5,4,5,8,3,7,10,7,6,7,6,7,5,6,3,7,3,5,6,8,5,8,9,6,3,3,9,7,5,10,6,10,5,7,8,10,6,7,9,4,10,5,5,10,5,8,3,8,7,7,3,6,9,10,7,8,9,4,5,6,9,4,10,7,10,9,10,10,5,10,5,8,4,8,4,10,5,8,7,3,5,8,5,8,9,10,7,10,8,10,9,8,3,6,9,7] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2-3*x+1>,[<x^3+18*x^2+972*x+12312,4>,<x^6-36*x^5-324*x^4+18144*x^3-524880*x^2+16376256*x-222969024,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x+18,2>,<x^6+36*x^5-324*x^4-18144*x^3-524880*x^2-16376256*x-222969024,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<2,8,4,[[1,2,5,6,3,4],[1,2,3,4,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5],[1,2,5,6,3,4],[1,2,4,3,5,6],[1,2,6,5,3,4]],[1,2,3,4,6,5],[1,4,5,3,8],[2,4],[[[1,2,4,3,6,5],[1,2,5,6,3,4]],[[1,2,4,3,6,5]]],20,<<[],[1,1,1]>,[[-290014,0],[-96004,0],[-47998,0],[4,0],[1,0]]>,[[[-9739,0],[0,0],[0,0],[0,0]],[[9739,0],[0,0],[0,0],[0,0]],[[1,0],[1,0],[0,0],[0,0]],[[-1,0],[-1,0],[0,0],[0,0]],[[-120203,21738],[-26329,-52658],[9739,19478],[46937,93874]],[[120203,-21738],[26329,52658],[121333,111594],[84135,37198]]]>,<3,12,6,[[2,3,1,6,4,5],[4,6,5,1,3,2],[1,3,2,4,6,5]],[[1,2,3,4,5,6],[4,6,5,1,3,2],[1,3,2,4,6,5],[4,5,6,1,2,3],[2,3,1,6,4,5],[6,5,4,2,1,3]],[1,3,2,4,6,5],[1,2,5,6,7,10],[1,3],[[[2,3,1,6,4,5],[4,6,5,1,3,2]],[[2,3,1,6,4,5]]],20,<<[],[2,2,1]>,[[3,0],[0,0],[9,0],[0,0],[3,0],[0,0],[1,0]]>,[[[0,0],[-1,0],[0,0],[0,0],[0,0],[0,0]],[[0,0],[-281151898,545495397],[0,0],[267156632,107412518],[0,0],[370398833,212817059]],[[0,0],[-209881225,-545495397],[0,0],[52331596,280007971],[0,0],[332185204,174603430]],[[0,0],[1,0],[0,0],[0,0],[0,0],[0,0]],[[0,0],[209881225,545495397],[0,0],[335088893,107412518],[0,0],[55235285,212817059]],[[0,0],[281151898,-545495397],[0,0],[120263857,280007971],[0,0],[17021656,174603430]]]>*] [x,x^2-3,x^2+1,x^2-x+1,x^6-4*x^3+1,x^3-3*x-4,x^4-2*x^3+3*x^2+2*x-1,0,0,x^4-2*x^3+3*x^2+2*x-1] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,2^2*3,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3],[11,11],1,[1.000000000,0.7603459963,0.9497031263],<"notfaithful",0>,[6,11]>,<1,2^2,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3],[11,5],1,[1.000000000,0.7853981634,0.9159655942],<"notfaithful",0>,[6,11]>,<1,3,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3],[2,11],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[6,11]>,<2,2^2*3^4,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1],[1]],[[1]]],[2,3],[11,12],1,[1.000000000,0.7457650238,0.8289849686],<"notfaithful",0>,[6,11]>,<2,2^2*3^4,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,3],[11,12],1,[1.000000000,1.412893501,1.268025355],<"notfaithful",0>,[6,11]>,<3,2^6*3^4,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1],[1]],[[1],[-1]]],[2,3],[11,12],1,[1.000000000,0.7134459842,0.8704731797],<"notfaithful",0>,[6,11]>,<3,2^6*3^5,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1],[-1]],[[1]]],[2,3],[11,12],1,[1.000000000,1.795889560,1.315838868],<"3.2e6_3e5.6t11.2",1>,[6,11]>,<3,2^8*3^5,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1]]],[2,3],[11,11],1,[1.000000000,1.066622653,1.013713889],<"3.2e8_3e5.6t11.1",1>,[6,11]>,<3,2^8*3^4,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1]],[[1],[1]]],[2,3],[11,12],1,[1.000000000,0.9607243924,0.9286819926],<"notfaithful",0>,[6,11]>]
x^3-x^2-3044*x+65284 9133^2 3 0 3 "C3" [[2,3,1]] [<1,1,[1,2,3]>,<3,1,[2,3,1]>,<3,1,[3,1,2]>] [[1,1,1],[3]] 5 x-1 9 [[975156],[860327],[117643]] 1 [1,3,1,2,2,3,3,1,2,2,3,1,1,3,3,1,1,1,2,2,1,2,2,1,1,2,3,2,2,2,1,3,1,1,2,2,3,3,2,2,3,2,3,1,1,3,1,1,1,1,1,2,1,3,3,1,1,1,1,2,3,2,1,2,1,2,3,3,1,2,3,2,1,3,2,2,1,3,1,3,2,1,1,1,3,3,1,2,1,1,3,1,3,3,1,1,1,2,1,2,3,2,1,2,3,3,2,2,2,2,3,1,2,2,3,2,2,2,1,1,2,1,3,2,1,2,2,3,1,1,2,2,1,1,2,2,2,3,2,3,3,1,3,1,1,2,3,1,1,1,2,3,1,1,3,2,3,3,1,1,3,3,2,3,2,3,1,3] [[*[1,1,1],"CYC",0,1*],[*[3],"ALT",[2,3,1],[<x-36532,2>,<x+36532,3>]*]] [*<2,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[-228767,-108174,74798]>,<9133,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,3,2],[1],[[[3,1,2]]],20,<[],[225699737416,111212541,18266,1]>,[[9312616,446267956281757976068699102044669861513523497679512408310326065940509011801,-446267956281757976068699102044669861513523497679512408310326065940509008749],[-9318704,-446267956281757976068699102044669861513523497679512408310326065940509011802,446267956281757976068699102044669861513523497679512408310326065940509008749],[6089,1,0]]>*] [x,0,0] [1,2,3] <[1],[2,3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,9133],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,1]>,<1,9133,3,[[1,0],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,9133],[1,4],0,[0.9993405082+0.03631182561*i,1.861648598-0.1950399114*i,1.285241563-0.09354784694*i],<"1.9133.3t1.1",1>,[3,1]>,<1,9133,3,[[1,0],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,9133],[1,4],0,[0.9993405082-0.03631182561*i,1.861648598+0.1950399114*i,1.285241563+0.09354784694*i],<"1.9133.3t1.1",2>,[3,1]>]
x^6-2*x^5-9*x^4+35*x^3-125*x-92 3^3*331^3 2 2 12 "D12" [[3,6,1,5,4,2],[1,2,4,3,6,5],[2,1,6,5,4,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[2,1,6,5,4,3]>,<2,3,[3,6,1,5,4,2]>,<2,3,[6,3,2,4,5,1]>,<3,2,[6,3,4,2,1,5]>,<6,2,[4,5,1,6,3,2]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 11 x^2+7*x+2 9 [[-540244921,972426966],[-1025466348,-213106874],[559184579,0],[466281770,213106874],[-273390610,-972426966],[813635532,0]] 4 [4,4,6,3,4,3,6,5,4,4,5,3,4,5,4,6,4,3,5,6,3,5,2,2,3,4,1,4,5,2,5,6,4,1,6,3,5,5,6,2,6,3,6,1,6,3,3,5,4,3,6,2,5,4,4,4,6,5,3,6,5,2,3,4,5,4,1,5,2,3,6,4,1,3,3,4,2,3,6,3,6,3,2,5,3,4,6,5,6,1,4,4,5,4,3,2,4,4,3,3,5,4,6,6,3,3,2,4,6,5,5,3,4,3,3,4,3,6,4,6,3,3,4,2,3,6,3,4,3,1,5,6,1,1,4,3,6,1,4,4,5,4,5,6,5,2,5,6,5,4,1,6,3,6,1,4,3,4,3,6,4,2,3,4,4,6,5,5] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x-8,2>,<x^3-22*x^2+2316*x-7624,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,2,1,[[1,3,2,4,6,5]],[[1,2,3,4,5,6],[1,3,2,4,6,5]],[1,3,2,4,6,5],[1,4],[1],[[]],20,<[],[1,1,1]>,[[106804,0],[-405454,344471],[298651,-344471],[124849,0],[24477,-88342],[112819,88342]]>,<3,4,2,[[2,1,4,3,6,5],[5,6,3,4,1,2]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[5,6,3,4,1,2],[6,5,4,3,2,1]],[5,6,3,4,1,2],[1,2,4,3],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,2,1]>,[[1206113262,0],[-62022276,0],[1,0]]>,[[[-1701220321,-1701220321],[283170590,-297960143]],[[-1426012867,-1395001729],[-283170590,297960143]],[[62022277,0],[-1,0]],[[1,0],[1,0]],[[1701220321,1701220321],[-283170591,297960143]],[[1363990591,1395001729],[283170591,-297960143]]]>,<139,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[-3299017309763174906656027807274119151842758,2641673445182783584784779607064124675536771,657343864580391321871248200209994476305988,-2907486500853055155086044737350432786787180,5971140570791083866799119874539456564049,-19065480189375637065000362045152800892172]>,<331,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,3],[1],[[[2,1,4,3,6,5]]],20,<[],[31687010799001185495779986814415664845193222111131,-76338341711070514849448318610079330149401421853173,1]>,[[76338341711070514849448318610079330149401421853460,-1],[287,1],[16042226141786980237594657368382458076607133143276,283531694064371551452559578006523274395530630899],[120883319518734941978220692715202678051263357194163,-283531694064371551452559578006523274395530630899],[51985131285676389475554623756256283330793229479979,283531694064371551452559578006523274395530630900],[-16042226141786980237594657368382458076607133143562,-283531694064371551452559578006523274395530630900]]>*] [x,x^2-x+83,x^2-x-248,x^2-x+1,x^3-x^2+3*x-4,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,139,331],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,331,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,139,331],[3,3,1,7],1,[1.000000000,0.5180326472,0.7273844767],<"notfaithful",0>,[6,3]>,<1,3*331,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,139,331],[1,7,1,7],1,[1.000000000,1.632588704,1.264164486],<"notfaithful",0>,[6,3]>,<1,3,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,139,331],[2,7,1,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[6,3]>,<2,331,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,3,139,331],[3,3,1,7],1,[1.000000000,1.038035776,1.028997664],<"notfaithful",0>,[6,3]>,<2,3^2*331,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[-1]]],[2,3,139,331],[3,7,1,8],1,[1.000000000,1.510008349,1.108479611],<"2.3e2_331.6t3.1",1>,[6,3]>]
