x^2-x-3385 11*1231 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[-285],[286]] 1 [2,2,1,2,1,2,1,2,2,2,1,1,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,1,2,1,1,1,2,2,2,1,2,1,1,1,1,2,1,2,1,1,2,2,2,2,1,1,2,2,1,2,2,2,1,1,2,2,1,2,1,2,2,2,1,1,2,1,2,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,2,2,2,2,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,1,1,1,2,1,1,2,2,2,2,2,1,1,1,2,2,1,2,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<11,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-3355,11,1]>,[[-5,-1],[6,1]]>,<1231,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[375455,1231,1]>,[[-615,-1],[616,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[11,1231],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,11*1231,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[11,1231],[3,3],1,[1.000000000,0.4593485053,0.7285813192],<"1.11_1231.2t1.1",1>,[2,1]>]
x^6-x^5+4*x^4+x^3+6*x^2+5*x+1 -2^4*11^2*163 0 3 48 "C2*S4" [[3,2,1,5,4,6],[1,2,4,3,5,6],[2,3,1,5,6,4]] [<1,1,[1,2,3,4,5,6]>,<2,1,[5,6,4,3,1,2]>,<2,3,[1,6,3,4,5,2]>,<2,3,[1,6,4,3,5,2]>,<2,6,[3,2,1,5,4,6]>,<2,6,[3,6,1,5,4,2]>,<3,8,[2,3,1,5,6,4]>,<4,6,[1,4,2,6,5,3]>,<4,6,[5,4,2,6,1,3]>,<6,8,[2,4,1,5,6,3]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 41 x^2+38*x+6 8 [[-1320635327139,1351675009641],[-1270260629506,0],[3210190910350,-1351675009641],[3110019510276,2786433420483],[1029577510495,-2786433420483],[3226033254646,0]] 6 [6,10,10,8,3,8,8,6,10,6,10,10,5,9,1,4,10,9,10,7,8,8,9,10,7,6,2,8,8,7,6,5,10,8,8,9,10,4,5,5,7,10,10,8,9,4,8,7,9,10,8,6,6,7,2,5,3,6,6,9,6,6,5,2,7,10,10,6,9,8,10,9,7,9,7,7,10,4,3,9,1,4,8,10,5,10,10,9,5,10,10,6,7,8,1,9,10,10,5,8,5,6,5,6,8,7,3,9,2,8,5,6,3,10,10,7,10,7,7,8,7,9,9,3,7,5,7,10,10,9,9,5,10,3,6,8,4,9,7,6,8,5,10,8,7,7,9,6,10,3,5,10,3,8,3,4,5,3,8,5,7,8,5,7,10,10,3,8] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2>,[<x^3+12*x^2+12*x-188,4>,<x^6+22*x^5+60*x^4-2420*x^3-13240*x^2+20208*x+154912,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2>,[<x-1,2>,<x^6-8*x^5+5*x^4-260*x^3+2991*x^2-8964*x+6939,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<2,6,3,[[2,3,1,5,6,4],[4,6,5,1,3,2]],[[1,2,3,4,5,6],[4,6,5,1,3,2],[2,3,1,5,6,4]],[4,6,5,1,3,2],[1,6,7],[1],[[[2,3,1,5,6,4]]],20,<<[],[1,1,1]>,[[238674,-523196],[275202,386546],[4572,9148],[1,0]]>,[[[0,1],[1,0],[0,0]],[[209360,-392239],[247850,165869],[279709,168377]],[[-213932,383093],[276437,358419],[244579,355911]],[[319911,-433069],[21343,124926],[283171,315028]],[[-353309,389171],[272408,296547],[393176,49568]],[[37971,53043],[230537,102815],[372229,159692]]]>,<11,4,2,[[1,2,4,3,6,5],[2,1,3,4,5,6]],[[1,2,3,4,5,6],[2,1,3,4,5,6],[1,2,4,3,6,5],[2,1,4,3,6,5]],[2,1,3,4,5,6],[1,3,5,6],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,7,1]>,[[-79208202809437659749,0],[34292028001546525232,0],[1,0]]>,[[[104285274947850024874,18309384789779775590],[0,0]],[[-23880418580608404256,-18309384789779775590],[0,0]],[[-34292028001546525224,0],[-1,0]],[[8,0],[1,0]],[[-128025966458917191880,0],[23021560334539920339,0]],[[81913138093222096479,0],[-23021560334539920339,0]]]>,<163,4,2,[[1,2,3,4,6,5],[2,1,4,3,5,6]],[[1,2,3,4,5,6],[2,1,4,3,5,6],[1,2,3,4,6,5],[2,1,4,3,6,5]],[2,1,4,3,5,6],[1,4,3,2],[1],[[[1,2,3,4,6,5]]],20,<<[],[2,159,1]>,[[-48247633345647837409824219490432898568611848,0],[75973136355592319868020536359988770870270778,0],[1,0]]>,[[[-72009780710222161361322965873920151092192727,53250921215021142967775246777307499392606067],[0,0]],[[50203812520299734304256168126552433561487869,-53250921215021142967775246777307499392606067],[0,0]],[[-7176836106206274509067416283123930010430975,-22754037657491478635868919727744052475193293],[0,0]],[[-70332019887439868923842053111404581345288209,22754037657491478635868919727744052475193293],[0,0]],[[-75973136355592319868020536359988770870270768,0],[-1,0]],[[10,0],[1,0]]]>*] [x,x^2-x-448,x^2-x+3,x^2-x+41,x^6-x^5-39*x^4+407*x^3+4758*x^2-21526*x-733202,x^3-x^2+x+1,x^4-x^3+23*x^2+9*x-82,0,0,x^4-x^3+23*x^2+9*x-82] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,11,163],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,11*163,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,11,163],[1,11,11],1,[1.000000000,1.600920534,1.188681568],<"notfaithful",0>,[6,11]>,<1,11,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,11,163],[5,11,1],1,[1.000000000,0.9472258251,0.9095391053],<"notfaithful",0>,[6,11]>,<1,163,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,11,163],[2,2,11],1,[1.000000000,0.2460685276,0.6623863327],<"notfaithful",0>,[6,11]>,<2,2^2*11*163^2,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1]],[[1],[1]]],[2,11,163],[11,12,11],1,[1.000000000,1.744796442,1.151236945],<"notfaithful",0>,[6,11]>,<2,2^2*11,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,11,163],[11,12,1],1,[1.000000000,0.5772184495,0.8595438191],<"notfaithful",0>,[6,11]>,<3,2^2*11*163^2,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1],[-1]],[[1],[0],[-1]]],[2,11,163],[11,12,11],1,[1.000000000,1.748586751,1.301759998],<"notfaithful",0>,[6,11]>,<3,2^2*11*163,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1],[1]],[[1],[0],[-1]],[[1],[2],[1]]],[2,11,163],[11,12,13],1,[1.000000000,0.7789043532,0.8202105711],<"3.2e2_11_163.6t11.4",1>,[6,11]>,<3,2^2*11^2*163,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1],[-1]],[[1],[2],[1]]],[2,11,163],[11,11,12],1,[1.000000000,1.694640672,1.308608345],<"3.2e2_11e2_163.6t11.2",1>,[6,11]>,<3,2^2*11^2*163^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1],[1]],[[1],[-1]]],[2,11,163],[11,11,12],1,[0,0,0],<"notfaithful",0>,[6,11]>]
x^6-2*x^5-12*x^4+30*x^3+69*x^2-268*x+214 -2^6*3^2*7^3*23^2 0 3 12 "D12" [[3,6,1,5,4,2],[1,4,3,2,6,5],[2,1,6,5,4,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[3,6,1,5,4,2]>,<2,3,[2,1,6,5,4,3]>,<2,3,[6,3,2,4,5,1]>,<3,2,[6,4,2,3,1,5]>,<6,2,[4,1,5,6,2,3]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 11 x^2+7*x+2 9 [[-744064292,-992098703],[23343978,830829906],[-1076569982,-830829906],[1053226005,0],[-740666954,0],[-873216444,992098703]] 3 [1,3,6,4,4,6,3,3,1,5,3,5,6,5,6,4,3,3,1,4,3,4,2,3,6,3,6,4,5,5,5,3,5,6,4,5,3,4,2,3,5,3,1,5,5,6,4,3,6,3,4,4,6,6,2,5,3,3,4,5,3,2,6,2,2,5,4,4,5,2,6,5,6,1,5,3,4,2,1,3,2,5,5,6,3,5,4,4,3,5,6,3,5,1,4,3,3,3,3,4,4,4,6,5,1,3,3,6,4,3,3,5,1,3,4,5,3,2,5,4,3,5,2,1,6,4,1,6,2,3,4,1,4,1,2,6,6,3,6,4,6,1,5,4,2,3,6,6,6,4,4,3,4,2,5,5,4,6,6,6,5,1,1,2,5,3,1,2] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x-28,2>,<x^3-28*x^2-138*x+28152,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,2,2,[[2,1,3,4,6,5]],[[1,2,3,4,5,6],[2,1,3,4,6,5]],[1,2,3,4,5,6],[1,4],[3],[[[2,1,3,4,6,5]]],20,<[],[-2282,33560,1]>,[[0,1],[-33560,262143],[33561,0],[-42113,0],[122909,76509],[-80795,54563]]>,<3,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,3,4,2],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,2,1]>,[[1659587991,533311710],[-1338638736,1170268341],[1,0]]>,[[[-192391012,-1170268339],[0,0]],[[-1338638735,1170268339],[0,0]],[[1338638736,-1170268340],[-1,0]],[[0,1],[1,0]],[[1508073241,1211052314],[199804349,-532350964]],[[-1315682228,-40783975],[-199804349,532350964]]]>,<7,4,2,[[2,1,4,3,6,5],[5,6,3,4,1,2]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[5,6,3,4,1,2],[6,5,4,3,2,1]],[5,6,3,4,1,2],[1,3,4,2],[1],[[[2,1,4,3,6,5]]],20,<<[],[3,6,1]>,[[34586927763194779,0],[16643159365109074,0],[1,0]]>,[[[16124937872781609,29198541495946358],[2103910597540502,-4998144060173071]],[[20941802252029082,6980600750676361],[-2103910597540502,4998144060173071]],[[-16643159365109071,0],[-1,0]],[[3,0],[1,0]],[[518221492327463,-29198541495946358],[-2103910597540501,4998144060173071]],[[-20941802252029084,-6980600750676361],[2103910597540501,-4998144060173071]]]>,<19,2,1,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[2,1,4,3,6,5],[1,3],[1],[[]],20,<[],[2,18,1]>,[[14688975320888435384550074,-5453441049825157315218857],[80993845103392478422697,5453441049825157315218857],[-12209338270263464960893222,18081476222926852594925497],[633850834966812070648241,-18081476222926852594925497],[-501217394964656834532872,-757517239139813744962766],[-714844680070204549070937,757517239139813744962766]]>,<23,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[1,2,4,3,6,5]]],20,<[],[29028214216990290394874602,246841296242396012152968648,1]>,[[-248145430993915626913745015,0],[246841296242396012152968615,0],[-246841296242396012152968631,-1],[17,1],[-413901900698552160507780487,-19238603293653302456596384],[662047331692467787421525503,19238603293653302456596384]]>*] [x,x^2+966,x^2-x+2,x^2-138,x^3-x^2+24,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,19,23],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,2^3*3*7*23,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,7,19,23],[7,7,7,3,7],1,[1.000000000,1.212949041,1.034496024],<"notfaithful",0>,[6,3]>,<1,7,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,19,23],[1,2,7,2,1],1,[1.000000000,1.187410412,1.151925471],<"notfaithful",0>,[6,3]>,<1,2^3*3*23,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,19,23],[7,7,2,1,7],1,[1.000000000,0.7734825997,0.9375659719],<"notfaithful",0>,[6,3]>,<2,2^3*3*7*23,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,3,7,19,23],[7,7,7,3,7],1,[1.000000000,2.413764187,1.459440895],<"notfaithful",0>,[6,3]>,<2,2^3*3*7*23,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[-1]],[[1],[1]]],[2,3,7,19,23],[7,8,8,3,7],1,[1.000000000,1.658664522,1.230817709],<"2.2e3_3_7_23.6t3.9",1>,[6,3]>]
x^6-2*x^5-15*x^4-45*x^3+120*x^2+443*x+829 3^2*5^5*149^2 2 2 12 "D12" [[1,6,3,5,4,2],[6,2,5,4,3,1],[3,4,1,2,6,5]] [<1,1,[1,2,3,4,5,6]>,<2,1,[3,4,1,2,6,5]>,<2,3,[6,2,5,4,3,1]>,<2,3,[5,4,6,2,1,3]>,<3,2,[2,6,4,5,3,1]>,<6,2,[4,5,2,6,1,3]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 29 x^2+24*x+2 8 [[32514394176,0],[38739261148,-141322165594],[-140330087996,0],[71336308350,187690010223],[68993779647,-187690010223],[-71253655323,141322165594]] 3 [6,2,3,2,1,4,4,5,6,3,5,2,5,4,4,4,5,1,6,5,6,3,6,5,4,1,6,4,3,4,6,5,6,3,1,3,4,4,6,4,3,3,3,4,6,3,3,4,6,5,6,5,3,3,6,4,3,3,4,3,4,4,6,5,4,4,5,6,4,3,2,3,6,4,1,4,5,4,3,3,3,1,3,4,3,4,1,4,5,6,4,5,4,1,3,2,5,1,2,3,2,4,4,1,5,6,4,2,5,5,4,6,2,3,5,3,6,6,6,3,3,4,4,6,1,5,5,3,4,4,5,6,5,4,3,1,4,6,6,3,3,3,4,4,3,5,4,4,1,4,6,5,4,4,4,3,1,3,4,3,4,2,2,1,6,2,3,6] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,3*],[*[2,2,2],"RES",<[1],x^2>,[<x-118,2>,<x^3-34*x^2-32733*x-2052027,4>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<3,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,2,3,4],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,2,1]>,[[-616000179,777958143],[53546301,-374620947],[1,0]]>,[[[802788200,374620949],[0,0]],[[53546302,-374620949],[0,0]],[[-53546301,374620948],[-1,0]],[[0,1],[1,0]],[[-342990239,-789519598],[-574918282,458954261]],[[-459797960,414898649],[574918282,-458954261]]]>,<5,12,6,[[2,3,4,5,6,1],[1,6,5,4,3,2]],[[1,2,3,4,5,6],[4,5,6,1,2,3],[1,6,5,4,3,2],[2,1,6,5,4,3],[3,4,5,6,1,2],[2,3,4,5,6,1]],[1,6,5,4,3,2],[1,2,3,4,5,6],[1],[[[2,3,4,5,6,1]]],20,<<[],[2,4,1]>,[[1595,0],[-65,0],[-430,0],[-85,0],[25,0],[10,0],[1,0]]>,[[[17339533025567,0],[788160592074,0],[-8512134394369,0],[-2995010249871,0],[1891585420971,0],[-6147652618156,0]],[[-39961937992108,-43822826906210],[-7383195213707,1076773975178],[-3990284224751,7541601051687],[1921837469306,960918734653],[4672566137385,-7200460095370],[-2083096296938,-1041548148469]],[[29295229355972,-28701217885935],[-6312915311006,6577325656578],[-600603839213,-7196707100230],[-8056514156582,9528105105335],[1845035549351,-3372957452113],[3140723134698,33448412810]],[[2,0],[1,0],[0,0],[0,0],[0,0],[0,0]],[[-46634762381538,28701217885935],[5524754718932,-6577325656578],[9112738233582,7196707100230],[-8021961921672,-9528105105335],[-3736620970322,3372957452113],[3006929483458,-33448412810]],[[39961937992107,43822826906210],[7383195213706,-1076773975178],[3990284224751,-7541601051687],[-1921837469306,-960918734653],[-4672566137385,7200460095370],[2083096296938,1041548148469]]]>,<7,2,1,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[2,1,4,3,6,5],[1,2],[1],[[]],20,<[],[3,6,1]>,[[22892952478394287,-16442855676532239],[-38034446057636281,16442855676532239],[-1685950606200903,-3735279297828460],[20725725180769857,3735279297828460],[-5489069493879861,2619655396385587],[1590788498552903,-2619655396385587]]>,<11,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[279187816243325619068,-326539124578112098831,265084773591861220362,-2087600713683893792,295260537836332179,895650144969848775]>,<149,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,3],[1],[[[1,2,4,3,6,5]]],20,<[],[7155006489824524662113369203409457455958325,-1419021414792921881430495566129804299334602,1]>,[[-2824443177593570960706276686564689102694290,0],[-1419021414792921881430495566129804299334643,0],[1419021414792921881430495566129804299334623,-1],[21,1],[-47452862372332650565614189398445012601361,41870514555186111998159497841855346189049],[2871896039965903611271890875963134115295652,-41870514555186111998159497841855346189049]]>,<193,2,1,[[5,4,6,2,1,3]],[[1,2,3,4,5,6],[5,4,6,2,1,3]],[5,4,6,2,1,3],[1,4],[1],[[]],20,<[],[5,192,1]>,[[-2373514613558776789537727642453969347899396975,-863643697453638259770928012083905051626774183],[2166891819553794246123962721735653001093909650,-1901186137394940246265102619263176565652475436],[-997500570050418698933406885181454647934119419,2377337203276389182474364605669810611098190382],[2100770492509615644785603792066205391570953291,1901186137394940246265102619263176565652475436],[-1103269922459196945852196906884750743636833871,863643697453638259770928012083905051626774183],[206622794004982543413764920718316346805487326,-2377337203276389182474364605669810611098190382]]>*] [x,x^2-x+112,x^2-x+559,x^2-x-1,x^3-x^2+12*x-63,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,7,11,149,193],[1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,3*149,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[3,5,7,11,149,193],[7,3,1,1,7,3],1,[1.000000000,2.080291271,1.314467636],<"notfaithful",0>,[6,3]>,<1,3*5*149,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,7,11,149,193],[7,7,2,1,7,1],1,[1.000000000,0.7974296049,0.7997022151],<"notfaithful",0>,[6,3]>,<1,5,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,7,11,149,193],[2,7,2,1,1,2],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[6,3]>,<2,3*5^2*149,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[3,5,7,11,149,193],[7,8,1,1,7,3],1,[1.000000000,1.190850859,0.9031157282],<"notfaithful",0>,[6,3]>,<2,3*5^2*149,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[1]],[[1]],[[1],[-1]]],[3,5,7,11,149,193],[7,8,2,1,9,3],1,[1.000000000,0.9087978508,1.078422304],<"2.3_5e2_149.6t3.4",1>,[6,3]>]
