x^4-4*x^2-9*x+7 -3^2*5^2*83 2 1 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 197 x-1 5 [[33993313784],[9155727353],[-91149403102],[48000361965]] 3 [5,2,3,4,4,3,4,5,4,4,4,4,4,5,3,3,2,2,5,3,5,3,1,5,3,3,3,5,2,4,4,4,3,5,5,4,5,3,4,2,5,3,4,2,1,4,5,5,4,4,3,3,4,5,5,5,5,5,4,5,3,4,3,5,2,4,3,5,5,4,4,2,5,2,5,4,5,4,4,4,4,5,4,5,3,4,5,5,3,2,5,4,3,3,4,5,4,2,4,3,2,2,4,5,5,3,5,2,3,3,4,3,2,4,5,3,5,3,3,4,5,4,3,5,2,2,5,3,4,4,4,3,4,1,5,5,4,4,5,3,4,3,3,5,3,1,2,4,4,2,5,4,3,3,4,4,3,4,5,2,3,2,5,5,4,2,4,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<3,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,2,2,2],[1],[[[2,1,4,3]]],20,<<[],[2,2,1]>,[[146717232,1675136070],[-1295241708,-1295241708],[1,0]]>,[[[1295241710,1295241710],[-1,0]],[[2,2],[1,0]],[[1013652565,-119054639],[-451265236,-495602250]],[[1177890124,-1176187073],[451265236,495602250]]]>,<5,6,3,[[1,4,2,3],[1,2,4,3]],[[1,2,3,4],[1,2,4,3],[1,4,2,3]],[1,2,4,3],[1,3,4],[1],[[[1,4,2,3]]],20,<<[],[2,4,1]>,[[367785638480,0],[1385049593225,0],[8818521231400,0],[1,0]]>,[[[17829532313141,0],[0,0],[0,0]],[[3686167206903,0],[7343585326725,0],[-1294962176487,0]],[[3566878765403,-2374378901350],[-3598924050050,-4731937275375],[-697290328747,281288607911]],[[-6009091957322,2374378901350],[-3744661276675,4731937275375],[-1822444760391,-281288607911]]]>,<83,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,3],[1],[[[1,2,4,3]]],20,<[],[-16000020906308291818656569924993898389,111107928097238749304876883193434930161,1]>,[[-90083583086294723076444235303059805283,0],[-39556022939534957774061265071970460295,0],[-111107928097238749304876883193434930092,-1],[69,1]]>*] [x,x^2-x+21,x^3-10*x-15,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,83],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,83,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,83],[1,3,6],1,[1.000000000,1.034503778,0.8892453794],<"notfaithful",0>,[4,5]>,<2,5^2*83,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1]],[[1],[-1]]],[3,5,83],[1,6,7],1,[1.000000000,2.008332178,1.301485234],<"notfaithful",0>,[4,5]>,<3,3^2*5^2*83^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1]],[[1],[-1]]],[3,5,83],[6,6,7],1,[1.000000000,0.9723480723,1.081913745],<"3.3e2_5e2_83e2.6t8.1",1>,[4,5]>,<3,3^2*5^2*83,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-2],[1]]],[3,5,83],[6,7,8],1,[1.000000000,0.4990474253,0.7079851517],<"3.3e2_5e2_83.4t5.1",1>,[4,5]>]
x^5+25*x^3-125*x^2+250*x-420 5^9*17^2 1 2 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 521 x-1 5 [[-10444081168588],[17476642043830],[18382590889647],[8424016508101],[4548224513611]] 3 [7,5,1,2,6,7,2,6,5,6,6,5,4,5,2,5,4,6,5,3,5,4,5,4,5,4,5,5,6,5,5,6,5,6,4,6,7,7,5,5,6,3,6,7,2,6,4,5,5,4,7,3,6,4,5,7,4,3,5,4,5,5,2,6,5,2,6,5,7,6,5,4,5,5,3,5,6,2,6,6,3,6,4,5,4,7,3,7,3,7,5,6,7,6,6,5,3,1,7,4,2,5,2,4,6,7,5,7,6,6,5,5,7,6,6,4,5,2,5,3,6,5,2,5,6,6,4,3,2,5,3,5,4,5,4,3,7,5,2,4,3,4,5,2,6,4,5,2,6,2,2,3,5,5,5,3,4,4,7,4,7,7,7,6,5,5,3,5] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,6,1,[[2,3,1,5,4]],[[1,2,3,4,5],[1,2,3,5,4],[3,1,2,4,5],[2,3,1,4,5],[2,3,1,5,4],[3,1,2,5,4]],[2,3,1,5,4],[1,2,4,4,7,7],[1],[[]],20,<[],[1,1,0,1,1,0,1]>,[[267267,-369626,-522623,90782,-397189,449667],[207219,-28037,-122875,-417562,-55525,355918],[-207712,397663,-403078,326780,452714,242991],[234484,90862,254626,-208214,-112732,55300],[23030,-90862,-254626,208214,112732,-55300]]>,<5,20,20,[[2,3,4,5,1],[1,3,5,2,4]],[[1,2,3,4,5],[1,5,4,3,2],[1,3,5,2,4],[1,4,2,5,3],[2,3,4,5,1]],[1,2,3,4,5],[1,3,5,5,6],[1,6],[[[2,3,4,5,1],[1,3,5,2,4]],[[2,3,4,5,1]]],20,<[],[-10063359050170,0,-17644686069875,-9553358078750,41173390067500,-21572696228125,-7940541226875,14706702790375,7392680958250,-10894597090375,19419627754900,36284461375000,10726160981325,44002942581750,-37175485193250,-24369772581250,29422114262750,-32021774574725,34026850354875,-11353265671500,1]>,[[2361496070325,616012934605,6101196299125,1062213036775,-392455395649,970077339500,-253879996250,1176350961425,949145492705,-607573789250,1697620031025,-1439522614995,-1480415347085,1416062123945,-306587623086,1853500278825,310744356828,1541149687855,-1574170578505,674641043900],[5114258429075,2292742620285,2252453020900,-5315821248525,1171339851096,783198760375,1374218100400,226312961425,315959430280,-937346166871,-238172527275,-788218746635,-1816770374710,-1176281263945,-473991810918,-1141003850150,-855471989942,1779584752325,1277119888425,-425072731935],[-2857132108425,2144432007115,-6174604754825,3725495101550,-1566216499709,-560034049500,-191158970915,1126997730575,-691367040095,1707396837723,557812002075,-131358570165,-265898414985,-851103704135,1768939833311,-1146300513375,1514071985218,707263864745,211587376050,-550153850686],[5899602819700,4315309594420,5497386307825,-6969184815650,-1460468037584,1807713005125,1665881303105,-1649623637700,676396413380,809349442527,1198757304825,-1792321277430,741472643315,-1347332104050,-1256469788614,1565170413250,-1545303950182,-1176946428785,396631416270,1305500589961],[8555261117450,-9368497156425,-7676430873025,7497297925850,-1566897183779,813742210125,1219636829285,-880038015725,-1250134296270,-971826324129,598680454975,336723943600,-993085772160,-1856042317440,268109389307,-1131366328550,575959598078,963645389485,-311168102240,-1004915051240]]>,<17,6,3,[[1,2,4,5,3],[1,2,5,4,3]],[[1,2,3,4,5],[1,2,5,4,3],[1,2,4,5,3]],[1,2,5,4,3],[1,2,4],[1],[[[1,2,4,5,3]]],20,<<[],[3,16,1]>,[[1670486275638651181007614,0],[1907057134679966015058125,0],[265111176952970522318147,0],[1,0]]>,[[[940960845765411804844299,0],[0,0],[0,0]],[[-675849668812441282526182,0],[0,0],[0,0]],[[789887204524440463540081,-138709113790357567062707],[48554164357354339511191,21011297774991250241846],[37453043290552060021961,-25202424049324908103149]],[[10,0],[1,0],[0,0]],[[-1054998381477410985858208,138709113790357567062707],[-48554164357354339511192,-21011297774991250241846],[-37453043290552060021961,25202424049324908103149]]]>,<509,2,1,[[3,2,1,5,4]],[[1,2,3,4,5],[3,2,1,5,4]],[3,2,1,5,4],[1,3],[1],[[]],20,<[],[2,508,1]>,[[90398116872954137900313922975532675627575226151101629,306960759421954954267752831773020219242677218351522224],[596500022303548769408776300959442588031713136720578769,0],[-513823623230911241670289349129164633453057882735844849,-306960759421954954267752831773020219242677218351522224],[-560016979474707392083078477093684447467310001632064,818022812064344259620510434621214553321108241224815],[-1190643815667985564460507230903332202137498813141789,-818022812064344259620510434621214553321108241224815]]>*] [x,x^2-x-1,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,17,509],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,5,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,17,509],[2,8,2,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[5,5]>,<4,5^9*17^2,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]],[[1],[2],[1]]],[2,5,17,509],[7,8,9,3],1,[0,0,0],<"4.5e9_17e2.10t12.1",1>,[5,5]>,<4,5^9*17^2,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1]],[[1],[-2],[1]]],[2,5,17,509],[7,8,9,3],1,[0,0,0],<"4.5e9_17e2.5t5.1",1>,[5,5]>,<5,5^10*17^4,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1]],[[1],[-1]]],[2,5,17,509],[7,8,9,2],1,[0,0,0],<"5.5e10_17e4.10t13.1",1>,[5,5]>,<5,5^9*17^4,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1],[1]]],[2,5,17,509],[7,8,9,3],1,[0,0,0],<"5.5e9_17e4.6t14.1",1>,[5,5]>,<6,5^11*17^4,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1]],[[1],[0],[-1]]],[2,5,17,509],[7,8,9,3],1,[0,0,0],<"6.5e11_17e4.20t35.1",1>,[5,5]>]
x^5-50*x^2+100*x-65 5^9*17^2 1 2 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 7 x^2+6*x+3 5 [[3620,0],[6261,0],[6219,8371],[6414,-8371],[-5707,0]] 3 [5,5,1,2,4,2,5,4,7,6,6,2,6,5,5,5,6,6,2,4,7,4,7,6,7,4,7,5,4,7,7,6,7,3,6,4,7,5,5,5,6,3,4,5,7,4,3,5,5,3,7,4,6,4,2,7,4,4,7,3,5,2,5,6,7,2,6,5,7,4,5,4,5,5,6,5,3,5,4,6,3,6,4,7,4,7,3,7,6,7,5,4,5,6,6,7,6,4,5,6,7,7,5,6,3,7,7,7,4,6,7,7,2,4,3,3,5,5,5,4,4,5,5,7,6,4,4,4,5,5,6,5,6,2,4,3,2,5,5,3,3,6,2,2,3,3,5,7,4,5,5,3,7,5,7,6,6,6,2,4,5,7,5,4,2,7,4,2] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<5,20,20,[[3,4,5,1,2],[1,3,5,2,4]],[[1,2,3,4,5],[1,5,4,3,2],[1,4,2,5,3],[1,3,5,2,4],[3,4,5,1,2]],[1,2,3,4,5],[1,3,5,5,6],[1,6],[[[3,4,5,1,2],[1,3,5,2,4]],[[3,4,5,1,2]]],20,<[],[16422443451680,0,-41036415125250,-22324924906750,-1542223857375,7234523385625,1352150525000,10405595301000,19428412934025,24253631389800,4161304684100,-34719344958125,-28414350118575,9525244544150,17175836143350,-42732856118750,-1475909453775,13307553078700,-34422564083275,29343825120200,1]>,[[-9482683073180,8037971503915,-8946243808900,-1229701016025,-497359036848,-804891752430,294620631715,-1748953136895,-1140571949107,1885793031575,-29659434360,463646330310,1901622667683,954655844321,-929522195078,-1645797979965,787242048885,-1193458363869,-998452034522,-996949072900],[7813422756320,2466495291775,-8584808660820,-3145933568660,1154026465017,679532970730,804387088610,1704037797075,1061142811883,583772823279,1857164934995,770378016775,-717046469082,1575728161843,456004131961,-677224872840,-1770792452355,22685376892,1405517622594,-1654559477690],[3717929400945,7652757067885,9040012762225,2039045095300,-1843289986343,1810048378590,1299903346790,336695851525,-1012096189277,-1854868737552,-1763240543750,-523532144710,-1151893281027,-1784669949580,548596998653,1591557154350,-152543962115,791815394488,1497629387398,-821190158429],[9353088975520,4311414016170,-4998475593290,-6183321191380,1547754404282,-1645395782325,-1145319856795,-344467196290,-1012895754462,-799469496798,-1256538469595,-299917675615,-396974504142,-185227154568,-1319831846947,-1149590246000,395713966655,1706603500994,-348869428200,-248443897871],[7671728268520,-3395151551620,-5583971027340,8519910680765,-361131846108,-39293814565,-1253591210320,52686684585,-1710276184662,184772379496,1192273512710,-410574526760,364291586568,-560486902016,1244752911411,1881055944455,740380398930,-1327645908505,-1555825547270,-93554658735]]>,<17,4,2,[[1,4,5,3,2]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,3,2],[1,5,4,2,3]],[1,4,5,3,2],[1,3,5,5],[1],[[[1,3,2,5,4]]],20,<<[],[3,16,1]>,[[-644505949127356549731984,1460918742054317953299550],[187352238140150398056455,-235463136439209801911450],[1,0]]>,[[[77883252660085104294481,0],[0,0]],[[-187352238140150398056440,235463136439209801911451],[-1,0]],[[15,1],[1,0]],[[-1542522734585239746383527,-1058060551327529249063615],[23299116406672654928583,76671026686290735964530]],[[1651991720065305040145471,822597414888319447152163],[-23299116406672654928583,-76671026686290735964530]]]>,<23,6,1,[[3,1,2,5,4]],[[1,2,3,4,5],[1,2,3,5,4],[2,3,1,4,5],[3,1,2,4,5],[3,1,2,5,4],[2,3,1,5,4]],[3,1,2,5,4],[1,2,4,4,7,7],[1],[[]],20,<[],[5,1,9,9,1,0,1]>,[[447665482043069080494917493,404816961701977379138422389,123473307241371738582862858,-188428682908042050432085612,-446128829273830489373416009,-831877872521798651917064998],[597273860620592824775874185,-41375548031039791026019953,162591676880034254165625276,413647962707326090381168165,98704856491679849436297664,660705594615033073853593241],[529626988040231931166606702,-363441413670937588112402436,-286064984121405992748488134,-225219279799284039949082553,347423972782150639937118345,171172277906765578063471757],[33233726887484836955705385,-22386081764129856558065142,-17234399262317001677144834,-34371279241943691437844694,4465187188313558322786046,-1575063414853730438568832],[33740302815616958968882949,22386081764129856558065142,17234399262317001677144834,34371279241943691437844694,-4465187188313558322786046,1575063414853730438568832]]>*] [x,x^2-x-1,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,17,23],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,5,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[5,17,23],[8,2,2],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[5,5]>,<4,5^9*17^2,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]],[[1],[0],[-1]]],[5,17,23],[8,9,7],1,[0,0,0],<"4.5e9_17e2.10t12.2",1>,[5,5]>,<4,5^9*17^2,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1]],[[1],[0],[-1]]],[5,17,23],[8,9,7],1,[0,0,0],<"4.5e9_17e2.5t5.2",1>,[5,5]>,<5,5^10*17^2,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1]],[[1],[1],[-1],[-1]]],[5,17,23],[8,9,7],1,[0,0,0],<"5.5e10_17e2.10t13.1",1>,[5,5]>,<5,5^9*17^2,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1],[-1],[-1],[1]]],[5,17,23],[8,9,7],1,[0,0,0],<"5.5e9_17e2.6t14.1",1>,[5,5]>,<6,5^11*17^4,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1]],[[1],[0],[-1]]],[5,17,23],[8,9,7],1,[0,0,0],<"6.5e11_17e4.20t35.2",1>,[5,5]>]
