x^2-x-315 13*97 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[9],[-8]] 1 [2,1,1,1,2,1,2,1,2,2,2,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,1,2,1,1,2,2,2,1,1,1,2,2,1,2,1,2,2,2,1,1,2,1,1,1,2,2,2,2,2,2,1,2,2,1,2,2,1,1,1,2,1,2,1,1,2,2,2,1,1,1,2,2,2,1,2,2,1,2,2,2,1,2,2,2,1,1,2,2,1,1,2,1,2,1,2,1,2,1,1,2,2,2,1,2,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,1,1,1,1,2,2,1,1,1,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<13,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-273,13,1]>,[[-6,-1],[7,1]]>,<97,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[2037,97,1]>,[[-48,-1],[49,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[13,97],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,13*97,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[13,97],[3,3],1,[1.000000000,1.270308527,0.9468722486],<"1.13_97.2t1.1",1>,[2,1]>]
x^4-x^3-4*x^2-2*x+4 -2^3*3^2*11^2 2 1 8 "D8" [[2,1,4,3],[3,2,1,4]] [<1,1,[1,2,3,4]>,<2,1,[3,4,1,2]>,<2,2,[2,1,4,3]>,<2,2,[3,2,1,4]>,<4,2,[4,1,2,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 41 x-1 5 [[-2914558],[-15562398],[30176392],[-11699435]] 4 [1,3,5,5,3,5,2,3,5,4,4,4,1,3,5,5,3,5,1,5,3,5,1,3,2,4,4,2,5,3,5,1,3,3,4,5,4,2,4,4,3,4,5,3,4,4,3,4,2,4,1,4,3,3,3,4,5,5,5,2,3,4,3,5,1,5,2,3,1,5,3,4,4,5,2,5,5,4,3,3,3,4,4,1,5,3,3,3,4,4,3,4,4,2,2,4,5,3,3,5,3,4,2,2,3,2,3,2,5,3,5,5,3,1,4,3,1,5,5,2,4,3,4,3,1,4,4,5,4,5,3,4,4,4,2,3,5,3,5,1,3,4,4,1,4,5,5,1,2,5,5,3,1,4,1,5,5,3,3,4,3,1,5,3,3,5,4,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-2,2>,<x^2+12*x+38,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[3],[[[1,2,4,3]]],20,<[],[2,439240,1]>,[[-128877,0],[-218314,0],[0,1],[85048,-1]]>,<3,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[2,2,1]>,[[97235970,-1108854894],[402397326,-1340994870],[1,0]]>,[[[-402397326,1340994872],[-1,0]],[[0,2],[1,0]],[[1010517791,438964243],[4788593,-152030116]],[[-608120464,1706825284],[-4788593,152030116]]]>,<11,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[2,7,1]>,[[3006900824172078658,-113178837919631942117],[82948733404857043999,-168514646150772275761],[1,0]]>,[[[-82948733404857043990,168514646150772275769],[-1,0]],[[9,8],[1,0]],[[226153236745305915735,18742480112565343775],[25305770014037228418,-6183115284959840929]],[[-143204503340448871753,-187257126263337619552],[-25305770014037228418,6183115284959840929]]]>*] [x,x^2-x-8,x^2+2,x^2+66,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,11],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,3*11,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,11],[1,6,6],1,[1.000000000,1.332797188,1.249510981],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,11],[6,1,1],1,[1.000000000,1.110720735,1.064734171],<"notfaithful",0>,[4,3]>,<1,2^3*3*11,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,11],[6,6,6],1,[1.000000000,1.546813295,1.070381945],<"notfaithful",0>,[4,3]>,<2,2^3*3*11,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1],[1]]],[2,3,11],[6,7,7],1,[1.000000000,1.219940772,1.181384766],<"2.2e3_3_11.4t3.2",1>,[4,3]>]
x^4+5*x^2-2 -2^3*3^2*11^2 2 1 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 17 x-1 6 [[-10339296],[-8897081],[8897081],[10339296]] 4 [4,3,5,5,1,5,1,3,5,4,4,4,2,3,5,5,3,5,1,5,3,5,2,3,2,4,4,1,5,3,5,2,3,3,4,5,4,2,4,4,3,4,5,3,4,4,3,4,1,4,2,4,3,3,3,4,5,5,5,1,3,4,3,5,1,5,2,3,2,5,3,4,4,5,2,5,5,4,3,3,3,4,4,1,5,3,3,3,4,4,3,4,4,1,2,4,5,3,3,5,3,4,1,1,3,2,3,1,5,3,5,5,3,1,4,3,1,5,5,1,4,3,4,3,1,4,4,5,4,5,3,4,4,4,1,3,5,3,5,2,3,4,4,2,4,5,5,2,2,5,5,3,1,4,1,5,5,3,3,4,3,2,5,3,3,5,4,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+30,2>,<x^2+288,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[2,1,3,4],[1,2,4,3]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[1,2,4,3],[1,4,4,2],[3],[[[2,1,3,4]]],20,<<[],[1,1,1]>,[[85050,0],[0,0],[1,0]]>,[[[0,0],[1,0]],[[0,0],[262143,0]],[[-105915,-211830],[0,0]],[[105915,211830],[0,0]]]>,<3,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[2,2,1]>,[[-16738095,0],[-259124268,-259124268],[1,0]]>,[[[259124270,259124270],[-1,0]],[[2,2],[1,0]],[[-2,-2],[-1,0]],[[-259124270,-259124270],[1,0]]]>,<11,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[105081078181097310644,-12347795077300546732,1]>,[[12347795077300546738,-1],[6,1],[-6,-1],[-12347795077300546738,1]]>*] [x,x^2-x-8,x^2+2,x^2+66,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,11],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,3*11,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,11],[1,6,6],1,[1.000000000,1.332797188,1.249510981],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,11],[6,1,1],1,[1.000000000,1.110720735,1.064734171],<"notfaithful",0>,[4,3]>,<1,2^3*3*11,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,11],[6,6,6],1,[1.000000000,1.546813295,1.070381945],<"notfaithful",0>,[4,3]>,<2,2^3*3*11,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1],[-1]]],[2,3,11],[6,6,7],1,[1.000000000,0.5484675636,0.7286593595],<"2.2e3_3_11.4t3.3",1>,[4,3]>]
x^4-2*x^3-28*x^2+29*x+8 5*809^2 4 0 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 19 x-1 6 [[19828691],[-20702050],[20702051],[-19828690]] 1 [4,5,4,4,3,4,5,1,4,3,3,5,3,4,5,5,3,2,5,3,4,2,5,2,4,2,5,5,2,4,4,3,5,3,2,3,5,5,4,4,1,3,2,5,5,1,1,5,5,3,4,3,3,3,5,5,3,3,4,2,5,5,5,1,5,4,3,5,4,2,5,1,5,4,2,4,3,5,1,2,3,2,3,5,3,5,2,5,1,4,4,1,4,2,3,5,3,2,5,3,5,4,4,3,3,5,4,5,3,1,4,4,5,2,1,3,5,4,5,3,3,5,4,4,3,3,2,2,5,4,1,4,3,4,3,2,4,5,5,3,2,3,4,4,1,3,5,5,2,5,5,1,5,5,4,1,3,3,4,2,5,4,4,1,5,4,1,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+29,2>,<x^2-60*x+655,3>]*],[*[4],"CYC",0,5*]] [*<5,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,4,1]>,[[34735439983465,0],[5,0],[1,0]]>,[[[-40668249899170,3507732960571],[0,0]],[[40668249899171,-3507732960571],[0,0]],[[-2,0],[-1,0]],[[3,0],[1,0]]]>,<7,2,1,[[2,1,3,4]],[[1,2,3,4],[2,1,3,4]],[2,1,3,4],[1,4],[1],[[]],20,<[],[3,6,1]>,[[-34920425051905706,-24938852733570569],[34920425051905707,24938852733570569],[1699959895355061,0],[-1699959895355060,0]]>,<809,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[3,799,1]>,[[6729487772246883374041968917088554784145871515858571542723,6544631515390049112698943568393832934791796123705444093256],[-3456364893704522710549153235086673174027648849154693387665,5098868420582353052300203459121694190624865643760098137581],[1,0]]>,[[[3456364893704522710549153235086673174027648849154693387880,-5098868420582353052300203459121694190624865643760098137543],[-1,0]],[[215,38],[1,0]],[[-214,-38],[-1,0]],[[-3456364893704522710549153235086673174027648849154693387879,5098868420582353052300203459121694190624865643760098137543],[1,0]]]>*] [x,x^2-x-202,x^2-x-1,x^2-x-1011,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,7,809],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,809,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[5,7,809],[1,1,6],1,[1.000000000,1.932931739,1.269605146],<"notfaithful",0>,[4,3]>,<1,5,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[5,7,809],[6,4,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[4,3]>,<1,5*809,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[5,7,809],[6,3,6],1,[1.000000000,0.8119709583,0.8722400361],<"notfaithful",0>,[4,3]>,<2,5*809,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]]],[5,7,809],[6,3,6],1,[1.000000000,1.023956075,1.017773095],<"2.5_809.4t3.2",1>,[4,3]>]
x^6+12*x^4-104*x^3+219*x^2-684*x+1252 2^9*3^7*71^2 2 2 12 "D12" [[1,6,3,5,4,2],[6,2,5,4,3,1],[3,4,1,2,6,5]] [<1,1,[1,2,3,4,5,6]>,<2,1,[3,4,1,2,6,5]>,<2,3,[6,2,5,4,3,1]>,<2,3,[5,4,6,2,1,3]>,<3,2,[2,6,4,5,3,1]>,<6,2,[4,5,2,6,1,3]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 47 x^2+45*x+5 7 [[-248449134011,0],[203513192587,252730611338],[219269040773,0],[-27463391086,-110455123442],[-123214040826,110455123442],[-23655667437,-252730611338]] 3 [1,1,5,2,6,2,6,5,3,1,6,4,2,5,3,3,6,6,3,1,1,4,4,4,3,5,4,4,4,6,6,4,6,3,3,4,4,3,5,3,4,6,1,3,3,4,3,4,6,4,4,3,3,4,6,5,3,4,4,2,3,5,3,5,1,3,3,3,2,6,6,1,4,4,5,3,3,6,6,5,4,2,5,3,6,6,6,3,3,4,2,3,2,6,5,5,1,4,3,6,5,1,6,4,5,5,4,4,3,3,6,4,4,3,6,4,5,1,3,4,6,3,5,2,3,3,6,5,6,2,5,3,2,6,6,3,3,5,5,6,1,5,6,2,4,5,4,4,3,3,4,4,3,3,3,3,6,4,3,5,4,4,6,4,4,1,6,4] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,3*],[*[2,2,2],"RES",<[1],x^2>,[<x+48,2>,<x^3+24*x^2-27846*x-2927376,4>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,4],[3],[[[2,1,4,3,6,5]]],20,<[],[224298,58640,1]>,[[-117278,131070],[2,2],[6899,32180],[15283,588],[-108413,66313],[-58637,64759]]>,<3,6,6,[[2,3,1,6,4,5],[4,5,6,1,2,3]],[[1,2,3,4,5,6],[4,5,6,1,2,3],[2,3,1,6,4,5]],[1,2,3,4,5,6],[1,4,5],[1,2],[[[2,3,1,6,4,5],[4,5,6,1,2,3]],[[2,3,1,6,4,5]]],20,<[],[696,-504,-6,-36,27,6,1]>,[[-308895041,-527397556,192021969,-187897767,-290558651,273491730],[-177558107,71473196,-164232598,-24141673,-51917576,303919721],[223750204,412140539,-318354737,421007684,398201092,301581953],[1,1,0,0,0,0],[554150761,-73123499,151409327,-316214459,-375345651,340734828],[-291447818,116907319,139156039,107246215,319620786,329953724]]>,<23,2,1,[[4,2,3,1,6,5]],[[1,2,3,4,5,6],[4,2,3,1,6,5]],[4,2,3,1,6,5],[1,3],[1],[[]],20,<[],[5,21,1]>,[[-180834869579029560545637666,75128870039817452995484283],[-385890508762362998453721923,0],[-397223468029999706654252709,0],[-42385309080609730526912408,-75128870039817452995484283],[1354584215907426840323682,33930040205447580972572279],[34978449177415332035390693,-33930040205447580972572279]]>,<71,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,3],[1],[[[1,2,4,3,6,5]]],20,<[],[5039752767235254106612140857402630153,3000709077500721061029993877647917023,1]>,[[2259150593714326263788287200319897444,0],[-598697715765098733109458585948861502,0],[-3000709077500721061029993877647916961,-1],[62,1],[-2798728139069319590351309648901594689,48568384931057846990346134847289808],[4138984338620813120702474912178475646,-48568384931057846990346134847289808]]>,<73,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[1566886162389330310963950523291285844,-5270965534717539892372412601226611640,586832605099421350886652651019219919,-4545152649738869339192801385559303520,-78079043950748605263682418643079050,-102771140947223427862605229586424200]>*] [x,x^2+426,x^2-x+18,x^2-6,x^3-18*x-56,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,23,71,73],[1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,2^3*3*71,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,7,23,71,73],[7,7,1,3,7,1],1,[1.000000000,1.826527937,1.084866734],<"notfaithful",0>,[6,3]>,<1,71,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,23,71,73],[1,1,2,2,7,1],1,[1.000000000,2.609869177,1.505707243],<"notfaithful",0>,[6,3]>,<1,2^3*3,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,23,71,73],[7,7,2,1,1,1],1,[1.000000000,0.9358813101,1.007312281],<"notfaithful",0>,[6,3]>,<2,2^3*3^3*71,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,7,23,71,73],[7,8,1,3,7,1],1,[1.000000000,2.126317329,1.332613210],<"notfaithful",0>,[6,3]>,<2,2^3*3^3*71,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[-1]],[[1]]],[2,3,7,23,71,73],[7,8,2,3,7,1],1,[1.000000000,1.320668559,1.229485269],<"2.2e3_3e3_71.6t3.1",1>,[6,3]>]
x^6+24*x^4-51*x^2-3174 2^9*3^7*71^2 2 2 12 "D12" [[2,1,3,5,4,6],[1,3,2,4,6,5],[4,6,5,1,3,2]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[4,6,5,1,3,2]>,<2,3,[2,1,3,5,4,6]>,<3,2,[3,1,2,6,4,5]>,<6,2,[5,6,4,2,3,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 47 x^2+45*x+5 8 [[-2471899181036,-4740856586129],[-3434932761080,4740856586129],[-610677015042,0],[2471899181036,4740856586129],[3434932761080,-4740856586129],[610677015042,0]] 4 [1,1,1,6,6,2,6,5,4,5,2,3,6,5,4,4,2,2,4,1,5,3,3,3,4,5,3,3,3,6,6,3,6,4,4,3,3,4,5,4,3,6,5,4,4,3,4,3,6,3,3,4,4,3,2,5,4,3,3,6,4,1,4,5,5,4,4,4,6,6,6,5,3,3,5,4,4,6,6,1,3,6,5,4,6,6,6,4,4,3,6,4,6,6,1,1,5,3,4,6,5,1,2,3,5,1,3,3,4,4,2,3,3,4,2,3,5,5,4,3,6,4,5,2,4,4,6,1,6,6,1,4,2,6,6,4,4,5,5,2,1,5,6,6,3,1,3,3,4,4,3,3,4,4,4,4,6,3,4,1,3,3,2,3,3,5,6,3] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x+144,2>,<x^3-36*x^2-17820*x-12636000,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,3],[3],[[[2,1,4,3,6,5]]],20,<[],[450458,0,1]>,[[0,1],[0,262143],[9649,9044],[9649,7340],[-9649,9044],[-9649,7340]]>,<3,6,6,[[2,3,1,6,4,5],[4,5,6,1,2,3]],[[1,2,3,4,5,6],[4,5,6,1,2,3],[2,3,1,6,4,5]],[1,2,3,4,5,6],[1,3,5],[1,2],[[[2,3,1,6,4,5],[4,5,6,1,2,3]],[[2,3,1,6,4,5]]],20,<[],[-3174,0,-51,0,24,0,1]>,[[0,-1,0,0,0,0],[537867903,499014434,420576755,495856115,-13206023,108435626],[-537867903,499014434,-420576755,495856115,13206023,108435626],[0,1,0,0,0,0],[537867903,-499014434,420576755,-495856115,-13206023,278984863],[-537867903,-499014434,-420576755,-495856115,13206023,278984863]]>,<5,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[25641178097218,-25641178097218,6969856717504,-3968909153581,-6969856717504,3968909153581]>,<23,2,1,[[2,1,4,3,5,6]],[[1,2,3,4,5,6],[2,1,4,3,5,6]],[2,1,4,3,5,6],[1,4],[1],[[]],20,<[],[5,21,1]>,[[-822340959114191367633167399,230982007166242142059677172],[-524495615601517322114702408,-230982007166242142059677172],[822340959114191367633167399,-230982007166242142059677172],[524495615601517322114702408,230982007166242142059677172],[15945018020352504664521142,0],[-15945018020352504664521142,0]]>,<71,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[1,2,4,3,6,5]]],20,<[],[-1297550287507123297092639793976448270,4885457173351290730639614855870821071,1]>,[[-4143898689564895933397908178542801502,0],[4143898689564895933397908178542801502,0],[-4885457173351290730639614855870821014,-1],[57,1],[-57,-1],[4885457173351290730639614855870821014,1]]>*] [x,x^2+426,x^2-6,x^2-x+18,x^3+21*x-30,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,23,71],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,2^3*3*71,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,23,71],[7,7,1,3,7],1,[1.000000000,1.826527937,1.084866734],<"notfaithful",0>,[6,3]>,<1,2^3*3,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,23,71],[7,7,1,1,1],1,[1.000000000,0.9358813101,1.007312281],<"notfaithful",0>,[6,3]>,<1,71,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,23,71],[1,1,1,2,7],1,[1.000000000,2.609869177,1.505707243],<"notfaithful",0>,[6,3]>,<2,2^3*3^3*71,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,5,23,71],[7,8,1,3,7],1,[1.000000000,2.526065982,1.414087562],<"notfaithful",0>,[6,3]>,<2,2^3*3^3*71,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[-1]],[[1]]],[2,3,5,23,71],[7,8,1,3,7],1,[1.000000000,2.922176094,1.465844837],<"2.2e3_3e3_71.6t3.4",1>,[6,3]>]
