x^2-307 2^2*307 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[-8],[8]] 1 [1,1,2,2,2,2,1,2,1,2,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,2,2,1,1,2,1,2,1,1,1,2,1,2,2,2,1,2,2,2,2,1,2,2,1,1,1,2,2,1,1,1,1,1,2,1,1,1,2,1,1,2,2,2,1,1,1,2,1,1,2,2,1,1,1,2,1,1,2,1,1,2,1,2,2,2,1,1,2,1,2,2,2,2,1,2,1,2,1,2,2,2,1,1,1,1,2,2,1,2,2,1,1,1,1,2,2,1,2,2,1,2,2,2,1,1,2,1,2,2,1,2,1,1,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[2],[[[2,1]]],20,<[],[-306,2,1]>,[[1,1],[-1,-1]]>,<307,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-307,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,307],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^2*307,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,307],[3,3],1,[1.000000000,1.083930185,1.050431346],<"1.2e2_307.2t1.1",1>,[2,1]>]
x^5-2*x^4-2*x+2 -2^4*11*673 3 1 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 397 x-1 5 [[-896477559108],[788524798863],[2169771384913],[-1324589385272],[-737229239394]] 2 [5,6,7,5,2,5,6,6,4,2,2,3,6,6,7,6,7,6,5,7,5,6,7,6,6,4,6,4,4,5,5,6,7,5,6,2,7,6,4,4,5,5,6,4,3,5,6,4,7,6,5,3,7,5,3,7,5,3,4,7,3,5,3,5,2,4,7,2,7,7,2,6,5,5,6,5,2,1,7,6,6,3,5,5,7,7,3,7,5,7,4,2,5,5,3,5,5,5,7,4,5,5,2,5,3,4,5,6,6,7,6,3,4,6,3,4,5,4,5,7,6,2,2,5,4,7,6,6,4,6,4,6,4,4,4,5,3,4,5,3,5,5,6,3,4,6,1,5,5,6,4,6,5,3,3,5,6,3,6,6,2,6,7,5,5,4,4,7] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,20,5,[[2,3,4,5,1],[1,3,5,2,4]],[[1,2,3,4,5],[3,2,1,5,4],[4,2,5,3,1],[5,2,4,1,3],[2,3,4,5,1]],[1,3,5,2,4],[1,3,5,5,6],[1],[[[2,3,4,5,1]]],20,<<[],[1,1,0,0,1]>,[[2,0,0,0],[-2,0,0,0],[0,0,0,0],[0,0,0,0],[-2,0,0,0],[1,0,0,0]]>,[[[0,0,0,0],[1,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[501982,366860,-517528,-29742],[158046,498046,323418,385491],[344282,251972,239153,284280],[227314,518057,104082,477848],[186005,191674,137386,73244]],[[-56894,217392,-432726,273666],[173702,3842,52907,231603],[318677,488863,180380,250140],[488310,222780,504447,126792],[174711,17106,18602,232948]],[[-478050,506670,-316248,61650],[485698,286143,420540,472835],[28638,406247,121806,38184],[165005,71402,20043,45244],[305179,303378,266002,57380]],[[32964,-42346,217926,-305574],[231129,260545,251711,482935],[356979,425782,507237,475972],[167947,236337,420004,398692],[382681,12130,102298,160716]]]>,<11,4,2,[[1,2,3,5,4],[2,1,3,4,5]],[[1,2,3,4,5],[2,1,3,4,5],[1,2,3,5,4],[2,1,3,5,4]],[2,1,3,4,5],[1,2,2,3],[1],[[[1,2,3,5,4]]],20,<<[],[2,7,1]>,[[214725552911569369010,0],[275455249176605182333,0],[1,0]]>,[[[217491221921999139944,96860027591174227711],[0,0]],[[212221023716339555168,-96860027591174227711],[0,0]],[[-154256996461733512783,0],[0,0]],[[-275455249176605182330,0],[-1,0]],[[3,0],[1,0]]]>,<673,4,2,[[1,2,3,5,4],[2,1,3,4,5]],[[1,2,3,4,5],[2,1,3,4,5],[1,2,3,5,4],[2,1,3,5,4]],[2,1,3,4,5],[1,2,2,3],[1],[[[1,2,3,5,4]]],20,<<[],[5,672,1]>,[[-181291011420645281428673393967509701454886156942397598738,0],[-154338094402002335075925298893928770970655605261637954634,0],[1,0]]>,[[[40781366456313482935276180714048003301630570512511044133,119761454415035113155239846685502702422771419205818453352],[0,0]],[[-142981261781201832953746855662661331841816326350405892990,-119761454415035113155239846685502702422771419205818453352],[0,0]],[[-52138199077113985057454623945315442430469849423743106977,0],[0,0]],[[154338094402002335075925298893928770970655605261637955235,0],[-1,0]],[[601,0],[1,0]]]>*] [x,x^2-x+1851,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,11,673],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,11*673,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,11,673],[2,8,8],1,[1.000000000,0.8032831901,0.8494293028],<"notfaithful",0>,[5,5]>,<4,2^4*11^3*673^3,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]],[[1],[1]]],[2,11,673],[8,9,9],1,[0,0,0],<"4.2e4_11e3_673e3.10t12.1",1>,[5,5]>,<4,2^4*11*673,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1]],[[1],[-1],[-1],[1]]],[2,11,673],[8,9,9],1,[1.000000000,0.5598962846,0.8593249622],<"4.2e4_11_673.5t5.1",1>,[5,5]>,<5,2^4*11^2*673^2,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[1]],[[1],[-1],[-1],[1]]],[2,11,673],[8,9,9],1,[0,0,0],<"5.2e4_11e2_673e2.10t13.1",1>,[5,5]>,<5,2^4*11^3*673^3,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1],[0],[-1]]],[2,11,673],[8,9,9],1,[0,0,0],<"5.2e4_11e3_673e3.6t14.1",1>,[5,5]>,<6,2^4*11^3*673^3,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[0],[1]],[[1],[1],[-1],[-1]]],[2,11,673],[8,9,9],1,[0,0,0],<"6.2e4_11e3_673e3.20t35.1",1>,[5,5]>]
x^4-x^3-2*x^2+38*x-281 -5^2*4339 2 1 8 "D8" [[2,1,4,3],[1,4,3,2]] [<1,1,[1,2,3,4]>,<2,1,[3,4,1,2]>,<2,2,[2,1,4,3]>,<2,2,[3,2,1,4]>,<4,2,[4,1,2,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 109 x-1 5 [[-1422954417],[4545770169],[5321065817],[6942357981]] 4 [5,5,1,3,4,3,3,4,3,4,1,3,4,3,3,3,2,4,3,4,3,4,5,2,5,2,5,3,1,5,5,4,5,4,4,1,3,3,3,3,4,2,1,3,5,4,4,3,5,1,5,1,1,2,3,3,4,1,5,1,5,3,5,2,5,3,4,3,3,1,5,1,5,3,4,5,4,5,1,2,4,4,4,3,2,5,4,5,4,5,3,4,5,2,2,3,4,4,3,4,5,5,5,4,4,3,3,5,1,4,3,3,5,4,1,2,5,3,3,1,4,5,3,5,4,1,4,4,3,3,4,3,2,5,4,4,3,5,5,4,1,2,3,3,4,4,3,5,2,5,5,4,5,3,3,1,2,4,5,4,5,5,3,4,3,3,1,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-37,2>,<x^2-75*x+2491,3>]*],[*[4],"CYC",0,5*]] [*<5,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[27434321494295,-18166977688190,1]>,[[18166977688192,-1],[2,1],[-46796681870994,5066936015318],[28629704182801,-5066936015318]]>,<7,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[3,6,1]>,[[-17522466774575591,-24266173637425666],[-31509957545245597,24266173637425666],[3189861764534796,-5208967600896409],[246981813793821,5208967600896409]]>,<31,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[126824897766701128897132078716,-88014091032105111556754048355,3295259578973817565564214432,1235258126370957483486310150]>,<4339,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[1941570053914796553548917854148520572128881188744156469545543917608460211,-1764167505185171121941503143297525320538823209482553375972920881775422091,1]>,[[2431431793423714111816060963149410840159365329309381352497907802264923842,0],[1399309384081452258574248855175244693125667987722812386666360465273364429,0],[1764167505185171121941503143297525320538823209482553375972920881775425511,-1],[3420,1]]>*] [x,x^2-x-1,x^2-x+1085,x^2-x+5424,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,7,31,4339],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,5,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[5,7,31,4339],[6,3,1,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[4,3]>,<1,4339,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[5,7,31,4339],[1,1,1,6],1,[1.000000000,0.8107817583,0.7668678132],<"notfaithful",0>,[4,3]>,<1,5*4339,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[5,7,31,4339],[6,3,1,6],1,[1.000000000,1.706318237,1.433340698],<"notfaithful",0>,[4,3]>,<2,5*4339,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[5,7,31,4339],[6,3,1,6],1,[1.000000000,0.9736634630,0.9703435201],<"2.5_4339.4t3.2",1>,[4,3]>]
x^8-11*x^4-4 -2^14*137^4 2 3 16 "D16" [[8,7,6,5,4,3,2,1],[4,3,7,8,1,2,6,5],[7,8,4,3,6,5,1,2],[1,3,2,5,4,7,6,8]] [<1,1,[1,2,3,4,5,6,7,8]>,<2,1,[8,7,6,5,4,3,2,1]>,<2,4,[7,8,4,3,6,5,1,2]>,<2,4,[1,3,2,5,4,7,6,8]>,<4,2,[4,3,7,8,1,2,6,5]>,<8,2,[6,8,5,2,7,4,1,3]>,<8,2,[2,5,1,3,6,8,4,7]>] [[1,1,1,1,1,1,1,1],[1,1,2,2,2],[2,2,2,2],[4,4],[8]] 109 x-1 8 [[-9684844544587532],[1016817634177167],[3365410289410258],[1991677606106122],[-1991677606106122],[-3365410289410258],[-1016817634177167],[9684844544587532]] 4 [1,6,3,4,4,3,5,4,6,3,6,5,3,7,7,3,4,5,6,6,2,7,7,3,3,5,4,4,1,3,6,6,1,4,3,4,3,7,4,2,6,1,7,5,5,7,4,7,7,3,3,7,3,7,5,4,3,7,3,1,4,5,6,4,5,3,7,5,4,3,3,7,4,5,4,4,5,5,3,5,4,3,7,2,4,4,5,3,2,7,4,4,4,7,4,7,5,3,4,5,4,2,4,3,7,3,4,3,6,3,4,1,2,7,6,2,7,4,5,7,3,3,1,4,6,1,3,4,6,3,6,7,7,5,2,3,2,6,1,3,4,5,4,6,1,4,3,3,4,6,3,2,4,4,6,6,7,2,5,5,6,3,4,7,5,7,4,5] [[*[1,1,1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2,2],"CYC",0,4*],[*[2,2,2,2],"RES",<[1],x^3-7*x^2+11*x-5>,[<x+44,2>,<x^4+256*x^2+140288,3>]*],[*[4,4],"CYC",0,5*],[*[8],"RES",<[1,7],x^2-3*x+1>,[<x+48,6>,<x-48,7>]*]] [*<2,4,4,[[2,1,4,3,6,5,8,7],[2,1,3,4,7,8,5,6]],[[1,2,3,4,5,6,7,8],[2,1,4,3,6,5,8,7],[2,1,3,4,7,8,5,6],[1,2,4,3,8,7,6,5]],[1,2,3,4,5,6,7,8],[1,2,4,4],[2,4],[[[2,1,4,3,6,5,8,7],[2,1,3,4,7,8,5,6]],[[2,1,4,3,6,5,8,7]]],20,<[],[-2406,-262140,-131066,4,1]>,[[-50460,-49262,1797,599],[50460,49262,63739,64937],[-51658,-52856,63739,64937],[51658,52856,1797,599],[-131071,-65535,98304,32768],[131071,65535,-98304,-32768],[80013,-87641,-120409,47245],[-80013,87641,120409,-47245]]>,<137,2,2,[[2,1,4,3,6,5,8,7]],[[1,2,3,4,5,6,7,8],[2,1,4,3,6,5,8,7]],[1,2,3,4,5,6,7,8],[1,3],[1],[[[2,1,4,3,6,5,8,7]]],20,<[],[693238175125477601269551902329539472402428,-885089461200305571469678977111253230116498,1]>,[[885089461200305571469678977111253230116607,-1],[109,1],[1427982937861832052603503902925569808044976,-9423781022408268540526669885585932704150],[-1925260802571801614963406638130998996868370,9423781022408268540526669885585932704150],[1925260802571801614963406638130998996868370,-9423781022408268540526669885585932704150],[-1427982937861832052603503902925569808044976,9423781022408268540526669885585932704150],[-109,-1],[-885089461200305571469678977111253230116607,1]]>*] [x,x^2-x-34,x^2+1,x^2+137,x^4-11*x^2-4,0,0] [1,2,2,2,5,6,7] <[1],[2],[3],[4],[5],[6,7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,137],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[8,6]>,<1,137,1,[[1],[1],[-1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,137],[1,3,3,8],1,[1.000000000,1.393813413,1.181735068],<"notfaithful",0>,[8,6]>,<1,2^2,1,[[1],[1],[1],[-1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,137],[8,4,1,1],1,[1.000000000,0.7853981634,0.9159655942],<"notfaithful",0>,[8,6]>,<1,2^2*137,1,[[1],[1],[-1],[-1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,137],[8,1,3,8],1,[1.000000000,1.073617496,1.049349740],<"notfaithful",0>,[8,6]>,<2,2^2*137,1,[[2],[2],[0],[0],[-2],[0],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[2],[1]],[[1],[0],[1]],[[1],[0],[1]],[[1],[-1]]],[2,3,5,137],[8,6,3,8],1,[1.000000000,1.605422401,1.308603236],<"notfaithful",0>,[8,6]>,<2,2^6*137,8,[[2,0,0,0],[-2,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,1,0,-1],[0,-1,0,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,-1,0,1],[1,0,0,0]],[[1,0,0,0],[0,1,0,-1],[1,0,0,0]],[[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,5,137],[8,6,3,9],1,[1.000000000,1.715214028,1.174928393],<"2.2e6_137.8t6.1",1>,[8,6]>,<2,2^6*137,8,[[2,0,0,0],[-2,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,-1,0,1],[0,1,0,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,1,0,-1],[1,0,0,0]],[[1,0,0,0],[0,-1,0,1],[1,0,0,0]],[[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,5,137],[8,6,3,9],1,[1.000000000,0.6592424661,0.8543230275],<"2.2e6_137.8t6.1",2>,[8,6]>]
x^3-x^2-2232*x-6449 37^2*181^2 3 0 3 "C3" [[2,3,1]] [<1,1,[1,2,3]>,<3,1,[2,3,1]>,<3,1,[3,1,2]>] [[1,1,1],[3]] 29 x-1 6 [[53036686],[30196289],[-83232974]] 1 [2,3,2,2,2,3,2,2,2,1,1,1,3,2,3,2,3,3,2,2,2,1,2,2,3,3,2,2,2,3,2,2,3,3,2,2,1,1,1,3,3,1,3,3,2,2,1,1,2,2,3,2,1,3,1,2,2,1,1,1,1,1,2,3,3,2,3,2,2,1,2,2,2,3,2,3,2,1,3,2,1,1,1,1,3,2,3,2,3,1,2,3,1,3,1,3,1,2,3,3,2,2,2,1,1,1,1,3,2,2,3,2,3,2,1,2,2,3,2,3,1,2,3,1,2,1,2,3,3,1,2,2,1,2,1,3,2,3,1,1,3,1,3,3,1,1,2,1,1,3,2,3,2,2,1,1,3,3,1,3,3,3,1,1,2,1,1,2] [[*[1,1,1],"CYC",0,1*],[*[3],"ALT",[2,3,1],[<x-207607,2>,<x+207607,3>]*]] [*<31,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[144000274841447760594984920839,9540416329396859718181679547,-1846055631051846950166658088]>,<37,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,3,2],[1],[[[3,1,2]]],20,<[],[-47249,-407,74,1]>,[[-8204752268815249870759638440522,-201590964835755525080089396571,100795482417877762540044698286],[8204752268815249870759638440498,201590964835755525080089396570,-100795482417877762540044698286],[25,1,0]]>,<181,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,2,3],[1],[[[3,1,2]]],20,<[],[1480399,41449,362,1]>,[[505361890701535659837671085774469376635465202,-1776762046665368969795930487403960641109129,1522938897141744831253654703489109120950675],[-505361890701535659837671085774469376635465322,1776762046665368969795930487403960641109128,-1522938897141744831253654703489109120950675],[121,1,0]]>*] [x,0,0] [1,2,3] <[1],[2,3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,31,37,181],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,1]>,<1,37*181,3,[[1,0],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,31,37,181],[2,1,4,4],0,[0.8941694965-0.4477286137*i,0.3602987735+0.2207243773*i,0.7799410175+0.1258134704*i],<"1.37_181.3t1.1",1>,[3,1]>,<1,37*181,3,[[1,0],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,31,37,181],[2,1,4,4],0,[0.8941694965+0.4477286137*i,0.3602987735-0.2207243773*i,0.7799410175-0.1258134704*i],<"1.37_181.3t1.1",2>,[3,1]>]
x^3-x^2-2232*x+27036 37^2*181^2 3 0 3 "C3" [[2,3,1]] [<1,1,[1,2,3]>,<3,1,[2,3,1]>,<3,1,[3,1,2]>] [[1,1,1],[3]] 13 x-1 7 [[19167786],[12072427],[-31240212]] 1 [1,1,3,3,2,1,1,3,2,1,1,1,1,2,3,1,2,1,3,3,2,2,1,1,3,3,2,3,1,2,1,1,3,2,2,3,3,3,2,2,3,1,3,3,1,2,1,1,3,3,3,1,2,3,3,3,2,3,2,3,2,2,2,2,2,1,2,3,2,3,1,2,3,1,1,1,3,1,3,1,3,1,2,1,1,2,1,3,2,2,2,2,1,3,2,2,3,3,1,3,2,1,2,1,3,3,2,3,3,1,2,1,2,2,3,1,2,1,3,1,2,3,3,3,1,3,2,2,1,2,2,3,1,1,3,3,3,3,3,2,1,2,2,1,3,3,1,1,1,2,2,1,3,2,2,1,3,1,3,2,2,2,2,3,1,3,1,1] [[*[1,1,1],"CYC",0,1*],[*[3],"ALT",[2,3,1],[<x-160728,2>,<x+160728,3>]*]] [*<2,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[169309,-11706,-26530]>,<3,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[-1432083338,230942472,38879400]>,<37,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,2,3],[1],[[[3,1,2]]],20,<[],[-13764,-407,74,1]>,[[-11561241833330579363343126893394,-130194164789758776614224401956,-286427162537469308551293684296],[11561241833330579363343126893370,130194164789758776614224401955,286427162537469308551293684296],[25,1,0]]>,<181,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,2,3],[1],[[[3,1,2]]],20,<[],[1513884,41449,362,1]>,[[712100845988527520680354711773115939804519107,-1639274507340072561418864437783416067689974,-3606403916148159635121501763123515348917918],[-712100845988527520680354711773115939804519227,1639274507340072561418864437783416067689973,3606403916148159635121501763123515348917918],[121,1,0]]>*] [x,0,0] [1,2,3] <[1],[2,3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,37,181],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,1]>,<1,37*181,3,[[1,0],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,3,37,181],[1,1,4,4],0,[0.7259182450-0.6877809983*i,2.672084671-0.5575305505*i,1.460986221-0.06577944734*i],<"1.37_181.3t1.2",1>,[3,1]>,<1,37*181,3,[[1,0],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,3,37,181],[1,1,4,4],0,[0.7259182450+0.6877809983*i,2.672084671+0.5575305505*i,1.460986221+0.06577944734*i],<"1.37_181.3t1.2",2>,[3,1]>]
