x^4-21*x^2+147 2^4*3^3*7^2 0 2 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 13 x-1 7 [[-307434],[-17748817],[17748817],[307434]] 3 [3,4,5,4,3,1,5,4,3,5,4,1,5,4,3,5,3,2,4,3,1,4,3,5,1,5,4,3,2,5,4,3,5,4,5,4,2,4,3,5,3,1,3,1,5,4,4,4,3,1,5,3,1,3,5,3,5,4,2,5,4,5,4,3,2,5,4,2,3,2,5,3,4,1,4,3,5,2,5,1,3,2,3,2,4,3,5,2,5,4,3,3,4,3,4,3,5,5,4,2,4,5,3,5,4,2,3,5,3,2,4,1,5,4,4,5,4,3,5,3,2,1,5,3,4,5,2,3,4,1,4,3,4,2,5,2,5,4,5,5,4,5,4,3,1,3,2,5,4,3,1,5,4,3,4,3,4,5,2,5,3,5,4,3,5,3,4,2] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x-126,2>,<x^2-21168,3>]*],[*[4],"CYC",0,5*]] [*<2,8,4,[[2,1,3,4],[4,3,2,1]],[[1,2,3,4],[2,1,4,3],[4,3,2,1],[1,2,4,3],[4,3,1,2]],[4,3,2,1],[1,2,3,4,5],[2],[[[2,1,3,4],[2,1,4,3]]],20,<<[],[1,1,1]>,[[-220590,237442],[261948,-150896],[43656,-199908],[425102,481782],[1,0]]>,[[[-226716,-129559],[250996,111328],[255058,-153835],[-186905,-228066]],[[226716,129559],[-250996,-111328],[-255058,153835],[186905,228066]],[[-224699,-224695],[-224692,224700],[224703,224698],[199731,-199730]],[[224699,224695],[224692,-224700],[-224703,-224698],[-199731,199730]]]>,<3,8,4,[[2,3,4,1],[1,4,3,2]],[[1,2,3,4],[3,4,1,2],[1,4,3,2],[2,1,4,3],[2,3,4,1]],[1,4,3,2],[1,2,4,3,5],[1],[[[2,3,4,1]]],20,<<[],[2,2,1]>,[[147,0],[0,0],[-21,0],[0,0],[1,0]]>,[[[0,0],[-1,0],[0,0],[0,0]],[[0,0],[-1,-1],[0,0],[332074705,332074705]],[[0,0],[1,0],[0,0],[0,0]],[[0,0],[1,1],[0,0],[-332074705,-332074705]]]>,<7,4,2,[[3,4,1,2],[1,4,3,2]],[[1,2,3,4],[3,4,1,2],[1,4,3,2],[3,2,1,4]],[1,4,3,2],[1,2,4,4],[1],[[[3,4,1,2]]],20,<<[],[3,6,1]>,[[-4579491665885689,0],[0,0],[1,0]]>,[[[0,0],[-1,0]],[[0,0],[-352130308971853,425427762979532]],[[0,0],[1,0]],[[0,0],[352130308971853,-425427762979532]]]>*] [x,x^2-x+1,x^2-3,x^2+1,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,3,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7],[3,6,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[4,3]>,<1,2^2*3,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,7],[6,6,4],1,[1.000000000,0.7603459963,0.9497031263],<"notfaithful",0>,[4,3]>,<1,2^2,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,7],[6,3,3],1,[1.000000000,0.7853981634,0.9159655942],<"notfaithful",0>,[4,3]>,<2,2^4*3^2*7^2,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]]],[2,3,7],[6,6,6],1,[1.000000000,1.171840573,1.011730273],<"2.2e4_3e2_7e2.4t3.1",1>,[4,3]>]
x^6+1539 -3^10*19^5 0 3 12 "D12" [[6,5,4,3,2,1],[1,6,5,4,3,2],[4,3,2,1,6,5]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[4,3,2,1,6,5]>,<2,3,[1,6,5,4,3,2]>,<3,2,[3,4,5,6,1,2]>,<6,2,[2,3,4,5,6,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 11 x^2+7*x+2 10 [[7145440171,0],[-7855155223,-3265107231],[10936829207,-3265107231],[-7145440171,0],[7855155223,3265107231],[-10936829207,3265107231]] 3 [3,3,4,1,4,2,4,1,4,3,6,6,3,5,4,3,3,5,6,3,5,2,4,3,6,4,6,3,6,3,6,4,4,1,4,2,5,5,3,3,3,6,4,6,4,5,6,6,3,1,4,4,2,4,3,4,3,1,5,3,5,3,2,4,5,3,2,2,4,5,4,4,5,6,2,3,4,5,3,6,4,6,3,6,6,4,3,1,4,1,4,4,6,4,5,4,3,3,6,5,6,4,3,3,5,1,4,4,3,6,2,1,4,5,5,3,5,4,4,3,2,6,3,3,5,4,5,4,5,5,1,3,6,5,4,1,3,6,3,4,6,4,5,3,6,3,5,3,5,3,6,4,1,3,6,3,5,4,5,3,4,3,5,3,3,3,6,5] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x,2>,<x^3+8975448,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,2,1,[[2,1,6,5,4,3]],[[1,2,3,4,5,6],[2,1,6,5,4,3]],[2,1,6,5,4,3],[1,3],[1],[[]],20,<[],[1,1,1]>,[[-218803,86682],[218803,-86682],[86682,-218803],[-86682,218803],[218803,-218803],[-218803,218803]]>,<3,12,6,[[3,1,2,5,6,4],[1,3,2,4,6,5],[4,5,6,1,2,3]],[[1,2,3,4,5,6],[4,6,5,1,3,2],[4,5,6,1,2,3],[1,3,2,4,6,5],[3,1,2,5,6,4],[6,5,4,2,1,3]],[4,5,6,1,2,3],[1,2,3,4,5,6],[1,4],[[[3,1,2,5,6,4],[1,3,2,4,6,5]],[[3,1,2,5,6,4]]],20,<<[],[2,2,1]>,[[-1140962331,0],[0,0],[0,0],[1232178183,1232178183],[0,0],[0,0],[1,0]]>,[[[0,0],[18041877,0],[0,0],[0,0],[172511,172511],[0,0]],[[0,0],[-20698869,0],[0,0],[0,0],[4408052,4408052],[0,0]],[[0,0],[2656992,0],[0,0],[0,0],[9768344,9768344],[0,0]],[[0,0],[-18041877,0],[0,0],[0,0],[14176396,14176396],[0,0]],[[0,0],[-2656992,0],[0,0],[0,0],[4580563,4580563],[0,0]],[[0,0],[20698869,0],[0,0],[0,0],[9940855,9940855],[0,0]]]>,<19,6,6,[[3,6,2,5,1,4]],[[1,2,3,4,5,6],[6,5,4,3,2,1],[2,4,6,1,3,5],[4,1,5,2,6,3],[3,6,2,5,1,4],[5,3,1,6,4,2]],[1,2,3,4,5,6],[1,2,5,5,6,6],[1],[[[3,6,2,5,1,4]]],20,<[],[1539,0,0,0,0,0,1]>,[[0,-1,0,0,0,0],[0,807423689278363334269950,0,0,0,0],[0,807423689278363334269949,0,0,0,0],[0,-807423689278363334269949,0,0,0,0],[0,-807423689278363334269950,0,0,0,0],[0,1,0,0,0,0]]>*] [x,x^2-x+1,x^2-x+5,x^2-x-14,x^3-57,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,19],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,3,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,19],[3,7,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[6,3]>,<1,19,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,19],[2,2,7],1,[1.000000000,0.7207307842,0.7688512744],<"notfaithful",0>,[6,3]>,<1,3*19,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,19],[1,7,7],1,[1.000000000,1.512726167,1.284326634],<"notfaithful",0>,[6,3]>,<2,3^5*19^2,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1]]],[2,3,19],[3,7,7],1,[1.000000000,1.946585016,1.123412914],<"notfaithful",0>,[6,3]>,<2,3^5*19^2,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]]],[2,3,19],[3,7,7],1,[1.000000000,1.667912761,1.101464852],<"2.3e5_19e2.6t3.3",1>,[6,3]>]
x^6+171 -3^10*19^5 0 3 12 "D12" [[6,5,4,3,2,1],[1,6,5,4,3,2],[4,3,2,1,6,5]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[4,3,2,1,6,5]>,<2,3,[1,6,5,4,3,2]>,<3,2,[3,4,5,6,1,2]>,<6,2,[2,3,4,5,6,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 11 x^2+7*x+2 9 [[1117952829,-1169453555],[127663050,-1169453555],[-990289779,0],[-1117952829,1169453555],[-127663050,1169453555],[990289779,0]] 3 [3,3,4,5,4,6,4,1,4,3,2,2,3,1,4,3,3,5,6,3,5,6,4,3,6,4,6,3,6,3,6,4,4,5,4,2,1,1,3,3,3,6,4,6,4,1,2,2,3,5,4,4,6,4,3,4,3,1,5,3,5,3,2,4,5,3,6,6,4,1,4,4,5,6,6,3,4,1,3,6,4,6,3,2,6,4,3,5,4,5,4,4,6,4,5,4,3,3,6,1,6,4,3,3,1,1,4,4,3,2,6,1,4,5,1,3,5,4,4,3,2,2,3,3,5,4,1,4,5,5,5,3,2,5,4,5,3,6,3,4,6,4,5,3,2,3,5,3,1,3,2,4,5,3,6,3,5,4,1,3,4,3,5,3,3,3,6,5] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x,2>,<x^3+997272,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,2,1,[[2,1,6,5,4,3]],[[1,2,3,4,5,6],[2,1,6,5,4,3]],[2,1,6,5,4,3],[1,3],[1],[[]],20,<[],[1,1,1]>,[[122409,244818],[-122409,-244818],[244818,122409],[-244818,-122409],[-122409,122409],[122409,-122409]]>,<3,12,6,[[2,3,1,6,4,5],[1,3,2,4,6,5],[4,5,6,1,2,3]],[[1,2,3,4,5,6],[4,6,5,1,3,2],[4,5,6,1,2,3],[1,3,2,4,6,5],[2,3,1,6,4,5],[5,4,6,3,2,1]],[4,5,6,1,2,3],[1,2,3,4,5,6],[1,4],[[[2,3,1,6,4,5],[1,3,2,4,6,5]],[[2,3,1,6,4,5]]],20,<<[],[2,2,1]>,[[61171656,0],[0,0],[0,0],[1162261467,1162261467],[0,0],[0,0],[1,0]]>,[[[0,0],[0,0],[55354823,55354823],[0,0],[0,0],[0,0]],[[0,0],[0,0],[36892670,36892670],[0,0],[0,0],[64570091,0]],[[0,0],[0,0],[36892670,36892670],[0,0],[0,0],[64570072,0]],[[0,0],[0,0],[73785340,73785340],[0,0],[0,0],[0,0]],[[0,0],[0,0],[92247493,92247493],[0,0],[0,0],[64570091,0]],[[0,0],[0,0],[92247493,92247493],[0,0],[0,0],[64570072,0]]]>,<19,6,6,[[3,6,2,5,1,4]],[[1,2,3,4,5,6],[6,5,4,3,2,1],[2,4,6,1,3,5],[4,1,5,2,6,3],[3,6,2,5,1,4],[5,3,1,6,4,2]],[1,2,3,4,5,6],[1,2,5,5,6,6],[1],[[[3,6,2,5,1,4]]],20,<[],[171,0,0,0,0,0,1]>,[[0,-1,0,0,0,0],[0,807423689278363334269950,0,0,0,0],[0,807423689278363334269949,0,0,0,0],[0,-807423689278363334269949,0,0,0,0],[0,-807423689278363334269950,0,0,0,0],[0,1,0,0,0,0]]>*] [x,x^2-x+1,x^2-x+5,x^2-x-14,x^3-171,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,19],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,3,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,19],[3,7,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[6,3]>,<1,19,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,19],[2,2,7],1,[1.000000000,0.7207307842,0.7688512744],<"notfaithful",0>,[6,3]>,<1,3*19,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,19],[1,7,7],1,[1.000000000,1.512726167,1.284326634],<"notfaithful",0>,[6,3]>,<2,3^5*19^2,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1]]],[2,3,19],[3,7,7],1,[1.000000000,1.249250280,1.044311690],<"notfaithful",0>,[6,3]>,<2,3^5*19^2,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]]],[2,3,19],[3,7,7],1,[1.000000000,1.270759548,1.050633890],<"2.3e5_19e2.6t3.4",1>,[6,3]>]
x^6-3*x^5+18*x^4-31*x^3+90*x^2-75*x+68 -3^10*19^5 0 3 48 "C2*S4" [[3,5,4,1,6,2],[1,2,3,6,5,4],[4,6,3,1,5,2]] [<1,1,[1,2,3,4,5,6]>,<2,1,[2,1,5,6,3,4]>,<2,3,[1,2,5,4,3,6]>,<2,3,[1,2,5,6,3,4]>,<2,6,[4,6,3,1,5,2]>,<2,6,[4,6,5,1,3,2]>,<3,8,[3,5,4,1,6,2]>,<4,6,[1,2,6,3,4,5]>,<4,6,[2,1,6,3,4,5]>,<6,8,[3,5,6,1,4,2]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 7 x^2+6*x+3 17 [[90638397180912,68984551391505],[-90638397180911,-68984551391505],[4884137493868,0],[-87049352038045,87298806314255],[-4884137493867,0],[87049352038046,-87298806314255]] 6 [8,6,9,4,5,3,5,1,9,8,10,10,8,7,5,6,6,7,10,6,7,3,9,8,10,9,10,8,10,6,10,9,5,1,5,2,7,7,6,8,8,10,5,10,9,7,10,10,6,4,9,5,3,5,8,5,6,4,7,8,7,8,3,9,7,6,3,2,5,7,9,9,7,10,3,8,5,7,8,10,9,10,6,10,10,5,8,4,5,1,9,9,10,9,7,5,8,8,10,7,10,5,8,6,7,4,9,5,6,10,3,4,9,7,7,8,7,5,9,8,3,10,8,6,7,5,7,9,7,7,4,6,10,7,9,4,6,10,6,9,10,5,7,8,10,6,7,6,7,8,10,9,4,8,10,8,7,9,7,8,9,8,7,6,6,8,10,7] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2>,[<x^3+12*x^2+48*x-3584,4>,<x^6+138*x^5+6852*x^4+131848*x^3-30816*x^2-32647104*x-329061312,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2>,[<x-15,2>,<x^6+24*x^5-843*x^4-4192*x^3+69219*x^2+1502280*x-16513497,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<3,12,6,[[3,1,2,5,6,4],[1,3,2,4,6,5],[4,5,6,1,2,3]],[[1,2,3,4,5,6],[4,6,5,1,3,2],[4,5,6,1,2,3],[1,3,2,4,6,5],[3,1,2,5,6,4],[6,5,4,2,1,3]],[4,5,6,1,2,3],[1,2,6,5,7,10],[1,4],[[[3,1,2,5,6,4],[1,3,2,4,6,5]],[[3,1,2,5,6,4]]],20,<<[],[2,2,1]>,[[-1315917471,-920517993],[827921385,-532267200],[-843176574,-339779772],[-669304215,246223233],[1500683625,-891870606],[1335539106,-208332477],[1,0]]>,[[[-560441835,-5578769],[-469565274,-148302432],[251210014,249020443],[143826678,116488770],[38912395,195561805],[294125355,359502696]],[[359066178,-290101790],[381431466,-150457230],[71275150,350987656],[336606021,350627142],[57942499,34089835],[64752140,380807352]],[[145728135,-341097698],[88133808,298759662],[64935325,174832879],[294408279,307725066],[290565595,157768849],[28542994,34530930]],[[560441836,5578769],[469565274,148302432],[136210475,138400046],[243593811,270931719],[348508094,191858684],[93295134,27917793]],[[-145728134,341097698],[-88133808,-298759662],[322485164,212587610],[93012210,79695423],[96854894,229651640],[358877495,352889559]],[[-359066177,290101790],[-381431466,150457230],[316145339,36432833],[50814468,36793347],[329477990,353330654],[322668349,6613137]]]>,<13,2,1,[[1,2,3,4,6,5]],[[1,2,3,4,5,6],[1,2,3,4,6,5]],[1,2,3,4,6,5],[1,3],[1],[[]],20,<[],[2,12,1]>,[[-6586155651080410804582,0],[-1724766323836670480654,0],[6586155651080410804583,0],[1724766323836670480655,0],[501333662812886926211,449035683062676015371],[-501333662812886926210,-449035683062676015371]]>,<19,6,6,[[3,6,2,5,1,4]],[[1,2,3,4,5,6],[6,5,4,3,2,1],[2,4,6,1,3,5],[4,1,5,2,6,3],[3,6,2,5,1,4],[5,3,1,6,4,2]],[1,2,3,4,5,6],[1,2,7,7,10,10],[1],[[[3,6,2,5,1,4]]],20,<[],[857318,514425,129960,17689,1368,57,1]>,[[-9,-1,0,0,0,0],[18634101079638819223944548,789518147251751143299220,659325639206686593367109,269916798201665892339196,-106566063630599504741140,310138554817300050814499],[-5200024746752878172926411,-49734747841202601583075,426716268183104889477998,909068867758880308592876,328164737614902278654421,-784459130945916966625288],[5200024746752878172926412,49734747841202601583075,-426716268183104889477998,-909068867758880308592876,-328164737614902278654421,784459130945916966625288],[-18634101079638819223944547,-789518147251751143299220,-659325639206686593367109,-269916798201665892339196,106566063630599504741140,-310138554817300050814499],[10,1,0,0,0,0]]>*] [x,x^2-x-14,x^2-x+1,x^2-x+5,x^6-57,x^3-57,x^4-6*x^2-11*x-3,0,0,x^4-6*x^2-11*x-3] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,13,19],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,3*19,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,13,19],[11,2,11],1,[1.000000000,1.512726167,1.284326634],<"notfaithful",0>,[6,11]>,<1,3,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,13,19],[11,1,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[6,11]>,<1,19,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,13,19],[2,2,11],1,[1.000000000,0.7207307842,0.7688512744],<"notfaithful",0>,[6,11]>,<2,3^5*19^2,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1]]],[3,13,19],[11,2,11],1,[1.000000000,1.667912761,1.101464852],<"notfaithful",0>,[6,11]>,<2,3^5*19^2,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]]],[3,13,19],[11,1,11],1,[1.000000000,1.946585016,1.123412914],<"notfaithful",0>,[6,11]>,<3,3^5*19^2,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1],[-1]]],[3,13,19],[11,3,11],1,[1.000000000,0.6215717215,0.8020957162],<"notfaithful",0>,[6,11]>,<3,3^5*19^3,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1],[1]],[[1]]],[3,13,19],[11,3,12],1,[0,0,0],<"3.3e5_19e3.6t11.1",1>,[6,11]>,<3,3^6*19^3,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1]]],[3,13,19],[11,3,11],1,[0,0,0],<"3.3e6_19e3.6t11.1",1>,[6,11]>,<3,3^6*19^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1]],[[1],[-1]]],[3,13,19],[11,3,12],1,[1.000000000,1.591460658,1.264419478],<"notfaithful",0>,[6,11]>]
