x^2+4737 -2^2*3*1579 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[5092],[-5092]] 2 [1,1,2,1,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,1,1,2,1,1,1,2,1,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,1,2,1,2,1,1,1,2,2,1,1,1,1,2,2,1,2,2,1,1,2,2,2,1,1,1,2,1,2,2,1,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,2,1,1,2,1,2,2,1,2,2,1,2,2,2,2,1,2,1,1,1,2,2,1,2,2,1,1,2,2,2,2,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,2,1,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[2],[[[2,1]]],20,<[],[4738,2,1]>,[[1,1],[-1,-1]]>,<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[4737,0,1]>,[[0,-1],[0,1]]>,<1579,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[4737,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,3,1579],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^2*3*1579,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,3,1579],[3,3,3],1,[1.000000000,0.8216194004,0.9768024457],<"1.2e2_3_1579.2t1.1",1>,[2,1]>]
x^3-x^2-28*x+88 -2^2*3*1579 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 11 x-1 5 [[-24871],[-12889],[37761]] 2 [1,1,2,3,1,2,2,2,3,2,2,3,2,3,2,2,2,2,2,3,1,2,3,3,3,2,3,2,2,3,2,2,2,2,3,3,1,2,2,2,2,2,2,2,1,2,2,1,3,2,2,2,3,2,3,2,3,1,3,3,3,3,3,2,2,2,2,2,3,2,2,3,2,1,2,3,1,3,2,2,3,3,1,3,2,2,3,2,2,3,1,2,2,2,1,3,3,2,3,2,2,3,3,2,2,3,3,2,2,2,2,1,3,2,2,3,1,2,1,3,2,3,2,2,3,2,2,3,2,2,2,2,3,2,3,3,1,2,2,3,2,2,3,1,2,2,2,2,1,1,3,1,3,2,2,1,2,3,3,2,3,3,3,1,2,3,2,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[2],[[[1,3,2]]],20,<[],[182722,13514,1]>,[[27029,0],[-27028,-2],[0,2]]>,<3,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[1454408265,1048477629,1]>,[[1048477628,0],[-1048477628,-1],[1,1]]>,<1579,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[4112860036973124266970355566287179148748967905593662908251867016,-293491924905200771083332483138194450747646883541480413632416450,1]>,[[-293491924905200771083332483138194450747646883541480413632419133,0],[293491924905200771083332483138194450747646883541480413632417792,-1],[1342,1]]>*] [x,x^2+4737,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,1579],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,2^2*3*1579,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,1579],[4,4,4],1,[1.000000000,0.8216194004,0.9768024457],<"notfaithful",0>,[3,2]>,<2,2^2*3*1579,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,3,1579],[4,4,4],1,[1.000000000,2.841502487,1.491133470],<"2.2e2_3_1579.3t2.1",1>,[3,2]>]
x^4-x^3-7*x^2-4*x+4 -2^2*3*1579 2 1 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 197 x-1 5 [[-131360353605],[-89818574134],[-136138269800],[60607916783]] 3 [3,3,5,4,2,5,3,3,4,5,5,4,3,4,5,5,5,3,3,4,2,5,4,4,4,3,4,5,5,4,5,5,5,3,4,4,2,3,5,5,5,5,5,5,1,5,5,2,4,3,3,3,4,3,4,3,4,2,4,4,4,4,4,3,5,3,5,5,4,5,3,4,3,1,5,4,2,4,5,5,4,4,1,4,3,5,4,5,5,4,2,5,5,3,2,4,4,3,4,5,3,4,4,3,5,4,4,3,3,5,3,1,4,3,5,4,2,5,1,4,3,4,3,3,4,3,3,4,5,5,5,5,4,3,4,4,2,5,5,4,3,3,4,2,3,3,3,5,1,1,4,2,4,5,5,2,3,4,4,5,4,4,4,2,3,4,5,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<2,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,3,3,2],[2],[[[1,2,4,3]]],20,<<[],[1,1,1]>,[[91670,0],[66234,0],[1,0]]>,[[[-421516,73079],[0,0]],[[-494595,-73079],[0,0]],[[-131070,0],[-131070,0]],[[-1394,0],[131070,0]]]>,<3,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,3,3,2],[1],[[[1,2,4,3]]],20,<<[],[2,2,1]>,[[7158435,0],[1659286890,0],[1,0]]>,[[[1564942001,-1008093643],[0,0]],[[94344886,1008093643],[0,0]],[[-1659286888,0],[-1,0]],[[2,0],[1,0]]]>,<1579,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,3,3,2],[1],[[[1,2,4,3]]],20,<<[],[3,1578,1]>,[[-3544179079746499333089628456319158082053776369356088190050974477,0],[2738662606412469597782520267543304233570352022329588830142266894,0],[1,0]]>,[[[3634089842634161569381183794726755738242248259032875901647103524,-2697033363072271506153849687789730266122278011347462736019875461],[0,0]],[[-895427236221691971598663527183451504671896236703287071504839077,2697033363072271506153849687789730266122278011347462736019875461],[0,0]],[[-2738662606412469597782520267543304233570352022329588830142265670,0],[-1,0]],[[1224,0],[1,0]]]>*] [x,x^2+4737,x^3-x^2-28*x+88,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,1579],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,2^2*3*1579,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,1579],[6,6,6],1,[1.000000000,0.8216194004,0.9768024457],<"notfaithful",0>,[4,5]>,<2,2^2*3*1579,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]]],[2,3,1579],[6,6,6],1,[1.000000000,2.841502487,1.491133470],<"notfaithful",0>,[4,5]>,<3,2^4*3^2*1579^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1]]],[2,3,1579],[6,6,6],1,[0,0,0],<"3.2e4_3e2_1579e2.6t8.1",1>,[4,5]>,<3,2^2*3*1579,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[0],[-1]]],[2,3,1579],[6,6,6],1,[1.000000000,1.018854305,1.025762092],<"3.2e2_3_1579.4t5.1",1>,[4,5]>]
x^4-x^3-x^2-10*x-20 -5^2*359 2 1 8 "D8" [[2,1,3,4],[3,4,1,2]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[2,1,3,4]>,<4,2,[4,3,1,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 101 x-1 5 [[2056467067],[3724894156],[-553753678],[-5227607544]] 4 [3,3,1,5,2,5,3,4,3,4,4,3,2,5,3,5,4,4,5,4,3,2,5,4,5,1,5,3,4,5,3,2,5,4,2,1,5,5,5,3,4,2,1,3,5,4,4,5,5,2,3,4,1,4,5,5,4,4,5,2,3,5,3,4,5,3,2,5,5,4,5,1,3,5,1,3,2,5,4,2,2,4,2,3,1,5,1,3,1,5,3,1,3,1,4,3,2,1,3,1,3,3,3,4,4,5,5,5,2,2,5,3,5,4,1,1,5,3,3,1,2,5,5,3,4,4,4,2,3,3,4,3,1,5,4,2,3,3,3,1,4,4,5,5,1,1,3,5,1,5,5,4,3,3,5,1,4,4,3,4,3,3,5,2,5,5,2,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+10,2>,<x^2+21*x+200,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[1,1,1]>,[[-471896,-367723],[-104173,367723],[-226444,19618],[-246062,-19618]]>,<3,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[2,2,1]>,[[-756004141,110652245],[-977308631,-110652245],[-156362863,-54468027],[-47426809,54468027]]>,<5,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[13897360329670,26824349868090,1]>,[[-26824349868090,-1],[0,1],[-36708401866082,359642697543],[-31834679906452,-359642697543]]>,<359,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-136924438232951588493734115573172854769526209959079,285972724357937723509279837705522348760299094220045,1]>,[[-533392226207944947236165282963040452277445564942191,0],[-445048105329148239140915253545894640047376462414670,0],[-285972724357937723509279837705522348760299094219992,-1],[53,1]]>*] [x,x^2-x-1,x^2-x+90,x^2-x+449,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,359],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,5,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,359],[3,3,6,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[4,3]>,<1,359,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,359],[1,1,1,6],1,[1.000000000,3.150331454,1.535144264],<"notfaithful",0>,[4,3]>,<1,5*359,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,359],[3,3,6,6],1,[1.000000000,0.5932088659,0.7380229092],<"notfaithful",0>,[4,3]>,<2,5*359,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[2,3,5,359],[3,3,6,6],1,[1.000000000,1.438568221,1.104548145],<"2.5_359.4t3.1",1>,[4,3]>]
x^5-x^4+3*x^3-4 2^2*67*227 1 2 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 19 x^2+18*x+2 5 [[-271985,399716],[-38576,-399716],[-416499,1078411],[-19105,-1078411],[746166,0]] 3 [3,7,6,7,5,4,5,3,3,4,6,7,3,5,6,7,4,6,2,6,4,5,7,6,5,5,4,7,5,7,7,6,3,7,5,5,7,7,3,3,3,6,4,5,6,5,7,7,4,6,3,2,7,4,3,4,7,5,2,4,2,5,5,5,3,4,7,5,2,3,3,6,4,6,3,6,7,5,6,5,3,5,5,4,4,4,6,3,4,7,5,4,5,5,6,5,5,4,3,5,3,4,7,5,7,3,5,5,4,6,5,4,2,2,2,3,6,6,3,6,7,5,3,4,3,6,3,2,3,6,3,3,3,7,7,6,4,6,6,6,4,2,7,5,5,5,6,5,5,6,4,5,6,5,7,6,5,7,5,5,2,5,4,6,4,2,3,3] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,6,3,[[1,2,5,3,4],[2,1,3,5,4]],[[1,2,3,4,5],[2,1,3,5,4],[1,2,5,3,4]],[2,1,3,5,4],[1,3,4],[1],[[[1,2,5,3,4]]],20,<<[],[1,1,1]>,[[47678,0],[178484,0],[407612,0],[1,0]]>,[[[466826,415499],[0,0],[0,0]],[[51327,-415499],[0,0],[0,0]],[[236488,0],[-4222,0],[43511,0]],[[44704,-204528],[199390,-129730],[91252,226015]],[[249232,204528],[-195168,129730],[127381,36129]]]>,<3,6,1,[[2,3,1,5,4]],[[1,2,3,4,5],[1,2,3,5,4],[3,1,2,4,5],[2,3,1,4,5],[2,3,1,5,4],[3,1,2,5,4]],[2,3,1,5,4],[1,2,4,4,7,7],[1],[[]],20,<[],[2,2,1,0,2,0,1]>,[[-866049749,-419373405,-1412042292,-1603978824,-65288174,49488442],[1141201271,-1137865086,1236486195,-1585440861,1409255554,-610468610],[-427234743,1557238491,175556097,-297364716,-1343967380,560980168],[339892694,-490146582,478681743,-343214301,-465897591,245383503],[-187809472,490146582,-478681743,343214301,465897591,-245383503]]>,<67,4,2,[[1,2,3,5,4],[3,2,1,4,5]],[[1,2,3,4,5],[3,2,1,4,5],[1,2,3,5,4],[3,2,1,5,4]],[3,2,1,4,5],[1,2,2,3],[1],[[[1,2,3,5,4]]],20,<<[],[2,63,1]>,[[-1235462228144490485013629395494324933,0],[-493454644143327339555604697821323488,0],[1,0]]>,[[[778735639590028066320930732597585853,-407142260460868546393765058946719443],[0,0]],[[-1118987038733416516136851367839183314,0],[0,0]],[[-153203244999938889739684062579726046,407142260460868546393765058946719443],[0,0]],[[493454644143327339555604697821323498,0],[-1,0]],[[10,0],[1,0]]]>,<227,6,2,[[1,2,3,5,4],[2,3,1,4,5]],[[1,2,3,4,5],[1,2,3,5,4],[2,3,1,4,5],[3,1,2,4,5],[2,3,1,5,4],[3,1,2,5,4]],[2,3,1,4,5],[1,2,4,4,7,7],[1],[[[1,2,3,5,4]]],20,<<[],[225,2,0,1]>,[[-3781444434349491931760970103939946134335667193,0,0],[39632166495242481284865166634418272393394740698,0,0],[1,0,0]]>,[[[-33059215127552499058747334738910606043268600056,-41632545609483911262876026082171251898691147224,-1706767691159639415309908695923740489210863854],[0,0,0]],[[-50581734086299203966240715882855070483070254052,-30996740996970392338263814934772324250655668482,-14848656910219668095929944553882088819062104351],[0,0,0]],[[-8709625404167236490014318811271179646623490644,-59353454506807117198727695050511552417010269495,16555424601379307511239853249805829308272968205],[0,0,0]],[[-39632166495242481284865166634418272393394740573,0,0],[-1,0,0]],[[125,0,0],[1,0,0]]]>*] [x,x^2-x-3802,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,67,227],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,67*227,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,67,227],[1,2,8,8],1,[1.000000000,1.776845425,1.226124296],<"notfaithful",0>,[5,5]>,<4,2^2*67^3*227^3,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[0],[-1]],[[1],[1]],[[1],[-1]]],[2,3,67,227],[8,7,9,10],1,[0,0,0],<"4.2e2_67e3_227e3.10t12.1",1>,[5,5]>,<4,2^2*67*227,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[0],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]]],[2,3,67,227],[8,7,9,10],1,[1.000000000,0.7142578908,0.9082375171],<"4.2e2_67_227.5t5.1",1>,[5,5]>,<5,2^4*67^2*227^2,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]]],[2,3,67,227],[8,7,9,10],1,[0,0,0],<"5.2e4_67e2_227e2.10t13.1",1>,[5,5]>,<5,2^4*67^3*227^3,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1],[0],[-1]],[[1],[1],[1]]],[2,3,67,227],[8,7,9,10],1,[0,0,0],<"5.2e4_67e3_227e3.6t14.1",1>,[5,5]>,<6,2^4*67^3*227^3,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[2],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]]],[2,3,67,227],[8,7,9,10],1,[0,0,0],<"6.2e4_67e3_227e3.20t35.1",1>,[5,5]>]
x^4-2*x^3-6*x^2+7*x+145 3^2*29*59^2 0 2 8 "D8" [[2,1,3,4],[3,4,1,2]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[1,2,4,3]>,<4,2,[3,4,2,1]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 5 x-1 9 [[400815],[-400814],[279792],[-279791]] 3 [5,4,1,2,5,3,4,4,3,1,5,5,4,5,5,2,1,5,3,2,5,4,3,5,5,5,3,1,3,5,4,5,4,1,3,3,5,4,1,3,3,1,5,4,2,1,5,1,3,5,3,2,1,4,1,4,5,4,1,1,3,4,4,4,3,4,4,5,3,3,3,4,5,2,4,2,4,3,3,5,3,5,3,4,2,5,4,3,4,3,5,4,1,4,2,5,3,1,2,5,2,2,5,5,3,4,3,2,4,5,4,3,4,4,2,4,1,1,4,5,2,3,4,3,3,3,1,3,4,4,5,4,5,4,2,5,5,1,5,5,3,3,5,4,4,5,4,3,5,3,2,5,2,5,4,4,3,3,3,3,4,2,5,4,3,5,3,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+7,2>,<x^2-16*x-2285,3>]*],[*[4],"CYC",0,5*]] [*<3,4,2,[[2,1,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,4,3],[2,1,3,4],[1,2,4,3]],[2,1,3,4],[1,2,4,4],[1],[[[2,1,4,3]]],20,<<[],[2,2,1]>,[[107887593,0],[-3,0],[1,0]]>,[[[147611657,-433519077],[289012718,289012718]],[[-147611656,433519077],[98407771,98407771]],[[5,0],[129140160,0]],[[-4,0],[3,0]]]>,<29,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[51932105531732704635937937613,29,1]>,[[-49879308178520824200986124368,-42722828726129940427051947683],[25466263192160858242670725693,0],[-14,-1],[15,1]]>,<59,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-64348618585953228098833068093972199,-21732515268264467960148720619084345,1]>,[[21732515268264467960148720619084390,-1],[45,1],[-44,-1],[-21732515268264467960148720619084389,1]]>*] [x,x^2-x+15,x^2-x-7,x^2-x+428,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,29,59],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,59,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,29,59],[1,1,6],1,[1.000000000,1.227001579,0.9463260356],<"notfaithful",0>,[4,3]>,<1,29,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,29,59],[4,6,1],1,[1.000000000,0.6117662896,0.7583749766],<"notfaithful",0>,[4,3]>,<1,29*59,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,29,59],[3,6,6],1,[1.000000000,2.126585749,1.272444108],<"notfaithful",0>,[4,3]>,<2,3^2*29*59,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[-1]]],[3,29,59],[6,7,7],1,[1.000000000,0.9984601165,0.9816117907],<"2.3e2_29_59.4t3.1",1>,[4,3]>]
