x^4-x^3-4*x^2+4*x+7 3^2*109 0 2 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 7 x-1 6 [[48300],[2339],[32629],[34382]] 3 [5,2,3,1,5,4,5,4,5,3,2,4,5,2,5,5,5,1,4,3,2,4,3,3,2,5,4,5,4,3,4,3,3,4,5,4,2,4,5,3,5,4,3,1,3,4,1,2,3,4,3,3,4,5,5,3,5,4,4,3,4,3,1,3,4,5,1,4,3,1,3,5,4,2,4,5,5,4,3,2,5,1,3,1,2,3,5,1,3,2,3,3,4,5,2,5,3,5,1,2,4,3,5,5,2,4,5,3,5,4,4,4,5,1,4,5,4,3,3,3,2,4,5,3,4,5,4,5,1,4,4,3,1,4,5,4,5,4,3,3,1,5,1,3,1,5,4,3,4,3,2,3,4,3,1,5,4,5,4,5,3,3,4,5,3,5,4,2] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+1,2>,<x^2-9*x-7,3>]*],[*[4],"CYC",0,5*]] [*<3,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,2,3],[1],[[[2,1,4,3]]],20,<<[],[2,2,1]>,[[-990793842,-1465032624],[-577251297,1166140908],[1,0]]>,[[[577251297,-1166140906],[-1,0]],[[0,2],[1,0]],[[-166453258,1659419332],[-199758634,-298891711]],[[-410798038,-493278428],[199758634,298891711]]]>,<109,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[6,108,1]>,[[8910904020847847120894745534911387140136,0],[20649702913764935745869048740906356340086,0],[1,0]]>,[[[15352546108747382254294249497911945950154,18255547759501222285802522071824038155540],[0,0]],[[5297156805017553491574799242994410389869,-18255547759501222285802522071824038155540],[0,0]],[[-20649702913764935745869048740906356340054,0],[-1,0]],[[32,0],[1,0]]]>*] [x,x^2-x+1,x^2-x-27,x^2-x+82,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,109],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,3,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,109],[6,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[4,3]>,<1,109,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,109],[1,6],1,[1.000000000,1.065971594,0.9366638387],<"notfaithful",0>,[4,3]>,<1,3*109,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,109],[6,6],1,[1.000000000,2.084765649,1.316275522],<"notfaithful",0>,[4,3]>,<2,3*109,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]]],[3,109],[6,6],1,[1.000000000,0.7478119556,0.8812055475],<"2.3_109.4t3.1",1>,[4,3]>]
x^2-x-60083 3*80111 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[-2217],[2218]] 1 [2,1,2,1,1,2,1,2,1,2,2,2,1,1,2,2,1,2,1,2,2,2,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,1,2,2,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,2,1,2,2,1,2,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,1,2,2,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,1,2,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-60081,3,1]>,[[-1,-1],[2,1]]>,<80111,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[1604382997,80111,1]>,[[-40055,-1],[40056,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[3,80111],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,3*80111,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[3,80111],[3,3],1,[1.000000000,0.6563277852,0.7872154916],<"1.3_80111.2t1.1",1>,[2,1]>]
x^6-x^5+2*x^4-2*x^3-x^2-x-1 3*80111 2 2 720 "S6" [[2,1,3,4,5,6],[2,3,4,5,6,1]] [<1,1,[1,2,3,4,5,6]>,<2,15,[2,1,4,3,6,5]>,<2,15,[2,1,3,4,5,6]>,<2,45,[2,1,4,3,5,6]>,<3,40,[2,3,1,5,6,4]>,<3,40,[2,3,1,4,5,6]>,<4,90,[2,3,4,1,6,5]>,<4,90,[2,3,4,1,5,6]>,<5,144,[2,3,4,5,1,6]>,<6,120,[2,3,4,5,6,1]>,<6,120,[2,3,1,5,4,6]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,1,3],[1,1,2,2],[1,1,4],[1,2,3],[1,5],[2,2,2],[2,4],[3,3],[6]] 109 x^2+108*x+6 5 [[3071295502,-4352712598],[-2051193209,4516316815],[2546256339,-4516316815],[-6471071006,0],[-3809169933,4352712598],[6713882308,0]] 4 [10,8,11,9,9,10,5,10,7,10,11,11,9,9,11,11,9,10,7,8,8,8,6,11,9,7,5,7,4,9,7,10,10,2,9,8,11,5,8,4,10,10,11,9,7,4,4,6,7,11,9,10,11,8,10,11,11,10,11,6,4,7,5,8,8,8,10,4,10,8,9,9,11,9,10,9,9,9,8,4,11,7,2,7,7,6,4,9,11,7,2,11,6,11,7,9,9,10,3,9,10,8,10,7,7,4,9,7,9,7,5,4,10,7,11,3,11,10,3,11,7,9,11,10,7,9,10,5,7,4,8,5,7,9,9,7,11,8,4,10,8,8,11,8,11,11,9,7,9,11,10,9,11,8,10,11,7,11,10,11,6,8,10,10,4,11,4,6] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,1,3],"CYC",0,6*],[*[1,1,2,2],"CYC",0,4*],[*[1,1,4],"CYC",0,8*],[*[1,2,3],"CYC",0,11*],[*[1,5],"CYC",0,9*],[*[2,2,2],"CYC",0,2*],[*[2,4],"CYC",0,7*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,10*]] [*<3,8,2,[[1,2,3,4,6,5],[2,3,4,1,5,6]],[[1,2,3,4,5,6],[3,4,1,2,5,6],[1,2,3,4,6,5],[3,4,1,2,6,5],[2,3,4,1,5,6],[4,1,2,3,5,6],[2,3,4,1,6,5],[4,1,2,3,6,5]],[2,3,4,1,5,6],[1,4,3,2,8,8,7,7],[1],[[[1,2,3,4,6,5]]],20,<<[],[2,0,0,2,1]>,[[-837816978,0,0,0],[-702921939,0,0,0],[1,0,0,0]]>,[[[255522996,-1639785289,752664252,-1613183112],[0,0,0,0]],[[1326142614,1653689754,-949350864,-137161321],[0,0,0,0]],[[1500433323,1639785289,1354753037,233816000],[0,0,0,0]],[[-298236472,-1653689754,-1158066425,1516528433],[0,0,0,0]],[[702921940,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,0,0]]]>,<80111,6,2,[[1,2,3,4,6,5],[1,4,2,3,5,6]],[[1,2,3,4,5,6],[1,2,3,4,6,5],[1,4,2,3,5,6],[1,3,4,2,5,6],[1,4,2,3,6,5],[1,3,4,2,6,5]],[1,4,2,3,5,6],[1,3,6,6,11,11],[1],[[[1,2,3,4,6,5]]],20,<<[],[80100,5,0,1]>,[[58863999450125654457412664394380081296476475525239485913994062777371019034169041022954969443430808,0,0],[23982102478454368646063461250843525292411945332336247394709090546416902451735811619761184116660095,0,0],[1,0,0]]>,[[[8002740379406792394912914428885273309849354224326573603433776572363136565245273051445909640749526,0,0],[0,0,0]],[[43208123210342745975340468344170378341338706285258516611861623604826988978146036807219793365919668,-11848039984209067753094826651131502556760854958696044465746691600366796144114763288210707962120574,-36049112174874946137701089347849853740511703523980600070809364385804182377005418258789378722646646],[0,0,0]],[[42105083707033060302225223238394798073146865151643910656811037609980313177358675118867324169296462,40762770792543856491794827873558633003230043557550966422546789735900197841980930118637887581360572,58447201830278172770740687458227756268344856733449393493156099955435619846358724122952459088039353],[0,0,0]],[[49200187501854300736555293161655930679719660418000215710703452933863719935486265252537630152735731,-28914730808334788738700001222427130446469188598854921956800098135533401697866166830427179619239998,-22398089655403226633039598110377902527833153209468793422346735569631437469353305864163080365392707],[0,0,0]],[[-23982102478454368646063461250843525292411945332336247394709090546416902451735811619761184116635140,0,0],[-1,0,0]],[[24955,0,0],[1,0,0]]]>*] [x,x^2-x-60083,0,0,0,0,0,0,0,0,0] [1,2,3,4,5,6,7,8,9,10,11] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,80111],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,16]>,<1,3*80111,1,[[1],[-1],[-1],[1],[1],[1],[1],[-1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,80111],[12,12],1,[1.000000000,0.6563277852,0.7872154916],<"notfaithful",0>,[6,16]>,<5,3*80111,1,[[5],[-1],[3],[1],[-1],[2],[-1],[1],[0],[-1],[0]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-3],[2],[2],[-3],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[0],[-1],[-1],[0],[1]],[[1],[0],[0],[0],[-1]],[[1],[-1],[0],[-1],[1]]],[3,80111],[12,13],1,[1.000000000,0.4081167738,0.7401581265],<"5.3_80111.6t16.1",1>,[6,16]>,<5,3^2*80111^2,1,[[5],[-3],[1],[1],[2],[-1],[-1],[-1],[0],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[3],[2],[-2],[-3],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[0],[-1],[1],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]]],[3,80111],[12,13],1,[0,0,0],<"5.3e2_80111e2.12t183.1",1>,[6,16]>,<5,3^4*80111^4,1,[[5],[1],[-3],[1],[-1],[2],[-1],[-1],[0],[1],[0]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[3],[2],[-2],[-3],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[0],[-1],[1],[0],[-1]],[[1],[1]],[[1],[-1]]],[3,80111],[12,13],1,[0,0,0],<"5.3e4_80111e4.12t183.1",1>,[6,16]>,<5,3^3*80111^3,1,[[5],[3],[-1],[1],[2],[-1],[-1],[1],[0],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-3],[2],[2],[-3],[1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[0],[-1],[-1],[0],[1]],[[1],[1],[1],[1],[1],[1]],[[1],[0],[-1]],[[1],[1],[1]]],[3,80111],[12,13],1,[0,0,0],<"5.3e3_80111e3.6t16.1",1>,[6,16]>,<9,3^3*80111^3,1,[[9],[3],[3],[1],[0],[0],[1],[-1],[-1],[0],[0]],[[[1],[-9],[36],[-84],[126],[-126],[84],[-36],[9],[-1]],[[1],[-3],[0],[8],[-6],[-6],[8],[0],[-3],[1]],[[1],[-3],[0],[8],[-6],[-6],[8],[0],[-3],[1]],[[1],[-1],[-4],[4],[6],[-6],[-4],[4],[1],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[-1],[0],[0],[-2],[2],[0],[0],[1],[-1]],[[1],[1],[0],[0],[-2],[-2],[0],[0],[1],[1]],[[1],[1],[1],[1],[1],[-1],[-1],[-1],[-1],[-1]],[[1],[0],[0],[-1],[0],[0],[-1],[0],[0],[1]],[[1],[0],[0],[-1],[0],[0],[-1],[0],[0],[1]],[[1],[0],[-1],[0],[-1],[0],[1]],[[1],[0],[0],[-2],[0],[0],[1]]],[3,80111],[12,13],1,[0,0,0],<"9.3e3_80111e3.10t32.1",1>,[6,16]>,<9,3^6*80111^6,1,[[9],[-3],[-3],[1],[0],[0],[1],[1],[-1],[0],[0]],[[[1],[-9],[36],[-84],[126],[-126],[84],[-36],[9],[-1]],[[1],[3],[0],[-8],[-6],[6],[8],[0],[-3],[-1]],[[1],[3],[0],[-8],[-6],[6],[8],[0],[-3],[-1]],[[1],[-1],[-4],[4],[6],[-6],[-4],[4],[1],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[-1],[0],[0],[-2],[2],[0],[0],[1],[-1]],[[1],[-1],[0],[0],[-2],[2],[0],[0],[1],[-1]],[[1],[1],[1],[1],[1],[-1],[-1],[-1],[-1],[-1]],[[1],[0],[0],[1],[0],[0],[-1],[0],[0],[-1]],[[1],[0],[0],[1],[0],[0],[-1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]]],[3,80111],[12,13],1,[0,0,0],<"9.3e6_80111e6.20t145.1",1>,[6,16]>,<10,3^6*80111^6,1,[[10],[2],[-2],[-2],[1],[1],[0],[0],[0],[-1],[1]],[[[1],[-10],[45],[-120],[210],[-252],[210],[-120],[45],[-10],[1]],[[1],[-2],[-3],[8],[2],[-12],[2],[8],[-3],[-2],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[0],[0],[0],[-2],[0],[0],[0],[0],[1]],[[1],[1],[0],[-1],[-1],[0],[-1],[-1],[0],[1],[1]],[[1],[-1],[0],[1],[-1],[0],[-1],[1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[-1],[0],[-1],[1]]],[3,80111],[12,13],1,[0,0,0],<"10.3e6_80111e6.30t176.1",1>,[6,16]>,<10,3^4*80111^4,1,[[10],[-2],[2],[-2],[1],[1],[0],[0],[0],[1],[-1]],[[[1],[-10],[45],[-120],[210],[-252],[210],[-120],[45],[-10],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[-2],[-3],[8],[2],[-12],[2],[8],[-3],[-2],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[0],[0],[0],[-2],[0],[0],[0],[0],[1]],[[1],[-1],[0],[1],[-1],[0],[-1],[1],[0],[-1],[1]],[[1],[1],[0],[-1],[-1],[0],[-1],[-1],[0],[1],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[0],[0],[-2],[0],[0],[1]]],[3,80111],[12,13],1,[0,0,0],<"10.3e4_80111e4.30t176.1",1>,[6,16]>,<16,3^8*80111^8,1,[[16],[0],[0],[0],[-2],[-2],[0],[0],[1],[0],[0]],[[[1],[-16],[120],[-560],[1820],[-4368],[8008],[-11440],[12870],[-11440],[8008],[-4368],[1820],[-560],[120],[-16],[1]],[[1],[0],[-8],[0],[28],[0],[-56],[0],[70],[0],[-56],[0],[28],[0],[-8],[0],[1]],[[1],[0],[-8],[0],[28],[0],[-56],[0],[70],[0],[-56],[0],[28],[0],[-8],[0],[1]],[[1],[0],[-8],[0],[28],[0],[-56],[0],[70],[0],[-56],[0],[28],[0],[-8],[0],[1]],[[1],[2],[3],[-2],[-7],[-12],[-2],[8],[18],[8],[-2],[-12],[-7],[-2],[3],[2],[1]],[[1],[2],[3],[-2],[-7],[-12],[-2],[8],[18],[8],[-2],[-12],[-7],[-2],[3],[2],[1]],[[1],[0],[0],[0],[-4],[0],[0],[0],[6],[0],[0],[0],[-4],[0],[0],[0],[1]],[[1],[0],[0],[0],[-4],[0],[0],[0],[6],[0],[0],[0],[-4],[0],[0],[0],[1]],[[1],[-1],[0],[0],[0],[-3],[3],[0],[0],[0],[3],[-3],[0],[0],[0],[-1],[1]],[[1],[0],[1],[0],[1],[0],[-2],[0],[-2],[0],[-2],[0],[1],[0],[1],[0],[1]],[[1],[0],[1],[0],[1],[0],[-2],[0],[-2],[0],[-2],[0],[1],[0],[1],[0],[1]],[[1],[0],[0],[0],[-2],[0],[0],[0],[1]],[[1],[1],[1],[-2],[-2],[-2],[1],[1],[1]]],[3,80111],[12,13],1,[0,0,0],<"16.3e8_80111e8.36t1252.1",1>,[6,16]>]
x^2-x+49620 -198479 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[-105],[106]] 2 [1,1,1,2,1,2,1,2,2,2,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,1,1,1,1,2,2,2,1,1,2,1,1,1,2,2,1,1,2,2,2,1,2,2,1,2,2,2,1,2,2,1,2,1,1,2,2,2,2,1,1,2,2,1,1,2,1,2,2,2,2,1,2,2,1,1,2,1,2,2,1,2,2,1,2,1,1,1,2,2,1,1,2,2,2,1,2,2,2,1,2,1,2,1,2,2,1,1,1,1,2,2,1,1,1,2,2,2,1,1,2,1,1,1,1,2,1,1,2,1,2,2,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<198479,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[9848527980,198479,1]>,[[-99239,-1],[99240,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[198479],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,198479,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[198479],[3],1,[1.000000000,3.659821878,1.537224834],<"1.198479.2t1.1",1>,[2,1]>]
