x^2-x+4755 -7*11*13*19 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[-42],[43]] 2 [2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,1,1,1,2,1,2,2,2,1,1,1,2,2,1,1,2,1,1,2,2,2,1,2,2,1,1,2,1,2,1,2,1,1,2,1,1,2,1,2,1,2,2,2,1,1,1,2,2,1,1,1,2,2,1,1,2,1,1,2,1,1,1,1,2,1,2,1,2,1,1,1,2,2,2,2,1,2,2,1,2,1,2,1,1,1,2,1,2,1,1,2,2,2,2,1,2,1,2,2,1,2,1,1,2,1,2,1,1,2,2,2,2,2,1,2,2,1,2,2,2,1,1,2,1,1,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,2,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<7,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[4767,7,1]>,[[-3,-1],[4,1]]>,<11,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[4785,11,1]>,[[-5,-1],[6,1]]>,<13,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[4797,13,1]>,[[-6,-1],[7,1]]>,<19,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[4845,19,1]>,[[-9,-1],[10,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[7,11,13,19],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,7*11*13*19,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[7,11,13,19],[3,3,3,3],1,[1.000000000,1.457927767,0.9437143520],<"1.7_11_13_19.2t1.1",1>,[2,1]>]
x^4-x^3-17*x^2+53*x+324 2^3*5^2*71^2 0 2 8 "D8" [[3,4,1,2],[1,2,4,3]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[2,1,3,4]>,<4,2,[4,3,1,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 73 x-1 5 [[-823654100],[-296793095],[441595708],[678851488]] 3 [1,4,4,3,5,5,3,4,3,4,3,4,3,4,3,5,5,5,5,2,1,2,4,2,3,4,1,4,4,3,3,4,3,5,5,1,4,5,2,5,4,5,1,3,5,2,5,2,5,4,1,3,3,4,3,2,5,2,4,3,5,4,5,1,1,5,5,3,5,5,3,2,2,4,4,3,5,5,3,2,4,5,1,3,3,5,3,3,5,1,5,3,3,5,4,2,4,2,5,5,4,4,5,1,4,2,4,2,3,3,3,4,2,5,3,2,4,1,5,4,5,3,4,5,5,5,5,2,3,5,4,3,3,5,3,3,5,4,4,3,4,4,3,5,4,2,4,2,5,3,4,2,5,3,5,3,3,1,3,4,4,1,3,4,1,2,3,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-18,2>,<x^2-124*x+3044,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[3],[[[1,2,4,3]]],20,<[],[2146,2148,1]>,[[465116,0],[2223,0],[-8589,16380],[3,4]]>,<5,4,2,[[2,1,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,4,3],[2,1,3,4],[1,2,4,3]],[2,1,3,4],[1,2,4,4],[1],[[[2,1,4,3]]],20,<<[],[2,4,1]>,[[47305601386495,0],[47557677675715,0],[1,0]]>,[[[-6133766926364,-14956302882110],[1176338127434,588169063717]],[[-41675987038549,14956302882110],[-1176338127434,-588169063717]],[[-47557677675713,0],[-1,0]],[[2,0],[1,0]]]>,<71,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,2,3],[1],[[[2,1,4,3]]],20,<<[],[7,69,1]>,[[4217292409309265203820276458742560733,-1003629298651904069971134459793161508],[478571179968818634639794638427938661,-1982591233813780234135328747027184768],[1,0]]>,[[[-478571179968818634639794638427938609,1982591233813780234135328747027184805],[-1,0]],[[52,37],[1,0]],[[-1765802491310998296934540142337810165,3235614438867265406406459153974918287],[24649480200280938175996226060611593,8980636140887538434678982710935882]],[[2244373671279816931574334780765748723,-5218205672681045640541787901002103129],[-24649480200280938175996226060611593,-8980636140887538434678982710935882]]]>*] [x,x^2-x+18,x^2-2,x^2+142,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,71],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,71,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,71],[1,1,6],1,[1.000000000,2.609869177,1.505707243],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,71],[6,4,1],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[4,3]>,<1,2^3*71,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,71],[6,3,6],1,[1.000000000,0.5272731981,0.8504824094],<"notfaithful",0>,[4,3]>,<2,2^3*5^2*71,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1]],[[1],[1]]],[2,5,71],[6,7,8],1,[1.000000000,2.199055110,1.350101001],<"2.2e3_5e2_71.4t3.2",1>,[4,3]>]
x^6+115*x^4-2*x^3+4111*x^2+218*x+45326 -2^6*37^3*59^2 0 3 12 "D12" [[1,6,5,4,3,2],[4,3,2,1,6,5],[6,2,3,5,4,1]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,3,2,1,6,5]>,<2,3,[6,2,3,5,4,1]>,<2,3,[5,3,2,6,1,4]>,<3,2,[2,6,5,3,4,1]>,<6,2,[3,5,6,2,1,4]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 23 x^2+21*x+5 10 [[12968655244251,-13864488310040],[14137331259548,13864488310040],[-7561841142611,13864488310040],[-8730517157908,-13864488310040],[4456855304105,0],[-15270483507385,0]] 4 [3,6,6,6,4,4,2,5,3,6,3,3,5,3,4,5,1,4,4,2,3,5,4,4,4,3,3,6,4,4,6,3,5,2,3,4,3,1,5,3,3,5,3,6,1,5,4,2,3,3,3,5,6,5,6,6,3,6,6,6,3,5,6,5,4,1,5,3,3,3,4,6,4,1,6,1,2,3,4,4,4,4,3,5,1,4,6,4,2,3,3,1,5,6,5,3,3,1,5,4,1,6,3,4,4,6,3,5,6,3,5,3,5,6,1,1,5,5,6,4,6,3,1,3,4,4,6,4,1,1,4,2,4,6,5,4,3,2,4,4,4,3,4,1,6,4,6,4,3,4,5,3,5,4,5,5,3,3,3,3,5,1,3,6,4,4,3,6] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,3*],[*[2,2,2],"RES",<[1],x^2>,[<x-6,2>,<x^3+32*x+64,4>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,4,2,[[2,1,4,3,6,5],[1,2,6,5,4,3]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,6,5,4,3],[2,1,5,6,3,4]],[1,2,6,5,4,3],[1,2,3,4],[2],[[[2,1,4,3,6,5]]],20,<<[],[1,1,1]>,[[-441234,0],[-445126,0],[1,0]]>,[[[0,0],[1,0]],[[-79162,0],[-1,0]],[[-227308,213073],[1,0]],[[217818,213073],[-1,0]],[[4745,-213073],[-1,0]],[[83907,-213073],[1,0]]]>,<37,4,2,[[2,1,4,3,6,5],[3,4,1,2,5,6]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[3,4,1,2,5,6],[4,3,2,1,6,5]],[3,4,1,2,5,6],[1,2,3,4],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,33,1]>,[[6094235506141501642835801454891,0],[-8197851806695989975059738953981,0],[1,0]]>,[[[5228281952221915076260238388432,4747084298011920208740947179215],[-1,0]],[[-2969569854474074898799500565549,4747084298011920208740947179215],[1,0]],[[10431885784456659274612757981944,-4747084298011920208740947179215],[-1,0]],[[2234033977760669299553019027963,-4747084298011920208740947179215],[1,0]],[[8197851806695989975059738953996,0],[-1,0]],[[15,0],[1,0]]]>,<59,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,3],[1],[[[1,2,4,3,6,5]]],20,<[],[-31316677266412136557562157281833482,-72100160494244172956340583167617245,1]>,[[41889220209174044345397448128685799,0],[-34103700259771433855761239402182969,0],[72100160494244172956340583167617299,-1],[54,1],[-3892759974701305244818104363251469,-1],[-75992920468945478201158687530868714,1]]>,<151,2,1,[[3,4,1,2,6,5]],[[1,2,3,4,5,6],[3,4,1,2,6,5]],[3,4,1,2,6,5],[1,4],[1],[[]],20,<[],[6,149,1]>,[[2823409731271557821101476743333396071796984,-6091844719679330625840242185144310209197295],[17129955334334018722359264963964526625554051,-13145596758362292990681872196381333056524849],[-978115506101251487778533195869381950478085,6091844719679330625840242185144310209197295],[936697312864017122626681919088987130300500,13145596758362292990681872196381333056524849],[-40541627721856895927757869905915582706100,-44148297408722645721654221948904358771145],[-1806820502486184101052111789676605664621,44148297408722645721654221948904358771145]]>,<19763,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[-38210886142265356206529354785069129240968455094993629542581775521978969174093221336795,-12697322372157474075613474681409039087270317685395712263615779567445443488686117908304,-4944192724347319983429521101634709254726599868443928480019545656359557746857361322840,16392764366098647632353298939503433237903812129784888799739779477410008726896240748773,1495245145978132431802521276162491821193266251527709213991427972516334744536856717,554122435033992667203678145300436759990106655843656016894276240175301432154811996]>*] [x,x^2-x+15,x^2-2183,x^2+37,x^3+2*x-1,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,37,59,151,19763],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,59,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,37,59,151,19763],[3,3,7,3,1],1,[1.000000000,1.227001579,0.9463260356],<"notfaithful",0>,[6,3]>,<1,2^2*37*59,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,37,59,151,19763],[7,7,7,1,1],1,[1.000000000,0.6254211837,0.8571460296],<"notfaithful",0>,[6,3]>,<1,2^2*37,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,37,59,151,19763],[7,7,1,2,1],1,[1.000000000,0.5164746508,0.8377678648],<"notfaithful",0>,[6,3]>,<2,59,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,37,59,151,19763],[3,3,7,3,1],1,[1.000000000,0.6470271521,0.8951603653],<"notfaithful",0>,[6,3]>,<2,2^4*37^2*59,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[-1]]],[2,37,59,151,19763],[7,7,8,3,1],1,[1.000000000,1.522981137,1.166338093],<"2.2e4_37e2_59.6t3.1",1>,[6,3]>]
x^6-3*x^5+6*x^4+x^3-54*x^2+165*x-241 2^4*3^2*5^3*7^2*11^2 2 2 12 "D12" [[3,4,1,2,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[2,1,4,3,6,5]>,<2,3,[2,1,6,5,4,3]>,<2,3,[1,2,5,6,3,4]>,<3,2,[4,3,5,6,2,1]>,<6,2,[5,6,1,2,4,3]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 31 x^2+29*x+3 6 [[-52974453,10456945],[-411945423,-54883471],[-136976699,0],[-221552800,0],[292171555,54883471],[-356225858,-10456945]] 4 [3,2,1,2,1,3,6,5,6,5,4,3,4,6,3,6,5,5,3,4,3,4,6,5,6,4,6,3,4,6,6,4,2,1,1,4,6,3,2,2,4,4,4,2,3,4,4,6,6,4,3,5,1,1,3,3,5,5,2,1,3,6,3,1,6,2,5,6,3,5,3,5,6,6,5,3,4,2,4,1,5,5,1,2,5,2,4,6,4,3,3,4,3,5,5,6,5,5,3,4,6,3,2,5,4,2,3,2,4,5,3,2,2,4,5,4,6,3,6,5,4,6,6,2,4,5,5,5,6,3,4,3,5,3,4,5,3,3,3,1,1,5,3,3,4,5,3,2,4,6,6,5,3,6,3,4,4,1,3,4,6,3,6,5,6,3,5,3] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x+51,2>,<x^3-13*x^2+2611*x-23775,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,6,3,[[2,3,1,5,6,4],[4,6,5,1,3,2]],[[1,2,3,4,5,6],[4,6,5,1,3,2],[2,3,1,5,6,4]],[4,6,5,1,3,2],[1,3,5],[1],[[[2,3,1,5,6,4]]],20,<<[],[1,1,1]>,[[401118,94004],[-354118,226888],[-193672,-387338],[1,0]]>,[[[0,1],[1,0],[0,0]],[[251654,-493859],[291226,290453],[155921,276052]],[[-57982,-167377],[233061,233835],[368367,248236]],[[-80191,-199525],[288857,6872],[268774,13260]],[[406111,-126393],[306254,389869],[123267,246534]],[[-519589,-61423],[453465,127547],[132247,264494]]]>,<3,4,2,[[1,3,2,4,6,5],[4,5,6,1,2,3]],[[1,2,3,4,5,6],[4,5,6,1,2,3],[1,3,2,4,6,5],[4,6,5,1,3,2]],[4,5,6,1,2,3],[1,2,4,3],[1],[[[1,3,2,4,6,5]]],20,<<[],[2,2,1]>,[[1707804750,-452838114],[-49479903,1358240673],[1,0]]>,[[[-412848333,413741504],[0,0]],[[49479903,-195979204],[-1,0]],[[0,2],[1,0]],[[-78069874,-413741504],[0,0]],[[434583962,-172291034],[226863338,125203542]],[[6854345,368270236],[-226863338,-125203542]]]>,<5,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,3],[1],[[[2,1,4,3,6,5]]],20,<[],[-18459625449055,35387682692100,1]>,[[-35387682692098,-1],[2,1],[-5371875651784,-948375012806],[-8892769837934,948375012806],[-582187592154,180751860970],[643451320846,-180751860970]]>,<7,4,2,[[2,1,3,4,6,5],[5,6,4,3,1,2]],[[1,2,3,4,5,6],[5,6,4,3,1,2],[2,1,3,4,6,5],[6,5,4,3,2,1]],[5,6,4,3,1,2],[1,2,4,3],[1],[[[2,1,3,4,6,5]]],20,<<[],[3,6,1]>,[[-12368167088366019,1183559941711924],[6908109515454399,5913252640185884],[1,0]]>,[[[-6908109515454396,-5913252640185883],[-1,0]],[[3,1],[1,0]],[[1385804105489879,2172668305968853],[0,0]],[[-251310544950096,-2172668305968853],[0,0]],[[-28184731982000828,-23056596484500944],[-1874490583676211,-3253644913823674]],[[-23036127989950274,28969849124686826],[1874490583676211,3253644913823674]]]>,<11,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[1,2,4,3,6,5]]],20,<[],[281858449777317530018,-108654645209837880120,1]>,[[290149054911623797391,0],[-141857099072693927855,0],[108654645209837880130,-1],[10,1],[-258197089605135356436,25675070442464557099],[1250488556367606763,-25675070442464557099]]>*] [x,x^2-x+289,x^2-x-1,x^2-x+58,x^3+18*x-26,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,7,11],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,3*5*7*11,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,7,11],[3,7,7,7,7],1,[1.000000000,0.7395182014,0.8014189475],<"notfaithful",0>,[6,3]>,<1,5,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,7,11],[2,2,7,2,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[6,3]>,<1,3*7*11,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,7,11],[1,7,1,7,7],1,[1.000000000,2.480419453,1.393330667],<"notfaithful",0>,[6,3]>,<2,2^2*3*5*7*11,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,3,5,7,11],[7,8,8,8,8],1,[1.000000000,1.858528863,1.193189333],<"notfaithful",0>,[6,3]>,<2,2^2*3*5*7*11,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[1]],[[1],[-1]]],[2,3,5,7,11],[7,8,9,8,9],1,[1.000000000,0.9350206848,0.9283168844],<"2.2e2_3_5_7_11.6t3.9",1>,[6,3]>]
x^6-3*x^5+13*x^4+24*x^3-213*x^2+430*x+875 3^2*11^2*19^2*29^3 2 2 12 "D12" [[2,1,4,3,6,5],[6,4,5,2,3,1],[1,2,6,5,4,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[2,1,5,6,3,4]>,<2,3,[2,1,4,3,6,5]>,<2,3,[1,2,6,5,4,3]>,<3,2,[4,6,2,5,1,3]>,<6,2,[3,5,4,2,6,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 67 x^2+63*x+2 7 [[558179864381,0],[-2264251713359,0],[1800520794830,-1277144543892],[1535625730541,-856667292944],[959260738106,856667292944],[-2589335414496,1277144543892]] 4 [6,2,4,4,3,5,3,2,4,4,2,6,6,2,6,5,1,6,4,5,6,3,5,3,6,3,4,4,5,3,3,3,6,4,5,1,3,3,4,4,5,4,6,3,1,1,3,4,4,3,5,1,5,2,5,3,3,6,4,4,4,6,3,2,5,3,6,3,1,4,4,3,3,5,6,5,6,5,1,3,4,6,4,6,5,6,3,4,3,5,6,3,4,3,1,3,5,5,1,6,1,1,6,2,4,3,4,5,3,3,3,4,6,3,5,3,1,4,2,6,4,5,2,1,5,5,5,4,3,6,6,2,6,3,5,2,3,5,3,3,1,5,3,2,6,3,2,4,3,5,1,6,5,2,6,3,4,4,4,4,6,4,6,3,5,3,4,6] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x-4,2>,<x^3+127*x^2-16768*x+1359731,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<3,4,2,[[1,2,5,6,3,4],[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[2,1,4,3,6,5],[1,2,4,3],[1],[[[1,2,5,6,3,4]]],20,<<[],[2,2,1]>,[[1669156752,859703070],[1725734130,1356465954],[1,0]]>,[[[-14408298,1359715729],[0,0]],[[752944645,-1359715729],[0,0]],[[-563472661,-194204487],[387420488,0]],[[-183394159,344198223],[66825611,190678616]],[[2,0],[1,0]],[[8330474,-149993736],[320594878,196741873]]]>,<5,2,1,[[2,1,3,4,6,5]],[[1,2,3,4,5,6],[2,1,3,4,6,5]],[2,1,3,4,6,5],[1,4],[1],[[]],20,<[],[2,4,1]>,[[40519075511534,-30512758852303],[-28164752360504,30512758852303],[-5976467705050,0],[-6921366327665,0],[696245733149,-9324498017910],[-152734851461,9324498017910]]>,<7,2,1,[[1,4,3,2,6,5]],[[1,2,3,4,5,6],[1,4,3,2,6,5]],[1,4,3,2,6,5],[1,4],[1],[[]],20,<[],[3,6,1]>,[[39465048747914482,0],[12414529240156480,-21415886776884056],[25117935578712715,0],[-18674682693763186,21415886776884056],[4415043321816338,-206742265930949],[5655496917402032,206742265930949]]>,<11,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,3,4,2],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,7,1]>,[[227514921987464551077,24479389488645585703],[203280483818738760808,296488439103148828811],[1,0]]>,[[[193714344947164757723,-282887596230923751390],[0,0]],[[155677533765950989850,282887596230923751390],[0,0]],[[-203280483818738760801,-296488439103148828807],[-1,0]],[[7,4],[1,0]],[[332603878546160999856,-116027693595038307856],[30199350572376902128,-22431691586466136454]],[[194034721492022022569,-260233862234372872542],[-30199350572376902128,22431691586466136454]]]>,<19,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,2,4,3],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,18,1]>,[[13037263067204561650112919,-1175328893532244952692575],[9599516430661317458605668,-13274173270515070167900769],[1,0]]>,[[[-6934465251633570406923528,16213695534962685230392299],[0,0]],[[1938802779405760992859898,-16213695534962685230392299],[0,0]],[[-9599516430661317458605668,13274173270515070167900780],[-1,0]],[[0,11],[1,0]],[[5112940051973518453232228,-995877785860396419095131],[847618651759799570302305,-902383954404957971733815]],[[9482238850915608419437073,-12278295484654673748805660],[-847618651759799570302305,902383954404957971733815]]]>,<29,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,3,4,2],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,24,1]>,[[54519673070240503462004508060,0],[-18309901881451811558494773878,0],[1,0]]>,[[[18309901881451811558494773882,0],[-1,0]],[[4,0],[1,0]],[[-80804165929429374191754277415,49938580734980236113479907473],[2686198037495277628795302311,-1247692621082421823182434887]],[[61054898031893379832824726479,-13947570449899878245581204389],[-2686198037495277628795302311,1247692621082421823182434887]],[[-40368070511186768530765573960,-49938580734980236113479907473],[2114514710523443937279491254,1247692621082421823182434887]],[[41807436527270951331200351013,13947570449899878245581204389],[-2114514710523443937279491254,-1247692621082421823182434887]]]>,<113,2,1,[[3,4,1,2,6,5]],[[1,2,3,4,5,6],[3,4,1,2,6,5]],[3,4,1,2,6,5],[1,3],[1],[[]],20,<[],[3,101,1]>,[[-51815133975479582310747569773242625905727,45800780198298651954091915067331357525625],[-33593870344943748715717941128313579958942,-3627998777424047239061142723853669285418],[46772049532940144985620223966921785610989,-45800780198298651954091915067331357525625],[-12858626766816214740760907644017239810127,3627998777424047239061142723853669285418],[-308705017533450802600693509977670476501,160492486880423095922102322116362975547],[-202569711431936308657824191226531234316,-160492486880423095922102322116362975547]]>*] [x,x^2-x+4546,x^2-x-7,x^2-x+157,x^3-15*x-81,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,7,11,19,29,113],[1,1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,3*11*19*29,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[3,5,7,11,19,29,113],[7,3,3,7,7,7,3],1,[1.000000000,1.677450061,1.262188224],<"notfaithful",0>,[6,3]>,<1,29,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,7,11,19,29,113],[2,1,1,2,2,7,2],1,[1.000000000,0.6117662896,0.7583749766],<"notfaithful",0>,[6,3]>,<1,3*11*19,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,7,11,19,29,113],[7,2,2,7,7,2,1],1,[1.000000000,0.5018525019,0.7566956670],<"notfaithful",0>,[6,3]>,<2,3*11*19*29,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[3,5,7,11,19,29,113],[7,3,3,7,7,7,3],1,[1.000000000,0.9854791175,0.8648719660],<"notfaithful",0>,[6,3]>,<2,3*11*19*29,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[1]]],[3,5,7,11,19,29,113],[7,3,3,7,7,7,3],1,[1.000000000,0.8527826698,1.089103290],<"2.3_11_19_29.6t3.5",1>,[6,3]>]
