x^3-x^2-26*x-199 -7*79^2 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 29 x-1 5 [[8998417],[-4519552],[-4478864]] 2 [3,2,2,1,3,2,2,2,3,1,2,1,2,1,2,1,2,2,3,1,2,1,2,2,2,2,2,3,3,3,3,2,3,2,3,1,2,3,2,2,3,2,3,3,1,2,3,2,2,2,3,3,2,2,2,3,2,2,1,3,2,2,2,2,2,1,3,3,3,2,2,3,2,3,1,2,3,2,3,2,2,3,3,2,2,3,3,3,2,1,2,2,1,3,3,2,2,2,2,3,3,3,2,1,1,2,2,2,1,2,2,3,3,2,3,1,2,2,3,3,2,1,2,3,2,1,3,2,2,2,3,1,3,3,2,2,2,2,2,3,2,1,3,1,2,2,2,2,2,1,1,2,3,2,3,3,3,2,2,2,3,3,3,2,3,2,1,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<5,2,1,[[1,3,2]],[[1,2,3],[1,3,2]],[1,3,2],[1,2],[1],[[]],20,<[],[2,4,1]>,[[18530783607699,0],[9038118423886,-384988050195],[-8495415703459,384988050195]]>,<7,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[22746693621818831,-31735780350016792,1]>,[[-31735780350016803,0],[31735780350016798,-1],[6,1]]>,<79,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,3,3],[1],[[[3,1,2]]],20,<[],[144491,8295,158,1]>,[[-21502010935284668879023349214549319449,276306275142685291943710702946218064,-94139013074998527786684017800915325],[21502010935284668879023349214549319397,-276306275142685291943710702946218065,94139013074998527786684017800915325],[53,1,0]]>*] [x,x^2-x+2,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,7,79],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,7,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[5,7,79],[2,4,1],1,[1.000000000,1.187410412,1.151925471],<"notfaithful",0>,[3,2]>,<2,7*79^2,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[5,7,79],[2,4,5],1,[1.000000000,0.7947427352,0.7849729961],<"2.7_79e2.3t2.1",1>,[3,2]>]
x^4-2*x^3+51*x^2-50*x+31 2^6*3^3*11^3 0 2 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 17 x-1 7 [[51444471],[-177706772],[177706773],[-51444470]] 2 [3,4,4,5,4,4,1,4,5,3,1,3,1,4,5,4,4,4,3,5,5,5,3,5,2,3,2,3,4,5,5,3,5,4,3,5,3,3,1,3,4,3,5,5,3,2,4,1,3,3,1,1,5,4,5,2,4,5,4,2,4,3,4,5,1,4,3,5,3,4,5,1,1,4,3,5,4,3,5,5,4,3,2,2,5,4,5,5,3,2,4,2,2,3,3,1,4,5,4,4,4,3,3,1,4,1,4,2,5,5,5,4,5,3,1,5,3,5,4,3,3,5,3,4,3,3,3,5,2,4,4,1,1,3,1,5,4,4,4,2,4,3,1,3,3,5,4,2,3,5,4,5,3,1,3,5,5,5,5,3,4,2,5,4,5,5,1,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-50,2>,<x^2+98*x+2104,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[3],[[[2,1,4,3]]],20,<<[],[1,1,1]>,[[126550,418612],[-209308,-418612],[1,0]]>,[[[0,1],[1,0]],[[209308,-105675],[262143,0]],[[-209307,105675],[1,0]],[[1,-1],[262143,0]]]>,<3,8,4,[[4,1,2,3],[1,4,3,2]],[[1,2,3,4],[3,4,1,2],[1,4,3,2],[4,3,2,1],[4,1,2,3]],[1,4,3,2],[1,2,4,3,5],[1],[[[4,1,2,3]]],20,<<[],[2,2,1]>,[[375,0],[612,0],[1656,0],[-48,0],[1,0]]>,[[[86326214,0],[172963056,0],[-46377765,0],[89381945,0]],[[-64203061,129507183],[-133207230,-133207230],[-38632284,-38632284],[70231232,70231232]],[[-86326213,0],[-172963056,0],[46377765,0],[39758218,0]],[[64203062,-129507183],[133207230,133207230],[38632284,38632284],[58908931,58908931]]]>,<11,8,4,[[2,3,4,1],[1,4,3,2]],[[1,2,3,4],[3,4,1,2],[1,4,3,2],[2,1,4,3],[2,3,4,1]],[1,4,3,2],[1,2,4,3,5],[1],[[[2,3,4,1]]],20,<<[],[2,7,1]>,[[2431,0],[1210,0],[231,0],[22,0],[1,0]]>,[[[-5,0],[-1,0],[0,0],[0,0]],[[-282278307543558955601,303777623520446017943],[8078223877155871761,2308063964901677646],[-22718997779507624485,2245870698485613903],[17156148755306976180,22375782629634720706]],[[6,0],[1,0],[0,0],[0,0]],[[282278307543558955602,-303777623520446017943],[-8078223877155871761,-2308063964901677646],[22718997779507624485,-2245870698485613903],[-17156148755306976180,-22375782629634720706]]]>*] [x,x^2-66,x^2-x-8,x^2-2,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,11],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^3*3*11,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,11],[6,6,6],1,[1.000000000,1.198289577,1.030793969],<"notfaithful",0>,[4,3]>,<1,3*11,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,11],[1,6,6],1,[1.000000000,1.332797188,1.249510981],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,11],[6,3,3],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[4,3]>,<2,2^3*3^2*11^2,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1]]],[2,3,11],[6,7,7],1,[1.000000000,0.8459229333,0.8089564210],<"2.2e3_3e2_11e2.4t3.2",1>,[4,3]>]
x^4-2*x^3-15*x^2+16*x-2 2^6*3^3*11^3 4 0 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 31 x-1 5 [[11304339],[11696309],[-11696308],[-11304338]] 1 [1,4,4,5,4,4,2,4,5,3,1,3,2,4,5,4,4,4,3,5,5,5,3,5,2,3,2,3,4,5,5,3,5,4,3,5,3,3,2,3,4,3,5,5,3,2,4,1,3,3,2,2,5,4,5,1,4,5,4,1,4,3,4,5,1,4,3,5,3,4,5,2,1,4,3,5,4,3,5,5,4,3,1,2,5,4,5,5,3,2,4,1,2,3,3,2,4,5,4,4,4,3,3,2,4,1,4,1,5,5,5,4,5,3,1,5,3,5,4,3,3,5,3,4,3,3,3,5,2,4,4,2,1,3,2,5,4,4,4,1,4,3,1,3,3,5,4,1,3,5,4,5,3,2,3,5,5,5,5,3,4,1,5,4,5,5,1,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+16,2>,<x^2-34*x+256,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[3],[[[2,1,4,3]]],20,<[],[-462158,-209308,1]>,[[0,1],[209308,262143],[-209307,1],[1,262143]]>,<3,8,4,[[2,3,4,1],[1,4,3,2]],[[1,2,3,4],[3,4,1,2],[1,4,3,2],[2,1,4,3],[2,3,4,1]],[1,4,3,2],[1,2,4,3,5],[1],[[[2,3,4,1]]],20,<<[],[2,2,1]>,[[-30,0],[-36,0],[-3,0],[6,0],[1,0]]>,[[[-1,0],[-1,0],[0,0],[0,0]],[[1356209135,-387183066],[-507228949,-507228949],[-249106905,-249106905],[-313637416,-313637416]],[[2,0],[1,0],[0,0],[0,0]],[[-1356209134,387183066],[507228949,507228949],[249106905,249106905],[313637416,313637416]]]>,<11,8,4,[[2,3,4,1],[1,4,3,2]],[[1,2,3,4],[3,4,1,2],[1,4,3,2],[2,1,4,3],[2,3,4,1]],[1,4,3,2],[1,2,4,3,5],[1],[[[2,3,4,1]]],20,<<[],[2,7,1]>,[[418,0],[484,0],[165,0],[22,0],[1,0]]>,[[[-5,0],[-1,0],[0,0],[0,0]],[[-262945390346831446974,213194172014859590522],[18623451439007240103,14057999046632718071],[6997902890108327164,-6737612095456841709],[9690644182493617751,-5968257440489615827]],[[6,0],[1,0],[0,0],[0,0]],[[262945390346831446975,-213194172014859590522],[-18623451439007240103,-14057999046632718071],[-6997902890108327164,6737612095456841709],[-9690644182493617751,5968257440489615827]]]>*] [x,x^2-66,x^2-x-8,x^2-2,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,11],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^3*3*11,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,11],[6,6,6],1,[1.000000000,1.198289577,1.030793969],<"notfaithful",0>,[4,3]>,<1,3*11,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,11],[1,6,6],1,[1.000000000,1.332797188,1.249510981],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,11],[6,3,3],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[4,3]>,<2,2^3*3^2*11^2,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1]]],[2,3,11],[6,7,7],1,[1.000000000,1.777187435,1.326321372],<"2.2e3_3e2_11e2.4t3.3",1>,[4,3]>]
