x^6-2*x^5+36*x^4-46*x^3+535*x^2-368*x+3121 -2^6*7^4*13^3 0 3 6 "C6" [[5,4,6,2,1,3],[4,6,5,3,2,1]] [<1,1,[1,2,3,4,5,6]>,<2,1,[5,4,6,2,1,3]>,<3,1,[3,1,2,5,6,4]>,<3,1,[2,3,1,6,4,5]>,<6,1,[4,6,5,3,2,1]>,<6,1,[6,5,4,1,3,2]>] [[1,1,1,1,1,1],[2,2,2],[3,3],[6]] 41 x^2+38*x+6 5 [[-41616592,34554420],[48212597,34554420],[-6549481,34554420],[9562848,-34554420],[35589860,-34554420],[-45199230,-34554420]] 2 [4,6,5,1,3,1,3,4,5,1,3,5,2,2,4,3,3,4,3,1,6,5,1,5,2,3,5,5,6,1,2,5,6,2,5,3,3,4,1,4,6,1,5,6,2,6,2,1,3,5,4,1,6,2,4,6,3,4,3,2,6,2,1,6,4,5,4,1,6,2,6,4,6,4,1,4,3,5,5,6,2,2,3,1,5,5,2,5,2,1,5,3,3,2,4,2,5,3,5,5,2,6,6,4,6,6,1,5,6,1,5,6,2,3,1,3,1,6,4,2,6,1,4,3,4,1,5,5,2,5,3,1,5,1,5,2,6,3,1,3,1,5,6,1,3,1,2,3,5,4,5,1,2,5,6,2,5,5,1,6,4,1,1,5,6,3,6,3] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[2,2,2],"CYC",0,2*],[*[3,3],"RES",<[1],x^2>,[<x+70,3>,<x+84,4>]*],[*[6],"RES",<[1],x^2>,[<x-20,5>,<x-34,6>]*]] [*<2,6,2,[[2,1,4,3,6,5],[4,3,5,6,2,1]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[4,3,5,6,2,1],[6,5,2,1,3,4],[3,4,6,5,1,2],[5,6,1,2,4,3]],[4,3,5,6,2,1],[1,2,4,3,5,6],[2],[[[2,1,4,3,6,5]]],20,<<[],[1,1,0,1]>,[[68974,-134428,76376],[385586,416088,54092],[1,0,0]]>,[[[0,1,0],[1,0,0]],[[138702,108201,-54092],[-1,0,0]],[[208444,257878,-211623],[-1,0,0]],[[69742,149678,-157531],[1,0,0]],[[123052,58365,184577],[-1,0,0]],[[-15650,-49835,238669],[1,0,0]]]>,<7,3,3,[[3,1,2,6,4,5]],[[1,2,3,4,5,6],[3,1,2,6,4,5],[2,3,1,5,6,4]],[1,2,3,4,5,6],[1,3,4],[1],[[[3,1,2,6,4,5]]],20,<[],[-1834137705884953,22872268014106245,-35531160491749202,1]>,[[-32213592563514741,4689281685544229,-1],[-12047513242348046,-4689281685544230,1],[6,1,0],[-2706188692939553,4689281685544229,-1],[17459890628227142,-4689281685544230,1],[29507403870575194,1,0]]>,<13,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,2],[1],[[[2,1,4,3,6,5]]],20,<[],[802758459572483149307,-915037796976837901848,1]>,[[915037796976837901854,-1],[6,1],[-5835466342945091609492,-1],[-6750504139921929511340,1],[6292985241433510560411,-1],[5377947444456672658563,1]]>,<181061,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[-364666827220119177848242048157759659854506575023394684128516996354583575151350553935850731144001877792611,504916987700408562781319099953577406310990325112604913294822630398447688097297084893580071775590424649675,557219275350816230401568846500107999217629525174907409309646821583854657571951430622590302701150905529037,-601193211765757089057982499124751575992551800188361275885387543013083229307597523236949857554164938517887,825414085427794670469698873860036786736227536755262423925830169311181779801071388728056482849450641,2825439476594383361440329892511995429725274104576275914801323387564649569899065723951553183941052225]>*] [x,x^2+13,x^3-x^2-2*x+1,0,x^3-x^2-2*x+1,0] [1,2,3,4,2,6] <[1],[2],[3,5],[4,6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,13,181061],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,1]>,<1,2^2*13,1,[[1],[-1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,7,13,181061],[7,1,7,1],1,[1.000000000,0.8713210307,0.8959236850],<"notfaithful",0>,[6,1]>,<1,7,3,[[1,0],[1,0],[0,1],[-1,-1],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,7,13,181061],[4,7,1,1],0,[0.8959532197-0.4441484303*i,0.5377473805-0.1052975456*i,0.7992187436-0.1018472971*i],<"notfaithful",0>,[6,1]>,<1,2^2*7*13,3,[[1,0],[-1,0],[0,1],[-1,-1],[1,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0],[-1,-1]],[[1,0],[0,1]],[[1,0]]],[2,7,13,181061],[7,7,7,1],0,[-0.06333278611+0.9979924640*i,1.138536771+0.07225175378*i,1.065512506-0.05860478040*i],<"1.2e2_7_13.6t1.1",1>,[6,1]>,<1,7,3,[[1,0],[1,0],[-1,-1],[0,1],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,7,13,181061],[4,7,1,1],0,[0.8959532197+0.4441484303*i,0.5377473805+0.1052975456*i,0.7992187436+0.1018472971*i],<"notfaithful",0>,[6,1]>,<1,2^2*7*13,3,[[1,0],[-1,0],[-1,-1],[0,1],[0,-1],[1,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[-1,-1]],[[1,0]]],[2,7,13,181061],[7,7,7,1],0,[-0.06333278611-0.9979924640*i,1.138536771-0.07225175378*i,1.065512506+0.05860478040*i],<"1.2e2_7_13.6t1.1",2>,[6,1]>]
x^5-2*x^4+24*x^3-32*x^2+166*x+36 2^11*3^5*7^4 1 2 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 13 x^2+12*x+2 5 [[-59302,0],[-96208,-109055],[38509,0],[18430,0],[98573,109055]] 3 [1,1,3,5,7,2,5,6,3,6,7,7,5,4,3,4,5,2,4,6,6,5,5,2,3,6,2,5,5,2,5,5,7,6,6,7,7,4,3,6,5,7,6,4,6,7,6,5,5,7,5,6,4,7,7,3,4,5,5,7,6,6,6,6,6,6,6,6,7,5,5,6,7,7,4,6,4,5,5,3,5,5,6,4,7,2,7,4,4,7,2,4,2,5,3,4,6,5,6,5,3,3,7,2,4,4,7,5,4,3,2,5,2,6,2,5,4,6,4,7,5,6,6,5,6,6,5,3,5,2,4,6,7,7,5,4,3,4,4,5,6,6,5,5,2,4,7,7,4,3,2,7,4,6,3,3,7,5,6,6,5,5,2,2,5,6,7,7] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,8,8,[[1,4,5,3,2],[1,2,3,5,4]],[[1,2,3,4,5],[1,3,2,5,4],[1,2,3,5,4],[1,4,5,2,3],[1,4,5,3,2]],[1,2,3,4,5],[1,3,2,3,5],[2,4,8],[[[1,4,5,3,2],[1,2,3,5,4]],[[1,4,5,3,2]],[[1,3,2,5,4]]],20,<[],[247258,-434056,-84316,-512760,-291878,186168,-390768,393560,1]>,[[239482,262144,0,262144,0,0,262144,262144],[4616,-44510,-28131,-5709,-17692,-34048,5470,-20427],[-45812,15502,-45885,-61523,-43688,54360,21254,47147],[8624,1450,5293,-26015,-1436,-22596,-60067,40216],[55236,27558,-62349,-37825,62816,2284,33343,64136]]>,<3,6,6,[[1,2,4,5,3],[1,2,3,5,4]],[[1,2,3,4,5],[1,2,3,5,4],[1,2,4,5,3]],[1,2,3,4,5],[1,2,4],[1,4],[[[1,2,4,5,3],[1,2,3,5,4]],[[1,2,4,5,3]]],20,<[],[92767674,-951760962,-386089146,273301020,1039188798,-1451720268,1]>,[[716560254,-1162261467,0,-1162261467,0,0],[63342284,0,0,0,0,0],[-33786289,8773812,5995044,-57424431,-27873169,24401685],[51382898,-15815805,64503225,-41613366,-613729,44598441],[-22658167,7041993,58641894,-30102366,28486898,60140037]]>,<7,20,5,[[2,3,4,5,1],[4,1,3,5,2]],[[1,2,3,4,5],[5,4,3,2,1],[4,1,3,5,2],[2,5,3,1,4],[2,3,4,5,1]],[4,1,3,5,2],[1,3,5,5,6],[1],[[[2,3,4,5,1]]],20,<<[],[3,4,5,0,1]>,[[10248,0,0,0],[7126,0,0,0],[2128,0,0,0],[336,0,0,0],[28,0,0,0],[1,0,0,0]]>,[[[-226495451917456,-12228919193285326,-11955150916860550,-16710294819126027],[3615340928909767,-4126158912727098,5323459595582010,-2281194754567324],[2045261456002772,-2966525294176030,-2099373796691802,-5168031474338003],[2253679026898542,1191642189734330,5350043749949877,1992304143361188],[-2512788354436844,-3530737056223472,-2407632129762748,4968395718447723]],[[38534775943977046,38606767967243938,-36581345633367451,3433246860325891],[-2262619947362535,-3558862367622614,2381065434409760,-1788519912347883],[988674532240841,-1409834745042631,-2819820502243659,779592731721139],[-4848907575075409,-3029827482740442,2903641932534842,-4036004135470838],[-3657864257533185,-1963461005279061,463394584953299,294365624256713]],[[6,0,0,0],[1,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[39685645948172979,11352049458063951,23093826919451694,-32613729216022752],[2959275871112086,966202500427012,3177215793776686,3088285122795600],[-567693826105299,-5580930815976717,5150108950613994,-4480988734213428],[-2641040627260141,-3174935510192761,-4321111201126187,4620394989413966],[3535493703989471,2289008781934828,-382460257483006,1497214782565662]],[[1798339857379428,-37729898232022563,25442669630776307,-33901489122789113],[-4311996852659319,-4680076405450443,517154361604687,981429544119607],[-2466242162138314,-1441604330177765,-230914651678533,-2529467708542851],[5236269175437008,5013120803198873,-3932574481358532,-2576694997304316],[2635158907980558,3205189279567705,2326697802292455,4638919060103045]]]>*] [x,x^2-6,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,2^3*3,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7],[8,8,2],1,[1.000000000,0.9358813101,1.007312281],<"notfaithful",0>,[5,5]>,<4,2^13*3^7*7^4,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]]],[2,3,7],[8,8,8],1,[0,0,0],<"4.2e13_3e7_7e4.10t12.1",1>,[5,5]>,<4,2^11*3^5*7^4,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-1]],[[1],[-2],[1]],[[1]]],[2,3,7],[8,9,10],1,[0,0,0],<"4.2e11_3e5_7e4.5t5.1",1>,[5,5]>,<5,2^14*3^10*7^4,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1]],[[1],[1]]],[2,3,7],[8,8,9],1,[0,0,0],<"5.2e14_3e10_7e4.10t13.10",1>,[5,5]>,<5,2^13*3^11*7^4,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,7],[8,9,8],1,[0,0,0],<"5.2e13_3e11_7e4.6t14.3",1>,[5,5]>,<6,2^21*3^11*7^4,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1]],[[1],[-1]],[[1],[0],[1]]],[2,3,7],[8,9,10],1,[0,0,0],<"6.2e21_3e11_7e4.20t35.2",1>,[5,5]>]
x^5-2*x^4+24*x^3+80*x^2-58*x+372 2^11*3^5*7^4 1 2 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 211 x-1 5 [[-112962076806],[103016497003],[207961012709],[82123817834],[138087951313]] 3 [1,1,6,5,5,7,2,6,4,3,2,7,7,3,6,6,7,5,3,4,6,5,5,7,6,4,5,5,5,2,5,7,2,3,6,5,5,6,6,4,5,5,4,4,4,5,1,5,5,5,2,3,4,5,7,3,6,7,5,7,6,4,4,4,4,3,3,4,7,5,7,6,2,5,6,6,6,5,5,3,7,5,4,3,5,7,7,3,6,7,7,4,5,7,4,4,6,5,4,7,3,4,2,5,4,6,7,5,4,6,2,2,7,4,7,7,3,3,4,5,5,6,6,5,4,3,7,6,7,2,6,3,2,5,7,6,3,6,6,5,4,4,5,2,5,6,5,7,6,6,5,5,4,6,4,3,7,5,4,4,5,5,5,5,5,6,7,5] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,8,8,[[1,5,4,2,3],[1,2,3,5,4]],[[1,2,3,4,5],[1,3,2,5,4],[1,2,3,5,4],[1,5,4,3,2],[1,5,4,2,3]],[1,2,3,4,5],[1,3,2,3,5],[2,4,8],[[[1,5,4,2,3],[1,2,3,5,4]],[[1,5,4,2,3]],[[1,3,2,5,4]]],20,<[],[-257878,-487064,-394276,-285848,12138,82176,-416024,251528,1]>,[[-105598,262144,262144,262144,262144,0,0,0],[-18392,-62362,4365,-47937,-42444,-14680,-63974,53990],[-22632,-15974,12147,-63551,-21332,-41576,-47290,48410],[-18872,42262,29405,65295,-14586,-21540,-31633,-19495],[34424,36074,-45917,46193,-52710,-53276,11825,48167]]>,<3,6,6,[[1,2,5,3,4],[1,2,3,5,4]],[[1,2,3,4,5],[1,2,3,5,4],[1,2,5,3,4]],[1,2,3,4,5],[1,2,4],[1,4],[[[1,2,5,3,4],[1,2,3,5,4]],[[1,2,5,3,4]]],20,<[],[-1311283842,-1137800439,900450216,1203552918,751670316,-111853863,1]>,[[1301088531,1162261467,-1162261467,-1162261467,-1162261467,0],[-887304595,0,0,0,0,0],[417547303,-197367861,273591641,201174699,118119143,223034580],[52962874,12591867,15662258,8779824,64034735,209875523],[277967356,184775994,98166590,177465966,205266611,341930875]]>,<7,20,5,[[2,3,4,5,1],[4,1,3,5,2]],[[1,2,3,4,5],[5,4,3,2,1],[4,1,3,5,2],[2,5,3,1,4],[2,3,4,5,1]],[4,1,3,5,2],[1,3,5,5,6],[1],[[[2,3,4,5,1]]],20,<<[],[3,4,5,0,1]>,[[13272,0,0,0],[8246,0,0,0],[2240,0,0,0],[336,0,0,0],[28,0,0,0],[1,0,0,0]]>,[[[-30938768603610589,8704282637110781,24947505743010459,8793622161760422],[-3479918454347677,-4374894186530835,-5413770041130492,501778419816232],[416292008713168,-4633418705257898,-5331586099485167,-1117695173544543],[4640314410054293,1827361340285972,3048132738903794,-993339145735064],[1565402234588973,-5018210720382595,-3225087271062043,5109189334976884]],[[-31281248109910912,21277623992534266,-29832439636669551,-25462849488218345],[3441699233267619,-3878797536146494,-545813108187571,-3147462325993294],[-5507298506173073,5457653553168741,-2150063631881577,1855769388739147],[4532301332305427,-1625593697958034,2124412848072173,5439870663394903],[4778354279833771,2721279211566279,-1757499177184738,-4541896049316890]],[[6,0,0,0],[1,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[-24966631857902169,-22693851161303021,-36557102860484059,8843330714833993],[368164735890911,4816661358327870,3827021119202110,-2116554755257026],[-3617731492922175,-2664291260860207,-1515875659249562,3856950946858291],[-874597462750545,4477854069338509,-3378089950022659,4423358334997558],[3413852086148679,-2077323951251064,202483334618369,2869030447429776]],[[7394382273811665,-7288055468342026,-38350229543468850,7825896611623930],[-329945514810854,3437030364349459,2132562030115953,4762238661434088],[-2690157194991063,1840056412949364,-2401369794756837,-4595025162052895],[3100876905763968,-4679621711666447,-1794455636953308,2529005332715746],[1641286584801720,4374255460067380,4780103113628412,-3436323733089770]]]>,<433,2,1,[[2,1,3,5,4]],[[1,2,3,4,5],[2,1,3,5,4]],[2,1,3,5,4],[1,3],[1],[[]],20,<[],[5,432,1]>,[[-17268837050238859526202424810913521297083583826479860,-12137269271489531464528181292340910028323153046025302],[19725833426805674569712241056280079985961170395639307,12137269271489531464528181292340910028323153046025302],[22120561011477151515278998175279543116146576703703926,0],[36740346518492122828770368337992272361433199101138,-34470258062626106507470251268300733888949557922528],[53086977860583118755541346879143146955702901157594,34470258062626106507470251268300733888949557922528]]>*] [x,x^2-6,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,433],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,2^3*3,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,433],[8,8,2,1],1,[1.000000000,0.9358813101,1.007312281],<"notfaithful",0>,[5,5]>,<4,2^13*3^7*7^4,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]]],[2,3,7,433],[8,8,8,3],1,[0,0,0],<"4.2e13_3e7_7e4.10t12.2",1>,[5,5]>,<4,2^11*3^5*7^4,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-1]],[[1],[-2],[1]],[[1]]],[2,3,7,433],[8,9,10,3],1,[0,0,0],<"4.2e11_3e5_7e4.5t5.2",1>,[5,5]>,<5,2^14*3^10*7^4,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1]],[[1],[1]]],[2,3,7,433],[8,8,9,2],1,[0,0,0],<"5.2e14_3e10_7e4.10t13.11",1>,[5,5]>,<5,2^13*3^11*7^4,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,7,433],[8,9,8,3],1,[0,0,0],<"5.2e13_3e11_7e4.6t14.4",1>,[5,5]>,<6,2^21*3^11*7^4,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1]],[[1],[-1]],[[1],[0],[1]]],[2,3,7,433],[8,9,10,3],1,[0,0,0],<"6.2e21_3e11_7e4.20t35.3",1>,[5,5]>]
