x^2-x+946 -3*13*97 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[-6332],[6333]] 2 [1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,1,2,2,1,2,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,1,2,2,1,1,2,1,2,2,1,1,1,2,1,2,2,1,1,2,1,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,1,1,1,2,2,1,2,2,1,2,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,1,2,2,1,1,2,1,2,1,2,2,1,1,1,2,1,1,1,2,2,1,1,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,1,2,1,2,2,1,2,2,1,2,2,2,2,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[948,3,1]>,[[-1,-1],[2,1]]>,<13,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[988,13,1]>,[[-6,-1],[7,1]]>,<97,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[3298,97,1]>,[[-48,-1],[49,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[3,13,97],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,3*13*97,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[3,13,97],[3,3,3],1,[1.000000000,2.451731683,1.331171406],<"1.3_13_97.2t1.1",1>,[2,1]>]
x^3-9*x-37 -3*13*97 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 29 x-1 5 [[2396922],[7523660],[-9920582]] 2 [3,1,2,3,3,1,3,3,3,1,2,1,2,1,1,2,2,3,3,2,2,3,2,1,1,2,3,3,2,2,2,1,2,2,2,2,2,2,3,3,1,2,2,2,1,2,2,3,1,2,3,2,2,3,3,1,2,3,2,2,3,3,2,3,3,2,1,2,3,3,3,2,2,2,2,2,2,2,2,1,2,2,3,2,2,1,3,3,3,2,2,3,2,2,1,2,3,2,2,3,3,3,1,1,3,3,2,3,3,2,3,2,3,3,2,1,2,2,3,3,2,3,2,3,2,2,3,1,1,2,1,3,1,2,2,3,3,2,3,2,2,2,3,2,1,2,3,2,2,2,2,2,2,1,2,3,2,2,3,2,2,3,2,2,2,2,2,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<3,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-1419261378,-27900360,1]>,[[-27900362,0],[27900361,-1],[1,1]]>,<13,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-8119658888222161759895,2703342994434577316302,1]>,[[2703342994434577316284,0],[-2703342994434577316293,-1],[9,1]]>,<97,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-1826089329384888412544961180111762331744,-32569189919450600959249306833227270755,1]>,[[-32569189919450600959249306833227270775,0],[32569189919450600959249306833227270765,-1],[10,1]]>*] [x,x^2-x+946,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,13,97],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,3*13*97,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[3,13,97],[4,4,4],1,[1.000000000,2.451731683,1.331171406],<"notfaithful",0>,[3,2]>,<2,3*13*97,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[3,13,97],[4,4,4],1,[1.000000000,0.7683416837,0.8367544486],<"2.3_13_97.3t2.1",1>,[3,2]>]
x^3-33*x-66 2^3*3^3*11^2 3 0 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 23 x-1 5 [[457036],[1753159],[-2210195]] 1 [1,1,3,2,2,2,2,3,1,3,2,2,2,3,1,1,2,2,1,3,3,2,2,2,3,3,2,2,2,2,2,2,2,1,3,2,2,3,3,3,2,2,3,3,3,2,1,2,2,2,2,3,3,2,2,3,3,2,2,2,1,1,3,3,3,3,3,3,2,2,2,3,2,2,1,3,3,2,2,3,2,2,1,1,2,2,2,1,3,2,2,3,2,2,3,3,3,2,1,2,1,3,2,2,3,3,2,2,1,3,2,2,2,3,2,2,3,3,3,2,2,3,3,2,1,3,2,3,2,2,3,1,2,2,2,3,3,3,3,2,3,3,2,2,2,3,2,2,3,3,2,2,3,3,3,1,2,2,3,1,2,2,2,2,2,3,2,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[3],[[[1,3,2]]],20,<[],[-72614,-508776,1]>,[[-508778,0],[1,1],[-15511,262143]]>,<3,6,6,[[3,1,2],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,2,3],[1,2,3],[1,2],[[[3,1,2],[1,3,2]],[[3,1,2]]],20,<[],[-6,-18,871696101,-1743392169,871696128,9,1]>,[[-9,581130726,-581130718,12,2,0],[-9,581130717,8,-581130706,14,2],[18,24,581130710,581130694,-16,-2]]>,<11,6,3,[[2,3,1],[3,2,1]],[[1,2,3],[2,1,3],[2,3,1]],[3,2,1],[1,2,3],[1],[[[2,3,1]]],20,<<[],[2,7,1]>,[[-66,0],[-33,0],[0,0],[1,0]]>,[[[257725782560684706862,169743080007704203275],[4564879670431550517,-7432761586793063608],[-11714808298212941221,22863950678402536633]],[[0,0],[1,0],[0,0]],[[-257725782560684706862,-169743080007704203275],[-4564879670431550518,7432761586793063608],[11714808298212941221,-22863950678402536633]]]>*] [x,x^2-6,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,11],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,2^3*3,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,11],[4,4,2],1,[1.000000000,0.9358813101,1.007312281],<"notfaithful",0>,[3,2]>,<2,2^3*3^3*11^2,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,11],[4,5,5],1,[1.000000000,1.653694515,1.281417366],<"2.2e3_3e3_11e2.3t2.1",1>,[3,2]>]
x^3-x^2-18*x+92 -5^2*1747 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 17 x-1 5 [[-704187],[-672906],[-42763]] 2 [2,2,2,2,2,2,1,3,1,1,3,2,1,3,2,2,2,3,3,2,2,2,2,2,3,3,3,2,3,3,3,2,3,2,2,2,2,3,2,2,3,2,3,2,3,2,2,3,3,3,3,3,3,2,3,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,3,3,2,2,1,3,2,2,2,2,3,3,2,2,3,1,3,3,1,2,3,3,2,2,3,1,3,2,3,3,3,1,2,3,2,1,2,1,3,2,2,2,2,3,2,3,1,3,1,2,3,2,3,2,1,1,3,2,2,2,3,1,2,3,3,2,2,2,3,2,2,2,1,2,2,2,3,3,3,1,3,2,2,1,2,1,2,2,2,2,3,2,3,3,2,2,2,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,2,1,[[1,3,2]],[[1,2,3],[1,3,2]],[1,3,2],[1,2],[1],[[]],20,<[],[1,1,1]>,[[242331,0],[-16460,209410],[-225870,-209410]]>,<5,6,3,[[2,3,1],[3,2,1]],[[1,2,3],[2,1,3],[2,3,1]],[3,2,1],[1,2,3],[1],[[[2,3,1]]],20,<<[],[2,4,1]>,[[60,0],[-10,0],[5,0],[1,0]]>,[[[6826233336912,-20428741241700],[-8926697272742,-9231720218402],[4910891301054,2455445650527]],[[2,0],[1,0],[0,0]],[[-6826233336913,20428741241700],[8926697272741,9231720218402],[-4910891301054,-2455445650527]]]>,<1747,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-15264419169543932340484913417488751970640944999383324070039924711,14823076303876382667963467678188382543734309662459676683820686144,1]>,[[14823076303876382667963467678188382543734309662459676683820685495,0],[-14823076303876382667963467678188382543734309662459676683820685819,-1],[325,1]]>*] [x,x^2-x+437,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,1747],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,1747,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,1747],[2,2,4],1,[1.000000000,0.3758144066,0.6753893383],<"notfaithful",0>,[3,2]>,<2,5^2*1747,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,5,1747],[2,4,5],1,[1.000000000,1.689412548,1.089929297],<"2.5e2_1747.3t2.1",1>,[3,2]>]
x^4+3*x^2+52 13*199^2 0 2 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 53 x-1 5 [[-154705076],[111110649],[-111110649],[154705076]] 3 [4,3,4,4,5,1,3,5,2,2,4,5,5,2,4,1,5,2,5,5,5,1,5,4,5,3,2,3,5,3,3,1,5,2,5,4,2,5,5,3,3,3,3,4,5,1,3,5,4,5,3,4,5,1,2,2,2,4,3,5,3,4,5,2,1,5,4,3,3,5,5,4,3,3,4,4,3,5,5,5,3,4,4,2,3,1,4,5,4,4,3,4,4,3,5,3,4,2,2,5,3,5,2,3,3,5,5,5,1,2,1,4,4,5,5,3,4,1,1,1,4,3,1,4,4,2,4,1,2,5,5,5,3,1,5,4,5,5,2,1,5,4,3,4,1,4,4,1,2,5,4,3,3,1,2,2,1,5,3,4,4,1,5,2,5,4,3,1] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+18,2>,<x^2-7488,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[2,1,3,4]],[[1,2,3,4],[2,1,3,4]],[2,1,3,4],[1,4],[1],[[]],20,<[],[1,1,1]>,[[-88934,84276],[88934,-84276],[23341,0],[-23341,0]]>,<13,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[4455331562938520749043,0,1]>,[[-2184213781020425190575,0],[2184213781020425190575,0],[0,-1],[0,1]]>,<199,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[4239841439392631671261572607212654080710511983,1578243393680336372651729201173571747461892477,1]>,[[-1578243393680336372651729201173571747461892337,-1],[140,1],[-140,-1],[1578243393680336372651729201173571747461892337,1]]>*] [x,x^2-x+50,x^2-x-3,x^2-x+647,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,13,199],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,199,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,13,199],[1,3,1,6],1,[1.000000000,2.004314387,1.269170315],<"notfaithful",0>,[4,3]>,<1,13,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,13,199],[4,1,6,1],1,[1.000000000,0.6627353911,0.8422571535],<"notfaithful",0>,[4,3]>,<1,13*199,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,13,199],[3,3,6,6],1,[1.000000000,0.4941304818,0.6872564534],<"notfaithful",0>,[4,3]>,<2,13*199,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[2,3,13,199],[3,3,6,6],1,[1.000000000,1.399361702,1.080939446],<"2.13_199.4t3.1",1>,[4,3]>]
x^6-x^5-20*x^4+164*x^3-628*x^2-2718*x+19837 -3^3*29^2*73^3 0 3 12 "D12" [[2,1,3,5,4,6],[1,3,2,4,6,5],[4,6,5,1,3,2]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[4,6,5,1,3,2]>,<2,3,[2,1,3,5,4,6]>,<3,2,[3,1,2,6,4,5]>,<6,2,[5,6,4,2,3,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 37 x^2+33*x+2 8 [[794843824933,1468476865620],[1206789348952,0],[1509819614367,-1468476865620],[1319015013425,1412152417735],[-1698206476898,0],[380218129143,-1412152417735]] 3 [6,4,4,6,5,6,5,4,3,1,3,4,2,3,5,4,4,4,5,3,4,4,4,6,4,5,2,4,5,5,4,5,2,6,3,2,3,3,4,3,4,5,1,3,4,6,4,5,3,3,4,4,6,6,3,1,6,3,6,4,1,6,3,6,6,6,3,3,3,1,3,2,4,1,3,3,6,1,3,3,3,3,4,3,5,5,5,5,2,5,1,2,1,1,5,6,3,4,5,3,5,3,5,5,2,3,3,3,5,3,4,6,1,4,6,6,6,4,6,6,5,5,5,4,6,4,2,4,4,4,4,5,3,4,4,3,1,1,2,6,5,3,3,2,3,6,4,3,3,4,1,5,2,5,3,6,6,4,5,3,6,3,4,1,4,1,6,4] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x-153,2>,<x^3-349*x^2+28920*x+1610649,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<3,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,3,4,2],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,2,1]>,[[-112655319,0],[55466550,0],[1,0]]>,[[[-55466549,0],[-1,0]],[[1,0],[1,0]],[[114172545,-1059789995],[-225100588,-507649854]],[[-1158853677,1730767789],[225100588,507649854]],[[-1253031866,1059789995],[-372062347,507649854]],[[-1133604854,-1730767789],[372062347,-507649854]]]>,<5,2,1,[[1,4,3,2,6,5]],[[1,2,3,4,5,6],[1,4,3,2,6,5]],[1,4,3,2,6,5],[1,4],[1],[[]],20,<[],[2,4,1]>,[[42678353290994,0],[-4991324420501,12263161117222],[-14942916291564,0],[41323462751236,-12263161117222],[-7493599236352,-6803392113760],[646482890563,6803392113760]]>,<29,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[1,2,4,3,6,5]]],20,<[],[51622719401432713005111411646,6422167588727681293295269601,1]>,[[34770874325891685530195342164,0],[85063058983083891337164906274,0],[-6422167588727681293295269587,-1],[14,1],[-23359460246979633853236143326,-88019982016663196105961593],[86942270677841491476957804863,88019982016663196105961593]]>,<73,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,2,4,3],[1],[[[2,1,4,3,6,5]]],20,<<[],[5,70,1]>,[[2074504520123570658942336595291958919,0],[6224506956447749902556603994506826010,0],[1,0]]>,[[[-6224506956447749902556603994506825967,0],[-1,0]],[[43,0],[1,0]],[[3086353197136649632106217913480578577,-9165329307815395314299357333907405711],[-49083994707620105688519372796362022,70838264267665873304801541610113599]],[[-6038044421128515165069901618337779026,7145114967681426357122075201671890322],[49083994707620105688519372796362022,-70838264267665873304801541610113599]],[[-1776167280517408536567657974325273688,9165329307815395314299357333907405711],[52398540017465280937242689144016788,-70838264267665873304801541610113599]],[[-7517222311178168318472879733777107139,-7145114967681426357122075201671890322],[-52398540017465280937242689144016788,70838264267665873304801541610113599]]]>,<1109,2,1,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,4,3,6,5],[1,4],[1],[[]],20,<[],[2,1108,1]>,[[-3256871246700935224109888602179119944955295129793181306933690,0],[2119947583558080383182167468977174526334624020165118975165262,0],[2168922183118153403003913410291440335736928349957070328444041,2148910587910324922128176125050754841233426588857797577359461],[-3339636649087880998554366278131628618129259104770517149798447,-2148910587910324922128176125050754841233426588857797577359461],[-1666465159830663207885945997290187090587404708002219742523,-2594794740619984245194433160629398085059966228503937346639],[3078407494847198516186607699767457902552711352976905115911,2594794740619984245194433160629398085059966228503937346639]]>,<5431,2,1,[[4,3,2,1,6,5]],[[1,2,3,4,5,6],[4,3,2,1,6,5]],[4,3,2,1,6,5],[1,3],[1],[[]],20,<[],[3,5430,1]>,[[-39060757218058970370165832435552437537084713107961589568451273777827500868,69036189137762684073857093623625448105970706152107137320805026246483980959],[63463206955244469626746334599052870876493188366837991182401392627885101817,236476982149547022282245422132066002625976845052094806303833269803083541147],[-74870820082843856627432936109161300849674668419705790775904408342223234217,-236476982149547022282245422132066002625976845052094806303833269803083541147],[-93214265237722899377490068341124074669691563297245446202797122624630168286,-69036189137762684073857093623625448105970706152107137320805026246483980959],[32959367553280985773586623915356435657742663408122372875845587871877128,33533453652906285191931175416106527912689518725693697521136347618839676],[24493252383381912905285887364982266231529721567684767453140910365153312,-33533453652906285191931175416106527912689518725693697521136347618839676]]>*] [x,x^2-x+22,x^2-x+55,x^2-x-529,x^3-x^2+2*x+1,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,29,73,1109,5431],[1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,3*29,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[3,5,29,73,1109,5431],[7,3,7,3,3,3],1,[1.000000000,2.020884518,1.322758729],<"notfaithful",0>,[6,3]>,<1,3*73,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,29,73,1109,5431],[7,1,1,7,1,2],1,[1.000000000,0.8491566335,0.8234243552],<"notfaithful",0>,[6,3]>,<1,29*73,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,29,73,1109,5431],[2,2,7,7,2,1],1,[1.000000000,0.3931163981,0.6817174976],<"notfaithful",0>,[6,3]>,<2,3*29,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[3,5,29,73,1109,5431],[7,3,7,3,3,3],1,[1.000000000,0.6297378250,0.8275488556],<"notfaithful",0>,[6,3]>,<2,3*29*73^2,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,5,29,73,1109,5431],[7,3,8,9,3,3],1,[1.000000000,1.047484084,1.124371443],<"2.3_29_73e2.6t3.2",1>,[6,3]>]
x^6-24*x^4+144*x^2-553 7^3*11^2*79^3 2 2 12 "D12" [[6,2,4,3,5,1],[1,6,5,4,3,2],[4,3,2,1,6,5]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[4,3,2,1,6,5]>,<2,3,[6,2,4,3,5,1]>,<3,2,[2,6,4,5,3,1]>,<6,2,[3,4,2,6,1,5]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 17 x^2+16*x+3 10 [[581450374235,0],[5362526891,-88988654527],[586812901126,-88988654527],[-581450374235,0],[-5362526891,88988654527],[-586812901126,88988654527]] 4 [4,5,3,4,1,6,4,2,5,6,3,3,4,6,5,3,1,4,5,3,6,4,2,3,3,6,1,6,6,3,6,6,3,4,6,4,5,1,6,4,5,3,3,2,2,5,6,3,4,1,2,4,6,1,3,4,3,4,4,4,6,4,4,5,3,5,3,4,4,4,1,2,3,6,3,3,5,3,3,4,5,5,4,3,6,3,3,4,4,3,3,6,5,6,5,4,5,5,6,4,4,4,6,4,4,5,5,2,5,4,4,6,5,5,3,5,3,5,5,2,5,6,2,5,5,6,3,3,3,2,6,4,5,1,6,4,3,6,5,4,2,4,3,6,5,3,4,2,5,5,4,5,3,6,5,5,4,1,4,6,3,4,4,3,3,1,3,2] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x-144,2>,<x^3-15552*x-2478600,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,2,1,[[1,2,6,5,4,3]],[[1,2,3,4,5,6],[1,2,6,5,4,3]],[1,2,6,5,4,3],[1,4],[1],[[]],20,<[],[1,1,1]>,[[-201815,0],[201815,0],[234380,-257343],[-234380,257343],[32565,-257343],[-32565,257343]]>,<3,3,1,[[3,1,2,6,4,5]],[[1,2,3,4,5,6],[3,1,2,6,4,5],[2,3,1,5,6,4]],[3,1,2,6,4,5],[1,5,5],[1],[[]],20,<[],[1,2,0,1]>,[[-51846658,-165605595,154825251],[-94774597,-123852054,-167936070],[146621255,-97962840,13110819],[-146621255,97962840,-13110819],[51846658,165605595,-154825251],[94774597,123852054,167936070]]>,<7,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,3,4,2],[1],[[[2,1,4,3,6,5]]],20,<<[],[3,6,1]>,[[32008971343518148,0],[0,0],[1,0]]>,[[[0,0],[-1,0]],[[0,0],[1,0]],[[-26113430640721394,-35301898979444465],[-5699447592686571,0]],[[-26113430640721394,-35301898979444465],[5699447592686571,0]],[[26113430640721394,35301898979444465],[-5699447592686571,0]],[[26113430640721394,35301898979444465],[5699447592686571,0]]]>,<11,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[1,2,4,3,6,5]]],20,<[],[-29587178244603839684,235622269821704571047,1]>,[[-235622269821704571029,0],[235622269821704571029,0],[-235622269821704571038,-1],[9,1],[-9,-1],[235622269821704571038,1]]>,<79,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,3,4,2],[1],[[[2,1,4,3,6,5]]],20,<<[],[3,78,1]>,[[-27767866259418724030531601161574088363,0],[0,0],[1,0]]>,[[[0,0],[-1,0]],[[0,0],[1,0]],[[27602794981403152557812424050202023046,-33772332940288481515820257220790281871],[-567393999853440477499916647958237559,0]],[[27602794981403152557812424050202023046,-33772332940288481515820257220790281871],[567393999853440477499916647958237559,0]],[[-27602794981403152557812424050202023046,33772332940288481515820257220790281871],[-567393999853440477499916647958237559,0]],[[-27602794981403152557812424050202023046,33772332940288481515820257220790281871],[567393999853440477499916647958237559,0]]]>*] [x,x^2-x+1521,x^2-x-138,x^2-x+3,x^3-x^2-5*x-14,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,11,79],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,7*11*79,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,7,11,79],[3,1,7,7,7],1,[1.000000000,0.9667233447,0.8715700945],<"notfaithful",0>,[6,3]>,<1,7*79,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,11,79],[1,1,7,1,7],1,[1.000000000,2.368909564,1.445037084],<"notfaithful",0>,[6,3]>,<1,11,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,11,79],[2,1,2,7,2],1,[1.000000000,0.9472258251,0.9095391053],<"notfaithful",0>,[6,3]>,<2,7*11*79,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,3,7,11,79],[3,5,7,7,7],1,[1.000000000,1.127029424,0.9749164199],<"notfaithful",0>,[6,3]>,<2,7*11*79,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[1]],[[1],[-1]]],[2,3,7,11,79],[3,5,7,8,7],1,[1.000000000,0.9250022143,0.9400993946],<"2.7_11_79.6t3.3",1>,[6,3]>]
