x^2-x+945 -3779 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[-27],[28]] 2 [2,1,1,1,1,1,2,2,1,1,2,2,2,2,1,1,2,1,1,2,2,1,2,2,1,2,1,2,1,1,1,1,2,1,1,2,1,1,1,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,2,1,1,2,2,1,2,2,1,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,2,1,1,2,1,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,1,1,2,1,2,2,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<3779,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[3571155,3779,1]>,[[-1889,-1],[1890,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[3779],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,3779,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[3779],[3],1,[1.000000000,1.584247829,0.9657563337],<"1.3779.2t1.1",1>,[2,1]>]
x^4-17*x^2-49 -2^4*5^2*97^2 2 1 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 13 x-1 7 [[-29896073],[20735368],[-20735368],[29896073]] 4 [3,5,1,4,4,1,2,5,4,3,4,1,3,5,5,3,5,1,4,5,3,4,4,2,3,1,5,4,1,3,4,5,2,5,3,4,2,5,5,2,5,3,4,3,3,5,5,4,5,2,1,5,2,5,1,4,1,5,2,3,5,3,5,5,3,1,5,2,4,3,3,5,4,2,4,4,2,3,3,3,4,2,4,1,5,4,1,2,2,5,5,4,5,4,5,5,1,2,4,3,5,3,4,3,4,2,4,3,5,3,5,3,3,5,4,3,5,5,1,5,1,3,3,5,4,1,3,5,5,3,5,5,4,2,3,3,3,5,1,2,4,3,5,4,2,5,2,3,5,4,3,2,4,4,4,5,5,3,3,3,4,2,5,4,2,4,5,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x-102,2>,<x^2+7056,3>]*],[*[4],"CYC",0,5*]] [*<2,8,4,[[2,1,3,4],[4,3,2,1]],[[1,2,3,4],[2,1,4,3],[4,3,2,1],[1,2,4,3],[4,3,1,2]],[4,3,2,1],[1,2,3,4,5],[2],[[[2,1,3,4],[2,1,4,3]]],20,<<[],[1,1,1]>,[[403734,-88954],[40484,-354736],[-335768,192892],[-390494,259338],[1,0]]>,[[[149172,166473],[31640,-55464],[-124646,96699],[80765,109578]],[[-149172,-166473],[-31640,55464],[124646,-96699],[-80765,-109578]],[[-135147,56921],[18816,-29320],[110841,8786],[169001,-117094]],[[135147,-56921],[-18816,29320],[-110841,-8786],[-169001,117094]]]>,<5,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-11229008474260,17552155598320,1]>,[[-17552155598316,-1],[4,1],[-4,-1],[17552155598316,1]]>,<7,2,1,[[2,1,3,4]],[[1,2,3,4],[2,1,3,4]],[2,1,3,4],[1,4],[1],[[]],20,<[],[3,6,1]>,[[29399558377380766,-16797569306743745],[-29399558377380766,16797569306743745],[-4084026359392966,0],[4084026359392966,0]]>,<97,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[5,96,1]>,[[-557708540963831125503255957493881073420,-1014117393021062331725263519616788947761],[-1388185912872149189634236095609633795926,424241412587452939757598210427847041886],[1,0]]>,[[[1388185912872149189634236095609633795997,-424241412587452939757598210427847041834],[-1,0]],[[71,52],[1,0]],[[-71,-52],[-1,0]],[[-1388185912872149189634236095609633795997,424241412587452939757598210427847041834],[1,0]]]>*] [x,x^2-x-121,x^2+1,x^2+485,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,7,97],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,5*97,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,7,97],[3,6,1,6],1,[1.000000000,0.6874185439,0.7466180727],<"notfaithful",0>,[4,3]>,<1,2^2,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,7,97],[6,1,4,1],1,[1.000000000,0.7853981634,0.9159655942],<"notfaithful",0>,[4,3]>,<1,2^2*5*97,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,7,97],[6,6,3,6],1,[1.000000000,1.426523740,1.103744567],<"notfaithful",0>,[4,3]>,<2,2^4*5*97,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[-1]],[[1],[1]]],[2,5,7,97],[6,7,3,8],1,[1.000000000,1.248897922,1.036337184],<"2.2e4_5_97.4t3.3",1>,[4,3]>]
x^4-x^2-121 -2^4*5^2*97^2 2 1 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 17 x-1 6 [[10579444],[-3053704],[3053704],[-10579444]] 4 [3,5,3,4,4,2,1,5,4,3,4,2,3,5,5,3,5,1,4,5,3,4,4,2,1,1,5,4,1,3,4,5,1,5,3,4,1,5,5,1,5,3,4,3,3,5,5,4,5,2,2,5,2,5,2,4,1,5,1,3,5,3,5,5,3,2,5,1,4,3,3,5,4,1,4,4,2,3,3,3,4,2,4,2,5,4,1,1,2,5,5,4,5,4,5,5,1,2,4,3,5,3,4,3,4,1,4,3,5,3,5,3,3,5,4,3,5,5,2,5,1,3,3,5,4,1,3,5,5,3,5,5,4,1,3,3,3,5,2,2,4,3,5,4,2,5,1,3,5,4,3,2,4,4,4,5,5,3,3,3,4,1,5,4,1,4,5,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x-6,2>,<x^2+17424,3>]*],[*[4],"CYC",0,5*]] [*<2,8,4,[[2,1,3,4],[4,3,2,1]],[[1,2,3,4],[2,1,4,3],[4,3,2,1],[1,2,4,3],[4,3,1,2]],[4,3,2,1],[1,2,3,4,5],[2],[[[2,1,3,4],[2,1,4,3]]],20,<<[],[1,1,1]>,[[441094,-20474],[467852,-118528],[-321408,285692],[-399614,140162],[1,0]]>,[[[-194752,84669],[216488,-190572],[-163690,-95701],[-140459,-123478]],[[194752,-84669],[-216488,190572],[163690,95701],[140459,123478]],[[-201603,-9539],[-79320,-26220],[113941,43562],[-8939,60842]],[[201603,9539],[79320,26220],[-113941,-43562],[8939,-60842]]]>,<5,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[2,4,1]>,[[-29670482923170,0],[-5344206717455,45011612461585],[1,0]]>,[[[5344206717459,-45011612461583],[-1,0]],[[4,2],[1,0]],[[-4,-2],[-1,0]],[[-5344206717459,45011612461583],[1,0]]]>,<11,2,1,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,4,3],[1,4],[1],[[]],20,<[],[2,7,1]>,[[-290799684155783172888,0],[290799684155783172888,0],[25572734895388367951,16043508605598754599],[-25572734895388367951,-16043508605598754599]]>,<97,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[747503215744195554154517601931150496129,-497795999262723308651204672002703365320,1]>,[[497795999262723308651204672002703365410,-1],[90,1],[-90,-1],[-497795999262723308651204672002703365410,1]]>*] [x,x^2-x-121,x^2+1,x^2+485,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,11,97],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,5*97,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,11,97],[3,6,1,6],1,[1.000000000,0.6874185439,0.7466180727],<"notfaithful",0>,[4,3]>,<1,2^2,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,11,97],[6,1,4,1],1,[1.000000000,0.7853981634,0.9159655942],<"notfaithful",0>,[4,3]>,<1,2^2*5*97,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,11,97],[6,6,3,6],1,[1.000000000,1.426523740,1.103744567],<"notfaithful",0>,[4,3]>,<2,2^4*5*97,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[1]],[[1],[-1]]],[2,5,11,97],[6,7,3,8],1,[1.000000000,0.7688348675,0.9451462113],<"2.2e4_5_97.4t3.4",1>,[4,3]>]
x^4-2*x^3-11*x^2+12*x+43 7^2*11*67 0 2 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 23 x-1 5 [[2031914],[-926984],[926985],[-2031913]] 3 [2,5,5,1,4,3,5,5,1,4,5,2,3,1,3,4,3,3,4,1,5,1,5,3,5,3,3,4,1,4,4,5,4,3,4,4,3,2,5,5,4,3,4,4,1,3,4,3,5,5,1,1,5,5,3,4,3,3,4,2,5,5,5,5,5,1,4,2,2,5,5,4,5,2,4,5,1,3,4,3,3,1,4,5,5,4,1,4,5,4,3,5,4,4,4,3,3,5,5,1,1,4,3,4,4,5,5,3,4,5,5,4,1,3,4,4,3,5,4,4,5,2,3,4,3,2,2,3,5,3,2,4,2,4,5,3,3,3,3,2,3,4,1,4,3,3,5,3,3,1,4,3,4,5,1,2,1,5,3,3,2,4,4,3,2,5,4,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+12,2>,<x^2-26*x-568,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[3,4,1,2]],[[1,2,3,4],[3,4,1,2]],[3,4,1,2],[1,2],[1],[[]],20,<[],[1,1,1]>,[[192164,-139961],[-69462,-138925],[-192163,139961],[69463,138925]]>,<7,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-33759538183363566,-28668470584239808,1]>,[[28668470584239813,-1],[5,1],[-4,-1],[-28668470584239812,1]]>,<11,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,7,1]>,[[145509204521689264465,0],[11,0],[1,0]]>,[[[79096080637959532807,214813164448719869145],[0,0]],[[-79096080637959532806,-214813164448719869145],[0,0]],[[-5,0],[-1,0]],[[6,0],[1,0]]]>,<67,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,63,1]>,[[-545491545945354140440269785230311592,0],[67,0],[1,0]]>,[[[844497196135562041082981802125680588,-817060447539337248818566085926824007],[0,0]],[[-844497196135562041082981802125680587,817060447539337248818566085926824007],[0,0]],[[-33,0],[-1,0]],[[34,0],[1,0]]]>*] [x,x^2-x+2,x^2-x-184,x^2-x+1290,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,11,67],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,7,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,7,11,67],[1,6,1,1],1,[1.000000000,1.187410412,1.151925471],<"notfaithful",0>,[4,3]>,<1,11*67,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,7,11,67],[1,1,6,6],1,[1.000000000,1.476509428,1.179939361],<"notfaithful",0>,[4,3]>,<1,7*11*67,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,7,11,67],[1,6,6,6],1,[1.000000000,3.849016572,1.565007043],<"notfaithful",0>,[4,3]>,<2,7*11*67,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1],[1]]],[2,7,11,67],[2,6,7,7],1,[1.000000000,0.4708568385,0.6416819731],<"2.7_11_67.4t3.1",1>,[4,3]>]
x^4-2*x^3-7*x^2+8*x+44 7^2*11*67 0 2 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 23 x-1 5 [[-1306419],[718803],[-718802],[1306420]] 3 [1,5,5,3,1,3,5,5,1,4,5,2,3,2,3,4,3,3,4,1,5,2,5,3,5,3,3,4,2,4,4,5,4,3,4,4,3,2,5,5,4,3,4,4,2,3,4,3,5,5,2,2,5,5,3,4,3,3,4,1,5,5,5,5,5,1,4,1,1,5,5,4,5,1,4,5,1,3,4,3,3,1,4,5,5,4,1,4,5,4,3,5,4,4,4,3,3,5,5,2,2,4,3,4,4,5,5,3,4,5,5,4,1,3,4,4,3,5,4,4,5,1,3,4,3,1,2,3,5,3,1,4,2,4,5,3,3,3,3,1,3,4,1,4,3,3,5,3,3,1,4,3,4,5,1,2,2,5,3,3,2,4,4,3,2,5,4,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+8,2>,<x^2-18*x-656,3>]*],[*[4],"CYC",0,5*]] [*<2,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[-89910,-113930,113931,89911]>,<7,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[3,6,1]>,[[17567679814678560,-9777901605663667],[31178848889886565,36990371729166191],[1,0]]>,[[[-31178848889886565,-36990371729166190],[-1,0]],[[0,1],[1,0]],[[1,-1],[-1,0]],[[31178848889886566,36990371729166190],[1,0]]]>,<11,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[291018409043378528908,11,1]>,[[-96125563558540315943,244636361793658185164],[157284654006954862235,0],[-5,-1],[6,1]]>,<67,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,63,1]>,[[1090983091890708280880539570460626534,0],[67,0],[1,0]]>,[[[1281916065813746874868530856696275095,-908657869508381719884373312404029883],[0,0]],[[-1281916065813746874868530856696275094,908657869508381719884373312404029883],[0,0]],[[-33,0],[-1,0]],[[34,0],[1,0]]]>*] [x,x^2-x+2,x^2-x-184,x^2-x+1290,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,11,67],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,7,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,7,11,67],[1,6,1,1],1,[1.000000000,1.187410412,1.151925471],<"notfaithful",0>,[4,3]>,<1,11*67,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,7,11,67],[1,1,6,6],1,[1.000000000,1.476509428,1.179939361],<"notfaithful",0>,[4,3]>,<1,7*11*67,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,7,11,67],[1,6,6,6],1,[1.000000000,3.849016572,1.565007043],<"notfaithful",0>,[4,3]>,<2,7*11*67,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1],[-1]]],[2,7,11,67],[1,6,7,6],1,[1.000000000,3.188063529,1.734046052],<"2.7_11_67.4t3.2",1>,[4,3]>]
x^4-2*x^3-24*x+54 2^6*3*5^2*47 0 2 8 "D8" [[3,4,1,2],[1,2,4,3]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[2,1,3,4]>,<4,2,[4,3,1,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 29 x-1 5 [[-5222058],[-4291404],[529673],[8983791]] 3 [4,1,2,2,3,5,5,5,2,1,5,3,2,4,1,5,5,1,4,5,5,3,4,4,3,4,1,1,4,3,4,5,3,5,4,5,3,4,1,5,3,4,5,5,5,5,5,4,2,4,3,5,1,5,3,4,4,3,3,1,2,3,1,3,5,3,3,3,4,4,5,3,4,5,3,4,1,3,4,4,3,4,5,5,3,1,1,3,1,4,2,5,1,5,5,2,1,4,2,2,4,3,2,2,3,5,1,3,3,2,4,3,5,3,5,1,2,4,5,5,2,5,3,4,5,2,2,5,4,3,3,1,5,5,4,2,5,4,3,2,3,2,2,4,4,3,3,3,5,4,5,1,1,2,1,5,5,4,5,4,4,3,1,3,5,1,3,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+36,2>,<x^2+36*x-240,3>]*],[*[4],"CYC",0,5*]] [*<2,8,4,[[3,4,1,2],[1,2,4,3]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[2,1,3,4],[4,3,1,2]],[1,2,4,3],[1,2,3,4,5],[2],[[[2,1,4,3],[3,4,1,2]]],20,<<[],[1,1,1]>,[[54,0],[-24,0],[0,0],[-2,0],[1,0]]>,[[[0,0],[1,0],[0,0],[0,0]],[[8,0],[-1,0],[87381,0],[87381,0]],[[183004,-158274],[103725,207450],[193938,213113],[188275,201787]],[[-183010,158274],[-103725,-207450],[242969,49031],[248632,60357]]]>,<3,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[171539832,-1219441413,1]>,[[398320820,0],[319340214,-387420489],[57179946,-1],[0,1]]>,<5,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,2,3],[1],[[[2,1,4,3]]],20,<<[],[2,4,1]>,[[33686971797720,11280534681325],[-7093836130380,44136797755125],[1,0]]>,[[[7093836130380,-44136797755124],[-1,0]],[[0,1],[1,0]],[[-3641409737549,43000202601099],[4018121175519,5330266269560]],[[-3452426392829,1136595154024],[-4018121175519,-5330266269560]]]>,<47,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-1333432514731407341400879241887608,-341675102224478595904302271102489,1]>,[[501919947889380208395583349729857,0],[-843595050113858804299885620832374,0],[341675102224478595904302271102504,-1],[15,1]]>*] [x,x^2+5,x^2-x-35,x^2+705,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,47],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^2*5,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,47],[6,1,6,1],1,[1.000000000,1.404962946,1.128043325],<"notfaithful",0>,[4,3]>,<1,3*47,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,47],[4,6,1,6],1,[1.000000000,0.8837536146,0.8488551122],<"notfaithful",0>,[4,3]>,<1,2^2*3*5*47,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,47],[6,6,6,6],1,[1.000000000,1.419830693,1.028862888],<"notfaithful",0>,[4,3]>,<2,2^4*3*5*47,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[-1]],[[1],[1]]],[2,3,5,47],[6,7,8,7],1,[1.000000000,0.9949458159,1.037727985],<"2.2e4_3_5_47.4t3.1",1>,[4,3]>]
