x^5-18*x^3-4*x^2+160*x-128 2^4*43^2*59^2 1 2 10 "D10" [[3,5,1,4,2],[2,1,3,5,4]] [<1,1,[1,2,3,4,5]>,<2,5,[3,5,1,4,2]>,<5,2,[3,4,2,5,1]>,<5,2,[2,5,4,1,3]>] [[1,1,1,1,1],[1,2,2],[5]] 13 x^2+12*x+2 7 [[-16726459,-3600629],[-7235562,-8198167],[26481089,3600629],[-30912993,0],[28393925,8198167]] 2 [1,4,2,4,1,2,4,3,4,2,3,3,4,1,3,4,1,3,3,4,1,2,3,4,2,2,3,2,2,3,2,2,2,2,1,2,3,3,2,2,2,4,2,4,1,3,2,1,2,2,3,2,2,2,2,1,2,2,2,3,1,3,2,2,1,3,3,2,2,4,2,2,4,2,2,4,2,2,2,3,2,3,4,2,2,4,2,4,4,2,2,2,2,4,4,2,2,2,4,2,2,4,4,2,2,2,2,2,2,3,3,2,3,2,3,2,2,4,2,3,4,4,2,3,2,2,3,3,4,2,2,3,2,2,2,2,3,2,2,2,2,2,4,2,2,2,1,2,2,2,4,2,2,2,2,4,3,1,4,2,2,2,1,2,2,2,2,2] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[5],"ALT",[2,3,4,5,1],[<x-1298944,4>,<x+1298944,3>]*]] [*<2,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[2],[[[1,3,2,5,4]]],20,<[],[37130,27786,1]>,[[-50566,0],[0,4],[-12840,-4],[55212,12369],[40962,118703]]>,<43,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[-2931541434718916905585737080863,-40279446984325337040282719184664,1]>,[[-124865754001052340221737046152989,0],[40279446984325337040282719184682,-1],[18,1],[149400003470349896073237353204215,2693134610393878728872902304007],[-64813696453622892891783026235926,-2693134610393878728872902304007]]>,<59,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[-65994312549275781353576435745952633,44461059313854532547045679670529896,1]>,[[-61669239572864043457417200568023457,0],[-44461059313854532547045679670529860,-1],[36,1],[109546029607052424847086657913980880,2053904857960382811049506606569726],[-3415730720333848842623777675427599,-2053904857960382811049506606569726]]>*] [x,x^2+2537,0,0] [1,2,3,4] <[1],[2],[3,4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,43,59],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,2]>,<1,2^2*43*59,1,[[1],[-1],[1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,43,59],[5,5,5],1,[1.000000000,1.871159866,1.118703934],<"notfaithful",0>,[5,2]>,<2,2^2*43*59,5,[[2,0,0,0],[0,0,0,0],[0,0,1,1],[-1,0,-1,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,43,59],[5,5,5],1,[1.000000000,2.614679761,1.450759411],<"2.2e2_43_59.5t2.1",1>,[5,2]>,<2,2^2*43*59,5,[[2,0,0,0],[0,0,0,0],[-1,0,-1,-1],[0,0,1,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,43,59],[5,5,5],1,[1.000000000,1.135514683,1.095843997],<"2.2e2_43_59.5t2.1",2>,[5,2]>]
x^5-15*x^3-40*x^2+15*x+42 -2^6*3^4*5^6 3 1 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 17 x^2+16*x+3 5 [[-586068,-339168],[165437,0],[581049,339168],[-539405,652529],[378987,-652529]] 2 [3,2,1,5,5,6,3,5,5,4,7,6,6,5,7,3,2,3,2,7,3,2,7,4,3,6,5,5,3,4,5,7,6,7,6,5,6,5,5,4,5,6,5,4,6,2,5,7,7,6,4,7,4,5,4,2,3,5,3,4,7,4,5,7,4,3,5,4,5,6,4,5,5,4,2,5,4,4,6,4,7,6,5,6,7,5,6,6,6,2,5,5,7,5,5,7,4,6,7,6,2,4,5,4,5,6,5,6,7,4,7,4,6,5,7,3,5,7,6,5,3,6,6,2,5,4,6,5,5,4,5,5,5,6,4,6,6,7,6,4,5,6,5,5,1,5,3,4,2,7,6,3,7,5,7,7,5,4,4,3,5,3,5,7,4,2,5,3] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,8,4,[[1,3,2,4,5],[1,4,5,2,3]],[[1,2,3,4,5],[1,3,2,5,4],[1,3,2,4,5],[1,4,5,2,3],[1,5,4,2,3]],[1,4,5,2,3],[1,3,2,3,5],[2,4],[[[1,3,2,5,4],[1,3,2,4,5]],[[1,3,2,5,4]]],20,<<[],[1,1,1]>,[[330474,-331856],[-93148,-338368],[-195558,-193920],[-218484,33600],[1,0]]>,[[[-272878,0],[0,0],[524288,0],[0,524288]],[[-215986,-192375],[-212028,75530],[88385,133709],[153745,168669]],[[-5150,1513],[212028,-75530],[173759,128435],[108399,93475]],[[-162547,-139489],[-125822,192486],[93788,104415],[7036,38911]],[[132273,-193937],[125822,-192486],[168356,157729],[255108,223233]]]>,<3,12,6,[[1,2,4,5,3],[2,1,3,5,4],[1,2,3,5,4]],[[1,2,3,4,5],[2,1,3,4,5],[2,1,3,5,4],[1,2,3,5,4],[1,2,4,5,3],[2,1,4,5,3]],[1,2,3,5,4],[1,2,3,2,4,7],[1,2],[[[1,2,4,5,3],[2,1,3,5,4]],[[1,2,4,5,3]]],20,<<[],[2,2,1]>,[[386596677,0],[802904193,0],[-309956313,0],[1353075453,0],[1630693941,0],[990635289,0],[1,0]]>,[[[-434097024,0],[-932507643,0],[782856600,0],[455405627,0],[74363193,0],[-175147757,0]],[[-823353405,0],[932507643,0],[-782856600,0],[-455405627,0],[-74363193,0],[175147757,0]],[[73347979,0],[283192089,0],[416946619,0],[29622009,0],[328119442,0],[-528282803,0]],[[345615871,-246435354],[-572792790,149933988],[41388949,-331268475],[-149114608,446827130],[447385327,-550816419],[98047304,415036636]],[[-323774888,246435354],[289600701,-149933988],[-458335568,331268475],[119492599,-446827130],[386756698,550816419],[430235499,-415036636]]]>,<5,10,10,[[3,4,5,1,2],[1,5,4,3,2]],[[1,2,3,4,5],[1,5,4,3,2],[3,4,5,1,2],[5,1,2,3,4]],[1,2,3,4,5],[1,3,6,6],[1,2],[[[3,4,5,1,2],[1,5,4,3,2]],[[3,4,5,1,2]]],20,<[],[13350781310335,-28613525088950,9367463114250,18416139709450,35544518887305,36441180274000,40294960599945,3199735608190,-25794446502990,43319746906155,1]>,[[-595229008917,2089750243530,-7562463974051,1680046450660,-9269423256862,-6945219609249,-7756390433518,8808341565250,1527104621314,-506186174629],[297534373463,2616531346925,652228409609,9044863099614,8872545065726,5928199099230,-5861324898522,-5088954357495,397971206255,-577084861334],[9453170304103,-8528213610790,-2160190833966,-585493850102,1427657692710,-6682710397169,-152253163287,6695203203818,252390694475,-1728581841184],[6062176130218,8689287538785,4579229242924,-2622261644763,5084995922025,114381226846,3628190078962,-2781300212121,1105559603934,-652800025955],[3855834529258,-4867355518450,4491197155484,-7517154055409,-6115775423599,7585349680342,-8931707911760,-7633290199452,531671139647,-350044362523]]>,<59,2,1,[[3,2,1,4,5]],[[1,2,3,4,5],[3,2,1,4,5]],[3,2,1,4,5],[1,2],[1],[[]],20,<[],[2,58,1]>,[[-43942277859387966870443342571104272,55912320467508016774643196353863467],[88861237605520169078744032243763790,0],[109267496584800452484024322842971055,-55912320467508016774643196353863467],[1814140973418663725433440357164861,0],[-1027516920273262707286409994261569,0]]>*] [x,x^2+1,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,59],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,2^2,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,59],[8,2,1,2],1,[1.000000000,0.7853981634,0.9159655942],<"notfaithful",0>,[5,5]>,<4,2^10*3^4*5^6,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]],[[1],[1]]],[2,3,5,59],[8,9,8,2],1,[0,0,0],<"4.2e10_3e4_5e6.10t12.1",1>,[5,5]>,<4,2^6*3^4*5^6,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[0],[-1]],[[1],[-1]],[[1]]],[2,3,5,59],[8,9,10,2],1,[0,0,0],<"4.2e6_3e4_5e6.5t5.1",1>,[5,5]>,<5,2^8*3^6*5^6,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[0],[-1]],[[1],[-1]]],[2,3,5,59],[8,9,9,2],1,[0,0,0],<"5.2e8_3e6_5e6.10t13.17",1>,[5,5]>,<5,2^10*3^6*5^6,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]],[[1],[1]]],[2,3,5,59],[8,9,8,2],1,[0,0,0],<"5.2e10_3e6_5e6.6t14.1",1>,[5,5]>,<6,2^14*3^8*5^8,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[1]],[[1]]],[2,3,5,59],[8,9,9,2],1,[0,0,0],<"6.2e14_3e8_5e8.20t35.1",1>,[5,5]>]
x^5-15*x^3+15*x-6 -2^6*3^4*5^6 3 1 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 29 x^2+24*x+2 5 [[8827874,-2336243],[4006577,4367131],[2561261,0],[3364259,2336243],[1751178,-4367131]] 2 [3,5,1,5,5,4,6,5,7,3,5,4,4,5,7,4,2,4,7,5,3,7,7,3,4,4,2,7,3,6,5,5,3,7,3,5,4,7,7,6,7,6,5,4,4,7,5,5,7,4,6,5,6,7,3,5,6,5,4,6,2,4,2,7,6,3,5,4,5,3,4,2,2,3,5,7,6,6,3,3,7,3,7,6,7,2,4,3,6,7,2,2,7,7,7,5,6,4,7,4,5,4,5,6,5,6,7,6,7,3,5,3,4,5,7,4,5,2,3,7,4,4,3,5,2,6,3,5,7,6,7,5,5,3,6,6,3,7,4,6,2,4,5,5,3,5,6,3,7,2,4,4,5,5,5,5,7,3,3,4,2,3,7,5,6,7,7,3] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,8,4,[[1,3,2,4,5],[1,4,5,2,3]],[[1,2,3,4,5],[1,3,2,5,4],[1,3,2,4,5],[1,4,5,2,3],[1,5,4,2,3]],[1,4,5,2,3],[1,3,2,3,5],[2,4],[[[1,3,2,5,4],[1,3,2,4,5]],[[1,3,2,5,4]]],20,<<[],[1,1,1]>,[[-120190,-111824],[417324,8864],[-194422,-116800],[463812,-13296],[1,0]]>,[[[-155454,0],[524288,524288],[0,0],[0,524288]],[[-43770,-224275],[172192,236186],[179933,211817],[2343,6691]],[[260306,-22395],[-172192,-236186],[82211,50327],[259801,255453]],[[-141743,193803],[200958,-7490],[5036,112603],[107780,100873]],[[80661,52867],[-200958,7490],[257108,149541],[154364,161271]]]>,<3,20,5,[[2,3,4,5,1],[2,5,3,1,4]],[[1,2,3,4,5],[2,1,5,4,3],[5,3,1,4,2],[3,5,2,4,1],[2,3,4,5,1]],[2,5,3,1,4],[1,3,5,5,6],[1],[[[2,3,4,5,1]]],20,<<[],[2,0,0,2,1]>,[[-6,0,0,0],[15,0,0,0],[0,0,0,0],[-15,0,0,0],[0,0,0,0],[1,0,0,0]]>,[[[-1016469390,-924050679,-503299440,342824355],[-486848294,478399445,176097947,-420257718],[526313944,-317735434,156546363,420864012],[-251254723,163288619,-336599589,-44183944],[419569612,-276628558,-5589471,276147210]],[[918573036,44055198,-702198666,-1646218815],[234948126,-429182233,-529937119,395649112],[74868952,-211657644,-493032720,-156167473],[208758185,121209781,236846927,-98065256],[-196345184,15716547,493951782,435439529]],[[0,0,0,0],[1,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[-680171067,-44055198,940600635,-1602163617],[-453962869,429182233,-270208357,-33533121],[563399925,211657644,-30959870,-367825117],[-283678916,-121209781,-311767658,23144525],[-79320678,-15716547,392643823,451156076]],[[778067421,924050679,264897471,-581226324],[-456398431,-478399445,-538213938,58141727],[-2321354,317735434,367446227,103128578],[326175454,-163288619,411520320,119104675],[-143903750,276628558,281255333,-481348]]]>,<5,10,10,[[2,3,4,5,1],[1,5,4,3,2]],[[1,2,3,4,5],[5,4,3,2,1],[2,3,4,5,1],[3,4,5,1,2]],[1,2,3,4,5],[1,3,6,6],[1,2],[[[2,3,4,5,1],[1,5,4,3,2]],[[2,3,4,5,1]]],20,<[],[-5660480031690,-28302400158450,11585602014475,25421945727350,-14738205301295,34040788306775,42675861771380,19513381722985,-2781278500220,-19592215646010,1]>,[[7655689785981,-2375397394330,1033990187127,-1277719132605,-3781559960800,-4486661037638,7896211277933,-8522833759700,1172661388449,-544173935776],[-4045374634514,-4745086189585,5768261939932,-2624170258086,2491791499481,-7383914408071,4657079692135,3293995791214,-792140030824,405952858349],[-4022031469049,-6388535640260,-5937058267873,-6343984423537,8338920690689,-5989001329601,4694926183589,1132132742652,651628695857,-787356325765],[4422427638081,-4975475120940,995846213322,8530133210542,-2818994646726,6877040972455,8447207579865,9260117366919,1102105949492,-59354344263],[-4010711320499,-588991983010,-1861040072508,1715740603686,-4230157582644,-8090950525270,-6621938405397,-5163412141085,1680441262651,984931747455]]>*] [x,x^2+1,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,2^2,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5],[8,2,1],1,[1.000000000,0.7853981634,0.9159655942],<"notfaithful",0>,[5,5]>,<4,2^10*3^4*5^6,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1]]],[2,3,5],[8,8,8],1,[0,0,0],<"4.2e10_3e4_5e6.10t12.2",1>,[5,5]>,<4,2^6*3^4*5^6,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[0],[-1]],[[1]]],[2,3,5],[8,9,9],1,[0,0,0],<"4.2e6_3e4_5e6.5t5.2",1>,[5,5]>,<5,2^8*3^4*5^6,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[0],[-1]],[[1],[1]],[[1],[-1]]],[2,3,5],[8,9,10],1,[0,0,0],<"5.2e8_3e4_5e6.10t13.9",1>,[5,5]>,<5,2^10*3^4*5^6,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-1]]],[2,3,5],[8,8,8],1,[0,0,0],<"5.2e10_3e4_5e6.6t14.1",1>,[5,5]>,<6,2^14*3^4*5^8,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[1]],[[1],[0],[1]],[[1]]],[2,3,5],[8,9,10],1,[0,0,0],<"6.2e14_3e4_5e8.20t35.1",1>,[5,5]>]
