x^2-x-197 3*263 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[-383],[384]] 1 [2,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,1,1,1,1,2,1,2,2,2,1,1,2,1,2,2,1,1,2,1,2,2,1,1,2,2,1,2,1,1,1,2,1,2,2,2,1,1,2,1,2,1,1,1,1,1,2,1,2,2,1,1,2,2,2,2,2,1,2,1,1,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1,2,2,2,1,1,1,2,1,2,1,1,2,2,1,1,2,2,1,1,2,1,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-195,3,1]>,[[-1,-1],[2,1]]>,<263,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[17095,263,1]>,[[-131,-1],[132,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[3,263],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,3*263,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[3,263],[3,3],1,[1.000000000,0.7382216768,0.8122861991],<"1.3_263.2t1.1",1>,[2,1]>]
x^6-x^5-x^4-3*x^3+2*x^2+2*x-1 -3^3*22133 4 1 720 "S6" [[2,1,3,4,5,6],[2,3,4,5,6,1]] [<1,1,[1,2,3,4,5,6]>,<2,15,[2,1,4,3,6,5]>,<2,15,[2,1,3,4,5,6]>,<2,45,[2,1,4,3,5,6]>,<3,40,[2,3,1,5,6,4]>,<3,40,[2,3,1,4,5,6]>,<4,90,[2,3,4,1,6,5]>,<4,90,[2,3,4,1,5,6]>,<5,144,[2,3,4,5,1,6]>,<6,120,[2,3,4,5,6,1]>,<6,120,[2,3,1,5,4,6]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,1,3],[1,1,2,2],[1,1,4],[1,2,3],[1,5],[2,2,2],[2,4],[3,3],[6]] 103 x^2+102*x+5 5 [[-2000486657,-917022984],[-5316245237,5699701240],[-1206068233,917022984],[-1888659778,0],[4544006176,-5699701240],[-5725287013,0]] 3 [7,6,5,10,10,10,10,7,9,10,10,9,9,9,9,7,9,10,6,6,11,6,5,7,8,11,4,6,10,10,9,11,10,10,10,8,5,11,8,9,10,8,9,5,9,10,5,9,9,5,11,8,8,10,11,9,7,11,9,10,7,11,11,2,8,10,9,10,6,10,9,5,9,8,9,5,4,4,8,8,3,9,11,9,11,7,7,4,8,11,5,10,8,8,7,11,4,7,11,9,2,9,11,6,11,9,10,4,9,9,4,9,10,10,11,11,9,9,6,11,9,10,8,6,8,9,11,7,10,9,11,6,11,11,11,10,9,4,9,9,9,11,7,5,11,10,10,11,8,11,11,9,10,7,7,7,8,7,7,7,3,7,5,11,3,11,11,5] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,1,3],"CYC",0,6*],[*[1,1,2,2],"CYC",0,4*],[*[1,1,4],"CYC",0,8*],[*[1,2,3],"CYC",0,11*],[*[1,5],"CYC",0,9*],[*[2,2,2],"CYC",0,2*],[*[2,4],"CYC",0,7*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,10*]] [*<3,18,6,[[1,2,3,6,4,5],[1,2,3,4,6,5],[3,1,2,4,5,6]],[[1,2,3,4,5,6],[1,2,3,4,6,5],[3,1,2,4,5,6],[2,3,1,4,5,6],[1,2,3,6,4,5],[3,1,2,6,4,5],[2,3,1,5,6,4],[3,1,2,4,6,5],[2,3,1,4,6,5]],[3,1,2,4,5,6],[1,3,6,6,6,5,5,11,11],[1,2],[[[1,2,3,6,4,5],[1,2,3,4,6,5]],[[1,2,3,6,4,5]]],20,<<[],[1,2,0,1]>,[[-153464331,0,0],[-460392993,0,0],[-1389345753,0,0],[1475414550,0,0],[270576672,0,0],[1199529432,0,0],[1,0,0]]>,[[[-555878705,-324364946,1059103640],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[0,0,0]],[[1401875860,1601838803,-87668737],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[0,0,0]],[[223520972,-1277473857,-971434903],[0,0,0],[0,0,0],[0,0,0],[0,0,0],[0,0,0]],[[147849413,0,0],[231089946,0,0],[-454041100,0,0],[-570470163,0,0],[212156294,0,0],[-330162465,0,0]],[[530247785,0,0],[363873006,0,0],[417526259,0,0],[-493286830,0,0],[233272862,0,0],[-181963204,0,0]],[[576907610,0,0],[567298515,0,0],[36514841,0,0],[-98504474,0,0],[-445429156,0,0],[512125669,0,0]]]>,<22133,4,2,[[1,2,3,4,6,5],[4,3,2,1,5,6]],[[1,2,3,4,5,6],[4,3,2,1,5,6],[1,2,3,4,6,5],[4,3,2,1,6,5]],[4,3,2,1,5,6],[1,4,3,2],[1],[[[1,2,3,4,6,5]]],20,<<[],[2,22127,1]>,[[-385601570433421381711391516944102874281389184128308298669776399883052152675006003896940,0],[341809499372977349182001280467534402597537509707454803507030450705366306498829376438346,0],[1,0]]>,[[[218134786300382609008553127406648924489103301405567587494468671166208028645171012394686,49858852660577875530692221633874489917988596312756538320421671826622578987093296262590],[0,0]],[[64544094473454270029141250108131913296113192250310131504201089139506892163446619694389,212301994398894372828398075664152228229081386502594460543579989132488596378148182551074],[0,0]],[[84595388101445969218173301586301140195091730927231554255403294962720344421420303468694,-212301994398894372828398075664152228229081386502594460543579989132488596378148182551074],[0,0]],[[-25464769502305499073866398633547575382770714875654469747042604563068958731208559159258,-49858852660577875530692221633874489917988596312756538320421671826622578987093296262590],[0,0]],[[-341809499372977349182001280467534402597537509707454803507030450705366306498829376418428,0],[-1,0]],[[19918,0],[1,0]]]>*] [x,x^2-x+16600,0,0,0,0,0,0,0,0,0] [1,2,3,4,5,6,7,8,9,10,11] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,22133],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,16]>,<1,3*22133,1,[[1],[-1],[-1],[1],[1],[1],[1],[-1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,22133],[12,12],1,[1.000000000,2.072612078,1.344659415],<"notfaithful",0>,[6,16]>,<5,3^3*22133,1,[[5],[-1],[3],[1],[-1],[2],[-1],[1],[0],[-1],[0]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-3],[2],[2],[-3],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[0],[-1],[-1],[0],[1]],[[1],[0],[0],[-1]],[[1],[0],[-2],[0],[1]]],[3,22133],[12,13],1,[1.000000000,0.3653134278,0.7396379981],<"5.3e3_22133.6t16.1",1>,[6,16]>,<5,3^6*22133^2,1,[[5],[-3],[1],[1],[2],[-1],[-1],[-1],[0],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[3],[2],[-2],[-3],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[0],[-1],[1],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1]],[[1],[1],[-1],[-1]]],[3,22133],[12,13],1,[0,0,0],<"5.3e6_22133e2.12t183.1",1>,[6,16]>,<5,3^6*22133^4,1,[[5],[1],[-3],[1],[-1],[2],[-1],[-1],[0],[1],[0]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[3],[2],[-2],[-3],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[0],[-1],[1],[0],[-1]],[[1]],[[1],[-1]]],[3,22133],[12,13],1,[0,0,0],<"5.3e6_22133e4.12t183.1",1>,[6,16]>,<5,3^7*22133^3,1,[[5],[3],[-1],[1],[2],[-1],[-1],[1],[0],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-3],[2],[2],[-3],[1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-2],[1],[-1],[2],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[0],[-1],[-1],[0],[1]],[[1],[1],[1],[1],[1],[1]],[[1]],[[1],[-2],[1]]],[3,22133],[12,13],1,[0,0,0],<"5.3e7_22133e3.6t16.1",1>,[6,16]>,<9,3^9*22133^3,1,[[9],[3],[3],[1],[0],[0],[1],[-1],[-1],[0],[0]],[[[1],[-9],[36],[-84],[126],[-126],[84],[-36],[9],[-1]],[[1],[-3],[0],[8],[-6],[-6],[8],[0],[-3],[1]],[[1],[-3],[0],[8],[-6],[-6],[8],[0],[-3],[1]],[[1],[-1],[-4],[4],[6],[-6],[-4],[4],[1],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[-1],[0],[0],[-2],[2],[0],[0],[1],[-1]],[[1],[1],[0],[0],[-2],[-2],[0],[0],[1],[1]],[[1],[1],[1],[1],[1],[-1],[-1],[-1],[-1],[-1]],[[1],[0],[0],[-1],[0],[0],[-1],[0],[0],[1]],[[1],[0],[0],[-1],[0],[0],[-1],[0],[0],[1]],[[1],[0],[0],[-1]],[[1],[-2],[-1],[4],[-1],[-2],[1]]],[3,22133],[12,13],1,[0,0,0],<"9.3e9_22133e3.10t32.1",1>,[6,16]>,<9,3^12*22133^6,1,[[9],[-3],[-3],[1],[0],[0],[1],[1],[-1],[0],[0]],[[[1],[-9],[36],[-84],[126],[-126],[84],[-36],[9],[-1]],[[1],[3],[0],[-8],[-6],[6],[8],[0],[-3],[-1]],[[1],[3],[0],[-8],[-6],[6],[8],[0],[-3],[-1]],[[1],[-1],[-4],[4],[6],[-6],[-4],[4],[1],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[0],[0],[-3],[0],[0],[3],[0],[0],[-1]],[[1],[-1],[0],[0],[-2],[2],[0],[0],[1],[-1]],[[1],[-1],[0],[0],[-2],[2],[0],[0],[1],[-1]],[[1],[1],[1],[1],[1],[-1],[-1],[-1],[-1],[-1]],[[1],[0],[0],[1],[0],[0],[-1],[0],[0],[-1]],[[1],[0],[0],[1],[0],[0],[-1],[0],[0],[-1]],[[1]],[[1],[1],[-1],[-1]]],[3,22133],[12,13],1,[0,0,0],<"9.3e12_22133e6.20t145.1",1>,[6,16]>,<10,3^12*22133^6,1,[[10],[2],[-2],[-2],[1],[1],[0],[0],[0],[-1],[1]],[[[1],[-10],[45],[-120],[210],[-252],[210],[-120],[45],[-10],[1]],[[1],[-2],[-3],[8],[2],[-12],[2],[8],[-3],[-2],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[0],[0],[0],[-2],[0],[0],[0],[0],[1]],[[1],[1],[0],[-1],[-1],[0],[-1],[-1],[0],[1],[1]],[[1],[-1],[0],[1],[-1],[0],[-1],[1],[0],[-1],[1]],[[1],[-1]],[[1],[0],[-2],[0],[1]]],[3,22133],[12,13],1,[0,0,0],<"10.3e12_22133e6.30t176.1",1>,[6,16]>,<10,3^10*22133^4,1,[[10],[-2],[2],[-2],[1],[1],[0],[0],[0],[1],[-1]],[[[1],[-10],[45],[-120],[210],[-252],[210],[-120],[45],[-10],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[-2],[-3],[8],[2],[-12],[2],[8],[-3],[-2],[1]],[[1],[2],[-3],[-8],[2],[12],[2],[-8],[-3],[2],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[-1],[0],[-3],[3],[0],[3],[-3],[0],[-1],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[1],[0],[-2],[0],[-2],[0],[1],[0],[1]],[[1],[0],[0],[0],[0],[-2],[0],[0],[0],[0],[1]],[[1],[-1],[0],[1],[-1],[0],[-1],[1],[0],[-1],[1]],[[1],[1],[0],[-1],[-1],[0],[-1],[-1],[0],[1],[1]],[[1],[0],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]]],[3,22133],[12,13],1,[0,0,0],<"10.3e10_22133e4.30t176.1",1>,[6,16]>,<16,3^20*22133^8,1,[[16],[0],[0],[0],[-2],[-2],[0],[0],[1],[0],[0]],[[[1],[-16],[120],[-560],[1820],[-4368],[8008],[-11440],[12870],[-11440],[8008],[-4368],[1820],[-560],[120],[-16],[1]],[[1],[0],[-8],[0],[28],[0],[-56],[0],[70],[0],[-56],[0],[28],[0],[-8],[0],[1]],[[1],[0],[-8],[0],[28],[0],[-56],[0],[70],[0],[-56],[0],[28],[0],[-8],[0],[1]],[[1],[0],[-8],[0],[28],[0],[-56],[0],[70],[0],[-56],[0],[28],[0],[-8],[0],[1]],[[1],[2],[3],[-2],[-7],[-12],[-2],[8],[18],[8],[-2],[-12],[-7],[-2],[3],[2],[1]],[[1],[2],[3],[-2],[-7],[-12],[-2],[8],[18],[8],[-2],[-12],[-7],[-2],[3],[2],[1]],[[1],[0],[0],[0],[-4],[0],[0],[0],[6],[0],[0],[0],[-4],[0],[0],[0],[1]],[[1],[0],[0],[0],[-4],[0],[0],[0],[6],[0],[0],[0],[-4],[0],[0],[0],[1]],[[1],[-1],[0],[0],[0],[-3],[3],[0],[0],[0],[3],[-3],[0],[0],[0],[-1],[1]],[[1],[0],[1],[0],[1],[0],[-2],[0],[-2],[0],[-2],[0],[1],[0],[1],[0],[1]],[[1],[0],[1],[0],[1],[0],[-2],[0],[-2],[0],[-2],[0],[1],[0],[1],[0],[1]],[[1],[1],[1]],[[1],[0],[-4],[0],[6],[0],[-4],[0],[1]]],[3,22133],[12,13],1,[0,0,0],<"16.3e20_22133e8.36t1252.1",1>,[6,16]>]
x^6-3*x^5+24*x^4-43*x^3+138*x^2-117*x+73 -2^4*3^7*5^4 0 3 12 "D12" [[1,2,4,3,6,5],[2,1,6,5,4,3],[3,6,1,4,5,2]] [<1,1,[1,2,3,4,5,6]>,<2,1,[2,1,6,5,4,3]>,<2,3,[3,6,1,4,5,2]>,<2,3,[6,3,2,5,4,1]>,<3,2,[4,5,1,3,6,2]>,<6,2,[5,4,2,6,3,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 7 x^2+6*x+3 10 [[-85702347,66368310],[85702348,-66368310],[81038291,-66368310],[-131303219,0],[131303220,0],[-81038290,66368310]] 2 [4,3,4,3,6,5,4,3,6,4,3,5,4,3,6,4,6,5,3,6,1,3,2,4,5,4,3,6,1,4,3,6,4,3,4,3,1,3,6,4,6,5,2,1,4,3,3,3,6,5,4,6,5,6,4,6,4,3,1,4,3,4,3,6,1,4,3,1,2,1,4,6,3,1,3,6,4,5,4,5,2,5,6,5,3,6,4,5,4,3,6,2,3,2,3,2,4,4,3,5,3,4,6,4,3,5,2,4,2,5,3,5,4,3,3,4,3,6,4,2,5,5,4,6,3,4,5,6,3,5,3,6,3,5,4,1,4,3,4,4,3,4,3,6,5,6,5,4,3,2,5,4,3,6,3,6,3,4,5,4,2,4,3,6,4,6,3,5] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,3*],[*[2,2,2],"RES",<[1],x^2>,[<x-21,2>,<x^3+57*x^2-117*x-3141,4>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,4,2,[[1,3,2,4,6,5],[4,6,5,1,3,2]],[[1,2,3,4,5,6],[4,6,5,1,3,2],[1,3,2,4,6,5],[4,5,6,1,2,3]],[4,6,5,1,3,2],[1,4,3,2],[2],[[[1,3,2,4,6,5]]],20,<<[],[1,1,1]>,[[471250,232200],[408186,-232200],[1,0]]>,[[[-116100,-232201],[0,0]],[[0,1],[1,0]],[[116102,232201],[262143,0]],[[116101,232201],[0,0]],[[1,-1],[262143,0]],[[-116101,-232201],[1,0]]]>,<3,12,6,[[2,3,1,6,4,5],[4,5,6,1,2,3],[1,3,2,4,6,5]],[[1,2,3,4,5,6],[4,6,5,1,3,2],[4,5,6,1,2,3],[1,3,2,4,6,5],[2,3,1,6,4,5],[5,4,6,3,2,1]],[1,3,2,4,6,5],[1,2,4,3,5,6],[1,2],[[[2,3,1,6,4,5],[4,5,6,1,2,3]],[[2,3,1,6,4,5]]],20,<<[],[2,2,1]>,[[399,0],[639,0],[456,0],[189,0],[54,0],[9,0],[1,0]]>,[[[-1,0],[-1,0],[0,0],[0,0],[0,0],[0,0]],[[56238461,-581130729],[-449907667,-581130732],[281192288,-581130733],[-374923055,0],[168715374,0],[99979481,0]],[[56238452,581130729],[-449907670,581130732],[281192287,581130733],[-374923055,0],[168715374,0],[99979481,0]],[[2,0],[1,0],[0,0],[0,0],[0,0],[0,0]],[[-56238451,-581130729],[449907670,-581130732],[-281192287,-581130733],[374923055,0],[-168715374,0],[287441008,0]],[[-56238460,581130729],[449907667,581130732],[-281192288,581130733],[374923055,0],[-168715374,0],[287441008,0]]]>,<5,6,3,[[2,3,1,5,6,4],[4,6,5,1,3,2]],[[1,2,3,4,5,6],[4,6,5,1,3,2],[2,3,1,5,6,4]],[4,6,5,1,3,2],[1,4,5],[1],[[[2,3,1,5,6,4]]],20,<<[],[2,4,1]>,[[1043559964115,31103135495945],[30059575531810,-30581355513875],[21769285369605,-12957215225350],[1,0]]>,[[[-19533632643070,-32556118249369],[1729797991653,-3459595983307],[7806945172409,0]],[[0,1],[1,0],[0,0]],[[-2235652726535,45513333474721],[-1729797991654,3459595983307],[-7806945172409,0]],[[1,-1],[-1,0],[0,0]],[[2235652726536,-45513333474721],[1729797991654,-3459595983307],[7806945172409,0]],[[19533632643071,32556118249369],[-1729797991653,3459595983307],[-7806945172409,0]]]>,<31,2,1,[[4,3,2,1,5,6]],[[1,2,3,4,5,6],[4,3,2,1,5,6]],[4,3,2,1,5,6],[1,3],[1],[[]],20,<[],[3,29,1]>,[[194941027828056156851755093912,13634126850788436366302364947],[-194941027828056156851755093911,-13634126850788436366302364947],[200448650844808497771013489552,13634126850788436366302364947],[-200448650844808497771013489551,-13634126850788436366302364947],[-9767172172537047647894949901,0],[9767172172537047647894949902,0]]>*] [x,x^2-3,x^2+1,x^2-x+1,x^3-15*x-20,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,31],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,2^2*3,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,31],[7,7,3,3],1,[1.000000000,0.7603459963,0.9497031263],<"notfaithful",0>,[6,3]>,<1,2^2,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,31],[7,2,1,2],1,[1.000000000,0.7853981634,0.9159655942],<"notfaithful",0>,[6,3]>,<1,3,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,31],[2,7,2,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[6,3]>,<2,2^2*3^3*5^2,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,5,31],[7,8,8,3],1,[1.000000000,1.568033693,1.310858560],<"notfaithful",0>,[6,3]>,<2,2^2*3^3*5^2,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[1]],[[1]]],[2,3,5,31],[7,8,8,3],1,[1.000000000,0.7597625011,0.8040311206],<"2.2e2_3e3_5e2.6t3.3",1>,[6,3]>]
