x^2-x+2854 -3*5*761 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[-4184],[4185]] 2 [1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2,2,2,1,2,2,1,2,2,1,2,1,1,1,2,1,2,2,1,2,1,2,2,1,1,2,2,1,1,1,2,1,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,1,2,1,1,1,1,2,2,2,2,1,1,2,2,1,2,1,2,2,1,2,2,1,2,2,2,1,1,1,1,1,2,1,2,2,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,2,1,2,2,2,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[2856,3,1]>,[[-1,-1],[2,1]]>,<5,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[2860,5,1]>,[[-2,-1],[3,1]]>,<761,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[147634,761,1]>,[[-380,-1],[381,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[3,5,761],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,3*5*761,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[3,5,761],[3,3,3],1,[1.000000000,2.940437243,1.387602518],<"1.3_5_761.2t1.1",1>,[2,1]>]
x^3-x^2+19*x+131 -2^2*5347 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 17 x-1 5 [[315235],[-562643],[247409]] 2 [2,2,2,3,2,3,1,1,3,2,1,2,2,2,2,3,3,2,2,3,1,3,3,2,3,3,1,3,2,3,2,2,3,2,1,2,3,2,2,1,2,2,3,2,1,1,3,2,3,3,2,1,3,1,1,3,2,2,3,1,2,1,3,2,1,1,3,2,3,2,2,2,2,2,2,2,3,2,2,3,3,2,3,2,1,3,3,2,2,3,2,3,2,2,1,2,2,2,2,1,3,2,2,3,2,2,2,2,2,2,2,3,2,2,3,2,2,3,3,2,3,3,3,2,1,1,2,3,3,2,1,3,2,3,3,3,3,2,3,3,3,3,2,2,1,2,2,2,3,2,3,3,2,2,2,1,2,3,2,3,3,3,2,1,2,2,2,1] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,6,3,[[2,3,1],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,3,2],[1,2,3],[1],[[[2,3,1]]],20,<<[],[1,1,1]>,[[150,0],[20,0],[2,0],[1,0]]>,[[[1,0],[1,0],[0,0]],[[429275,-190026],[431952,339617],[128284,256568]],[[-429275,190026],[92335,184671],[396004,267720]]]>,<5,2,1,[[1,3,2]],[[1,2,3],[1,3,2]],[1,3,2],[1,2],[1],[[]],20,<[],[2,4,1]>,[[41391257503709,0],[-2867797157424,8913915797215],[-376487690034,-8913915797215]]>,<5347,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[27870024621341025658712182049940045779095760797844635935085887710533379041,175535529055200471151082117638817146228260679890813093089087934195065413190,1]>,[[175535529055200471151082117638817146228260679890813093089087934195065404619,0],[-175535529055200471151082117638817146228260679890813093089087934195065408904,-1],[4286,1]]>*] [x,x^2-x+1337,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,5347],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,5347,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,5347],[2,2,4],1,[1.000000000,0.5585192330,0.7098516597],<"notfaithful",0>,[3,2]>,<2,2^2*5347,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,5,5347],[4,2,5],1,[1.000000000,1.143149657,0.9994091424],<"2.2e2_5347.3t2.1",1>,[3,2]>]
x^5-x^4-50*x^3+220*x^2-295*x+170 5^3*7^4*61^2 1 2 20 "F5" [[3,4,5,1,2],[1,5,4,3,2],[1,4,2,5,3]] [<1,1,[1,2,3,4,5]>,<2,5,[1,5,4,3,2]>,<4,5,[1,4,2,5,3]>,<4,5,[1,3,5,2,4]>,<5,4,[3,4,5,1,2]>] [[1,1,1,1,1],[1,2,2],[1,4],[5]] 11 x^2+7*x+2 17 [[41847917323575201,10031693287746415],[-28373935690649704,-10031693287746415],[145175388635222052,-80158876511144755],[145957162517204657,0],[200840495713941566,80158876511144755]] 2 [4,4,1,4,2,4,4,2,3,5,2,4,5,3,3,3,5,1,4,2,4,5,4,1,3,2,4,3,2,4,3,1,3,5,2,2,4,4,3,3,2,2,2,3,3,2,2,3,4,2,3,2,5,2,3,4,2,1,4,2,4,4,4,2,3,3,2,4,3,5,4,5,3,3,2,3,5,4,2,1,5,2,1,3,2,4,2,4,5,4,4,2,3,5,5,4,1,2,3,2,4,4,4,2,5,4,4,3,5,5,3,4,4,2,2,2,3,4,3,2,2,3,4,4,5,2,1,2,3,4,5,3,5,3,2,5,4,4,3,2,2,2,3,3,2,2,4,3,2,4,4,5,3,4,4,5,2,2,3,2,4,3,3,5,3,3,5,4] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[1,4],"RES",<[1],x^2>,[<x^5-101*x^4-270790*x^3+69102730*x^2-4026095875*x+1309604539820,3>,<x^5-101*x^4-270790*x^3+67608230*x^2-358592875*x+3359456495,4>]*],[*[5],"CYC",0,5*]] [*<5,4,4,[[1,3,5,2,4]],[[1,2,3,4,5],[1,5,4,3,2],[1,3,5,2,4],[1,4,2,5,3]],[1,2,3,4,5],[1,2,3,4],[1],[[[1,3,5,2,4]]],20,<[],[-34347030378570,-28327418881275,-10231037667645,-7619219988245,1]>,[[-7619219988244,0,0,0],[-43089712104965,-5599223026526,4530782003990,-1918256593850],[-46489954339210,8948832328953,-6569591293495,-1485967856094],[1831454791795,-3349609302428,2038809289505,3404224449944],[0,1,0,0]]>,<7,20,5,[[2,3,4,5,1],[4,1,3,5,2]],[[1,2,3,4,5],[2,1,5,4,3],[5,3,1,4,2],[3,5,2,4,1],[2,3,4,5,1]],[4,1,3,5,2],[1,2,3,4,5],[1],[[[2,3,4,5,1]]],20,<<[],[3,4,5,0,1]>,[[77,0,0,0],[-28,0,0,0],[-14,0,0,0],[28,0,0,0],[14,0,0,0],[1,0,0,0]]>,[[[-16340006769401522,8522244458750288,-9734198497335263,29262585257182879],[1381669695545539,4115194166746829,-2302423637338992,3329150861745435],[3496952155436565,-2503890697202550,-713490500445347,-139589728712213],[-532904323532028,1150982816528872,4419385097275759,5638623632237144],[808674019179582,-3913344691107789,4986911372199509,-1986385606210873]],[[-2620143386388924,38304161028113841,-6724630248219107,-21866944687817719],[5365410797124219,-1563583375195159,-2844621847177754,1309264675346249],[4469378559599691,-4297232861942079,917971326678319,-1174999116594226],[3223527183636022,5287102293456252,-2588280948714332,3231409851807284],[-3603923126251162,5170774140861720,-2841396846707283,-733292867389842]],[[3,0,0,0],[1,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[34911725678191008,-12020500406770730,31474582071832431,12005845598740644],[-2227607917499327,-2885659543697187,-1305940745723155,3195471778612806],[-3688446038439613,4898634593851842,-5278706549851407,1269624247834111],[3999979116356856,-3751835507322011,-678575485938083,-1009920494836],[4510797083632176,4935994743580282,-2587352285894671,5559541797018475]],[[-15951575522400564,-34805905080093399,-15015753326278061,-19401486168105804],[-4519472575170432,334048752145517,-4945908955133242,3565007869668653],[-4277884676596643,1902488965292787,5074225723618435,44964597472328],[4708293208912293,-2686249602663113,-1152528662623344,2529871621823551],[-1715547976560596,5205470992038930,441837760402445,-2839863323417760]]]>,<61,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[-100289299594841566563497970052787611,137175468085483519527701434274499696,1]>,[[86597286679182327335054752390338601,0],[-137175468085483519527701434274499649,-1],[47,1],[157287264447237370853827135413612310,480432116243853535779365269363983],[-106709083040936178661180453529451308,-480432116243853535779365269363983]]>,<89,1,1,[],[[1,2,3,4,5]],[1,2,3,4,5],[1],[1],[[]],20,[],[-12341886271661363565542584974399171168,304898605675003462706813909304633325071,-281984483249706862374878008803331436564,-4280549658787556490072260703645542488,4633028761229289363394483147628682759]>*] [x,x^2-x-1,x^4-x^3+76*x^2-76*x+1201,x^4-x^3+76*x^2-76*x+1201,0] [1,2,4,2,5] <[1],[2],[3,4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,7,13,61,83,89],[1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,3]>,<1,5,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[5,7,13,61,83,89],[6,3,3,1,3,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[5,3]>,<1,5*61,4,[[1,0],[-1,0],[0,-1],[0,1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[-1,0]],[[1,0]]],[5,7,13,61,83,89],[6,4,4,6,4,1],0,[0.8506508084-0.5257311121*i,0.3782889218+0.6120843330*i,0.8849252459+0.3568520648*i],<"notfaithful",0>,[5,3]>,<1,5*61,4,[[1,0],[-1,0],[0,1],[0,-1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[-1,0]],[[1,0]]],[5,7,13,61,83,89],[6,4,4,6,4,1],0,[0.8506508084+0.5257311121*i,0.3782889218-0.6120843330*i,0.8849252459-0.3568520648*i],<"notfaithful",0>,[5,3]>,<4,5^3*7^4*61^2,1,[[4],[0],[0],[0],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1]],[[1]],[[1],[-2],[1]]],[5,7,13,61,83,89],[6,7,3,8,3,1],1,[0,0,0],<"4.5e3_7e4_61e2.5t3.1",1>,[5,3]>]
x^6-x^5-36*x^4+5*x^3+275*x^2+150*x-225 5^3*7^4*61^2 6 0 12 "D12" [[2,1,5,4,3,6],[3,6,1,5,4,2],[1,4,3,2,6,5]] [<1,1,[1,2,3,4,5,6]>,<2,1,[3,5,1,6,2,4]>,<2,3,[3,6,1,5,4,2]>,<2,3,[2,1,5,4,3,6]>,<3,2,[4,1,6,2,3,5]>,<6,2,[5,6,2,3,4,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 11 x^2+7*x+2 10 [[9021070775,0],[669012062,6849160082],[-9151286443,0],[4599740690,-6849160082],[8434079445,6849160082],[12364808073,-6849160082]] 1 [6,3,1,2,4,3,6,5,6,4,4,2,5,6,3,2,4,1,2,4,3,4,3,4,3,4,3,3,1,3,3,5,3,4,5,4,6,3,3,2,5,4,4,6,3,5,4,2,6,5,6,5,5,4,3,3,5,5,6,4,3,3,6,4,2,3,4,6,3,4,3,4,3,6,5,6,4,2,4,4,4,4,1,2,5,3,5,6,5,3,2,1,3,5,4,3,4,4,6,4,6,6,3,1,5,6,6,6,4,5,3,3,6,5,4,4,6,6,6,5,4,2,6,3,5,4,4,5,3,3,4,2,5,3,4,4,3,6,3,5,4,4,2,3,5,5,3,3,5,3,6,5,6,2,6,1,1,5,3,4,6,6,3,5,3,2,5,6] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x-89,2>,<x^3-29*x^2-19385*x-543395,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<3,2,1,[[3,4,1,2,6,5]],[[1,2,3,4,5,6],[3,4,1,2,6,5]],[3,4,1,2,6,5],[1,3],[1],[[]],20,<[],[2,2,1]>,[[-1483271806,-942265852],[-51659586,609720706],[401259898,942265852],[-1271100998,-609720706],[-15074088,9371214],[9230205,-9371214]]>,<5,2,2,[[4,3,2,1,6,5]],[[1,2,3,4,5,6],[4,3,2,1,6,5]],[1,2,3,4,5,6],[1,3],[1],[[[4,3,2,1,6,5]]],20,<[],[-2453384614195,-14254731470490,1]>,[[5308342205590,-1115360600376],[1919790080860,1115360600378],[489587347955,-1115360600378],[-2898964776775,1115360600376],[14254731470493,-1],[3,1]]>,<7,6,3,[[2,3,1,5,6,4],[4,5,6,1,2,3]],[[1,2,3,4,5,6],[4,5,6,1,2,3],[2,3,1,5,6,4],[3,1,2,6,4,5],[5,6,4,2,3,1],[6,4,5,3,1,2]],[4,5,6,1,2,3],[1,2,5,5,6,6],[1],[[[2,3,1,5,6,4]]],20,<<[],[3,6,1]>,[[3888883729124891,15133290186595994],[23005830299048884,21224109223301180],[-27965811415266690,-22620648188024215],[1,0]]>,[[[-1051924728565879,-12251700910123166],[-3569712194157560,5161514933794114],[-5675913367820066,0]],[[0,5],[1,0],[0,0]],[[29017736143832569,34872349098147391],[3569712194157559,-5161514933794114],[5675913367820066,0]],[[33499045192997662,25862711162935348],[-3569712194157560,5161514933794114],[-5675913367820066,0]],[[34550969921563541,38114412073058519],[1,0],[0,0]],[[-16223560232215891,-6805505126406096],[3569712194157559,-5161514933794114],[5675913367820066,0]]]>,<13,2,1,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[2,1,4,3,6,5],[1,3],[1],[[]],20,<[],[2,12,1]>,[[5445867129258729674040,-3079197425878947881057],[4386308690044505369122,3079197425878947881057],[-5068907333439314471096,-1227017387055617595001],[-9349662463652702769885,1227017387055617595001],[-175778870238804300064,75810786936282803730],[376411976901248165853,-75810786936282803730]]>,<61,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[1,2,4,3,6,5]]],20,<[],[-246083648688511523466213980413797804,-204982181870997018196958851349112184,1]>,[[108733676632317613748085021125046731,0],[227307284019267747701576401364839583,0],[204982181870997018196958851349112240,-1],[56,1],[86408574484046884243467471109319388,-1],[-118573607386950133953491380239792796,1]]>*] [x,x^2-x-76,x^2-x-1,x^2-x-15,x^3-x^2-16*x+15,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,7,13,61],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,5*61,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[3,5,7,13,61],[3,7,1,3,7],1,[1.000000000,1.577052308,1.215496817],<"notfaithful",0>,[6,3]>,<1,5,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,7,13,61],[2,7,2,2,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[6,3]>,<1,61,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,7,13,61],[1,1,2,1,7],1,[1.000000000,0.9383101983,0.9115020912],<"notfaithful",0>,[6,3]>,<2,5*7^2*61,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[3,5,7,13,61],[3,7,8,3,7],1,[1.000000000,0.7300992005,0.7984568353],<"notfaithful",0>,[6,3]>,<2,5*7^2*61,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[-1]],[[1]]],[3,5,7,13,61],[3,7,8,3,7],1,[1.000000000,1.759862099,1.298345410],<"2.5_7e2_61.6t3.2",1>,[6,3]>]
x^6-3*x^5-11*x^4+27*x^3-24*x^2+10*x+716 -2^6*7^3*229^2 0 3 12 "D12" [[2,1,4,3,6,5],[6,5,4,3,2,1],[1,4,5,2,3,6]] [<1,1,[1,2,3,4,5,6]>,<2,1,[6,5,4,3,2,1]>,<2,3,[2,1,4,3,6,5]>,<2,3,[5,6,3,4,1,2]>,<3,2,[5,4,1,6,3,2]>,<6,2,[4,1,2,5,6,3]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 11 x^2+7*x+2 9 [[-1120259729,-3368284],[1096681742,-3368284],[1128476155,0],[-1128476154,0],[-1096681741,3368284],[1120259730,3368284]] 3 [1,2,6,4,4,3,3,6,4,5,6,4,6,4,6,4,3,6,5,5,6,4,6,2,3,3,3,5,5,4,4,3,4,3,4,1,3,5,3,6,1,2,4,1,5,6,1,2,3,3,5,4,3,3,6,4,3,3,4,4,3,6,6,3,6,1,5,5,4,3,6,1,3,4,5,3,5,6,5,3,3,4,5,3,3,4,5,5,6,1,6,6,4,4,1,3,6,2,3,4,1,4,3,5,5,2,2,3,4,2,3,1,5,6,5,1,6,2,5,5,2,5,3,4,6,4,5,6,2,2,5,1,5,4,6,3,3,6,3,4,3,4,4,1,3,6,3,2,6,5,5,6,4,2,4,5,5,6,6,2,5,5,5,6,5,6,1,6] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x+14,2>,<x^3-50*x^2+128*x-117568,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,2,2,[[1,3,2,4,6,5]],[[1,2,3,4,5,6],[1,3,2,4,6,5]],[1,2,3,4,5,6],[1,4],[3],[[[1,3,2,4,6,5]]],20,<[],[-466966,459876,1]>,[[89078,0],[0,1],[64412,-1],[173067,0],[-64411,1],[1,-1]]>,<3,2,1,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[2,1,4,3,6,5],[1,2],[1],[[]],20,<[],[2,2,1]>,[[1520981502,-222410699],[-1520981501,222410699],[35294564,-29275518],[-35294563,29275518],[771620,-6402834],[-771619,6402834]]>,<7,4,2,[[2,1,4,3,6,5],[5,6,3,4,1,2]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[5,6,3,4,1,2],[6,5,4,3,2,1]],[5,6,3,4,1,2],[1,3,4,2],[1],[[[2,1,4,3,6,5]]],20,<<[],[3,6,1]>,[[-23025254565298839,0],[7,0],[1,0]]>,[[[-32256930202789485,-8020715736033026],[-2341366569911545,0]],[[-15867364213408670,-8020715736033026],[2341366569911545,0]],[[-3,0],[-1,0]],[[4,0],[1,0]],[[15867364213408671,8020715736033026],[-2341366569911545,0]],[[32256930202789486,8020715736033026],[2341366569911545,0]]]>,<229,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,3,4,2],[1],[[[1,2,4,3,6,5]]],20,<<[],[6,228,1]>,[[-22989125496633288621336844932214004483754657309,-8760423901154207425215363025884248895448180255],[40622105011314568259701132294703931506243150341,-65872335620006772760294186726993138663344077350],[1,0]]>,[[[-72743865888731184367354490474028690935189919260,35925640739799195854915534094536284525217248819],[0,0]],[[72743865888731184367354490474028690935189919261,-35925640739799195854915534094536284525217248819],[0,0]],[[-40622105011314568259701132294703931506243150268,65872335620006772760294186726993138663344077434],[-1,0]],[[73,84],[1,0]],[[-72,-84],[-1,0]],[[40622105011314568259701132294703931506243150269,-65872335620006772760294186726993138663344077434],[1,0]]]>*] [x,x^2+3206,x^2-x+2,x^2-458,x^3-19*x-54,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,229],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,2^3*7*229,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,7,229],[7,1,7,7],1,[1.000000000,1.664521344,1.154828306],<"notfaithful",0>,[6,3]>,<1,7,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,229],[1,2,7,2],1,[1.000000000,1.187410412,1.151925471],<"notfaithful",0>,[6,3]>,<1,2^3*229,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,229],[7,2,2,7],1,[1.000000000,0.5014732264,0.8433082405],<"notfaithful",0>,[6,3]>,<2,2^3*7*229,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,3,7,229],[7,1,7,7],1,[1.000000000,3.485520093,1.642797113],<"notfaithful",0>,[6,3]>,<2,2^3*7*229,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[-1]],[[1],[1]]],[2,3,7,229],[7,2,8,8],1,[1.000000000,1.287119106,1.104720794],<"2.2e3_7_229.6t3.4",1>,[6,3]>]
