x^2-2134 2^3*11*97 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[-26],[26]] 1 [1,1,1,2,1,2,1,1,1,2,2,1,1,2,2,2,2,1,2,1,2,1,1,1,1,1,2,1,1,1,2,1,2,1,2,1,1,1,1,2,2,1,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,1,1,1,2,1,1,2,1,2,1,2,1,1,2,2,2,1,1,2,1,2,2,2,1,1,1,2,1,1,2,2,2,1,2,1,1,2,2,1,1,1,2,2,2,2,1,1,1,1,1,2,2,2,1,2,1,1,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,1,1,2,1,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[3],[[[2,1]]],20,<[],[-2134,0,1]>,[[0,1],[0,262143]]>,<11,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-2134,0,1]>,[[0,-1],[0,1]]>,<97,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-2134,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,11,97],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^3*11*97,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,11,97],[3,3,3],1,[1.000000000,1.709809390,1.148943473],<"1.2e3_11_97.2t1.1",1>,[2,1]>]
x^4+61*x^2-507 -3*5749^2 2 1 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 19 x-1 8 [[2957936665],[-7075852636],[7075852636],[-2957936665]] 4 [5,4,4,2,5,1,5,1,5,4,1,3,4,3,5,4,4,2,2,5,1,3,5,4,3,5,3,5,1,4,1,5,5,3,5,2,3,3,5,4,5,1,5,3,4,1,2,3,4,3,4,5,3,4,4,5,4,3,3,5,2,5,1,5,2,4,1,3,4,3,5,4,1,2,2,4,4,2,5,1,5,3,5,3,3,5,4,2,4,3,4,4,2,5,3,4,4,4,3,3,3,4,4,5,3,3,5,5,4,3,2,3,4,3,3,4,3,4,5,5,3,3,4,5,1,4,2,5,3,1,1,5,2,3,5,3,5,1,4,4,3,5,1,5,3,4,2,5,1,4,3,4,1,5,3,5,2,5,3,4,5,5,3,4,5,4,3,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+366,2>,<x^2+73008,3>]*],[*[4],"CYC",0,5*]] [*<2,4,1,[[4,3,1,2]],[[1,2,3,4],[2,1,4,3],[4,3,1,2],[3,4,2,1]],[4,3,1,2],[1,2,5,5],[1],[[]],20,<[],[1,1,0,0,1]>,[[133602,103481,162169,178136],[-133602,-103481,-162169,-178136],[-150971,22755,38089,-26532],[150971,-22755,-38089,26532]]>,<3,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,2,1]>,[[1624739532,0],[0,0],[1,0]]>,[[[-878662405,-878662405],[0,0]],[[878662405,878662405],[0,0]],[[0,0],[-1,0]],[[0,0],[1,0]]]>,<13,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[4713988832788815520510,-4713988832788815520510,-573525377144274631297,573525377144274631297]>,<5749,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[2,5745,1]>,[[447328570353578316107285964255242589845268693254973269426265464669288620695,-292728702404958133361233207341439016579942963045535849537183409525012119804],[636802905826783633908199098844753403444604219065597568051155757360375640789,-19813241958503469551381912956604173937485301499653522386333021179046993444],[1,0]]>,[[[-636802905826783633908199098844753403444604219065597568051155757360375639583,19813241958503469551381912956604173937485301499653522386333021179046998590],[-1,0]],[[1206,5146],[1,0]],[[-1206,-5146],[-1,0]],[[636802905826783633908199098844753403444604219065597568051155757360375639583,-19813241958503469551381912956604173937485301499653522386333021179046998590],[1,0]]]>*] [x,x^2-x-1437,x^2-x+1,x^2-x+4312,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,13,5749],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,5749,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,13,5749],[3,1,1,6],1,[1.000000000,1.404890717,0.9539450481],<"notfaithful",0>,[4,3]>,<1,3,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,13,5749],[4,6,1,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[4,3]>,<1,3*5749,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,13,5749],[1,6,1,6],1,[1.000000000,2.583549855,1.336523349],<"notfaithful",0>,[4,3]>,<2,3*5749,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]]],[2,3,13,5749],[5,6,1,6],1,[1.000000000,0.6492520249,0.8304884658],<"2.3_5749.4t3.2",1>,[4,3]>]
x^5-2*x^4+17*x^3+5*x^2-6*x-63 3^2*7^2*239^2 1 2 10 "D10" [[3,5,1,4,2],[4,2,5,1,3]] [<1,1,[1,2,3,4,5]>,<2,5,[3,5,1,4,2]>,<5,2,[5,3,4,1,2]>,<5,2,[2,4,1,5,3]>] [[1,1,1,1,1],[1,2,2],[5]] 11 x^2+7*x+2 8 [[50319874,-16109712],[-51271023,16109712],[-14875783,2677387],[-33617492,-2677387],[49444426,0]] 2 [2,1,4,1,2,4,3,3,3,2,2,2,2,2,2,4,2,2,3,2,3,2,3,2,4,3,3,1,4,2,4,2,4,4,4,2,2,4,2,2,3,1,1,4,2,4,3,1,2,4,4,1,2,4,4,2,4,2,2,3,2,4,2,3,3,1,2,4,2,2,2,2,2,4,2,3,2,4,2,2,1,4,2,3,2,2,4,3,2,2,2,1,3,3,2,4,1,2,2,2,2,3,4,2,4,2,1,2,2,3,3,3,4,3,3,2,2,4,3,4,2,2,2,4,2,3,2,3,2,2,3,4,3,4,4,4,2,3,3,4,1,4,2,2,1,3,2,2,2,3,3,2,4,1,2,4,3,2,2,2,1,3,3,3,1,4,2,3] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[5],"ALT",[2,3,4,5,1],[<x-1084104,4>,<x+1084104,3>]*]] [*<2,2,1,[[2,1,3,5,4]],[[1,2,3,4,5],[2,1,3,5,4]],[2,1,3,5,4],[1,2],[1],[[]],20,<[],[1,1,1]>,[[298524,497263],[-198739,-497263],[121557,0],[-10707,-62218],[51511,62218]]>,<3,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[330366723,472132485,1]>,[[-479576588,0],[520704996,387420486],[-387420483,3],[157030238,120046176],[189261839,9093987]]>,<7,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[19429261401304356,3089868690317486,1]>,[[26332683690763499,-11398895185373143],[-3089868690317481,-1],[5,1],[-9481393565657717,-1580232260942953],[9036368935957982,1580232260942953]]>,<239,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[152240999222265343741744592780593614006102577714,77491583046583469455329844431100165895254498593,1]>,[[-23042748669965109329284390534654073229327345389,0],[-77491583046583469455329844431100165895254498494,-1],[99,1],[7780408906658255881065657240660056725590863927,31754947223659606825946661210712357664381796],[92753922809890322903548577725094182398990979859,-31754947223659606825946661210712357664381796]]>*] [x,x^2-x+1255,0,0] [1,2,3,4] <[1],[2],[3,4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,239],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,2]>,<1,3*7*239,1,[[1],[-1],[1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,7,239],[2,5,5,5],1,[1.000000000,0.8868930886,0.8348070379],<"notfaithful",0>,[5,2]>,<2,3*7*239,5,[[2,0,0,0],[0,0,0,0],[0,0,1,1],[-1,0,-1,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,7,239],[2,5,5,5],1,[1.000000000,2.051611140,1.241697932],<"2.3_7_239.5t2.1",1>,[5,2]>,<2,3*7*239,5,[[2,0,0,0],[0,0,0,0],[-1,0,-1,-1],[0,0,1,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,7,239],[2,5,5,5],1,[1.000000000,1.567953694,1.142907938],<"2.3_7_239.5t2.1",2>,[5,2]>]
x^6+34*x^4-46*x^3+324*x^2-552*x+1339 -2^9*5^3*23^4 0 3 12 "D12" [[3,6,1,5,4,2],[1,4,3,2,6,5],[2,1,6,5,4,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[3,6,1,5,4,2]>,<2,3,[2,1,6,5,4,3]>,<2,3,[6,3,2,4,5,1]>,<3,2,[6,4,2,3,1,5]>,<6,2,[4,1,5,6,2,3]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 7 x^2+6*x+3 12 [[-1736409636,-2792043168],[235024839,-2446679176],[1073812694,2446679176],[-6358237576,0],[5611247508,0],[1174562171,2792043168]] 3 [4,6,4,4,1,4,6,5,4,3,3,4,1,6,4,4,5,3,6,3,6,3,6,1,2,3,4,2,3,6,4,5,6,5,3,3,4,2,4,4,5,3,3,6,4,3,5,4,6,3,6,3,5,5,6,4,3,3,4,5,6,4,6,3,6,4,5,6,6,3,6,3,4,4,5,4,3,4,5,5,5,3,3,2,3,6,5,2,3,4,2,3,4,1,5,4,3,1,2,3,2,4,6,5,5,6,6,6,3,1,4,4,6,1,3,5,2,4,4,5,3,6,4,6,1,3,3,3,4,4,1,4,3,4,5,1,4,6,4,5,5,3,4,6,3,3,4,6,5,4,4,1,6,4,6,3,3,1,6,3,6,2,4,5,2,4,3,4] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x+92,2>,<x^3+12167*x+559682,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,4,2,[[2,1,4,3,6,5],[1,2,6,5,4,3]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,6,5,4,3],[2,1,5,6,3,4]],[1,2,6,5,4,3],[1,3,4,2],[3],[[[2,1,4,3,6,5]]],20,<<[],[1,1,1]>,[[67562,0],[66712,0],[1,0]]>,[[[128723,0],[131070,0]],[[3,0],[2,0]],[[-17978,-6197],[169707,235757]],[[-36290,-235757],[92437,26387]],[[199467,235757],[66050,235757]],[[-11781,6197],[196094,26387]]]>,<5,4,2,[[2,1,5,6,3,4],[1,2,4,3,6,5]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[1,2,4,3,6,5],[1,2,4,3],[1],[[[2,1,5,6,3,4]]],20,<<[],[2,4,1]>,[[-8416453615910,0],[15747260182150,0],[1,0]]>,[[[-15747260182147,0],[-1,0]],[[3,0],[1,0]],[[-8636355425434,-3031693793135],[-47276314200,1695395899008]],[[3490419747106,3031693793135],[800534621018,-1695395899008]],[[-6549954364184,-8498276147210],[47276314200,-1695395899008]],[[8369663896531,8498276147210],[-800534621018,1695395899008]]]>,<11,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[-87794421789083134679,168782589528928491914,313586612638920459951,227606729069255754010,-482064435803498688,-10108540528072609598]>,<23,6,3,[[2,3,1,5,6,4],[3,2,1,4,6,5]],[[1,2,3,4,5,6],[3,2,1,4,6,5],[2,3,1,5,6,4]],[3,2,1,4,6,5],[1,4,5],[1],[[[2,3,1,5,6,4]]],20,<<[],[5,21,1]>,[[658742582711923299378871624,0],[336067574066646656143185033,0],[253166727668432493183013275,0],[1,0]]>,[[[-437552532565157693442514175,297270713708402975142550747],[-4945959533550037900643388,-18236632081193029933849010],[-9031120156593523719519679,-18625694997673361916599133]],[[21,0],[1,0],[0,0]],[[184385804896725200259500942,-297270713708402975142550747],[4945959533550037900643387,18236632081193029933849010],[9031120156593523719519679,18625694997673361916599133]],[[-668463638798186394622872701,0],[31949682312539975134665974,0],[4117741458357304460420067,0]],[[17129473027447661850704301,366352749345771816691190414],[36682198923237773874579245,15674309187704174027121425],[-22970518500224710800567075,-23310291481316018119626905]],[[-811654937895415116968713589,-366352749345771816691190414],[5983589691812961552663268,-15674309187704174027121425],[18852777041867406340147008,23310291481316018119626905]]]>,<61,2,1,[[4,3,2,1,6,5]],[[1,2,3,4,5,6],[4,3,2,1,6,5]],[4,3,2,1,6,5],[1,3],[1],[[]],20,<[],[2,60,1]>,[[-176075650222600385232357778304529789,-111814721723238753407446146715541118],[210814719988272761208624415877847751,115835090058663905923759119051157993],[-124135258475732905041169985980804216,-115835090058663905923759119051157993],[-82347771884103869961341716582890322,111814721723238753407446146715541118],[1512037148636543449277562209564433,-1421675401069283808858776701574005],[3393198980059288384640825827197323,1421675401069283808858776701574005]]>*] [x,x^2+2,x^2+10,x^2-x-1,x^3-x^2-15*x-29,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,11,23,61],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,2^3,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,5,11,23,61],[7,3,1,3,3],1,[1.000000000,1.110720735,1.064734171],<"notfaithful",0>,[6,3]>,<1,2^3*5,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,11,23,61],[7,7,1,1,2],1,[1.000000000,0.9934588266,0.9314284986],<"notfaithful",0>,[6,3]>,<1,5,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,11,23,61],[2,7,1,2,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[6,3]>,<2,2^3*23^2,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,5,11,23,61],[7,3,1,8,3],1,[1.000000000,1.538460178,1.201689810],<"notfaithful",0>,[6,3]>,<2,2^3*5^2*23^2,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[1]],[[1]]],[2,5,11,23,61],[7,8,1,8,3],1,[1.000000000,1.140439820,0.9051862967],<"2.2e3_5e2_23e2.6t3.3",1>,[6,3]>]
