x^2-x-849 43*79 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[51],[-50]] 1 [2,1,2,1,1,1,2,2,1,1,1,1,2,1,2,2,2,1,1,1,2,1,1,2,1,1,2,2,2,1,2,2,1,2,1,2,1,2,1,2,2,1,1,2,2,1,1,2,1,2,1,1,2,2,2,2,1,2,2,1,1,2,2,2,2,1,1,1,2,1,2,2,1,1,2,2,2,1,2,1,1,2,1,2,1,2,1,2,2,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,2,1,1,1,2,1,2,1,2,1,1,2,2,2,1,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,1,2,1,2,2,1,2,2,1,1,2,1,2,2,2,1,2,1,1,1,1,2,2,1,1,2,1,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<43,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-387,43,1]>,[[-21,-1],[22,1]]>,<79,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[711,79,1]>,[[-39,-1],[40,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[43,79],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,43*79,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[43,79],[3,3],1,[1.000000000,1.103627182,0.8936928196],<"1.43_79.2t1.1",1>,[2,1]>]
x^6+9*x^4-32*x^3+12*x^2+48*x-32 2^6*3^7*31^2 2 2 12 "D12" [[3,5,1,6,2,4],[1,2,4,3,6,5],[2,1,6,5,4,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[2,1,5,6,3,4]>,<2,3,[2,1,6,5,4,3]>,<2,3,[1,2,4,3,6,5]>,<3,2,[5,3,4,2,6,1]>,<6,2,[4,6,1,5,2,3]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 11 x^2+7*x+2 9 [[-605514014,632792020],[-245518555,134192491],[1173081699,-134192491],[-189118267,0],[-319162772,-632792020],[186231909,0]] 4 [1,4,3,3,4,4,6,3,4,2,3,4,3,6,5,6,5,4,3,5,4,6,4,6,5,3,3,5,5,3,6,5,2,2,3,2,5,3,4,3,4,4,5,5,6,6,3,6,5,4,3,4,4,4,3,4,6,6,4,3,3,3,3,5,4,3,6,4,4,5,2,5,2,5,3,4,6,5,2,4,1,5,1,4,3,1,6,4,6,2,5,1,6,4,6,1,2,3,2,5,3,6,1,6,6,5,4,3,1,4,3,4,3,6,6,6,6,4,3,5,5,4,2,1,3,3,4,4,3,5,2,4,3,4,6,5,2,6,6,6,3,6,6,4,4,1,1,3,6,4,5,2,2,5,3,4,3,6,1,6,4,6,6,5,3,4,6,5] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x+36,2>,<x^3+48*x^2+468*x+5760,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,3],[2],[[[2,1,4,3,6,5]]],20,<[],[355646,302098,1]>,[[1,1],[222191,-1],[12140,14158],[-15376,-14158],[318,16068],[10102,-16068]]>,<3,12,6,[[5,4,6,2,1,3],[1,3,2,4,6,5]],[[1,2,3,4,5,6],[4,5,6,1,2,3],[5,4,6,2,1,3],[3,2,1,6,5,4],[2,3,1,5,6,4],[6,4,5,3,1,2]],[1,3,2,4,6,5],[1,2,3,4,5,6],[1,2],[[[3,1,2,6,4,5],[5,4,6,2,1,3]],[[3,1,2,6,4,5]]],20,<<[],[2,2,1]>,[[6,0],[18,0],[-15,0],[24,0],[24,0],[6,0],[1,0]]>,[[[-145282685,0],[581130731,0],[363206705,0],[-217924027,0],[363206708,0],[217924025,0]],[[448915045,573443058],[-374377468,40715913],[-178968681,132351352],[-266854849,-536665549],[-188839328,413046074],[66107845,100698960]],[[464290396,-573443058],[-455809294,-40715913],[-443671385,-132351352],[-355785218,536665549],[147329991,-413046074],[252130414,286721529]],[[1,0],[1,0],[0,0],[0,0],[0,0],[0,0]],[[184747807,-12421548],[-246330410,-370858425],[-384437743,66976310],[133008617,-287273430],[206563636,-213718412],[210956641,91617294]],[[209590903,12421548],[495386440,370858425],[-518390363,-66976310],[-454705990,287273430],[-528261007,213718412],[27722053,295803195]]]>,<7,2,1,[[3,4,1,2,6,5]],[[1,2,3,4,5,6],[3,4,1,2,6,5]],[3,4,1,2,6,5],[1,3],[1],[[]],20,<[],[3,6,1]>,[[5004360309785916,-6157074929707244],[38341713280269627,30610108300878314],[-37845456409582621,6157074929707244],[14265596070223745,-30610108300878314],[718943905678877,5433832707904594],[2312633214370742,-5433832707904594]]>,<31,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,3,4,2],[1],[[[1,2,4,3,6,5]]],20,<<[],[3,29,1]>,[[256815463898492385909959147595,2329564759327825819263096441],[76418042754192289772821829351,285978336188754153707092118834],[1,0]]>,[[[-92465700063409045114107428795,228000800213810455988259576724],[0,0]],[[13416381926910551587790862219,-228000800213810455988259576724],[0,0]],[[-76418042754192289772821829340,-285978336188754153707092118804],[-1,0]],[[11,30],[1,0]],[[88958594092303474577100632810,101273445909229065425511233018],[2547882141583025022859440834,8458113721019075732932392580]],[[66508766798387308722037763095,184704890279525088281580885756],[-2547882141583025022859440834,-8458113721019075732932392580]]]>*] [x,x^2+93,x^2-3,x^2-x+8,x^3+9*x-4,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,31],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,2^2*3*31,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,7,31],[7,7,3,7],1,[1.000000000,0.6515359653,0.9292050843],<"notfaithful",0>,[6,3]>,<1,2^2*3,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,31],[7,7,2,2],1,[1.000000000,0.7603459963,0.9497031263],<"notfaithful",0>,[6,3]>,<1,31,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,31],[1,2,1,7],1,[1.000000000,1.692740092,1.252979949],<"notfaithful",0>,[6,3]>,<2,2^2*3^3*31,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,7,31],[7,8,3,7],1,[1.000000000,1.944372769,1.332903458],<"notfaithful",0>,[6,3]>,<2,2^2*3^3*31,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[-1]],[[1]],[[1],[1]]],[2,3,7,31],[7,8,3,9],1,[1.000000000,1.964918866,1.335755711],<"2.2e2_3e3_31.6t3.1",1>,[6,3]>]
x^5+18*x^3-32*x^2+72*x+96 2^6*3^2*673^2 1 2 10 "D10" [[3,4,1,2,5],[2,1,5,4,3]] [<1,1,[1,2,3,4,5]>,<2,5,[3,4,1,2,5]>,<5,2,[5,4,2,1,3]>,<5,2,[3,1,4,5,2]>] [[1,1,1,1,1],[1,2,2],[5]] 11 x^2+7*x+2 8 [[89459096,36702393],[-76790243,0],[-99816123,-20008881],[40246044,20008881],[46901226,-36702393]] 2 [1,1,2,4,2,2,3,4,2,3,2,2,3,1,1,3,2,4,4,4,3,2,3,2,4,2,3,2,3,4,4,2,1,2,2,4,3,2,3,2,2,3,2,2,2,2,3,3,4,2,2,3,4,2,2,2,2,2,4,2,4,4,3,4,2,4,3,3,4,2,4,4,2,2,2,1,2,2,3,2,4,2,2,2,4,2,2,3,3,2,4,2,2,3,2,2,2,1,2,4,2,3,4,2,3,4,2,4,2,4,2,3,2,2,3,2,3,2,2,4,2,1,3,2,2,4,2,2,1,4,1,1,3,2,4,1,4,1,2,1,2,4,1,2,2,2,3,2,4,2,1,2,4,3,2,3,2,2,2,2,2,3,1,2,4,2,3,2] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[5],"ALT",[2,3,4,5,1],[<x+3101184,3>,<x-3101184,4>]*]] [*<2,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[3],[[[1,3,2,5,4]]],20,<[],[135546,335108,1]>,[[-23804,0],[32766,2],[17910,32766],[18566,10049],[20098,-10049]]>,<3,2,2,[[2,1,3,5,4]],[[1,2,3,4,5],[2,1,3,5,4]],[1,2,3,4,5],[1,2],[1],[[[2,1,3,5,4]]],20,<[],[-515998110,-1386281736,1]>,[[1386281736,-1],[0,1],[257999057,0],[272821100,-136410550],[407421041,136410550]]>,<673,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[-132191362876517692584575598943916349880306742041695769939,-66607715962722947272980041603796165641349007109367191307,1]>,[[142326119802534327543817413989971345994236976383371501897,0],[66607715962722947272980041603796165641349007109367191692,-1],[385,1],[-132274076244803006210901501695811898927755211227695973327,-212863299815762763955951603354362198237819975466593103],[-76659759520454268605895953897955612707830772265042720647,212863299815762763955951603354362198237819975466593103]]>*] [x,x^2+4038,0,0] [1,2,3,4] <[1],[2],[3,4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,673],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,2]>,<1,2^3*3*673,1,[[1],[-1],[1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,673],[5,5,5],1,[1.000000000,0.9887732556,0.9738875352],<"notfaithful",0>,[5,2]>,<2,2^3*3*673,5,[[2,0,0,0],[0,0,0,0],[0,0,1,1],[-1,0,-1,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,673],[5,5,5],1,[1.000000000,2.939653088,1.512444947],<"2.2e3_3_673.5t2.1",1>,[5,2]>,<2,2^3*3*673,5,[[2,0,0,0],[0,0,0,0],[-1,0,-1,-1],[0,0,1,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,673],[5,5,5],1,[1.000000000,2.470531006,1.453547954],<"2.2e3_3_673.5t2.1",2>,[5,2]>]
x^5-x^4+17*x^3+56*x^2+48*x+7 37^2*167^2 1 2 60 "A5" [[2,3,1,4,5],[1,2,4,5,3]] [<1,1,[1,2,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<5,12,[2,3,4,5,1]>,<5,12,[3,1,4,5,2]>] [[1,1,1,1,1],[1,1,3],[1,2,2],[5]] 17 x^2+16*x+3 6 [[-6649799,-3391462],[-661545,3391462],[3988632,0],[-2824112,-11120870],[6146825,11120870]] 2 [3,5,4,2,3,3,2,4,4,3,4,1,5,5,4,4,3,5,3,4,5,3,4,3,2,3,3,3,3,3,3,5,3,5,2,3,2,3,1,2,3,5,5,5,2,4,3,4,3,3,3,4,2,3,2,2,5,5,4,5,3,3,5,5,3,3,4,4,4,2,3,5,4,3,5,5,2,3,4,5,2,2,2,5,2,5,4,3,4,3,2,2,5,4,4,4,2,3,3,5,5,2,3,2,5,3,5,3,5,2,5,3,3,4,2,4,2,2,4,3,3,3,3,5,3,3,3,3,3,3,4,3,5,5,2,2,2,4,5,3,3,5,3,2,5,5,4,3,2,5,3,2,4,3,5,3,2,5,3,3,3,3,5,3,5,2,4,2] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,3],"CYC",0,3*],[*[1,2,2],"CYC",0,2*],[*[5],"ALT",[2,3,4,5,1],[<x+173012,4>,<x-173012,5>]*]] [*<2,3,1,[[3,1,2,4,5]],[[1,2,3,4,5],[3,1,2,4,5],[2,3,1,4,5]],[3,1,2,4,5],[1,3,3],[1],[[]],20,<[],[1,1,0,1]>,[[195845,460603,-45238],[-94897,-230421,-481351],[-471513,-230182,-521987],[8545,0,0],[99877,0,0]]>,<7,2,1,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,3,2,5,4],[1,2],[1],[[]],20,<[],[3,6,1]>,[[267219758555589,0],[-16318463635736731,6793564958494809],[22712412910906416,-6793564958494809],[-5061751413818927,5122391960367808],[-1599417619906346,-5122391960367808]]>,<37,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[-5739211694528422750442736382160,8488354145757635728700255926258,1]>,[[8277937388801248685428778007500,0],[-8488354145757635728700255926242,-1],[16,1],[6601839346266147979727915166345,-43373673646682699108346156802],[-6391422589309760936456437247618,43373673646682699108346156802]]>,<167,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[100512519759904160574540624302194865266990135,-91799328333776705558801810966538383658221550,1]>,[[-24370577604648295232422767024818348238404988,0],[91799328333776705558801810966538383658221701,-1],[151,1],[84097870088369963275957577552299485376143748,78714674062369002450675480163786651748484],[133135331086503829270304371579185851620124990,-78714674062369002450675480163786651748484]]>*] [x,0,0,0,0] [1,2,3,4,5] <[1],[2,3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,37,167],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,4]>,<3,37^2*167^2,5,[[3,0,0,0],[-1,0,0,0],[0,0,0,0],[0,0,-1,-1],[1,0,1,1]],[[[1,0,0,0],[-3,0,0,0],[3,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,0,0],[-1,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,1,1],[0,0,-1,-1],[-1,0,0,0]],[[1,0,0,0],[-1,0,-1,-1],[1,0,1,1],[-1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,7,37,167],[3,2,6,6],1,[0,0,0],<"3.37e2_167e2.12t33.1",1>,[5,4]>,<3,37^2*167^2,5,[[3,0,0,0],[-1,0,0,0],[0,0,0,0],[1,0,1,1],[0,0,-1,-1]],[[[1,0,0,0],[-3,0,0,0],[3,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,0,0],[-1,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[-1,0,-1,-1],[1,0,1,1],[-1,0,0,0]],[[1,0,0,0],[0,0,1,1],[0,0,-1,-1],[-1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,7,37,167],[3,2,6,6],1,[0,0,0],<"3.37e2_167e2.12t33.1",2>,[5,4]>,<4,37^2*167^2,1,[[4],[0],[1],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[1],[1],[1],[1]],[[1],[1],[1],[1],[1]],[[1],[-2],[1]]],[2,7,37,167],[3,2,6,6],1,[0,0,0],<"4.37e2_167e2.5t4.1",1>,[5,4]>,<5,37^2*167^2,1,[[5],[1],[-1],[0],[0]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-3],[3],[-1]]],[2,7,37,167],[3,2,6,6],1,[0,0,0],<"5.37e2_167e2.6t12.1",1>,[5,4]>]
x^6-15*x^4+60*x^2-48 2^6*3^7*31^2 6 0 12 "D12" [[2,1,3,5,4,6],[1,3,2,4,6,5],[4,6,5,1,3,2]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[4,6,5,1,3,2]>,<2,3,[2,1,3,5,4,6]>,<3,2,[3,1,2,6,4,5]>,<6,2,[5,6,4,2,3,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 13 x^2+12*x+2 9 [[2873745023,-3862958061],[-3793255110,3862958061],[-1772745319,0],[-2873745023,3862958061],[3793255110,-3862958061],[1772745319,0]] 1 [4,1,3,6,5,4,6,6,5,6,3,4,3,3,4,2,4,4,6,4,4,3,5,6,1,3,6,4,5,3,3,4,2,3,3,3,5,6,1,3,1,4,4,5,2,3,2,3,4,4,3,5,4,5,3,5,6,3,4,3,6,3,6,4,4,3,3,4,5,5,2,4,3,1,6,5,6,5,2,4,4,5,4,4,6,4,6,4,6,3,4,4,3,5,3,4,6,3,3,5,2,6,4,6,3,5,5,3,4,4,2,4,3,3,3,2,3,5,3,4,1,4,6,4,6,3,4,5,6,5,3,5,6,4,2,1,2,3,6,2,6,2,3,1,4,4,5,3,3,5,1,6,3,4,6,5,6,6,5,2,1,2,3,4,3,5,3,5] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x-90,2>,<x^3-18*x^2-5184*x+124416,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,4,2,[[2,1,4,3,6,5],[1,2,6,5,4,3]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,6,5,4,3],[2,1,5,6,3,4]],[1,2,6,5,4,3],[1,2,4,3],[2],[[[2,1,4,3,6,5]]],20,<<[],[1,1,1]>,[[293494,0],[2,0],[1,0]]>,[[[1,0],[1,0]],[[-1,0],[-1,0]],[[24700,-8054],[24700,-8054]],[[-24700,8054],[-24700,8054]],[[-32754,-8054],[-32754,-8054]],[[32754,8054],[32754,8054]]]>,<3,6,6,[[2,3,1,6,4,5],[4,5,6,1,2,3]],[[1,2,3,4,5,6],[4,5,6,1,2,3],[2,3,1,6,4,5]],[1,2,3,4,5,6],[1,3,5],[1,2],[[[2,3,1,6,4,5],[4,5,6,1,2,3]],[[2,3,1,6,4,5]]],20,<[],[-48,0,60,0,-15,0,1]>,[[0,-1,0,0,0,0],[113037597,-1,243917213,-72641341,493244566,217924025],[-113037597,-1,-243917213,-72641341,-493244566,217924025],[0,1,0,0,0,0],[113037597,1,243917213,72641341,493244566,169496464],[-113037597,1,-243917213,72641341,-493244566,169496464]]>,<31,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,3,4,2],[1],[[[1,2,4,3,6,5]]],20,<<[],[3,29,1]>,[[-244999567904221322712917821677,264981375144072900588473262843],[204190710631142205865627738545,268899215112834121176856003319],[1,0]]>,[[[35306967813540870978698480413,210921679137890423458023461215],[0,0]],[[-35306967813540870978698480413,-210921679137890423458023461215],[0,0]],[[-204190710631142205865627738541,-268899215112834121176856003292],[-1,0]],[[4,27],[1,0]],[[-4,-27],[-1,0]],[[204190710631142205865627738541,268899215112834121176856003292],[1,0]]]>*] [x,x^2-x-23,x^2-3,x^2-31,x^3-6*x-1,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,31],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,3*31,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,31],[3,7,7],1,[1.000000000,0.6980975828,0.7923331363],<"notfaithful",0>,[6,3]>,<1,2^2*3,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,31],[7,7,2],1,[1.000000000,0.7603459963,0.9497031263],<"notfaithful",0>,[6,3]>,<1,2^2*31,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,31],[7,1,7],1,[1.000000000,1.440364959,1.143634374],<"notfaithful",0>,[6,3]>,<2,3^3*31,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,3,31],[3,7,8],1,[1.000000000,0.9403588875,1.029796163],<"notfaithful",0>,[6,3]>,<2,2^4*3^3*31,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[1]]],[2,3,31],[7,7,8],1,[1.000000000,1.122858946,1.017728239],<"2.2e4_3e3_31.6t3.4",1>,[6,3]>]
