x^2-x-23269 93077 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 13 x-1 5 [[14408],[-14407]] 1 [2,2,2,2,2,1,1,2,2,1,2,2,2,1,1,1,2,1,1,2,1,2,2,1,1,1,1,2,1,2,1,2,2,1,2,2,2,1,1,2,2,1,1,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,2,1,1,1,2,2,1,1,2,2,1,1,2,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1,1,2,2,1,2,2,1,2,1,2,1,2,2,1,2,2,2,1,2,1,1,2,2,2,1,1,1,1,2,2,1,1,1,2,1,1,1,2,2,2,2,2,1,1,1,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<93077,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[2165808713,93077,1]>,[[-46538,-1],[46539,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[93077],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,93077,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[93077],[3],1,[1.000000000,0.3726495099,0.6764048119],<"1.93077.2t1.1",1>,[2,1]>]
x^3-65*x-164 93077 3 0 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 13 x-1 5 [[125283],[-135260],[9977]] 1 [2,2,2,2,2,1,3,2,2,3,2,2,2,1,3,3,2,3,3,2,3,2,2,3,3,3,3,2,3,2,1,2,2,1,2,2,2,3,1,2,2,3,3,2,3,3,2,3,3,3,3,2,2,3,2,2,2,3,2,3,3,1,2,2,3,1,2,2,3,3,2,1,3,2,1,3,3,3,3,2,1,3,2,3,3,3,3,3,3,2,3,3,3,2,1,1,1,2,2,1,2,2,2,3,3,2,2,2,2,1,2,2,2,1,3,2,2,2,2,2,1,1,2,2,3,2,2,1,2,3,2,3,2,2,3,2,2,2,3,2,3,3,2,2,2,3,3,1,3,2,2,3,3,3,2,1,1,3,2,2,2,2,2,3,1,3,2,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,2,1,[[1,3,2]],[[1,2,3],[1,3,2]],[1,3,2],[1,2],[1],[[]],20,<[],[1,1,1]>,[[486940,0],[-75827,-189002],[113175,189002]]>,<93077,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-507798582756289239923508989697715403795761715693192389723467950664361962951542126365913430663716904,955124345541152378279034236064006001536337296665022200516964969723693097250951672034876030571756444,1]>,[[955124345541152378279034236064006001536337296665022200516964969723693097250951672034876030571618984,0],[-955124345541152378279034236064006001536337296665022200516964969723693097250951672034876030571687714,-1],[68730,1]]>*] [x,x^2-x-23269,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,93077],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,93077,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,93077],[2,4],1,[1.000000000,0.3726495099,0.6764048119],<"notfaithful",0>,[3,2]>,<2,93077,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,93077],[2,4],1,[1.000000000,1.561886774,1.089143556],<"2.93077.3t2.1",1>,[3,2]>]
x^4-x^3-9*x^2+6*x+8 93077 4 0 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 139 x-1 5 [[-3265614697],[-7472079065],[14882726750],[-4145032987]] 1 [3,5,3,5,5,2,4,5,5,4,5,5,3,2,4,4,5,4,4,5,4,5,3,4,4,4,4,5,4,3,2,5,3,1,5,3,3,4,2,5,5,4,4,3,4,4,3,4,4,4,4,5,5,4,3,3,3,4,5,4,4,2,5,5,4,1,5,5,4,4,5,2,4,3,2,4,4,4,4,3,2,4,3,4,4,4,4,4,4,5,4,4,4,3,1,1,2,5,5,2,3,3,5,4,4,5,3,3,3,2,3,3,5,2,4,3,5,3,3,5,2,2,5,5,4,5,3,1,3,4,3,4,3,5,4,5,5,3,4,5,4,4,5,3,5,4,4,1,4,5,5,4,4,4,5,1,2,4,5,3,5,5,5,4,2,4,5,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<2,2,1,[[2,1,3,4]],[[1,2,3,4],[2,1,3,4]],[2,1,3,4],[1,3],[1],[[]],20,<[],[1,1,1]>,[[58608,380225],[-321617,-380225],[43724,0],[219286,0]]>,<93077,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,3],[1],[[[1,2,4,3]]],20,<[],[-349117752920179495583808714258640629791066623267917889240809002762673940197870722409286814575949690,-571304548578892122721425459860333949761553408427753374671181989563072101249157483951644829736504747,1]>,[[411097634808214292532638832491816363064683799961223683632985359738197805789184702781294499603204568,0],[-982402183387106415254064292352150312826237208388977058304167349301269907038342186732939329339712800,0],[571304548578892122721425459860333949761553408427753374671181989563072101249157483951644829736506490,-1],[1743,1]]>*] [x,x^2-x-23269,x^3-65*x-164,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,93077],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,93077,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,93077],[3,6],1,[1.000000000,0.3726495099,0.6764048119],<"notfaithful",0>,[4,5]>,<2,93077,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]]],[2,93077],[3,6],1,[1.000000000,1.561886774,1.089143556],<"notfaithful",0>,[4,5]>,<3,93077^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1]]],[2,93077],[2,6],1,[0,0,0],<"3.93077e2.6t8.1",1>,[4,5]>,<3,93077,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-2],[1]]],[2,93077],[3,6],1,[1.000000000,1.418997114,1.265401928],<"3.93077.4t5.1",1>,[4,5]>]
x^4-x^3-17*x^2+15*x+93 3^2*7*211 0 2 8 "D8" [[2,1,3,4],[3,4,1,2]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[2,1,3,4]>,<4,2,[4,3,1,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 31 x-1 5 [[-1885296],[-9858645],[-3446878],[-13438331]] 3 [5,1,5,1,3,4,3,4,5,5,1,2,3,1,5,3,5,2,4,3,4,1,5,3,2,5,4,3,1,3,4,3,3,4,5,2,2,2,3,5,3,1,5,1,5,4,1,1,5,2,5,5,4,3,5,3,5,2,2,3,2,5,4,5,2,5,2,2,3,2,3,3,2,4,4,5,3,1,5,2,5,4,3,4,2,3,5,4,3,4,5,3,2,3,4,5,5,5,4,2,1,5,3,5,4,1,3,5,5,4,4,4,5,2,1,5,1,5,3,5,1,4,5,5,4,5,2,3,2,4,4,5,4,4,3,4,3,4,3,3,4,3,4,3,4,3,4,5,1,3,4,5,4,5,4,5,4,3,4,3,3,3,1,3,5,5,4,1] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+3,2>,<x^2-31*x-129,3>]*],[*[4],"CYC",0,5*]] [*<3,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-1155250761,1542224511,1]>,[[-1542224511,-1],[0,1],[131484659,586125],[-138942103,128554038]]>,<7,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-17941026136638374,22143577275619772,1]>,[[32570127339082587,0],[-10426550063462826,0],[-22143577275619766,-1],[6,1]]>,<211,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[957464375610849198674056363559438498138408234,11624783376755166999752282856369279095607113146,1]>,[[4410648867994462413299380998671721010475318501,0],[7214134508760704586452901857697558085131794238,0],[-11624783376755166999752282856369279095607112942,-1],[204,1]]>*] [x,x^2-x+1,x^2-x-369,x^2-x+1108,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,7,211],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,3,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,7,211],[6,1,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[4,3]>,<1,7*211,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,7,211],[1,6,6],1,[1.000000000,0.8908519340,0.8679677303],<"notfaithful",0>,[4,3]>,<1,3*7*211,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,7,211],[6,6,6],1,[1.000000000,2.265375686,1.367964774],<"notfaithful",0>,[4,3]>,<2,3*7*211,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[3,7,211],[6,6,6],1,[1.000000000,1.360910501,1.080547734],<"2.3_7_211.4t3.1",1>,[4,3]>]
x^4-2*x^3+20*x^2-19*x+97 3^2*7*211 0 2 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 43 x-1 5 [[-33423112],[-73405197],[73405198],[33423113]] 3 [5,3,5,4,3,4,3,4,5,5,2,2,3,1,5,3,5,1,4,3,4,1,5,3,1,5,4,3,1,3,4,3,3,4,5,2,1,2,3,5,3,2,5,1,5,4,1,2,5,1,5,5,4,3,5,3,5,1,2,3,1,5,4,5,1,5,2,2,3,1,3,3,1,4,4,5,3,2,5,1,5,4,3,4,1,3,5,4,3,4,5,3,2,3,4,5,5,5,4,2,1,5,3,5,4,2,3,5,5,4,4,4,5,1,1,5,2,5,3,5,2,4,5,5,4,5,2,3,1,4,4,5,4,4,3,4,3,4,3,3,4,3,4,3,4,3,4,5,2,3,4,5,4,5,4,5,4,3,4,3,3,3,1,3,5,5,4,2] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-19,2>,<x^2+36*x-1153,3>]*],[*[4],"CYC",0,5*]] [*<3,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[2,2,1]>,[[386116539,205653330],[121178103,121178106],[1,0]]>,[[[-363534309,-363534314],[387420486,0]],[[0,4],[3,0]],[[1,-4],[387420486,0]],[[363534310,363534314],[3,0]]]>,<7,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[3,6,1]>,[[13361534470752741,0],[7,0],[1,0]]>,[[[21952858630113054,20616330592973018],[0,0]],[[-21952858630113053,-20616330592973018],[0,0]],[[-3,0],[-1,0]],[[4,0],[1,0]]]>,<211,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[4279445345588742939132788091117323193300576154,211,1]>,[[-2387772460917586647916075291959545750864438931,0],[2387772460917586647916075291959545750864438932,0],[-105,-1],[106,1]]>*] [x,x^2-x+1,x^2-x-369,x^2-x+1108,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,7,211],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,3,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,7,211],[6,1,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[4,3]>,<1,7*211,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,7,211],[1,6,6],1,[1.000000000,0.8908519340,0.8679677303],<"notfaithful",0>,[4,3]>,<1,3*7*211,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,7,211],[6,6,6],1,[1.000000000,2.265375686,1.367964774],<"notfaithful",0>,[4,3]>,<2,3*7*211,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1],[-1]]],[3,7,211],[6,6,7],1,[1.000000000,0.5287902561,0.8278549362],<"2.3_7_211.4t3.2",1>,[4,3]>]
x^2-x+6650 -67*397 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[1025],[-1024]] 2 [1,2,1,1,2,1,2,1,1,1,2,1,1,2,1,1,2,1,1,2,1,2,1,2,2,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,2,2,2,1,2,2,1,1,1,1,2,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1,2,1,1,2,2,1,1,2,1,2,2,2,2,2,2,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,1,1,2,1,1,2,1,2,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,2,1,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<67,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[7772,67,1]>,[[-33,-1],[34,1]]>,<397,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[46052,397,1]>,[[-198,-1],[199,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[67,397],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,67*397,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[67,397],[3,3],1,[1.000000000,2.388575114,1.276837425],<"1.67_397.2t1.1",1>,[2,1]>]
x^2-830 2^3*5*83 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[1360],[-1360]] 1 [1,2,1,1,1,2,2,2,1,2,2,1,1,1,2,2,1,2,1,1,1,1,1,2,1,1,2,1,2,2,1,1,1,2,1,2,2,1,1,1,2,1,2,2,1,2,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,2,2,1,2,2,1,2,1,2,1,2,2,2,1,1,2,1,2,1,2,2,1,1,2,1,2,2,1,1,2,2,1,1,2,1,1,1,1,1,2,2,1,2,2,1,2,2,2,1,1,2,1,1,2,1,2,1,1,2,1,1,2,2,2,1,1,1,2,1,2,2,2,2,1,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[3],[[[2,1]]],20,<[],[-830,0,1]>,[[0,1],[0,262143]]>,<5,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-830,0,1]>,[[0,-1],[0,1]]>,<83,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-830,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,5,83],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^3*5*83,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,5,83],[3,3,3],1,[1.000000000,0.8738245245,0.9167083039],<"1.2e3_5_83.2t1.2",1>,[2,1]>]
x^2-x-13296 5*11*967 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[78],[-77]] 1 [1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,2,2,1,2,1,2,2,2,2,2,1,1,2,1,1,2,1,1,2,1,2,1,2,2,2,2,1,1,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,1,2,1,1,2,2,2,2,1,2,2,1,1,2,1,2,1,2,1,1,2,2,2,1,1,2,1,2,2,1,2,1,2,1,2,2,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,2,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<5,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-13290,5,1]>,[[-2,-1],[3,1]]>,<11,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-13266,11,1]>,[[-5,-1],[6,1]]>,<967,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[220476,967,1]>,[[-483,-1],[484,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[5,11,967],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,5*11*967,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[5,11,967],[3,3,3],1,[1.000000000,3.043155866,1.478101818],<"1.5_11_967.2t1.1",1>,[2,1]>]
x^3-x^2-60*x+52 5*11*967 3 0 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 37 x-1 5 [[14049534],[14286817],[-28336350]] 1 [1,3,1,2,1,2,3,3,3,3,3,1,3,2,3,2,1,2,3,3,3,3,3,2,2,2,2,2,1,2,3,2,2,2,2,2,2,3,2,2,3,3,2,3,2,1,3,2,2,1,2,3,2,2,2,2,2,3,3,2,3,3,2,3,3,2,1,2,3,2,2,2,2,1,1,3,2,2,2,3,2,3,2,3,2,3,2,2,2,2,2,3,3,2,3,3,2,2,2,2,1,2,2,3,1,2,1,2,3,2,3,3,2,2,2,3,3,2,1,2,2,3,2,1,2,1,2,2,3,1,3,1,1,2,1,1,3,3,2,2,3,3,1,2,2,2,2,3,3,2,1,3,1,3,3,1,2,3,2,2,2,3,1,3,1,2,2,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[-410647,-47630,-66010]>,<5,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[32486338110835,47151360635970,1]>,[[47151360635963,0],[-47151360635966,-1],[4,1]]>,<11,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-289001877516724531720,16329593073347610661,1]>,[[16329593073347610642,0],[-16329593073347610651,-1],[10,1]]>,<967,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-230276482331564271400994629482945287925863970919132789233416,-43221299165020097622146869066993588836443319394042793543911,1]>,[[-43221299165020097622146869066993588836443319394042793545312,0],[43221299165020097622146869066993588836443319394042793544612,-1],[701,1]]>*] [x,x^2-x-13296,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,11,967],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,5*11*967,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,11,967],[1,4,4,4],1,[1.000000000,3.043155866,1.478101818],<"notfaithful",0>,[3,2]>,<2,5*11*967,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,5,11,967],[1,4,4,4],1,[1.000000000,3.011748836,1.645782969],<"2.5_11_967.3t2.1",1>,[3,2]>]
x^4+19*x^2+106 2^5*7^2*53 0 2 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 67 x-1 5 [[-318361282],[-570271675],[570271675],[318361282]] 3 [1,3,3,1,4,5,3,3,4,4,5,4,5,4,3,4,5,3,1,4,5,4,3,3,3,3,5,4,2,2,4,5,4,3,4,4,3,4,5,3,1,3,4,4,4,3,4,3,5,5,4,4,3,3,5,4,5,3,2,2,3,5,5,3,5,4,4,4,4,3,5,4,3,1,2,5,1,3,4,3,3,1,1,3,3,2,2,4,5,4,5,5,1,1,2,5,3,3,5,4,4,2,3,4,2,3,5,3,1,5,3,1,4,5,4,4,5,3,4,2,5,2,3,4,3,2,1,5,3,5,1,2,2,4,5,5,3,3,3,4,5,1,2,1,3,3,3,3,5,2,4,5,2,5,4,2,4,3,3,5,4,2,2,5,4,3,1,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+114,2>,<x^2-15264,3>]*],[*[4],"CYC",0,5*]] [*<2,4,4,[[2,1,3,4],[1,2,4,3]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[1,2,3,4],[1,4,4,2],[2,4],[[[2,1,3,4],[1,2,4,3]],[[2,1,3,4]]],20,<[],[187562,48660,24334,4,1]>,[[45394,71724,39495,13165],[-45394,-71724,222649,248979],[188145,188154,-168067,0],[-188145,-188154,168067,0]]>,<3,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[2,2,1]>,[[140279012,-369400107],[-283182241,369400107],[-140279012,369400107],[283182241,-369400107]]>,<7,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[32843359963920744,-33086122027062335,1]>,[[33086122027062341,-1],[6,1],[-6,-1],[-33086122027062341,1]]>,<53,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,49,1]>,[[12035502841747984986585170301932602,0],[0,0],[1,0]]>,[[[5328351491855900090662074652587823,-2279302166932265703792719319427142],[0,0]],[[-5328351491855900090662074652587823,2279302166932265703792719319427142],[0,0]],[[0,0],[-1,0]],[[0,0],[1,0]]]>*] [x,x^2-x+2,x^2-106,x^2+742,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,53],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,7,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,53],[1,3,6,1],1,[1.000000000,1.187410412,1.151925471],<"notfaithful",0>,[4,3]>,<1,2^3*53,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,7,53],[6,1,1,6],1,[1.000000000,1.746070116,1.180188719],<"notfaithful",0>,[4,3]>,<1,2^3*7*53,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,7,53],[6,3,6,6],1,[1.000000000,0.4613259783,0.8547598800],<"notfaithful",0>,[4,3]>,<2,2^5*7*53,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[-1]],[[1],[1]]],[2,3,7,53],[6,3,7,8],1,[1.000000000,1.329491463,1.035071242],<"2.2e5_7_53.4t3.1",1>,[4,3]>]
