x^6-x^5-16*x^4+11*x^3+40*x^2-13*x+1 2^4*13^3*37^2 6 0 12 "D12" [[1,5,4,3,2,6],[6,4,5,2,3,1],[2,1,3,6,5,4]] [<1,1,[1,2,3,4,5,6]>,<2,1,[6,4,5,2,3,1]>,<2,3,[2,1,3,6,5,4]>,<2,3,[4,6,5,1,3,2]>,<3,2,[5,1,4,6,2,3]>,<6,2,[3,6,2,1,4,5]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 17 x^2+16*x+3 8 [[-312622426,101006450],[3468144182,0],[-421337232,-101006450],[-2000224865,0],[-1928725626,-101006450],[1194765968,101006450]] 1 [4,5,4,6,6,3,3,4,3,3,4,2,6,3,6,5,4,3,2,6,6,3,6,4,4,5,3,1,4,3,5,3,2,1,6,2,5,4,4,5,3,5,3,4,6,3,5,6,4,6,1,4,4,3,3,5,1,6,3,4,3,2,6,3,3,2,4,5,3,2,4,6,1,5,6,4,3,6,4,4,5,4,4,5,3,5,4,4,4,4,3,4,4,1,4,3,6,5,3,4,3,4,3,3,5,4,4,6,5,1,3,6,6,6,4,5,4,3,3,5,4,5,5,4,2,3,4,5,3,6,6,6,5,3,6,4,6,6,3,3,6,6,1,4,3,2,4,3,3,2,2,1,3,5,3,3,3,2,5,2,4,5,4,1,4,6,3,3] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,3*],[*[2,2,2],"RES",<[1],x^2>,[<x-3,2>,<x^3+3*x^2-157*x-767,4>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,6,3,[[2,3,1,5,6,4],[4,6,5,1,3,2]],[[1,2,3,4,5,6],[4,6,5,1,3,2],[2,3,1,5,6,4]],[4,6,5,1,3,2],[1,4,5],[1],[[[2,3,1,5,6,4]]],20,<<[],[1,1,1]>,[[452522,448144],[291454,-304608],[-147918,-295832],[1,0]]>,[[[0,1],[1,0],[0,0]],[[-511050,-361105],[429610,124613],[194051,388102]],[[-389608,-391637],[94677,399675],[330237,136186]],[[-448137,152303],[1,0],[0,0]],[[89389,-208803],[429610,124613],[194051,388102]],[[210831,-239335],[94677,399675],[330237,136186]]]>,<13,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,2,3,4],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,12,1]>,[[5381695766377698847833,0],[-6132575192585312936829,0],[1,0]]>,[[[6132575192585312936839,0],[-1,0]],[[10,0],[1,0]],[[7663360549876200993185,5772943735675178652864],[-1,0]],[[1530785357290888056356,5772943735675178652864],[1,0]],[[-4597072953583544524780,-5772943735675178652864],[-1,0]],[[8275315628711941977192,-5772943735675178652864],[1,0]]]>,<31,2,1,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[2,1,4,3,6,5],[1,4],[1],[[]],20,<[],[3,29,1]>,[[-296099968433655631681227718336,-211262253908289763280041811441],[-215609364464993034885298600956,211262253908289763280041811441],[-94364808407836892763687991816,251069199936360280158793130177],[14324210447620085028879850662,-251069199936360280158793130177],[-1490114616736320001902889428,1909989879543923156423727063],[8132165536401097045951858158,-1909989879543923156423727063]]>,<37,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,2,3,4],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,33,1]>,[[-7656063898654708588374621859122,-528698714709401172203040271852],[-5097317980474606231015046565882,-11488108329244121193676049036557],[1,0]]>,[[[7544180085048778273903685095012,-5817187668708518766505102375101],[0,0]],[[-8590979847520530971604220607864,5817187668708518766505102375101],[0,0]],[[5097317980474606231015046565892,11488108329244121193676049036578],[-1,0]],[[10,21],[1,0]],[[-11037841952094703014492859136984,-21],[-1,0]],[[6987323734091849481178348083935,-11488108329244121193676049036578],[1,0]]]>*] [x,x^2-x-9,x^2-x-120,x^2-x-3,x^3-x^2-3*x+1,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,13,31,37],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,37,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,13,31,37],[3,3,3,7],1,[1.000000000,0.8192921687,0.8770556587],<"notfaithful",0>,[6,3]>,<1,13*37,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,13,31,37],[1,7,1,7],1,[1.000000000,2.639490951,1.511901463],<"notfaithful",0>,[6,3]>,<1,13,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,13,31,37],[2,7,2,2],1,[1.000000000,0.6627353911,0.8422571535],<"notfaithful",0>,[6,3]>,<2,2^2*37,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,13,31,37],[7,3,3,8],1,[1.000000000,0.5465728812,0.8656192389],<"notfaithful",0>,[6,3]>,<2,2^2*13^2*37,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[1]]],[2,13,31,37],[7,7,3,8],1,[1.000000000,0.8913354003,0.9172333128],<"2.2e2_13e2_37.6t3.2",1>,[6,3]>]
x^4-x^3+8*x^2-32*x-131 -3^2*5^2*251 2 1 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 31 x-1 5 [[-555147],[10911444],[-11823234],[1466938]] 4 [5,3,1,3,4,3,3,4,3,4,1,5,2,5,5,5,4,4,3,4,3,2,3,1,5,1,3,5,4,3,5,1,5,4,2,4,5,5,5,3,2,1,4,5,3,4,1,5,3,4,3,4,2,1,5,3,4,2,5,4,5,5,5,1,5,3,2,3,5,4,5,1,5,3,4,5,4,5,4,4,4,4,1,5,4,3,1,5,4,5,5,4,5,2,4,3,1,4,3,1,3,5,5,2,2,3,3,3,4,4,3,5,3,2,4,4,5,5,5,4,4,5,3,3,2,4,2,2,3,5,2,3,2,3,4,1,3,5,5,4,2,1,5,3,4,2,3,5,1,3,3,4,5,5,3,4,4,4,5,4,3,5,3,1,5,5,4,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+23,2>,<x^2+65*x+1621,3>]*],[*[4],"CYC",0,5*]] [*<3,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,2,3,3],[1],[[[2,1,4,3]]],20,<<[],[2,2,1]>,[[962131656,1486082439],[1133671494,-609720702],[1,0]]>,[[[-1133671494,609720704],[-1,0]],[[0,2],[1,0]],[[1405548365,-1485846587],[-167122222,-88647468]],[[-271876870,876125881],[167122222,88647468]]]>,<5,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-46464909165930,-28898673354470,1]>,[[28898673354472,-1],[2,1],[39693987858736,-4282572598606],[26774770427416,4282572598606]]>,<131,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[513096239584125354393568688223572628485868,-331168747773533731251414522188911365526901,-4914086811866513117001790481201106858185,-7909118066001779508841509136934110647071]>,<251,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-436279566873244127622430073444588486196047731341,-259540558690120050699691155645290988156156415237,1]>,[[-331254745485459123832727223148014419422801129749,0],[71714186795339073133036067502723431266644714395,0],[259540558690120050699691155645290988156156415296,-1],[59,1]]>*] [x,x^2-x-1,x^2-x+63,x^2-x+314,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,131,251],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,5,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,131,251],[3,6,1,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[4,3]>,<1,251,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,5,131,251],[1,1,1,6],1,[1.000000000,1.388068990,0.9555866966],<"notfaithful",0>,[4,3]>,<1,5*251,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,5,131,251],[3,6,1,6],1,[1.000000000,1.064165698,1.152197007],<"notfaithful",0>,[4,3]>,<2,3^2*5*251,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[-1]]],[3,5,131,251],[6,7,1,7],1,[1.000000000,1.060667486,0.9819484297],<"2.3e2_5_251.4t3.1",1>,[4,3]>]
x^4+33*x^2-15 -3^3*5*383^2 2 1 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 19 x-1 7 [[243626931],[409682676],[-409682676],[-243626931]] 4 [3,4,4,4,4,5,3,1,3,5,2,5,4,4,2,1,4,3,4,5,4,3,1,4,5,5,4,1,3,3,5,4,3,2,5,3,5,5,2,3,4,3,4,4,1,3,3,4,3,1,2,4,3,5,1,3,4,3,4,4,5,3,5,4,4,3,1,5,1,3,3,4,5,4,3,1,5,4,5,3,5,2,5,4,1,2,4,5,4,5,3,5,5,5,2,1,5,5,5,3,5,3,1,5,3,5,3,2,5,3,4,5,1,3,2,5,4,1,2,5,2,5,3,3,3,4,3,5,4,4,3,1,2,5,5,1,3,4,3,5,3,5,4,2,2,5,4,1,2,2,5,4,5,3,5,4,2,4,4,5,2,2,4,5,2,3,1,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+198,2>,<x^2+2160,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[4,3,2,1]],[[1,2,3,4],[4,3,2,1]],[4,3,2,1],[1,3],[1],[[]],20,<[],[1,1,1]>,[[194328,144345],[-194328,-144345],[-49983,144345],[49983,-144345]]>,<3,8,4,[[2,3,4,1],[1,4,3,2]],[[1,2,3,4],[3,4,1,2],[1,4,3,2],[2,1,4,3],[2,3,4,1]],[1,4,3,2],[1,2,4,3,5],[1],[[[2,3,4,1]]],20,<<[],[2,2,1]>,[[-15,0],[0,0],[33,0],[0,0],[1,0]]>,[[[0,0],[-1,0],[0,0],[0,0]],[[0,0],[-424677817,-424677817],[0,0],[158855026,158855026]],[[0,0],[1,0],[0,0],[0,0]],[[0,0],[424677817,424677817],[0,0],[-158855026,-158855026]]]>,<5,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,4,1]>,[[-29650063986905,0],[0,0],[1,0]]>,[[[-36337748300318,-18168874150159],[0,0]],[[36337748300318,18168874150159],[0,0]],[[0,0],[-1,0]],[[0,0],[1,0]]]>,<383,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[2238698101418215246376737419748814771009162879517975,-1583468773240562935354956755982202669725730698401194,1]>,[[1583468773240562935354956755982202669725730698401407,-1],[213,1],[-213,-1],[-1583468773240562935354956755982202669725730698401407,1]]>*] [x,x^2-x-287,x^2-x+4,x^2-x+479,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,383],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,3*383,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,383],[3,6,1,6],1,[1.000000000,0.9725815767,0.8514496665],<"notfaithful",0>,[4,3]>,<1,3*5,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,383],[1,6,6,1],1,[1.000000000,1.622311470,1.296618597],<"notfaithful",0>,[4,3]>,<1,5*383,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,383],[3,3,6,6],1,[1.000000000,0.4307415177,0.7033573797],<"notfaithful",0>,[4,3]>,<2,3^2*5*383,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[1]],[[1],[-1]]],[2,3,5,383],[3,6,7,8],1,[1.000000000,1.211180084,1.029872200],<"2.3e2_5_383.4t3.3",1>,[4,3]>]
x^4-2*x^3+33*x^2-32*x-893 -3^3*5*383^2 2 1 8 "D8" [[2,1,3,4],[3,4,1,2]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[1,2,4,3]>,<4,2,[3,4,2,1]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 19 x-1 7 [[425732563],[-425732562],[195066676],[-195066675]] 4 [3,4,1,4,4,5,3,1,3,5,2,5,4,4,1,2,4,3,4,5,4,3,2,4,5,5,4,2,3,3,5,4,3,2,5,3,5,5,1,3,4,3,4,4,2,3,3,4,3,1,1,4,3,5,2,3,4,3,4,4,5,3,5,4,4,3,1,5,2,3,3,4,5,4,3,3,5,4,5,3,5,2,5,4,1,1,4,5,4,5,3,5,5,5,2,2,5,5,5,3,5,3,2,5,3,5,3,1,5,3,4,5,2,3,2,5,4,2,1,5,2,5,3,3,3,4,3,5,4,4,3,2,2,5,5,1,3,4,3,5,3,5,4,1,2,5,4,2,2,1,5,4,5,3,5,4,2,4,4,5,1,1,4,5,1,3,1,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-32,2>,<x^2+62*x+15376,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[4,3,2,1]],[[1,2,3,4],[4,3,2,1]],[4,3,2,1],[1,3],[1],[[]],20,<[],[1,1,1]>,[[-121712,12257],[133970,12257],[121713,-12257],[-133969,-12257]]>,<3,8,4,[[2,3,4,1],[1,4,3,2]],[[1,2,3,4],[3,4,1,2],[1,4,3,2],[2,1,4,3],[2,3,4,1]],[1,4,3,2],[1,2,4,3,5],[1],[[[2,3,4,1]]],20,<<[],[2,2,1]>,[[-825,0],[108,0],[45,0],[6,0],[1,0]]>,[[[-1,0],[-1,0],[0,0],[0,0]],[[-491084857,1252307343],[-296428168,-296428168],[30961737,30961737],[-122259777,-122259777]],[[2,0],[1,0],[0,0],[0,0]],[[491084858,-1252307343],[296428168,296428168],[-30961737,-30961737],[122259777,122259777]]]>,<5,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-36067303666760,5,1]>,[[26594617175599,0],[-26594617175598,0],[-2,-1],[3,1]]>,<31,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,2],[1],[[]],20,<[],[3,29,1]>,[[-298975450288540282400589985822,-182775331114160570312213040788],[298975450288540282400589985823,182775331114160570312213040788],[-4437699965400837404746651612,-7778690418293297819194347515],[4437699965400837404746651613,7778690418293297819194347515]]>,<383,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[5,382,1]>,[[-326548106664239255401796810679324243631453979597056,-2168043751237413785699746960705023874523159998223613],[-194282977127578424807350687695905433832674855977241,1037492536435936037547266325376519524954005448123537],[1,0]]>,[[[194282977127578424807350687695905433832674855977255,-1037492536435936037547266325376519524954005448123181],[-1,0]],[[14,356],[1,0]],[[-13,-356],[-1,0]],[[-194282977127578424807350687695905433832674855977254,1037492536435936037547266325376519524954005448123181],[1,0]]]>*] [x,x^2-x-287,x^2-x+4,x^2-x+479,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,31,383],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,3*383,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,31,383],[3,6,1,1,6],1,[1.000000000,0.9725815767,0.8514496665],<"notfaithful",0>,[4,3]>,<1,3*5,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,31,383],[1,6,6,1,1],1,[1.000000000,1.622311470,1.296618597],<"notfaithful",0>,[4,3]>,<1,5*383,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,31,383],[3,3,6,1,6],1,[1.000000000,0.4307415177,0.7033573797],<"notfaithful",0>,[4,3]>,<2,3^2*5*383,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[-1]],[[1],[1]]],[2,3,5,31,383],[3,6,7,2,8],1,[1.000000000,1.695179603,1.115110452],<"2.3e2_5_383.4t3.4",1>,[4,3]>]
x^2-x+4146 -7*23*103 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[105],[-104]] 2 [1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,1,1,2,1,2,2,2,2,2,2,1,2,1,2,2,1,1,2,1,2,1,2,2,1,2,1,1,2,2,1,1,1,2,1,2,1,2,1,1,2,2,1,2,2,2,1,2,2,1,2,2,1,2,2,1,2,1,2,2,1,1,1,1,2,1,2,1,2,1,2,1,2,2,1,1,2,2,1,2,2,2,2,1,1,2,1,2,2,1,2,2,1,1,2,2,1,2,1,1,1,2,1,1,2,1,1,1,2,2,1,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,2,1,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<7,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[4158,7,1]>,[[-3,-1],[4,1]]>,<23,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[4278,23,1]>,[[-11,-1],[12,1]]>,<103,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[6798,103,1]>,[[-51,-1],[52,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[7,23,103],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,7*23*103,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[7,23,103],[3,3,3],1,[1.000000000,3.122685826,1.460069794],<"1.7_23_103.2t1.1",1>,[2,1]>]
