x^2-x-358 1433 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 11 x-1 5 [[-54062],[54063]] 1 [1,2,2,2,1,1,2,2,2,2,1,1,1,1,2,2,1,2,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,1,1,1,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,2,1,2,2,2,1,1,1,2,1,1,1,2,1,2,1,2,1,2,1,1,2,2,2,1,1,1,2,2,2,2,1,2,2,1,2,1,1,1,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<1433,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[513014,1433,1]>,[[-716,-1],[717,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[1433],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,1433,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[1433],[3],1,[1.000000000,1.224072407,1.139678115],<"1.1433.2t1.1",1>,[2,1]>]
x^4-105*x^2+968 2^3*23^2*311^2 4 0 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 47 x-1 7 [[85017376593],[225447003267],[-225447003267],[-85017376593]] 1 [1,4,5,3,4,4,2,4,1,5,3,4,3,4,1,5,5,4,5,3,2,3,5,3,2,5,1,5,5,3,1,5,3,4,4,3,5,4,3,4,4,4,1,2,4,2,5,2,4,5,3,3,2,4,3,2,5,3,4,2,4,4,5,1,3,4,4,3,4,5,2,3,3,4,4,3,5,5,3,2,5,4,3,2,2,5,3,3,4,3,5,3,3,4,4,3,5,3,5,5,5,4,5,2,5,3,5,2,1,3,3,4,1,4,3,2,5,2,5,4,5,3,4,5,5,5,4,3,3,4,4,3,2,5,2,3,4,4,5,2,4,5,1,4,5,1,5,1,4,3,5,1,5,2,4,3,2,3,3,5,4,3,3,4,2,3,3,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x-630,2>,<x^2-139392,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[2,1,3,4]],[[1,2,3,4],[2,1,3,4]],[1,2,3,4],[1,4],[3],[[[2,1,3,4]]],20,<[],[229454,0,1]>,[[0,2],[0,131070],[-84911,0],[84911,0]]>,<11,2,1,[[2,1,3,4]],[[1,2,3,4],[2,1,3,4]],[2,1,3,4],[1,4],[1],[[]],20,<[],[2,7,1]>,[[59517027298836460398,-271316561457143872401],[-59517027298836460398,271316561457143872401],[15733989548620896795,0],[-15733989548620896795,0]]>,<23,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[591976497659249347071014827,-92539543514005955269338682,1]>,[[92539543514005955269338697,-1],[15,1],[-15,-1],[-92539543514005955269338697,1]]>,<311,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[8065276726319963801053928735694045875040152853217,-33742350431722752451225343808976604389185451330234,1]>,[[33742350431722752451225343808976604389185451330473,-1],[239,1],[-239,-1],[-33742350431722752451225343808976604389185451330473,1]]>*] [x,x^2-x-1788,x^2-2,x^2-14306,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,11,23,311],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,23*311,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,11,23,311],[1,1,6,6],1,[1.000000000,2.643315861,1.439570397],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,11,23,311],[6,4,1,1],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[4,3]>,<1,2^3*23*311,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,11,23,311],[6,3,6,6],1,[1.000000000,0.6919219731,0.9059161613],<"notfaithful",0>,[4,3]>,<2,2^3*23*311,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[2,11,23,311],[6,3,6,6],1,[1.000000000,2.036252859,1.342350598],<"2.2e3_23_311.4t3.1",1>,[4,3]>]
x^6-2*x^5+2*x^4-2*x^3-x^2-2*x+1 2^6*3^4*83 2 2 72 "S3wrC2" [[1,4,3,2,5,6],[2,1,4,3,6,5],[1,4,3,6,5,2]] [<1,1,[1,2,3,4,5,6]>,<2,6,[2,1,4,3,6,5]>,<2,6,[1,4,3,2,5,6]>,<2,9,[3,4,1,2,5,6]>,<3,4,[3,4,5,6,1,2]>,<3,4,[3,2,5,4,1,6]>,<4,18,[2,3,4,1,6,5]>,<6,12,[4,1,6,3,2,5]>,<6,12,[3,4,5,2,1,6]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,1,3],[1,1,2,2],[1,2,3],[2,2,2],[2,4],[3,3],[6]] 61 x^2+60*x+2 5 [[402856011,0],[404462608,-24265532],[-84032248,92787583],[171201926,24265532],[260886879,-92787583],[-310778873,0]] 4 [5,3,8,8,9,9,7,7,9,7,8,5,7,7,6,2,3,4,7,4,3,7,6,8,9,2,7,5,4,7,8,9,2,7,8,8,9,7,3,7,4,3,9,4,7,8,7,7,9,4,8,5,4,6,2,4,8,7,6,8,7,7,7,6,4,7,7,9,4,4,7,3,7,4,7,9,8,4,7,6,9,9,9,3,7,3,2,9,8,8,5,9,7,4,8,4,7,7,8,9,2,7,3,8,7,9,4,7,1,3,8,9,7,2,7,8,7,4,2,9,9,6,8,4,2,7,3,4,8,6,8,4,8,4,8,9,7,8,8,2,8,8,7,5,9,3,5,7,2,9,9,7,7,6,2,9,7,7,9,7,4,7,7,4,7,3,8,6] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,1,3],"CYC",0,6*],[*[1,1,2,2],"CYC",0,4*],[*[1,2,3],"CYC",0,9*],[*[2,2,2],"CYC",0,2*],[*[2,4],"CYC",0,7*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,8*]] [*<2,6,2,[[2,1,4,3,6,5],[3,4,6,5,2,1]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[3,4,6,5,2,1],[6,5,1,2,4,3],[4,3,5,6,1,2],[5,6,2,1,3,4]],[3,4,6,5,2,1],[1,2,5,5,8,8],[2],[[[2,1,4,3,6,5]]],20,<<[],[1,1,0,1]>,[[-408518,119162,27634],[-480482,40768,-196434],[1,0,0]]>,[[[0,1,0],[1,0,0]],[[-43806,-40767,196434],[-1,0,0]],[[-154976,104804,-126293],[202141,-165246,166969]],[[-68394,-227774,53381],[-202141,165246,-166969]],[[14462,93405,-36377],[-197200,-23855,142801]],[[252716,70331,-87145],[197200,23855,-142801]]]>,<3,8,4,[[2,1,4,5,6,3],[1,2,3,6,5,4]],[[1,2,3,4,5,6],[1,2,5,6,3,4],[1,2,3,6,5,4],[2,1,4,3,6,5],[2,1,4,5,6,3]],[1,2,3,6,5,4],[1,4,3,2,7],[1],[[[2,1,4,5,6,3]]],20,<<[],[2,2,1]>,[[-1707987774,0],[-45749208,0],[506414949,0],[612814665,0],[1,0]]>,[[[464923553,0],[187242615,0],[178126710,0],[316901913,0]],[[147891110,0],[-187242615,0],[209293779,0],[70518576,0]],[[541250191,0],[-444466390,0],[155172359,0],[-396536395,0]],[[-1107625073,1212799554],[-506375875,-147478336],[243381624,-260162930],[336553165,-442845766]],[[1,0],[1,0],[0,0],[0,0]],[[-46439780,-1212799554],[-211419203,147478336],[-398553983,260162930],[59983230,442845766]]]>,<83,6,2,[[1,2,3,4,6,5],[1,3,4,2,5,6]],[[1,2,3,4,5,6],[1,2,3,4,6,5],[1,3,4,2,5,6],[1,4,2,3,5,6],[1,3,4,2,6,5],[1,4,2,3,6,5]],[1,3,4,2,5,6],[1,3,6,6,9,9],[1],[[[1,2,3,4,6,5]]],20,<<[],[81,3,0,1]>,[[68388956475474483476602799105345314085,0,0],[103428577878201410310706173600885489252,0,0],[1,0,0]]>,[[[-106582920909046924799338631463779483155,0,0],[0,0,0]],[[-89049309781093665546495565554063287851,-67200348065703921717954330596146964023,-79526571355088221958255250287809139314],[0,0,0]],[[53659140784839753005667851900506538793,16093583147496991468552348840726205346,-8172346072121512682173541560524225992],[0,0,0]],[[4654133660433817495490135149756525788,51106764918206930249401981755420758677,87698917427209734640428791848333365306],[0,0,0]],[[-103428577878201410310706173600885489213,0,0],[-1,0,0]],[[39,0,0],[1,0,0]]]>*] [x,x^2-83,x^2-3,x^2-x-62,x^4+21*x^2+48,0,0,0,0] [1,2,2,2,5,6,7,8,9] <[1],[2],[3],[4],[5],[6],[7],[8],[9]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,83],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,13]>,<1,2^2*83,1,[[1],[-1],[-1],[1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,83],[10,2,10],1,[1.000000000,0.5597789832,0.8418647423],<"notfaithful",0>,[6,13]>,<1,2^2*3,1,[[1],[-1],[1],[1],[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,83],[10,10,1],1,[1.000000000,0.7603459963,0.9497031263],<"notfaithful",0>,[6,13]>,<1,3*83,1,[[1],[1],[-1],[1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,83],[1,10,10],1,[1.000000000,2.110939930,1.386563624],<"notfaithful",0>,[6,13]>,<2,2^2*3^2*83,1,[[2],[0],[0],[-2],[2],[2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1]],[[1]]],[2,3,83],[10,11,10],1,[1.000000000,2.166659647,1.338020055],<"notfaithful",0>,[6,13]>,<4,2^4*3^3*83^3,1,[[4],[0],[-2],[0],[-2],[1],[0],[0],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[2],[3],[2],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[1],[0],[1]],[[1],[-1],[0],[1],[-1]],[[1],[1],[1]],[[1],[1]],[[1],[-1]]],[2,3,83],[10,11,12],1,[0,0,0],<"4.2e4_3e3_83e3.12t36.1",1>,[6,13]>,<4,2^4*3^3*83,1,[[4],[0],[2],[0],[-2],[1],[0],[0],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[2],[3],[2],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[1],[0],[1]],[[1],[1],[0],[-1],[-1]],[[1],[1],[1]],[[1],[-1]],[[1],[0],[0],[-1]]],[2,3,83],[10,11,12],1,[1.000000000,0.6559434812,0.8415252594],<"4.2e4_3e3_83.6t13.1",1>,[6,13]>,<4,2^2*3^3*83^2,1,[[4],[2],[0],[0],[1],[-2],[0],[-1],[0]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[2],[3],[2],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[0],[-1],[-1]],[[1],[0],[1],[0],[1]],[[1],[0],[0],[-1]],[[1],[-1]],[[1],[1],[1]]],[2,3,83],[10,11,12],1,[1.000000000,1.193915576,1.076182984],<"4.2e2_3e3_83e2.6t13.1",1>,[6,13]>,<4,2^6*3^3*83^2,1,[[4],[-2],[0],[0],[1],[-2],[0],[1],[0]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[2],[3],[2],[1]],[[1],[0],[0],[0],[-1]],[[1],[-1],[0],[1],[-1]],[[1],[0],[1],[0],[1]],[[1],[-1]],[[1],[1]],[[1],[1],[1]]],[2,3,83],[10,11,12],1,[0,0,0],<"4.2e6_3e3_83e2.12t34.1",1>,[6,13]>]
x^6-2*x^5-5*x^4+20*x^3-25*x^2-450*x+925 2^4*5^5*29^4 2 2 120 "S5" [[3,6,1,5,4,2],[2,3,5,6,4,1]] [<1,1,[1,2,3,4,5,6]>,<2,10,[3,6,1,5,4,2]>,<2,15,[1,2,5,6,3,4]>,<3,20,[3,5,4,1,6,2]>,<4,30,[1,2,6,3,4,5]>,<5,24,[5,1,2,4,6,3]>,<6,20,[2,3,5,6,4,1]>] [[1,1,1,1,1,1],[1,1,2,2],[1,1,4],[1,5],[2,2,2],[3,3],[6]] 59 x^2+58*x+2 5 [[350258978,0],[-116713061,-273148645],[156154868,832934],[107844696,-832934],[219805049,0],[-2426229,273148645]] 3 [2,7,1,7,4,7,5,6,5,3,4,5,6,2,5,2,3,3,5,6,2,6,5,4,2,4,5,5,3,5,5,6,7,4,6,4,7,7,5,7,3,6,3,7,7,3,6,5,2,3,7,4,6,4,5,7,6,3,2,4,5,7,5,3,5,5,6,7,7,3,7,4,2,5,4,5,6,5,3,6,3,6,4,7,4,7,4,5,6,2,5,4,5,6,3,7,3,4,2,3,5,5,7,4,3,7,5,5,4,6,5,5,7,6,4,6,5,5,5,3,6,2,7,7,6,3,6,6,5,2,6,7,4,7,4,6,5,7,2,6,4,6,7,5,6,6,7,7,6,5,7,6,5,2,7,4,4,4,5,6,5,7,5,4,2,2,4,5] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,3*],[*[1,1,4],"CYC",0,5*],[*[1,5],"CYC",0,6*],[*[2,2,2],"CYC",0,2*],[*[3,3],"CYC",0,4*],[*[6],"CYC",0,7*]] [*<2,6,3,[[6,5,1,2,4,3],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[6,5,1,2,4,3]],[2,1,5,6,3,4],[1,2,4],[1],[[[6,5,1,2,4,3]]],20,<<[],[1,1,1]>,[[-349570,515856],[437520,118972],[-239394,-478780],[1,0]]>,[[[15795,5268],[8136,-16878],[18409,-2102]],[[-7665,18356],[20990,902],[-1853,14898]],[[5475,-10204],[3774,-20920],[25346,-32681]],[[-10257,-24976],[-15756,1586],[20294,-32723]],[[28207,27188],[-5234,-2488],[-18441,17825]],[[-31553,-15632],[-11910,-27738],[21781,-30753]]]>,<5,20,20,[[1,4,5,6,2,3],[1,2,4,6,3,5]],[[1,2,3,4,5,6],[1,2,6,5,4,3],[1,2,4,6,3,5],[1,2,5,3,6,4],[1,4,5,6,2,3]],[1,2,3,4,5,6],[1,3,5,5,6],[1,2],[[[1,4,5,6,2,3],[1,2,4,6,3,5]],[[1,4,5,6,2,3]]],20,<[],[14870723053045,46492415638175,18741723364875,-17631783549850,22434426762745,-42348381298650,15689392504980,-26434646379930,44098207875895,28912328311160,8785359911635,26170711370280,-25881067804540,5454840013895,15352125626945,9599581399895,30801229791230,-8509179478685,-7164199402165,15366869184855,1]>,[[-18508603993363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0],[-8893953045980,-5561585034605,8688622336890,-2818144186190,114352599410,1572410690710,1428121445090,1774602526500,-602737411319,-957668025535,-1469671317157,-1277905354023,606191903373,1829168872564,-292256448187,1748127694124,359603117681,945736897694,1559278790447,57692470666],[-7320325156610,-9403413001000,1291396595175,1063190779440,1184898095175,-1098591984295,1100706952385,-1361345130255,-758039735749,-1201380043131,1571694427562,-953072175832,375066140397,-1520861213158,-854025813097,-1311578565966,-1675871584388,395782300917,1545394181102,-1219529545633],[-6999219930000,8579477193295,-5661431273485,-2922480300840,-676132421910,-319279685275,-1633807271765,1128313719085,1819597110786,662740945208,-1149352722301,1118382940059,-1669795515294,-190977973045,-1099287786641,-111691297191,1126137481072,-366703492539,1016454099802,1763487838660],[76982386785,5048340661635,-5904051466295,6167561590975,-283517871460,379143391545,1366953858885,-851222261310,1445524050921,-1246873903,-854015793711,-1183905611185,-177780726215,1049920472083,566600964666,-136012030706,-8167874024,-669708479244,1854277620052,-1574074015286],[3498147082920,1337180180675,1585463807715,-1490127883385,-339600401215,-533682412685,1552722281030,-690348854020,-1904344014639,1497553997361,1901345405607,-1518197064644,866318197739,-1167250158444,1678969083259,-188845800261,198298859659,-305107226828,1653989839847,972423251593]]>,<29,10,5,[[1,3,4,5,6,2],[1,6,5,4,3,2]],[[1,2,3,4,5,6],[1,6,5,4,3,2],[1,3,4,5,6,2],[1,4,5,6,2,3]],[1,6,5,4,3,2],[1,3,6,6],[1],[[[1,3,4,5,6,2]]],20,<<[],[2,24,1]>,[[17828144445498196243345781412,0],[-50968814816774126682809301123,0],[-23395216203741038990605849956,0],[-10053997483565621559211741548,0],[63308601437817191341250567091,0],[1,0]]>,[[[63308601437817191341250567088,0],[0,0],[0,0],[0,0],[0,0]],[[88359189826081777799829523474,-86529404787283165445065868259],[-2522856060545004950796799776,3035294710773795608171051238],[1038975424858182227669359560,-14613813665155086377532468],[457983539378089321617770552,-1914420493291291855309606961],[2033560643376619805531552327,873706700152478865820231719]],[[20766062267095075816062957936,-41859671931338268395972074979],[1261709970046754938901706153,-2886087666374066797096523637],[24831227339838909243248572,2137684783544987344313199702],[-1455633636125756679531465939,1322677881346486951351894873],[3040845237718485065705194077,-2485259958924550623076786075]],[[1,0],[1,0],[0,0],[0,0],[0,0]],[[-36569268287445001867327084974,41859671931338268395972074979],[-2711320996055539805727922587,2886087666374066797096523637],[-2453513605019925437642746924,-2137684783544987344313199702],[-2683596555491486064082694546,-1322677881346486951351894873],[1654471786007785123759563187,2485259958924550623076786075]],[[41129990907560710107970676878,86529404787283165445065868259],[-2130794160036201671955833460,-3035294710773795608171051238],[1389706952821904300730138792,14613813665155086377532468],[-2422014594350838067582459736,1914420493291291855309606961],[-625616420512898505417459922,-873706700152478865820231719]]]>*] [x,x^2-x-1,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,29],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,14]>,<1,5,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,29],[2,8,1],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[6,14]>,<4,2^2*5^5*29^4,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[2],[1]],[[1]]],[2,5,29],[8,9,9],1,[0,0,0],<"4.2e2_5e5_29e4.10t12.1",1>,[6,14]>,<4,2^2*5^5*29^4,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-2],[1]],[[1]]],[2,5,29],[8,9,9],1,[0,0,0],<"4.2e2_5e5_29e4.5t5.1",1>,[6,14]>,<5,2^4*5^6*29^4,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1]],[[1]]],[2,5,29],[8,9,8],1,[0,0,0],<"5.2e4_5e6_29e4.10t13.1",1>,[6,14]>,<5,2^4*5^5*29^4,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[1]],[[1],[-1]]],[2,5,29],[8,9,9],1,[0,0,0],<"5.2e4_5e5_29e4.6t14.1",1>,[6,14]>,<6,2^4*5^7*29^4,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[0],[-1]],[[1]],[[1],[2],[1]]],[2,5,29],[8,9,10],1,[0,0,0],<"6.2e4_5e7_29e4.20t35.1",1>,[6,14]>]
