x^2-x-350 3*467 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[275],[-274]] 1 [1,1,1,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,1,1,2,1,2,1,1,1,1,2,2,2,1,1,1,1,2,1,2,1,2,2,1,2,1,1,1,2,1,1,1,1,2,1,2,2,1,2,1,1,1,1,2,1,2,1,2,2,1,2,1,1,1,1,2,2,2,2,2,2,1,2,2,1,2,2,1,1,2,1,2,2,1,1,2,2,2,1,1,1,2,1,1,1,1,2,2,1,2,2,2,1,2,1,2,1,2,2,2,1,1,2,1,2,1,2,1,2,1,2,2,1,1,2,1,1,2,2,2,1,1,1,2,1,2,1,1,2,1,2,2,1,2,1,2,2,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-348,3,1]>,[[-1,-1],[2,1]]>,<467,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[54172,467,1]>,[[-233,-1],[234,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[3,467],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,3*467,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[3,467],[3,3],1,[1.000000000,2.647640083,1.422867101],<"1.3_467.2t1.1",1>,[2,1]>]
x^6-3*x^4-78*x^2-244 2^6*3^10*61 2 2 48 "C2*S4" [[2,1,3,5,4,6],[1,5,3,4,2,6],[3,1,2,6,4,5]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[1,2,6,4,5,3]>,<2,3,[1,5,6,4,2,3]>,<2,6,[2,1,3,5,4,6]>,<2,6,[2,1,6,5,4,3]>,<3,8,[3,1,2,6,4,5]>,<4,6,[1,3,5,4,6,2]>,<4,6,[4,3,5,1,6,2]>,<6,8,[3,1,5,6,4,2]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 73 x^2+70*x+5 11 [[-97237121813403323108,122712470746960931262],[-116320774167473268541,0],[-52068217527616959517,52294054168072608307],[97237121813403323108,-122712470746960931262],[116320774167473268541,0],[52068217527616959517,-52294054168072608307]] 5 [6,1,5,10,6,7,8,7,8,6,10,10,9,10,9,8,8,3,3,6,4,10,5,6,7,6,4,5,7,9,7,9,5,10,5,3,10,7,9,6,5,10,6,3,5,7,10,10,6,7,6,5,7,6,5,5,9,4,10,6,7,9,2,6,10,5,10,10,9,10,9,6,4,10,7,8,8,10,6,10,8,10,5,10,4,9,9,10,9,7,6,5,7,5,3,9,8,6,3,10,3,8,5,5,7,3,6,8,6,7,7,4,8,4,10,6,3,6,8,5,3,10,6,9,7,8,10,5,4,7,10,6,7,1,6,10,5,3,5,5,10,6,10,9,7,5,4,5,7,9,10,5,10,6,10,9,4,9,7,6,6,8,1,9,5,8,4,3] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2-3*x+1>,[<x^3-18*x^2-11556*x+629640,4>,<x^6+36*x^5+5940*x^4+1673568*x^3-326592*x^2+7675845120*x+114381849600,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x-18,2>,<x^6-36*x^5+5940*x^4-1673568*x^3-326592*x^2-7675845120*x+114381849600,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<2,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,6,4,6],[3],[[[1,2,4,3,6,5]]],20,<<[],[1,1,1]>,[[382064,-433882],[0,0],[1,0]]>,[[[71521,143042],[0,0]],[[-71521,-143042],[0,0]],[[0,0],[1,0]],[[0,0],[131071,0]],[[0,0],[13157,85805]],[[0,0],[117915,45267]]]>,<3,6,6,[[2,3,1,6,4,5],[1,3,2,4,6,5]],[[1,2,3,4,5,6],[1,3,2,4,6,5],[2,3,1,6,4,5]],[1,2,3,4,5,6],[1,5,7],[1,4],[[[2,3,1,6,4,5],[1,3,2,4,6,5]],[[2,3,1,6,4,5]]],20,<[],[1052029785,-1160455869,-118637163,-912500802,1709284698,-792278505,1]>,[[63681830,14197743,19365135,37417725,6233430,15349797],[3932693,-64097109,2114016,5036805,20068905,19623],[-57920689,49899366,21567570,592191,16744386,27677301],[-63681830,-14197743,23681586,5628996,36813291,27696924],[57920689,-49899366,21479151,42454530,26302335,15369420],[-3932693,64097109,40932705,38009916,22977816,43027098]]>,<61,4,2,[[1,2,3,4,6,5],[3,2,1,4,5,6]],[[1,2,3,4,5,6],[3,2,1,4,5,6],[1,2,3,4,6,5],[3,2,1,4,6,5]],[3,2,1,4,5,6],[1,3,3,4],[1],[[[1,2,3,4,6,5]]],20,<<[],[2,60,1]>,[[-129038211853841417876530008614780012,0],[0,0],[1,0]]>,[[[-194221805049547809227589443833095861,-159131493054221999288565224206994089],[0,0]],[[-176481863661390098153620660574154081,0],[0,0]],[[194221805049547809227589443833095861,159131493054221999288565224206994089],[0,0]],[[176481863661390098153620660574154081,0],[0,0]],[[0,0],[-1,0]],[[0,0],[1,0]]]>*] [x,x^2-x+46,x^2-x+1,x^2-x-15,x^6-135*x^3+12288,x^3-3,x^4-2*x^3-45*x^2-76*x+956,0,0,x^4-2*x^3-45*x^2-76*x+956] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,61],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,3*61,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,61],[1,11,11],1,[1.000000000,1.857865691,1.282723118],<"notfaithful",0>,[6,11]>,<1,3,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,61],[5,11,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[6,11]>,<1,61,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,61],[2,1,11],1,[1.000000000,0.9383101983,0.9115020912],<"notfaithful",0>,[6,11]>,<2,3^5*61^2,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1]]],[2,3,61],[5,11,11],1,[1.000000000,1.544075112,1.083338887],<"notfaithful",0>,[6,11]>,<2,3^5,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]]],[2,3,61],[5,11,1],1,[1.000000000,1.017614561,1.036233580],<"notfaithful",0>,[6,11]>,<3,2^6*3^5*61^2,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1],[-1]],[[1],[1]]],[2,3,61],[11,11,12],1,[0,0,0],<"notfaithful",0>,[6,11]>,<3,2^6*3^5*61,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1],[1]],[[1],[-1]],[[1],[0],[-1]]],[2,3,61],[11,12,13],1,[1.000000000,1.210324710,0.9345259898],<"3.2e6_3e5_61.6t11.1",1>,[6,11]>,<3,2^6*3^6*61,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1],[-1]],[[1]],[[1],[0],[-1]]],[2,3,61],[11,12,13],1,[0,0,0],<"3.2e6_3e6_61.6t11.1",1>,[6,11]>,<3,2^6*3^6*61^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1],[1]],[[1]]],[2,3,61],[11,12,11],1,[0,0,0],<"notfaithful",0>,[6,11]>]
x^5-2*x^4-x^3+3*x^2+2*x+4 3*7*13^4 1 2 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 37 x^2+33*x+2 5 [[-17582701,0],[-34014013,-22837535],[3399416,-27881341],[22012228,27881341],[26185072,22837535]] 3 [7,4,6,2,5,5,4,5,7,7,5,3,6,6,3,5,4,5,4,5,7,6,4,4,2,6,5,5,6,2,3,6,5,7,5,4,7,6,3,6,5,5,5,6,5,5,4,5,3,5,5,2,7,4,6,5,6,5,6,5,7,4,5,4,7,5,6,4,5,7,3,5,7,3,4,6,5,7,7,7,4,4,7,7,5,7,7,3,6,4,3,6,6,5,4,6,4,6,7,3,4,2,6,7,6,5,6,1,5,5,2,3,5,7,6,7,5,4,2,5,2,4,6,5,5,7,4,6,7,5,6,7,3,3,3,5,6,7,3,5,7,5,3,5,5,3,7,4,5,7,4,4,6,3,4,2,4,6,2,4,5,5,6,4,2,4,4,5] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,6,1,[[2,3,1,5,4]],[[1,2,3,4,5],[1,2,3,5,4],[3,1,2,4,5],[2,3,1,4,5],[2,3,1,5,4],[3,1,2,5,4]],[2,3,1,5,4],[1,2,4,4,7,7],[1],[[]],20,<[],[1,1,0,1,1,0,1]>,[[-125551,280168,-346847,-297090,483,300857],[-94205,-334581,-515697,-301230,-268615,-391096],[111780,54413,-186032,-450256,268132,90239],[-17064,-32490,-151750,-109662,159060,78388],[125042,32490,151750,109662,-159060,-78388]]>,<3,6,2,[[1,2,3,5,4],[3,1,2,4,5]],[[1,2,3,4,5],[1,2,3,5,4],[3,1,2,4,5],[2,3,1,4,5],[3,1,2,5,4],[2,3,1,5,4]],[3,1,2,4,5],[1,2,4,4,7,7],[1],[[[1,2,3,5,4]]],20,<<[],[1,2,0,1]>,[[-1075286064,0,0],[-932800020,0,0],[1,0,0]]>,[[[1046124894,347639527,1017793676],[0,0,0]],[[790309017,1041179966,-45764332],[0,0,0]],[[717550468,-1388819493,-972029344],[0,0,0]],[[932800022,0,0],[-1,0,0]],[[2,0,0],[1,0,0]]]>,<7,4,2,[[1,2,3,5,4],[1,3,2,4,5]],[[1,2,3,4,5],[1,3,2,4,5],[1,2,3,5,4],[1,3,2,5,4]],[1,3,2,4,5],[1,2,2,3],[1],[[[1,2,3,5,4]]],20,<<[],[3,6,1]>,[[4290954006187576,0],[-8870105260285864,0],[1,0]]>,[[[28185688705425602,0],[0,0]],[[11695341458063774,-16523009285564164],[0,0]],[[31041130873836757,16523009285564164],[0,0]],[[8870105260285867,0],[-1,0]],[[3,0],[1,0]]]>,<13,20,5,[[2,3,4,5,1],[2,5,3,1,4]],[[1,2,3,4,5],[2,1,5,4,3],[5,3,1,4,2],[3,5,2,4,1],[2,3,4,5,1]],[2,5,3,1,4],[1,3,5,5,6],[1],[[[2,3,4,5,1]]],20,<<[],[2,12,3,0,1]>,[[91,0,0,0],[182,0,0,0],[156,0,0,0],[65,0,0,0],[13,0,0,0],[1,0,0,0]]>,[[[-3206186179891099099406,6462416886386353212684,5629667429222323320964,-3934099115813953708817],[-488933335618755658243,173144248491139576751,-389117074420602389106,-354953153036956202623],[-53215429050260967601,673947670911590897320,478044934374185833122,-410458156818047993182],[-532191578332455079084,-430742793934855745446,654696302682233216543,725147284967683189425],[-922669426823983051,-163366602261249768333,-93977906164847417054,-309310710103382786536]],[[2916950337039330163679,2903232566153887293820,552005034008016931459,-7686630152197299236557],[-319015838622059012030,-508385108011384491029,75078120123610937408,723609817830654845286],[241340888356812009744,-362937343544593288772,220834281893243521102,-9990059387005919101],[-698087453071338670053,681875682926071857131,-453443805829317755644,-489298068383744485402],[114613302948250728544,-71113311440821432519,-194174077219696148278,-117338430177516795524]],[[3,0,0,0],[1,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[-9470595562244275072364,7595600887793815373282,3238223554906543087417,5270911263750945385846],[310326943527073975554,-150034971151154439894,298949466161925558072,431353726979629160312],[-213711536546872334165,-541044911590983924166,-569566491962283859559,-334906947171340202391],[-648878689350765038713,82448186631784486057,690225911264895447665,-268353077937314585061],[-221213421346640208157,-727898521808191909483,135445625025881750900,115282047943331475130]],[[-9245132369784755430711,2043713434546743559015,-9419896018136883339840,6349818004260307559528],[497622230713740694718,485275830671399354172,15089488135065893626,661909898602118307702],[25586077240321292022,230034584223986315618,-129312724305145494665,-706565126999051996003],[417237430379112677173,-333581075623000597742,570441882257635202113,32503861353375881038],[107522787825213462664,-499541854865183000342,152706358358661814432,311367092337568106930]]]>*] [x,x^2-x-5,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,13],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,3*7,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,13],[2,8,8,2],1,[1.000000000,0.6838072478,0.8204663809],<"notfaithful",0>,[5,5]>,<4,3^3*7^3*13^4,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,13],[7,8,9,10],1,[0,0,0],<"4.3e3_7e3_13e4.10t12.1",1>,[5,5]>,<4,3*7*13^4,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[-1],[1]],[[1]]],[2,3,7,13],[7,8,9,10],1,[1.000000000,0.7066811611,0.7975791895],<"4.3_7_13e4.5t5.1",1>,[5,5]>,<5,3^2*7^2*13^4,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[-1],[1]],[[1],[1]]],[2,3,7,13],[7,8,9,10],1,[0,0,0],<"5.3e2_7e2_13e4.10t13.1",1>,[5,5]>,<5,3^3*7^3*13^4,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]]],[2,3,7,13],[7,8,9,10],1,[0,0,0],<"5.3e3_7e3_13e4.6t14.1",1>,[5,5]>,<6,3^3*7^3*13^4,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[0],[0],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[1]]],[2,3,7,13],[7,8,9,10],1,[0,0,0],<"6.3e3_7e3_13e4.20t35.1",1>,[5,5]>]
x^6+14*x^4-6*x^3+56*x^2-12*x+19 -2^9*509^2 0 3 12 "D12" [[3,6,1,5,4,2],[1,4,3,2,6,5],[2,1,6,5,4,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[3,6,1,5,4,2]>,<2,3,[2,1,6,5,4,3]>,<2,3,[6,3,2,4,5,1]>,<3,2,[6,4,2,3,1,5]>,<6,2,[4,1,5,6,2,3]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 19 x^2+18*x+2 7 [[-84859757,0],[217246135,-193455677],[-278884036,0],[123961365,193455677],[-350749441,307392611],[373285734,-307392611]] 3 [4,4,3,6,5,6,1,4,3,3,2,3,4,5,6,2,4,6,1,3,5,6,5,5,5,3,3,5,3,5,3,4,5,4,6,6,6,4,3,3,1,3,2,4,6,3,5,3,4,3,4,3,1,1,4,6,6,3,2,5,4,3,4,6,5,6,4,5,4,2,5,3,6,2,5,3,3,6,4,5,4,6,6,4,3,5,4,4,6,6,4,3,2,4,4,3,3,4,5,2,1,6,5,4,5,5,4,5,6,5,2,3,4,4,3,4,4,3,3,5,3,4,6,5,4,6,2,6,6,3,4,3,2,3,4,4,3,5,2,4,1,2,3,4,3,3,6,4,5,6,3,5,4,6,4,3,3,5,5,2,5,4,2,4,4,6,6,3] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x+16,2>,<x^3+16*x^2+1527*x+9162,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,4,2,[[2,1,4,3,6,5],[1,2,6,5,4,3]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,6,5,4,3],[2,1,5,6,3,4]],[1,2,6,5,4,3],[1,3,4,2],[3],[[[2,1,4,3,6,5]]],20,<<[],[1,1,1]>,[[217938,0],[66992,0],[1,0]]>,[[[128161,0],[131070,0]],[[1,0],[2,0]],[[-187272,-89783],[137499,237897]],[[219880,21017],[124645,24247]],[[198863,-21017],[100398,237897]],[[-97489,89783],[161746,24247]]]>,<3,2,1,[[2,1,3,4,6,5]],[[1,2,3,4,5,6],[2,1,3,4,6,5]],[2,1,3,4,6,5],[1,4],[1],[[]],20,<[],[2,2,1]>,[[524804252,170840630],[183122992,-170840630],[296480054,0],[-80652412,0],[-455785724,6091719],[-467969162,-6091719]]>,<17,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[1132703465621496513963986,-235680596991547710492382,-736229564262773066814931,-119655624321593306401520,-105614796287974200632424,64477116242391770377271]>,<509,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,3,4,2],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,508,1]>,[[670902768027916169235807979606563178057903724453888327,-28067140528498858357309975393913399663099915262872741],[-564016410867455210108540004733676736114747779575263436,-21653860939348868208488679822647082206148424929318680],[1,0]]>,[[[-316092847574381135820592157710155100530112800962435707,360195296869019252148211912753348954026646344663635890],[0,0]],[[650301134574794364470718981655177121801247310328570308,-360195296869019252148211912753348954026646344663635890],[0,0]],[[564016410867455210108540004733676736114747779575263796,21653860939348868208488679822647082206148424929318685],[-1,0]],[[360,5],[1,0]],[[-390919937504377573583439810757619637945072139691638409,-29314852678474832775680359227542435081074914396804997],[-1279174233416791459650814137255801333900503492744644,870471344068196229439503723264017380945069802089199]],[[-507304760363490865175227017921079119440810149249760348,7660991739125964567191679404895352874926489467486307],[1279174233416791459650814137255801333900503492744644,-870471344068196229439503723264017380945069802089199]]]>*] [x,x^2+1018,x^2+2,x^2-x-127,x^3+7*x-10,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,17,509],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,2^3*509,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,17,509],[7,3,3,1,7],1,[1.000000000,0.8861729579,0.8953665909],<"notfaithful",0>,[6,3]>,<1,2^3,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,17,509],[7,1,2,1,2],1,[1.000000000,1.110720735,1.064734171],<"notfaithful",0>,[6,3]>,<1,509,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,17,509],[2,2,1,1,7],1,[1.000000000,0.6054506738,0.7391311798],<"notfaithful",0>,[6,3]>,<2,2^3*509,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,3,5,17,509],[7,3,3,1,7],1,[1.000000000,1.869299453,1.316228956],<"notfaithful",0>,[6,3]>,<2,2^3*509,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[1]]],[2,3,5,17,509],[7,3,3,1,7],1,[1.000000000,0.8883136630,0.8294159044],<"2.2e3_509.6t3.1",1>,[6,3]>]
