x^2-x-351 5*281 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[-108],[109]] 1 [2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,1,2,1,1,1,1,2,1,2,1,2,1,2,1,2,1,2,2,1,2,1,2,1,1,2,2,2,1,2,2,1,2,1,2,1,1,1,2,2,2,1,1,1,2,1,1,2,2,1,1,1,1,2,1,2,1,2,1,2,2,2,1,2,2,1,1,1,2,2,2,1,2,1,1,1,1,1,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1,2,1,2,1,1,1,1,1,2,1,1,2,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<5,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-345,5,1]>,[[-2,-1],[3,1]]>,<281,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[19389,281,1]>,[[-140,-1],[141,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[5,281],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,5*281,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[5,281],[3,3],1,[1.000000000,0.8976137570,0.8785629043],<"1.5_281.2t1.1",1>,[2,1]>]
x^6-2*x^5-3*x^4+16*x^3+12*x^2-104*x+116 -2^6*5^3*61^2 0 3 12 "D12" [[6,2,5,4,3,1],[1,6,4,3,5,2],[5,3,2,6,1,4]] [<1,1,[1,2,3,4,5,6]>,<2,1,[5,4,6,2,1,3]>,<2,3,[5,3,2,6,1,4]>,<2,3,[6,2,5,4,3,1]>,<3,2,[2,6,5,3,4,1]>,<6,2,[3,5,2,1,6,4]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 29 x^2+24*x+2 6 [[-186272539,0],[-43121860,87782376],[-37428947,19030012],[100674086,-19030012],[-63245138,0],[229394400,-87782376]] 3 [1,4,6,5,6,6,3,3,5,4,2,3,5,1,4,3,6,1,5,2,6,6,4,4,2,4,4,4,5,6,4,3,6,6,5,6,3,4,4,3,3,4,6,3,6,3,2,5,5,5,3,3,5,2,2,4,1,3,3,4,4,2,5,6,3,2,6,3,4,4,6,2,4,3,3,5,4,3,4,4,2,4,3,3,3,4,5,3,1,4,5,3,4,3,6,4,4,4,5,4,5,3,4,5,3,3,1,3,6,5,4,2,3,3,6,4,1,5,3,3,4,3,3,4,3,4,4,3,4,6,6,5,3,6,4,4,2,1,6,5,6,4,1,4,5,3,6,6,3,4,3,5,5,1,1,3,3,5,6,4,5,3,4,3,2,1,3,3] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x-18,2>,<x^3-10*x^2+848*x-288,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,2,2,[[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4]],[1,2,3,4,5,6],[1,3],[2],[[[2,1,5,6,3,4]]],20,<[],[192462,445218,1]>,[[3,2],[-104001,-2],[-29152,21173],[62696,21171],[-62698,44363],[2082,44365]]>,<3,2,1,[[2,1,3,4,6,5]],[[1,2,3,4,5,6],[2,1,3,4,6,5]],[2,1,3,4,6,5],[1,4],[1],[[]],20,<[],[2,2,1]>,[[1510468689,-53714716],[1617898121,53714716],[358417592,0],[-85601659,0],[-160422194,184197465],[-141396635,-184197465]]>,<5,6,2,[[5,6,2,1,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[3,4,6,5,2,1],[6,5,1,2,4,3],[5,6,2,1,3,4],[4,3,5,6,1,2]],[5,6,2,1,3,4],[1,2,5,5,6,6],[1],[[[2,1,4,3,6,5]]],20,<<[],[3,3,0,1]>,[[-15606810258450,-46425522929795,-9823474735485],[-7791987031050,-2803729606165,-35685137395730],[1,0,0]]>,[[[7791987031051,2803729606167,35685137395732],[-1,0,0]],[[1,2,2],[1,0,0]],[[7588619054275,25567219195041,28859463439444],[-6015935694872,-9305331925965,-5827108105086]],[[16948776110720,30196033479421,-32485337797051],[6015935694872,9305331925965,5827108105086]],[[-16948776110720,-30196033479423,32485337797049],[-6015935694873,-9305331925965,-5827108105086]],[[-15380606085325,-28370948801208,30822830805449],[6015935694873,9305331925965,5827108105086]]]>,<61,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[1,2,4,3,6,5]]],20,<[],[-78597556856052806773560454659666929,169425220906256699884869284401580605,1]>,[[-41522519080527768457994946695198049,0],[169425220906256699884869284401580548,0],[-169425220906256699884869284401580576,-1],[29,1],[-107566852445311285995882571539588205,2154086267517601484830941708643130],[149089371525839054453877518234786255,-2154086267517601484830941708643130]]>*] [x,x^2+61,x^2+5,x^2-x-76,x^3+x-6,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,61],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,2^2*61,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,61],[7,3,1,7],1,[1.000000000,1.206719164,0.9666295127],<"notfaithful",0>,[6,3]>,<1,2^2*5,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,61],[7,1,7,1],1,[1.000000000,1.404962946,1.128043325],<"notfaithful",0>,[6,3]>,<1,5*61,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,61],[1,2,7,7],1,[1.000000000,1.577052308,1.215496817],<"notfaithful",0>,[6,3]>,<2,2^2*61,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,3,5,61],[7,3,5,7],1,[1.000000000,1.328467277,1.252169726],<"notfaithful",0>,[6,3]>,<2,2^2*5^2*61,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[-1]],[[1]]],[2,3,5,61],[7,3,8,7],1,[1.000000000,2.052121432,1.336667440],<"2.2e2_5e2_61.6t3.1",1>,[6,3]>]
x^6-x^4-8*x^3+14*x^2-6*x+1 -2^6*5^3*61^2 0 3 18 "C3*S3" [[1,2,6,4,3,5],[2,4,3,1,5,6],[6,3,4,5,1,2]] [<1,1,[1,2,3,4,5,6]>,<2,3,[3,5,1,6,2,4]>,<3,1,[2,4,5,1,6,3]>,<3,1,[4,1,6,2,3,5]>,<3,2,[2,4,3,1,5,6]>,<3,2,[4,1,3,2,5,6]>,<3,2,[2,4,6,1,3,5]>,<6,3,[6,3,4,5,1,2]>,<6,3,[5,6,2,3,4,1]>] [[1,1,1,1,1,1],[1,1,1,3],[2,2,2],[3,3],[6]] 11 x^2+7*x+2 7 [[2934813,1536732],[-2034090,3563759],[-7822311,-1536732],[7225790,2789133],[-7493232,-3563759],[7189030,-2789133]] 2 [3,7,9,3,2,9,8,8,7,5,8,2,7,6,4,2,9,1,6,8,8,9,3,7,8,3,5,6,3,2,6,2,9,8,7,8,8,7,3,8,8,6,2,8,8,9,2,3,5,6,2,9,7,9,9,4,4,2,2,7,3,8,6,9,2,8,8,8,5,4,9,9,7,9,9,5,1,8,4,3,2,6,8,9,8,6,6,8,7,5,6,2,7,2,2,6,3,7,5,1,6,2,5,7,9,2,7,8,2,7,7,2,9,2,9,5,7,7,9,8,5,9,9,5,2,5,7,9,3,2,9,7,8,8,5,1,2,6,8,3,9,7,5,7,5,9,2,2,9,7,2,1,4,1,7,8,8,5,9,5,5,2,1,9,2,6,9,9] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,3],"RES",<[1],x^2>,[<x^2-18*x+161,5>,<x^2-26*x+414,6>]*],[*[2,2,2],"CYC",0,2*],[*[3,3],"RES",<[1],x^2>,[<x+6,3>,<x-2,4>,<x^2+4*x+49,7>]*],[*[6],"RES",<[1],x^2>,[<x^3+20*x^2+357*x+1078,8>,<x^3+20*x^2+418*x+1444,9>]*]] [*<2,6,2,[[2,1,4,3,6,5],[5,6,1,2,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[5,6,1,2,3,4],[3,4,5,6,1,2],[6,5,2,1,4,3],[4,3,6,5,2,1]],[5,6,1,2,3,4],[1,2,3,4,9,8],[2],[[[2,1,4,3,6,5]]],20,<<[],[1,1,0,1]>,[[-82550,101466,-135836],[-225586,341818,185906],[1,0,0]]>,[[[1,1,0],[1,0,0]],[[225587,182471,-185906],[-1,0,0]],[[122623,31291,-19693],[-87330,132789,22750]],[[110081,-22709,-155539],[87330,-132789,-22750]],[[-225757,-216040,48625],[-257521,211775,-232535]],[[-232535,24986,-211775],[257521,-211775,232535]]]>,<5,6,2,[[3,4,5,6,2,1]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[5,6,2,1,4,3],[4,3,6,5,1,2],[3,4,5,6,2,1],[6,5,1,2,3,4]],[3,4,5,6,2,1],[1,2,4,3,9,8],[1],[[[2,1,4,3,6,5]]],20,<<[],[3,3,0,1]>,[[-13741054674335,-17935736937435,43067954938695],[-13126866472610,-10708795370020,-6563433236305],[1,0,0]]>,[[[13126866472610,10708795370023,6563433236305],[-1,0,0]],[[0,3,0],[1,0,0]],[[9099842006662,-34091408112298,26954477865471],[-8509122265518,1269488735768,-7095161152205]],[[23001859005262,-17986108509398,-10903627359509],[8509122265518,-1269488735768,7095161152205]],[[10252633830123,37236574701695,-42183938961111],[8994646957191,5012173341088,7337923498042]],[[39886230325968,4132146549975,19569655218844],[-8994646957191,-5012173341088,-7337923498042]]]>,<61,3,3,[[1,2,3,6,4,5]],[[1,2,3,4,5,6],[1,2,3,6,4,5],[1,2,3,5,6,4]],[1,2,3,4,5,6],[1,5,6],[1],[[[1,2,3,6,4,5]]],20,<[],[239931859570181142768831411046621302,-174099989082862878519155380521321876,-62987937701551861789960906468403590,1]>,[[-199714441139238215694468388154448946,0,0],[-243998570227817766827925685684827096,0,0],[-128133035954175009204163197337652791,0,0],[198873029119184056603700945327803380,3747552084635565086969764313042324,1],[-135885091417632194813740038859399762,-3747552084635565086969764313042325,-1],[14,1,0]]>*] [x,x^2+5,x^3-x^2-20*x+9,x^6-2*x^5-24*x^4+38*x^3+467*x^2-480*x+3321,x^6-2*x^5-24*x^4+38*x^3+467*x^2-480*x+3321,x^3-x^2-20*x+9,x^3-x^2-20*x+70,0,0] [1,2,2,4,6,3,3,8,9] <[1],[2],[3,6],[4,5],[7],[8,9]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,61],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,5]>,<1,2^2*5,1,[[1],[-1],[1],[1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,61],[10,10,1],1,[1.000000000,1.404962946,1.128043325],<"notfaithful",0>,[6,5]>,<1,61,3,[[1,0],[1,0],[0,1],[-1,-1],[-1,-1],[0,1],[1,0],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,5,61],[3,3,10],0,[-0.02135246022+0.9997720103*i,0.8079329435+0.4961503306*i,0.9282722642+0.2270322238*i],<"notfaithful",0>,[6,5]>,<1,2^2*5*61,3,[[1,0],[-1,0],[-1,-1],[0,1],[0,1],[-1,-1],[1,0],[0,-1],[1,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0],[-1,0]],[[1,0],[0,1]],[[1,0],[-1,-1]],[[1,0]]],[2,5,61],[10,10,10],0,[-0.02135246022-0.9997720103*i,1.395999760-0.2997069675*i,1.112022876-0.02050070981*i],<"notfaithful",0>,[6,5]>,<1,2^2*5*61,3,[[1,0],[-1,0],[0,1],[-1,-1],[-1,-1],[0,1],[1,0],[1,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0],[-1,0]],[[1,0],[-1,-1]],[[1,0],[0,1]],[[1,0]]],[2,5,61],[10,10,10],0,[-0.02135246022+0.9997720103*i,1.395999760+0.2997069675*i,1.112022876+0.02050070981*i],<"notfaithful",0>,[6,5]>,<1,61,3,[[1,0],[1,0],[-1,-1],[0,1],[0,1],[-1,-1],[1,0],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,5,61],[3,3,10],0,[-0.02135246022-0.9997720103*i,0.8079329435-0.4961503306*i,0.9282722642-0.2270322238*i],<"notfaithful",0>,[6,5]>,<2,2^2*5*61^2,1,[[2],[0],[2],[2],[-1],[-1],[-1],[0],[0]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1]],[[1]]],[2,5,61],[10,10,11],1,[1.000000000,2.177552297,1.284239221],<"notfaithful",0>,[6,5]>,<2,2^2*5*61,3,[[2,0],[0,0],[0,2],[-2,-2],[1,1],[0,-1],[-1,0],[0,0],[0,0]],[[[1,0],[-2,0],[1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,-2],[-1,-1]],[[1,0],[2,2],[0,1]],[[1,0],[-1,-1],[0,1]],[[1,0],[0,1],[-1,-1]],[[1,0],[1,0],[1,0]],[[1,0],[0,0],[0,-1]],[[1,0],[0,0],[1,1]],[[1,0],[0,-1]],[[1,0],[-1,0]]],[2,5,61],[10,10,11],0,[-0.02135246022-0.9997720103*i,0.2687826482+0.2478416718*i,0.7192816231+0.1907252299*i],<"2.2e2_5_61.6t5.2",1>,[6,5]>,<2,2^2*5*61,3,[[2,0],[0,0],[-2,-2],[0,2],[0,-1],[1,1],[-1,0],[0,0],[0,0]],[[[1,0],[-2,0],[1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[2,2],[0,1]],[[1,0],[0,-2],[-1,-1]],[[1,0],[0,1],[-1,-1]],[[1,0],[-1,-1],[0,1]],[[1,0],[1,0],[1,0]],[[1,0],[0,0],[1,1]],[[1,0],[0,0],[0,-1]],[[1,0],[1,1]],[[1,0],[-1,0]]],[2,5,61],[10,10,11],0,[-0.02135246022+0.9997720103*i,0.2687826482-0.2478416718*i,0.7192816231-0.1907252299*i],<"2.2e2_5_61.6t5.2",2>,[6,5]>]
x^3-x^2+15*x+77 -2^2*5*2423 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 7 x-1 5 [[-5418],[1284],[4135]] 2 [2,2,1,1,2,3,2,3,1,3,2,1,3,1,2,2,2,2,2,2,3,1,3,3,2,3,2,3,3,2,2,2,3,3,3,3,2,2,3,2,3,3,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2,3,2,3,3,1,3,3,2,2,3,2,1,1,1,1,2,3,2,2,2,3,2,2,3,1,3,3,1,3,1,3,2,2,3,2,3,2,2,2,1,2,3,2,2,3,1,2,2,1,1,3,2,2,3,2,3,1,3,3,2,2,3,2,2,1,3,2,3,1,3,1,3,2,2,1,3,3,2,2,2,2,3,3,2,2,3,2,1,3,2,3,3,1,1,3,2,3,2,1,2,3,2,1,3,2,3,2,2,2,2,1] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,6,3,[[3,1,2],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,3,2],[1,2,3],[1],[[[3,1,2]]],20,<<[],[1,1,1]>,[[130014,0],[262116,0],[14,0],[1,0]]>,[[[192243,0],[-235930,0],[200977,0]],[[139447,-53152],[196430,156930],[219384,115457]],[[192599,53152],[39500,-156930],[103927,146687]]]>,<5,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-35575671769965,-22101299731905,1]>,[[-22101299731912,0],[22101299731909,-1],[4,1]]>,<2423,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[16294811330247794144626807356487701861374225401647963387138609695179,-17370495761349828313191556294319583886324699248839959783387319013301,1]>,[[-17370495761349828313191556294319583886324699248839959783387319016588,0],[17370495761349828313191556294319583886324699248839959783387319014945,-1],[1644,1]]>*] [x,x^2-x+3029,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,2423],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,5*2423,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,2423],[2,4,4],1,[1.000000000,0.6279294388,0.7348279062],<"notfaithful",0>,[3,2]>,<2,2^2*5*2423,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,5,2423],[4,5,5],1,[1.000000000,1.755802060,1.093767942],<"2.2e2_5_2423.3t2.1",1>,[3,2]>]
x^4-2*x^3+14*x^2-13*x+38 17^2*557 0 2 8 "D8" [[2,1,3,4],[3,4,1,2]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[1,2,4,3]>,<4,2,[3,4,2,1]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 19 x-1 5 [[980590],[-980589],[809384],[-809383]] 2 [4,5,5,3,5,4,1,1,5,3,5,5,5,1,4,4,2,5,2,3,3,3,1,4,3,2,4,5,3,3,2,3,1,3,1,4,1,5,3,3,1,3,4,5,3,5,5,4,3,1,3,4,3,4,4,1,5,4,3,1,5,4,1,5,5,3,4,3,5,4,4,2,3,1,3,2,1,3,3,4,5,4,5,4,5,2,5,2,2,1,2,5,3,4,5,3,4,3,4,3,3,4,2,4,5,4,4,1,1,5,5,4,3,3,2,5,5,2,3,1,2,3,5,5,5,1,5,5,2,4,2,5,5,4,4,4,1,5,2,3,5,5,5,5,1,5,3,5,2,4,5,3,1,3,5,3,4,3,4,3,3,4,4,1,1,3,3,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-13,2>,<x^2+24*x-413,3>]*],[*[4],"CYC",0,5*]] [*<17,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[82290399242860587933327,1227053483507439681852605,1]>,[[-1227053483507439681852589,-1],[16,1],[-15,-1],[1227053483507439681852590,1]]>,<557,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,553,1]>,[[3321523188868804409026573157690992995270288093936982591,0],[557,0],[1,0]]>,[[[1334006256330544862355777889829233910604661945988747155,-2908664389612771720772496112546031815315904932578487262],[0,0]],[[-1334006256330544862355777889829233910604661945988747154,2908664389612771720772496112546031815315904932578487262],[0,0]],[[-278,0],[-1,0]],[[279,0],[1,0]]]>*] [x,x^2-x-4,x^2-x-139,x^2-x-2367,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[17,557],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,17,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[17,557],[6,1],1,[1.000000000,1.016084834,1.126461493],<"notfaithful",0>,[4,3]>,<1,557,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[17,557],[1,6],1,[1.000000000,0.4630214887,0.6997338199],<"notfaithful",0>,[4,3]>,<1,17*557,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[17,557],[6,6],1,[1.000000000,1.244221087,0.9261448020],<"notfaithful",0>,[4,3]>,<2,17*557,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1],[1]]],[17,557],[6,7],1,[1.000000000,1.419958732,1.062371003],<"2.17_557.4t3.1",1>,[4,3]>]
x^4-2*x^3-33*x^2+34*x-557 -2^6*3*13*47^2 2 1 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 59 x-1 6 [[-19714998665],[12219327894],[-12219327893],[19714998666]] 4 [3,4,2,5,3,4,4,5,4,4,4,5,3,3,3,5,1,3,5,3,5,3,2,2,4,5,3,5,4,5,2,4,3,3,3,4,3,5,1,5,5,2,5,5,3,2,3,4,3,4,5,3,4,4,5,5,5,5,3,3,2,1,4,4,3,1,4,2,4,4,1,2,1,1,4,3,4,5,2,5,5,4,3,3,3,5,3,4,1,4,5,3,5,4,5,4,1,4,1,5,3,1,5,5,1,5,3,3,4,1,2,5,1,4,4,5,4,5,5,4,5,3,4,2,5,4,5,5,1,5,4,2,1,2,1,4,3,5,4,5,4,1,3,1,1,2,5,5,3,3,4,5,2,4,2,5,2,2,3,3,1,5,5,5,1,1,3,2] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+34,2>,<x^2-70*x+10000,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[3],[[[2,1,4,3]]],20,<<[],[1,1,1]>,[[327334,-415924],[-316328,415924],[1,0]]>,[[[0,1],[1,0]],[[-207960,108365],[262143,0]],[[207961,-108365],[1,0]],[[1,-1],[262143,0]]]>,<3,4,2,[[2,1,3,4],[1,2,4,3]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[1,2,4,3],[1,4,4,2],[1],[[[2,1,3,4]]],20,<<[],[2,2,1]>,[[1055974515,0],[3,0],[1,0]]>,[[[-1,0],[387420488,0]],[[2,0],[1,0]],[[139123244,-54587001],[0,0]],[[-139123243,54587001],[0,0]]]>,<5,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,2],[1],[[]],20,<[],[2,4,1]>,[[5349504746625,-21167105536844],[-5349504746624,21167105536844],[-3903252209847,-6719997686955],[3903252209848,6719997686955]]>,<13,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,12,1]>,[[4587240844526455621376,0],[13,0],[1,0]]>,[[[-3414406760240536789608,1014679187866643821632],[0,0]],[[3414406760240536789609,-1014679187866643821632],[0,0]],[[-6,0],[-1,0]],[[7,0],[1,0]]]>,<47,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[5,45,1]>,[[-117321837415685352780918488091223,1074830897016364843302287319147606],[523175389319991746204849854467782,-468599975934637844071028541817794],[1,0]]>,[[[-523175389319991746204849854467745,468599975934637844071028541817828],[-1,0]],[[37,34],[1,0]],[[-36,-34],[-1,0]],[[523175389319991746204849854467746,-468599975934637844071028541817828],[1,0]]]>*] [x,x^2-94,x^2-x+10,x^2+3666,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,13,47],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^3*47,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,13,47],[6,1,1,1,6],1,[1.000000000,1.575083602,1.147925835],<"notfaithful",0>,[4,3]>,<1,3*13,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,13,47],[1,6,1,6,1],1,[1.000000000,2.012229726,1.359658038],<"notfaithful",0>,[4,3]>,<1,2^3*3*13*47,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,13,47],[6,6,1,6,6],1,[1.000000000,1.245273895,1.049836239],<"notfaithful",0>,[4,3]>,<2,2^3*3*13*47,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]]],[2,3,5,13,47],[6,6,2,6,6],1,[1.000000000,0.3141791236,0.6611983562],<"2.2e3_3_13_47.4t3.5",1>,[4,3]>]
