x^2-x-375000 557*2693 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[93],[-92]] 1 [1,1,1,2,2,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2,2,1,2,2,1,2,1,2,2,1,2,2,2,1,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,2,2,1,2,2,1,1,1,2,1,1,1,2,1,1,2,2,1,1,2,1,2,1,2,1,2,1,1,2,1,1,1,2,1,1,2,2,2,2,1,2,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,1,1,2,2,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,2,2,1,1,1,1,1,2,2,1,1,2,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<557,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-297438,557,1]>,[[-278,-1],[279,1]]>,<2693,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[1438062,2693,1]>,[[-1346,-1],[1347,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[557,2693],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,557*2693,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[557,2693],[3,3],1,[1.000000000,2.773844818,1.516968272],<"1.557_2693.2t1.1",1>,[2,1]>]
x^5-2*x^4-7*x^3+10*x^2+12*x-11 557*2693 5 0 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 37 x^2+33*x+2 5 [[12545721,1413819],[-9389967,18126355],[-34110306,-1413819],[16535931,-18126355],[14418623,0]] 1 [6,4,6,5,5,6,7,5,5,4,4,3,4,7,5,7,7,5,5,7,6,5,6,4,5,5,7,4,5,5,4,5,7,6,5,3,2,7,3,5,7,7,4,5,4,7,5,5,6,3,5,5,7,6,5,7,6,4,5,5,4,5,5,3,4,4,5,6,4,4,7,6,4,2,5,3,6,7,4,7,6,7,4,5,6,6,2,4,6,6,5,3,4,5,5,5,5,6,7,6,6,4,6,3,5,5,5,4,5,5,4,6,6,6,3,7,5,5,3,4,3,6,7,7,6,6,6,4,6,7,5,4,4,7,5,5,7,6,5,4,4,6,6,3,3,6,5,7,5,3,3,4,2,4,7,5,6,4,3,6,4,5,7,6,3,7,3,3] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<557,6,2,[[1,2,3,5,4],[2,3,1,4,5]],[[1,2,3,4,5],[1,2,3,5,4],[2,3,1,4,5],[3,1,2,4,5],[2,3,1,5,4],[3,1,2,5,4]],[2,3,1,4,5],[1,2,4,4,7,7],[1],[[[1,2,3,5,4]]],20,<<[],[555,3,0,1]>,[[-1874245030328112402149376215840228902508788165885689817,0,0],[2914657979518471374506524604341645268968423348409284015,0,0],[1,0,0]]>,[[[2695806188666036079971419140195341206971531014497323523,3660748646164790962717628224040798121749902690323361203,3616245431026134095195138214703317864966933840817851132],[0,0,0]],[[373507266360579577061420022651679515699203328607409506,786361267330764031499244362681574226436799331093713092,-1676082030045886082700635462062395190133088339583210877],[0,0,0]],[[-154655475508144282526314558505375453702310994695449250,3815246086343028858664675649265392070741014653495135706,-1940163400980248012494502752640922674833845501234640255],[0,0,0]],[[-2914657979518471374506524604341645268968423348409283896,0,0],[-1,0,0]],[[119,0,0],[1,0,0]]]>,<2693,2,2,[[1,2,3,5,4]],[[1,2,3,4,5],[1,2,3,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,2,3,5,4]]],20,<[],[73833741729134964434152111719942649202572621065928609056043506143234,192612950842187423335207398088843775303161325375504787876468500919602,1]>,[[-35646832149587307488702801089518903512273926347391619581104357046085,0],[60931404172141423082677834527899065778749490865158752435239941181423,0],[167328378819633307741232364650463613036685760857737655022332916780608,0],[-192612950842187423335207398088843775303161325375504787876468500917773,-1],[1829,1]]>*] [x,x^2-x-375000,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[557,2693],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,557*2693,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[557,2693],[8,8],1,[1.000000000,2.773844818,1.516968272],<"notfaithful",0>,[5,5]>,<4,557^3*2693^3,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[-1]]],[557,2693],[8,8],1,[0,0,0],<"4.557e3_2693e3.10t12.1",1>,[5,5]>,<4,557*2693,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-3],[3],[-1]]],[557,2693],[8,9],1,[1.000000000,0.5507526181,0.8052280900],<"4.557_2693.5t5.1",1>,[5,5]>,<5,557^2*2693^2,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1],[-3],[3],[-1]]],[557,2693],[8,9],1,[0,0,0],<"5.557e2_2693e2.10t13.1",1>,[5,5]>,<5,557^3*2693^3,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[1],[1]],[[1],[-2],[1]]],[557,2693],[8,9],1,[0,0,0],<"5.557e3_2693e3.6t14.1",1>,[5,5]>,<6,557^3*2693^3,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[0],[0],[-1]],[[1],[-3],[3],[-1]]],[557,2693],[8,9],1,[0,0,0],<"6.557e3_2693e3.20t35.1",1>,[5,5]>]
