x^2-10990 2^3*5*7*157 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[28],[-28]] 1 [1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,1,2,1,2,2,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,1,2,1,2,1,2,1,2,2,2,1,2,2,1,2,1,2,1,2,2,1,2,1,1,1,2,1,2,2,1,1,2,1,1,2,1,2,2,2,2,1,2,2,1,1,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,1,1,1,2,2,1,2,2,1,1,2,1,1,2,1,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[3],[[[2,1]]],20,<[],[-10990,0,1]>,[[0,1],[0,262143]]>,<5,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-10990,0,1]>,[[0,-1],[0,1]]>,<7,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-10990,0,1]>,[[0,-1],[0,1]]>,<157,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-10990,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,5,7,157],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^3*5*7*157,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,5,7,157],[3,3,3,3],1,[1.000000000,1.633973454,1.129646669],<"1.2e3_5_7_157.2t1.2",1>,[2,1]>]
x^3-x^2-35*x+7 2^3*5*7*157 3 0 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 17 x-1 5 [[326591],[133506],[-460096]] 1 [1,3,1,1,3,2,1,2,2,3,3,3,3,3,2,2,1,2,2,2,2,1,2,2,2,3,3,3,2,2,3,3,3,1,3,3,1,3,2,2,2,2,1,2,3,3,2,3,2,2,2,2,3,3,3,3,2,2,1,1,3,1,2,3,3,1,3,1,2,1,3,3,3,2,2,3,2,3,2,3,2,3,2,2,2,3,2,2,3,2,3,2,3,2,2,3,2,3,1,3,2,1,2,2,3,1,2,3,3,2,3,2,2,2,2,3,2,2,3,1,3,3,2,3,3,1,2,2,2,2,1,1,3,2,1,2,2,2,2,2,1,2,2,2,3,2,2,2,3,2,2,1,3,1,2,2,3,2,2,1,3,2,3,1,2,3,2,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[3],[[[1,3,2]]],20,<[],[133782,331116,1]>,[[-193173,0],[1,1],[-68971,-1]]>,<5,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-44951945172760,6299770739965,1]>,[[6299770739958,0],[-6299770739961,-1],[4,1]]>,<7,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[18987220533347955,-9710452921264193,1]>,[[-9710452921264192,0],[9710452921264193,-1],[0,1]]>,<157,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[33537769954454041597821399051711197835579448,-17971594782781353452937534596356957376426700,1]>,[[-17971594782781353452937534596356957376426877,0],[17971594782781353452937534596356957376426789,-1],[89,1]]>*] [x,x^2-10990,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,7,157],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,2^3*5*7*157,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,7,157],[4,4,4,4],1,[1.000000000,1.633973454,1.129646669],<"notfaithful",0>,[3,2]>,<2,2^3*5*7*157,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,5,7,157],[4,4,4,4],1,[1.000000000,1.801281914,1.255705778],<"2.2e3_5_7_157.3t2.2",1>,[3,2]>]
x^6-x^5+7*x^4+29*x^3+53*x^2+90*x+193 -2^3*3^3*137^3 0 3 48 "C2*S4" [[1,3,2,6,5,4],[1,6,3,4,5,2],[2,3,1,5,6,4]] [<1,1,[1,2,3,4,5,6]>,<2,1,[5,6,4,3,1,2]>,<2,3,[5,2,3,4,1,6]>,<2,3,[5,6,3,4,1,2]>,<2,6,[1,3,2,6,5,4]>,<2,6,[5,3,2,6,1,4]>,<3,8,[2,3,1,5,6,4]>,<4,6,[6,1,3,4,2,5]>,<4,6,[6,1,4,3,2,5]>,<6,8,[6,3,1,5,2,4]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 41 x^2+38*x+6 11 [[260452383043314475,-132514358711648440],[-213458920817557973,0],[141282348242430257,-25122191458911081],[-4732439751445547,25122191458911081],[-207292303076529215,132514358711648440],[23748932359788004,0]] 6 [8,5,10,7,9,9,8,10,7,10,8,10,4,9,7,3,9,10,5,4,7,6,10,7,8,5,4,5,2,7,8,10,1,10,3,7,5,9,6,9,10,10,7,4,5,6,10,6,10,5,7,7,8,3,8,8,10,8,9,6,10,9,9,6,1,10,5,7,5,5,7,7,7,10,10,8,5,10,7,4,9,9,4,7,7,9,8,8,5,8,9,6,7,10,10,4,5,7,3,10,10,9,9,4,9,6,5,7,7,6,4,10,6,5,6,6,9,8,5,10,9,6,5,5,5,5,9,6,8,5,5,7,8,10,6,6,5,9,5,7,3,9,7,10,10,6,9,1,3,4,5,6,10,8,9,1,6,8,4,9,3,1,4,10,8,4,7,3] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2>,[<x^3+41*x^2-662*x-32436,4>,<x^6+153*x^5+4604*x^4-266087*x^3-12066516*x^2+53926313*x+4814854611,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2>,[<x-33,2>,<x^6-127*x^5+5736*x^4-101847*x^3+531036*x^2-9798147*x+265912659,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<2,8,2,[[1,2,3,4,6,5],[4,1,2,3,5,6]],[[1,2,3,4,5,6],[3,4,1,2,5,6],[1,2,3,4,6,5],[3,4,1,2,6,5],[4,1,2,3,5,6],[2,3,4,1,5,6],[4,1,2,3,6,5],[2,3,4,1,6,5]],[4,1,2,3,5,6],[1,4,3,2,8,8,9,9],[3],[[[1,2,3,4,6,5]]],20,<<[],[1,1,0,0,1]>,[[124238,0,0,0],[205512,0,0,0],[1,0,0,0]]>,[[[-44343,-480583,397206,153395],[0,0,0,0]],[[151038,-354625,285721,413903],[0,0,0,0]],[[-267515,-454520,-254127,-493693],[0,0,0,0]],[[-476737,241152,-428800,-73605],[0,0,0,0]],[[3,0,0,0],[2,0,0,0]],[[113267,0,0,0],[131070,0,0,0]]]>,<3,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,6,5,2],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,2,1]>,[[36425730,0],[1162981470,0],[1,0]]>,[[[-1162981469,0],[-1,0]],[[1,0],[1,0]],[[-289667079,172094920],[-568843666,-475566446]],[[-1624233678,-924094211],[568843666,475566446]],[[-633856919,-172094920],[382289226,475566446]],[[223954744,924094211],[-382289226,-475566446]]]>,<53,2,1,[[3,2,1,4,5,6]],[[1,2,3,4,5,6],[3,2,1,4,5,6]],[3,2,1,4,5,6],[1,3],[1],[[]],20,<[],[2,49,1]>,[[11840813582422301953702237362378007,12271475726764616133144610210662330],[735417998638658381897686794714896,0],[-8334578502927995151338532163824544,-12271475726764616133144610210662330],[-10154636883106054497398941232855550,0],[57345122744294651989636725628276,0],[84765608483850337224922138623746,0]]>,<79,2,1,[[3,4,1,2,6,5]],[[1,2,3,4,5,6],[3,4,1,2,6,5]],[3,4,1,2,6,5],[1,6],[1],[[]],20,<[],[3,78,1]>,[[-32485915660841480611559971671011037411,40046385635084504703445901037070044069],[1192359597414962573626227323628776297,-22703478137858806995655455552227527490],[-18415176007907006905801189353420770758,-40046385635084504703445901037070044069],[-20901385186470000664984847150654767503,22703478137858806995655455552227527490],[160810840581415056907254542494618475,350041953822449572244620406183952536],[92450435395491341822861962141723523,-350041953822449572244620406183952536]]>,<137,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,6],[1],[[[2,1,4,3,6,5]]],20,<[],[325119083928540665240100155529405545063843,1809197248111944357534153390711507360534929,1]>,[[-1809197248111944357534153390711507360534821,-1],[108,1],[1162422473950429211370311216892779247296341,593335070841326162962954597440762150066],[-289921666885847894748111291635009275192933,-593335070841326162962954597440762150066],[-804595712797137324451363309165126690799727,-3437465147585810819969160723979771313581],[1741292153844500365363316774618864079231033,3437465147585810819969160723979771313581]]>*] [x,x^2-2,x^2-x+103,x^2+822,x^6-2*x^5+5*x^4-6*x^3+37*x^2-32*x-82,x^3-x^2+5*x-2,x^4-2*x^3+3*x^2+6*x-9,0,0,x^4-2*x^3+3*x^2+6*x-9] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,53,79,137],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,2^3,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,53,79,137],[11,2,2,1,1],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[6,11]>,<1,3*137,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,53,79,137],[5,11,1,5,11],1,[1.000000000,0.9297800259,0.8414409691],<"notfaithful",0>,[6,11]>,<1,2^3*3*137,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,53,79,137],[11,11,2,2,11],1,[1.000000000,1.095756269,0.9901360543],<"notfaithful",0>,[6,11]>,<2,2^6*3*137,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1]],[[1],[1]],[[1],[-1]]],[2,3,53,79,137],[11,12,2,5,13],1,[1.000000000,0.8744763043,0.9200957126],<"notfaithful",0>,[6,11]>,<2,3*137,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,3,53,79,137],[5,11,1,5,11],1,[1.000000000,1.248549202,1.122691956],<"notfaithful",0>,[6,11]>,<3,2^6*3*137,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1],[1]],[[1],[-2],[1]]],[2,3,53,79,137],[11,12,3,5,12],1,[1.000000000,1.104306758,0.9924266205],<"notfaithful",0>,[6,11]>,<3,2^3*3^2*137^2,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1],[0],[1]],[[1],[1]],[[1],[-1]]],[2,3,53,79,137],[11,12,3,4,13],1,[1.000000000,0.5305380579,0.8378575989],<"3.2e3_3e2_137e2.6t11.2",1>,[6,11]>,<3,2^3*3*137,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1],[0],[1]],[[1],[2],[1]],[[1],[-2],[1]]],[2,3,53,79,137],[11,12,3,3,13],1,[1.000000000,0.4694023947,0.7695530351],<"3.2e3_3_137.6t11.2",1>,[6,11]>,<3,2^6*3^2*137^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1],[-1]]],[2,3,53,79,137],[11,11,3,3,11],1,[0,0,0],<"notfaithful",0>,[6,11]>]
x^6-3*x^5-86*x^4+141*x^3+3262*x^2-7779*x-102869 2^4*19^3*71^3 2 2 12 "D12" [[2,1,5,6,3,4],[1,3,2,4,6,5],[4,6,5,1,3,2]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,6,5,1,3,2]>,<2,3,[2,1,5,6,3,4]>,<2,3,[6,4,3,2,5,1]>,<3,2,[6,3,4,2,1,5]>,<6,2,[3,1,6,5,2,4]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 13 x^2+12*x+2 12 [[5415955755184,0],[1455891588194,-11065683533859],[-5544416740384,11065683533859],[-11315022668837,0],[-999772708103,6767100250656],[10987364773949,-6767100250656]] 4 [3,3,5,6,6,4,6,1,2,3,4,3,4,5,6,4,4,6,4,4,5,3,1,3,4,1,3,3,3,4,4,5,6,6,6,3,1,2,3,4,3,4,5,4,2,5,4,3,4,5,5,6,4,5,4,5,4,1,5,4,6,3,4,5,1,4,4,4,6,6,2,5,1,3,3,4,6,6,4,3,1,4,3,4,4,6,4,6,6,5,6,2,4,2,5,1,3,3,4,6,3,5,4,3,1,5,5,1,4,4,4,5,5,2,6,3,5,5,6,3,4,4,3,4,6,2,2,5,6,2,5,4,4,6,6,6,4,3,3,6,3,5,6,4,3,3,1,3,6,4,3,5,6,4,4,4,2,1,6,3,1,3,2,3,3,3,4,5] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x+119,2>,<x^3+403*x^2+57347*x+2847057,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,6,3,[[2,3,1,5,6,4],[4,6,5,1,3,2]],[[1,2,3,4,5,6],[4,6,5,1,3,2],[2,3,1,5,6,4]],[4,6,5,1,3,2],[1,3,5],[1],[[[2,3,1,5,6,4]]],20,<<[],[1,1,1]>,[[922,151636],[-399574,99668],[499368,-49834],[1,0]]>,[[[0,1],[1,0],[0,0]],[[333862,-190723],[269250,279337],[370331,263218]],[[215346,240559],[255037,244951],[153957,261070]],[[-303007,-222021],[359605,211128],[327976,410224]],[[-308929,-478441],[122978,48085],[116255,181258]],[[62731,-397951],[41705,265075],[80057,457094]]]>,<19,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,3],[1],[[[2,1,4,3,6,5]]],20,<[],[6733240858056972832483465,8731162785165701533707886,1]>,[[-8731162785165701533707870,-1],[16,1],[12765323532280846692867070,457630311782513291461687],[5855433189478613336837216,-457630311782513291461687],[-7160842776009495729528892,-849369932254431174018646],[-2728751160584262766467537,849369932254431174018646]]>,<37,2,1,[[3,4,1,2,6,5]],[[1,2,3,4,5,6],[3,4,1,2,6,5]],[3,4,1,2,6,5],[1,3],[1],[[]],20,<[],[2,33,1]>,[[-2984561149790601509264580983684,-4404739896086997879128283649435],[-4649451086675435561770610238858,5332271175528126747082953039274],[3636953421113376141851256726865,4404739896086997879128283649435],[4365469454185651597981969759508,-5332271175528126747082953039274],[-56348218915276157185443678046,-200561748481721971236481833799],[-312062419917714511612591585782,200561748481721971236481833799]]>,<67,2,1,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,4,3,6,5],[1,4],[1],[[]],20,<[],[2,63,1]>,[[450257692800317061698271681964836777,0],[1470540345596924832220567369999100947,0],[169013047350701004726657225943107,116630116243102546246791130565931365],[-702052986861938367826161191222573686,-116630116243102546246791130565931365],[20802720310083235679170837309733250,-8330667844757663446664336860075582],[110700817369131387035349425414683,8330667844757663446664336860075582]]>,<71,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,2,4,3],[1],[[[2,1,4,3,6,5]]],20,<<[],[7,69,1]>,[[-4630417277024665294842557427469854374,0],[1367666798926956781342849008749576601,0],[1,0]]>,[[[-1367666798926956781342849008749576553,0],[-1,0]],[[48,0],[1,0]],[[-5026356877683366803634852462886038399,-330508726116376040050333141825750267],[-29537478519996776093076924329720676,47971910668827758331811110934671210]],[[-2587933610897492885315368292777152415,4850779452088048153866356197246812822],[29537478519996776093076924329720676,-47971910668827758331811110934671210]],[[-3414475928436262105487599957175674778,330508726116376040050333141825750267],[-56142516350643611993915732583577084,-47971910668827758331811110934671210]],[[1799822639552657543117802581455239699,-4850779452088048153866356197246812822],[56142516350643611993915732583577084,47971910668827758331811110934671210]]]>,<83,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[107739847968105576391263378965037934238,-77736615510273895011329358486598543836,-64325219799051567768932741998953671587,-54055820133333411932394812229805188272,-515892416872119254478292616309751367,-1024053817190502120716774725207177530]>,<5399,2,1,[[4,3,2,1,6,5]],[[1,2,3,4,5,6],[4,3,2,1,6,5]],[4,3,2,1,6,5],[1,3],[1],[[]],20,<[],[7,5398,1]>,[[-131958913376873411151003028543231865600627564529035467800430748979276887911,-48741748177873607226962991596946831609027338430424485374958550091116464230],[80941698608586526268380510751751608873661134213689198055250415684981158392,163485005209932075670374315899736481408137344962631824793972638319365234459],[209054031068955281318678336674482224757159193261010839347654773731967506703,-163485005209932075670374315899736481408137344962631824793972638319365234459],[-82899013224266364127267063238762090780175832700444977356256317269296422965,48741748177873607226962991596946831609027338430424485374958550091116464230],[7845618399355710939772374692023963818799026302399696325793149614001733,10913724189988473037268918777315695790729492257327520156900949360080460],[-9540612735948078569639232845031728200356296887037124174014818745135265,-10913724189988473037268918777315695790729492257327520156900949360080460]]>*] [x,x^2-x+5,x^2-x-337,x^2-x+18,x^3-2*x-2,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,19,37,67,71,83,5399],[1,1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,19,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,19,37,67,71,83,5399],[3,7,3,3,3,1,3],1,[1.000000000,0.7207307842,0.7688512744],<"notfaithful",0>,[6,3]>,<1,19*71,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,19,37,67,71,83,5399],[2,7,2,1,7,1,2],1,[1.000000000,0.5270481203,0.7298561735],<"notfaithful",0>,[6,3]>,<1,71,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,19,37,67,71,83,5399],[1,1,1,2,7,1,1],1,[1.000000000,2.609869177,1.505707243],<"notfaithful",0>,[6,3]>,<2,2^2*19,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,19,37,67,71,83,5399],[7,8,3,3,3,1,3],1,[1.000000000,0.7341304810,0.9462840683],<"notfaithful",0>,[6,3]>,<2,2^2*19*71^2,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[-1]]],[2,19,37,67,71,83,5399],[7,8,3,3,7,1,3],1,[1.000000000,1.225416927,1.003075141],<"2.2e2_19_71e2.6t3.1",1>,[6,3]>]
