x^5-x^4-3*x^3+3*x^2-2*x-2 -2^5*4861 3 1 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 149 x-1 5 [[17824585456],[-3400995726],[3673981258],[-18511402045],[413831058]] 2 [2,6,5,6,5,7,4,6,7,6,7,6,4,7,4,2,5,5,4,3,5,7,7,3,6,7,6,2,6,6,7,2,5,7,1,2,6,6,5,4,5,4,5,3,5,4,7,7,5,3,6,7,4,3,6,6,6,4,6,5,5,3,4,7,6,4,7,5,3,5,6,4,6,5,6,5,2,5,3,5,6,5,2,3,5,2,4,2,3,3,5,2,3,5,6,3,5,5,7,4,2,6,4,3,6,5,4,5,6,7,3,5,7,6,7,7,4,2,6,4,7,4,5,5,6,7,5,2,6,7,6,4,5,3,6,7,3,6,3,6,5,4,4,5,4,5,6,4,6,5,3,5,7,5,5,3,7,5,5,5,6,7,6,7,5,6,2,2] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,12,6,[[2,1,3,4,5],[1,2,4,5,3],[1,2,3,5,4]],[[1,2,3,4,5],[2,1,3,4,5],[1,2,3,5,4],[2,1,3,5,4],[1,2,4,5,3],[2,1,4,5,3]],[1,2,3,5,4],[1,2,2,3,4,7],[1,7],[[[2,1,3,4,5],[1,2,4,5,3]],[[2,1,3,4,5]]],20,<<[],[1,1,1]>,[[408518,0],[-461368,0],[60440,0],[193340,0],[260194,0],[260948,0],[1,0]]>,[[[13556,0],[117108,0],[29724,0],[26185,0],[244796,0],[89967,0]],[[-51744,0],[-117108,0],[-29724,0],[235959,0],[17348,0],[172177,0]],[[25819,0],[-65640,0],[97524,0],[-112920,0],[174645,0],[158000,0]],[[121871,231372],[42496,19352],[98688,-229388],[-142336,126696],[219904,90165],[157440,210736]],[[-109501,-231372],[23144,-19352],[-196212,229388],[255256,-126696],[129739,171979],[208848,51408]]]>,<4861,4,2,[[1,2,3,5,4],[1,3,2,4,5]],[[1,2,3,4,5],[1,3,2,4,5],[1,2,3,5,4],[1,3,2,5,4]],[1,3,2,4,5],[1,2,2,3],[1],[[[1,2,3,5,4]]],20,<<[],[11,4859,1]>,[[20576822427071356296371549466490298291940758981193061322262027483519909965,0],[596019025154933514642943023957629516763462292479810273840511486898072516,0],[1,0]]>,[[[-22026910814956172929846119348744052563533940476670091968682493987026734161,0],[0,0]],[[23990617780357790741524666123550331154348485817372690816471227599635047212,13306004154688469617146475597254209974012880463760522300303881654768884829],[0,0]],[[-1367687940246684297035603750848649074051083048222788573948222125710246508,-13306004154688469617146475597254209974012880463760522300303881654768884829],[0,0]],[[-596019025154933514642943023957629516763462292479810273840511486898069529,0],[-1,0]],[[2987,0],[1,0]]]>*] [x,x^2+9722,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,4861],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,2^3*4861,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,4861],[8,8],1,[1.000000000,1.370062943,1.094183610],<"notfaithful",0>,[5,5]>,<4,2^9*4861^3,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[1]]],[2,4861],[8,8],1,[0,0,0],<"4.2e9_4861e3.10t12.1",1>,[5,5]>,<4,2^5*4861,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-1]],[[1],[-1],[-1],[1]]],[2,4861],[8,9],1,[1.000000000,0.9752844483,1.150592179],<"4.2e5_4861.5t5.1",1>,[5,5]>,<5,2^8*4861^2,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1]],[[1],[-1],[-1],[1]]],[2,4861],[8,9],1,[0,0,0],<"5.2e8_4861e2.10t13.1",1>,[5,5]>,<5,2^11*4861^3,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1]],[[1],[0],[-1]]],[2,4861],[8,9],1,[0,0,0],<"5.2e11_4861e3.6t14.1",1>,[5,5]>,<6,2^11*4861^3,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[1]],[[1],[1],[-1],[-1]]],[2,4861],[8,9],1,[0,0,0],<"6.2e11_4861e3.20t35.1",1>,[5,5]>]
x^2-x-3497 3*4663 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[-908],[909]] 1 [2,1,1,2,2,1,1,1,2,2,1,1,1,1,2,2,2,1,2,1,1,2,2,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,2,2,2,2,1,2,2,2,1,2,2,1,1,1,1,1,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,1,2,1,2,1,2,1,2,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,2,2,1,2,1,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-3495,3,1]>,[[-1,-1],[2,1]]>,<4663,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[5432395,4663,1]>,[[-2331,-1],[2332,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[3,4663],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,3*4663,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[3,4663],[3,3],1,[1.000000000,0.8120386227,0.8190358838],<"1.3_4663.2t1.1",1>,[2,1]>]
x^4-2*x^3-1933*x^2-20404*x-44060 2^6*3^2*17^2*73^3 4 0 8 "D8" [[2,1,3,4],[3,4,1,2]] [<1,1,[1,2,3,4]>,<2,1,[2,1,4,3]>,<2,2,[3,4,1,2]>,<2,2,[2,1,3,4]>,<4,2,[4,3,1,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 41 x-1 9 [[-83038845763493],[20252377992827],[-12322967549967],[75109435320635]] 1 [1,3,4,5,4,4,5,3,2,4,5,3,1,4,5,4,4,3,3,1,1,1,4,1,2,4,5,4,3,5,1,4,1,4,3,5,4,4,5,3,4,3,5,5,4,5,3,2,3,4,5,5,5,3,1,5,3,5,4,5,3,3,4,1,5,3,4,5,3,3,2,2,2,3,4,2,3,3,2,5,3,4,5,5,1,4,5,2,3,1,4,1,2,4,3,2,3,5,3,4,3,3,4,5,4,5,3,1,5,5,1,4,5,3,5,1,4,5,3,3,3,2,4,4,4,4,4,5,1,3,3,5,5,3,5,5,4,3,3,1,3,3,5,3,4,1,3,2,4,5,3,5,4,5,4,1,5,5,2,3,3,1,2,4,5,5,5,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+23980,2>,<x^2+41098*x+422071528,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[3],[[[2,1,4,3]]],20,<[],[233886,514264,1]>,[[2,2],[20050,131070],[233187,54713],[-253237,207431]]>,<3,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,2,3,3],[1],[[[2,1,4,3]]],20,<<[],[2,2,1]>,[[-474674046,-858037320],[-383364168,-383364165],[1,0]]>,[[[383364168,383364166],[-1,0]],[[0,1],[1,0]],[[950720059,-1193499271],[40042262,276864591]],[[-1334084225,810135104],[-40042262,-276864591]]]>,<17,4,2,[[3,4,2,1]],[[1,2,3,4],[2,1,4,3],[3,4,2,1],[4,3,1,2]],[3,4,2,1],[1,2,5,5],[1],[[[2,1,4,3]]],20,<<[],[3,16,1]>,[[1587319707414594187081059,-145638262446685099310648],[1844043832565123493219729,230505479070640436652481],[1,0]]>,[[[-1844043832565123493219724,-230505479070640436652473],[-1,0]],[[5,8],[1,0]],[[-107039578009822731930983,-58143759630577966647671],[72067216087460063579704,116254006424372342428577]],[[1951083410574946225150704,288649238701218403300136],[-72067216087460063579704,-116254006424372342428577]]]>,<37,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[2,33,1]>,[[-2194516458215473800326133792947,2343295632123158069711988594087],[-10155821318296213920762996037415,-2343295632123158069711988594087],[-149839635626736742711136912177,-250772518509977767038589810579],[1537592321581908834724155081,250772518509977767038589810579]]>,<67,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[2,63,1]>,[[-2717700359990272947454271794542383,1594954386873156334497116427363004553],[-802714222276269175511488537586441192,-1594954386873156334497116427363004553],[-22218232524649579682018511232884648,10125787224866179447196079584066559],[-15432535121963455890293958583801226,-10125787224866179447196079584066559]]>,<73,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,5,5],[1],[[[2,4,1,3]]],20,<[],[-1672430,30952,6059,146,1]>,[[3114274985378180870292224695571181177,39701545825264218343831533282335632,-46998873656900186497003653152996295,90578719588488415887276313079878853],[-8896778401461463989985135371245397235,-3200095431392414792296631173418155,34639204896315416430468894927343821,3999507639055623033920917181501501],[5782503416083283119692910675674216023,-36501450393871803551534902108917478,12359668760584770066534758225652474,-94578227227544038921197230261380354],[37,1,0,0]]>*] [x,x^2-146,x^2-x-18,x^2-2,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,17,37,67,73],[1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^3*73,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,17,37,67,73],[6,3,3,3,3,6],1,[1.000000000,0.9384833997,0.9287066381],<"notfaithful",0>,[4,3]>,<1,73,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,17,37,67,73],[1,1,4,1,1,6],1,[1.000000000,1.794636484,1.392509374],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,17,37,67,73],[6,3,1,3,3,1],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[4,3]>,<2,2^3*3^2*17^2*73^2,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1]]],[2,3,17,37,67,73],[6,7,7,3,3,7],1,[0,0,0],<"2.2e3_3e2_17e2_73e2.4t3.2",1>,[4,3]>]
x^2-x+6476 -25903 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[2950],[-2949]] 2 [1,2,2,1,2,2,2,2,1,1,2,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1,2,2,2,1,2,1,2,2,2,1,2,1,2,1,1,1,2,2,1,2,2,1,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,2,2,1,2,1,1,1,1,2,1,2,2,2,2,1,1,2,1,2,2,2,1,2,2,1,1,2,2,2,1,2,1,1,2,2,2,2,1,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,1,2,1,2,2,2,1,1,1,1,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<25903,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[167747828,25903,1]>,[[-12951,-1],[12952,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[25903],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,25903,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[25903],[3],1,[1.000000000,1.229745917,1.157764545],<"1.25903.2t1.1",1>,[2,1]>]
x^3-x^2+16*x-25 -25903 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 23 x-1 5 [[2049172],[1260071],[3127101]] 2 [3,2,2,3,2,2,2,2,1,1,2,3,1,2,2,2,1,3,1,3,3,3,2,1,3,3,2,2,2,1,2,3,2,2,2,3,2,3,2,3,3,3,2,2,3,2,2,3,2,3,2,2,3,1,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,3,2,2,2,3,3,3,1,3,2,2,2,2,1,1,1,3,1,3,2,3,3,1,2,3,2,3,3,3,2,2,3,2,3,3,3,3,2,3,2,2,2,2,3,3,2,3,2,2,2,3,2,2,3,3,2,2,2,3,2,3,3,2,2,2,2,1,3,2,2,1,3,2,1,3,3,2,1,2,1,1,1,3,2,1,2,2,2,1,1,1,1,2,1] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<25903,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-2276327948920756746197354870272220691559722601776554061399663118259416297171059593267424,-7679248367423122415821952362421923302790684775528373202070238998957508464487212040933900,1]>,[[-7679248367423122415821952362421923302790684775528373202070238998957508464487212040970829,0],[7679248367423122415821952362421923302790684775528373202070238998957508464487212040952365,-1],[18465,1]]>*] [x,x^2-x+6476,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[25903],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,25903,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[25903],[4],1,[1.000000000,1.229745917,1.157764545],<"notfaithful",0>,[3,2]>,<2,25903,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[25903],[4],1,[1.000000000,0.6821500362,0.7621127178],<"2.25903.3t2.1",1>,[3,2]>]
x^2+8969 -2^2*8969 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[-47],[47]] 2 [1,1,1,2,2,1,2,2,1,2,2,2,1,2,1,2,2,2,1,1,2,2,1,1,2,1,2,1,1,2,2,2,1,1,1,1,2,2,1,2,2,1,1,2,1,2,2,2,2,2,2,1,2,1,1,2,1,1,2,2,2,2,2,1,1,2,1,2,1,2,1,1,2,1,1,1,2,2,2,2,2,2,1,2,1,2,1,1,2,2,1,1,1,2,2,1,2,2,2,1,2,2,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,2,1,2,1,1,1,2,2,2,1,1,2,1,2,1,2,1,1,1,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[2],[[[2,1]]],20,<[],[8970,2,1]>,[[1,1],[-1,-1]]>,<8969,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[8969,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,8969],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^2*8969,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,8969],[3,3],1,[1.000000000,1.393243903,1.137314778],<"1.2e2_8969.2t1.1",1>,[2,1]>]
x^3-x^2-36*x-126 -2^2*8969 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 23 x-1 5 [[2506458],[1667630],[2262256]] 2 [1,1,3,2,2,3,2,2,1,2,2,2,3,2,3,2,2,2,1,3,2,2,3,3,2,3,2,3,3,2,2,2,1,3,3,3,2,2,1,2,2,3,3,2,1,2,2,2,2,2,2,1,2,3,3,2,3,3,2,2,2,2,2,3,1,2,3,2,1,2,3,3,2,3,3,1,2,2,2,2,2,2,3,2,3,2,3,3,2,2,3,3,3,2,2,3,2,2,2,3,2,2,3,2,3,3,3,1,3,1,2,1,2,1,3,3,3,2,2,2,2,3,2,2,2,3,3,1,3,1,3,2,3,1,2,3,2,3,3,3,3,1,3,2,2,2,2,2,3,2,3,1,3,2,2,2,3,3,2,3,2,3,2,3,3,3,2,1] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[2],[[[1,3,2]]],20,<[],[-522790,134746,1]>,[[134747,0],[0,1],[-134746,-1]]>,<3,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[10556083,265183503,-275739585]>,<8969,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-4050880641760543314744130749077678643046935033191225359824736056996349578138560,2352060475650369765977239877037609761042681723532190966897748389157806202220993,1]>,[[2352060475650369765977239877037609761042681723532190966897748389157806202213270,0],[-2352060475650369765977239877037609761042681723532190966897748389157806202217131,-1],[3862,1]]>*] [x,x^2+8969,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,8969],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,2^2*8969,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,8969],[4,1,4],1,[1.000000000,1.393243903,1.137314778],<"notfaithful",0>,[3,2]>,<2,2^2*8969,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,3,8969],[4,1,4],1,[1.000000000,3.427973310,1.615207909],<"2.2e2_8969.3t2.1",1>,[3,2]>]
