x^2-x-1017 13*313 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[36],[-35]] 1 [2,1,1,1,2,1,2,2,2,1,1,1,1,2,1,2,1,2,1,2,1,1,2,1,2,2,1,1,1,1,2,2,2,1,1,2,1,2,1,1,2,1,2,1,2,1,2,1,1,1,2,1,2,2,2,1,1,1,1,2,2,1,2,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,1,2,1,1,2,1,2,2,2,2,1,1,1,2,2,1,1,2,1,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2,2,1,1,2,2,2,1,1,2,2,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<13,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-975,13,1]>,[[-6,-1],[7,1]]>,<313,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[23475,313,1]>,[[-156,-1],[157,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[13,313],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,13*313,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[13,313],[3,3],1,[1.000000000,1.279498486,0.9448429981],<"1.13_313.2t1.1",1>,[2,1]>]
x^6+x^4-2*x^2-1 2^6*7^4 2 2 12 "A4" [[5,6,1,2,3,4],[2,3,1,5,6,4]] [<1,1,[1,2,3,4,5,6]>,<2,3,[4,5,3,1,2,6]>,<3,4,[5,6,1,2,3,4]>,<3,4,[3,4,5,6,1,2]>] [[1,1,1,1,1,1],[1,1,2,2],[3,3]] 13 x^2+12*x+2 10 [[61647616530,10274602755],[50717287419,0],[11087314269,-67081360213],[-61647616530,-10274602755],[-50717287419,0],[-11087314269,67081360213]] 2 [3,4,3,1,4,2,4,3,3,2,4,3,2,2,3,4,4,3,4,2,4,3,2,3,2,4,3,3,4,2,2,3,4,2,3,4,4,3,1,3,4,1,3,4,2,4,2,2,4,3,3,1,4,1,3,4,4,3,4,2,4,1,2,4,3,3,3,2,4,2,4,3,4,3,1,3,4,3,3,4,2,2,4,2,3,3,2,3,2,2,3,4,4,1,3,2,3,4,3,3,1,4,4,3,4,4,2,3,4,2,3,4,2,4,2,4,2,4,3,2,4,2,3,4,3,1,3,3,2,3,4,2,3,2,3,2,4,4,2,4,2,3,4,2,4,2,2,4,3,3,3,1,2,3,4,2,3,3,1,4,3,2,2,3,4,4,4,4] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,2*],[*[3,3],"RES",<[1],x^3-7*x^2+11*x-5>,[<x^4+1472*x^2-76096*x+1091904,3>,<x^4+2648*x^2-76096*x+2151312,4>]*]] [*<2,12,4,[[2,1,3,4,6,5],[5,6,2,1,4,3]],[[1,2,3,4,5,6],[2,1,3,4,6,5],[5,6,2,1,4,3],[4,3,6,5,1,2]],[5,6,2,1,4,3],[1,2,3,4],[2],[[[2,1,4,3,5,6],[2,1,3,4,6,5]]],20,<<[],[1,1,0,1]>,[[94184,12562,93050],[-137548,353880,39916],[399816,-217292,-175094],[436180,450282,302712],[1,0,0]]>,[[[-41759,-203135,177992],[-149932,-118366,207520],[-77569,-161691,157661],[165526,-187919,38112]],[[41759,203135,-177992],[149932,118366,-207520],[77569,161691,-157661],[-165526,187919,-38112]],[[-39563,-150247,-58779],[-151528,-77258,-81352],[-98573,204303,-235117],[-197909,-17246,-257443]],[[39563,150247,58779],[151528,77258,81352],[98573,-204303,235117],[197909,17246,257443]],[[152519,-224524,75273],[19774,-190416,240018],[-66833,-160163,-257421],[-154241,2463,52687]],[[-152519,224524,-75273],[-19774,190416,-240018],[66833,160163,257421],[154241,-2463,-52687]]]>,<7,3,3,[[3,1,2,5,6,4]],[[1,2,3,4,5,6],[3,1,2,5,6,4],[2,3,1,6,4,5]],[1,2,3,4,5,6],[1,4,3],[1],[[[3,1,2,5,6,4]]],20,<[],[6662038751152295,21537661680439506,4968037998162862,1]>,[[20720128178743389,3664406762803644,-4667503239100748],[-25688166176906243,-3664406762803645,4667503239100748],[4,1,0],[-4,-1,0],[25688166176906243,3664406762803645,-4667503239100748],[-20720128178743389,-3664406762803644,4667503239100748]]>*] [x,x^3-x^2-2*x+1,x^3-x^2-2*x+1,0] [1,3,2,4] <[1],[2,3],[4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,4]>,<1,7,3,[[1,0],[1,0],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,3,7],[3,4,5],0,[0.8959532197+0.4441484303*i,0.5377473805+0.1052975456*i,0.7992187436+0.1018472971*i],<"notfaithful",0>,[6,4]>,<1,7,3,[[1,0],[1,0],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,3,7],[3,4,5],0,[0.8959532197-0.4441484303*i,0.5377473805-0.1052975456*i,0.7992187436-0.1018472971*i],<"notfaithful",0>,[6,4]>,<3,2^6*7^2,1,[[3],[-1],[0],[0]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[-1]],[[1]],[[1],[-1]]],[2,3,7],[5,3,6],1,[1.000000000,1.021556733,1.013527611],<"3.2e6_7e2.4t4.2",1>,[6,4]>]
x^8-88*x^6+1364*x^4-5808*x^2+4356 2^24*3^2*11^6 8 0 16 "D8:C2" [[8,7,6,5,4,3,2,1],[2,1,4,3,6,5,8,7],[4,6,7,1,8,2,3,5],[2,8,4,6,3,5,1,7]] [<1,1,[1,2,3,4,5,6,7,8]>,<2,1,[8,7,6,5,4,3,2,1]>,<2,2,[2,1,4,3,6,5,8,7]>,<2,2,[4,6,7,1,8,2,3,5]>,<2,2,[1,7,3,5,4,6,2,8]>,<4,1,[6,5,1,2,7,8,4,3]>,<4,1,[3,4,8,7,2,1,5,6]>,<4,2,[7,1,5,3,6,4,8,2]>,<4,2,[6,4,1,7,2,8,5,3]>,<4,2,[4,3,7,8,1,2,6,5]>] [[1,1,1,1,1,1,1,1],[1,1,1,1,2,2],[2,2,2,2],[4,4]] 239 x-1 7 [[621028770357670],[15082604498099245],[11367366401667041],[-1106792425090339],[1106792425090339],[-11367366401667041],[-15082604498099245],[-621028770357670]] 1 [1,6,4,5,10,9,3,4,8,7,3,10,3,4,8,4,9,9,7,8,8,5,10,5,2,7,3,10,9,5,5,10,5,4,6,5,10,7,2,7,9,10,8,8,7,3,4,3,10,10,3,1,8,9,5,1,4,5,9,3,4,7,4,8,1,4,6,8,10,9,5,1,3,9,6,8,4,10,5,8,9,10,2,1,5,9,5,8,6,3,9,2,3,10,6,2,4,5,4,9,4,6,10,3,4,1,9,3,8,8,5,9,5,7,3,5,6,8,4,10,10,8,7,9,6,6,10,8,3,9,4,1,3,10,3,8,4,4,4,3,4,7,3,10,10,8,9,3,6,8,9,5,7,1,7,8,5,5,8,6,9,3,5,9,5,8,3,9] [[*[1,1,1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2,2],"CYC",0,5*],[*[2,2,2,2],"RES",<[1],x^2-3*x+1>,[<x-528,2>,<x^2-76032,3>,<x^2,4>]*],[*[4,4],"RES",<[1],x^3-7*x^2+11*x-5>,[<x-3344,6>,<x+3344,7>,<x^2-6690816,8>,<x^2-10903552,9>,<x^2-1022208,10>]*]] [*<2,8,8,[[8,7,5,6,2,1,3,4],[3,4,1,2,8,7,6,5]],[[1,2,3,4,5,6,7,8],[4,3,2,1,7,8,5,6],[3,4,1,2,8,7,6,5],[2,1,4,3,6,5,8,7],[8,7,5,6,2,1,3,4],[6,5,7,8,3,4,2,1],[5,6,8,7,4,3,1,2],[7,8,6,5,1,2,4,3]],[1,2,3,4,5,6,7,8],[1,2,3,3,10,10,6,7],[2,4,8],[[[8,7,5,6,2,1,3,4],[3,4,1,2,8,7,6,5]],[[8,7,5,6,2,1,3,4]],[[4,3,2,1,7,8,5,6]]],20,<[],[464558,141576,-254196,-360024,-384990,162360,61156,-5016,1]>,[[3314,860,-1091,3951,-1850,-886,3008,622],[-2090,-1544,-15,-3773,3010,1258,3986,2740],[2090,1544,15,3773,-3010,-1258,110,1356],[-3314,-860,1091,-3951,1850,886,1088,3474],[-2936,-1766,1617,-2185,-3518,3616,3617,1309],[-2428,-842,3657,-313,-2034,776,1711,3759],[2936,1766,-1617,2185,3518,-3616,479,2787],[2428,842,-3657,313,2034,-776,2385,337]]>,<3,8,2,[[1,2,3,4,7,8,5,6],[2,3,4,1,6,7,8,5]],[[1,2,3,4,5,6,7,8],[3,4,1,2,7,8,5,6],[1,2,3,4,7,8,5,6],[3,4,1,2,5,6,7,8],[2,3,4,1,6,7,8,5],[4,1,2,3,8,5,6,7],[2,3,4,1,8,5,6,7],[4,1,2,3,6,7,8,5]],[2,3,4,1,6,7,8,5],[1,2,5,5,6,7,9,9],[1],[[[1,2,3,4,7,8,5,6]]],20,<<[],[2,0,0,2,1]>,[[200929080,0,-997866012,-997866012],[0,0,0,0],[1,0,0,0]]>,[[[-1619175238,-1735568446,-999824940,867784223],[0,0,0,0]],[[67749173,1457401063,946942496,1014691669],[0,0,0,0]],[[1619175238,1735568446,999824940,-867784223],[0,0,0,0]],[[-67749173,-1457401063,-946942496,-1014691669],[0,0,0,0]],[[0,0,0,0],[387420488,0,0,0]],[[0,0,0,0],[147566147,0,147566146,147566146]],[[0,0,0,0],[1,0,0,0]],[[0,0,0,0],[239854342,0,239854343,239854343]]]>,<5,2,1,[[2,1,4,3,6,5,8,7]],[[1,2,3,4,5,6,7,8],[2,1,4,3,6,5,8,7]],[2,1,4,3,6,5,8,7],[1,4],[1],[[]],20,<[],[2,4,1]>,[[-30661658907313,-46644158488856],[-34819888233139,46644158488856],[30661658907313,46644158488856],[34819888233139,-46644158488856],[7013118395879,5170101409495],[5406199086024,-5170101409495],[-5406199086024,5170101409495],[-7013118395879,-5170101409495]]>,<11,8,4,[[3,4,5,6,7,8,1,2],[2,5,8,3,6,1,4,7]],[[1,2,3,4,5,6,7,8],[5,6,7,8,1,2,3,4],[3,4,5,6,7,8,1,2],[2,5,8,3,6,1,4,7],[8,3,6,1,4,7,2,5]],[2,5,8,3,6,1,4,7],[1,2,8,10,9],[1],[[[3,4,5,6,7,8,1,2]]],20,<<[],[2,7,1]>,[[-62240968467467901749,334073490262678995499],[-77829332950909776104,-197137277716493414652],[-173088372671121312471,-43041467744733520183],[18286228688954002876,-90882505364950286207],[1,0]]>,[[[18417298873251001999,23235307410628272685],[-1244240486482853058,1027646131738512407],[1874557306053427699,-259975138325731367],[2065630817173285010,427284469777057266]],[[1260072716396728058,-13233493954853391879],[-1227281707163568815,2470653286877691648],[1565704569500314089,-876128515943834747],[-2371324824134942660,-2370517092252803724]],[[19954475984741934031,10103602103317072999],[947320720121810675,-257365120813095808],[673877349504450289,-391302959061292223],[2183377420628662242,-916270185443159168]],[[-23784689297973283735,-2654146909194312653],[2101261497296951661,1208826327005479555],[2153650608803460954,656843101522291145],[22764162263039857,1009012997154249219]],[[-18417298873251001999,-23235307410628272685],[1244240486482853058,-1027646131738512407],[-1874557306053427699,259975138325731367],[-2065630817173285010,-427284469777057266]],[[-1260072716396728058,13233493954853391879],[1227281707163568815,-2470653286877691648],[-1565704569500314089,876128515943834747],[2371324824134942660,2370517092252803724]],[[-19954475984741934031,-10103602103317072999],[-947320720121810675,257365120813095808],[-673877349504450289,391302959061292223],[-2183377420628662242,916270185443159168]],[[23784689297973283735,2654146909194312653],[-2101261497296951661,-1208826327005479555],[-2153650608803460954,-656843101522291145],[-22764162263039857,-1009012997154249219]]]>*] [x,x^2-3,x^2-6,x^2-2,x^2-66,x^2-22,x^2-11,x^2-x-8,0,0] [1,2,2,2,2,2,2,2,9,10] <[1],[2],[3],[4],[5],[6],[7],[8],[9,10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,11,29],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[8,11]>,<1,2^2*3,1,[[1],[1],[-1],[-1],[-1],[-1],[-1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,11,29],[11,11,3,1,3],1,[1.000000000,0.7603459963,0.9497031263],<"notfaithful",0>,[8,11]>,<1,2^3*3,1,[[1],[1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,11,29],[11,11,1,3,1],1,[1.000000000,0.9358813101,1.007312281],<"notfaithful",0>,[8,11]>,<1,2^3,1,[[1],[1],[1],[-1],[1],[-1],[-1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,11,29],[11,4,4,4,4],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[8,11]>,<1,2^3*3*11,1,[[1],[1],[1],[1],[-1],[-1],[-1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,11,29],[11,11,1,11,5],1,[1.000000000,1.198289577,1.030793969],<"notfaithful",0>,[8,11]>,<1,2^3*11,1,[[1],[1],[-1],[-1],[1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,11,29],[11,1,3,11,1],1,[1.000000000,1.274160922,1.099926244],<"notfaithful",0>,[8,11]>,<1,2^2*11,1,[[1],[1],[-1],[1],[1],[-1],[-1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,11,29],[11,3,1,11,3],1,[1.000000000,0.9024906449,0.9468447206],<"notfaithful",0>,[8,11]>,<1,3*11,1,[[1],[1],[1],[-1],[-1],[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,11,29],[1,11,4,11,1],1,[1.000000000,1.332797188,1.249510981],<"notfaithful",0>,[8,11]>,<2,2^8*3*11^2,4,[[2,0],[-2,0],[0,0],[0,0],[0,0],[0,-2],[0,2],[0,0],[0,0],[0,0]],[[[1,0],[-2,0],[1,0]],[[1,0],[2,0],[1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,2],[-1,0]],[[1,0],[0,-2],[-1,0]],[[1,0],[0,0],[1,0]],[[1,0],[0,0],[1,0]],[[1,0],[0,0],[1,0]],[[1,0]],[[1,0],[0,1]]],[2,3,5,11,29],[11,12,3,11,7],0,[1.000000000-1.610317089E-14*i,0.9778650131-0.2029393740*i,0.9899269959-0.1068986913*i],<"2.2e8_3_11e2.8t11.1",1>,[8,11]>,<2,2^8*3*11^2,4,[[2,0],[-2,0],[0,0],[0,0],[0,0],[0,2],[0,-2],[0,0],[0,0],[0,0]],[[[1,0],[-2,0],[1,0]],[[1,0],[2,0],[1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,-2],[-1,0]],[[1,0],[0,2],[-1,0]],[[1,0],[0,0],[1,0]],[[1,0],[0,0],[1,0]],[[1,0],[0,0],[1,0]],[[1,0]],[[1,0],[0,-1]]],[2,3,5,11,29],[11,12,3,11,7],0,[1.000000000+1.610317089E-14*i,0.9778650131+0.2029393740*i,0.9899269959+0.1068986913*i],<"2.2e8_3_11e2.8t11.1",2>,[8,11]>]
x^6+18*x^4+72*x^2-48 2^14*3^11 2 2 48 "C2*S4" [[3,2,1,6,5,4],[4,2,3,1,5,6],[3,1,2,6,4,5]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[1,5,3,4,2,6]>,<2,3,[4,5,3,1,2,6]>,<2,6,[3,2,1,6,5,4]>,<2,6,[3,5,1,6,2,4]>,<3,8,[3,1,2,6,4,5]>,<4,6,[2,4,3,5,1,6]>,<4,6,[2,4,6,5,1,3]>,<6,8,[3,4,2,6,1,5]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 37 x^2+33*x+2 13 [[5319710930816653343,0],[-66195615612920940494,55304867162404287295],[57297561756388021947,-55304867162404287295],[-5319710930816653343,0],[66195615612920940494,-55304867162404287295],[-57297561756388021947,55304867162404287295]] 4 [3,5,10,6,9,9,6,10,7,10,8,5,6,3,7,10,9,5,10,7,7,6,5,6,7,10,6,5,9,8,6,9,8,2,3,8,5,10,7,10,9,9,7,4,3,8,2,8,9,5,8,7,4,9,8,4,2,8,9,6,10,10,10,7,7,3,10,7,9,9,6,7,8,5,10,7,10,5,8,7,5,5,7,7,6,9,6,1,3,6,5,1,6,9,10,7,10,6,10,5,10,2,5,8,10,7,9,6,7,7,8,5,8,3,6,8,10,7,2,5,5,7,10,5,10,3,9,4,6,5,3,7,8,9,6,7,10,10,10,6,10,10,8,9,9,7,5,8,10,7,5,8,3,4,10,7,6,8,4,10,9,6,8,5,8,1,6,9] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2-3*x+1>,[<x^3+108*x^2-1296*x-57024,4>,<x^6-216*x^5+6480*x^4+1949184*x^3-228427776*x^2+10158317568*x-177044963328,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2-3*x+1>,[<x+108,2>,<x^6+216*x^5+6480*x^4-1949184*x^3-228427776*x^2-10158317568*x-177044963328,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<2,16,8,[[2,1,6,5,3,4],[2,1,6,5,4,3],[2,1,3,4,5,6]],[[1,2,3,4,5,6],[1,2,4,3,6,5],[2,1,3,4,5,6],[2,1,4,3,6,5],[1,2,3,4,6,5],[2,1,6,5,4,3],[2,1,3,4,6,5],[1,2,6,5,4,3],[2,1,6,5,3,4],[1,2,6,5,3,4]],[2,1,3,4,5,6],[1,4,3,2,3,6,4,5,9,8],[2,4,8],[[[2,1,6,5,3,4],[2,1,6,5,4,3]],[[2,1,6,5,3,4]],[[1,2,4,3,6,5]]],20,<<[],[1,1,1]>,[[-344502,0],[208840,0],[158060,0],[-444856,0],[445330,0],[281520,0],[-127824,0],[8,0],[1,0]]>,[[[-40418,50236],[30724,61448],[-44274,42524],[-36396,58280],[52719,39902],[50198,34860],[52057,38578],[0,0]],[[40418,-50236],[-30724,-61448],[44274,-42524],[36396,-58280],[12817,25634],[15338,30676],[13479,26958],[0,0]],[[12684,0],[-7260,0],[1412,0],[8292,0],[14196,0],[6254,0],[8261,0],[12883,0]],[[-12684,0],[7260,0],[-1412,0],[-8292,0],[-14196,0],[-6254,0],[8123,0],[3501,0]],[[-10280,0],[-15548,0],[-13614,0],[12318,0],[-10832,0],[-7618,0],[551,0],[9441,0]],[[10280,0],[15548,0],[13614,0],[-12318,0],[10832,0],[7618,0],[15833,0],[6943,0]]]>,<3,12,6,[[2,3,1,6,4,5],[4,5,6,1,2,3],[1,3,2,4,6,5]],[[1,2,3,4,5,6],[4,6,5,1,3,2],[4,5,6,1,2,3],[1,3,2,4,6,5],[2,3,1,6,4,5],[5,4,6,3,2,1]],[1,3,2,4,6,5],[1,2,6,5,7,10],[1,4],[[[2,3,1,6,4,5],[4,5,6,1,2,3]],[[2,3,1,6,4,5]]],20,<<[],[2,2,1]>,[[-48,0],[0,0],[72,0],[0,0],[18,0],[0,0],[1,0]]>,[[[0,0],[387420488,0],[0,0],[0,0],[0,0],[0,0]],[[-309342288,-309342288],[103900820,0],[131284728,131284728],[1979502,0],[250736471,250736471],[281184471,0]],[[309342288,309342288],[103900820,0],[256135761,256135761],[1979502,0],[136684018,136684018],[281184471,0]],[[0,0],[1,0],[0,0],[0,0],[0,0],[0,0]],[[-309342288,-309342288],[283519669,0],[131284728,131284728],[385440987,0],[250736471,250736471],[106236018,0]],[[309342288,309342288],[283519669,0],[256135761,256135761],[385440987,0],[136684018,136684018],[106236018,0]]]>*] [x,x^2-2,x^2-6,x^2-3,x^6-18*x^4-12*x^3+81*x^2+108*x+18,x^3-9*x-6,x^4+12*x^2-8*x+42,0,0,x^4+12*x^2-8*x+42] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,2^3,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3],[11,2],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[6,11]>,<1,2^3*3,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3],[11,11],1,[1.000000000,0.9358813101,1.007312281],<"notfaithful",0>,[6,11]>,<1,2^2*3,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3],[11,11],1,[1.000000000,0.7603459963,0.9497031263],<"notfaithful",0>,[6,11]>,<2,2^5*3^5,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1]]],[2,3],[11,11],1,[1.000000000,1.175373722,1.040999626],<"notfaithful",0>,[6,11]>,<2,2^3*3^5,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,3],[11,12],1,[1.000000000,1.415307291,1.272837971],<"notfaithful",0>,[6,11]>,<3,2^11*3^5,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1]],[[1],[-1]]],[2,3],[11,12],1,[1.000000000,1.635323743,1.136834983],<"notfaithful",0>,[6,11]>,<3,2^11*3^6,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1]]],[2,3],[11,11],1,[1.000000000,0.7298261662,0.9644615115],<"3.2e11_3e6.6t11.9",1>,[6,11]>,<3,2^8*3^5,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1],[1]]],[2,3],[11,11],1,[1.000000000,0.7100566587,0.7478039956],<"3.2e8_3e5.6t11.17",1>,[6,11]>,<3,2^10*3^6,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1]]],[2,3],[11,11],1,[1.000000000,0.9935314297,0.9901170533],<"notfaithful",0>,[6,11]>]
