x^2-x-1005 4021 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[57],[-56]] 1 [2,1,1,2,2,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,2,2,2,1,1,1,1,1,2,2,1,2,2,1,1,2,1,2,2,1,2,2,2,1,1,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,1,2,1,2,2,2,1,1,2,1,1,2,2,2,1,1,2,1,2,2,1,1,2,1,1,2,1,1,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,1,2,2,1,2,2,1,1,1,2,2,2,1,1,2,1,1,1,1,2,2,2,2,1,1,2,2,1,2,2,1,1,1,2,2,1,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<4021,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[4041105,4021,1]>,[[-2010,-1],[2011,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[4021],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,4021,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[4021],[3],1,[1.000000000,1.068947656,0.9145882087],<"1.4021.2t1.1",1>,[2,1]>]
x^2-108215 2^2*5*23*941 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[8172],[-8172]] 1 [1,2,1,1,2,1,2,2,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,1,2,2,2,2,1,2,1,1,1,2,2,1,1,1,2,1,2,2,1,2,1,1,1,1,2,2,2,1,1,2,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,1,1,2,2,2,1,2,1,2,1,1,1,2,1,2,1,1,2,2,2,1,1,1,1,1,2,2,2,2,1,2,2,1,2,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,2,2,2,1,1,1,2,2,1,1,1,2,1,1,1,2,2,2,2,1,2,2,1,2,1,2,1,1,2,1,1,1,2,1,1,1,1,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[2],[[[2,1]]],20,<[],[-108214,2,1]>,[[1,1],[-1,-1]]>,<5,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-108215,0,1]>,[[0,-1],[0,1]]>,<23,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-108215,0,1]>,[[0,-1],[0,1]]>,<941,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-108215,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,5,23,941],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^2*5*23*941,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,5,23,941],[3,3,3,3],1,[1.000000000,0.9097783174,0.9147168326],<"1.2e2_5_23_941.2t1.1",1>,[2,1]>]
