x^2-1018 2^3*509 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[-17],[17]] 1 [1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,2,1,1,2,2,1,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,1,1,2,1,1,2,2,1,1,2,2,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,1,1,1,2,2,1,2,2,2,1,2,1,1,2,1,1,1,1,2,2,1,2,1,2,2,2,1,1,1,2,1,2,2,2,1,1,2,1,1,2,2,2,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,1,1,2,1,1,2,2,2,2,1,1,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[3],[[[2,1]]],20,<[],[-1018,0,1]>,[[0,1],[0,262143]]>,<509,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-1018,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,509],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^3*509,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,509],[3,3],1,[1.000000000,1.189436430,1.062761472],<"1.2e3_509.2t1.2",1>,[2,1]>]
x^4-2*x^3+7*x^2+20*x-82 -2^6*7*13^2 2 1 8 "D8" [[2,1,4,3],[3,2,1,4]] [<1,1,[1,2,3,4]>,<2,1,[3,4,1,2]>,<2,2,[2,1,4,3]>,<2,2,[1,4,3,2]>,<4,2,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 71 x-1 5 [[531974534],[599061390],[-219361545],[892554974]] 4 [1,5,5,1,3,5,4,5,1,3,4,3,4,3,4,3,5,5,3,1,4,2,5,4,4,5,4,3,3,2,1,5,2,5,3,2,5,3,4,5,3,5,2,1,3,4,3,4,5,5,1,2,4,5,4,2,5,4,3,2,5,5,5,4,4,3,3,2,3,5,4,2,4,3,3,4,3,5,1,4,5,3,2,4,4,3,2,1,5,1,5,4,2,3,3,4,5,4,5,3,3,3,5,2,3,4,5,4,2,4,4,3,1,5,1,2,5,4,3,3,5,1,5,3,5,3,3,4,4,5,3,2,1,3,4,4,5,5,5,2,5,3,2,3,5,4,5,4,5,1,3,4,3,4,3,1,2,4,4,5,3,1,2,5,2,4,2,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-36,2>,<x^2-38*x+1544,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[3],[[[2,1,4,3]]],20,<[],[-31874,416048,1]>,[[0,1],[108240,262143],[59721,10194],[94185,120878]]>,<7,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-23048827896841509,4609765579368306,1]>,[[-25216943612016376,0],[29826709191384680,0],[-4609765579368304,-1],[2,1]]>,<13,4,2,[[3,4,2,1]],[[1,2,3,4],[2,1,4,3],[3,4,2,1],[4,3,1,2]],[3,4,2,1],[1,2,5,5],[1],[[[2,1,4,3]]],20,<<[],[2,12,1]>,[[2669109266196572032938,-7933136218872936021379],[-3361087315924516554181,-6895169144281019238611],[1,0]]>,[[[3361087315924516554183,6895169144281019238621],[-1,0]],[[2,10],[1,0]],[[-7241645531824127752108,-4004490343259639742064],[-163394529323258563699,-21793646459132202789]],[[3880558215899611197925,-2890678801021379496567],[163394529323258563699,21793646459132202789]]]>,<23,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[522013665046177581400029477,698199888132534523266104029,29248775704807660078636411,19000676885522314807674364]>*] [x,x^2-2,x^2-x+2,x^2+14,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,13,23],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,7,13,23],[6,1,3,1],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[4,3]>,<1,7,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,7,13,23],[1,6,4,1],1,[1.000000000,1.187410412,1.151925471],<"notfaithful",0>,[4,3]>,<1,2^3*7,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,7,13,23],[6,6,1,1],1,[1.000000000,1.679251908,1.165526701],<"notfaithful",0>,[4,3]>,<2,2^3*7*13^2,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1]]],[2,7,13,23],[6,6,7,1],1,[1.000000000,2.120152189,1.347230493],<"2.2e3_7_13e2.4t3.2",1>,[4,3]>]
x^6-2*x^5-25*x^4+52*x^3+1203*x^2-1398*x+434 -2^6*5^3*13^2*53^3 0 3 12 "D12" [[1,3,2,4,6,5],[4,6,5,1,3,2],[2,1,6,5,4,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[4,6,5,1,3,2]>,<2,3,[1,3,2,4,6,5]>,<3,2,[5,3,4,2,6,1]>,<6,2,[3,1,5,6,4,2]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 7 x^2+6*x+3 13 [[-33997731712,0],[38030491933,48365635173],[38503712116,-48365635173],[20354806359,0],[33812025698,21752555015],[185706015,-21752555015]] 3 [4,3,4,4,6,3,3,4,3,5,4,6,6,5,4,1,2,3,6,4,4,5,6,4,6,3,3,5,6,3,3,3,4,1,4,4,5,4,6,5,5,3,1,4,6,3,3,4,4,4,5,4,4,5,5,3,5,2,1,4,3,6,4,3,1,2,6,5,1,6,4,4,1,5,4,6,3,4,6,4,5,6,6,3,3,3,4,4,4,6,1,4,4,5,4,3,6,5,5,4,1,4,3,3,5,6,4,6,3,3,5,4,4,6,4,3,4,1,3,1,4,3,5,4,4,3,2,5,5,2,4,4,3,3,6,2,4,6,1,3,6,6,5,6,3,2,4,3,3,4,6,3,3,3,1,3,1,4,3,4,4,3,4,3,4,4,3,3] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x+38,2>,<x^3-54*x^2+55105*x-4824882,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,4,2,[[2,1,4,3,6,5],[1,2,6,5,4,3]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,6,5,4,3],[2,1,5,6,3,4]],[1,2,6,5,4,3],[1,3,4,2],[2],[[[2,1,4,3,6,5]]],20,<<[],[1,1,1]>,[[-218854,0],[389030,0],[1,0]]>,[[[0,0],[1,0]],[[135258,0],[-1,0]],[[189622,-9787],[-128343,-256687]],[[-52192,-104385],[128343,256687]],[[52193,104385],[-128344,-256687]],[[199409,9787],[128344,256687]]]>,<3,2,1,[[3,4,1,2,6,5]],[[1,2,3,4,5,6],[3,4,1,2,6,5]],[3,4,1,2,6,5],[1,3],[1],[[]],20,<[],[2,2,1]>,[[-108185335,1233491411],[840896427,-583567226],[911616244,-1233491411],[-1478753522,583567226],[567137279,-512337282],[429550376,512337282]]>,<5,4,2,[[2,1,4,3,6,5],[5,6,3,4,1,2]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[5,6,3,4,1,2],[6,5,4,3,2,1]],[5,6,3,4,1,2],[1,3,4,2],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,4,1]>,[[-2941682815165,0],[19724217700810,0],[1,0]]>,[[[41630296671654,-31799621909688],[-3308927488692,3113907837685]],[[8681248412174,4340624206087],[3308927488692,-3113907837685]],[[-19724217700809,0],[-1,0]],[[1,0],[1,0]],[[-21906078970844,31799621909688],[3308927488693,-3113907837685]],[[-8681248412174,-4340624206087],[-3308927488693,3113907837685]]]>,<13,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,3,4,2],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,12,1]>,[[6867878292590252256735,-2938102869162377414433],[-2691022645374387266683,6002490287754750343073],[1,0]]>,[[[1298949001091806371710,-6002490287754750343067],[0,0]],[[-2691022645374387266690,6002490287754750343067],[0,0]],[[2691022645374387266687,-6002490287754750343070],[-1,0]],[[4,3],[1,0]],[[-1079090530802590411813,-6918894178387126516207],[-232156219614883672673,126183157214969847948]],[[-219858470289215959896,-6083579308738922579527],[232156219614883672673,-126183157214969847948]]]>,<17,2,1,[[4,3,2,1,6,5]],[[1,2,3,4,5,6],[4,3,2,1,6,5]],[4,3,2,1,6,5],[1,3],[1],[[]],20,<[],[3,16,1]>,[[-1755557839888027213420410,140759441443464785750464],[-1700099385634370116233231,1083594575140503511463332],[1283544445355436312361462,-1083594575140503511463332],[56522503664108736973767,-140759441443464785750464],[-29930167825797894670606,13454609043566573675744],[-6131476837711748635357,-13454609043566573675744]]>,<53,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,3],[1],[[[2,1,4,3,6,5]]],20,<[],[-7921168145634161044397114888095393,-12793199204319835547095353702381022,1]>,[[12793199204319835547095353702381060,-1],[38,1],[10800069543132328948123415645174081,-187730992742244117644756904555656],[8274580250955897554803821670923370,187730992742244117644756904555656],[9517847835572471814892673615971972,-187730992742244117644756904555655],[-10800069543132328948123415645174118,187730992742244117644756904555655]]>,<71,2,1,[[3,2,1,4,6,5]],[[1,2,3,4,5,6],[3,2,1,4,6,5]],[3,2,1,4,6,5],[1,4],[1],[[]],20,<[],[7,69,1]>,[[-1423197246956556183579844133711163817,-4351302386057530410009750872529617686],[-688374005096697008952842013391625471,0],[2111571252053253192532686147102789289,4351302386057530410009750872529617686],[-1041545785510758612991732554046025137,0],[53936596634362871661782733845497703,62174038808841682465148088747388237],[-57127065134026050622727221784436182,-62174038808841682465148088747388237]]>,<191,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[428927379692398421354384528888233680873783808,-1611071554079818383458458610744666722779570310,632563805628613263558095931512847998712673239,1182144174387419962104074081856433041905786503,3538413388971341959394193962815240808236480,-2185836400530973360752035409150185433386099]>*] [x,x^2+3445,x^2+265,x^2-x-3,x^3-23*x-62,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,13,17,53,71,191],[1,1,1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,2^2*5*13*53,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,13,17,53,71,191],[7,3,7,7,3,7,3,1],1,[1.000000000,0.6422979052,0.8834090244],<"notfaithful",0>,[6,3]>,<1,2^2*5*53,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,13,17,53,71,191],[7,2,7,2,2,7,1,1],1,[1.000000000,0.7719460105,0.9049617522],<"notfaithful",0>,[6,3]>,<1,13,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,13,17,53,71,191],[2,1,2,7,1,1,2,1],1,[1.000000000,0.6627353911,0.8422571535],<"notfaithful",0>,[6,3]>,<2,2^2*5*13*53,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,3,5,13,17,53,71,191],[7,3,7,7,3,7,3,1],1,[1.000000000,2.492830546,1.399399916],<"notfaithful",0>,[6,3]>,<2,2^2*5*13*53,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[1]],[[1],[-1]]],[2,3,5,13,17,53,71,191],[7,3,7,7,3,8,3,1],1,[1.000000000,0.6644208657,0.7808585729],<"2.2e2_5_13_53.6t3.11",1>,[6,3]>]
