x^2-x-154 617 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[-8337],[8338]] 1 [1,2,2,1,1,2,2,1,2,2,1,1,1,1,1,2,1,2,1,1,2,1,1,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,1,2,1,2,2,2,1,1,2,1,2,1,2,2,1,1,2,2,1,2,1,2,1,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,1,2,1,1,1,1,2,2,2,1,1,2,1,2,2,2,2,1,2,1,1,2,1,1,1,1,2,2,1,1,2,1,1,1,2,1,2,2,1,2,2,2,1,1,2,1,1,1,1,2,2,1,1,2,1,2,2,1,1,1,2,1,2,1,1,1,2,2,1,2,1,1,2,1,2,2,1,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<617,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[95018,617,1]>,[[-308,-1],[309,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[617],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,617,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[617],[3],1,[1.000000000,1.467217776,1.179770327],<"1.617.2t1.1",1>,[2,1]>]
x^3-x^2+13*x-11 -2^2*2339 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 11 x-1 5 [[-76043],[-79404],[-5603]] 2 [2,3,3,2,1,1,2,1,2,2,2,2,3,2,2,3,3,2,1,3,1,3,3,1,3,3,3,2,2,2,3,2,2,3,1,2,3,2,2,1,2,3,1,3,3,3,3,2,2,1,3,1,2,2,3,2,2,3,3,2,3,2,2,2,2,2,2,2,3,3,2,2,2,1,1,3,3,3,2,3,3,3,2,2,2,3,2,1,2,3,2,3,2,2,1,1,2,1,2,1,3,3,3,3,2,3,3,3,1,3,3,2,2,2,2,3,1,3,2,3,2,2,3,2,2,2,2,2,3,1,2,1,2,3,2,1,2,2,1,2,3,2,2,2,2,2,1,3,2,2,1,1,3,2,2,2,2,2,2,3,1,2,3,3,2,3,3,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,6,3,[[2,3,1],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,3,2],[1,2,3],[1],[[[2,3,1]]],20,<<[],[1,1,1]>,[[2,0],[14,0],[2,0],[1,0]]>,[[[1,0],[1,0],[0,0]],[[103455,206910],[8762,17525],[230655,461310]],[[-103455,-206910],[515525,506763],[293633,62978]]]>,<2339,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-6370202052812023825275334935931290226136611141524370543417213406111,2254363747968240108384115389964176480792193683102583700474470083730,1]>,[[2254363747968240108384115389964176480792193683102583700474470082867,0],[-2254363747968240108384115389964176480792193683102583700474470083298,-1],[432,1]]>*] [x,x^2-x+585,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,2339],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,2339,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,2339],[2,4],1,[1.000000000,1.234208016,0.9278492401],<"notfaithful",0>,[3,2]>,<2,2^2*2339,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,2339],[4,5],1,[1.000000000,0.8408763013,0.8835739011],<"2.2e2_2339.3t2.1",1>,[3,2]>]
x^4-x^3-x^2+3*x-4 -2^2*2339 2 1 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 89 x-1 5 [[2183363150],[-1846500233],[2723544580],[2523651953]] 3 [3,4,4,5,2,2,5,2,3,5,5,3,4,3,5,4,4,3,2,4,2,4,4,1,4,4,4,5,3,3,4,5,5,4,2,5,4,5,5,2,5,4,2,4,4,4,4,5,5,2,4,1,3,5,4,3,5,4,4,3,4,5,3,3,3,5,3,5,4,4,3,3,5,2,2,4,4,4,5,4,4,4,3,3,5,4,5,2,5,4,3,4,3,5,1,2,5,2,3,1,4,4,4,4,5,4,4,4,2,4,4,5,5,3,5,4,1,4,5,4,5,5,4,5,3,3,5,3,4,2,3,2,5,4,5,2,3,5,2,3,4,5,3,3,3,5,2,4,3,3,2,2,4,3,5,5,3,5,3,4,2,5,4,4,3,4,4,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<2,6,3,[[1,3,4,2],[1,2,4,3]],[[1,2,3,4],[1,2,4,3],[1,3,4,2]],[1,2,4,3],[1,3,4],[1],[[[1,3,4,2]]],20,<<[],[1,1,1]>,[[503590,0],[-209492,0],[122526,0],[1,0]]>,[[[122524,0],[0,0],[0,0]],[[1,0],[1,0],[0,0]],[[290679,-344694],[230144,460289],[43456,86912]],[[-413203,344694],[294143,63999],[480832,437376]]]>,<2339,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,3],[1],[[[1,2,4,3]]],20,<[],[5296417681223810170037115066855632009358976987136270046240360561668,-4716053781348753283808088277675333335083754185758191174618663160467,1]>,[[2157262691640842202294930432351598310395653532450961512247381899432,0],[-6873316472989595486103018710026931645479407718209152686866045061218,0],[4716053781348753283808088277675333335083754185758191174618663161127,-1],[660,1]]>*] [x,x^2-x+585,x^3-x^2+13*x-11,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,2339],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,2339,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,2339],[3,6],1,[1.000000000,1.234208016,0.9278492401],<"notfaithful",0>,[4,5]>,<2,2^2*2339,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1]],[[1],[-1]]],[2,2339],[6,7],1,[1.000000000,0.8408763013,0.8835739011],<"notfaithful",0>,[4,5]>,<3,2^2*2339^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1]],[[1],[-1]]],[2,2339],[6,7],1,[0,0,0],<"3.2e2_2339e2.6t8.1",1>,[4,5]>,<3,2^2*2339,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1]],[[1],[-2],[1]]],[2,2339],[6,7],1,[1.000000000,1.361682582,1.282331301],<"3.2e2_2339.4t5.1",1>,[4,5]>]
x^6-3*x^5-1137*x^4+2277*x^3+427521*x^2-430923*x-53153983 3^8*17^3*89^3 6 0 6 "C6" [[4,6,2,3,1,5],[2,1,5,6,3,4]] [<1,1,[1,2,3,4,5,6]>,<2,1,[2,1,5,6,3,4]>,<3,1,[3,5,6,2,4,1]>,<3,1,[6,4,1,5,2,3]>,<6,1,[4,6,2,3,1,5]>,<6,1,[5,3,4,1,6,2]>] [[1,1,1,1,1,1],[2,2,2],[3,3],[6]] 19 x^2+18*x+2 6 [[22256845,10291653],[-21855266,-10291653],[19757769,10291653],[-19958557,-10291653],[22691539,-10291653],[-22892327,10291653]] 1 [4,1,6,4,5,6,1,2,3,4,3,1,3,5,4,1,6,4,3,2,2,5,5,1,5,5,6,2,2,3,2,6,5,6,6,5,3,1,6,5,1,1,5,3,1,2,3,4,5,6,2,6,4,1,3,4,2,1,5,5,6,6,1,6,4,5,4,3,6,5,5,2,5,3,1,6,5,1,6,3,3,5,1,2,4,4,2,5,4,3,1,5,2,6,3,1,3,1,1,1,4,2,6,5,3,2,4,2,6,5,6,1,3,5,1,5,6,2,3,4,6,5,4,1,5,1,4,1,5,3,2,3,6,1,3,3,2,3,3,2,2,5,6,1,2,4,4,4,6,2,3,2,2,3,5,5,2,5,1,3,5,2,6,1,3,5,1,5] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[2,2,2],"CYC",0,2*],[*[3,3],"RES",<[1],x^2>,[<x-3411,3>,<x-3393,4>]*],[*[6],"RES",<[1],x^2>,[<x+1146,5>,<x+1128,6>]*]] [*<3,3,3,[[3,1,2,6,4,5]],[[1,2,3,4,5,6],[3,1,2,6,4,5],[2,3,1,5,6,4]],[1,2,3,4,5,6],[1,3,4],[2],[[[3,1,2,6,4,5]]],20,<[],[-855939315,-1736174088,-1740986538,1]>,[[2,1,0],[-3207922,-1603775,387420488],[-580328470,1603774,1],[1603774,1,0],[-1604150,-1603775,387420488],[-578724698,1603774,1]]>,<17,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,2],[1],[[[2,1,4,3,6,5]]],20,<[],[1333352704494049263099294,1851587491077484051613666,1]>,[[-1851587491077484051613653,-1],[13,1],[564540155197896744256161,-1],[-1648103760372191726531774,1],[541781802587147491137795,-1],[-1670862112982940979650140,1]]>,<89,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,2],[1],[[[2,1,4,3,6,5]]],20,<[],[334428167167893105778742834524901368655,433387589991831933317435274833253648317,1]>,[[-433387589991831933317435274833253648231,-1],[86,1],[227176218918574128655976253817684878791,-1],[-311735848880444235961271350757902800093,1],[-443870013914490095314693891234311703034,-1],[-10482423922658161997258616401058054717,1]]>,<1009,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[157841248310150739832715480923441720242150469640113258718158,-489211020638786763842002431716394632014752327373654633695209,543227626749411799099791562865033930647497091575799472203646,-265874460531400810348293743220720317507639998044402935735029,-27409285073507883223467459313248300302712137995254009866,-492827109473120602403319140693163959621411730415850871791]>,<3391903,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[13540255105877007532102980287551943606942309732723134158539573708562788727412297244894158408477108285895109560354398519442604164667,-3684791021813676929517807910916787192779030095634978101208923603443064692029409631718213993098767727896867593081017468269060859037,6072928018893684576061594540871800499054997801827127420060014767296681206429069692334306643985821889328435981650017213795404624243,14848170061570814831430733722977988794677677432005508756019864970848157168683022941172079984824132557281446591426778660303298994901,-5449724180019926400780688194675675012768939105380148188040741357111513417730454534129060542895287975865218514524549277980497,4729740661505880043793233325396927683401456929698110529686823567354564201670364291278442579192796601869667471169016178867887]>*] [x,x^2-x-378,x^3-3*x-1,0,x^3-3*x-1,0] [1,2,3,4,2,6] <[1],[2],[3,5],[4,6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,17,89,1009,3391903],[1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,1]>,<1,17*89,1,[[1],[-1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,17,89,1009,3391903],[1,1,7,7,1,1],1,[1.000000000,2.521524570,1.454322163],<"notfaithful",0>,[6,1]>,<1,3^2,3,[[1,0],[1,0],[0,1],[-1,-1],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,3,17,89,1009,3391903],[4,7,1,1,1,1],0,[0.7660444431-0.6427876097*i,0.5894898174-0.1730977885*i,0.8313555572-0.1465904153*i],<"notfaithful",0>,[6,1]>,<1,3^2*17*89,3,[[1,0],[-1,0],[0,1],[-1,-1],[1,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0],[-1,-1]],[[1,0],[0,1]],[[1,0]]],[2,3,17,89,1009,3391903],[4,7,7,7,1,1],0,[0.7660444431-0.6427876097*i,0.6788597465-0.3933317994*i,0.8585157169-0.2088493048*i],<"1.3e2_17_89.6t1.1",1>,[6,1]>,<1,3^2,3,[[1,0],[1,0],[-1,-1],[0,1],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,3,17,89,1009,3391903],[4,7,1,1,1,1],0,[0.7660444431+0.6427876097*i,0.5894898174+0.1730977885*i,0.8313555572+0.1465904153*i],<"notfaithful",0>,[6,1]>,<1,3^2*17*89,3,[[1,0],[-1,0],[-1,-1],[0,1],[0,-1],[1,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[-1,-1]],[[1,0]]],[2,3,17,89,1009,3391903],[4,7,7,7,1,1],0,[0.7660444431+0.6427876097*i,0.6788597465+0.3933317994*i,0.8585157169+0.2088493048*i],<"1.3e2_17_89.6t1.1",2>,[6,1]>]
x^5-5*x^3-30*x^2+96 -2^6*3^5*5^7 3 1 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 317 x-1 5 [[1108039702785],[939479410836],[-682686167386],[1464032761580],[372212693542]] 2 [1,2,1,5,5,5,4,4,6,2,4,7,5,7,4,6,7,4,5,5,7,6,4,7,5,5,5,6,6,6,7,7,3,4,7,6,7,5,3,6,5,4,5,7,6,6,3,5,4,6,4,5,6,7,6,6,5,6,7,5,7,3,5,5,7,1,4,5,6,6,3,5,2,5,3,4,5,2,7,6,5,4,5,5,6,6,7,2,5,7,4,2,5,5,6,4,5,7,7,4,5,6,6,5,4,7,4,6,7,3,5,5,3,4,3,7,2,3,3,7,4,5,6,6,6,5,6,5,5,5,4,6,3,2,5,1,3,5,6,2,4,2,7,4,6,2,5,3,3,6,5,5,5,4,2,7,3,2,5,7,6,4,7,7,4,4,4,7] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,3],[3],[[[1,3,2,5,4]]],20,<[],[846,36304,1]>,[[44154,131072],[4,4],[-14140,32764],[240295,122941],[253975,139203]]>,<3,12,6,[[1,2,5,3,4],[1,2,3,5,4],[2,1,3,4,5]],[[1,2,3,4,5],[2,1,3,4,5],[1,2,3,5,4],[2,1,3,5,4],[1,2,5,3,4],[2,1,5,3,4]],[2,1,3,4,5],[1,2,2,3,4,7],[1,4],[[[1,2,5,3,4],[1,2,3,5,4]],[[1,2,5,3,4]]],20,<<[],[2,2,1]>,[[870340629,0],[88123869,0],[-1259261235,0],[253138689,0],[1411194852,0],[-626261706,0],[1,0]]>,[[[624343916,-994450993],[0,0],[0,0],[0,0],[0,0],[0,0]],[[-873538499,994450993],[0,0],[0,0],[0,0],[0,0],[0,0]],[[267365196,0],[538273161,0],[205490222,0],[112013622,0],[230875236,0],[342725985,0]],[[176033862,0],[548076969,0],[33724904,0],[56593620,0],[191756880,0],[136075883,0]],[[-194204475,0],[75911337,0],[148205363,0],[218813247,0],[352208862,0],[296039110,0]]]>,<5,20,20,[[3,4,5,1,2],[1,4,2,5,3]],[[1,2,3,4,5],[5,4,3,2,1],[2,5,3,1,4],[4,1,3,5,2],[3,4,5,1,2]],[1,2,3,4,5],[1,3,5,5,6],[1,4],[[[3,4,5,1,2],[1,4,2,5,3]],[[3,4,5,1,2]]],20,<[],[-38677474282390,40008933234750,18241587845600,38747472235625,37277438285250,21883771849375,8081140485275,2032577256175,-8277013899900,-744229443000,-36285631981375,31547219424550,-20730600160555,3518199764000,-15357767640175,33833394260250,-37650118916085,13903501415225,43911425982125,-23096799852600,1]>,[[5623167643719,2498198379000,6474793793700,2872885635985,6911369377777,-8235495126875,-9258173641170,-2445381270575,4343584356546,-543813780535,5983363684515,3076910073450,-653562447548,581631498810,260883761818,-988685381720,-566353108638,1839955973065,-246468268313,-74218772951],[7609244927714,1888724626725,-6676946829320,1725223810385,1388699494492,-8096057531250,710227846300,-1288007514306,6896667950936,9254090045005,5762514495777,-29710033905,976007723582,-1854441294195,-1357093740019,400725438565,-718295811948,33044781305,1456003632253,-769649105341],[6796421478164,-5425175182210,2862140339300,1320021075160,-4356149794618,6620076878220,-2313162200340,7256248538868,-3212640370834,2863751606760,9300136789413,7361105337910,-771541531303,1725904850765,1317062096315,1047828836035,-306423340668,37175494642,1442009064341,109301685134],[3758036170539,3736133748235,246841372435,-9250249414215,6119106462632,4872673498480,-6442402062140,-8092094331443,3478705706316,5889619028390,-3582837331642,-7499171636935,-525285749613,-482636002990,653720447775,1624348005300,-539699998018,1411316729613,-754088237134,-1740860397191],[-4713383892011,-2697881571750,-2906828676115,3332118892685,9010460787842,4838802281425,-1769976270775,4569234577456,7567168685161,1609839428505,1610308690062,-2909133740520,974382004882,29540947610,-874572565889,1730480367445,-1683925006353,493204287000,-1897456191147,-1339270675276]]>*] [x,x^2-x+4,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,3*5,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5],[1,8,8],1,[1.000000000,1.622311470,1.296618597],<"notfaithful",0>,[5,5]>,<4,2^6*3^7*5^7,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[-2],[1]],[[1]]],[2,3,5],[8,9,9],1,[0,0,0],<"4.2e6_3e7_5e7.10t12.4",1>,[5,5]>,<4,2^6*3^5*5^7,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1]]],[2,3,5],[8,9,10],1,[0,0,0],<"4.2e6_3e5_5e7.5t5.1",1>,[5,5]>,<5,2^6*3^10*5^8,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-3],[3],[-1]],[[1],[-1]],[[1]]],[2,3,5],[8,9,10],1,[0,0,0],<"5.2e6_3e10_5e8.10t13.8",1>,[5,5]>,<5,2^6*3^11*5^7,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1],[-3],[3],[-1]],[[1]],[[1],[-1]]],[2,3,5],[8,9,10],1,[0,0,0],<"5.2e6_3e11_5e7.6t14.4",1>,[5,5]>,<6,2^12*3^11*5^9,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[-2],[1]],[[1],[1]],[[1]]],[2,3,5],[8,9,10],1,[0,0,0],<"6.2e12_3e11_5e9.20t35.1",1>,[5,5]>]
