x^2-x-2989 11*1087 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[6615],[-6614]] 1 [2,2,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,2,2,1,2,1,1,2,2,2,1,1,1,2,2,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,2,1,1,2,1,1,2,1,1,2,1,2,2,1,1,1,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,2,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,2,1,1,1,2,1,2,1,2,2,1,1,1,1,1,2,2,1,2,2,1,1,2,1,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<11,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-2959,11,1]>,[[-5,-1],[6,1]]>,<1087,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[292403,1087,1]>,[[-543,-1],[544,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[11,1087],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,11*1087,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[11,1087],[3,3],1,[1.000000000,0.4467547830,0.7068508858],<"1.11_1087.2t1.1",1>,[2,1]>]
x^4-x^3-25*x^2+118*x+436 -3^2*7*281^2 2 1 8 "D8" [[2,1,4,3],[1,4,3,2]] [<1,1,[1,2,3,4]>,<2,1,[3,4,1,2]>,<2,2,[2,1,4,3]>,<2,2,[3,2,1,4]>,<4,2,[4,1,2,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 29 x-1 6 [[284162157],[-77276959],[-90038944],[-116846253]] 4 [2,5,4,4,3,5,4,5,3,1,4,3,5,2,5,1,4,5,3,3,5,2,5,5,5,4,5,3,1,3,3,5,2,5,2,3,4,1,4,5,3,4,2,3,3,5,2,4,5,5,3,3,4,5,5,1,5,4,1,1,4,5,5,5,4,1,1,1,1,4,4,1,4,3,2,5,3,4,3,4,4,2,3,5,4,1,3,3,4,3,5,5,3,3,1,4,4,5,4,3,3,2,4,1,1,5,4,4,3,4,4,3,3,4,1,2,4,4,3,3,5,2,5,1,5,3,3,4,4,5,3,1,3,2,5,5,4,4,5,2,4,3,1,1,4,4,4,4,4,1,2,5,1,5,2,2,3,4,5,4,3,3,2,4,3,4,3,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x-163,2>,<x^2-166*x+6952,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,2],[1],[[]],20,<[],[1,1,1]>,[[-79440,-20451],[-58989,20451],[11736,-114958],[126694,114958]]>,<3,4,2,[[3,4,2,1]],[[1,2,3,4],[2,1,4,3],[3,4,2,1],[4,3,1,2]],[3,4,2,1],[1,2,5,5],[1],[[[2,1,4,3]]],20,<<[],[2,2,1]>,[[-1017042975,-1656261123],[-1191305163,552087042],[1,0]]>,[[[1191305163,-552087040],[-1,0]],[[0,2],[1,0]],[[251333600,1049183662],[-76284648,-437464051]],[[-1442638762,-497096624],[76284648,437464051]]]>,<7,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[3,6,1]>,[[5714565556052997,0],[-24692566913853006,0],[1,0]]>,[[[39717163245769425,4055771184629977],[0,0]],[[15382536137989563,-4055771184629977],[0,0]],[[24692566913853010,0],[-1,0]],[[4,0],[1,0]]]>,<23,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[5,21,1]>,[[197136011561802839466958340,448238419138947383038033844],[-635091633683160489712276379,-448238419138947383038033844],[1263633111704444166817685,584022365123595307608012],[-11000836555891057292950567,-584022365123595307608012]]>,<281,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-480870638429596539441336530180154642352138274841,-844765605322948327484766326529173783371087153353,1]>,[[844765605322948327484766326529173783371087153429,-1],[76,1],[151463544791068380277938098568242703139211758239,-15328323567923296250615785708784484960790561472],[-996229150114016707762704425097416486510298911743,15328323567923296250615785708784484960790561472]]>*] [x,x^2-x-70,x^2-x+2,x^2-x+492,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,23,281],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,281,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,23,281],[1,3,1,3,6],1,[1.000000000,1.738376867,1.257162784],<"notfaithful",0>,[4,3]>,<1,7,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,7,23,281],[1,4,6,1,1],1,[1.000000000,1.187410412,1.151925471],<"notfaithful",0>,[4,3]>,<1,7*281,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,7,23,281],[1,1,6,3,6],1,[1.000000000,2.550058793,1.437621578],<"notfaithful",0>,[4,3]>,<2,3^2*7*281,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[1]],[[1],[-1]]],[2,3,7,23,281],[2,6,7,3,8],1,[1.000000000,0.4352060874,0.6293598010],<"2.3e2_7_281.4t3.2",1>,[4,3]>]
x^4-13*x^2+162 2^5*479^2 0 2 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 7 x-1 8 [[-2357171],[2142612],[-2142612],[2357171]] 3 [1,4,4,1,4,5,3,5,2,5,3,5,3,5,3,5,5,4,5,1,2,3,5,1,2,5,1,4,4,3,3,4,2,4,5,1,5,4,2,4,5,4,3,1,4,3,4,3,5,5,2,3,2,4,2,3,5,2,4,3,5,4,4,3,1,5,4,3,5,4,3,3,3,4,5,3,5,4,2,3,5,4,3,3,3,5,3,3,5,3,5,3,2,4,4,1,4,1,4,5,5,5,4,2,4,1,4,3,1,2,2,5,2,4,3,1,5,1,5,4,5,2,4,5,5,5,4,1,3,5,5,1,3,4,3,3,4,4,5,2,5,5,3,5,4,2,5,2,5,1,5,3,5,3,4,2,1,1,3,4,5,3,2,5,3,2,2,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x-78,2>,<x^2-23328,3>]*],[*[4],"CYC",0,5*]] [*<2,4,4,[[2,1,3,4],[1,2,4,3]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[1,2,3,4],[1,4,4,2],[2,4],[[[2,1,3,4],[1,2,4,3]],[[2,1,3,4]]],20,<[],[-392958,504484,-272042,4,1]>,[[184986,-81684,124283,128809],[-184986,81684,137861,133335],[-148663,-148670,-74335,0],[148663,148670,74335,0]]>,<3,2,1,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,4,3],[1,4],[1],[[]],20,<[],[2,2,1]>,[[-171512008,0],[171512008,0],[94484493,94484493],[-94484493,-94484493]]>,<479,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[13,474,1]>,[[-62579005959936213580050657074245737658490404322109379,86190775691192676798034039731298801459587769224926036],[8915181743611491008251304125104506061754936072487370,-22139509743102883719814747384947024907658197403489247],[1,0]]>,[[[-8915181743611491008251304125104506061754936072487336,22139509743102883719814747384947024907658197403489425],[-1,0]],[[34,178],[1,0]],[[-34,-178],[-1,0]],[[8915181743611491008251304125104506061754936072487336,-22139509743102883719814747384947024907658197403489425],[1,0]]]>*] [x,x^2-x+120,x^2-2,x^2+958,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,479],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,479,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,479],[1,1,6],1,[1.000000000,3.588575805,1.584634524],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,479],[6,4,1],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[4,3]>,<1,2^3*479,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,479],[6,3,6],1,[1.000000000,0.8120020116,0.8837047462],<"notfaithful",0>,[4,3]>,<2,2^5*479,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[1]]],[2,3,479],[6,3,7],1,[1.000000000,1.443156285,1.052959761],<"2.2e5_479.4t3.1",1>,[4,3]>]
x^4-x^3-37*x^2+22*x+364 3^2*7*823 0 2 8 "D8" [[2,1,4,3],[1,4,3,2]] [<1,1,[1,2,3,4]>,<2,1,[3,4,1,2]>,<2,2,[2,1,4,3]>,<2,2,[3,2,1,4]>,<4,2,[4,1,2,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 61 x-1 5 [[341347344],[375240063],[26285796],[101723099]] 3 [3,2,3,1,5,4,3,2,5,5,4,2,3,4,3,3,5,1,4,3,1,1,5,5,4,3,4,3,1,3,4,5,3,4,5,4,1,1,5,3,5,4,5,4,5,4,2,4,5,2,3,3,4,5,5,5,5,1,4,3,2,5,1,3,4,5,4,2,5,4,3,3,2,4,2,3,3,4,5,4,5,4,5,2,4,5,5,4,3,2,3,5,4,5,4,5,5,5,4,4,4,5,5,3,2,2,3,3,3,4,4,2,5,1,2,3,4,5,5,3,1,1,5,5,1,3,4,3,4,4,4,3,4,4,3,4,3,1,3,3,4,5,4,3,1,5,4,3,4,5,4,3,1,5,2,5,4,5,4,5,3,5,2,5,3,3,1,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+16,2>,<x^2-45*x-934,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[1,1,1]>,[[504820,-36571],[-507185,36571],[19468,36570],[-17102,-36570]]>,<3,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,2,3],[1],[[[2,1,4,3]]],20,<<[],[2,2,1]>,[[-1635508419,-768000258],[-452775444,1290616761],[1,0]]>,[[[452775444,-1290616759],[-1,0]],[[0,2],[1,0]],[[1359232583,-1739154080],[486883295,194198868]],[[1674776375,-457013564],[-486883295,-194198868]]]>,<7,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[4579491665885682,23452003465872821,1]>,[[-36586850278771002,-34196685556119429],[3044377817778099,0],[-654213095126530,-1],[5,1]]>,<823,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[3,821,1]>,[[1837693534698657297644337115454374784397844513091623841028,0],[-4458558988409598491376290243472868856387398256900477216567,0],[1,0]]>,[[[1308260372676341624127605747279145521311500801533245132201,8845961691424834780408677196525606737169771503822596941063],[0,0]],[[-5766819361085940115503895990752014377698899058433722349765,-8845961691424834780408677196525606737169771503822596941063],[0,0]],[[4458558988409598491376290243472868856387398256900477217066,0],[-1,0]],[[499,0],[1,0]]]>*] [x,x^2-x+1,x^2-x-1440,x^2-x+4321,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,823],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,3,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,823],[3,6,1,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[4,3]>,<1,7*823,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,7,823],[1,1,6,6],1,[1.000000000,3.276684105,1.546030805],<"notfaithful",0>,[4,3]>,<1,3*7*823,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,7,823],[3,6,6,6],1,[1.000000000,0.5735239381,0.7714860478],<"notfaithful",0>,[4,3]>,<2,3*7*823,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1],[-1]]],[2,3,7,823],[3,6,7,6],1,[1.000000000,1.126855637,0.9760928223],<"2.3_7_823.4t3.1",1>,[4,3]>]
x^4-2*x^3-35*x^2+36*x+351 3^2*7*823 0 2 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 19 x-1 6 [[2982433],[11712195],[-11712194],[-2982432]] 3 [3,1,3,4,5,4,3,1,5,5,4,2,3,4,3,3,5,2,4,3,2,1,5,5,4,3,4,3,1,3,4,5,3,4,5,4,2,1,5,3,5,4,5,4,5,4,2,4,5,1,3,3,4,5,5,5,5,2,4,3,1,5,2,3,4,5,4,2,5,4,3,3,1,4,2,3,3,4,5,4,5,4,5,1,4,5,5,4,3,2,3,5,4,5,4,5,5,5,4,4,4,5,5,3,2,1,3,3,3,4,4,2,5,2,2,3,4,5,5,3,2,1,5,5,2,3,4,3,4,4,4,3,4,4,3,4,3,2,3,3,4,5,4,3,2,5,4,3,4,5,4,3,1,5,2,5,4,5,4,5,3,5,2,5,3,3,1,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+36,2>,<x^2-74*x-4392,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[4,3,2,1]],[[1,2,3,4],[4,3,2,1]],[4,3,2,1],[1,3],[1],[[]],20,<[],[1,1,1]>,[[97480,248557],[151078,248557],[-97479,-248557],[-151077,-248557]]>,<3,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[87346929,-504303675,1]>,[[-387420489,258280329],[-36770931,129140160],[-350649557,3],[1,387420486]]>,<7,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[3,6,1]>,[[26723068941505433,0],[7,0],[1,0]]>,[[[-36853735547515073,-25583289565440358],[0,0]],[[36853735547515074,25583289565440358],[0,0]],[[-3,0],[-1,0]],[[4,0],[1,0]]]>,<823,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[3,821,1]>,[[6427938051112977298465325559970288848919986166673493387500,0],[823,0],[1,0]]>,[[[-1884299294696408921814139885546329205734947980609207476560,9600142219971153810323786954647105926769109151563675004727],[0,0]],[[1884299294696408921814139885546329205734947980609207476561,-9600142219971153810323786954647105926769109151563675004727],[0,0]],[[-411,0],[-1,0]],[[412,0],[1,0]]]>*] [x,x^2-x+1,x^2-x-1440,x^2-x+4321,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,7,823],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,3,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,7,823],[3,6,1,1],1,[1.000000000,0.6045997881,0.7813024129],<"notfaithful",0>,[4,3]>,<1,7*823,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,7,823],[1,1,6,6],1,[1.000000000,3.276684105,1.546030805],<"notfaithful",0>,[4,3]>,<1,3*7*823,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,7,823],[3,6,6,6],1,[1.000000000,0.5735239381,0.7714860478],<"notfaithful",0>,[4,3]>,<2,3*7*823,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1],[1]]],[2,3,7,823],[3,6,7,7],1,[1.000000000,1.839778042,1.182082554],<"2.3_7_823.4t3.2",1>,[4,3]>]
x^4+2119*x^2+345397 2^4*13^3*163^2 0 2 4 "C4" [[4,3,2,1],[2,4,1,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<4,1,[2,4,1,3]>,<4,1,[3,1,4,2]>] [[1,1,1,1],[2,2],[4]] 17 x-1 9 [[6607248358],[5421767438],[-5421767438],[-6607248358]] 2 [3,1,3,3,3,1,1,4,2,2,4,4,4,1,4,1,3,1,4,3,4,1,3,4,4,1,2,1,3,1,2,2,4,1,3,4,2,4,4,2,1,1,1,4,4,1,1,3,3,4,1,4,4,1,1,2,2,3,1,3,2,4,4,2,1,3,4,1,2,4,3,4,2,1,3,3,1,3,4,4,2,4,4,1,1,1,4,4,4,3,2,3,3,2,3,2,3,2,2,4,2,4,1,1,2,4,4,3,1,2,2,3,3,3,3,2,4,1,1,1,3,2,1,3,3,2,3,2,2,4,4,3,2,2,4,3,4,4,2,2,4,4,2,3,2,4,3,1,1,4,4,1,2,1,2,2,2,3,2,4,4,1,3,2,3,3,1,2] [[*[1,1,1,1],"CYC",0,1*],[*[2,2],"CYC",0,2*],[*[4],"RES",<[1],x^3-7*x^2+11*x-5>,[<x-2072382,3>,<x+2072382,4>]*]] [*<2,4,2,[[4,3,1,2]],[[1,2,3,4],[2,1,4,3],[4,3,1,2],[3,4,2,1]],[4,3,1,2],[1,2,3,4],[2],[[[2,1,4,3]]],20,<<[],[1,1,1]>,[[7754,13390],[0,2],[1,0]]>,[[[0,1],[1,0]],[[0,-1],[-1,0]],[[76151,-224067],[224070,-76151]],[[-76151,224067],[-224070,76151]]]>,<3,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[-502436383,-353830321,353830321,502436383]>,<13,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,3,4],[1],[[[2,4,1,3]]],20,<[],[345397,0,2119,0,1]>,[[0,-1,0,0],[0,487306763458482036896,0,463389867092421568824],[0,-487306763458482036896,0,-463389867092421568824],[0,1,0,0]]>,<163,4,2,[[2,3,4,1]],[[1,2,3,4],[3,4,1,2],[2,3,4,1],[4,1,2,3]],[2,3,4,1],[1,2,4,3],[1],[[[3,4,1,2]]],20,<<[],[2,159,1]>,[[62006649891001359495804553474048365497514821,43775117992511178886499902160513281267334118],[0,0],[1,0]]>,[[[0,0],[-1,0]],[[0,0],[1451192260416912534787715215256358788601,-2844795436604504454268529676383569111944]],[[0,0],[1,0]],[[0,0],[-1451192260416912534787715215256358788601,2844795436604504454268529676383569111944]]]>*] [x,0,x^2-x-3,0] [1,2,2,4] <[1],[2,4],[3]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,13,163],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,1]>,<1,2^2*13*163,4,[[1,0],[-1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[2,3,13,163],[5,1,5,5],0,[0.9570920265+0.2897841487*i,1.522108973+0.3895507563*i,1.123720867+0.07086434886*i],<"1.2e2_13_163.4t1.1",1>,[4,1]>,<1,13,1,[[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,13,163],[3,1,5,3],1,[1.000000000,0.6627353911,0.8422571535],<"notfaithful",0>,[4,1]>,<1,2^2*13*163,4,[[1,0],[-1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[2,3,13,163],[5,1,5,5],0,[0.9570920265-0.2897841487*i,1.522108973-0.3895507563*i,1.123720867-0.07086434886*i],<"1.2e2_13_163.4t1.1",2>,[4,1]>]
