x^2-x+2011 -3*7*383 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 11 x-1 5 [[-63347],[63348]] 2 [2,1,2,1,1,1,1,2,2,2,2,2,2,1,2,1,2,1,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,2,1,2,2,2,1,1,1,2,2,2,1,1,2,2,2,1,1,2,2,1,2,1,1,1,2,2,2,2,2,2,1,1,2,2,1,2,2,1,1,1,2,2,2,1,2,2,2,1,2,1,1,2,1,2,2,2,1,1,2,1,2,1,2,1,2,1,2,1,1,2,1,2,2,2,1,2,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[2013,3,1]>,[[-1,-1],[2,1]]>,<7,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[2023,7,1]>,[[-3,-1],[4,1]]>,<383,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[38683,383,1]>,[[-191,-1],[192,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[3,7,383],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,3*7*383,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[3,7,383],[3,3,3],1,[1.000000000,0.5604809047,0.7763805661],<"1.3_7_383.2t1.1",1>,[2,1]>]
x^5-2*x^4+4*x^3-157*x^2+288*x-173 22447^2 1 2 10 "D10" [[3,4,1,2,5],[5,3,2,4,1]] [<1,1,[1,2,3,4,5]>,<2,5,[3,4,1,2,5]>,<5,2,[2,4,5,3,1]>,<5,2,[4,3,1,5,2]>] [[1,1,1,1,1],[1,2,2],[5]] 43 x^2+42*x+3 6 [[734139110,2782588337],[-2881872990,-1763683194],[-2350036162,-2782588337],[1657827619,1763683194],[2839942425,0]] 2 [3,2,2,4,3,1,2,3,3,3,4,4,1,2,2,4,2,3,4,3,4,2,2,2,2,3,3,1,4,2,4,2,2,1,2,2,3,4,1,1,1,4,2,1,2,1,2,4,4,3,2,2,2,2,1,2,4,2,3,3,2,2,2,4,2,4,2,2,4,3,2,3,2,2,2,1,2,2,3,1,2,2,3,2,2,4,2,3,4,3,4,3,4,1,2,4,2,4,3,2,3,1,2,1,2,2,2,2,2,2,2,3,2,2,4,2,2,2,2,4,1,2,3,2,3,2,2,3,2,2,2,2,2,2,4,2,2,2,3,2,4,2,2,2,3,2,2,2,4,2,2,4,3,3,2,3,2,2,2,4,2,1,2,1,2,4,1,3] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[5],"ALT",[2,3,4,5,1],[<x-17935153,4>,<x+17935153,3>]*]] [*<17,2,1,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,3,2,5,4],[1,2],[1],[[]],20,<[],[3,16,1]>,[[1024226976034409501997557,0],[885342724998808301360835,1981030744652114283597234],[1702702063745559943017899,-1981030744652114283597234],[-40035653120075237880112,-33251934256809078236596],[13850423618567364211118,33251934256809078236596]]>,<47,2,1,[[2,1,3,5,4]],[[1,2,3,4,5],[2,1,3,5,4]],[2,1,3,5,4],[1,2],[1],[[]],20,<[],[5,45,1]>,[[-972962931929212668545036757193443,1244321883978928303039720725019787],[1132595240228065693133238855106563,-1244321883978928303039720725019787],[-1087679472358673348956178874620092,0],[7033638739141410370394552840558,20240981277305034242314594710827],[-20831142581392850921821354462912,-20240981277305034242314594710827]]>,<22447,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[-141092445260876018671671008487467750845373918565878477248922712843009571848482136726539,1355965537635633710804858726706840902132554530049166326972326460519705202067771900069,1]>,[[174114996640634648817397769398795620065592457341038237162736478019582378523909852196311,0],[-1355965537635633710804858726706840902132554530049166326972326460519705202067771888101,-1],[11968,1],[-377709460772553882413981094747484884029998694608204191653733678079574035140759300425565,9475067589967378799412798421879374892734570514568009534724632927466384974445125757],[204950429669554867307388184075396104866538791797215120817969526520511361818917220105389,-9475067589967378799412798421879374892734570514568009534724632927466384974445125757]]>*] [x,x^2-x+5612,0,0] [1,2,3,4] <[1],[2],[3,4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,17,47,22447],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,2]>,<1,22447,1,[[1],[-1],[1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,17,47,22447],[1,2,2,5],1,[1.000000000,1.992022891,1.200164303],<"notfaithful",0>,[5,2]>,<2,22447,5,[[2,0,0,0],[0,0,0,0],[0,0,1,1],[-1,0,-1,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,17,47,22447],[3,2,2,5],1,[1.000000000,0.5671149836,0.6938258168],<"2.22447.5t2.1",1>,[5,2]>,<2,22447,5,[[2,0,0,0],[0,0,0,0],[-1,0,-1,-1],[0,0,1,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,17,47,22447],[3,2,2,5],1,[1.000000000,1.243850139,1.100649018],<"2.22447.5t2.1",2>,[5,2]>]
x^4-2*x^3-10*x^2-4*x+24 -2^3*3*5^2*163 2 1 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 103 x-1 5 [[1613435689],[5580102609],[-1034829309],[5434031756]] 3 [3,1,5,4,4,2,4,5,5,5,4,4,5,4,4,2,4,5,5,4,5,2,5,4,4,3,1,4,4,5,4,5,4,3,5,5,4,3,1,4,3,4,5,3,4,3,5,3,5,4,4,3,5,3,4,4,3,4,4,5,3,3,4,3,2,3,5,3,3,2,2,4,5,3,1,2,5,3,2,4,5,5,3,5,5,4,4,1,4,2,4,5,5,2,4,2,3,2,4,4,2,3,5,2,5,4,2,3,3,5,5,4,2,3,2,3,5,4,4,4,5,4,4,4,4,4,3,5,4,3,4,4,1,2,4,3,4,4,4,4,5,2,4,2,5,4,3,4,3,5,3,2,3,5,5,2,3,4,5,2,3,4,3,3,4,3,4,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<2,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,3,3,2],[3],[[[1,2,4,3]]],20,<<[],[1,1,1]>,[[-982,0],[-151448,0],[1,0]]>,[[[67940,25182],[0,131072]],[[42758,-25182],[131072,131072]],[[0,0],[1,0]],[[-110696,0],[131071,0]]]>,<3,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,3],[1],[[[1,2,4,3]]],20,<[],[-284851560,-634388040,1]>,[[1645303020,1162261467],[1207093339,0],[634388042,-1],[2,1]]>,<5,4,2,[[3,4,2,1]],[[1,2,3,4],[2,1,4,3],[3,4,2,1],[4,3,1,2]],[3,4,2,1],[1,2,5,5],[1],[[[2,1,4,3]]],20,<<[],[2,4,1]>,[[19498081176225,15900251579220],[17862134431125,8931067215565],[1,0]]>,[[[-17862134431125,-8931067215564],[-1,0]],[[0,1],[1,0]],[[28527836439341,25227995423564],[-1423493879618,-321298370586]],[[-10665702008214,-16296928208001],[1423493879618,321298370586]]]>,<163,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,3,3,2],[1],[[[1,2,4,3]]],20,<<[],[2,159,1]>,[[-76966240044368851768739982041869150260887589,0],[55171146662553846354469977078052561967967392,0],[1,0]]>,[[[-7607938791039132107183956146077129868838111,-56667125860011556722180345081549319555327537],[0,0]],[[62779085453592978461653933224129691836805421,56667125860011556722180345081549319555327537],[0,0]],[[-55171146662553846354469977078052561967967350,0],[-1,0]],[[42,0],[1,0]]]>*] [x,x^2+978,x^3-x^2-24,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,163],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,2^3*3*163,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,163],[6,6,3,6],1,[1.000000000,1.205484668,0.9958598873],<"notfaithful",0>,[4,5]>,<2,2^3*3*163,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]]],[2,3,5,163],[6,6,3,6],1,[1.000000000,2.430990054,1.468132775],<"notfaithful",0>,[4,5]>,<3,2^6*3^2*5^2*163^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1]],[[1],[-1]]],[2,3,5,163],[6,7,7,6],1,[0,0,0],<"3.2e6_3e2_5e2_163e2.6t8.1",1>,[4,5]>,<3,2^3*3*5^2*163,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[0],[-1]],[[1],[-2],[1]],[[1],[1]]],[2,3,5,163],[6,7,8,6],1,[1.000000000,1.901787414,1.280949735],<"3.2e3_3_5e2_163.4t5.1",1>,[4,5]>]
x^6-2*x^5+2*x^4-10*x^3+16*x^2+8*x+2 -2^8*7^2*29^2 0 3 12 "D12" [[2,1,5,4,3,6],[3,6,1,5,4,2],[1,4,3,2,6,5]] [<1,1,[1,2,3,4,5,6]>,<2,1,[3,5,1,6,2,4]>,<2,3,[3,6,1,5,4,2]>,<2,3,[2,1,5,4,3,6]>,<3,2,[4,1,6,2,3,5]>,<6,2,[5,6,2,3,4,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 13 x^2+12*x+2 7 [[18296971,-20442051],[-24078167,0],[-19394278,23682598],[12607515,20442051],[2410830,0],[10157131,-23682598]] 3 [4,6,4,2,3,4,1,6,6,1,2,4,5,3,6,5,3,1,6,6,5,3,3,5,5,5,3,6,5,4,3,2,4,3,5,6,5,3,3,4,2,4,3,4,5,3,3,3,3,5,5,2,4,6,4,3,5,6,5,1,3,5,2,6,4,4,3,4,2,4,4,3,6,1,3,3,4,4,5,5,3,4,6,5,3,3,4,5,1,6,6,6,6,3,6,2,4,4,3,4,6,5,2,4,6,1,3,4,3,5,6,5,4,2,6,4,3,3,4,3,4,5,5,2,3,5,1,3,6,5,3,3,3,4,4,1,5,3,1,4,3,1,3,3,5,6,1,4,2,6,5,5,6,6,3,3,6,4,4,4,3,5,3,2,1,2,6,5] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x+26,2>,<x^3+12*x^2-112*x-1568,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,12,6,[[2,1,4,3,6,5],[3,4,5,6,1,2],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[5,6,3,4,1,2],[6,5,4,3,2,1],[3,4,5,6,1,2],[4,3,6,5,2,1]],[1,2,5,6,3,4],[1,2,4,3,5,6],[1,4],[[[2,1,4,3,6,5],[3,4,5,6,1,2]],[[2,1,4,3,6,5]]],20,<<[],[1,1,1]>,[[2,0],[8,0],[16,0],[-10,0],[2,0],[-2,0],[1,0]]>,[[[0,0],[1,0],[0,0],[0,0],[0,0],[0,0]],[[42974,0],[154707,0],[-137518,0],[154708,0],[85949,0],[184790,0]],[[146386,-248706],[-214432,138403],[-255390,-141202],[-103821,-164667],[30628,26876],[146490,9349]],[[83752,227666],[157812,-96935],[113840,244872],[47201,206135],[246052,88145],[143964,232061]],[[-129196,248706],[171453,-138403],[-114188,141202],[60846,164667],[3752,235268],[137141,252795]],[[-143914,-227666],[254747,96935],[-131032,-244872],[-158934,-206135],[157907,173999],[174047,30083]]]>,<7,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[1,2,4,3,6,5],[2,1,5,6,3,4],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,4,2,3],[1],[[[1,2,4,3,6,5]]],20,<<[],[3,6,1]>,[[7017826706229780,-23434926794547268],[-18264641919750737,-37890970474326186],[1,0]]>,[[[33553545416984486,-20618241362081122],[0,0]],[[-2321539005752784,20618241362081122],[0,0]],[[18264641919750740,37890970474326192],[-1,0]],[[3,6],[1,0]],[[34425588551647876,22187158032445666],[-5176288590130487,-5525061258501210]],[[-4129970585018318,19714137790840137],[5176288590130487,5525061258501210]]]>,<29,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[1,2,4,3,6,5]]],20,<[],[45875161448238366850192546155,-6443903517149510421503269033,1]>,[[-60619485119759664701754080748,0],[-21581890275604224186159280292,0],[6443903517149510421503269059,-1],[26,1],[36158968460611326980927081351,-2931464265274730785498311870],[39598503417603051485483010606,2931464265274730785498311870]]>,<61,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[150516434638560307563982482039235400,69258223507864231645146439510364251,-250913337671510034761116634045450358,-206368447725898115162999714204697074,-4086576601066811550892021981706639,-322446622879000162994232900487067]>*] [x,x^2-x+51,x^2+1,x^2-203,x^3-x^2-7*x-7,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,29,61],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,7*29,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,7,29,61],[3,7,7,1],1,[1.000000000,0.8819863118,0.8616126877],<"notfaithful",0>,[6,3]>,<1,2^2,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,7,29,61],[7,2,1,1],1,[1.000000000,0.7853981634,0.9159655942],<"notfaithful",0>,[6,3]>,<1,2^2*7*29,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,7,29,61],[7,7,7,1],1,[1.000000000,0.6648211255,0.8667411285],<"notfaithful",0>,[6,3]>,<2,2^2*7*29,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,7,29,61],[7,8,8,1],1,[1.000000000,0.8476373128,0.9134379089],<"notfaithful",0>,[6,3]>,<2,2^4*7*29,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[1]],[[1],[-1]]],[2,7,29,61],[7,8,9,1],1,[1.000000000,1.356341416,1.100567979],<"2.2e4_7_29.6t3.1",1>,[6,3]>]
x^4-x^3+14*x^2+111*x+144 41^2*61^2 0 2 12 "A4" [[2,3,1,4],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<3,4,[2,3,1,4]>,<3,4,[3,1,2,4]>] [[1,1,1,1],[1,3],[2,2]] 53 x-1 5 [[139012118],[-190163090],[6581211],[44569762]] 2 [4,2,4,4,2,4,3,3,2,3,3,2,2,4,3,1,4,1,4,3,3,4,4,2,3,4,3,4,4,2,4,2,4,3,2,3,3,2,4,3,3,4,1,3,3,4,2,4,3,4,2,4,2,4,4,3,3,2,2,2,4,3,4,4,1,3,3,3,3,3,4,4,2,4,4,3,2,3,3,4,2,4,3,4,3,4,4,3,2,3,4,2,2,2,2,4,4,1,3,2,4,2,3,1,4,2,2,3,2,1,2,1,4,1,4,3,1,1,4,3,3,4,4,3,2,3,2,4,4,1,4,2,3,3,3,2,2,4,3,4,4,1,3,1,3,4,2,2,4,2,2,2,3,2,1,3,3,3,4,3,3,2,2,4,1,4,4,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,3],"ALT",[1,3,4,2],[<x+7503,4>,<x-7503,3>]*],[*[2,2],"CYC",0,2*]] [*<3,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,2],[1],[[]],20,<[],[2,2,1]>,[[-1676703348,-428135543],[-820432262,428135543],[-516673062,-21848667],[-472975728,21848667]]>,<41,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,2,2,2],[1],[[[2,1,4,3]]],20,<<[],[6,38,1]>,[[-18977494942526398408331077974672,-70062203376687349241489827399658],[-72452115372209145810817424163995,86270622248094193919366637550099],[1,0]]>,[[[72452115372209145810817424164014,-86270622248094193919366637550091],[-1,0]],[[19,8],[1,0]],[[80266258797484423572009307076005,-82704051236378551077274139741305],[1244436243158788550325916482272,-37226371179431823692783792246]],[[27449408786727360120203114824764,-11193109471948184506389068773413],[-1244436243158788550325916482272,37226371179431823692783792246]]]>,<61,3,3,[[1,4,2,3]],[[1,2,3,4],[1,4,2,3],[1,3,4,2]],[1,2,3,4],[1,3,4],[1],[[[1,4,2,3]]],20,<[],[-94768860120217309939600229816739593,-108761595197901493800961906196054465,-20393898666352305219101799111301198,1]>,[[-20393898666352305219101799111301368,0,0],[121737184335304680865830384110668904,251400601088165006698458121801047,-61109575398531051654156331285971],[-101343285668952375646728584999367592,-251400601088165006698458121801048,61109575398531051654156331285971],[57,1,0]]>*] [x,x^3-x^2-20*x+9,x^3-x^2-20*x+9,0] [1,3,2,4] <[1],[2,3],[4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,41,61],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,4]>,<1,61,3,[[1,0],[1,0],[0,1],[-1,-1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[1,1]],[[1,0]]],[2,3,41,61],[4,1,1,5],0,[-0.02135246022-0.9997720103*i,0.8079329435-0.4961503306*i,0.9282722642-0.2270322238*i],<"notfaithful",0>,[4,4]>,<1,61,3,[[1,0],[1,0],[-1,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,1]],[[1,0],[0,-1]],[[1,0]]],[2,3,41,61],[4,1,1,5],0,[-0.02135246022+0.9997720103*i,0.8079329435+0.4961503306*i,0.9282722642+0.2270322238*i],<"notfaithful",0>,[4,4]>,<3,41^2*61^2,1,[[3],[-1],[0],[0]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[0],[0],[-1]],[[1],[1]],[[1],[-1]]],[2,3,41,61],[3,2,5,6],1,[0,0,0],<"3.41e2_61e2.4t4.1",1>,[4,4]>]
