x^2-x-490 37*53 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[985],[-984]] 1 [1,2,1,1,1,2,2,1,1,2,1,1,2,2,1,1,2,1,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,1,2,1,2,1,1,1,2,1,1,2,1,2,1,2,1,1,2,1,1,1,2,1,1,1,2,1,1,2,2,2,2,1,2,1,2,2,1,1,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,2,1,1,2,1,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,2,1,1,2,2,1,2,2,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,2,2,2,1,1,1,1,2,1,2,1,1,1,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<37,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-148,37,1]>,[[-18,-1],[19,1]]>,<53,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[212,53,1]>,[[-26,-1],[27,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[37,53],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,37*53,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[37,53],[3,3],1,[1.000000000,2.087344065,1.278376159],<"1.37_53.2t1.1",1>,[2,1]>]
x^4-3810*x^2+2903220 2^6*3^2*5^3*127^2 4 0 4 "C4" [[4,3,2,1],[2,4,1,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<4,1,[2,4,1,3]>,<4,1,[3,1,4,2]>] [[1,1,1,1],[2,2],[4]] 29 x-1 8 [[-230626742634],[26939900505],[-26939900505],[230626742634]] 1 [3,4,1,3,2,3,4,2,3,1,2,4,2,3,3,3,2,2,4,1,4,1,4,2,4,2,3,4,2,3,3,2,3,1,2,1,4,4,4,3,1,1,1,3,3,1,1,4,4,2,4,1,2,2,3,4,2,2,3,1,3,3,4,2,3,4,2,4,3,2,3,1,4,4,1,4,2,4,1,1,1,1,1,4,2,3,1,3,2,3,3,2,3,1,1,4,2,2,4,1,4,3,4,1,2,3,4,4,1,2,4,4,3,1,1,1,4,4,4,2,2,4,3,4,2,2,1,2,3,3,2,3,1,4,1,1,4,3,3,1,1,2,3,3,2,1,4,3,1,3,4,1,4,4,3,1,1,2,4,1,3,3,3,2,4,4,1,3] [[*[1,1,1,1],"CYC",0,1*],[*[2,2],"CYC",0,2*],[*[4],"RES",<[1],x^3-7*x^2+11*x-5>,[<x-5806440,3>,<x+5806440,4>]*]] [*<2,4,2,[[3,4,2,1]],[[1,2,3,4],[2,1,4,3],[3,4,2,1],[4,3,1,2]],[3,4,2,1],[1,2,3,4],[3],[[[2,1,4,3]]],20,<<[],[1,1,1]>,[[-274200,503986],[0,0],[1,0]]>,[[[0,0],[1,0]],[[0,0],[131071,0]],[[0,0],[68473,5875]],[[0,0],[62599,125197]]]>,<3,4,2,[[2,3,4,1]],[[1,2,3,4],[3,4,1,2],[2,3,4,1],[4,1,2,3]],[2,3,4,1],[1,2,4,3],[1],[[[3,4,1,2]]],20,<<[],[2,2,1]>,[[864850734,864852639],[0,0],[1,0]]>,[[[0,0],[387420488,0]],[[0,0],[358830516,165120272]],[[0,0],[1,0]],[[0,0],[28589973,222300217]]]>,<5,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,3,4],[1],[[[2,4,1,3]]],20,<[],[2903220,0,-3810,0,1]>,[[0,-1,0,0],[0,3,0,-625770548823],[0,-3,0,625770548823],[0,1,0,0]]>,<127,4,2,[[2,3,4,1]],[[1,2,3,4],[3,4,1,2],[2,3,4,1],[4,1,2,3]],[2,3,4,1],[1,2,3,4],[1],[[[3,4,1,2]]],20,<<[],[3,126,1]>,[[287472919021323773284548881678346674420049,118034124340520884443653865202695607339320],[0,0],[1,0]]>,[[[0,0],[-1,0]],[[0,0],[-29022901953676467848010183214015061712,7160807266240606268344303517054053322]],[[0,0],[1,0]],[[0,0],[29022901953676467848010183214015061712,-7160807266240606268344303517054053322]]]>*] [x,0,x^2-x-1,0] [1,2,2,4] <[1],[2,4],[3]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,127],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,1]>,<1,2^3*3*5*127,4,[[1,0],[-1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[2,3,5,127],[5,5,5,5],0,[0.5257311121-0.8506508084*i,0.8113385197+0.1409465312*i,0.9876796157+0.02445991120*i],<"1.2e3_3_5_127.4t1.1",1>,[4,1]>,<1,5,1,[[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,127],[3,3,5,3],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[4,1]>,<1,2^3*3*5*127,4,[[1,0],[-1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[2,3,5,127],[5,5,5,5],0,[0.5257311121+0.8506508084*i,0.8113385197-0.1409465312*i,0.9876796157-0.02445991120*i],<"1.2e3_3_5_127.4t1.1",2>,[4,1]>]
x^5-2*x^4-63*x^3-82*x^2+267*x+224 2^6*3^2*5^3*127^2 5 0 20 "F5" [[4,3,1,5,2],[5,4,3,1,2],[2,1,3,5,4]] [<1,1,[1,2,3,4,5]>,<2,5,[2,1,3,5,4]>,<4,5,[5,4,3,1,2]>,<4,5,[4,5,3,2,1]>,<5,4,[4,3,1,5,2]>] [[1,1,1,1,1],[1,2,2],[1,4],[5]] 11 x^2+7*x+2 18 [[613981606596269209,-2562739461546842852],[1873405896947474730,2562739461546842852],[565419288248338742,0],[-1151897704596991172,107001626085442905],[-1900909087195091507,-107001626085442905]] 1 [4,4,1,3,2,3,4,2,3,5,2,4,2,3,3,3,2,2,4,5,4,5,4,2,4,2,3,4,2,3,3,2,3,5,2,5,4,4,4,3,5,5,1,3,3,5,5,4,4,2,4,5,2,2,3,4,2,2,3,5,3,3,4,2,3,4,2,4,3,2,3,5,4,4,5,4,2,4,5,5,1,5,5,4,2,3,5,3,2,3,3,2,3,5,5,4,2,2,4,5,4,3,4,5,2,3,4,4,5,2,4,4,3,5,5,5,4,4,4,2,2,4,3,4,2,2,5,2,3,3,2,3,5,4,1,5,4,3,3,1,5,2,3,3,2,5,4,3,5,3,4,5,4,4,3,5,5,2,4,5,3,3,3,2,4,4,5,3] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[1,4],"RES",<[1],x^2>,[<x^5-260*x^4-549685*x^3+26498660*x^2+55049306965*x+5979260230038,3>,<x^5-260*x^4-549685*x^3+4278740*x^2+38118002245*x-3883262214042,4>]*],[*[5],"CYC",0,5*]] [*<2,4,2,[[1,4,5,3,2]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,3,2],[1,5,4,2,3]],[1,4,5,3,2],[1,2,4,3],[3],[[[1,3,2,5,4]]],20,<<[],[1,1,1]>,[[-18380,-438858],[268840,322292],[1,0]]>,[[[-308896,0],[524288,524288]],[[0,1],[1,0]],[[255448,201997],[262143,0]],[[-178933,19281],[137209,83315]],[[232383,-221279],[124935,178829]]]>,<3,4,2,[[1,5,4,2,3]],[[1,2,3,4,5],[1,3,2,5,4],[1,5,4,2,3],[1,4,5,3,2]],[1,5,4,2,3],[1,2,4,3],[1],[[[1,3,2,5,4]]],20,<<[],[2,2,1]>,[[241746216,380980677],[4732110,118230552],[1,0]]>,[[[-680990618,0],[0,0]],[[0,8],[3,0]],[[-14196330,-354691648],[387420486,0]],[[-216893257,304583833],[276700605,98153238]],[[-250181260,50107807],[110719884,289267251]]]>,<5,4,4,[[1,3,5,2,4]],[[1,2,3,4,5],[1,5,4,3,2],[1,3,5,2,4],[1,4,2,5,3]],[1,2,3,4,5],[1,2,3,4],[1],[[[1,3,5,2,4]]],20,<[],[-8950819981855,24020087654895,-40024925980295,-9366639906305,1]>,[[-9366639906319,0,0,0],[26049211223729,4070120206934,6176124194398,2104633636536],[29054278733474,9054705803078,2219168209419,-5550092765845],[-45736850050886,5948660318112,-8395292403817,3445459129309],[4,1,0,0]]>,<109,2,1,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,3,2,5,4],[1,2],[1],[[]],20,<[],[6,108,1]>,[[26863502593016233816412926807127214517461,0],[-24427173424894781430266322484656621161947,-2287797652316269289392306372650490452998],[-1521457685869375673491855210069776265367,2287797652316269289392306372650490452998],[109433226142689933925756996142887723653,91431130257126435324495397344582026308],[4027542573727286894698574812561810180,-91431130257126435324495397344582026308]]>,<127,4,2,[[1,4,5,3,2]],[[1,2,3,4,5],[1,3,2,5,4],[1,4,5,3,2],[1,5,4,2,3]],[1,4,5,3,2],[1,2,3,4],[1],[[[1,3,2,5,4]]],20,<<[],[3,126,1]>,[[410238413877003949454841908090538919343514,78053630970148951227448037898564557615623],[21844125293855815570202402560140185854198,-362961755268204566490207790176933228672536],[1,0]]>,[[[501915622982038013357503735501182127413312,0],[0,0]],[[-21844125293855815570202402560140185854172,362961755268204566490207790176933228672596],[-1,0]],[[26,60],[1,0]],[[-429063340990506405426404671748214380471199,328840281425387652717364707002760757505347],[-2005860192104916859567499648839688909779,2239697866378360634185506515526278472353]],[[-51008156697675792360896661192827561087965,499644115711656438570034940502218778481198],[2005860192104916859567499648839688909779,-2239697866378360634185506515526278472353]]]>*] [x,x^2-x-1,x^4-3810*x^2+2903220,x^4-3810*x^2+2903220,0] [1,2,4,4,5] <[1],[2],[3,4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,13,109,127],[1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,3]>,<1,5,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,13,109,127],[3,3,6,3,1,3],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[5,3]>,<1,2^3*3*5*127,4,[[1,0],[-1,0],[0,-1],[0,1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[-1,0]],[[1,0]]],[2,3,5,13,109,127],[6,6,6,3,2,6],0,[0.5257311121+0.8506508084*i,0.8113385197-0.1409465312*i,0.9876796157-0.02445991120*i],<"notfaithful",0>,[5,3]>,<1,2^3*3*5*127,4,[[1,0],[-1,0],[0,1],[0,-1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[-1,0]],[[1,0]]],[2,3,5,13,109,127],[6,6,6,3,2,6],0,[0.5257311121-0.8506508084*i,0.8113385197+0.1409465312*i,0.9876796157+0.02445991120*i],<"notfaithful",0>,[5,3]>,<4,2^6*3^2*5^3*127^2,1,[[4],[0],[0],[0],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]]],[2,3,5,13,109,127],[6,6,7,3,2,6],1,[0,0,0],<"4.2e6_3e2_5e3_127e2.5t3.1",1>,[5,3]>]
x^6-x^5-103*x^4+1047*x^3+32342*x^2-142486*x-12569234 2^4*11^3*419^3 2 2 12 "D12" [[5,6,4,3,1,2],[2,1,3,4,6,5],[1,4,6,2,5,3]] [<1,1,[1,2,3,4,5,6]>,<2,1,[5,6,4,3,1,2]>,<2,3,[2,1,3,4,6,5]>,<2,3,[6,5,4,3,2,1]>,<3,2,[4,1,6,2,3,5]>,<6,2,[3,5,2,6,4,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 17 x^2+16*x+3 13 [[-2874831975067783,-4694460425155769],[2904488597082962,4694460425155769],[3768719399322336,0],[4332833240500352,0],[-2599724242395238,1421307302678704],[4373093013463309,-1421307302678704]] 3 [3,5,5,4,3,4,3,3,5,4,6,5,4,4,1,2,5,3,6,6,4,4,3,6,5,3,2,4,3,6,3,4,5,4,4,4,5,2,3,4,6,6,5,3,4,1,3,6,3,6,3,3,3,5,1,3,1,3,3,4,3,4,3,2,6,6,6,4,4,4,6,3,6,4,5,6,5,2,1,4,1,2,4,6,4,6,6,4,3,6,5,4,6,3,1,4,6,5,3,4,3,3,4,3,4,6,2,3,1,3,4,3,1,6,6,6,6,6,6,4,6,4,3,1,6,3,6,5,6,3,4,4,6,2,4,3,2,4,6,3,3,4,6,4,6,5,4,3,5,1,4,5,1,4,1,1,4,1,3,3,6,4,4,6,5,5,2,3] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,3*],[*[2,2,2],"RES",<[1],x^2>,[<x-940,2>,<x^3-2408*x^2+1699856*x-227354096,4>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,6,3,[[2,3,1,5,6,4],[1,3,2,4,6,5]],[[1,2,3,4,5,6],[1,3,2,4,6,5],[2,3,1,5,6,4]],[1,3,2,4,6,5],[1,3,5],[1],[[[2,3,1,5,6,4]]],20,<<[],[1,1,1]>,[[235334,0],[277900,0],[-277376,0],[1,0]]>,[[[0,0],[1,0],[0,0]],[[233424,189472],[164720,329441],[38378,76756]],[[43952,-189472],[359567,194847],[485910,447532]],[[-324877,0],[481187,0],[221993,0]],[[-394157,212760],[420920,274451],[80357,382707]],[[441659,-212760],[146469,249837],[221938,141581]]]>,<11,4,2,[[2,1,4,3,6,5],[5,6,3,4,1,2]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[5,6,3,4,1,2],[6,5,4,3,2,1]],[5,6,3,4,1,2],[1,4,3,2],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,7,1]>,[[48651054549003900499,0],[-80404856367241620610,0],[1,0]]>,[[[43984828105658628844,-312296356243334261065],[-17670065355616209033,27150066451942670396]],[[-176930461817957758882,189691155387631882685],[17670065355616209033,-27150066451942670396]],[[80404856367241620614,0],[-1,0]],[[4,0],[1,0]],[[211809337011318428696,312296356243334261065],[-24243259173971262932,-27150066451942670396]],[[-159268559666260919275,-189691155387631882685],[24243259173971262932,27150066451942670396]]]>,<13,2,1,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[2,1,4,3,6,5],[1,4],[1],[[]],20,<[],[2,12,1]>,[[6664653976721082756132,-4691490971715664248884],[5947654312666655426337,4691490971715664248884],[5188759951220690796893,4463838404561642818696],[8637590421123375288944,-4463838404561642818696],[-424689408467618302277,-669573902819891073485],[300595973493844026158,669573902819891073485]]>,<419,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,2],[1],[[[2,1,4,3,6,5]]],20,<[],[-12045547578876934761493501728587600657938210226831948,-13599717581211503178379724956376996333991668734786799,1]>,[[13599717581211503178379724956376996333991668734786944,-1],[145,1],[-10282762640179001943667528315232551819882313213851993,-4148135214498861403304025911168618981254304241362],[-10151775121091575340813907823253711529582090743401763,4148135214498861403304025911168618981254304241362],[-3924329753836120232055007412335882592816249595452903,4948881053786876840104408147125101648421240865245],[10759149933895194338156718594445149608288984817919571,-4948881053786876840104408147125101648421240865245]]>,<1567,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[-1600033531891667799847890846905889079511634445873024779643241851,-3444277340811693032118483160178052246964961891009124990892577120,199134349413777958716258565271028801351906029713059600947786454,-729357697707727157877050942122355290188832711126081018352065270,1822834857037046914535690694722478434404126440646417894343319,-704960710962912522877259100164870181207678628889220653800019]>,<2927,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[-604247495905741311677169585068069728919221533404588210599453631822312,1000556496665911215038486818793553437376398599520324202721016495954840,1058343918044691757894867961427617911374234558322375699761589649776054,-602693257677070409136142292386810978785331001265661431746571358601843,140885766806943280311927216401697237955604700246636473616849145460,191863926128593386101607583461860540595326303636651423317382825975]>,<1424737,2,1,[[4,3,2,1,6,5]],[[1,2,3,4,5,6],[4,3,2,1,6,5]],[4,3,2,1,6,5],[1,4],[1],[[]],20,<[],[5,0,1]>,[[248089047160699587344954376206369915464931666524244062781865849527123213903343032340208111646409078633141649996589092726464,140939980803374732767810626041512132268660757327992813930107878475617952453697132738912349053704066613328083253388945801270],[344029766433211561696902016107029363294737266896326527122173908844798931785484015105721574460717768990234207219880688683890,127313136798063544660461978296576617184787715546142840908212866004126216558814611498469472807099209922829732606791068830041],[344029766433211561696902016107029363294737266896326527122173908844798931785484015105721574460717768990234207219880688683890,-127313136798063544660461978296576617184787715546142840908212866004126216558814611498469472807099209922829732606791068830041],[248089047160699587344954376206369915464931666524244062781865849527123213903343032340208111646409078633141649996589092726464,-140939980803374732767810626041512132268660757327992813930107878475617952453697132738912349053704066613328083253388945801270],[-63909068847110523071413206388075535728975242617587830424396096689982335723150954207369880730331559663194651152370041,-258063954415710859219810291137307857848378804833411623007166075005539213320543392429976532517081652053508258821437395],[-63909068847110523071413206388075535728975242617587830424396096689982335723150954207369880730331559663194651152370041,258063954415710859219810291137307857848378804833411623007166075005539213320543392429976532517081652053508258821437395]]>*] [x,x^2-x+3,x^2-x+105,x^2-x-1152,x^3-x^2+x+1,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,11,13,419,1567,2927,1424737],[1,1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,11,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,11,13,419,1567,2927,1424737],[3,7,3,1,1,1,3],1,[1.000000000,0.9472258251,0.9095391053],<"notfaithful",0>,[6,3]>,<1,419,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,11,13,419,1567,2927,1424737],[2,2,1,7,1,1,1],1,[1.000000000,1.381291600,0.9522604426],<"notfaithful",0>,[6,3]>,<1,11*419,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,11,13,419,1567,2927,1424737],[1,7,2,7,1,1,2],1,[1.000000000,3.152414763,1.530419446],<"notfaithful",0>,[6,3]>,<2,2^2*11,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,11,13,419,1567,2927,1424737],[7,8,3,1,1,1,3],1,[1.000000000,0.5772184495,0.8595438191],<"notfaithful",0>,[6,3]>,<2,2^2*11*419^2,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[1]]],[2,11,13,419,1567,2927,1424737],[7,8,3,7,1,1,3],1,[0,0,0],<"2.2e2_11_419e2.6t3.2",1>,[6,3]>]
x^6-x^5-21*x^3+18*x^2-119*x+121 2^6*3^2*5^3*127^2 2 2 12 "D12" [[1,6,3,5,4,2],[6,2,5,4,3,1],[3,4,1,2,6,5]] [<1,1,[1,2,3,4,5,6]>,<2,1,[3,4,1,2,6,5]>,<2,3,[6,2,5,4,3,1]>,<2,3,[5,4,6,2,1,3]>,<3,2,[2,6,4,5,3,1]>,<6,2,[4,5,2,6,1,3]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 11 x^2+7*x+2 8 [[76140460,0],[6446981,-89466246],[27992793,0],[-41700686,-89466246],[-58513607,89466246],[-10365940,89466246]] 3 [2,2,3,6,3,4,4,5,4,3,3,4,3,4,6,4,5,3,4,5,6,3,6,5,4,3,4,4,5,4,2,3,6,3,5,1,4,6,4,4,3,1,5,4,6,3,5,2,4,5,6,3,3,3,2,6,5,3,2,1,4,4,4,3,4,4,3,4,6,5,4,3,4,6,3,2,1,4,1,3,3,1,1,6,5,4,3,6,3,4,6,1,6,5,3,6,1,3,6,5,4,6,6,3,3,6,4,6,3,3,4,2,2,3,5,5,6,4,6,5,3,6,6,6,3,3,3,1,2,4,5,4,5,4,1,3,2,2,6,3,1,3,4,6,5,3,2,6,3,4,4,5,2,4,6,5,3,1,4,5,6,4,6,3,4,6,1,6] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,3*],[*[2,2,2],"RES",<[1],x^2>,[<x-59,2>,<x^3+7*x^2+243*x-243,4>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,4,2,[[1,3,2,4,6,5],[4,5,6,1,2,3]],[[1,2,3,4,5,6],[4,5,6,1,2,3],[1,3,2,4,6,5],[4,6,5,1,3,2]],[4,5,6,1,2,3],[1,2,3,4],[3],[[[1,3,2,4,6,5]]],20,<<[],[1,1,1]>,[[-367194,503516],[-491600,-273892],[1,0]]>,[[[-160982,-136947],[0,0]],[[0,1],[1,0]],[[-32688,11749],[-1,0]],[[-24035,136947],[0,0]],[[125197,-11749],[1,0]],[[92509,-1],[-1,0]]]>,<3,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,2,3,4],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,2,1]>,[[1680706518,602252316],[-271294317,1219441416],[1,0]]>,[[[-357064234,-609720706],[0,0]],[[862377178,609720706],[0,0]],[[271294317,-1219441414],[-1,0]],[[0,2],[1,0]],[[1490735729,-2],[-1,0]],[[1219441412,1219441414],[1,0]]]>,<5,4,2,[[2,1,4,3,6,5],[5,6,3,4,1,2]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[5,6,3,4,1,2],[6,5,4,3,2,1]],[5,6,3,4,1,2],[1,2,3,4],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,4,1]>,[[30218654800880,0],[42726340821895,0],[1,0]]>,[[[12967265694252,-35859290370449],[-1,0]],[[-39673825124478,-35859290370449],[1,0]],[[-42726340821892,0],[-1,0]],[[3,0],[1,0]],[[-34330436105202,35859290370449],[-1,0]],[[8395904716693,35859290370449],[1,0]]]>,<127,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,2,3,4],[1],[[[1,2,4,3,6,5]]],20,<<[],[3,126,1]>,[[-447944749077995739750389416998660104939732,-418748674785316016478761524038083567408871],[-399719001893706003176716297074764087161331,516290418034662859364170291555691080777283],[1,0]]>,[[[17378963687895135738423646467745573586084,-337577867185292899206718573063110841941008],[0,0]],[[-339871257554151244208903904129147869578144,337577867185292899206718573063110841941008],[0,0]],[[399719001893706003176716297074764087161367,-516290418034662859364170291555691080777234],[-1,0]],[[36,49],[1,0]],[[-434476929269496274653563590010255234333606,-49],[-1,0]],[[357250221242046379947327550596893443164264,516290418034662859364170291555691080777234],[1,0]]]>,<887,2,1,[[3,4,1,2,6,5]],[[1,2,3,4,5,6],[3,4,1,2,6,5]],[3,4,1,2,6,5],[1,4],[1],[[]],20,<[],[5,885,1]>,[[27712606891020204626777783871259727448144721867843171028260,-7997445717116194436448708522313000751932972670382380573708],[-30974281029652830560029084578505261071372523310727884966211,19620298215695073620706248872879769098188955102033299501428],[16745499940217876491746759891735544507541310199577311241362,7997445717116194436448708522313000751932972670382380573708],[-36695199094931815155593046701880386755196673652191796345000,-19620298215695073620706248872879769098188955102033299501428],[-19017613560509924880362405231118715737685924555988303203,-39352813449615569742101097789099240984979699211423571207],[-27730542777688432911989386392211590742944153858099960828,39352813449615569742101097789099240984979699211423571207]]>*] [x,x^2+762,x^2+3810,x^2-x-1,x^3-x^2+2*x+10,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,127,887],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,2^3*3*127,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,127,887],[7,7,3,7,3],1,[1.000000000,0.6828473643,0.9613604912],<"notfaithful",0>,[6,3]>,<1,2^3*3*5*127,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,127,887],[7,7,7,7,1],1,[1.000000000,1.017928750,0.9844956052],<"notfaithful",0>,[6,3]>,<1,5,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,127,887],[2,2,7,2,2],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[6,3]>,<2,2^3*3*127,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,3,5,127,887],[7,7,3,7,3],1,[1.000000000,2.374718584,1.465768549],<"notfaithful",0>,[6,3]>,<2,2^3*3*5^2*127,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[1]],[[1]]],[2,3,5,127,887],[7,7,8,7,3],1,[1.000000000,0.5698243937,0.7328906285],<"2.2e3_3_5e2_127.6t3.2",1>,[6,3]>]
