x^2-x-478 1913 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[5273],[-5272]] 1 [1,2,2,1,2,2,1,2,1,1,2,1,2,1,2,2,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,2,2,1,1,2,2,2,1,1,2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,1,1,2,2,1,2,1,2,2,2,1,1,1,1,1,1,2,2,2,2,2,1,2,1,1,1,1,1,2,2,1,2,2,1,2,2,2,1,1,2,2,1,2,1,2,2,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<1913,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[914414,1913,1]>,[[-956,-1],[957,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[1913],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,1913,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[1913],[3],1,[1.000000000,1.366414916,1.165424745],<"1.1913.2t1.1",1>,[2,1]>]
x^4+20*x^2+242 2^11*71^2 0 2 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 73 x-1 5 [[303270348],[-785972351],[785972351],[-303270348]] 3 [1,5,5,3,4,4,3,5,3,5,3,5,3,5,3,4,4,4,4,3,1,1,5,1,3,5,2,5,5,3,3,5,3,4,4,1,5,4,1,4,5,4,2,3,4,2,4,2,4,5,1,3,3,5,3,1,4,1,5,3,4,5,4,1,1,4,4,3,4,4,3,2,2,5,5,3,4,4,3,1,5,4,2,3,3,4,3,3,4,1,4,3,3,4,5,1,5,1,4,4,5,5,4,2,5,1,5,1,3,3,3,5,2,4,3,2,5,2,4,5,4,3,5,4,4,4,4,1,3,4,5,3,3,4,3,3,4,5,5,3,5,5,3,4,5,2,5,2,4,3,5,2,4,3,4,3,3,1,3,5,5,1,3,5,2,1,3,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+120,2>,<x^2-34848,3>]*],[*[4],"CYC",0,5*]] [*<2,4,4,[[3,4,2,1]],[[1,2,3,4],[2,1,4,3],[3,4,2,1],[4,3,1,2]],[1,2,3,4],[1,2,5,5],[3,5],[[[3,4,2,1]],[[2,1,4,3]]],20,<[],[242,0,20,0,1]>,[[0,1,0,0],[0,131071,0,0],[0,47453,0,76083],[0,83619,0,54989]]>,<11,2,1,[[2,1,3,4]],[[1,2,3,4],[2,1,3,4]],[2,1,3,4],[1,4],[1],[[]],20,<[],[2,7,1]>,[[206896999590128557323,251327712720768161864],[-206896999590128557323,-251327712720768161864],[1828762483802966294,0],[-1828762483802966294,0]]>,<71,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[7,69,1]>,[[-1155720892006196757333058692274778092,55383435057873300767937300659099084],[914573157321523364111440021404651582,-3044971959611382230797600909563112234],[1,0]]>,[[[-914573157321523364111440021404651518,3044971959611382230797600909563112241],[-1,0]],[[64,7],[1,0]],[[-64,-7],[-1,0]],[[914573157321523364111440021404651518,-3044971959611382230797600909563112241],[1,0]]]>*] [x,x^2+142,x^2-2,x^2-x+18,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,11,71],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^3*71,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,11,71],[6,1,6],1,[1.000000000,0.5272731981,0.8504824094],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,11,71],[6,4,1],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[4,3]>,<1,71,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,11,71],[1,3,6],1,[1.000000000,2.609869177,1.505707243],<"notfaithful",0>,[4,3]>,<2,2^8*71,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[1]]],[2,11,71],[6,3,7],1,[1.000000000,0.9544717289,0.9874302796],<"2.2e8_71.4t3.3",1>,[4,3]>]
x^4-20*x^2+242 2^11*71^2 0 2 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 73 x-1 5 [[-903105475],[45630652],[-45630652],[903105475]] 3 [1,5,5,3,4,4,3,5,3,5,3,5,3,5,3,4,4,4,4,1,1,2,5,1,3,5,1,5,5,3,3,5,3,4,4,2,5,4,2,4,5,4,1,3,4,1,4,1,4,5,1,3,3,5,3,2,4,2,5,3,4,5,4,2,1,4,4,3,4,4,3,1,1,5,5,3,4,4,3,1,5,4,1,3,3,4,3,3,4,2,4,3,3,4,5,2,5,1,4,4,5,5,4,2,5,1,5,1,3,3,3,5,2,4,3,2,5,1,4,5,4,3,5,4,4,4,4,2,3,4,5,3,3,4,3,3,4,5,5,3,5,5,3,4,5,1,5,2,4,3,5,2,4,3,4,3,3,1,3,5,5,1,3,5,2,2,3,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x-120,2>,<x^2-34848,3>]*],[*[4],"CYC",0,5*]] [*<2,4,4,[[3,4,2,1]],[[1,2,3,4],[2,1,4,3],[3,4,2,1],[4,3,1,2]],[1,2,3,4],[1,2,5,5],[3,5],[[[3,4,2,1]],[[2,1,4,3]]],20,<[],[242,0,-20,0,1]>,[[0,1,0,0],[0,131071,0,0],[0,47453,0,54989],[0,83619,0,76083]]>,<11,2,1,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,4,3],[1,4],[1],[[]],20,<[],[2,7,1]>,[[-231883039600077719796,0],[231883039600077719796,0],[-27840547030693104466,-25428467851173614502],[27840547030693104466,25428467851173614502]]>,<71,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[4688062791804948554523681314847335562,-3122699284086210512618727680254587633,1]>,[[3122699284086210512618727680254587695,-1],[62,1],[-62,-1],[-3122699284086210512618727680254587695,1]]>*] [x,x^2+142,x^2-2,x^2-x+18,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,11,71],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^3*71,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,11,71],[6,1,6],1,[1.000000000,0.5272731981,0.8504824094],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,11,71],[6,4,1],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[4,3]>,<1,71,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,11,71],[1,3,6],1,[1.000000000,2.609869177,1.505707243],<"notfaithful",0>,[4,3]>,<2,2^8*71,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[-1]]],[2,11,71],[6,3,7],1,[1.000000000,0.9545492984,0.9874347664],<"2.2e8_71.4t3.4",1>,[4,3]>]
x^4+24*x^2+2 2^11*71^2 0 2 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 23 x-1 7 [[-1431759358],[-510262308],[510262308],[1431759358]] 2 [1,4,5,2,5,4,3,4,1,5,2,5,3,4,1,4,5,4,5,3,2,3,4,2,3,5,3,4,5,3,1,4,3,5,4,3,5,5,3,4,4,4,3,3,4,3,5,3,5,5,2,1,3,4,3,3,4,3,5,3,5,5,5,3,1,4,5,3,5,4,3,3,3,5,4,2,4,4,3,1,4,4,3,3,1,5,3,3,4,3,5,1,2,5,4,3,5,1,5,4,4,5,5,2,4,1,4,1,1,3,1,5,1,5,1,1,4,3,4,4,4,3,5,5,5,4,4,3,1,4,4,2,2,4,3,3,4,4,5,3,4,5,2,5,5,3,5,2,5,1,5,2,5,2,5,1,1,2,3,5,4,1,1,4,1,3,1,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+144,2>,<x^2-288,3>]*],[*[4],"CYC",0,5*]] [*<2,8,8,[[3,4,2,1],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[1,2,4,3],[3,4,1,2],[3,4,2,1]],[1,2,3,4],[1,2,4,3,5],[2,4,8],[[[3,4,2,1],[3,4,1,2]],[[3,4,2,1]],[[2,1,4,3]]],20,<[],[-431870,-432824,32780,-291544,-486646,-405520,456720,8,1]>,[[11288,3422,25429,635,35655,81435,37152,24032],[-11288,-3422,105643,130437,95417,49637,93920,107040],[-104582,-81136,18989,105931,1283,51357,77979,48589],[104582,81136,112083,25141,129789,79715,53093,82483]]>,<71,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[7,69,1]>,[[4849530776882802827383611888506876909,1291363201219766704655918584336355640],[-423994749876045525738754542425173368,294858429754068855273162683991537094],[1,0]]>,[[[423994749876045525738754542425173427,-294858429754068855273162683991537082],[-1,0]],[[59,12],[1,0]],[[-59,-12],[-1,0]],[[-423994749876045525738754542425173427,294858429754068855273162683991537082],[1,0]]]>*] [x,x^2-142,x^2-2,x^2-71,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,71],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^3*71,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,71],[6,6],1,[1.000000000,1.423917789,1.102374181],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,71],[6,1],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[4,3]>,<1,2^2*71,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,71],[6,6],1,[1.000000000,1.050056665,0.9568419685],<"notfaithful",0>,[4,3]>,<2,2^8*71,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[1]]],[2,71],[6,7],1,[1.000000000,0.8784799108,0.9727566550],<"2.2e8_71.4t3.7",1>,[4,3]>]
x^4-24*x^2+2 2^11*71^2 4 0 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 7 x-1 9 [[-11519493],[19877308],[-19877308],[11519493]] 1 [1,4,5,1,5,4,3,4,2,5,1,5,3,4,2,4,5,4,5,1,2,3,4,2,3,5,3,4,5,3,2,4,3,5,4,3,5,5,3,4,4,4,3,3,4,3,5,3,5,5,2,2,3,4,3,3,4,3,5,3,5,5,5,3,1,4,5,3,5,4,3,3,3,5,4,1,4,4,3,1,4,4,3,3,2,5,3,3,4,3,5,2,1,5,4,3,5,1,5,4,4,5,5,2,4,1,4,1,2,3,2,5,1,5,2,1,4,3,4,4,4,3,5,5,5,4,4,3,2,4,4,1,1,4,3,3,4,4,5,3,4,5,1,5,5,3,5,2,5,2,5,2,5,1,5,2,2,2,3,5,4,1,2,4,1,3,2,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x-144,2>,<x^2-288,3>]*],[*[4],"CYC",0,5*]] [*<2,8,8,[[3,4,2,1],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[1,2,4,3],[3,4,1,2],[3,4,2,1]],[1,2,3,4],[1,2,4,3,5],[2,4,8],[[[3,4,2,1],[3,4,1,2]],[[3,4,2,1]],[[2,1,4,3]]],20,<[],[-384510,400712,-191028,-384024,306426,398768,-457808,8,1]>,[[-109004,-53934,31353,13511,58831,22427,110188,109364],[109004,53934,99719,117561,72241,108645,20884,21708],[21510,-46492,9225,71983,109999,126193,12775,1825],[-21510,46492,121847,59089,21073,4879,118297,129247]]>,<71,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[324590354499017458559366401151934492,2116742552352836006133077939086292429,1]>,[[-2116742552352836006133077939086292373,-1],[56,1],[-56,-1],[2116742552352836006133077939086292373,1]]>*] [x,x^2-142,x^2-2,x^2-71,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,71],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^3*71,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,71],[6,6],1,[1.000000000,1.423917789,1.102374181],<"notfaithful",0>,[4,3]>,<1,2^3,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,71],[6,1],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[4,3]>,<1,2^2*71,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,71],[6,6],1,[1.000000000,1.050056665,0.9568419685],<"notfaithful",0>,[4,3]>,<2,2^8*71,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1]],[[1],[-1]]],[2,71],[6,7],1,[1.000000000,1.310167085,1.050071994],<"2.2e8_71.4t3.8",1>,[4,3]>]
x^4-46*x^2+96 2^3*3*433^2 4 0 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 191 x-1 5 [[-35166875468],[-60800113909],[60800113909],[35166875468]] 1 [4,1,3,5,4,4,4,3,3,3,5,4,4,3,3,2,4,5,3,3,3,4,5,5,3,3,5,5,4,5,4,5,4,2,3,5,5,3,2,3,4,5,1,3,1,4,1,4,5,4,4,3,2,5,4,3,2,4,4,5,2,2,3,3,3,3,2,2,5,5,5,1,4,5,2,2,1,4,4,2,5,4,2,3,4,5,4,1,3,5,4,3,4,5,2,1,3,4,3,4,3,3,5,4,3,2,5,5,3,3,5,5,5,3,4,4,1,3,3,5,5,3,3,5,3,3,5,1,4,4,2,2,4,4,4,3,3,2,3,5,3,3,5,4,4,1,4,4,3,1,4,5,1,3,2,3,4,5,3,1,4,5,5,4,4,1,5,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x-276,2>,<x^2-13824,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[3],[[[1,2,4,3]]],20,<<[],[1,1,1]>,[[44706,0],[0,0],[1,0]]>,[[[23268,-19000],[0,0]],[[-23268,19000],[0,0]],[[0,0],[1,0]],[[0,0],[131071,0]]]>,<3,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-940351920,0,1]>,[[1577907128,0],[-1577907128,0],[0,-1],[0,1]]>,<433,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[5,432,1]>,[[-3103861687255994984764462748436150121172355609076330,-3477155941409709858301213073021875792178967976789817],[11419930472971116885245408270273736138215577427132506,-22807960432718291478212823760061033048979971662006187],[1,0]]>,[[[-11419930472971116885245408270273736138215577427132183,22807960432718291478212823760061033048979971662006407],[-1,0]],[[323,220],[1,0]],[[-323,-220],[-1,0]],[[11419930472971116885245408270273736138215577427132183,-22807960432718291478212823760061033048979971662006407],[1,0]]]>*] [x,x^2-x-108,x^2-6,x^2-2598,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,433],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,433,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,433],[1,1,6],1,[1.000000000,2.248559241,1.428385695],<"notfaithful",0>,[4,3]>,<1,2^3*3,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,433],[6,6,1],1,[1.000000000,0.9358813101,1.007312281],<"notfaithful",0>,[4,3]>,<1,2^3*3*433,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,433],[6,6,6],1,[1.000000000,0.6396440007,0.9574342140],<"notfaithful",0>,[4,3]>,<2,2^3*3*433,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1],[-1]]],[2,3,433],[6,7,6],1,[1.000000000,0.9669201808,0.9003724307],<"2.2e3_3_433.4t3.5",1>,[4,3]>]
x^4+23*x^2+24 2^3*3*433^2 0 2 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 53 x-1 6 [[2399511949],[-8485927388],[8485927388],[-2399511949]] 2 [1,1,3,5,4,4,4,3,3,3,5,4,4,3,3,1,4,5,3,3,3,4,5,5,3,3,5,5,4,5,4,5,4,2,3,5,5,3,1,3,4,5,2,3,2,4,1,4,5,4,4,3,2,5,4,3,1,4,4,5,2,1,3,3,3,3,2,2,5,5,5,2,4,5,2,1,2,4,4,2,5,4,1,3,4,5,4,1,3,5,4,3,4,5,2,2,3,4,3,4,3,3,5,4,3,2,5,5,3,3,5,5,5,3,4,4,1,3,3,5,5,3,3,5,3,3,5,2,4,4,2,1,4,4,4,3,3,2,3,5,3,3,5,4,4,2,4,4,3,2,4,5,1,3,2,3,4,5,3,2,4,5,5,4,4,2,5,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+138,2>,<x^2-3456,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[2,1,3,4]],[[1,2,3,4],[2,1,3,4]],[1,2,3,4],[1,4],[3],[[[2,1,3,4]]],20,<[],[5594,0,1]>,[[0,65534],[0,65538],[233353,0],[-233353,0]]>,<3,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[470175960,0,1]>,[[1332718511,0],[-1332718511,0],[0,-1],[0,1]]>,<433,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[5,432,1]>,[[-26388839078080022040691383847240300051217037801287160,5866029379666657460682747486983433887009970627030699],[-14828709222900197335867082494996713871304807869382503,22543691761777591122051571275705257544442829016218657],[1,0]]>,[[[14828709222900197335867082494996713871304807869382605,-22543691761777591122051571275705257544442829016218428],[-1,0]],[[102,229],[1,0]],[[-102,-229],[-1,0]],[[-14828709222900197335867082494996713871304807869382605,22543691761777591122051571275705257544442829016218428],[1,0]]]>*] [x,x^2-x-108,x^2-6,x^2-2598,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,433],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,433,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,433],[1,1,6],1,[1.000000000,2.248559241,1.428385695],<"notfaithful",0>,[4,3]>,<1,2^3*3,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,433],[6,6,1],1,[1.000000000,0.9358813101,1.007312281],<"notfaithful",0>,[4,3]>,<1,2^3*3*433,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,433],[6,6,6],1,[1.000000000,0.6396440007,0.9574342140],<"notfaithful",0>,[4,3]>,<2,2^3*3*433,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1],[1]]],[2,3,433],[6,6,7],1,[1.000000000,3.098133692,1.502748558],<"2.2e3_3_433.4t3.8",1>,[4,3]>]
x^4-284*x^2+10082 2^11*71^2 4 0 4 "C4" [[4,3,2,1],[2,4,1,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<4,1,[2,4,1,3]>,<4,1,[3,1,4,2]>] [[1,1,1,1],[2,2],[4]] 31 x-1 6 [[87933278],[168062113],[-168062113],[-87933278]] 1 [1,4,4,2,4,4,2,4,2,3,1,4,1,3,1,3,4,4,3,1,2,2,4,2,2,4,1,3,3,2,1,4,1,4,3,1,3,3,1,4,4,3,2,2,3,1,3,2,3,4,2,1,2,3,2,1,4,2,4,1,4,4,3,1,2,4,4,2,4,4,2,1,2,4,3,1,3,4,2,2,4,3,2,2,2,4,2,1,4,2,3,1,2,4,4,1,3,2,4,4,4,3,3,2,3,1,3,1,2,1,1,4,2,4,2,1,4,1,4,4,3,2,4,4,3,4,3,2,2,4,4,2,1,3,1,2,3,4,3,1,3,4,2,4,3,1,4,2,4,1,3,1,3,2,4,1,2,1,1,3,4,2,2,3,1,1,1,4] [[*[1,1,1,1],"CYC",0,1*],[*[2,2],"CYC",0,2*],[*[4],"RES",<[1],x^3-7*x^2+11*x-5>,[<x-40328,3>,<x+40328,4>]*]] [*<2,4,4,[[3,4,2,1]],[[1,2,3,4],[2,1,4,3],[3,4,2,1],[4,3,1,2]],[1,2,3,4],[1,2,3,4],[3,5],[[[3,4,2,1]],[[2,1,4,3]]],20,<[],[10082,0,-284,0,1]>,[[0,1,0,0],[0,131071,0,0],[0,131069,0,108919],[0,3,0,22153]]>,<71,2,2,[[4,3,2,1]],[[1,2,3,4],[4,3,2,1]],[1,2,3,4],[1,2],[1],[[[4,3,2,1]]],20,<[],[-606896483440262958412096339814824666,0,1]>,[[0,-1],[0,139497722414795857291682516627599],[0,-139497722414795857291682516627599],[0,1]]>*] [x,0,x^2-2,0] [1,2,2,4] <[1],[2,4],[3]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,71],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,1]>,<1,2^4*71,4,[[1,0],[-1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[2,71],[5,5],0,[-0.3826834324+0.9238795325*i,0.5593561410-0.5086795526*i,0.9561109538-0.1608661598*i],<"1.2e4_71.4t1.1",1>,[4,1]>,<1,2^3,1,[[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,71],[5,1],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[4,1]>,<1,2^4*71,4,[[1,0],[-1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[2,71],[5,5],0,[-0.3826834324-0.9238795325*i,0.5593561410+0.5086795526*i,0.9561109538+0.1608661598*i],<"1.2e4_71.4t1.1",2>,[4,1]>]
