x^2-x-753 23*131 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[39],[-38]] 1 [2,1,2,2,2,1,1,1,1,2,2,1,1,2,2,2,1,2,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,2,1,1,1,2,1,2,1,1,2,1,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,2,2,2,2,1,1,2,1,2,2,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,1,1,2,2,1,2,1,1,2,2,2,2,2,1,1,1,2,1,1,2,2,1,1,2,2,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,1,1,2,2,1,2,2,2,2,1,1,1,2,1,2,2,1,1,2,1,2,2,2,1,2,1,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<23,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-621,23,1]>,[[-11,-1],[12,1]]>,<131,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[3537,131,1]>,[[-65,-1],[66,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[23,131],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,23*131,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[23,131],[3,3],1,[1.000000000,0.7882994220,0.8497888671],<"1.23_131.2t1.1",1>,[2,1]>]
x^6-x^5+2*x^4-5*x^3+5*x^2+4 -2^4*43*61^2 0 3 48 "C2*S4" [[2,4,5,1,6,3],[1,3,2,4,5,6],[1,4,5,2,3,6]] [<1,1,[1,2,3,4,5,6]>,<2,1,[6,3,2,5,4,1]>,<2,3,[6,2,3,4,5,1]>,<2,3,[6,3,2,4,5,1]>,<2,6,[1,4,5,2,3,6]>,<2,6,[6,4,5,2,3,1]>,<3,8,[2,4,5,1,6,3]>,<4,6,[3,1,6,4,5,2]>,<4,6,[3,1,6,5,4,2]>,<6,8,[3,4,5,1,6,2]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 31 x^2+29*x+3 8 [[299509685887,-24963377274],[60247847711,0],[76096643241,0],[-287088032040,-263578780511],[-319322734190,263578780511],[170556589392,24963377274]] 6 [3,8,10,10,7,7,9,6,7,8,4,8,7,3,5,9,7,6,7,2,10,7,9,6,1,5,9,9,7,10,5,8,10,7,10,10,6,6,9,9,8,5,10,5,7,6,3,10,10,7,6,9,10,1,3,8,4,5,8,5,9,1,7,7,6,1,10,9,6,6,7,1,5,6,5,10,8,9,9,6,3,8,9,6,9,9,10,8,4,6,10,9,9,8,10,8,5,8,10,9,7,9,9,7,8,6,3,8,7,10,6,4,9,5,10,8,4,10,8,5,9,6,6,5,8,9,9,5,8,10,10,10,8,10,8,5,2,4,7,7,10,9,4,5,10,8,7,7,8,8,9,7,7,3,4,6,5,10,10,9,7,6,9,9,4,3,8,6] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2>,[<x^3+12*x^2+34*x+124,4>,<x^6-18*x^5+106*x^4-52*x^3-1060*x^2+2448*x-1552,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2>,[<x+11,2>,<x^6+24*x^5+211*x^4+676*x^3-73*x^2-3892*x-4883,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<2,4,2,[[1,2,4,3,6,5],[2,1,3,4,5,6]],[[1,2,3,4,5,6],[2,1,3,4,5,6],[1,2,4,3,6,5],[2,1,4,3,6,5]],[2,1,3,4,5,6],[1,3,5,6],[2],[[[1,2,4,3,6,5]]],20,<<[],[1,1,1]>,[[7086,0],[123902,0],[1,0]]>,[[[-229692,-446397],[0,0]],[[216705,446397],[0,0]],[[24598,0],[32760,0]],[[-32762,0],[-32760,0]],[[111141,0],[40235,0]],[[-155525,0],[-40235,0]]]>,<43,4,2,[[1,2,3,4,6,5],[4,2,3,1,5,6]],[[1,2,3,4,5,6],[4,2,3,1,5,6],[1,2,3,4,6,5],[4,2,3,1,6,5]],[4,2,3,1,5,6],[1,3,3,4],[1],[[[1,2,3,4,6,5]]],20,<<[],[3,42,1]>,[[-76978150188664568545376418572619,0],[-65529823683691861568764042563314,0],[1,0]]>,[[[78547324056330404907847443303315,-48401314774896037540462872667638],[0,0]],[[124336607910942454230436055176384,0],[0,0]],[[-44535461365939130109052278917188,0],[0,0]],[[-223878294285025590597995262125894,48401314774896037540462872667638],[0,0]],[[65529823683691861568764042563349,0],[-1,0]],[[35,0],[1,0]]]>,<61,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,6,5,2],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,60,1]>,[[-207594071947785608961702942421277190,182661326105094853019640236891824381],[187823903959384279866449753693203899,-64049781345961637155637851753620446],[1,0]]>,[[[163209313621284662785478887700521903,-56389299196903638892726941208234484],[0,0]],[[-15439501902250913207079192765085464,56389299196903638892726941208234484],[0,0]],[[-187823903959384279866449753693203871,64049781345961637155637851753620476],[-1,0]],[[28,30],[1,0]],[[-17286957358814854822241145227803090,-65464023522391477000404125758862407],[2826990762382492305309010563374076,-3635948907056648898739573028584426]],[[57341049599165385110291203985570495,1414242176429839844766274005241901],[-2826990762382492305309010563374076,3635948907056648898739573028584426]]]>*] [x,x^2-2623,x^2+61,x^2-x+11,x^6-2*x^5+279*x^4-816*x^3+19859*x^2-74782*x-245022,x^3+x-6,x^4-x^3-14*x^2-9*x-5,0,0,x^4-x^3-14*x^2-9*x-5] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,43,61],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,2^2*43*61,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,43,61],[11,11,11],1,[1.000000000,1.434011984,1.079548964],<"notfaithful",0>,[6,11]>,<1,2^2*61,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,43,61],[11,1,11],1,[1.000000000,1.206719164,0.9666295127],<"notfaithful",0>,[6,11]>,<1,43,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,43,61],[2,11,2],1,[1.000000000,0.4790883882,0.6905410722],<"notfaithful",0>,[6,11]>,<2,2^2*43^2*61,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1],[1]],[[1]]],[2,43,61],[11,12,11],1,[1.000000000,0.8604381577,0.8464228795],<"notfaithful",0>,[6,11]>,<2,2^2*61,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,43,61],[11,1,11],1,[1.000000000,1.328467277,1.252169726],<"notfaithful",0>,[6,11]>,<3,2^2*43^2*61,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1],[0],[-1]],[[1],[1]],[[1],[-2],[1]]],[2,43,61],[11,12,13],1,[1.000000000,0.8908560819,0.9458495724],<"notfaithful",0>,[6,11]>,<3,2^2*43*61,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1],[0],[-1]],[[1],[2],[1]]],[2,43,61],[11,11,12],1,[1.000000000,1.563935821,1.177864843],<"3.2e2_43_61.6t11.1",1>,[6,11]>,<3,2^4*43*61^2,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1],[-1]],[[1],[0],[-1]],[[1],[1]]],[2,43,61],[11,12,13],1,[0,0,0],<"3.2e4_43_61e2.6t11.1",1>,[6,11]>,<3,2^4*43^2*61^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1],[1]],[[1],[-1]]],[2,43,61],[11,11,12],1,[0,0,0],<"notfaithful",0>,[6,11]>]
x^6-x^5-x^4-4*x^3+6*x^2+8 -2^4*43*61^2 0 3 48 "C2*S4" [[4,2,3,1,5,6],[2,5,6,3,1,4],[2,1,4,3,5,6]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,3,2,1,6,5]>,<2,3,[1,2,3,4,6,5]>,<2,3,[4,2,3,1,6,5]>,<2,6,[2,1,4,3,5,6]>,<2,6,[2,1,4,3,6,5]>,<3,8,[2,5,6,3,1,4]>,<4,6,[5,2,3,6,4,1]>,<4,6,[5,3,2,6,4,1]>,<6,8,[2,5,6,3,4,1]>] [[1,1,1,1,1,1],[1,1,1,1,2],[1,1,2,2],[1,1,4],[2,2,2],[2,4],[3,3],[6]] 31 x^2+29*x+3 8 [[-344157047811,200519933369],[-379967548142,-151980670176],[-236983300243,151980670176],[-188997853425,-200519933369],[-392482056238,0],[-163194269022,0]] 6 [3,6,10,10,7,7,9,8,7,6,4,8,7,3,5,9,7,2,7,3,10,7,5,8,4,5,9,9,7,10,9,8,10,7,10,10,6,8,5,5,6,9,10,9,7,8,2,10,10,7,6,9,10,4,3,8,4,5,6,9,5,4,7,7,8,4,10,5,6,8,7,4,9,8,9,10,6,9,5,8,3,8,5,6,5,9,10,6,4,6,10,9,9,8,10,6,5,8,10,5,7,5,9,7,8,6,3,6,7,10,8,4,5,9,10,6,1,10,8,9,5,8,8,5,6,9,9,5,8,10,10,10,8,10,8,9,3,4,7,7,10,9,1,9,10,6,7,7,6,8,9,7,7,3,4,6,9,10,10,5,7,8,9,5,4,3,8,6] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2],"CYC",0,3*],[*[1,1,2,2],"RES",<[1],x^2>,[<x^3-2*x^2+37*x-332,4>,<x^6-26*x^5+246*x^4-2004*x^3+7732*x^2-40592*x+16512,5>]*],[*[1,1,4],"CYC",0,8*],[*[2,2,2],"RES",<[1],x^2>,[<x+7,2>,<x^6+20*x^5+87*x^4-270*x^3-2422*x^2-3788*x-2556,6>]*],[*[2,4],"CYC",0,9*],[*[3,3],"CYC",0,7*],[*[6],"CYC",0,10*]] [*<2,4,2,[[1,2,4,3,6,5],[2,1,3,4,5,6]],[[1,2,3,4,5,6],[2,1,3,4,5,6],[1,2,4,3,6,5],[2,1,4,3,6,5]],[2,1,3,4,5,6],[1,3,5,6],[2],[[[1,2,4,3,6,5]]],20,<<[],[1,1,1]>,[[212094,0],[316142,0],[1,0]]>,[[[-490986,-523979],[0,0]],[[32993,523979],[0,0]],[[23074,0],[65534,0]],[[-2,0],[-65534,0]],[[113076,0],[-87687,0]],[[-71370,0],[87687,0]]]>,<3,2,1,[[3,4,1,2,6,5]],[[1,2,3,4,5,6],[3,4,1,2,6,5]],[3,4,1,2,6,5],[1,6],[1],[[]],20,<[],[2,2,1]>,[[-1094816058,-1055047162],[55323413,-970530088],[1015278266,1055047162],[-1490400812,970530088],[393155551,-364152045],[-40801826,364152045]]>,<43,4,2,[[1,2,3,4,6,5],[1,4,3,2,5,6]],[[1,2,3,4,5,6],[1,4,3,2,5,6],[1,2,3,4,6,5],[1,4,3,2,6,5]],[1,4,3,2,5,6],[1,3,3,4],[1],[[[1,2,3,4,6,5]]],20,<<[],[3,42,1]>,[[-29435683885436996433614706413499,0],[-152112423195387075255325012972964,0],[1,0]]>,[[[1054191961618269930834315382755,0],[0,0]],[[63434967471400861734377573941729,-134810691957526288029443029498413],[0,0]],[[129644568790261721842215014249467,0],[0,0]],[[120810016358729985678304754947063,134810691957526288029443029498413],[0,0]],[[152112423195387075255325012972976,0],[-1,0]],[[12,0],[1,0]]]>,<61,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,2,5,6],[1],[[[1,2,4,3,6,5]]],20,<<[],[2,60,1]>,[[-215940016022556873311765812368013017,154957226947409926260413958857079748],[-107015436398133461799469587586131123,193626805838034699939494192513836782],[1,0]]>,[[[-138320883603884046420843356738985675,99292637500901839963739066678845226],[0,0]],[[10418181778155114993969019032603177,-99292637500901839963739066678845226],[0,0]],[[107015436398133461799469587586131132,-193626805838034699939494192513836723],[-1,0]],[[9,59],[1,0]],[[128761675432575655363732369595685739,127672315736168850877758106049584220],[1996699880091223904632693678907146,3223336456225334681322966829503955]],[[-107874410004980185736327619475434381,65954490101865849061736086464252444],[-1996699880091223904632693678907146,-3223336456225334681322966829503955]]]>*] [x,x^2-2623,x^2+61,x^2-x+11,x^6-2*x^5+279*x^4-816*x^3+19859*x^2-74782*x-245022,x^3+x-6,x^4-x^3-6*x^2-13*x-3,0,0,x^4-x^3-6*x^2-13*x-3] [1,2,2,2,6,3,5,8,9,4] <[1],[2],[3],[4],[5],[6],[7],[8],[9],[10]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,43,61],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,11]>,<1,2^2*43*61,1,[[1],[-1],[-1],[1],[-1],[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,43,61],[11,1,11,11],1,[1.000000000,1.434011984,1.079548964],<"notfaithful",0>,[6,11]>,<1,2^2*61,1,[[1],[1],[1],[1],[-1],[-1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,43,61],[11,5,1,11],1,[1.000000000,1.206719164,0.9666295127],<"notfaithful",0>,[6,11]>,<1,43,1,[[1],[-1],[-1],[1],[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,43,61],[2,2,11,2],1,[1.000000000,0.4790883882,0.6905410722],<"notfaithful",0>,[6,11]>,<2,2^2*43^2*61,1,[[2],[-2],[-2],[2],[0],[0],[-1],[0],[0],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1],[1]],[[1],[1]],[[1]]],[2,3,43,61],[11,5,12,11],1,[1.000000000,0.8604381577,0.8464228795],<"notfaithful",0>,[6,11]>,<2,2^2*61,1,[[2],[2],[2],[2],[0],[0],[-1],[0],[0],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,3,43,61],[11,5,1,11],1,[1.000000000,1.328467277,1.252169726],<"notfaithful",0>,[6,11]>,<3,2^2*43^2*61,1,[[3],[3],[-1],[-1],[1],[1],[0],[-1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1],[1],[1]],[[1],[0],[0],[-1]],[[1],[0],[-1]],[[1],[1]],[[1],[-2],[1]]],[2,3,43,61],[11,5,12,13],1,[1.000000000,1.894655755,1.206349187],<"notfaithful",0>,[6,11]>,<3,2^2*43*61,1,[[3],[-3],[1],[-1],[1],[-1],[0],[1],[-1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1],[1],[1]],[[1],[0],[0],[1]],[[1],[0],[-1]],[[1],[2],[1]]],[2,3,43,61],[11,4,11,12],1,[1.000000000,1.033988898,0.9695424700],<"3.2e2_43_61.6t11.2",1>,[6,11]>,<3,2^4*43*61^2,1,[[3],[-3],[1],[-1],[-1],[1],[0],[-1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[3],[3],[1]],[[1],[-1],[-1],[1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[1]],[[1],[-1]],[[1],[0],[-1]],[[1],[1]]],[2,3,43,61],[11,3,12,13],1,[0,0,0],<"3.2e4_43_61e2.6t11.2",1>,[6,11]>,<3,2^4*43^2*61^2,1,[[3],[3],[-1],[-1],[-1],[-1],[0],[1],[1],[0]],[[[1],[-3],[3],[-1]],[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1],[1],[-1]],[[1],[0],[0],[-1]],[[1],[1]],[[1],[-1]]],[2,3,43,61],[11,3,11,12],1,[0,0,0],<"notfaithful",0>,[6,11]>]
