x^2-x-5758 31*743 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 13 x-1 5 [[176271],[-176270]] 1 [1,2,2,2,2,1,1,1,2,1,1,2,1,2,1,2,2,1,2,1,1,1,2,1,1,1,1,2,1,2,2,1,1,2,2,1,1,2,1,1,1,1,2,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,1,1,2,1,1,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,1,2,2,1,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,2,2,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,2,2,1,1,1,1,2,1,2,1,2,1,1,2,1,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<31,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-5518,31,1]>,[[-15,-1],[16,1]]>,<743,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[132254,743,1]>,[[-371,-1],[372,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[31,743],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,31*743,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[31,743],[3,3],1,[1.000000000,1.231462291,1.134333294],<"1.31_743.2t1.1",1>,[2,1]>]
x^3-x^2-36*x-67 31*743 3 0 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 61 x-1 5 [[282463953],[398949069],[163183280]] 1 [3,2,2,2,2,3,3,3,2,3,1,2,3,2,3,2,2,1,2,1,3,1,2,3,3,3,1,2,1,2,2,1,1,2,2,3,1,2,1,3,3,3,2,2,3,2,3,1,2,2,2,2,2,3,2,2,2,2,2,3,1,2,2,2,2,2,3,3,3,3,3,2,3,1,2,2,2,2,1,2,2,3,3,2,2,2,3,2,1,3,2,2,3,2,2,3,2,2,2,2,2,3,3,2,1,2,2,2,2,3,3,3,3,1,2,2,3,1,3,1,2,1,1,1,3,3,2,1,2,1,3,1,3,1,2,2,1,2,2,2,2,1,3,3,2,3,2,3,3,3,2,2,2,1,3,3,1,2,3,2,3,2,3,3,2,3,2,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<31,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[40403054837488560440548875003,-126335770110802819244951968159,1]>,[[-126335770110802819244951968182,0],[126335770110802819244951968171,-1],[12,1]]>,<743,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[269079687897400878473836683080966639736306983787714275925,-655841972789743013969805403108640739275088776483305435275,1]>,[[-655841972789743013969805403108640739275088776483305436202,0],[655841972789743013969805403108640739275088776483305435739,-1],[464,1]]>*] [x,x^2-x-5758,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[31,743],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,31*743,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[31,743],[4,4],1,[1.000000000,1.231462291,1.134333294],<"notfaithful",0>,[3,2]>,<2,31*743,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[31,743],[4,4],1,[1.000000000,0.5903858690,0.7637497393],<"2.31_743.3t2.1",1>,[3,2]>]
x^4-x^3+5*x^2+41*x-54 -23*347^2 2 1 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 101 x-1 5 [[-234105852],[-127220875],[-1686176876],[2047503604]] 3 [4,4,5,3,3,4,5,5,3,4,4,5,4,5,4,5,2,5,5,4,4,3,5,3,3,1,3,5,3,5,4,4,3,4,5,4,5,4,1,2,4,3,3,4,4,3,2,2,3,3,4,4,3,5,4,5,4,2,4,5,3,3,2,4,5,1,4,3,1,4,4,5,5,5,3,3,3,4,3,4,3,5,5,3,4,4,2,3,4,2,3,3,4,4,4,5,4,5,3,4,4,5,3,5,3,4,4,2,2,4,1,5,5,3,3,3,3,4,4,5,3,4,3,4,2,5,3,2,5,3,4,5,5,5,4,5,5,5,3,1,4,1,4,3,1,5,2,4,4,4,1,5,2,4,3,5,5,4,5,3,4,3,4,5,3,3,1,2] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<2,3,1,[[1,3,4,2]],[[1,2,3,4],[1,3,4,2],[1,4,2,3]],[1,3,4,2],[1,4,4],[1],[[]],20,<[],[1,1,0,1]>,[[-288374,0,0],[-11459,69534,100768],[-81471,12744,126822],[119161,-82278,34554]]>,<23,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,3,3,2],[1],[[[1,2,4,3]]],20,<<[],[5,21,1]>,[[310905373906583374153274578,0],[82810283805369420184039984,0],[1,0]]>,[[[710221604150934684951527832,472305337198544364968499606],[0,0]],[[-627411320345565264767487889,-472305337198544364968499606],[0,0]],[[-82810283805369420184039963,0],[-1,0]],[[21,0],[1,0]]]>,<347,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,2],[1],[[[2,1,4,3]]],20,<[],[-183739098977522938422978362323866508727337006608941,-186458335543185879810314970765237080718872727459148,1]>,[[186458335543185879810314970765237080718872727459439,-1],[291,1],[-187818328653416732533807304093799622422683577535373,-912532047508474159895126083449422118680384178137],[1359993110230852723492333328562541703810850075644,912532047508474159895126083449422118680384178137]]>*] [x,x^2-x+6,x^3-x^2+1,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,23,347],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,23,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,23,347],[1,6,1],1,[1.000000000,1.965202054,1.403216905],<"notfaithful",0>,[4,5]>,<2,23,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]]],[2,23,347],[4,6,1],1,[1.000000000,0.3684093207,0.6747996946],<"notfaithful",0>,[4,5]>,<3,23^2*347^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1]],[[1],[-1]]],[2,23,347],[4,6,7],1,[0,0,0],<"3.23e2_347e2.6t8.1",1>,[4,5]>,<3,23*347^2,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]]],[2,23,347],[4,6,7],1,[0,0,0],<"3.23_347e2.4t5.1",1>,[4,5]>]
x^4-x^3-9*x^2+48*x-125 -23*347^2 2 1 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 211 x-1 5 [[-5714779397],[163099242650],[-101337122776],[-56047340476]] 3 [4,4,3,5,3,4,5,3,3,4,4,5,4,3,4,5,2,5,5,4,4,3,3,3,3,2,3,3,5,5,4,4,5,4,3,4,5,4,2,2,4,5,3,4,4,5,1,2,5,3,4,4,5,5,4,3,4,1,4,3,3,5,1,4,5,2,4,3,1,4,4,5,3,5,5,5,3,4,5,4,5,3,5,5,4,4,2,3,4,2,5,5,4,4,4,5,4,5,3,4,4,3,5,3,5,4,4,2,2,4,2,5,5,5,5,5,3,4,4,3,3,4,3,4,1,3,5,1,5,5,4,5,3,3,4,3,3,5,5,2,4,1,4,5,2,5,2,4,4,4,2,5,1,4,3,5,3,4,3,3,4,3,4,3,5,3,2,2] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<11,2,1,[[2,1,3,4]],[[1,2,3,4],[2,1,3,4]],[2,1,3,4],[1,3],[1],[[]],20,<[],[2,7,1]>,[[-28451104337969841627,-42974523894575815290],[272370562924060865403,42974523894575815290],[16861862742220435651,0],[-16144959534653274262,0]]>,<23,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,3,3,2],[1],[[[1,2,4,3]]],20,<<[],[5,21,1]>,[[302577294393946200751886405,0],[-683682503801045435884181599,0],[1,0]]>,[[[-350669430887101189828636454,407767752319036893849827843],[0,0]],[[-333013072913944246055545152,-407767752319036893849827843],[0,0]],[[683682503801045435884181603,0],[-1,0]],[[4,0],[1,0]]]>,<347,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,2],[1],[[[2,1,4,3]]],20,<[],[-39473147663240010740602240576452161291955412884370,91838223385336867076215280404626571605303767249056,1]>,[[-91838223385336867076215280404626571605303767248937,-1],[119,1],[-278825715201421482901568002609280169605389999500906,-585530860666591727133021959994875241684745012076],[-269939839713889974908499136754671148425609019990676,585530860666591727133021959994875241684745012076]]>*] [x,x^2-x+6,x^3-x^2+1,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[11,23,347],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,23,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[11,23,347],[3,6,1],1,[1.000000000,1.965202054,1.403216905],<"notfaithful",0>,[4,5]>,<2,23,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]]],[11,23,347],[3,6,1],1,[1.000000000,0.3684093207,0.6747996946],<"notfaithful",0>,[4,5]>,<3,23^2*347^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1]],[[1],[-1]]],[11,23,347],[2,6,7],1,[0,0,0],<"3.23e2_347e2.6t8.2",1>,[4,5]>,<3,23*347^2,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]]],[11,23,347],[3,6,7],1,[0,0,0],<"3.23_347e2.4t5.2",1>,[4,5]>]
x^4-x^3+11*x^2+38*x-291 -23*347^2 2 1 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 173 x-1 5 [[3073108546],[-21410618514],[36329797508],[-17992287539]] 3 [4,4,5,5,3,4,3,5,1,4,4,3,4,5,4,3,2,3,3,4,4,3,5,3,3,2,3,5,5,3,4,4,5,4,5,4,3,4,2,1,4,5,3,4,4,5,2,1,5,3,4,4,5,3,4,5,4,2,4,5,3,5,2,4,3,2,4,3,2,4,4,3,5,3,5,5,3,4,5,4,5,5,3,5,4,4,2,3,4,1,5,5,4,4,4,3,4,3,3,4,4,5,5,5,5,4,4,2,2,4,2,3,3,5,5,5,3,4,4,5,3,4,3,4,2,5,5,2,3,5,4,3,5,5,4,5,5,3,5,2,4,1,4,5,2,3,1,4,4,4,2,3,2,4,3,3,5,4,5,3,4,3,4,5,5,3,2,1] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<23,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,3],[1],[[[1,2,4,3]]],20,<[],[-789139158126469355975850124,-554085752416586157379667831,1]>,[[-822917287676237588193925824,0],[268831535259651430814257978,0],[554085752416586157379667839,-1],[8,1]]>,<53,2,1,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,4,3],[1,3],[1],[[]],20,<[],[2,49,1]>,[[-5215479875086598737530263181942994,0],[-7282460348178815575356563148646393,0],[173728863498078198554308131798038,11131393183053461160252423647838],[205377904902953034094238410587493,-11131393183053461160252423647838]]>,<347,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,2,2,2],[1],[[[2,1,4,3]]],20,<<[],[2,343,1]>,[[-25944283276136429884548094568292081443724452162035,37753024520982133711715029128178373475411762012974],[121246336172914049646967168689337378357786206151836,275251452135688431071654373304255465111522105140662],[1,0]]>,[[[-121246336172914049646967168689337378357786206151708,-275251452135688431071654373304255465111522105140509],[-1,0]],[[128,153],[1,0]],[[-178955822864002726607215019272017314628507043681063,303882444931627683893120699045675655839660937827721],[-51452255485393872272757466888713609866878085202,376777617258349991503859548302452266599097959981]],[[300202159036916776254182187961354692986293249832644,-28630992795939252821466325741420190728138832687365],[51452255485393872272757466888713609866878085202,-376777617258349991503859548302452266599097959981]]]>*] [x,x^2-x+6,x^3-x^2+1,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[23,53,347],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,23,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[23,53,347],[6,3,1],1,[1.000000000,1.965202054,1.403216905],<"notfaithful",0>,[4,5]>,<2,23,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]]],[23,53,347],[6,3,1],1,[1.000000000,0.3684093207,0.6747996946],<"notfaithful",0>,[4,5]>,<3,23^2*347^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1]],[[1],[1]]],[23,53,347],[6,2,7],1,[0,0,0],<"3.23e2_347e2.6t8.3",1>,[4,5]>,<3,23*347^2,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-2],[1]],[[1],[1]]],[23,53,347],[6,3,7],1,[0,0,0],<"3.23_347e2.4t5.3",1>,[4,5]>]
x^5-945 3^4*5^9*7^4 1 2 20 "F5" [[3,2,1,5,4],[4,5,1,2,3],[4,2,5,3,1]] [<1,1,[1,2,3,4,5]>,<2,5,[3,2,1,5,4]>,<4,5,[4,2,5,3,1]>,<4,5,[5,2,4,1,3]>,<5,4,[4,5,1,2,3]>] [[1,1,1,1,1],[1,2,2],[1,4],[5]] 19 x^2+18*x+2 12 [[-413230267827903,808150909473568],[712440341913921,0],[533257795111000,-808150909473568],[919137644055004,-589397019838330],[461709405814139,589397019838330]] 2 [4,3,1,4,1,3,4,2,3,2,5,4,5,3,4,3,2,5,4,5,3,2,3,2,4,1,3,4,2,3,4,5,4,2,2,5,4,3,4,3,2,5,5,3,4,2,1,3,4,2,3,2,1,5,4,3,2,5,4,5,3,3,4,5,3,4,1,4,4,2,3,2,4,3,2,3,2,4,5,2,2,5,5,3,2,3,2,4,1,3,4,2,4,1,2,3,2,5,3,5,4,4,3,2,5,4,4,3,2,5,4,3,4,2,5,5,3,4,3,2,5,3,4,3,1,5,2,2,4,3,2,3,1,4,5,2,3,4,4,2,5,5,3,4,2,2,3,4,2,3,4,5,3,4,4,5,2,2,4,5,4,3,4,1,4,3,1,4] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[1,4],"RES",<[1],x^2>,[<x^5-2637214453125,3>,<x^5,4>]*],[*[5],"CYC",0,5*]] [*<3,20,5,[[4,5,1,2,3],[1,4,2,5,3]],[[1,2,3,4,5],[1,5,4,3,2],[1,4,2,5,3],[1,3,5,2,4],[4,5,1,2,3]],[1,4,2,5,3],[1,2,3,4,5],[1],[[[4,5,1,2,3]]],20,<<[],[2,0,0,2,1]>,[[-3675,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[1,0,0,0]]>,[[[0,0,0,0],[0,0,0,0],[0,0,0,0],[66414941,0,0,0],[0,0,0,0]],[[0,0,0,0],[0,0,0,0],[0,0,0,0],[118003645,119789072,23085928,471825],[0,0,0,0]],[[0,0,0,0],[0,0,0,0],[0,0,0,0],[117059995,10630478,95423757,63458563],[0,0,0,0]],[[0,0,0,0],[0,0,0,0],[0,0,0,0],[51850220,118509685,42123847,74089041],[0,0,0,0]],[[0,0,0,0],[0,0,0,0],[0,0,0,0],[34091688,9351091,97646794,120260897],[0,0,0,0]]]>,<5,20,20,[[2,3,4,5,1],[1,3,5,2,4]],[[1,2,3,4,5],[1,5,4,3,2],[1,3,5,2,4],[1,4,2,5,3],[2,3,4,5,1]],[1,2,3,4,5],[1,2,4,3,5],[1,6],[[[2,3,4,5,1],[1,3,5,2,4]],[[2,3,4,5,1]]],20,<[],[439791458805,0,0,0,0,0,0,0,0,0,-33810172007975,0,0,0,0,0,0,0,0,0,1]>,[[0,0,0,0,693581321521,0,0,0,0,0,0,0,0,0,-693580707271,0,0,0,0,0],[0,0,0,0,346790660666,0,0,0,0,1560558172014,0,0,0,0,1560558279177,0,0,0,0,-1560267974610],[0,0,0,0,1213767311386,0,0,0,0,-1733953179157,0,0,0,0,693580707271,0,0,0,0,-173221331641],[0,0,0,0,1213767311386,0,0,0,0,1733953179157,0,0,0,0,693580707271,0,0,0,0,173221331641],[0,0,0,0,346790660666,0,0,0,0,-1560558172014,0,0,0,0,1560558279177,0,0,0,0,1560267974610]]>,<7,20,5,[[2,3,4,5,1],[4,1,3,5,2]],[[1,2,3,4,5],[2,1,5,4,3],[5,3,1,4,2],[3,5,2,4,1],[2,3,4,5,1]],[4,1,3,5,2],[1,2,3,4,5],[1],[[[2,3,4,5,1]]],20,<<[],[3,4,5,0,1]>,[[-945,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[1,0,0,0]]>,[[[0,0,0,0],[2096637508380094,-4696963433921201,3204839465166186,-1021912452730695],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[0,0,0,0],[-556461162077763,-840898272712431,4473228828561752,-2963269812379619],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[0,0,0,0],[1,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[0,0,0,0],[-4143206759867286,4087337727785251,-3000090974687810,-1730716904059206],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[0,0,0,0],[2603030413564954,1450523978848381,-4677977319040128,-5682996016203623],[0,0,0,0],[0,0,0,0],[0,0,0,0]]]>*] [x,x^2-x-1,x^4-x^3+x^2-x+1,x^4-x^3+x^2-x+1,0] [1,2,4,2,5] <[1],[2],[3,4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,7],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,3]>,<1,5,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[3,5,7],[3,6,3],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[5,3]>,<1,5,4,[[1,0],[-1,0],[0,-1],[0,1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[-1,0]],[[1,0]]],[3,5,7],[3,6,4],0,[0.8506508084+0.5257311121*i,0.8648062660+0.2041530661*i,0.9587161227+0.1455658768*i],<"notfaithful",0>,[5,3]>,<1,5,4,[[1,0],[-1,0],[0,1],[0,-1],[1,0]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[-1,0]],[[1,0]]],[3,5,7],[3,6,4],0,[0.8506508084-0.5257311121*i,0.8648062660-0.2041530661*i,0.9587161227-0.1455658768*i],<"notfaithful",0>,[5,3]>,<4,3^4*5^9*7^4,1,[[4],[0],[0],[0],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[0],[-2],[0],[1]],[[1],[0],[0],[0],[-1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1]]],[3,5,7],[6,6,6],1,[0,0,0],<"4.3e4_5e9_7e4.5t3.1",1>,[5,3]>]
