x^2+14185 -2^2*5*2837 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[-3386],[3386]] 2 [1,2,1,1,1,2,2,2,1,1,2,2,1,2,1,2,2,2,1,1,1,2,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,2,2,1,1,1,2,1,1,2,1,2,1,2,1,1,2,1,1,1,2,1,2,2,1,1,2,1,1,2,2,2,1,1,1,2,1,2,1,2,1,1,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,1,2,1,2,1,1,1,1,1,2,1,2,1,1,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[2],[[[2,1]]],20,<[],[14186,2,1]>,[[1,1],[-1,-1]]>,<5,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[14185,0,1]>,[[0,-1],[0,1]]>,<2837,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[14185,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,5,2837],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^2*5*2837,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,5,2837],[3,3,3],1,[1.000000000,0.8440830532,0.9166923679],<"1.2e2_5_2837.2t1.1",1>,[2,1]>]
x^4-58*x^2+24 2^3*3*19^2*43^2 4 0 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 47 x-1 6 [[-1915376512],[-2042568944],[2042568944],[1915376512]] 1 [1,1,3,5,4,5,4,3,2,2,5,4,5,3,1,3,5,5,3,2,3,5,4,4,3,2,5,5,5,4,5,5,5,1,3,4,5,3,3,3,4,5,3,3,1,5,2,4,4,4,5,2,1,4,4,3,3,4,5,5,2,3,3,1,3,3,1,3,5,5,4,1,4,4,3,2,3,4,5,2,5,4,3,1,5,4,4,3,1,5,5,2,5,5,3,3,3,4,1,4,3,2,5,5,3,3,5,5,3,1,4,4,4,2,5,4,2,3,3,5,5,2,1,5,3,2,4,1,5,5,3,2,4,5,5,1,2,3,3,4,1,2,4,5,4,1,4,5,3,2,5,4,1,2,3,1,4,5,3,3,4,4,4,5,5,2,4,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x-348,2>,<x^2-3456,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[3],[[[1,2,4,3]]],20,<[],[45674,0,1]>,[[-56346,0],[56346,0],[0,1],[0,131071]]>,<3,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-294879165,0,1]>,[[822773372,0],[-822773372,0],[0,-1],[0,1]]>,<19,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[2,18,1]>,[[-10948181645152915676952435,-1709936343404131830306707],[-11060548087086240141440735,-13758940939969346080167500],[1,0]]>,[[[11060548087086240141440752,13758940939969346080167504],[-1,0]],[[17,4],[1,0]],[[-17,-4],[-1,0]],[[-11060548087086240141440752,-13758940939969346080167504],[1,0]]]>,<43,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[3,42,1]>,[[31585619062489945457877093574621,-3213142822341565702603390306983],[197081093471217100923109099612441,76107123657305278297441862575930],[1,0]]>,[[[-197081093471217100923109099612421,-76107123657305278297441862575927],[-1,0]],[[20,3],[1,0]],[[-20,-3],[-1,0]],[[197081093471217100923109099612421,76107123657305278297441862575927],[1,0]]]>*] [x,x^2-x-204,x^2-6,x^2-4902,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,19,43],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,19*43,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,19,43],[1,1,6,6],1,[1.000000000,2.284864114,1.423438616],<"notfaithful",0>,[4,3]>,<1,2^3*3,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,19,43],[6,6,1,1],1,[1.000000000,0.9358813101,1.007312281],<"notfaithful",0>,[4,3]>,<1,2^3*3*19*43,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,19,43],[6,6,6,6],1,[1.000000000,1.050110481,0.9803750830],<"notfaithful",0>,[4,3]>,<2,2^3*3*19*43,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1],[1]]],[2,3,19,43],[6,6,7,7],1,[1.000000000,2.470436352,1.488340204],<"2.2e3_3_19_43.4t3.5",1>,[4,3]>]
x^4-41*x^2+216 2^3*3*19^2*43^2 4 0 8 "D8" [[4,2,3,1],[2,1,4,3]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[1,3,2,4]>,<4,2,[2,4,1,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 23 x-1 7 [[1646215850],[871845342],[-871845342],[-1646215850]] 1 [1,4,3,5,4,5,4,1,1,2,5,4,5,3,2,3,5,5,3,2,3,5,4,4,3,1,5,5,5,4,5,5,5,1,3,4,5,3,3,3,4,5,3,3,2,5,1,4,4,4,5,1,2,4,4,3,3,4,5,5,2,3,3,2,3,3,2,3,5,5,4,2,4,4,3,2,3,4,5,1,5,4,3,2,5,4,4,3,2,5,5,1,5,5,3,3,3,4,2,4,3,1,5,5,3,3,5,5,3,2,4,4,4,2,5,4,2,3,3,5,5,1,1,5,3,1,4,2,5,5,3,2,4,5,5,1,2,3,3,4,2,1,4,5,4,1,4,5,3,2,5,4,1,2,3,1,4,5,3,3,4,4,4,5,5,2,4,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x-246,2>,<x^2-31104,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[2,1,3,4]],[[1,2,3,4],[2,1,3,4]],[1,2,3,4],[1,4],[3],[[[2,1,3,4]]],20,<[],[256426,0,1]>,[[0,131070],[0,2],[-65207,0],[65207,0]]>,<3,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,2,1]>,[[177328068,0],[0,0],[1,0]]>,[[[42806108,42806108],[0,0]],[[-42806108,-42806108],[0,0]],[[0,0],[129140160,0]],[[0,0],[258280329,0]]]>,<19,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-13705685554342314540651753,-17894542541751459066604380,1]>,[[17894542541751459066604392,-1],[12,1],[-12,-1],[-17894542541751459066604392,1]]>,<43,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[3,42,1]>,[[138101656156488880460076736018436,50823207626636110683711161936940],[129606579021866296306785854798183,-16069028035977696101631943652104],[1,0]]>,[[[-129606579021866296306785854798181,16069028035977696101631943652143],[-1,0]],[[2,39],[1,0]],[[-2,-39],[-1,0]],[[129606579021866296306785854798181,-16069028035977696101631943652143],[1,0]]]>*] [x,x^2-x-204,x^2-6,x^2-4902,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,19,43],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,19*43,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,19,43],[1,1,6,6],1,[1.000000000,2.284864114,1.423438616],<"notfaithful",0>,[4,3]>,<1,2^3*3,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,19,43],[6,6,1,1],1,[1.000000000,0.9358813101,1.007312281],<"notfaithful",0>,[4,3]>,<1,2^3*3*19*43,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,19,43],[6,6,6,6],1,[1.000000000,1.050110481,0.9803750830],<"notfaithful",0>,[4,3]>,<2,2^3*3*19*43,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]],[[1],[1]]],[2,3,19,43],[6,7,6,7],1,[1.000000000,1.515281186,1.204522469],<"2.2e3_3_19_43.4t3.6",1>,[4,3]>]
x^4+29*x^2+6 2^3*3*19^2*43^2 0 2 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 23 x-1 7 [[-979552909],[-213036574],[213036574],[979552909]] 2 [4,1,3,5,4,5,4,3,1,1,5,4,5,3,2,3,5,5,3,1,3,5,4,4,3,1,5,5,5,4,5,5,5,1,3,4,5,3,3,3,4,5,3,3,2,5,2,4,4,4,5,1,1,4,4,3,3,4,5,5,2,3,3,2,3,3,1,3,5,5,4,2,4,4,3,1,3,4,5,2,5,4,3,1,5,4,4,3,2,5,5,1,5,5,3,3,3,4,1,4,3,1,5,5,3,3,5,5,3,1,4,4,4,2,5,4,2,3,3,5,5,2,2,5,3,1,4,2,5,5,3,1,4,5,5,1,1,3,3,4,1,1,4,5,4,2,4,5,3,1,5,4,1,1,3,2,4,5,3,3,4,4,4,5,5,1,4,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+174,2>,<x^2-864,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[2,1,3,4],[1,2,4,3]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[1,2,4,3],[1,4,4,2],[3],[[[2,1,3,4]]],20,<<[],[1,1,1]>,[[22866,0],[0,0],[1,0]]>,[[[0,0],[1,0]],[[0,0],[262143,0]],[[-126779,-253558],[0,0]],[[126779,253558],[0,0]]]>,<3,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-1595952618,0,1]>,[[-10670653,0],[10670653,0],[0,-1],[0,1]]>,<19,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[2,18,1]>,[[18400885701115375580741889,16701396611093475259017455],[-17409594818965048474372623,-6111063141834556296414226],[1,0]]>,[[[17409594818965048474372636,6111063141834556296414238],[-1,0]],[[13,12],[1,0]],[[-13,-12],[-1,0]],[[-17409594818965048474372636,-6111063141834556296414238],[1,0]]]>,<43,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[3,42,1]>,[[-29823639884954452777483202901929,-170801679466379797934056304056399],[112251139647353392573714988505499,-39136247424163925538495159737217],[1,0]]>,[[[-112251139647353392573714988505468,39136247424163925538495159737241],[-1,0]],[[31,24],[1,0]],[[-31,-24],[-1,0]],[[112251139647353392573714988505468,-39136247424163925538495159737241],[1,0]]]>*] [x,x^2-x-204,x^2-6,x^2-4902,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,19,43],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,19*43,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,19,43],[1,1,6,6],1,[1.000000000,2.284864114,1.423438616],<"notfaithful",0>,[4,3]>,<1,2^3*3,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,19,43],[6,6,1,1],1,[1.000000000,0.9358813101,1.007312281],<"notfaithful",0>,[4,3]>,<1,2^3*3*19*43,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,19,43],[6,6,6,6],1,[1.000000000,1.050110481,0.9803750830],<"notfaithful",0>,[4,3]>,<2,2^3*3*19*43,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1],[-1]]],[2,3,19,43],[6,7,6,6],1,[1.000000000,1.127724664,0.9034582942],<"2.2e3_3_19_43.4t3.10",1>,[4,3]>]
x^4+61*x^2+726 2^3*3*19^2*43^2 0 2 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 29 x-1 7 [[-7454442632],[-3520464730],[3520464730],[7454442632]] 2 [4,4,3,5,4,5,4,1,2,1,5,4,5,3,1,3,5,5,3,1,3,5,4,4,3,2,5,5,5,4,5,5,5,1,3,4,5,3,3,3,4,5,3,3,1,5,1,4,4,4,5,2,2,4,4,3,3,4,5,5,2,3,3,1,3,3,2,3,5,5,4,1,4,4,3,1,3,4,5,1,5,4,3,2,5,4,4,3,1,5,5,2,5,5,3,3,3,4,2,4,3,2,5,5,3,3,5,5,3,2,4,4,4,2,5,4,2,3,3,5,5,1,2,5,3,2,4,1,5,5,3,1,4,5,5,1,1,3,3,4,2,2,4,5,4,2,4,5,3,1,5,4,1,1,3,2,4,5,3,3,4,4,4,5,5,1,4,5] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2-3*x+1>,[<x+366,2>,<x^2-104544,3>]*],[*[4],"CYC",0,5*]] [*<2,4,2,[[2,1,3,4],[1,2,4,3]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[1,2,4,3],[1,4,4,2],[3],[[[2,1,3,4]]],20,<<[],[1,1,1]>,[[22882,0],[0,0],[1,0]]>,[[[0,0],[1,0]],[[0,0],[262143,0]],[[128413,256826],[0,0]],[[-128413,-256826],[0,0]]]>,<3,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,4,4,2],[1],[[[1,2,4,3]]],20,<<[],[2,2,1]>,[[1595952663,0],[0,0],[1,0]]>,[[[-1294499575,-1294499575],[0,0]],[[1294499575,1294499575],[0,0]],[[0,0],[-1,0]],[[0,0],[1,0]]]>,<11,2,1,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,4,3],[1,4],[1],[[]],20,<[],[2,7,1]>,[[-257659319004778261586,0],[257659319004778261586,0],[-4388159225240293327,24957278984966150317],[4388159225240293327,-24957278984966150317]]>,<19,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[-3135849070484061072712349,-9796451333231270945384809,1]>,[[9796451333231270945384822,-1],[13,1],[-13,-1],[-9796451333231270945384822,1]]>,<43,4,2,[[2,1,4,3],[3,4,1,2]],[[1,2,3,4],[2,1,4,3],[3,4,1,2],[4,3,2,1]],[3,4,1,2],[1,3,3,2],[1],[[[2,1,4,3]]],20,<<[],[3,42,1]>,[[-2606345705364028377537604540043,-106697065171967720068713112906609],[-122522689650629325567908349565503,127610205572083721956115794257133],[1,0]]>,[[[122522689650629325567908349565509,-127610205572083721956115794257102],[-1,0]],[[6,31],[1,0]],[[-6,-31],[-1,0]],[[-122522689650629325567908349565509,127610205572083721956115794257102],[1,0]]]>*] [x,x^2-x-204,x^2-6,x^2-4902,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,11,19,43],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,19*43,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,11,19,43],[1,1,1,6,6],1,[1.000000000,2.284864114,1.423438616],<"notfaithful",0>,[4,3]>,<1,2^3*3,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,11,19,43],[6,6,4,1,1],1,[1.000000000,0.9358813101,1.007312281],<"notfaithful",0>,[4,3]>,<1,2^3*3*19*43,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,11,19,43],[6,6,3,6,6],1,[1.000000000,1.050110481,0.9803750830],<"notfaithful",0>,[4,3]>,<2,2^3*3*19*43,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[1]],[[1],[-1]]],[2,3,11,19,43],[6,6,3,7,6],1,[1.000000000,0.5638623321,0.7223807362],<"2.2e3_3_19_43.4t3.14",1>,[4,3]>]
x^4+3484*x^2+1517282 2^11*13^2*67^2 0 2 4 "C4" [[3,1,4,2],[4,3,2,1]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<4,1,[3,1,4,2]>,<4,1,[2,4,1,3]>] [[1,1,1,1],[2,2],[4]] 17 x-1 9 [[-46526012773],[29495083578],[-29495083578],[46526012773]] 2 [1,3,3,2,3,3,1,3,2,4,1,4,2,4,2,4,4,3,4,1,1,2,3,1,1,4,2,3,4,2,1,4,2,4,4,1,4,3,1,4,3,3,2,2,3,2,4,2,3,3,1,1,2,4,1,2,4,1,3,2,3,4,3,1,1,3,3,2,4,3,1,1,2,4,3,1,3,3,1,2,4,4,2,2,2,4,2,1,3,1,4,2,2,3,4,1,3,1,3,4,3,3,3,2,3,1,3,1,1,2,1,4,1,4,2,2,3,1,3,4,3,2,4,3,3,3,4,1,1,4,4,1,1,4,1,1,4,4,4,1,3,4,2,4,4,1,4,1,3,2,3,1,3,2,3,1,1,1,1,4,3,2,1,3,2,2,2,3] [[*[1,1,1,1],"CYC",0,1*],[*[2,2],"CYC",0,2*],[*[4],"RES",<[1],x^3-7*x^2+11*x-5>,[<x+6069128,3>,<x-6069128,4>]*]] [*<2,4,4,[[3,4,2,1]],[[1,2,3,4],[2,1,4,3],[3,4,2,1],[4,3,1,2]],[1,2,3,4],[1,2,4,3],[3,5],[[[3,4,2,1]],[[2,1,4,3]]],20,<[],[468706,0,3484,0,1]>,[[0,1,0,0],[0,131071,0,0],[0,131069,0,38825],[0,3,0,92247]]>,<13,4,2,[[2,3,4,1]],[[1,2,3,4],[3,4,1,2],[2,3,4,1],[4,1,2,3]],[2,3,4,1],[1,2,3,4],[1],[[[3,4,1,2]]],20,<<[],[2,12,1]>,[[-742630838610805117168,-123771806435134186485],[0,0],[1,0]]>,[[[0,0],[-1,0]],[[0,0],[12574892634205239685,-35389320211618257762]],[[0,0],[1,0]],[[0,0],[-12574892634205239685,35389320211618257762]]]>,<67,4,2,[[2,3,4,1]],[[1,2,3,4],[3,4,1,2],[2,3,4,1],[4,1,2,3]],[2,3,4,1],[1,2,4,3],[1],[[[3,4,1,2]]],20,<<[],[2,63,1]>,[[1589605002630230426491378099439584539,-1162599304982706501766066787920320083],[0,0],[1,0]]>,[[[0,0],[-1,0]],[[0,0],[-230767185573950678562725729245502,309900706396589843821202159052299]],[[0,0],[1,0]],[[0,0],[230767185573950678562725729245502,-309900706396589843821202159052299]]]>*] [x,0,x^2-2,0] [1,2,2,4] <[1],[2,4],[3]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,13,67],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,1]>,<1,2^4*13*67,4,[[1,0],[-1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[2,13,67],[5,5,5],0,[-0.9238795325+0.3826834324*i,0.7073416942+0.4559353010*i,0.9627653733+0.1542095247*i],<"1.2e4_13_67.4t1.1",1>,[4,1]>,<1,2^3,1,[[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,13,67],[5,3,3],1,[1.000000000,0.6232252402,0.8723580249],<"notfaithful",0>,[4,1]>,<1,2^4*13*67,4,[[1,0],[-1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[2,13,67],[5,5,5],0,[-0.9238795325-0.3826834324*i,0.7073416942-0.4559353010*i,0.9627653733-0.1542095247*i],<"1.2e4_13_67.4t1.1",2>,[4,1]>]
