x^8-x^7-28*x^6+47*x^5+188*x^4-466*x^3+164*x^2+225*x-125 5^4*19^2*101^3 8 0 32 "C4wrC2" [[2,8,7,1,3,5,6,4],[8,4,6,2,7,3,5,1],[7,6,2,3,1,4,8,5],[1,3,4,6,5,2,7,8],[1,4,6,2,5,3,7,8]] [<1,1,[1,2,3,4,5,6,7,8]>,<2,1,[8,4,6,2,7,3,5,1]>,<2,2,[1,4,6,2,5,3,7,8]>,<2,4,[6,5,8,7,2,1,4,3]>,<4,1,[7,6,2,3,1,4,8,5]>,<4,1,[5,3,4,6,8,2,1,7]>,<4,2,[1,3,4,6,5,2,7,8]>,<4,2,[1,6,2,3,5,4,7,8]>,<4,2,[8,6,2,3,7,4,5,1]>,<4,2,[8,3,4,6,7,2,5,1]>,<4,2,[7,3,4,6,1,2,8,5]>,<4,4,[2,8,7,1,3,5,6,4]>,<8,4,[3,8,7,1,4,5,2,6]>,<8,4,[2,5,8,7,3,1,6,4]>] [[1,1,1,1,1,1,1,1],[1,1,1,1,2,2],[1,1,1,1,4],[2,2,2,2],[2,2,4],[4,4],[8]] 359 x-1 6 [[-609539106306983],[-503785631892520],[-1001530684701815],[-648404621657515],[-587111382571857],[252927023276598],[-129189147346460],[-1054873732043129]] 1 [14,14,1,13,8,4,12,5,12,10,6,12,9,12,12,13,9,8,14,3,13,3,13,9,12,1,14,4,10,13,13,6,4,10,10,9,4,13,13,14,6,3,9,12,12,9,11,4,12,7,4,11,8,5,14,13,7,9,13,5,4,13,4,7,13,4,10,13,14,7,13,1,12,4,11,12,9,14,8,3,10,11,8,13,9,14,1,14,10,13,14,10,14,1,2,14,11,5,13,11,13,4,12,2,9,13,12,4,10,11,12,13,13,3,11,7,4,13,12,8,9,14,12,4,5,1,8,7,12,14,8,12,10,13,11,8,13,12,13,11,7,6,13,12,1,5,12,4,7,14,13,8,13,12,13,7,10,6,14,7,13,13,4,9,12,14,2,4] [[*[1,1,1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2,2],"CYC",0,3*],[*[1,1,1,1,4],"RES",<[1],x^2>,[<x^2-22*x+76,7>,<x^2+87*x+1231,8>]*],[*[2,2,2,2],"RES",<[1],x^2>,[<x-35,2>,<x^4-31*x^3-7606*x^2+248031*x-1890135,4>]*],[*[2,2,4],"RES",<[1],x^2>,[<x^2-4*x-176,9>,<x^2-113*x+2831,10>]*],[*[4,4],"RES",<[1],x^2>,[<x+31,5>,<x-78,6>,<x^2-47*x-499,11>,<x^4-31*x^3-7606*x^2-208691*x-1540877,12>]*],[*[8],"RES",<[1],x^2>,[<x^4-31*x^3-9929*x^2+367514*x+187536,13>,<x^4-31*x^3-4172*x^2+110368*x+18664,14>]*]] [*<5,2,2,[[2,1,4,3,6,5,8,7]],[[1,2,3,4,5,6,7,8],[2,1,4,3,6,5,8,7]],[1,2,3,4,5,6,7,8],[1,4],[1],[[[2,1,4,3,6,5,8,7]]],20,<[],[-1597661173545,3006826488880,1]>,[[3814697265625,1525878906255],[-7404737913150,-1525878906255],[-39146810548126,7136138218739],[24111933485804,-7136138218739],[23940323870553,-264161085111],[24681935654983,264161085111],[-35247159606434,4226386759214],[16693909587621,-4226386759214]]>,<13,2,1,[[3,4,1,2,7,8,5,6]],[[1,2,3,4,5,6,7,8],[3,4,1,2,7,8,5,6]],[3,4,1,2,7,8,5,6],[1,4],[1],[[]],20,<[],[2,12,1]>,[[4039983707475095371317,-2493768633870265912704],[8961802051254243887162,-3507052437914127219331],[-4044720235843312553837,2493768633870265912704],[-5968460018418627797269,3507052437914127219331],[-121424298557534662327,541519221454626122602],[-709027348649753940587,543736156300073092978],[689946495864182419834,-541519221454626122602],[75740227626599497062,-543736156300073092978]]>,<19,8,2,[[1,2,3,4,6,5,8,7],[3,4,2,1,7,8,6,5]],[[1,2,3,4,5,6,7,8],[2,1,4,3,6,5,8,7],[1,2,3,4,6,5,8,7],[2,1,4,3,5,6,7,8],[3,4,2,1,7,8,6,5],[4,3,1,2,8,7,5,6],[3,4,2,1,8,7,5,6],[4,3,1,2,7,8,6,5]],[3,4,2,1,7,8,6,5],[1,2,3,3,5,6,11,11],[1],[[[1,2,3,4,6,5,8,7]]],20,<<[],[2,11,2,0,1]>,[[2985279375239337876139739,10402083619014259143075145,16221277977990218977226904,-13749901643788726122136810],[1726722234009364306487313,-15609757789401769114562331,3094243570019605512042418,-14365245964455035826972716],[1,0,0,0]]>,[[[-2632004211500004339658122,8696262661458487904740181,-13865947150524377699830887,-42602324171524979590028],[0,0,0,0]],[[-18463622724622020211846521,8111603721223754692910754,2336503357833117138699489,13160831790291242597908727],[0,0,0,0]],[[-4785243325799690157673068,18281327111724708160655073,-17563939290062397131344083,6979181095411174523868354],[0,0,0,0]],[[-2957428199412383910371507,2500779963139007435049593,-8496590374792300500880120,17492562896015066051168548],[0,0,0,0]],[[-1726722234009364306487300,15609757789401769114562349,-3094243570019605512042408,14365245964455035826972728],[-1,0,0,0]],[[13,18,10,12],[1,0,0,0]],[[-14183501639706734847294459,17549400945660344668991244,14690764255077983443549478,-1518424754676992648904231],[599028102811730435329851,-516726747326344252325377,454083526380533303364883,386446156006235552033539]],[[7158548877504239579975364,4430814722483844409801990,-11596520685058377931507080,-12846821209778043178068509],[-599028102811730435329851,516726747326344252325377,-454083526380533303364883,-386446156006235552033539]]]>,<61,4,1,[[1,2,6,3,4,5,7,8]],[[1,2,3,4,5,6,7,8],[1,2,5,6,3,4,7,8],[1,2,6,3,4,5,7,8],[1,2,4,5,6,3,7,8]],[1,2,6,3,4,5,7,8],[1,3,8,7],[1],[[]],20,<[],[2,40,3,0,1]>,[[-229731800680410685649429467538412132,0,0,0],[68303535411023179339632093112312338,0,0,0],[-2115485708528161263819289551865227,-146443950386763550661278880274952338,-33655683943267038794002500641238223,105998188751675861151100787259322769],[207320039751148795878254608607382768,116224125029645548543047034323804118,-222201448639238553383383438535140351,173292472130431581778965267230178662],[-215173041179190600966517509221786158,-93676888193156235981876889644680863,17244457829035232881707143919475509,-90230043713177014732859969350836189],[205110738252934464343634682400634792,123896713550274238100108735595829083,238612674753470359295678795256903065,-189060617168930428197206085138665242],[-2131177614412614525081972800669945,0,0,0],[1784936660529336281792190383126529,0,0,0]]>,<101,4,4,[[1,2,3,4,6,8,5,7]],[[1,2,3,4,5,6,7,8],[1,2,3,4,8,7,6,5],[1,2,3,4,6,8,5,7],[1,2,3,4,7,5,8,6]],[1,2,3,4,5,6,7,8],[1,3,8,7],[1],[[[1,2,3,4,6,8,5,7]]],20,<[],[-4862190115393087298925077574289588454100,-5842062120358289857853073740149547647203,4339016465854840320297801469315438039629,-1677018355732400509374560656875194637834,1]>,[[-1673898790794060211556834555001118709355,0,0,0],[-3690298955520530486847868686247450487175,0,0,0],[-2582327364099174059439660184808388362511,0,0,0],[-5932393644798303996357688146343878980917,0,0,0],[-1347322057391381419455154854361016539967,-19220502703412805876292491326216396770,-3853562111373610142302642401355079995,5773390543671888649465109105028618465],[5394022045937379237677417414362760743592,-27349620165263569184088903370483824620,-23358366096383868874710431827517720578,54648607223610706462281039942219440403],[-2369681632813597308847701903126549565698,46570122868676375060381394696700221389,27211928207757479017013074228872800573,60388897277070555827139899621322653033],[31,1,0,0]]>*] [x,x^2-x-25,x^2-x-126,x^2-x-1,x^4-x^3-2411*x^2+2405*x+1408705,x^4-x^3-2411*x^2+2405*x+1408705,x^4-x^3-492*x^2+486*x+53891,x^4-x^3-492*x^2+486*x+53891,x^4-2*x^3-958*x^2+959*x+184344,x^4-2*x^3-4*x^2+5*x+5,0,0,0,0] [1,2,2,2,4,4,2,2,5,5,11,12,13,14] <[1],[2],[3],[4],[5,6],[7,8],[9],[10],[11,13],[12,14]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,13,19,61,101,293],[1,1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[8,17]>,<1,101,1,[[1],[1],[1],[1],[1],[1],[-1],[-1],[-1],[-1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[3,5,13,19,61,101,293],[7,1,1,1,7,15,7],1,[1.000000000,0.5966686680,0.7389776048],<"notfaithful",0>,[8,17]>,<1,5*101,1,[[1],[1],[1],[-1],[1],[1],[-1],[-1],[-1],[-1],[1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[3,5,13,19,61,101,293],[1,15,4,1,4,15,1],1,[1.000000000,2.630430151,1.502818097],<"notfaithful",0>,[8,17]>,<1,5,1,[[1],[1],[1],[-1],[1],[1],[1],[1],[1],[1],[1],[-1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1]]],[3,5,13,19,61,101,293],[4,15,4,1,1,1,4],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[8,17]>,<1,5*19*101,4,[[1,0],[1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,-1],[0,1],[0,-1],[1,0],[1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[1,0]],[[1,0],[1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[3,5,13,19,61,101,293],[8,15,3,15,8,15,7],0,[0.7414525336-0.6710053207*i,0.6809839158-0.5381697313*i,0.9073808611-0.3244508994*i],<"notfaithful",0>,[8,17]>,<1,5*19*101,4,[[1,0],[1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,1],[0,-1],[0,1],[1,0],[1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[1,0]],[[1,0],[1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[3,5,13,19,61,101,293],[8,15,3,15,8,15,7],0,[0.7414525336+0.6710053207*i,0.6809839158+0.5381697313*i,0.9073808611+0.3244508994*i],<"notfaithful",0>,[8,17]>,<1,19*101,4,[[1,0],[1,0],[-1,0],[1,0],[-1,0],[-1,0],[0,-1],[0,1],[0,-1],[0,1],[1,0],[-1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[3,5,13,19,61,101,293],[7,1,1,15,8,15,8],0,[0.7414525336+0.6710053207*i,0.7989383215-0.4225922110*i,0.9488793047-0.3206284383*i],<"notfaithful",0>,[8,17]>,<1,19*101,4,[[1,0],[1,0],[-1,0],[1,0],[-1,0],[-1,0],[0,1],[0,-1],[0,1],[0,-1],[1,0],[-1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[3,5,13,19,61,101,293],[7,1,1,15,8,15,8],0,[0.7414525336-0.6710053207*i,0.7989383215+0.4225922110*i,0.9488793047+0.3206284383*i],<"notfaithful",0>,[8,17]>,<2,5*19^2*101^2,1,[[2],[2],[-2],[0],[2],[2],[0],[0],[0],[0],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[1]],[[1],[0],[1]],[[1],[0],[1]],[[1],[0],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[-1]],[[1]]],[3,5,13,19,61,101,293],[4,15,4,16,7,16,4],1,[0,0,0],<"notfaithful",0>,[8,17]>,<2,5*101,1,[[2],[2],[2],[0],[-2],[-2],[0],[0],[0],[0],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[0],[1]],[[1],[-1]]],[3,5,13,19,61,101,293],[13,15,4,5,4,15,13],1,[1.000000000,0.7734936159,0.9613475996],<"notfaithful",0>,[8,17]>,<2,5*19*101,4,[[2,0],[-2,0],[0,0],[0,0],[0,-2],[0,2],[1,1],[1,-1],[-1,-1],[-1,1],[0,0],[0,0],[0,0],[0,0]],[[[1,0],[-2,0],[1,0]],[[1,0],[2,0],[1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,2],[-1,0]],[[1,0],[0,-2],[-1,0]],[[1,0],[-1,-1],[0,1]],[[1,0],[-1,1],[0,-1]],[[1,0],[1,1],[0,1]],[[1,0],[1,-1],[0,-1]],[[1,0],[0,0],[1,0]],[[1,0],[0,0],[1,0]],[[1,0],[0,0],[0,1]],[[1,0],[0,0],[0,-1]],[[1,0],[-1,0]],[[1,0],[0,1]]],[3,5,13,19,61,101,293],[14,15,3,16,8,15,13],0,[0.6710053207+0.7414525336*i,1.177498176+0.2966141532*i,1.043811944+0.06849708733*i],<"2.5_19_101.8t17.1",1>,[8,17]>,<2,5*19*101^2,4,[[2,0],[-2,0],[0,0],[0,0],[0,2],[0,-2],[-1,1],[-1,-1],[1,-1],[1,1],[0,0],[0,0],[0,0],[0,0]],[[[1,0],[-2,0],[1,0]],[[1,0],[2,0],[1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,-2],[-1,0]],[[1,0],[0,2],[-1,0]],[[1,0],[1,-1],[0,-1]],[[1,0],[1,1],[0,1]],[[1,0],[-1,1],[0,-1]],[[1,0],[-1,-1],[0,1]],[[1,0],[0,0],[1,0]],[[1,0],[0,0],[1,0]],[[1,0],[0,0],[0,-1]],[[1,0],[0,0],[0,1]],[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0]]],[3,5,13,19,61,101,293],[14,15,3,16,8,17,13],0,[-0.6710053207-0.7414525336*i,1.086250969-0.5480622113*i,1.029801534-0.08465769483*i],<"2.5_19_101e2.8t17.1",1>,[8,17]>,<2,5*19*101,4,[[2,0],[-2,0],[0,0],[0,0],[0,2],[0,-2],[1,-1],[1,1],[-1,1],[-1,-1],[0,0],[0,0],[0,0],[0,0]],[[[1,0],[-2,0],[1,0]],[[1,0],[2,0],[1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,-2],[-1,0]],[[1,0],[0,2],[-1,0]],[[1,0],[-1,1],[0,-1]],[[1,0],[-1,-1],[0,1]],[[1,0],[1,-1],[0,-1]],[[1,0],[1,1],[0,1]],[[1,0],[0,0],[1,0]],[[1,0],[0,0],[1,0]],[[1,0],[0,0],[0,-1]],[[1,0],[0,0],[0,1]],[[1,0],[-1,0]],[[1,0],[0,-1]]],[3,5,13,19,61,101,293],[14,15,3,16,8,15,13],0,[0.6710053207-0.7414525336*i,1.177498176-0.2966141532*i,1.043811944-0.06849708733*i],<"2.5_19_101.8t17.1",2>,[8,17]>,<2,5*19*101^2,4,[[2,0],[-2,0],[0,0],[0,0],[0,-2],[0,2],[-1,-1],[-1,1],[1,1],[1,-1],[0,0],[0,0],[0,0],[0,0]],[[[1,0],[-2,0],[1,0]],[[1,0],[2,0],[1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,2],[-1,0]],[[1,0],[0,-2],[-1,0]],[[1,0],[1,1],[0,1]],[[1,0],[1,-1],[0,-1]],[[1,0],[-1,-1],[0,1]],[[1,0],[-1,1],[0,-1]],[[1,0],[0,0],[1,0]],[[1,0],[0,0],[1,0]],[[1,0],[0,0],[0,1]],[[1,0],[0,0],[0,-1]],[[1,0],[-1,0]],[[1,0],[0,1]],[[1,0]]],[3,5,13,19,61,101,293],[14,15,3,16,8,17,13],0,[-0.6710053207+0.7414525336*i,1.086250969+0.5480622113*i,1.029801534+0.08465769483*i],<"2.5_19_101e2.8t17.1",2>,[8,17]>]
x^5-15*x^3-160*x^2+210*x+102 -2^5*3^4*5^8 3 1 120 "S5" [[2,1,3,4,5],[2,3,4,5,1]] [<1,1,[1,2,3,4,5]>,<2,10,[2,1,3,4,5]>,<2,15,[2,1,4,3,5]>,<3,20,[2,3,1,4,5]>,<4,30,[2,3,4,1,5]>,<5,24,[2,3,4,5,1]>,<6,20,[2,3,1,5,4]>] [[1,1,1,1,1],[1,1,1,2],[1,1,3],[1,2,2],[1,4],[2,3],[5]] 23 x^2+21*x+5 5 [[-699590,0],[-1972026,0],[-2975152,104257],[-2061369,0],[1271794,-104257]] 2 [2,1,5,5,6,7,4,6,2,2,5,2,3,3,5,7,6,5,6,7,4,5,4,3,3,5,2,4,7,3,5,6,4,6,5,2,7,4,7,5,6,5,5,3,5,7,3,5,4,5,3,7,3,3,3,5,7,5,7,6,3,5,4,7,6,5,6,6,4,5,3,5,5,2,3,7,5,5,6,3,6,7,7,3,5,6,6,4,2,5,4,7,5,6,6,5,5,6,3,7,4,5,3,3,4,4,3,6,7,4,7,5,6,6,7,4,6,2,5,4,5,4,5,6,4,7,7,7,7,5,3,7,5,5,4,6,5,4,5,6,3,7,7,3,5,5,2,6,4,5,5,3,3,7,3,5,7,4,4,2,3,6,7,3,6,5,5,5] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,1,1,2],"CYC",0,2*],[*[1,1,3],"CYC",0,4*],[*[1,2,2],"CYC",0,3*],[*[1,4],"CYC",0,5*],[*[2,3],"CYC",0,7*],[*[5],"CYC",0,6*]] [*<2,12,6,[[1,2,3,5,4],[3,1,2,4,5],[1,3,2,4,5]],[[1,2,3,4,5],[1,2,3,5,4],[1,3,2,4,5],[1,3,2,5,4],[3,1,2,4,5],[3,1,2,5,4]],[1,3,2,4,5],[1,2,2,3,4,7],[1,7],[[[1,2,3,5,4],[3,1,2,4,5]],[[1,2,3,5,4]]],20,<<[],[1,1,1]>,[[183326,0],[52808,0],[-43388,0],[-463260,0],[-274980,0],[-221536,0],[1,0]]>,[[[279338,0],[340264,0],[231823,0],[381548,0],[50551,0],[395938,0]],[[312702,-164012],[-283160,-226056],[504000,191247],[68080,517708],[152171,354893],[273736,419122]],[[476714,164012],[-57104,226056],[312753,333041],[74660,6580],[321566,169395],[378902,105166]],[[-160775,0],[-223146,0],[-223608,0],[136185,0],[249116,0],[52888,0]],[[140597,0],[223146,0],[223608,0],[125959,0],[13028,0],[209256,0]]]>,<3,6,6,[[1,2,5,3,4],[2,1,3,5,4]],[[1,2,3,4,5],[2,1,3,5,4],[1,2,5,3,4]],[1,2,3,4,5],[1,3,4],[1,2],[[[1,2,5,3,4],[2,1,3,5,4]],[[1,2,5,3,4]]],20,<[],[642697773,-350883711,1724690490,504485649,1299691743,860281197,1]>,[[-1167567267,-1463843325,-894608814,413255402,509967294,-137072299],[-485121072,1463843325,894608814,-413255402,-509967294,137072299],[-99520721,-137370651,394930010,-416517996,517596205,330667136],[319843474,268311063,48487814,-62333206,-120302660,144326573],[270104119,-130940412,-443417824,478851202,-397293545,-474993709]]>,<5,20,5,[[4,1,2,5,3],[1,3,4,5,2]],[[1,2,3,4,5],[5,3,2,4,1],[3,1,5,4,2],[2,5,1,4,3],[4,1,2,5,3]],[1,3,4,5,2],[1,3,5,5,6],[2],[[[4,1,2,5,3]]],20,<<[],[2,4,4,0,1]>,[[-870,0,0,0],[-750,0,0,0],[-25,0,0,0],[75,0,0,0],[15,0,0,0],[1,0,0,0]]>,[[[3,0,0,0],[1,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[-8788517830452,-811734775990,-3362921926560,-5455929574475],[-3637469238284,-1392985265330,-2195317102230,-1338402205285],[963010206735,624827384092,326718553433,1374756788498],[-505621408035,1125253922203,-1901135529555,1098883217025],[149606836162,-56576369331,1570517977429,274422715643]],[[-113073404042,7793877699465,7239937240640,9440798784320],[6459774333136,3988268912570,6653935390950,-3872156010265],[-725882018875,891714912619,-1171528780629,1810624269336],[425136095510,-658729223191,421544155068,1132248350333],[965037971946,1871849998644,-537682833375,680134546232]],[[8077242421513,4525541119645,944412003840,3652263331955],[6086384983596,7084998289205,-9224180314520,6588791343535],[27835442890,978460498043,1162705862827,505706994287],[-452808667140,-981278813090,1755694996468,1221731957058],[-66307252787,-1661805160934,-1230055460444,-1745196954383]],[[824348812978,7565802285005,-4821427317920,-7637132541800],[-8908690078449,9393204391680,4765562025800,-1378233127985],[-264963630750,1319694470871,-317895635631,123609213504],[533293979665,514754114078,-276103621981,361833741209],[-1048337555321,-153468468379,197220316390,790639692508]]]>,<41,2,1,[[3,2,1,5,4]],[[1,2,3,4,5],[3,2,1,5,4]],[3,2,1,5,4],[1,3],[1],[[]],20,<[],[6,38,1]>,[[15897198922634764014046566460668,-40045640744008807860365128209256],[38975556560745827436665477622344,0],[-83878499412818902819347176170813,40045640744008807860365128209256],[-46339648788160355677910807280,-29597953802337799025861851510],[6593286025358163741306854890,29597953802337799025861851510]]>*] [x,x^2+2,0,0,0,0,0] [1,2,3,4,5,6,7] <[1],[2],[3],[4],[5],[6],[7]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,41],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,5]>,<1,2^3,1,[[1],[-1],[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,41],[8,1,2,1],1,[1.000000000,1.110720735,1.064734171],<"notfaithful",0>,[5,5]>,<4,2^9*3^4*5^8,1,[[4],[-2],[0],[1],[0],[-1],[1]],[[[1],[-4],[6],[-4],[1]],[[1],[2],[0],[-2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[-1],[0],[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,5,41],[8,9,10,3],1,[0,0,0],<"4.2e9_3e4_5e8.10t12.7",1>,[5,5]>,<4,2^5*3^4*5^8,1,[[4],[2],[0],[1],[0],[-1],[-1]],[[[1],[-4],[6],[-4],[1]],[[1],[-2],[0],[2],[-1]],[[1],[0],[-2],[0],[1]],[[1],[-1],[0],[-1],[1]],[[1],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1]],[[1],[1],[0],[-1],[-1]],[[1],[-1]],[[1]]],[2,3,5,41],[8,8,9,3],1,[0,0,0],<"4.2e5_3e4_5e8.5t5.7",1>,[5,5]>,<5,2^8*3^6*5^8,1,[[5],[1],[1],[-1],[-1],[0],[1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[1],[0],[0],[-1],[-1]],[[1],[0],[0],[0],[0],[-1]],[[1],[-1],[1],[-1],[1],[-1]],[[1],[-1]],[[1],[1]]],[2,3,5,41],[8,8,9,2],1,[0,0,0],<"5.2e8_3e6_5e8.10t13.12",1>,[5,5]>,<5,2^11*3^6*5^8,1,[[5],[-1],[1],[-1],[1],[0],[-1]],[[[1],[-5],[10],[-10],[5],[-1]],[[1],[1],[-2],[-2],[1],[1]],[[1],[-1],[-2],[2],[1],[-1]],[[1],[1],[1],[-1],[-1],[-1]],[[1],[-1],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[-1]],[[1],[1],[1],[1],[1],[1]],[[1]],[[1],[-1]]],[2,3,5,41],[8,9,9,3],1,[0,0,0],<"5.2e11_3e6_5e8.6t14.3",1>,[5,5]>,<6,2^11*3^8*5^8,1,[[6],[0],[-2],[0],[0],[1],[0]],[[[1],[-6],[15],[-20],[15],[-6],[1]],[[1],[0],[-3],[0],[3],[0],[-1]],[[1],[2],[-1],[-4],[-1],[2],[1]],[[1],[0],[0],[-2],[0],[0],[1]],[[1],[0],[1],[0],[-1],[0],[-1]],[[1],[-1],[0],[0],[0],[-1],[1]],[[1],[0],[0],[0],[0],[0],[-1]],[[1],[1]],[[1]],[[1],[0],[1]]],[2,3,5,41],[8,9,10,3],1,[0,0,0],<"6.2e11_3e8_5e8.20t35.7",1>,[5,5]>]
