x^8-325*x^6+36335*x^4-1592825*x^2+20706725 2^8*5^6*13^4*29^3 8 0 32 "C4wrC2" [[1,2,5,3,6,4,7,8],[8,7,6,5,4,3,2,1],[4,6,2,8,1,7,3,5],[7,1,5,3,6,4,8,2],[1,2,6,5,4,3,7,8]] [<1,1,[1,2,3,4,5,6,7,8]>,<2,1,[8,7,6,5,4,3,2,1]>,<2,2,[1,2,6,5,4,3,7,8]>,<2,4,[3,4,1,2,7,8,5,6]>,<4,1,[7,1,5,3,6,4,8,2]>,<4,1,[2,8,4,6,3,5,1,7]>,<4,2,[1,2,5,3,6,4,7,8]>,<4,2,[1,2,4,6,3,5,7,8]>,<4,2,[7,1,6,5,4,3,8,2]>,<4,2,[2,8,6,5,4,3,1,7]>,<4,2,[7,1,4,6,3,5,8,2]>,<4,4,[4,6,2,8,1,7,3,5]>,<8,4,[3,4,2,8,1,7,5,6]>,<8,4,[4,6,8,7,2,1,3,5]>] [[1,1,1,1,1,1,1,1],[1,1,1,1,2,2],[1,1,1,1,4],[2,2,2,2],[2,2,4],[4,4],[8]] 179 x-1 20 [[-157699347534093277193938720276613602393690547],[-412813346920733223084418710821378399639593201],[-282568964404687572091600630707553740930030024],[305735027740044319893743974420869312692965959],[-305735027740044319893743974420869312692965959],[282568964404687572091600630707553740930030024],[412813346920733223084418710821378399639593201],[157699347534093277193938720276613602393690547]] 1 [13,13,4,4,7,4,14,7,4,7,7,13,7,13,14,12,5,9,12,11,13,7,4,9,13,9,4,4,3,13,13,8,14,3,3,11,13,14,12,4,1,11,7,14,12,6,8,4,4,10,12,6,5,10,12,13,7,8,12,2,12,14,13,10,12,13,9,13,12,11,4,10,13,12,7,12,10,12,11,8,11,10,3,13,11,14,8,4,10,12,13,9,4,8,1,14,1,3,4,9,4,4,14,7,3,13,4,4,10,8,14,4,13,8,1,9,12,12,13,7,11,4,13,4,6,5,3,6,13,13,10,14,8,14,11,10,14,12,14,10,1,3,13,14,9,9,13,12,8,12,12,9,12,13,14,9,5,2,4,3,13,12,14,10,12,14,11,14] [[*[1,1,1,1,1,1,1,1],"CYC",0,1*],[*[1,1,1,1,2,2],"CYC",0,3*],[*[1,1,1,1,4],"RES",<[1],x^3-7*x^2+11*x-5>,[<x^2-67990*x+597141220,7>,<x^2-78130*x+1503623420,8>]*],[*[2,2,2,2],"RES",<[1],x^2-3*x+1>,[<x-1950,2>,<x^4-3528720*x^2+2146873248000,4>]*],[*[2,2,4],"RES",<[1],x^3-7*x^2+11*x-5>,[<x^2+78130*x+1503623420,9>,<x^2+67990*x+597141220,10>]*],[*[4,4],"RES",<[1],x^3-7*x^2+11*x-5>,[<x+5070,5>,<x-5070,6>,<x^2-357012500,11>,<x^4-82826900*x^2+1182809545450000,12>]*],[*[8],"RES",<[1],x^7+2*x^6+3*x^5+4*x^4+5*x^3+6*x^2+7*x+8>,[<x^4-475888621703452360*x^2+6526785899137668524671260173000400,13>,<x^4-426256865371975560*x^2+38758669032751696464195774273256400,14>]*]] [*<2,16,4,[[2,1,3,4,5,6,8,7],[3,4,7,8,2,1,5,6]],[[1,2,3,4,5,6,7,8],[2,1,4,3,6,5,8,7],[1,2,4,3,6,5,7,8],[7,8,5,6,4,3,2,1],[8,7,6,5,3,4,1,2],[8,7,5,6,4,3,1,2],[3,4,7,8,2,1,5,6],[5,6,2,1,8,7,4,3],[3,4,8,7,1,2,5,6],[6,5,2,1,8,7,3,4]],[3,4,7,8,2,1,5,6],[1,2,3,6,5,11,13,14,14,13],[2],[[[2,1,4,3,6,5,8,7],[2,1,3,4,5,6,8,7]]],20,<<[],[1,1,0,0,1]>,[[-275218,166358,-495268,-485958],[-43620,46944,126096,-270500],[-433048,294124,-481604,82596],[503298,-145544,-327530,450146],[1,0,0,0]]>,[[[-110378,-74688,175338,-229275],[-36972,-235554,-19650,-199064],[-166492,123296,63871,-169452],[-137301,5686,215980,-8247]],[[110378,74688,-175338,229275],[36972,235554,19650,199064],[166492,-123296,-63871,169452],[137301,-5686,-215980,8247]],[[-35644,-140824,-162867,-159531],[29346,253628,248458,-4542],[68309,192824,28686,-120572],[-146749,-125643,-83634,-9829]],[[35644,140824,162867,159531],[-29346,-253628,-248458,4542],[-68309,-192824,-28686,120572],[146749,125643,83634,9829]],[[-160462,18483,46062,-112271],[-3036,83890,118432,87476],[63314,-47706,-231216,-225675],[-104083,195217,171855,254504]],[[160462,-18483,-46062,112271],[3036,-83890,-118432,-87476],[-63314,47706,231216,225675],[104083,-195217,-171855,-254504]],[[-143361,8413,146979,-247861],[235294,-242460,28096,143614],[-32558,-180333,198645,144919],[-129155,-101086,-207559,29958]],[[143361,-8413,-146979,247861],[-235294,242460,-28096,-143614],[32558,180333,-198645,-144919],[129155,101086,207559,-29958]]]>,<5,8,4,[[3,4,5,6,7,8,1,2],[2,1,4,3,6,5,8,7]],[[1,2,3,4,5,6,7,8],[5,6,7,8,1,2,3,4],[2,1,4,3,6,5,8,7],[6,5,8,7,2,1,4,3],[3,4,5,6,7,8,1,2],[7,8,1,2,3,4,5,6],[4,3,6,5,8,7,2,1],[8,7,2,1,4,3,6,5]],[2,1,4,3,6,5,8,7],[1,2,4,4,12,12,5,6],[1],[[[3,4,5,6,7,8,1,2]]],20,<<[],[2,4,1]>,[[-32790065610955,-28846175415955],[-21603759765625,33469970703125],[-32827337989795,11189175243465],[-11746826171875,-30668945312500],[1,0]]>,[[[-5264404296875,-1738525390625],[1452685546874,-530175781250],[1781103515625,-1259863281250],[943359375000,-1681933593750]],[[1327148437500,-6229003906250],[1485495250858,496043429333],[969335937500,1422167968750],[-801853580518,-1787700754912]],[[3790527343750,-4716308593750],[23655068828,-861415305105],[-549853515625,-19970703125],[-825781568812,105123229822]],[[-4204589843750,-5393554687500],[649927309961,-1114996779389],[1099560546875,-1402734375000],[-867654819401,1442867751988]],[[5264404296875,1738525390625],[-1452685546874,530175781250],[-1781103515625,1259863281250],[-943359375000,1681933593750]],[[-1327148437500,6229003906250],[-1485495250858,-496043429333],[-969335937500,-1422167968750],[801853580518,1787700754912]],[[-3790527343750,4716308593750],[-23655068828,861415305105],[549853515625,19970703125],[825781568812,-105123229822]],[[4204589843750,5393554687500],[-649927309961,1114996779389],[-1099560546875,1402734375000],[867654819401,-1442867751988]]]>,<7,2,1,[[4,3,2,1,8,7,6,5]],[[1,2,3,4,5,6,7,8],[4,3,2,1,8,7,6,5]],[4,3,2,1,8,7,6,5],[1,4],[1],[[]],20,<[],[3,6,1]>,[[2067786997727496,-24257074963854651],[11974295814368600,-24257074963854651],[-2067786997727496,24257074963854651],[-11974295814368600,24257074963854651],[-4067861799421831,5015413989889334],[-36339817361594,5015413989889334],[4067861799421831,-5015413989889334],[36339817361594,-5015413989889334]]>,<13,4,2,[[5,6,7,8,1,2,3,4],[2,1,4,3,6,5,8,7]],[[1,2,3,4,5,6,7,8],[5,6,7,8,1,2,3,4],[2,1,4,3,6,5,8,7],[6,5,8,7,2,1,4,3]],[2,1,4,3,6,5,8,7],[1,2,4,4],[1],[[[5,6,7,8,1,2,3,4]]],20,<<[],[2,12,1]>,[[8375362593810587650002,-4562565916958825546017],[0,0],[1,0]]>,[[[0,0],[-1,0]],[[0,0],[313455743663740006,7765609687540080]],[[0,0],[-239345495239985424,180166812739926146]],[[0,0],[-47103049374281451,237973346129655746]],[[0,0],[1,0]],[[0,0],[-313455743663740006,-7765609687540080]],[[0,0],[239345495239985424,-180166812739926146]],[[0,0],[47103049374281451,-237973346129655746]]]>,<29,16,4,[[1,2,3,4,6,7,8,5],[2,3,4,1,5,6,7,8]],[[1,2,3,4,5,6,7,8],[3,4,1,2,5,6,7,8],[1,2,3,4,7,8,5,6],[3,4,1,2,7,8,5,6],[2,3,4,1,5,6,7,8],[4,1,2,3,5,6,7,8],[1,2,3,4,6,7,8,5],[1,2,3,4,8,5,6,7],[2,3,4,1,6,7,8,5],[4,1,2,3,8,5,6,7],[4,1,2,3,6,7,8,5],[2,3,4,1,8,5,6,7],[3,4,1,2,6,7,8,5],[3,4,1,2,8,5,6,7],[2,3,4,1,7,8,5,6],[4,1,2,3,7,8,5,6]],[2,3,4,1,5,6,7,8],[1,3,3,2,7,8,8,7,11,11,6,5,10,9,9,10],[1],[[[1,2,3,4,6,7,8,5]]],20,<<[],[2,15,2,0,1]>,[[51786077643671542681262789518,0,0,0],[0,0,0,0],[-82968084412366518326830661083,0,0,0],[0,0,0,0],[1,0,0,0]]>,[[[-66685571799674577644698166405,38034452518890137917245663618,-43544953369854700978045993271,80540525010089451344153572353],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[87340046010508650932685633908,73701012875939603236699394783,-87067551167317692283205267668,39102174347065864267784076638],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[66685571799674577644698166405,-38034452518890137917245663618,43544953369854700978045993271,-80540525010089451344153572353],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[-87340046010508650932685633908,-73701012875939603236699394783,87067551167317692283205267668,-39102174347065864267784076638],[0,0,0,0],[0,0,0,0],[0,0,0,0]],[[0,0,0,0],[-1,0,0,0],[0,0,0,0],[0,0,0,0]],[[0,0,0,0],[-2537990713295639998089806368,0,0,0],[0,0,0,0],[-2884755459006553479664889264,0,0,0]],[[0,0,0,0],[1,0,0,0],[0,0,0,0],[0,0,0,0]],[[0,0,0,0],[2537990713295639998089806368,0,0,0],[0,0,0,0],[2884755459006553479664889264,0,0,0]]]>*] [x,x^2-x-7,x^2-x-36,x^2-x-1,x^4-29*x^2+29,x^4-29*x^2+29,x^4-145*x^2+725,x^4-145*x^2+725,x^4-58*x^2+261,x^4-x^3-3*x^2+x+1,0,0,0,0] [1,2,2,2,4,4,2,2,5,5,11,12,13,14] <[1],[2],[3],[4],[5,6],[7,8],[9],[10],[11,13],[12,14]> [<1,1,1,[[1],[1],[1],[1],[1],[1],[1],[1],[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,7,13,29,2227273],[1,1,1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[8,17]>,<1,29,1,[[1],[1],[1],[1],[1],[1],[-1],[-1],[-1],[-1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,7,13,29,2227273],[7,7,1,1,1,15,7],1,[1.000000000,0.6117662896,0.7583749766],<"notfaithful",0>,[8,17]>,<1,5*29,1,[[1],[1],[1],[-1],[1],[1],[-1],[-1],[-1],[-1],[1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,7,13,29,2227273],[1,1,15,4,4,15,1],1,[1.000000000,2.112534460,1.447063894],<"notfaithful",0>,[8,17]>,<1,5,1,[[1],[1],[1],[-1],[1],[1],[1],[1],[1],[1],[1],[-1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,5,7,13,29,2227273],[4,4,15,4,4,1,4],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[8,17]>,<1,2^2*29,4,[[1,0],[1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,1],[0,-1],[0,-1],[0,1],[1,0],[1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[1,0]],[[1,0],[1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[2,3,5,7,13,29,2227273],[15,7,3,3,3,15,7],0,[-0.9819563867+0.1891075212*i,0.5391112714+0.3042919672*i,0.9225867483+0.1119423680*i],<"notfaithful",0>,[8,17]>,<1,2^2*29,4,[[1,0],[1,0],[-1,0],[-1,0],[-1,0],[-1,0],[0,-1],[0,1],[0,1],[0,-1],[1,0],[1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[1,0]],[[1,0],[1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[2,3,5,7,13,29,2227273],[15,7,3,3,3,15,7],0,[-0.9819563867-0.1891075212*i,0.5391112714-0.3042919672*i,0.9225867483-0.1119423680*i],<"notfaithful",0>,[8,17]>,<1,2^2*5*29,4,[[1,0],[1,0],[-1,0],[1,0],[-1,0],[-1,0],[0,-1],[0,1],[0,1],[0,-1],[1,0],[-1,0],[0,1],[0,-1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0]]],[2,3,5,7,13,29,2227273],[15,8,15,1,1,15,8],0,[0.9819563867+0.1891075212*i,1.189635128+0.1840320612*i,1.017280137+0.09805042229*i],<"notfaithful",0>,[8,17]>,<1,2^2*5*29,4,[[1,0],[1,0],[-1,0],[1,0],[-1,0],[-1,0],[0,1],[0,-1],[0,-1],[0,1],[1,0],[-1,0],[0,-1],[0,1]],[[[1,0],[-1,0]],[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[1,0]],[[1,0],[0,-1]],[[1,0],[0,1]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0],[-1,0]],[[1,0],[1,0]],[[1,0],[0,1]],[[1,0],[0,-1]],[[1,0]]],[2,3,5,7,13,29,2227273],[15,8,15,1,1,15,8],0,[0.9819563867-0.1891075212*i,1.189635128-0.1840320612*i,1.017280137-0.09805042229*i],<"notfaithful",0>,[8,17]>,<2,2^4*5*29^2,1,[[2],[2],[-2],[0],[2],[2],[0],[0],[0],[0],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[1]],[[1],[0],[1]],[[1],[0],[1]],[[1],[0],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1]],[[1],[-1]]],[2,3,5,7,13,29,2227273],[15,4,16,4,4,15,4],1,[1.000000000,1.373778226,1.054906425],<"notfaithful",0>,[8,17]>,<2,5*29,1,[[2],[2],[2],[0],[-2],[-2],[0],[0],[0],[0],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[0],[1]],[[1],[1]]],[2,3,5,7,13,29,2227273],[13,13,15,4,4,15,13],1,[1.000000000,0.5695474203,0.8926217608],<"notfaithful",0>,[8,17]>,<2,2^4*5^2*13^2*29,4,[[2,0],[-2,0],[0,0],[0,0],[0,-2],[0,2],[1,-1],[1,1],[-1,-1],[-1,1],[0,0],[0,0],[0,0],[0,0]],[[[1,0],[-2,0],[1,0]],[[1,0],[2,0],[1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,2],[-1,0]],[[1,0],[0,-2],[-1,0]],[[1,0],[-1,1],[0,-1]],[[1,0],[-1,-1],[0,1]],[[1,0],[1,1],[0,1]],[[1,0],[1,-1],[0,-1]],[[1,0],[0,0],[1,0]],[[1,0],[0,0],[1,0]],[[1,0],[0,0],[0,-1]],[[1,0],[0,0],[0,1]],[[1,0]],[[1,0],[0,1]]],[2,3,5,7,13,29,2227273],[15,13,15,3,15,16,13],0,[0.1891075212-0.9819563867*i,1.211796760-0.2039284056*i,1.012883620-0.002612208426*i],<"2.2e4_5e2_13e2_29.8t17.1",1>,[8,17]>,<2,2^4*5^2*13^2*29^2,4,[[2,0],[-2,0],[0,0],[0,0],[0,-2],[0,2],[-1,1],[-1,-1],[1,1],[1,-1],[0,0],[0,0],[0,0],[0,0]],[[[1,0],[-2,0],[1,0]],[[1,0],[2,0],[1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,2],[-1,0]],[[1,0],[0,-2],[-1,0]],[[1,0],[1,-1],[0,-1]],[[1,0],[1,1],[0,1]],[[1,0],[-1,-1],[0,1]],[[1,0],[-1,1],[0,-1]],[[1,0],[0,0],[1,0]],[[1,0],[0,0],[1,0]],[[1,0],[0,0],[0,-1]],[[1,0],[0,0],[0,1]],[[1,0]]],[2,3,5,7,13,29,2227273],[15,13,15,3,15,15,13],0,[0,0,0],<"2.2e4_5e2_13e2_29e2.8t17.1",1>,[8,17]>,<2,2^4*5^2*13^2*29,4,[[2,0],[-2,0],[0,0],[0,0],[0,2],[0,-2],[1,1],[1,-1],[-1,1],[-1,-1],[0,0],[0,0],[0,0],[0,0]],[[[1,0],[-2,0],[1,0]],[[1,0],[2,0],[1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,-2],[-1,0]],[[1,0],[0,2],[-1,0]],[[1,0],[-1,-1],[0,1]],[[1,0],[-1,1],[0,-1]],[[1,0],[1,-1],[0,-1]],[[1,0],[1,1],[0,1]],[[1,0],[0,0],[1,0]],[[1,0],[0,0],[1,0]],[[1,0],[0,0],[0,1]],[[1,0],[0,0],[0,-1]],[[1,0]],[[1,0],[0,-1]]],[2,3,5,7,13,29,2227273],[15,13,15,3,15,16,13],0,[0.1891075212+0.9819563867*i,1.211796760+0.2039284056*i,1.012883620+0.002612208426*i],<"2.2e4_5e2_13e2_29.8t17.1",2>,[8,17]>,<2,2^4*5^2*13^2*29^2,4,[[2,0],[-2,0],[0,0],[0,0],[0,2],[0,-2],[-1,-1],[-1,1],[1,-1],[1,1],[0,0],[0,0],[0,0],[0,0]],[[[1,0],[-2,0],[1,0]],[[1,0],[2,0],[1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,0],[-1,0]],[[1,0],[0,-2],[-1,0]],[[1,0],[0,2],[-1,0]],[[1,0],[1,1],[0,1]],[[1,0],[1,-1],[0,-1]],[[1,0],[-1,1],[0,-1]],[[1,0],[-1,-1],[0,1]],[[1,0],[0,0],[1,0]],[[1,0],[0,0],[1,0]],[[1,0],[0,0],[0,1]],[[1,0],[0,0],[0,-1]],[[1,0]]],[2,3,5,7,13,29,2227273],[15,13,15,3,15,15,13],0,[0,0,0],<"2.2e4_5e2_13e2_29e2.8t17.1",2>,[8,17]>]
x^6-x^5-22*x^4+93*x^3+49*x^2-460*x+1520 5^3*4219^2 2 2 12 "D12" [[2,1,6,4,5,3],[6,5,4,3,2,1],[1,4,5,2,3,6]] [<1,1,[1,2,3,4,5,6]>,<2,1,[6,3,2,5,4,1]>,<2,3,[6,5,4,3,2,1]>,<2,3,[2,1,6,4,5,3]>,<3,2,[4,1,6,2,3,5]>,<6,2,[3,5,4,6,1,2]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 19 x^2+18*x+2 9 [[3570134428,0],[73334575620,1796488667],[102295481772,1796488667],[40997779614,-1796488667],[69958685766,-1796488667],[32531040580,0]] 4 [3,3,1,6,5,3,3,4,6,4,5,6,5,2,3,3,1,4,3,4,3,4,3,5,6,5,6,6,4,3,6,4,6,4,5,5,3,3,3,6,1,5,4,6,3,4,1,6,3,1,2,5,1,5,3,3,4,4,6,5,3,3,6,5,6,3,1,6,6,5,6,4,3,6,5,3,4,2,4,4,4,5,5,2,1,3,1,3,5,2,3,1,6,4,4,6,4,5,2,1,6,3,3,4,4,3,6,6,4,5,2,3,6,4,4,4,3,3,3,5,4,3,2,3,5,1,5,4,3,6,5,6,5,6,5,4,3,6,3,5,4,5,3,2,5,4,3,6,4,6,2,5,2,2,3,4,1,4,3,5,3,3,3,5,3,3,4,2] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x+217,2>,<x^3-15*x^2+1083*x+224011,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,2,1,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[2,1,4,3,6,5],[1,3],[1],[[]],20,<[],[1,1,1]>,[[94158,-387341],[481499,387341],[-78168,-130652],[52484,130652],[-84463,118902],[-203365,-118902]]>,<3,2,1,[[2,1,6,5,4,3]],[[1,2,3,4,5,6],[2,1,6,5,4,3]],[2,1,6,5,4,3],[1,3],[1],[[]],20,<[],[2,2,1]>,[[580864188,-609720706],[-1686478801,609720706],[-539280801,-234553721],[-12993414,291733666],[565800721,-291733666],[-70173359,234553721]]>,<5,2,2,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[1,2,3,4,5,6],[1,2],[1],[[[2,1,4,3,6,5]]],20,<[],[-9048701546720,708226110650,1]>,[[-708226110650,-1],[0,1],[16650579574952,-1],[17358805685602,1],[30679023190036,-1],[31387249300686,1]]>,<4219,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[1,2,4,3,6,5]]],20,<[],[-1001934112163480700274839194719377909880855978252230616226371200770318252,381317002483445525642550888688538505366926252630125043895713633451299562,1]>,[[1328152631809785038147587582562573758796479030174825620036672969016372417,0],[-367383841858310237283188014860717815746304674709970779885918570354744365,0],[-381317002483445525642550888688538505366926252630125043895713633451296303,-1],[3259,1],[1116084686200066000208926918409974136859535602050066603667550774160778516,-1],[1497401688683511525851477807098512642226461854680191647563264407612078078,1]]>,<5077,2,1,[[4,3,2,1,6,5]],[[1,2,3,4,5,6],[4,3,2,1,6,5]],[4,3,2,1,6,5],[1,3],[1],[[]],20,<[],[2,5073,1]>,[[17386354377889433605516844623424490699866969182302231211394994176934605336,9681984606411941432695300879420633023110862999862750327885935540960505118],[1430736131309424962899920651775495538488623956546178440458022869494761502,-36724074761170783870515938433046620992875258539110523959627286467680189029],[6433851848133541788284425479174758203208008967555201416989805241970497380,36724074761170783870515938433046620992875258539110523959627286467680189029],[-33115530336775367107885536885324998183260235030504990926290650399865123099,-9681984606411941432695300879420633023110862999862750327885935540960505118],[-10391679393638708702483112932141113065030136516267023394624040303287744,5231481488894599287161495271474944911349397923392816246487659097515660],[-4446394348799594097696357245858355948393501244762195679556718805195791,-5231481488894599287161495271474944911349397923392816246487659097515660]]>*] [x,x^2-x+1055,x^2-x-1,x^2-x+5274,x^3-x^2-9*x-36,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,4219,5077],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,4219,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,4219,5077],[3,3,1,7,3],1,[1.000000000,0.7254982498,0.7645387460],<"notfaithful",0>,[6,3]>,<1,5,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,4219,5077],[2,2,7,1,2],1,[1.000000000,0.4304089410,0.7062114032],<"notfaithful",0>,[6,3]>,<1,5*4219,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,5,4219,5077],[1,1,7,7,1],1,[1.000000000,3.114745736,1.489550589],<"notfaithful",0>,[6,3]>,<2,4219,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,3,5,4219,5077],[3,3,1,7,3],1,[1.000000000,1.646130833,1.134802134],<"notfaithful",0>,[6,3]>,<2,5^2*4219,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[-1]]],[2,3,5,4219,5077],[3,3,7,8,3],1,[1.000000000,1.617676126,1.093788253],<"2.5e2_4219.6t3.2",1>,[6,3]>]
