x^2+286 -2^3*11*13 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 5 x-1 5 [[-533],[533]] 2 [1,2,1,1,1,1,2,2,1,1,2,1,1,1,2,2,1,1,1,2,1,2,2,2,2,1,1,1,2,1,2,1,2,1,2,1,2,1,1,1,2,2,1,1,2,1,1,2,2,1,2,1,1,2,1,2,2,1,1,1,1,2,2,1,1,1,1,2,1,2,2,1,1,1,1,2,2,1,2,1,2,1,1,1,2,2,2,1,2,2,2,1,2,1,1,2,1,1,1,2,1,2,1,2,1,2,1,1,1,2,2,2,2,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[3],[[[2,1]]],20,<[],[286,0,1]>,[[0,1],[0,262143]]>,<11,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[286,0,1]>,[[0,-1],[0,1]]>,<13,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[286,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,11,13],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^3*11*13,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,11,13],[3,3,3],1,[1.000000000,1.114597608,0.9546347148],<"1.2e3t11t13.2.1.2t1.2",1>,[2,1]>]
x^3-x^2+6*x+2 -2^3*11*13 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 37 x-1 5 [[10444401],[-12630014],[2185614]] 2 [1,2,3,3,1,1,2,2,3,3,2,1,3,3,2,2,3,3,3,2,3,2,2,2,2,1,3,3,2,3,2,3,2,1,2,1,2,3,3,3,2,2,3,1,2,3,1,2,2,3,2,3,1,2,3,2,2,1,3,3,3,2,2,1,3,3,3,2,1,2,2,3,1,3,1,2,2,3,2,3,2,3,1,3,2,2,2,3,2,2,2,3,2,3,3,2,1,3,1,2,3,2,1,2,3,2,3,1,3,2,2,2,2,3,2,3,1,1,2,1,1,2,1,3,1,3,3,3,1,2,2,3,3,2,3,3,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2,1,2,3,2,2,2,3,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[3],[[[1,3,2]]],20,<[],[355598,-12088,1]>,[[-12087,0],[0,1],[12088,262143]]>,<11,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-67255282822565880284,272885447960360482126,1]>,[[272885447960360482109,0],[-272885447960360482117,-1],[9,1]]>,<13,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-2971113003933114516593,-2186872628019190891936,1]>,[[-2186872628019190891955,0],[2186872628019190891946,-1],[10,1]]>*] [x,x^2+286,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,11,13],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,2^3*11*13,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,11,13],[4,4,4],1,[1.000000000,1.114597608,0.9546347148],<"notfaithful",0>,[3,2]>,<2,2^3*11*13,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,11,13],[4,4,4],1,[1.000000000,1.633921797,1.283074894],<"2.2e3t11t13.6.1.3t2.1",1>,[3,2]>]
x^3-21*x-8 3^4*109 3 0 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 7 x-1 5 [[-8091],[-2224],[-6492]] 1 [2,1,3,1,2,2,2,2,2,3,3,2,2,3,2,2,2,3,2,3,3,2,3,3,3,2,2,2,1,3,2,3,1,2,2,2,1,2,2,3,2,2,1,3,3,2,3,3,1,2,3,3,2,2,2,3,2,2,2,1,2,1,3,1,2,2,3,2,1,3,3,2,2,3,2,2,2,2,1,3,2,3,3,3,3,3,2,3,3,3,3,1,2,2,1,2,3,2,3,3,2,3,2,2,3,2,2,3,2,2,2,2,2,3,2,2,2,1,3,1,1,2,2,1,2,2,2,2,1,2,2,3,1,2,2,2,2,2,3,3,3,2,3,3,1,2,2,3,2,3,3,3,2,3,1,2,2,2,2,2,1,3,2,2,3,2,2,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,2,1,[[1,3,2]],[[1,2,3],[1,3,2]],[1,3,2],[1,2],[1],[[]],20,<[],[1,1,1]>,[[-39912,0],[-167119,150138],[207031,-150138]]>,<3,3,3,[[3,1,2]],[[1,2,3],[2,3,1],[3,1,2]],[1,2,3],[1,3,3],[2],[[[3,1,2]]],20,<[],[-42,-9,6,1]>,[[2,1,0],[114032246,-526812851,64270277],[-114032248,526812850,323150212]]>,<109,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[11228445698561440194129263436220292898524,22851430821843047185221248065737961965565,1]>,[[22851430821843047185221248065737961965535,0],[-22851430821843047185221248065737961965550,-1],[15,1]]>*] [x,x^2-x-27,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,109],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,109,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,109],[2,1,4],1,[1.000000000,1.065971594,0.9366638387],<"notfaithful",0>,[3,2]>,<2,3^4*109,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,3,109],[2,4,5],1,[1.000000000,1.268633901,1.063331377],<"2.3e4t109.6.1.3t2.1",1>,[3,2]>]
