x^2-x-1998 7993 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[-54],[55]] 1 [1,1,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,2,2,2,1,2,1,1,2,1,2,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,2,1,2,1,1,2,1,1,1,2,1,1,1,2,2,1,1,1,2,2,2,2,1,1,2,1,2,2,2,2,2,2,1,1,2,1,1,1,1,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,1,2,2,2,1,2,1,1,2,1,2,1,2,2,1,1,2,2,1,1,1,2,1,2,2,2,2,1,1,2,1,2,1,1,2,1,2,1,1,1,1,2,1,2,2,1,1,1,2,1,1,1,1,1,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<7993,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[15970014,7993,1]>,[[-3996,-1],[3997,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[7993],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,7993,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[7993],[3],1,[1.000000000,1.874017760,1.388313369],<"1.7993.2t1.1",1>,[2,1]>]
x^5-x^4-7*x^3+13*x^2+24*x-15 3^2*5^2*7^2*23^2 1 2 10 "D10" [[4,5,3,1,2],[5,3,2,4,1]] [<1,1,[1,2,3,4,5]>,<2,5,[5,3,2,4,1]>,<5,2,[2,3,5,1,4]>,<5,2,[3,5,4,2,1]>] [[1,1,1,1,1],[1,2,2],[5]] 29 x^2+24*x+2 5 [[4279070,0],[-3789994,-7439554],[878471,4811328],[-9841039,7439554],[8473493,-4811328]] 2 [4,1,1,1,3,4,4,3,1,2,2,4,3,3,2,2,3,4,4,2,3,2,3,2,2,4,2,2,2,2,2,4,2,2,4,3,2,2,2,2,2,3,4,2,1,1,3,4,4,3,3,2,4,2,2,2,3,2,2,3,2,3,3,1,2,4,4,4,4,2,2,4,2,1,2,4,4,3,1,2,2,2,4,2,2,1,2,1,4,2,3,2,2,2,4,1,4,2,2,3,2,2,1,3,2,3,2,2,2,2,4,3,2,4,2,4,2,2,4,1,4,2,4,3,2,1,2,3,2,2,3,2,2,3,1,4,4,2,3,2,2,2,2,2,2,2,1,2,2,4,2,2,2,2,3,3,2,4,2,2,3,2,2,2,2,1,4,1] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[5],"ALT",[2,3,4,5,1],[<x+16905,4>,<x-16905,3>]*]] [*<3,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[789336219,553100229,1]>,[[117555716,0],[-553100229,-1],[0,1],[1686313237,-549702442],[-1250768723,549702442]]>,<5,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[45586547605410,-32460562361130,1]>,[[21268606994785,19073486328125],[32460562361132,-1],[2,1],[43099015350146,3491289628458],[-39607725721689,-3491289628458]]>,<7,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[-3328967232761835,-26840791658141790,1]>,[[38834227221459520,0],[26840791658141796,-1],[6,1],[817582439156381,-538474963183360],[1900769793481156,538474963183360]]>,<23,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[-294110956302004485227636854,397490457928848534290428649,1]>,[[538294071207841648470177114,0],[-397490457928848534290428633,-1],[16,1],[511566059764614176886701252,-21256092132774130184683672],[-652369673043607291066449748,21256092132774130184683672]]>*] [x,x^2-x+604,0,0] [1,2,3,4] <[1],[2],[3,4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,7,23],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,2]>,<1,3*5*7*23,1,[[1],[-1],[1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,7,23],[1,5,5,5,5],1,[1.000000000,2.557121104,1.359628730],<"notfaithful",0>,[5,2]>,<2,3*5*7*23,5,[[2,0,0,0],[0,0,0,0],[0,0,1,1],[-1,0,-1,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,5,7,23],[4,5,5,5,5],1,[1.000000000,1.897673498,1.301554504],<"2.3_5_7_23.5t2.1",1>,[5,2]>,<2,3*5*7*23,5,[[2,0,0,0],[0,0,0,0],[-1,0,-1,-1],[0,0,1,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,5,7,23],[4,5,5,5,5],1,[1.000000000,0.9047107837,0.8092249575],<"2.3_5_7_23.5t2.1",2>,[5,2]>]
x^5-2*x^4+21*x^3+55*x^2-26*x+7 47^2*373^2 1 2 10 "D10" [[3,4,1,2,5],[5,3,2,4,1]] [<1,1,[1,2,3,4,5]>,<2,5,[3,4,1,2,5]>,<5,2,[2,4,5,3,1]>,<5,2,[4,3,1,5,2]>] [[1,1,1,1,1],[1,2,2],[5]] 13 x^2+12*x+2 7 [[-31205421,-746888],[-14290798,-7298914],[-22242765,746888],[10547653,7298914],[-5557184,0]] 2 [2,4,4,1,3,2,4,4,4,2,2,4,2,3,1,2,4,2,1,3,2,2,3,1,2,3,3,2,2,3,4,2,2,3,2,3,2,2,1,2,2,2,2,4,2,1,3,4,1,2,3,3,2,3,2,2,2,2,2,1,4,3,3,1,4,4,2,4,2,4,2,3,3,1,2,4,2,2,3,2,2,2,2,3,4,2,3,1,2,2,2,4,3,2,3,2,3,3,2,2,4,2,3,2,3,2,1,2,2,2,3,2,2,2,2,4,4,2,3,3,2,2,3,3,2,3,4,1,1,4,3,2,4,1,2,2,4,2,2,2,2,2,2,1,2,2,1,2,4,4,4,3,3,4,2,4,3,2,3,2,2,4,4,2,2,4,2,2] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[5],"ALT",[2,3,4,5,1],[<x-981736,4>,<x+981736,3>]*]] [*<2,2,1,[[2,1,3,5,4]],[[1,2,3,4,5],[2,1,3,5,4]],[2,1,3,5,4],[1,2],[1],[[]],20,<[],[1,1,1]>,[[-444732,337453],[266391,-337453],[62063,0],[-90695,-35526],[-55169,35526]]>,<7,1,1,[],[[1,2,3,4,5]],[1,2,3,4,5],[1],[1],[[]],20,[],[-14990042013839837,-8536282979229141,-25274736530913974,129303898544907,3076176883945475]>,<47,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[-53609715370474375949052588794618,831899521783263661223218459665915,1]>,[[784873660277007427849942324629774,0],[-831899521783263661223218459665890,-1],[25,1],[-816457540260855084196980028519678,-20847491677690898231224676400761],[863483401767111317570256163555771,20847491677690898231224676400761]]>,<373,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[-151269555463916365744475557779931819575176210617348,1125664970604741659040355226596574619780903581689482,1]>,[[-492388010467118598285360670364667664262980318875273,0],[-1125664970604741659040355226596574619780903581689227,-1],[255,1],[-332524585595885186961477741807660587509167240080032,514008780145943874042256167562385282399577716725],[-766966756571865884607999238079045159967370894884922,-514008780145943874042256167562385282399577716725]]>*] [x,x^2-x+4383,0,0] [1,2,3,4] <[1],[2],[3,4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,47,373],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,2]>,<1,47*373,1,[[1],[-1],[1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,7,47,373],[2,1,5,5],1,[1.000000000,1.660904141,0.9655916889],<"notfaithful",0>,[5,2]>,<2,47*373,5,[[2,0,0,0],[0,0,0,0],[0,0,1,1],[-1,0,-1,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,7,47,373],[2,1,5,5],1,[1.000000000,2.008418313,1.195641599],<"2.47_373.5t2.1",1>,[5,2]>,<2,47*373,5,[[2,0,0,0],[0,0,0,0],[-1,0,-1,-1],[0,0,1,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,7,47,373],[2,1,5,5],1,[1.000000000,0.7132311875,0.8676970628],<"2.47_373.5t2.1",2>,[5,2]>]
x^6-3*x^5+4*x^4+3*x^3+109*x^2-240*x+757 -19^3*1129^2 0 3 12 "D12" [[3,6,1,5,4,2],[2,1,6,5,4,3],[1,5,3,6,2,4]] [<1,1,[1,2,3,4,5,6]>,<2,1,[3,6,1,5,4,2]>,<2,3,[2,1,6,5,4,3]>,<2,3,[6,3,2,4,5,1]>,<3,2,[6,5,2,1,3,4]>,<6,2,[5,1,4,2,6,3]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 17 x^2+16*x+3 8 [[1540004815,-1632313532],[112070907,0],[-1272129752,-1632313532],[-246008437,1632313532],[-3058143004,1632313532],[2924205474,0]] 2 [6,2,5,5,4,3,4,4,5,3,3,3,3,5,5,6,3,4,3,6,4,6,4,3,2,4,3,3,3,6,6,5,4,4,5,2,1,5,2,3,3,6,4,3,5,4,3,2,6,1,5,4,3,5,3,4,2,1,5,6,5,6,3,1,4,3,3,3,4,4,5,4,5,6,6,6,4,4,3,6,1,3,3,3,6,1,3,1,5,4,4,4,3,5,1,4,3,3,3,5,2,1,6,2,4,5,5,4,6,3,3,5,5,4,4,3,5,4,4,6,3,3,2,6,4,4,5,4,4,4,4,3,6,4,5,1,3,3,3,5,6,4,4,6,6,3,5,3,5,3,6,4,4,6,3,3,5,5,5,6,4,3,1,6,3,3,6,4] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x-39,2>,<x^3-87*x^2+1319*x-5529,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<19,4,2,[[2,1,4,3,6,5],[3,4,1,2,5,6]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[3,4,1,2,5,6],[4,3,2,1,6,5]],[3,4,1,2,5,6],[1,2,4,3],[1],[[[2,1,4,3,6,5]]],20,<<[],[2,18,1]>,[[-2846998804297069083707116,0],[-6154690722070948781168129,0],[1,0]]>,[[[-11335950307200971322226133,-5607177382807185190097085],[-1,0]],[[-17490641029271920103394262,-5607177382807185190097085],[1,0]],[[14413295668236445712810195,5607177382807185190097085],[-1,0]],[[8258604946165496931642066,5607177382807185190097085],[1,0]],[[6154690722070948781168133,0],[-1,0]],[[4,0],[1,0]]]>,<41,2,1,[[2,1,4,3,6,5]],[[1,2,3,4,5,6],[2,1,4,3,6,5]],[2,1,4,3,6,5],[1,3],[1],[[]],20,<[],[6,38,1]>,[[-82676185623773372002966229758887,6183097686170024120511937605384],[42701668214607570423639833366123,-6183097686170024120511937605384],[65411106868225212865199602696609,53492599774703922292238808403171],[14537927950106390293453190088922,-53492599774703922292238808403171],[617161635826354169114388859158,1084443175811013418883030897660],[-1042653517972927320946428798673,-1084443175811013418883030897660]]>,<769,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[993271025071210479165240434113583999323447679530206565568,673838848665912423658798696764580883505258769508843832155,2133041488408092672661998625454843344329701467984649641923,-2236995105405563999572418226548794555331833343266271935899,-2373432751871317865870602444239995926468936624745801133,-3254552269358913029371042186534082655544729789388330670]>,<1129,4,2,[[1,2,4,3,6,5],[2,1,5,6,3,4]],[[1,2,3,4,5,6],[2,1,5,6,3,4],[1,2,4,3,6,5],[2,1,6,5,4,3]],[2,1,5,6,3,4],[1,2,4,3],[1],[[[1,2,4,3,6,5]]],20,<<[],[11,1124,1]>,[[4129966474581181918440816576857367109549645145886083321734788,1810919637411878473086934279016387567901336961414485392557902],[5293999619353890816278208563916516996286104227519540944304612,177128610719761149866750111296306550703200605001259728876536],[1,0]]>,[[[-2514858596909134126282010588997693581472796225705366080985518,-88564305359880574933375055648153275351600302500629864437140],[0,0]],[[-4856183019160217465647737802781404485102287100240070432965767,88564305359880574933375055648153275351600302500629864437140],[0,0]],[[-5293999619353890816278208563916516996286104227519540944303560,-177128610719761149866750111296306550703200605001259728875408],[-1,0]],[[1052,1128],[1,0]],[[3685520808034675795964874195889549033287541662972718256974592,-1128],[-1,0]],[[-2341324422251083339365727213783710903629490874534704351979197,177128610719761149866750111296306550703200605001259728875408],[1,0]]]>*] [x,x^2-x-282,x^2-x+5,x^2-x+5363,x^3-7*x-3,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,19,41,769,1129],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,1129,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[3,19,41,769,1129],[1,3,3,1,7],1,[1.000000000,3.116259090,1.561025807],<"notfaithful",0>,[6,3]>,<1,19,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[3,19,41,769,1129],[2,7,2,1,2],1,[1.000000000,0.7207307842,0.7688512744],<"notfaithful",0>,[6,3]>,<1,19*1129,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,19,41,769,1129],[2,7,1,1,7],1,[1.000000000,0.8150977567,0.7656483142],<"notfaithful",0>,[6,3]>,<2,1129,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[3,19,41,769,1129],[1,3,3,1,7],1,[1.000000000,0.8008849804,0.9038601542],<"notfaithful",0>,[6,3]>,<2,19^2*1129,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1]],[[1],[1]]],[3,19,41,769,1129],[2,7,3,1,8],1,[1.000000000,0.4947082487,0.9354246917],<"2.19e2_1129.6t3.2",1>,[6,3]>]
x^6-2*x^3+169*x^2+26*x+2 -2^6*4421^2 0 3 12 "D12" [[2,1,3,5,4,6],[1,3,2,4,6,5],[4,6,5,1,3,2]] [<1,1,[1,2,3,4,5,6]>,<2,1,[4,5,6,1,2,3]>,<2,3,[4,6,5,1,3,2]>,<2,3,[2,1,3,5,4,6]>,<3,2,[3,1,2,6,4,5]>,<6,2,[5,6,4,2,3,1]>] [[1,1,1,1,1,1],[1,1,2,2],[2,2,2],[3,3],[6]] 37 x^2+33*x+2 7 [[28766197585,24741578228],[-28250866875,-24741578228],[-515330710,0],[38060927471,-5385317394],[25912647207,5385317394],[30958302455,0]] 3 [4,6,5,3,6,5,5,6,2,5,3,4,4,3,3,4,6,4,6,3,1,3,6,4,4,1,6,3,1,1,3,6,1,3,5,3,1,2,6,5,3,4,2,5,4,3,3,2,3,1,4,6,5,3,5,6,5,3,4,4,3,5,2,3,5,4,3,4,2,1,1,6,6,5,6,2,1,4,5,4,6,4,2,4,6,6,4,4,5,6,6,3,3,2,2,3,4,4,3,1,6,4,3,1,3,1,3,5,3,4,3,4,5,3,3,4,3,6,1,6,1,4,4,6,6,1,4,3,2,4,3,6,3,5,5,5,1,3,5,4,2,5,6,3,5,6,4,4,2,3,5,5,3,6,6,3,3,4,4,5,2,4,3,6,5,3,6,4] [[*[1,1,1,1,1,1],"CYC",0,1*],[*[1,1,2,2],"CYC",0,4*],[*[2,2,2],"RES",<[1],x^2>,[<x+6,2>,<x^3+4394*x-8788,3>]*],[*[3,3],"CYC",0,5*],[*[6],"CYC",0,6*]] [*<2,4,2,[[2,1,4,3,6,5],[1,2,5,6,3,4]],[[1,2,3,4,5,6],[2,1,4,3,6,5],[1,2,5,6,3,4],[2,1,6,5,4,3]],[1,2,5,6,3,4],[1,3,4,2],[2],[[[2,1,4,3,6,5]]],20,<<[],[1,1,1]>,[[123714,0],[-350370,0],[1,0]]>,[[[0,0],[1,0]],[[-173918,0],[-1,0]],[[86959,0],[116584,-28977]],[[82815,-96514],[-116584,28977]],[[86959,0],[-116583,28977]],[[-82815,96514],[116583,-28977]]]>,<7,2,1,[[3,4,1,2,6,5]],[[1,2,3,4,5,6],[3,4,1,2,6,5]],[3,4,1,2,6,5],[1,3],[1],[[]],20,<[],[3,6,1]>,[[-9317293922874942,5894574307008603],[2533251278515597,-35600564797297198],[35107526532685441,-5894574307008603],[-23240158830537218,35600564797297198],[-4614852541013798,-4490695065830834],[-468472516775080,4490695065830834]]>,<157,1,1,[],[[1,2,3,4,5,6]],[1,2,3,4,5,6],[1],[1],[[]],20,[],[29727653226815046029389477744549833837914019,7733305868167048127943745131074480588213420,-17388472174000307433452228406842721057279531,36153088920767683123667749810769931011296264,37164765397494705782873954936585708326342,162987710364107069835508658291325988780837]>,<4421,2,2,[[1,2,4,3,6,5]],[[1,2,3,4,5,6],[1,2,4,3,6,5]],[1,2,3,4,5,6],[1,4],[1],[[[1,2,4,3,6,5]]],20,<[],[-1285529803579485074698047500080561269015290387445671206044702260484801678,-1110950482207827376277598071233863941896525243339215750700853395873116414,1]>,[[2125655584462944801973949366314308715618891047242374426181766769566374144,0],[-1110950482207827376277598071233863941896525243339215750700853395873124696,0],[1110950482207827376277598071233863941896525243339215750700853395873120555,-1],[4141,1],[-1729880738093620393900154190423609272854154150581971660151594702444333550,-13330904674145730027316279190261935976065618256869911241703144373240],[-395774846369324408073795175890699442764736896660402766030172067122040594,13330904674145730027316279190261935976065618256869911241703144373240]]>*] [x,x^2+4421,x^2+1,x^2-x-1105,x^3+26*x-4,0] [1,2,2,2,3,6] <[1],[2],[3],[4],[5],[6]> [<1,1,1,[[1],[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,157,4421],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[6,3]>,<1,2^2*4421,1,[[1],[1],[-1],[-1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,7,157,4421],[7,3,1,7],1,[1.000000000,2.126190283,1.171887501],<"notfaithful",0>,[6,3]>,<1,2^2,1,[[1],[-1],[-1],[1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1]]],[2,7,157,4421],[7,2,1,1],1,[1.000000000,0.7853981634,0.9159655942],<"notfaithful",0>,[6,3]>,<1,4421,1,[[1],[-1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,7,157,4421],[2,1,1,7],1,[1.000000000,0.7369375341,0.7640378928],<"notfaithful",0>,[6,3]>,<2,2^2*4421,1,[[2],[2],[0],[0],[-1],[-1]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[1],[1]],[[1],[-1]]],[2,7,157,4421],[7,3,1,7],1,[1.000000000,0.9635976115,1.120040945],<"notfaithful",0>,[6,3]>,<2,2^2*4421,1,[[2],[-2],[0],[0],[-1],[1]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1],[1]],[[1],[1]],[[1],[-1]]],[2,7,157,4421],[7,3,1,8],1,[1.000000000,0.7190009609,0.8511334560],<"2.2e2_4421.6t3.1",1>,[6,3]>]
