x^2-x+1449 -5*19*61 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[72],[-71]] 2 [2,1,1,1,2,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,2,1,2,1,1,2,1,1,2,1,1,1,2,2,1,1,1,2,1,2,2,1,2,2,2,1,1,2,2,1,1,1,2,2,1,2,2,1,1,1,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,1,1,2,1,1,1,1,2,2,1,1,2,2,2,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,2,1,1,2,2,2,1,1,1,2,1,1,2,2,2,1,1,2,1,1,2,2,2,1,2,2,1] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<5,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[1455,5,1]>,[[-2,-1],[3,1]]>,<19,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[1539,19,1]>,[[-9,-1],[10,1]]>,<61,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[2379,61,1]>,[[-30,-1],[31,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[5,19,61],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,5*19*61,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[5,19,61],[3,3,3],1,[1.000000000,1.320605589,0.9225595286],<"1.5_19_61.2t1.1",1>,[2,1]>]
x^3-x^2+15*x+35 -2^2*5*11^2*23 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 7 x-1 5 [[-3465],[8137],[-4671]] 2 [2,2,1,1,2,2,3,2,1,3,1,3,3,3,2,3,3,2,1,3,2,2,1,2,3,3,3,3,2,1,2,1,3,1,2,3,3,2,2,2,3,2,2,2,2,2,3,2,1,2,2,3,2,2,2,3,3,3,2,2,3,1,2,3,1,2,1,3,2,1,2,2,1,1,2,3,2,2,2,1,2,2,2,3,1,2,1,3,3,2,3,2,2,3,3,3,3,2,3,3,2,3,3,2,2,2,2,2,1,3,2,3,3,2,2,2,3,2,2,2,2,2,3,2,3,2,2,1,3,3,3,3,2,3,3,2,3,3,3,1,3,1,2,3,3,2,2,2,3,2,2,2,2,2,3,2,2,1,3,2,2,3,2,2,3,1,3,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,6,3,[[2,3,1],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,3,2],[1,2,3],[1],[[[2,3,1]]],20,<<[],[1,1,1]>,[[50,0],[16,0],[2,0],[1,0]]>,[[[1,0],[1,0],[0,0]],[[87331,174662],[352456,180625],[396122,267956]],[[-87331,-174662],[171831,343663],[128166,256332]]]>,<5,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[47191341477590,-35481264074925,1]>,[[-35481264074924,0],[35481264074925,-1],[0,1]]>,<11,6,3,[[2,3,1],[3,2,1]],[[1,2,3],[2,1,3],[2,3,1]],[3,2,1],[1,2,3],[1],[[[2,3,1]]],20,<<[],[2,7,1]>,[[143,0],[55,0],[11,0],[1,0]]>,[[[180175889875728548003,-332949742854111848685],[30205653894525791080,-8843839015396787203],[-18933225162491085648,20801545860037352511]],[[4,0],[1,0],[0,0]],[[-180175889875728548006,332949742854111848685],[-30205653894525791081,8843839015396787203],[18933225162491085648,-20801545860037352511]]]>,<23,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[412144941116958624157055623,-543622692390190331594938540,1]>,[[-543622692390190331594938543,0],[543622692390190331594938542,-1],[2,1]]>*] [x,x^2-x+29,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,11,23],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,5*23,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,11,23],[2,4,2,4],1,[1.000000000,0.5859100510,0.7284036527],<"notfaithful",0>,[3,2]>,<2,2^2*5*11^2*23,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,5,11,23],[4,5,4,5],1,[1.000000000,1.762848466,1.096009013],<"2.2e2_5_11e2_23.3t2.1",1>,[3,2]>]
x^3+22*x-22 -2^2*5*11^2*23 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 29 x-1 5 [[-8775298],[149571],[8625727]] 2 [2,2,1,3,2,2,3,2,1,1,3,1,3,3,2,1,3,2,3,1,2,2,3,2,3,1,3,1,2,3,2,1,3,3,2,3,3,2,2,2,3,2,2,2,2,2,1,2,1,2,2,3,2,2,2,3,1,1,2,2,3,3,2,3,3,2,3,3,2,3,2,2,3,1,2,1,2,2,2,3,2,2,2,3,1,2,3,3,3,2,1,2,2,1,1,1,3,2,3,3,2,1,1,2,2,2,2,2,1,1,2,3,3,2,2,2,1,2,2,2,2,2,1,2,3,2,2,3,3,1,3,3,2,3,3,2,3,3,3,3,1,1,2,3,1,2,2,2,1,2,2,2,2,2,3,2,2,3,3,2,2,3,2,2,3,3,3,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,6,3,[[2,3,1],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,3,2],[1,2,3],[1],[[[2,3,1]]],20,<<[],[1,1,1]>,[[-22,0],[22,0],[0,0],[1,0]]>,[[[0,0],[1,0],[0,0]],[[326076,-396424],[235914,471829],[332039,139790]],[[-326076,396424],[288373,52459],[192249,384498]]]>,<5,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-31447955565335,-9539517318760,1]>,[[-9539517318768,0],[9539517318764,-1],[4,1]]>,<11,6,3,[[2,3,1],[3,2,1]],[[1,2,3],[2,1,3],[2,3,1]],[3,2,1],[1,2,3],[1],[[[2,3,1]]],20,<<[],[2,7,1]>,[[-22,0],[22,0],[0,0],[1,0]]>,[[[-256219041357756124945,215115986011738253959],[12020211391397669562,29645384875434139714],[28399837743736628472,-622773565848755621]],[[0,0],[1,0],[0,0]],[[256219041357756124945,-215115986011738253959],[-12020211391397669563,-29645384875434139714],[-28399837743736628472,622773565848755621]]]>,<23,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-228359497135049374353949086,226271857661107027899113238,1]>,[[226271857661107027899113212,0],[-226271857661107027899113225,-1],[13,1]]>*] [x,x^2-x+29,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,11,23],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,5*23,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,11,23],[2,4,2,4],1,[1.000000000,0.5859100510,0.7284036527],<"notfaithful",0>,[3,2]>,<2,2^2*5*11^2*23,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,5,11,23],[4,5,4,5],1,[1.000000000,1.283984378,1.033842201],<"2.2e2_5_11e2_23.3t2.2",1>,[3,2]>]
x^3+6*x-48 -2^3*3^3*73 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 17 x-1 5 [[-88734],[179992],[-91258]] 2 [1,1,2,2,2,3,1,2,2,2,2,2,2,3,3,2,2,2,2,2,1,3,2,2,3,2,2,2,2,3,1,2,2,1,3,2,3,1,3,1,2,2,3,2,2,2,2,3,3,1,3,1,2,3,2,1,3,2,1,3,2,3,3,2,2,3,3,2,3,2,2,2,3,2,3,2,1,2,2,2,3,3,3,2,3,2,3,3,3,3,2,2,3,2,2,2,3,3,2,3,2,3,2,3,3,2,3,2,1,2,3,1,3,2,2,2,3,3,3,3,2,3,2,2,3,2,1,1,3,2,2,3,2,2,3,2,2,2,3,2,2,1,2,1,3,2,2,2,3,3,2,3,3,3,1,2,2,1,1,3,3,2,3,2,1,1,2,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[3],[[[1,3,2]]],20,<[],[282694,177416,1]>,[[-84728,262144],[0,1],[84728,-1]]>,<3,6,6,[[2,3,1],[1,3,2]],[[1,2,3],[2,1,3],[2,3,1]],[1,2,3],[1,2,3],[1,2],[[[2,3,1],[1,3,2]],[[2,3,1]]],20,<[],[-1307544123,-435847968,980658222,1525468257,1416506199,9,1]>,[[581130636,-290565537,290565238,-48,-8,0],[195,438,-290564939,-290565142,64,8],[581130636,290565099,-299,290565190,-56,-8]]>,<73,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-8326665929598649638249591647333216351,6936182462839691182509500227373369933,1]>,[[6936182462839691182509500227373369909,0],[-6936182462839691182509500227373369921,-1],[12,1]]>*] [x,x^2+438,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,73],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,2^3*3*73,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,73],[4,4,4],1,[1.000000000,0.6004444138,0.9352298382],<"notfaithful",0>,[3,2]>,<2,2^3*3^3*73,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]],[[1]]],[2,3,73],[4,5,4],1,[1.000000000,2.092733413,1.336099871],<"2.2e3_3e3_73.3t2.1",1>,[3,2]>]
x^4-2*x^3-23*x^2+24*x+244 2^4*4001 0 2 8 "D8" [[2,1,4,3],[1,3,2,4]] [<1,1,[1,2,3,4]>,<2,1,[4,3,2,1]>,<2,2,[2,1,4,3]>,<2,2,[4,2,3,1]>,<4,2,[3,1,4,2]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 29 x-1 5 [[7667641],[6682049],[-6682048],[-7667640]] 3 [1,5,1,3,5,2,4,3,5,1,3,4,4,5,3,4,3,1,5,3,4,3,3,2,2,4,5,3,4,4,3,5,1,5,2,5,2,5,5,1,5,4,5,4,2,5,3,3,5,2,4,5,2,5,2,5,2,5,2,4,5,4,3,5,4,4,5,2,3,4,4,5,5,4,3,3,1,2,1,2,5,4,3,2,3,3,1,2,4,3,5,3,5,5,3,5,1,4,5,1,5,2,5,2,3,1,5,4,5,4,3,2,2,3,3,4,3,3,4,5,4,1,4,5,5,1,4,3,5,4,5,5,3,4,2,4,4,3,1,4,5,1,5,5,1,3,1,1,5,3,4,4,5,3,5,3,3,4,1,4,5,4,3,3,4,3,5,1] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+24,2>,<x^2-50*x-3376,3>]*],[*[4],"CYC",0,5*]] [*<2,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[2],[[[2,1,4,3]]],20,<[],[89354,118898,1]>,[[-106722,131070],[-131070,-131070],[-1,-2],[-24349,2]]>,<5,1,1,[],[[1,2,3,4]],[1,2,3,4],[1],[1],[[]],20,[],[2464928125569,2095008331464,-2095008331463,-2464928125568]>,<4001,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[528702924268796551202733621387707776196247811849167165548760537751163133,4001,1]>,[[469357260151407839318501635707098713862696266060925447825101090587365853,0],[-469357260151407839318501635707098713862696266060925447825101090587365852,0],[-2000,-1],[2001,1]]>*] [x,x^2+1,x^2-x-1000,x^2+4001,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,4001],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,2^2,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,5,4001],[6,1,1],1,[1.000000000,0.7853981634,0.9159655942],<"notfaithful",0>,[4,3]>,<1,4001,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,5,4001],[1,1,6],1,[1.000000000,2.064058097,1.271036230],<"notfaithful",0>,[4,3]>,<1,2^2*4001,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,4001],[6,1,6],1,[1.000000000,1.788002401,1.158159786],<"notfaithful",0>,[4,3]>,<2,2^2*4001,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[2,5,4001],[6,1,6],1,[1.000000000,2.505313582,1.416034730],<"2.2e2_4001.4t3.1",1>,[4,3]>]
x^4-x^3+2*x^2+17*x-140 -5^2*11*13^3 2 1 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 41 x-1 5 [[-42463030],[26472036],[30386758],[-14395763]] 3 [4,2,3,4,3,1,3,4,4,5,5,5,1,3,5,4,5,3,5,3,4,5,4,5,5,5,4,3,2,4,5,3,5,5,4,4,4,5,2,3,4,2,4,2,4,2,5,3,4,3,3,4,4,4,2,3,4,4,5,4,5,4,4,4,4,3,5,3,5,2,3,4,4,5,5,5,4,3,3,4,2,3,4,4,3,4,3,4,4,3,4,4,3,5,3,5,3,4,3,4,5,4,5,3,5,5,3,4,2,5,5,2,5,3,5,4,3,4,4,3,5,5,5,3,5,3,5,4,2,2,4,2,4,4,4,4,5,2,2,3,4,4,2,1,4,3,4,5,4,3,2,1,4,3,4,2,3,5,5,2,3,5,4,2,5,5,4,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<3,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,2],[1],[[]],20,<[],[2,2,1]>,[[1674418151,1448444546],[-1222470941,-1448444546],[-552440251,254664087],[100493042,-254664087]]>,<5,6,3,[[1,3,4,2],[1,4,3,2]],[[1,2,3,4],[1,4,3,2],[1,3,4,2]],[1,4,3,2],[1,3,4],[1],[[[1,3,4,2]]],20,<<[],[2,4,1]>,[[30324120527505,0],[-14622538469030,0],[-30075889789600,0],[1,0]]>,[[[8071082866645,0],[19073486328125,0],[-19073486328125,0]],[[41933877045222,13447966075210],[7128492951873,8332618057968],[-1684995226106,-842497613053]],[[2,0],[1,0],[0,0]],[[-11857987255618,-13447966075210],[-7128492951874,-8332618057968],[1684995226106,842497613053]]]>,<11,4,2,[[1,2,4,3],[2,1,3,4]],[[1,2,3,4],[2,1,3,4],[1,2,4,3],[2,1,4,3]],[2,1,3,4],[1,3,3,2],[1],[[[1,2,4,3]]],20,<<[],[2,7,1]>,[[-325521350319387012296,0],[-188131043759216585027,0],[1,0]]>,[[[-27625881193744180412,-7228284281930773523],[0,0]],[[22972108779771234249,7228284281930773523],[0,0]],[[188131043759216585032,0],[-1,0]],[[5,0],[1,0]]]>,<13,4,4,[[2,4,1,3]],[[1,2,3,4],[4,3,2,1],[2,4,1,3],[3,1,4,2]],[1,2,3,4],[1,2,5,5],[1],[[[2,4,1,3]]],20,<[],[9230,3757,572,39,1]>,[[313777486306291312289,515733546637243061321,638720256934845359249,314561446661202552863],[1941144774766120938219,515712490060046840426,95311664786771228135,-460137056772486781099],[-2254922261072412250517,430474253678156208929,727888368653829523293,145575610111284228236],[10,1,0,0]]>*] [x,x^2-x+36,x^3-x^2-8*x-33,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[3,5,11,13],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,11*13,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[3,5,11,13],[1,3,6,6],1,[1.000000000,2.627131755,1.468354438],<"notfaithful",0>,[4,5]>,<2,5^2*11*13,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1]],[[1],[-1]]],[3,5,11,13],[1,6,7,7],1,[1.000000000,1.171835373,0.9540645107],<"notfaithful",0>,[4,5]>,<3,5^2*11^2*13^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[1]],[[1],[-1]]],[3,5,11,13],[2,6,6,7],1,[1.000000000,0.8819368517,0.8893949827],<"3.5e2_11e2_13e2.6t8.3",1>,[4,5]>,<3,5^2*11*13^3,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[-1]],[[1],[0],[-1]],[[1]]],[3,5,11,13],[2,6,7,8],1,[1.000000000,1.168255238,0.9659272348],<"3.5e2_11_13e3.4t5.1",1>,[4,5]>]
x^5-x^4+5*x^3+172*x^2-471*x+1473 3^2*11909^2 1 2 10 "D10" [[3,4,1,2,5],[5,3,2,4,1]] [<1,1,[1,2,3,4,5]>,<2,5,[3,4,1,2,5]>,<5,2,[2,4,5,3,1]>,<5,2,[4,3,1,5,2]>] [[1,1,1,1,1],[1,2,2],[5]] 17 x^2+16*x+3 8 [[1658817388,1097648689],[-2707496964,1910969486],[-1952046754,-1097648689],[1595778465,-1910969486],[1404947866,0]] 2 [4,1,2,3,3,3,2,2,2,3,3,2,4,3,2,2,4,4,2,3,2,2,2,2,1,2,1,4,3,2,1,1,3,2,3,2,2,3,1,4,2,4,2,2,4,2,3,2,4,3,2,2,3,2,1,2,2,3,2,4,4,2,2,2,2,4,4,2,3,2,2,3,2,3,2,2,2,4,2,1,2,3,3,1,4,3,4,3,2,4,3,1,3,2,2,2,4,2,4,3,3,4,2,2,2,2,2,2,4,4,4,2,4,1,2,3,4,1,4,3,1,3,2,2,2,1,4,2,2,1,4,4,2,2,4,2,1,4,2,2,2,1,2,3,4,3,2,4,2,2,4,3,2,2,4,1,3,2,4,2,3,2,2,2,2,4,2,4] [[*[1,1,1,1,1],"CYC",0,1*],[*[1,2,2],"CYC",0,2*],[*[5],"ALT",[2,3,4,5,1],[<x-70203555,4>,<x+70203555,3>]*]] [*<3,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[-327398934,-152134836,1]>,[[-856594336,0],[152134836,-1],[0,1],[332074462,167317404],[372385039,220103085]]>,<5,2,1,[[3,2,1,5,4]],[[1,2,3,4,5],[3,2,1,5,4]],[3,2,1,5,4],[1,2],[1],[[]],20,<[],[2,4,1]>,[[-4815642531122,38218271623938],[-9878623995057,0],[33046134254376,-38218271623938],[-2361243198428,3407345332835],[3082861798357,-3407345332835]]>,<131,1,1,[],[[1,2,3,4,5]],[1,2,3,4,5],[1],[1],[[]],20,[],[-952785823856722877010658330070412853287640,1063884763944454033770392815876552375915176,494709522570511549833880888889572095416507,1910784774989595105207748259544939994484,1056185524571688159895996144237205594830]>,<11909,2,2,[[1,3,2,5,4]],[[1,2,3,4,5],[1,3,2,5,4]],[1,2,3,4,5],[1,2],[1],[[[1,3,2,5,4]]],20,<[],[-533914321538472965640385325589989128160873645884374052240363598951139806353482553,1084505658056604997299302956650472386140808364024933998917273226238113344423253082,1]>,[[-532749274329919868110357444360487734746046021530391875866922362163467367729494095,0],[-1084505658056604997299302956650472386140808364024933998917273226238113344423242069,-1],[11013,1],[634071755106284993206575838212186357421808628217820752024844860953552387202101183,-135310883918851859533499686751956872577472546254998107109299958079429000917129],[983183177280239872203084562798773763465045757337505122759350727448028324950623969,135310883918851859533499686751956872577472546254998107109299958079429000917129]]>*] [x,x^2-x+8932,0,0] [1,2,3,4] <[1],[2],[3,4]> [<1,1,1,[[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,5,131,11909],[1,1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[5,2]>,<1,3*11909,1,[[1],[-1],[1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[-1]],[[1]]],[2,3,5,131,11909],[1,5,2,1,5],1,[1.000000000,2.160702378,1.319556777],<"notfaithful",0>,[5,2]>,<2,3*11909,5,[[2,0,0,0],[0,0,0,0],[0,0,1,1],[-1,0,-1,-1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,5,131,11909],[4,5,2,1,5],1,[1.000000000,0.9433532078,1.169330764],<"2.3_11909.5t2.1",1>,[5,2]>,<2,3*11909,5,[[2,0,0,0],[0,0,0,0],[-1,0,-1,-1],[0,0,1,1]],[[[1,0,0,0],[-2,0,0,0],[1,0,0,0]],[[1,0,0,0],[0,0,0,0],[-1,0,0,0]],[[1,0,0,0],[1,0,1,1],[1,0,0,0]],[[1,0,0,0],[0,0,-1,-1],[1,0,0,0]],[[1,0,0,0],[-1,0,0,0]]],[2,3,5,131,11909],[4,5,2,1,5],1,[1.000000000,0.9096969563,0.7847751349],<"2.3_11909.5t2.1",2>,[5,2]>]
